A ^at++++=A
" ^zz++++="Say
say ^vb+vpub+tht0++=EXTRAWORD
nothing ^pn++++=nothing
about ^in++++=about
it ^pp3+it+++=it
! ^zz++++=!
when ^wrb+who+++=when
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
express ^jjb+atrb+++=express
end ^nn++++=end
and ^cc++++=and
aim ^nn++++=aim
it ^pp3+it+++=it
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
famous ^jj+pred+++=famous
! ^zz++++=!
Put ^j+++xvbn+=Put
him ^pp3o+pp3+++=him
ashore ^rb+cnj+++=ashore,
, ^zz++++=EXTRAWORD
Yorpy ^np+++??+=Yorpy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nay,
nay ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
give ^vb++++=give
up ^rb+phrv+++=up
my ^pp$+pp1+++=my
oar ^nn++++=oar.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
an ^at++++=an
oar ^nn++++=oar
in ^in++++=in
this ^dt+dem+++=this
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
mean ^vb++++=mean
to ^to+vcmp+++=to
keep ^vbi++++=keep
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
shall ^md+prd+++=shall
not ^xnot++not++=not
cheat ^nn++++=cheat
me ^pp1o+pp1+++=me
out ^rp+pl+++=out
my ^pp$+pp1+++=my
share ^nn++++=share
of ^in++++=of
your ^pp$+pp2+++=your
glory ^nn++++=glory."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
there ^ex+pex+++=there
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
sensible ^jj++++=sensible.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
may ^md+pos+++=may
stay ^vb++++=stay,
, ^zz++++=EXTRAWORD
youngster ^nn+nom+++=youngster.
. ^zz++++=EXTRAWORD
Pull ^vb++++=Pull
again ^rb+tm+++=again
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
all ^abn++++=all
silent ^jj++++=silent
for ^in++++=for
a ^at++++=a
time ^nn++++=time,
, ^zz++++=EXTRAWORD
steadily ^rb++++=steadily
plying ^vbg+++xvbg+=plying
our ^pp$+pp1+++=our
way ^nn++++=way.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
I ^pp1a+pp1+++=I
ventured ^vbd+++xvbnx+=ventured
to ^to+vcmp+++=to
break ^vbi++++=break
water ^nn++++=water
once ^rb+tm+++=once
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
glad ^jj+pred+++=glad,
, ^zz++++=EXTRAWORD
dear ^uh++++=dear
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
revealed ^vprf+++xvbnx+=revealed
to ^in++++=to
me ^pp1o+pp1+++=me
at ^rb++++=at
last ^rb"++++=last
the ^ati++++=the
nature ^nn++++=nature
and ^cc++++=and
end ^nn++++=end
of ^in++++=of
your ^pp$+pp2+++=your
great ^jj+atrb+++=great
experiment ^nn+nom+++=experiment.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
the ^ati++++=the
effectual ^nn+nom+++=effectual
draining ^vwbg+++xvbg+=draining
of ^in++++=of
swamps ^nns++++=swamps;
; ^zz++++=EXTRAWORD
an ^at++++=an
attempt ^nn++++=attempt,
, ^zz++++=EXTRAWORD
dear ^uh++++=dear
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
do ^vb+do+aux++=do
but ^cc++++=but
succeed ^vb++++=succeed
( ^zz++++=(as
as ^ql++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
will ^md+prd+++=will),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
earn ^vb++++=earn
the ^ati++++=the
glory ^nn++++=glory
denied ^vbd+vpub++xvbn+=denied
to ^in++++=to
a ^at++++=a
Roman ^jj+atrb+++=Roman
emperor ^npt++++=emperor.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
drain ^vbi++++=drain
the ^ati++++=the
Pontine ^np+++??+=Pontine
marsh ^nn++++=marsh,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
failed ^vbd+++xvbn+=failed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
world ^nn++++=world
has ^vbz+hvz+aux++=has
shot ^vprf+++xvbnx+=shot
ahead ^rb+pl+++=ahead
the ^ati++++=the
length ^nn++++=length
of ^in++++=of
its ^pp$+it+++=its
own ^ap++++=own
diameter ^nn+nom+++=diameter
since ^in++++=since
then ^rn+tm+++=then,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
quoth ^nn+++??+=quoth
my ^pp$+pp1+++=my
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
proudly ^rb++++=proudly.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
that ^dt+dem+++=that
Roman ^jj+atrb+++=Roman
emperor ^npt++++=emperor
were ^vbd+bed+vrb++=were
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
show ^nn++++=show
him ^pp3o+pp3+++=him
what ^wdt+who+++=what
can ^md+pos+++=can
be ^vb+be+aux++=be
done ^vpsv++agls+xvbnx+=done
in ^in++++=in
the ^ati++++=the
present ^jj+atrb+++=present
enlightened ^jj+atrb+++=enlightened
age ^nn++++=age."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Seeing ^vbg+vprv++xvbg+=Seeing
my ^pp$+pp1+++=my
good ^jj+atrb+++=good
uncle ^npt++++=uncle
so ^ql++++=so
far ^rb+pl+++=far
mollified ^vbd+++xvbn+=mollified
now ^rn+tm+++=now
as ^in++++=as
to ^to++++=to
be ^vbi++vrb++=be
quite ^rb++++=quite
self ^nn++++=self-complacent,
- ^zz++++=EXTRAWORD
complacent ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ventured ^vbd+++xvbnx+=ventured
another ^dt++++=another
remark ^nn++++=remark.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
rather ^rb++++=rather
severe ^jj++++=severe,
, ^zz++++=EXTRAWORD
hot ^jj++++=hot
pull ^vb++++=pull,
, ^zz++++=EXTRAWORD
dear ^uh++++=dear
uncle ^nn++++=uncle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Glory
glory ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
gained ^vpsv++agls+xvbnx+=gained,
, ^zz++++=EXTRAWORD
youngster ^nn+nom+++=youngster,
, ^zz++++=EXTRAWORD
without ^in++++=without
pulling ^xvbg+++xvbg+=pulling
hard ^jj++++=hard
for ^in++++=for
it ^pp3+it+++=it
against ^in++++=against
the ^ati++++=the
stream ^nn++++=stream,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
do ^vb+do+vrb++=do
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
The ^ati++++=The
natural ^jj+atrb+++=natural
tendency ^nn++++=tendency
of ^in++++=of
man ^nn++++=man,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
mass ^nn++++=mass,
, ^zz++++=EXTRAWORD
is ^vbz+bez+aux++=is
to ^to++++=to
go ^vbi++++=go
down ^rb+phrv+++=down
with ^in+ppvb+++=with
the ^ati++++=the
universal ^nn+nom+++=universal
current ^jj++++=current
into ^in++++=into
oblivion ^nn++++=oblivion."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
why ^wrb+who+++=why
pull ^vb++++=pull
so ^rb++++=so
far ^rb+cnj+++=far,
, ^zz++++=EXTRAWORD
dear ^uh++++=dear
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
present ^jj+atrb+++=present
occasion ^nn++++=occasion?
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why
pull ^vb++++=pull
ten ^cd++++=ten
miles ^nns++++=miles
for ^in++++=for
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=do
but ^cc++++=but
propose ^vb++++=propose,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
understand ^vb+vprv+tht0++=understand
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
to ^to++++=to
put ^vbi++++=put
to ^in++++=to
the ^ati++++=the
actual ^jj+atrb+++=actual
test ^nn++++=test
this ^dt+dem+++=this
admirable ^jj+atrb+++=admirable
invention ^nn+nom+++=invention
of ^in++++=of
yours ^pp$$++++=yours.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
could ^md+pos+++=could
it ^pp3+it+++=it
not ^xnot++not++=not
be ^vb+be+aux++=be
tested ^vpsv++agls+xvbnx+=tested
almost ^rb+hdg+++=almost
anywhere ^rb++++=anywhere?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Simple
simple ^jj+atrb+++=EXTRAWORD
boy ^nn++++=boy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
quoth ^nn+++??+=quoth
my ^pp$+pp1+++=my
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
some ^dti++++=some
malignant ^jj+atrb+++=malignant
spy ^nn++++=spy
steal ^vb++++=steal
from ^in++++=from
me ^pp1o+pp1+++=me
the ^ati++++=the
fruits ^nns++++=fruits
of ^in++++=of
ten ^cd++++=ten
long ^jj+atrb+++=long
years ^nns++++=years
of ^in++++=of
high ^jj++++=high-hearted,
- ^zz++++=EXTRAWORD
hearted ^jj+atrb+++=EXTRAWORD
, ^zz++++=EXTRAWORD
persevering ^jj+atrb+++=persevering
endeavor ^nn++++=endeavor?
? ^zz++++=EXTRAWORD
Solitary ^jj++++=Solitary
in ^in++++=in
my ^pp$+pp1+++=my
scheme ^nn++++=scheme,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
go ^vb++++=go
to ^in++++=to
a ^at++++=a
solitary ^jj+atrb+++=solitary
place ^nn++++=place
to ^in++++=to
test ^nn++++=test
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
fail ^vb++++=fail
for ^in++++=for
all ^abn++++=all
things ^nns++++=things
are ^vb+ber+vrb++=are
possible ^jj+pred+++=possible
no ^at++++=no
one ^cd1++++=one
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
family ^nn++++=family
will ^md+prd+++=will
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
succeed ^vb++++=succeed,
, ^zz++++=EXTRAWORD
secure ^vb++++=secure
in ^in++++=in
the ^ati++++=the
secrecy ^nn++++=secrecy
of ^in++++=of
my ^pp$+pp1+++=my
invention ^nn+nom+++=invention,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
boldly ^rb++splt++=boldly
demand ^vb++++=demand
any ^dti++++=any
price ^nn++++=price
for ^in++++=for
its ^pp$+it+++=its
publication ^nn+nom+++=publication."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Pardon
pardon ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
dear ^uh++++=dear
uncle ^nn++++=uncle;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
wiser ^jjr+pred+++=wiser
than ^in++++=than
I ^pp1a+pp1+++=I."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
would ^md+prd+++=would
think ^vb+vprv+++=think
years ^nns++++=years
and ^cc++++=and
gray ^np++++=gray
hairs ^nns++++=hairs
should ^md+nec+++=should
bring ^vb++++=bring
wisdom ^nn++++=wisdom,
, ^zz++++=EXTRAWORD
boy ^nn++++=boy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yorpy
yorpy ^nn+++??+=EXTRAWORD
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
dear ^uh++++=dear
uncle ^nn++++=uncle;
; ^zz++++=EXTRAWORD
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you
his ^pp$+pp3+++=his
grizzled ^jj+atrb+++=grizzled
locks ^nns++++=locks
thatch ^nn++++=thatch
a ^at++++=a
brain ^nn++++=brain
improved ^vwbn+++xvbn+=improved
by ^in++++=by
long ^jj+atrb+++=long
life ^nn++++=life?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Am
am ^vb+bem+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I
Yorpy ^np+++??+=Yorpy,
, ^zz++++=EXTRAWORD
boy ^nn++++=boy?
? ^zz++++=EXTRAWORD
Keep ^vb++++=Keep
to ^in+ppvb+++=to
your ^pp$+pp2+++=your
oar ^nn++++=oar!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
padlocked ^vbd+++xvbn+=padlocked
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
no ^at++++=no
further ^jjb+atrb+++=further
word ^nn++++=word
till ^in++++=till
the ^ati++++=the
skiff ^nn+++??+=skiff
grounded ^vbd+++xvbn+=grounded
on ^in++++=on
the ^ati++++=the
shallows ^nns++++=shallows,
, ^zz++++=EXTRAWORD
some ^dti++++=some
twenty ^cd++++=twenty
yards ^nns++++=yards
from ^in++++=from
the ^ati++++=the
deep ^jj++++=deep-wooded
- ^zz++++=EXTRAWORD
wooded ^jj+atrb+++=EXTRAWORD
isle ^nn++++=isle.
. ^zz++++=EXTRAWORD
" ^zz++++="Hush!"
hush ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
whispered ^vbd+vpub++xvbn+=whispered
my ^pp$+pp1+++=my
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
intensely ^rb+amp+++=intensely;
; ^zz++++=EXTRAWORD
" ^zz++++="not
not ^xnot++not++=EXTRAWORD
a ^at++++=a
word ^nn++++=word
now ^rn+tm+++=now!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
perfectly ^rb+amp+++=perfectly
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
slowly ^rb++++=slowly
sweeping ^jj+++xvbg+=sweeping
with ^in++++=with
his ^pp$+pp3+++=his
glance ^nn++++=glance
the ^ati++++=the
whole ^jj+atrb+++=whole
country ^nn++++=country
around ^in+strn+++=around,
, ^zz++++=EXTRAWORD
even ^rb++++=even
to ^in++++=to
both ^abx++++=both
banks ^nns++++=banks
of ^in++++=of
the ^ati++++=the
here ^rn+pl+++=here
wide ^jj++++=wide-expanded
- ^zz++++=EXTRAWORD
expanded ^vbd+++xvbn+=EXTRAWORD
stream ^nn++++=stream.
. ^zz++++=EXTRAWORD
" ^zz++++="Wait
wait ^vb++++=EXTRAWORD
till ^cs+sub+++=till
that ^dt+dem+++=that
horseman ^nn+nom+++=horseman,
, ^zz++++=EXTRAWORD
yonder ^jjb++++=yonder,
, ^zz++++=EXTRAWORD
passes ^vbz++++=passes!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
to ^in++++=to
a ^at++++=a
speck ^nn++++=speck
moving ^vwbg+++xvbg+=moving
along ^in++++=along
a ^at++++=a
lofty ^np++++=lofty,
, ^zz++++=EXTRAWORD
riverside ^nn+++??+=riverside
road ^npl++++=road,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
perilously ^rb++++=perilously
wound ^nn+++xvbn+=wound
on ^in++++=on
midway ^rb++++=midway
up ^rp++++=up
a ^at++++=a
long ^jj+atrb+++=long
line ^nn++++=line
of ^in++++=of
broken ^xvbn+++xvbn+=broken
bluffs ^nns+++??+=bluffs
and ^cc++++=and
cliffs ^nns++++=cliffs.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
sight ^nn++++=sight
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
behind ^in+pl+++=behind
the ^ati++++=the
copse ^nn+++??+=copse.
. ^zz++++=EXTRAWORD
Quick ^jj++++=Quick!
! ^zz++++=EXTRAWORD
Yorpy ^np+++??+=Yorpy!
! ^zz++++=EXTRAWORD
Carefully ^rb+cnj+++=Carefully,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though!
! ^zz++++=EXTRAWORD
Jump ^vb++++=Jump
overboard ^rb+cnj+++=overboard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shoulder ^nn+nom+++=shoulder
the ^ati++++=the
box ^nn++++=box,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Hold ^nn++++=Hold!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
all ^abn++++=all
mute ^jj++++=mute
and ^cc+phrs+++=and
motionless ^jj++++=motionless
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Ain't
ai ^vb+be+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
that ^cs+sub+++=that
a ^at++++=a
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
like ^in++++=like
Zaccheus ^np+++??+=Zaccheus
in ^in++++=in
yonder ^jjb+atrb+++=yonder
tree ^nn++++=tree
of ^in++++=of
the ^ati++++=the
orchard ^nn++++=orchard
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
bank ^nn++++=bank?
? ^zz++++=EXTRAWORD
Look ^vb++++=Look,
, ^zz++++=EXTRAWORD
youngster ^nn+nom+++=youngster
young ^jj+atrb+++=young
eyes ^nns++++=eyes
are ^vb+ber+vrb++=are
better ^jjr+pred+++=better
than ^in++++=than
old ^jj++++=old
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dear
dear ^uh++++=EXTRAWORD
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
the ^ati++++=the
orchard ^nn++++=orchard,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
any ^dti++++=any
boy ^nn++++=boy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
spy ^nn++++=spy
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
suddenly ^rb++++=suddenly
said ^vbd+vpub+tht0+xvbn+=said
my ^pp$+pp1+++=my
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
disregardful ^jj++++=disregardful
of ^in++++=of
my ^pp$+pp1+++=my
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
intently ^rb++++=intently
gazing ^vbg+++xvbg+=gazing,
, ^zz++++=EXTRAWORD
shading ^jj+++xvbg+=shading
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
with ^in++++=with
his ^pp$+pp3+++=his
flattened ^vbd+++xvbn+=flattened
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
touch ^vb++++=touch
the ^ati++++=the
box ^nn++++=box,
, ^zz++++=EXTRAWORD
Yorpy ^np+++??+=Yorpy.
. ^zz++++=EXTRAWORD
Crouch ^vb++++=Crouch!
! ^zz++++=EXTRAWORD
crouch ^vb++++=crouch
down ^rp++++=down,
, ^zz++++=EXTRAWORD
all ^abn++++=all
of ^in++++=of
ye ^pp2+pp2+++=ye!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
uncle ^nn++++=uncle
there ^ex+pex+++=there
see ^vb+vprv+tht0++=see
the ^ati++++=the
boy ^nn++++=boy
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
a ^at++++=a
withered ^jj+atrb++xvbn+=withered
white ^jj+atrb+++=white
bough ^nn++++=bough.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it
very ^ql+amp+++=very
plainly ^rb++++=plainly
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
the ^ati++++=the
tree ^nn++++=tree
I ^pp1a+pp1+++=I
mean ^jj++++=mean,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
quoth ^nn+++??+=quoth
my ^pp$+pp1+++=my
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
decided ^jj+atrb++xvbn+=decided
air ^nn++++=air
of ^in++++=of
relief ^nn++++=relief,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
never ^rb++++=never
mind ^nn++++=mind;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
defy ^vb++++=defy
the ^ati++++=the
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
Yorpy ^np+++??+=Yorpy,
, ^zz++++=EXTRAWORD
jump ^vb++++=jump
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shoulder ^nn+nom+++=shoulder
the ^ati++++=the
box ^nn++++=box.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
youngster ^nn+nom+++=youngster,
, ^zz++++=EXTRAWORD
off ^in+pl+++=off
with ^in++++=with
your ^pp$+pp2+++=your
shoes ^nns++++=shoes
and ^cc++++=and
stockings ^nns++++=stockings,
, ^zz++++=EXTRAWORD
roll ^nn++++=roll
up ^rp++++=up
your ^pp$+pp2+++=your
trousers ^nns+nom+++=trousers
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
follow ^vb+vprv+++=follow
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Carefully ^rb+cnj+++=Carefully,
, ^zz++++=EXTRAWORD
Yorpy ^np+++??+=Yorpy,
, ^zz++++=EXTRAWORD
carefully ^rb++++=carefully.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
more ^rbr++++=more
precious ^jj++++=precious
than ^in++++=than
a ^at++++=a
box ^nn++++=box
of ^in++++=of
gold ^nn++++=gold,
, ^zz++++=EXTRAWORD
mind ^nn++++=mind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Heavy
heavy ^jj++++=EXTRAWORD
as ^ql++++=as
de ^&fw++++=de
gelt ^jj+++xvbn+=gelt
anyhow ^rb+cnj+++=anyhow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
growled ^vbd+++xvbn+=growled
Yorpy ^np+++??+=Yorpy,
, ^zz++++=EXTRAWORD
staggering ^jj++++=staggering
and ^cc+phrs+++=and
splashing ^jj+++xvbg+=splashing
in ^in++++=in
the ^ati++++=the
shallows ^nns++++=shallows
beneath ^in+pl+++=beneath
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="There,
there ^rn+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
stop ^vb++++=stop
under ^in++++=under
the ^ati++++=the
bushes ^nns++++=bushes
there ^rn+pl+++=there
in ^in++++=in
among ^in++++=among
the ^ati++++=the
flags ^nns++++=flags
so ^rb++++=so
gently ^rb+cnj+++=gently,
, ^zz++++=EXTRAWORD
gently ^rb++++=gently
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
it ^pp3+it+++=it
down ^in++++=down
just ^rb+emph+++=just
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
youngster ^nn+nom+++=youngster,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
ready ^jj++++=ready?
? ^zz++++=EXTRAWORD
Follow ^vb+vprv+++=Follow
tiptoes ^nns+++??+=tiptoes,
, ^zz++++=EXTRAWORD
tiptoes ^nns+++??+=tiptoes!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
wade ^vb++++=wade
in ^in++++=in
this ^dt+dem+++=this
mud ^nn++++=mud
and ^cc++++=and
water ^nn++++=water
on ^in++++=on
my ^pp$+pp1+++=my
tiptoes ^nns+++??+=tiptoes,
, ^zz++++=EXTRAWORD
uncle ^nn++++=uncle;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
