By ^in++++=BY
distance ^nn+nom+++=distance
in ^in++++=in
the ^ati++++=the
defile ^vb++++=defile,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
Bandoleros ^np+++??+=Bandoleros
rushed ^vbd+++xvbn+=rushed
forth ^np++++=forth
and ^cc++++=and
assailed ^vbd+++xvbn+=assailed
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
merchant ^nn+nom+++=merchant,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
but ^cc++++=but
little ^ap++++=little
used ^jj+++xvbn+=used
to ^in++++=to
the ^ati++++=the
exercise ^nn++++=exercise
of ^in++++=of
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
unwieldy ^jj++++=unwieldy
in ^in++++=in
his ^pp$+pp3+++=his
form ^nn++++=form,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
made ^vwbn+++xvbn+=made
valiant ^np+nom+++=valiant
defence ^nn+nom+++=defence,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
his ^pp$+pp3+++=his
wife ^nn++++=wife
and ^cc++++=and
daughter ^nn+nom+++=daughter
and ^cc++++=and
money ^nn++++=money-bags
- ^zz++++=EXTRAWORD
bags ^nns++++=EXTRAWORD
at ^in++++=at
hazard ^nn++++=hazard.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
wounded ^vpsv++agls+xvbnx+=wounded
in ^in++++=in
two ^cd++++=two
places ^nns++++=places,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
overpowered ^vbd+++xvbn+=overpowered;
; ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
servants ^nns+nom+++=servants
was ^vbd+bedz+vrb++=was
slain ^nn+++??+=slain,
, ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
took ^vbd+++xvbn+=took
to ^to+vcmp+++=to
flight ^vb++++=flight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
freebooters ^nns+nom+++=freebooters
then ^rn+tm+++=then
began ^vbd+++xvbn+=began
to ^to++++=to
ransack ^vbi+++??+=ransack
for ^in++++=for
spoil ^vb++++=spoil,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
were ^vbd+bed+aux++=were
disappointed ^vpsv++agls+xvbnx+=disappointed
at ^rb++++=at
not ^xnot++not++=not
finding ^vbg+++xvbg+=finding
the ^ati++++=the
wealth ^nn++++=wealth
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
expected ^vprf+++xvbnx+=expected.
. ^zz++++=EXTRAWORD
Putting ^vbg+++xvbg+=Putting
their ^pp$+pp3+++=their
swords ^nns++++=swords
to ^in++++=to
the ^ati++++=the
breast ^nn++++=breast
of ^in++++=of
the ^ati++++=the
trembling ^jj+atrb++xvbg+=trembling
merchant ^nn+nom+++=merchant,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
demanded ^vbd+vsua++xvbnx+=demanded
where ^wrb+who+whcl++=where
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
concealed ^vprf+++xvbnx+=concealed
his ^pp$+pp3+++=his
treasure ^nn++++=treasure,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
learned ^vpsv++agls+xvbn+=learned
from ^in++++=from
him ^pp3o+pp3+++=him
of ^in++++=of
the ^ati++++=the
hackney ^np++++=hackney
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
following ^vbg+++xvbgx+=following,
, ^zz++++=EXTRAWORD
laden ^j+++xvbn+=laden
with ^in+strn+++=with,
, ^zz++++=EXTRAWORD
money ^nn++++=money.
. ^zz++++=EXTRAWORD
Overjoyed ^jj++++=Overjoyed
at ^in++++=at
this ^dt+dem+++=this
intelligence ^nn+nom+++=intelligence,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
bound ^vbd+++xvbnx+=bound
their ^pp$+pp3+++=their
captives ^nns++++=captives
to ^in++++=to
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
awaited ^vbd+++xvbn+=awaited
the ^ati++++=the
arrival ^nn++++=arrival
of ^in++++=of
the ^ati++++=the
golden ^nn++++=golden
spoil ^vb++++=spoil.
. ^zz++++=EXTRAWORD
On ^in++++=On
this ^dt+dem+++=this
same ^ap++++=same
day ^nn++++=day,
, ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo
was ^vbd+bedz+vrb++=was
out ^rp+pl+++=out
with ^in++++=with
his ^pp$+pp3+++=his
huntsmen ^jj+++xvbn+=huntsmen
among ^in++++=among
the ^ati++++=the
mountains ^nns++++=mountains,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
his ^pp$+pp3+++=his
stand ^vb++++=stand
on ^in++++=on
a ^at++++=a
rock ^nn++++=rock,
, ^zz++++=EXTRAWORD
at ^rb++++=at
a ^at++++=a
narrow ^nn++++=narrow
pass ^vb++++=pass,
, ^zz++++=EXTRAWORD
to ^to++++=to
await ^vbi++++=await
the ^ati++++=the
sallying ^jj+++xvbg+=sallying
forth ^np++++=forth
of ^in++++=of
a ^at++++=a
wild ^jj+atrb+++=wild
boar ^nn++++=boar.
. ^zz++++=EXTRAWORD
Close ^jj++++=Close
by ^in++++=by
him ^pp3o+pp3+++=him
was ^vbd+bedz+vrb++=was
a ^at++++=a
page ^nn++++=page,
, ^zz++++=EXTRAWORD
conducting ^vbg+++xvbg+=conducting
a ^at++++=a
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
saddle ^nn++++=saddle-bow
- ^zz++++=EXTRAWORD
bow ^vb++++=EXTRAWORD
hung ^vbd+++xvbn+=hung
his ^pp$+pp3+++=his
armor ^nn++++=armor,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
always ^rb++splt++=always
prepared ^vpsv++agls+xvbnx+=prepared
for ^in++++=for
fight ^nn++++=fight
among ^in++++=among
these ^dt+dem+++=these
border ^nn++++=border
mountains ^nns++++=mountains.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
thus ^rb+cnj+++=thus
posted ^vbd+++xvbn+=posted,
, ^zz++++=EXTRAWORD
the ^ati++++=the
servant ^nn+nom+++=servant
of ^in++++=of
the ^ati++++=the
merchant ^nn+nom+++=merchant
came ^vbd+++xvbn+=came
flying ^jj+++xvbg+=flying
from ^in++++=from
the ^ati++++=the
robbers ^nns+nom+++=robbers.
. ^zz++++=EXTRAWORD
On ^in++++=On
beholding ^xvbg+++xvbg+=beholding
Pelayo ^np+++??+=Pelayo,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
on ^in+ppvb+++=on
his ^pp$+pp3+++=his
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
implored ^vbd+++xvbn+=implored
his ^pp$+pp3+++=his
life ^nn++++=life,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
supposed ^vbd+++xvbnx+=supposed
him ^pp3o+pp3+++=him
to ^to++++=to
be ^vbi++vrb++=be
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
band ^nn++++=band.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
some ^dti++++=some
time ^nn++++=time
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
be ^vb+be+aux++=be
relieved ^vpsv++agls+xvbnx+=relieved
from ^in++++=from
his ^pp$+pp3+++=his
terror ^nn++++=terror,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
to ^to+vcmp+++=to
tell ^vbi++++=tell
his ^pp$+pp3+++=his
story ^nn++++=story.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Pelayo ^np+++??+=Pelayo
heard ^vbd+vprv++xvbn+=heard
of ^in++++=of
the ^ati++++=the
robbers ^nns+nom+++=robbers,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
concluded ^vbd+vprv+tht0+xvbnx+=concluded
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
the ^ati++++=the
crew ^nn++++=crew
of ^in++++=of
Gascon ^np+++??+=Gascon
hidalgos ^nns+++??+=hidalgos,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
scamper ^nn++++=scamper.
. ^zz++++=EXTRAWORD
Taking ^vbg+++xvbg+=Taking
his ^pp$+pp3+++=his
armor ^nn++++=armor
from ^in++++=from
the ^ati++++=the
page ^nn++++=page,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
on ^rb+phrv+++=on
his ^pp$+pp3+++=his
helmet ^nn++++=helmet,
, ^zz++++=EXTRAWORD
slung ^j+++xvbn+=slung
his ^pp$+pp3+++=his
buckler ^jjr++++=buckler
round ^in++++=round
his ^pp$+pp3+++=his
neck ^nn++++=neck,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
lance ^np++++=lance
in ^in++++=in
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mounting ^nvbg+++xvbg+=mounting
his ^pp$+pp3+++=his
steed ^nn++++=steed,
, ^zz++++=EXTRAWORD
compelled ^xvbn+++xvbn+=compelled
the ^ati++++=the
trembling ^jj+atrb++xvbg+=trembling
servant ^nn+nom+++=servant
to ^to++++=to
guide ^vbi++++=guide
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
scene ^nn++++=scene
of ^in++++=of
action ^nn++++=action.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
he ^pp3a+pp3+++=he
ordered ^vbd+vsua++xvbnx+=ordered
the ^ati++++=the
page ^nn++++=page
to ^to++++=to
seek ^vbi++++=seek
his ^pp$+pp3+++=his
huntsmen ^jj+++xvbn+=huntsmen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
summon ^vb++++=summon
them ^pp3o+pp3+++=them
to ^in++++=to
his ^pp$+pp3+++=his
assistance ^nn+nom+++=assistance.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
robbers ^nns+nom+++=robbers
saw ^vbd+vprv++xvbn+=saw
Pelayo ^np+++??+=Pelayo
advancing ^vwbg+++xvbg+=advancing
through ^in++++=through
the ^ati++++=the
forest ^nn++++=forest,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
single ^jj+atrb+++=single
attendant ^nn+nom+++=attendant
on ^in++++=on
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beheld ^nn+++??+=beheld
his ^pp$+pp3+++=his
rich ^jj+atrb+++=rich
armor ^nn++++=armor
sparkling ^jj++++=sparkling
in ^in++++=in
the ^ati++++=the
sun ^nn++++=sun,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
thought ^vbd+++xvbnx+=thought
a ^at++++=a
new ^jj+atrb+++=new
prize ^nn++++=prize
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
into ^in+ppvb+++=into
their ^pp$+pp3+++=their
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Arnaud ^np+++??+=Arnaud
and ^cc++++=and
two ^cd++++=two
of ^in++++=of
his ^pp$+pp3+++=his
companions ^nns++++=companions,
, ^zz++++=EXTRAWORD
mounting ^vbg+++xvbg+=mounting
their ^pp$+pp3+++=their
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
advanced ^j+++xvbn+=advanced
to ^to++++=to
meet ^vbi++++=meet
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
As ^ql++++=As
they ^pp3a+pp3+++=they
approached ^vbd+++xvbnx+=approached,
, ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo
stationed ^vwbn+++xvbn+=stationed
himself ^ppl+pp3+++=himself
in ^in++++=in
a ^at++++=a
narrow ^nn++++=narrow
pass ^vb++++=pass
between ^in++++=between
two ^cd++++=two
rocks ^nns++++=rocks,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
could ^md+pos+++=could
only ^rb+down+++=only
be ^vb+be+aux++=be
assailed ^vpsv++agls+xvbnx+=assailed
in ^in++++=in
front ^jjb++++=front,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bracing ^nvbg+++xvbg+=bracing
his ^pp$+pp3+++=his
buckler ^jjr++++=buckler,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lowering ^vbg+++xvbg+=lowering
his ^pp$+pp3+++=his
lance ^np++++=lance,
, ^zz++++=EXTRAWORD
awaited ^j+++xvbn+=awaited
their ^pp$+pp3+++=their
coming ^nvbg+++xvbg+=coming.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
and ^cc+cls+++=and
what ^wdt+who+++=what
are ^vb+ber+vrb++=are
ye ^pp2+pp2+++=ye,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
seek ^vb++++=seek
ye ^pp2+pp2+++=ye
in ^in++++=in
this ^dt+dem+++=this
land ^nn++++=land?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=are
huntsmen ^vpsv++agls+xvbnx+=huntsmen,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Arnaud ^np+++??+=Arnaud,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
lo ^np++++=lo!
! ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
game ^nn++++=game
runs ^vbz++++=runs
into ^in+ppvb+++=into
our ^pp$+pp1+++=our
toils ^nns++++=toils!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
faith ^nn++++=faith,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Pelayo ^np+++??+=Pelayo,
, ^zz++++=EXTRAWORD
" ^zz++++="thou
thou ^pp2+pp2+++=EXTRAWORD
wilt ^md+prd+++=wilt
find ^vb+vprv+++=find
the ^ati++++=the
game ^nn++++=game
more ^rbr++++=more
readily ^rb++++=readily
roused ^xvbn+++xvbn+=roused
than ^in++++=than
taken ^vprf+++xvbn+=taken:
: ^zz++++=EXTRAWORD
have ^vb+hv+vrb++=have
at ^in++++=at
thee ^pp2+pp2+++=thee
for ^in++++=for
a ^at++++=a
villain ^nn++++=villain!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
saying ^nvbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
spurs ^nps++++=spurs
to ^in++++=to
his ^pp$+pp3+++=his
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ran ^vbd+++xvbn+=ran
full ^jj+atrb+++=full
speed ^nn++++=speed
upon ^in++++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Gascon ^np+++??+=Gascon,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
expecting ^vbg+vprv++xvbg+=expecting
so ^rb+emph+++=so
sudden ^jj++++=sudden
an ^at++++=an
attack ^nn++++=attack
from ^in++++=from
a ^at++++=a
single ^jj+atrb+++=single
horseman ^nn+nom+++=horseman,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
taken ^vpsv++by+xvbnx+=taken
by ^in++++=by
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
hastily ^rb++++=hastily
couched ^vbd+++xvbn+=couched
his ^pp$+pp3+++=his
lance ^np++++=lance,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
merely ^rb+down+++=merely
glanced ^vbd+++xvbn+=glanced
on ^in++++=on
the ^ati++++=the
shield ^nn++++=shield
of ^in++++=of
Pelayo ^np+++??+=Pelayo,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
sent ^vbd+++xvbn+=sent
his ^pp$+pp3+++=his
own ^ap++++=own
through ^in++++=through
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
his ^pp$+pp3+++=his
breast ^nn++++=breast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threw ^vbd+++xvbn+=threw
him ^pp3o+pp3+++=him
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
saddle ^nn++++=saddle
to ^in++++=to
the ^ati++++=the
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
other ^ap++++=other
robbers ^nns+nom+++=robbers
made ^vbd+++xvbn+=made
at ^rb++++=at
Pelayo ^np+++??+=Pelayo,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wounded ^jj+++xvbn+=wounded
him ^pp3o+pp3+++=him
slightly ^rb+down+++=slightly
in ^in++++=in
the ^ati++++=the
side ^nn++++=side,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
received ^vbd+++xvbn+=received
a ^at++++=a
blow ^nn++++=blow
from ^in++++=from
the ^ati++++=the
sword ^nn++++=sword
of ^in++++=of
the ^ati++++=the
latter ^ap++++=latter,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
cleft ^jj++++=cleft
his ^pp$+pp3+++=his
skull ^nn++++=skull-cap,
- ^zz++++=EXTRAWORD
cap ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sank ^vpsv++agls+xvbn+=sank
into ^in++++=into
his ^pp$+pp3+++=his
brain ^nn++++=brain.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
companion ^nn++++=companion,
, ^zz++++=EXTRAWORD
seeing ^jj+++xvbg+=seeing
him ^pp3o+pp3+++=him
fall ^nn++++=fall,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
spurs ^nps++++=spurs
to ^in++++=to
his ^pp$+pp3+++=his
steed ^nn++++=steed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
galloped ^vpsv++agls+xvbn+=galloped
off ^in+pl+++=off
through ^in++++=through
the ^ati++++=the
forest ^nn++++=forest.
. ^zz++++=EXTRAWORD
Beholding ^np+++??+=Beholding
several ^ap++++=several
other ^ap++++=other
robbers ^nns+nom+++=robbers
on ^in++++=on
foot ^nn++++=foot
coming ^vwbg+++xvbg+=coming
up ^rp++++=up,
, ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo
returned ^vbd+++xvbn+=returned
to ^in++++=to
his ^pp$+pp3+++=his
station ^nn+nom+++=station
between ^in++++=between
the ^ati++++=the
rocks ^nns++++=rocks,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
assailed ^vpsv++by+xvbnx+=assailed
by ^in++++=by
them ^pp3o+pp3+++=them
all ^rb++++=all
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
received ^vbd+++xvbnx+=received
two ^cd++++=two
of ^in++++=of
their ^pp$+pp3+++=their
darts ^nns+++??+=darts
on ^in++++=on
his ^pp$+pp3+++=his
buckler ^jjr++++=buckler,
, ^zz++++=EXTRAWORD
a ^at++++=a
javelin ^nn++++=javelin
razed ^vbd+++xvbn+=razed
his ^pp$+pp3+++=his
cuirass ^nns+++??+=cuirass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
glancing ^vbg+++xvbg+=glancing
down ^rp++++=down,
, ^zz++++=EXTRAWORD
wounded ^j+++xvbn+=wounded
his ^pp$+pp3+++=his
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo
then ^rn+tm+++=then
rushed ^vbd+++xvbn+=rushed
forth ^np++++=forth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
struck ^vbd+++xvbn+=struck
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
robbers ^nns+nom+++=robbers
dead ^jj++++=dead:
: ^zz++++=EXTRAWORD
the ^ati++++=the
others ^aps++++=others,
, ^zz++++=EXTRAWORD
beholding ^jj+++xvbg+=beholding
several ^ap++++=several
huntsmen ^jj+atrb++xvbn+=huntsmen
advancing ^nvbg+++xvbg+=advancing,
, ^zz++++=EXTRAWORD
took ^vb+++xvbn+=took
to ^to+vcmp+++=to
flight ^vb++++=flight,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
were ^vbd+bed+aux++=were
pursued ^vpsv++agls+xvbnx+=pursued,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
several ^ap++++=several
of ^in++++=of
them ^pp3o+pp3+++=them
taken ^vbd+++xvbn+=taken.
. ^zz++++=EXTRAWORD
The ^ati++++=The
good ^jj+atrb+++=good
merchant ^nn+nom+++=merchant
of ^in++++=of
Bordeaux ^np++++=Bordeaux
and ^cc++++=and
his ^pp$+pp3+++=his
family ^nn++++=family
beheld ^nn+++??+=beheld
this ^dt+dem+++=this
scene ^nn++++=scene
with ^in++++=with
trembling ^xvbg+++xvbg+=trembling
and ^cc++++=and
amazement ^nn+nom+++=amazement,
, ^zz++++=EXTRAWORD
for ^in++++=for
never ^rb++++=never
had ^vb+hv+aux++=had
they ^pp3a+pp3+++=they
looked ^vbd+++xvbnx+=looked
upon ^in++++=upon
such ^abl++++=such
feats ^nns++++=feats
of ^in++++=of
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
considered ^vbd+vprv++xvbnx+=considered
Don ^npt++++=Don
Pelayo ^np+++??+=Pelayo
as ^in++++=as
a ^at++++=a
leader ^nn++++=leader
of ^in++++=of
some ^dti++++=some
rival ^jjb+atrb+++=rival
band ^nn++++=band
of ^in++++=of
robbers ^nns+nom+++=robbers;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
bonds ^nns++++=bonds
were ^vbd+bed+aux++=were
loosed ^vpsv++by+xvbnx+=loosed
by ^in++++=by
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
tied ^vpsv++agls+xvbnx+=tied
to ^in++++=to
the ^ati++++=the
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
fell ^vbd+++xvbnx+=fell
at ^rb++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet
and ^cc++++=and
implored ^vbd+++xvbn+=implored
mercy ^nn++++=mercy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
females ^nns++++=females
were ^vbd+bed+vrb++=were
soonest ^jjt++++=soonest
undeceived ^jj+++xvbn+=undeceived,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
the ^ati++++=the
daughter ^nn+nom+++=daughter;
; ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
damsel ^nn++++=damsel
was ^vbd+bedz+aux++=was
struck ^vpsv++agls+xvbnx+=struck
with ^in++++=with
the ^ati++++=the
noble ^jj+atrb+++=noble
countenance ^nn+nom+++=countenance
and ^cc++++=and
gentle ^jj+atrb+++=gentle
demeanor ^nn++++=demeanor
of ^in++++=of
Pelayo ^np+++??+=Pelayo,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vpsv++agls+xvbn+=said
to ^to+vcmp+++=to
herself ^ppl+pp3+++=herself:
: ^zz++++=EXTRAWORD
" ^zz++++="Surely
surely ^rb++++=EXTRAWORD
nothing ^pn++++=nothing
evil ^nn++++=evil
can ^md+pos+++=can
dwell ^vb++++=dwell
in ^in++++=in
so ^rb+emph+++=so
goodly ^jj++++=goodly
and ^cc+phrs+++=and
gracious ^jj++++=gracious
a ^at++++=a
form ^nn++++=form."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo
now ^rn+tm+++=now
sounded ^vbd+++xvbn+=sounded
his ^pp$+pp3+++=his
horn ^nn++++=horn,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
echoed ^vbd+++xvbn+=echoed
from ^in++++=from
rock ^npl++++=rock
to ^in++++=to
rock ^npl++++=rock,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
answered ^vpsv++by+xvbnx+=answered
by ^in++++=by
shouts ^nns++++=shouts
and ^cc++++=and
horns ^nns++++=horns
from ^in++++=from
various ^jj+atrb+++=various
parts ^nns++++=parts
of ^in++++=of
the ^ati++++=the
mountains ^nns++++=mountains.
. ^zz++++=EXTRAWORD
The ^ati++++=The
merchant ^nn+nom+++=merchant's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
misgave ^nn+++??+=misgave
him ^pp3o+pp3+++=him
at ^in++++=at
these ^dt+dem+++=these
signals ^nns+nom+++=signals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
especially ^rb++++=especially
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
beheld ^nn+++??+=beheld
more ^rbr++++=more
than ^in++++=than
forty ^cd++++=forty
men ^nns++++=men
gathering ^vwbg+++xvbg+=gathering
from ^in++++=from
glen ^nn++++=glen
and ^cc++++=and
thicket ^nn++++=thicket.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
clad ^jj+pred+++=clad
in ^in++++=in
hunters ^nns+nom+++=hunters'
' ^zz++++=EXTRAWORD
dresses ^nns+nom+++=dresses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
armed ^vpsv++agls+xvbn+=armed
with ^in++++=with
boar ^nn++++=boar-spears,
- ^zz++++=EXTRAWORD
spears ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
darts ^nns+++??+=darts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hunting ^nvbg+++xvbg+=hunting-swords,
- ^zz++++=EXTRAWORD
swords ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
many ^ap++++=many
of ^in++++=of
them ^pp3o+pp3+++=them
led ^vbd+++xvbn+=led
hounds ^nns++++=hounds
in ^in++++=in
long ^rb++++=long
leashes ^nns+++??+=leashes.
. ^zz++++=EXTRAWORD
All ^abn++++=All
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
a ^at++++=a
new ^jj+atrb+++=new
and ^cc+phrs+++=and
wild ^jj+atrb+++=wild
scene ^nn++++=scene
to ^in++++=to
the ^ati++++=the
astonished ^jj+atrb++xvbn+=astonished
merchant ^nn+nom+++=merchant;
; ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
were ^vbd+bed+aux++=were
his ^pp$+pp3+++=his
fears ^vbz+vprv+++=fears
abated ^vprf+++xvbn+=abated,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
his ^pp$+pp3+++=his
servant ^nn+nom+++=servant
