One ^cd1++++=One
unusual ^jj+atrb+++=unusual
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Campbell ^np++++=Campbell
assured ^vwbn+++xvbn+=assured
us ^pp1o+pp1+++=us;
; ^zz++++=EXTRAWORD
from ^in++++=from
that ^dt+dem+++=that
time ^nn++++=time
forward ^rb++++=forward
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
a ^at++++=a
series ^nn++++=series
of ^in++++=of
misfortunes ^nns++++=misfortunes,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
ended ^vbd+++xvbn+=ended
finally ^rb+cnj+++=finally,
, ^zz++++=EXTRAWORD
after ^in++++=after
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
months ^nns++++=months,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
fearful ^jj+atrb+++=fearful
gale ^nn++++=gale,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
not ^xnot++not++=not
only ^rb+down+++=only
cost ^vb++++=cost
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
crew ^nn++++=crew
their ^pp$+pp3+++=their
lives ^nns++++=lives,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
dismasted ^vbd+++xvbn+=dismasted
our ^pp$+pp1+++=our
vessel ^nn++++=vessel.
. ^zz++++=EXTRAWORD
The ^ati++++=The
storm ^nn++++=storm
continued ^vbd+++xvbn+=continued,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
the ^ati++++=the
brig ^npt++++=brig
being ^vwbg+beg++xvbg+=being
wholly ^rb++++=wholly
at ^in++++=at
the ^ati++++=the
mercy ^nn++++=mercy
of ^in++++=of
the ^ati++++=the
wind ^nn++++=wind
and ^cc++++=and
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
must ^md+nec+++=must
founder ^vb++++=founder.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
therefore ^rb+cnj+++=therefore
took ^vbd+++xvbn+=took
to ^to+vcmp+++=to
the ^ati++++=the
boats ^nns++++=boats
with ^in++++=with
what ^wdt+who+++=what
provisions ^nns++++=provisions
and ^cc++++=and
other ^ap++++=other
necessary ^jj+atrb+++=necessary
things ^nns++++=things
we ^pp1a+pp1+++=we
could ^md+pos+++=could
stow ^vb+++??+=stow
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
With ^in++++=With
no ^at++++=no
land ^nn++++=land
in ^in++++=in
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
a ^at++++=a
boiling ^jj+++xvbg+=boiling
sea ^npl++++=sea,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
appeared ^vbd+seem++xvbn+=appeared
every ^at++++=every
moment ^nn++++=moment
to ^to++++=to
be ^vbi++vrb++=be
on ^in++++=on
the ^ati++++=the
eve ^nn++++=eve
of ^in++++=of
swamping ^xvbg+++xvbg+=swamping
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
bent ^vbd+++xvbn+=bent
to ^in++++=to
our ^pp$+pp1+++=our
oars ^nns+++??+=oars
and ^cc++++=and
headed ^vpsv++agls+xvbn+=headed
for ^in+ppvb+++=for
the ^ati++++=the
northwest ^nr++++=northwest.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
hardly ^rb+down+++=hardly
necessary ^jj+pred+++=necessary
to ^to+jcmp+++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
our ^pp$+pp1+++=our
reckoning ^nn++++=reckoning;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
manner ^nn++++=manner,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
made ^vbd+++xvbn+=made
out ^rp+pl+++=out
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
nearly ^rb+down+++=nearly
in ^in++++=in
longitude ^nn+++??+=longitude
136.30 ^cd++++=136.30
west ^np+pl+++=west,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
about ^rb++++=about
upon ^in++++=upon
the ^ati++++=the
Tropic ^np+++??+=Tropic
of ^in++++=of
Capricorn ^np+++??+=Capricorn.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
would ^md+prd+++=would
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
our ^pp$+pp1+++=our
situation ^nn+nom+++=situation
about ^in++++=about
a ^at++++=a
hundred ^cd++++=hundred
and ^cc++++=and
seventy ^cd++++=seventy
miles ^nns++++=miles
from ^in++++=from
a ^at++++=a
number ^nn++++=number
of ^in++++=of
small ^jj+atrb+++=small
islands ^nns++++=islands
lying ^vwbg+++xvbg+=lying
to ^in++++=to
the ^ati++++=the
eastward ^rb++++=eastward
of ^in++++=of
the ^ati++++=the
one ^cd1++++=one
hundred ^cd++++=hundred
and ^cc++++=and
fortieth ^vbz++++=fortieth
meridian ^jj++++=meridian.
. ^zz++++=EXTRAWORD
The ^ati++++=The
prospect ^nn++++=prospect
was ^vbd+bedz+vrb++=was
discouraging ^jj+pred+++=discouraging,
, ^zz++++=EXTRAWORD
as ^ql++++=as
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
hardly ^rb+down+++=hardly
a ^at++++=a
sound ^nn++++=sound
person ^nn++++=person
in ^in++++=in
the ^ati++++=the
boats ^nns++++=boats
to ^to++++=to
pull ^vbi++++=pull
an ^at++++=an
oar ^nn++++=oar,
, ^zz++++=EXTRAWORD
so ^ql++++=so
badly ^rb++++=badly
had ^vb+hv+vrb++=had
the ^ati++++=the
weather ^nn++++=weather
used ^vwbn+++xvbn+=used
us ^pp1o+pp1+++=us;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
besides ^rb++++=besides
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ship ^nn++++=ship's
's ^$++++=EXTRAWORD
instruments ^nns+nom+++=instruments
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
lost ^vpsv++agls+xvbnx+=lost
and ^cc++++=and
our ^pp$+pp1+++=our
provisions ^nns++++=provisions
were ^vbd+bed+aux++=were
badly ^rb++splt++=badly
damaged ^vpsv++agls+xvbnx+=damaged.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
made ^vbd+++xvbn+=made
some ^dti++++=some
headway ^nn++++=headway.
. ^zz++++=EXTRAWORD
The ^ati++++=The
poor ^jj+atrb+++=poor
abandoned ^jj+++xvbn+=abandoned
brig ^npt++++=brig,
, ^zz++++=EXTRAWORD
seemingly ^rb++++=seemingly
conscious ^jj++++=conscious
of ^in++++=of
our ^pp$+pp1+++=our
desertion ^nn+nom+++=desertion,
, ^zz++++=EXTRAWORD
behaved ^j+++xvbn+=behaved
in ^in++++=in
a ^at++++=a
very ^ql+amp+++=very
singular ^nn++++=singular
fashion ^nn++++=fashion;
; ^zz++++=EXTRAWORD
urged ^j+++xvbn+=urged
doubtless ^rb++++=doubtless
by ^in++++=by
the ^ati++++=the
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
pursued ^vbd+++xvbnx+=pursued
us ^pp1o+pp1+++=us
with ^in++++=with
pathetic ^jj+atrb+++=pathetic
struggles ^nns++++=struggles--now
-- ^--+clp+++=EXTRAWORD
now ^rn+dspt+++=EXTRAWORD
beam ^nn++++=beam
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
again ^rb+tm+++=again
stern ^jj++++=stern
foremost ^jj++++=foremost,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
still ^rb++++=still
again ^rb+tm+++=again
plunging ^vbg+++xvbg+=plunging
forward ^rb++++=forward
with ^in++++=with
her ^pp$+pp3+++=her
nose ^nn++++=nose
under ^in++++=under
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
pitching ^nvbg+++xvbg+=pitching
and ^cc++++=and
lurching ^nn++++=lurching
were ^vbd+bed+aux++=were
straining ^vbg+++xvbgx+=straining
her ^pp3o+pp3+++=her
heavily ^rb+cnj+++=heavily,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
with ^in++++=with
her ^pp$+pp3+++=her
hold ^nn++++=hold
full ^jj++++=full
of ^in++++=of
water ^nn++++=water,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
evidently ^rb++++=evidently
could ^md+pos+++=could
live ^vb++++=live
but ^cc++++=but
a ^ap++++=a
few ^ap"++++=few
minutes ^nns++++=minutes
longer ^rbr++++=longer.
. ^zz++++=EXTRAWORD
Meanwhile ^rb+cnj+++=Meanwhile,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
no ^at++++=no
small ^jj+atrb+++=small
matter ^nn++++=matter
for ^in++++=for
us ^pp1o+pp1+++=us
to ^to++++=to
keep ^vbi++++=keep
clear ^jj++++=clear
of ^in++++=of
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
for ^in++++=for
whether ^cs+who+++=whether
we ^pp1a+pp1+++=we
would ^md+prd+++=would
pull ^vb++++=pull
to ^rb+phrv+++=to
this ^dt+dem+++=this
side ^nn++++=side
or ^cc++++=or
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
followed ^vbd+vprv++xvbnx+=followed
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
in ^in++++=in
danger ^nn++++=danger.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
came ^vbd+++xvbn+=came
an ^at++++=an
end ^nn++++=end,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
brig ^npt++++=brig,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
heavily ^rb++++=heavily
water ^nn++++=water-logged,
- ^zz++++=EXTRAWORD
logged ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
rose ^j+++xvbn+=rose
majestically ^rb++++=majestically
on ^in++++=on
a ^at++++=a
great ^jj+atrb+++=great
wave ^nn++++=wave
and ^cc++++=and
came ^vpsv++agls+xvbn+=came
down ^in++++=down
side ^nn++++=side
on ^in++++=on
into ^in++++=into
the ^ati++++=the
trough ^nn++++=trough;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
made ^vbd+++xvbnx+=made
a ^at++++=a
brave ^jj+atrb+++=brave
struggle ^vb++++=struggle
to ^to+vcmp+++=to
right ^vb++++=right
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
another ^dt++++=another
moment ^nn++++=moment
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
over ^in++++=over
upon ^in++++=upon
her ^pp$+pp3+++=her
beam ^nn++++=beam,
, ^zz++++=EXTRAWORD
settled ^j+++xvbn+=settled,
, ^zz++++=EXTRAWORD
steadied ^j+++xvbn+=steadied
herself ^ppl+pp3+++=herself
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
sank ^vbd+++xvbn+=sank
straight ^jj++++=straight
down ^rp++++=down
like ^in++++=like
a ^at++++=a
mass ^nn++++=mass
of ^in++++=of
lead ^nn++++=lead.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
brought ^vbd+++xvbn+=brought
upon ^in++++=upon
us ^pp1o+pp1+++=us
a ^at++++=a
peculiar ^jj+atrb+++=peculiar
sense ^nn++++=sense
of ^in++++=of
desolation ^nn+nom+++=desolation;
; ^zz++++=EXTRAWORD
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
so ^ql++++=so
far ^rb+pl+++=far
as ^ql++++=as
we ^pp1a+pp1+++=we
knew ^vbd+vprv++xvbn+=knew
( ^zz++++=(and
and ^cc++++=EXTRAWORD
Captain ^nn++++=Captain
Campbell ^np++++=Campbell
had ^vbd+hvd+aux++=had
sailed ^vprf+++xvbnx+=sailed
these ^dt+dem+++=these
seas ^nns++++=seas
before ^in++++=before),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
hardly ^rb+down+++=hardly
a ^at++++=a
chance ^nn++++=chance
of ^in++++=of
our ^pp$+pp1+++=our
gaining ^jj+atrb++xvbg+=gaining
land ^nn++++=land
alive ^jj++++=alive.
. ^zz++++=EXTRAWORD
Much ^ap++++=Much
to ^in++++=to
our ^pp$+pp1+++=our
surprise ^nn++++=surprise,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
not ^xnot++not++=not
rowed ^vbd+++xvbn+=rowed
more ^rbr++++=more
than ^in++++=than
twenty ^cd++++=twenty
knots ^nns++++=knots
when ^wrb+who+++=when
( ^zz++++=(it
it ^pp3+it+++=EXTRAWORD
being ^vbg+beg++xvbg+=being
about ^in++++=about
midnight ^nn++++=midnight)
) ^zz++++=EXTRAWORD
a ^at++++=a
fire ^nn++++=fire
was ^vbd+bedz+aux++=was
sighted ^vpsv++agls+xvbnx+=sighted
off ^in+pl+++=off
our ^pp$+pp1+++=our
port ^nn++++=port
bow, ^nn+++??+=bow,--that
-- ^--+clp+++=EXTRAWORD
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+aux++=is
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
due ^jj+atrb+++=due
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
gave ^vbd+++xvbn+=gave
us ^pp1o+pp1+++=us
so ^ql++++=so
great ^np++++=great
courage ^nn+nom+++=courage
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
rowed ^vbd+++xvbn+=rowed
heartily ^rb++++=heartily
towards ^in++++=towards
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
three ^cd++++=three
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
to ^in++++=to
our ^pp$+pp1+++=our
unspeakable ^jj+atrb+++=unspeakable
happiness ^nns+nom+++=happiness,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
dragged ^vbd+++xvbn+=dragged
our ^pp$+pp1+++=our
boats ^nns++++=boats
upon ^in++++=upon
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
sand ^nn++++=sand-beach.
- ^zz++++=EXTRAWORD
beach ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
So ^cs+sub+++=So
exhausted ^vprf+++xvbn+=exhausted
were ^vbd+bed+vrb++=were
we ^pp1a+pp1+++=we
that ^cs+sub+++=that
with ^in++++=with
small ^jj+atrb+++=small
loss ^nn++++=loss
of ^in++++=of
time ^nn++++=time
we ^pp1a+pp1+++=we
made ^vbd+++xvbn+=made
ourselves ^ppls+pp1+++=ourselves
comfortable ^jj++++=comfortable
and ^cc++++=and
soon ^rb+tm+++=soon
were ^vbd+bed+vrb++=were
sound ^jj++++=sound
asleep ^jj++++=asleep
upon ^in++++=upon
firm ^jj+atrb+++=firm
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
sun ^nn++++=sun
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
more ^ql++++=more
than ^cs+sub+++=than
half ^abn++++=half
its ^pp$+it+++=its
work ^nn++++=work
before ^cs+sub+++=before
any ^dti++++=any
of ^in++++=of
us ^pp1o+pp1+++=us
were ^vbd+bed+vrb++=were
awake ^jj+pred+++=awake.
. ^zz++++=EXTRAWORD
Excepting ^in++++=Excepting
some ^dti++++=some
birds ^nns++++=birds
of ^in++++=of
lively ^jj+atrb+++=lively
plumage ^nn+nom+++=plumage,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
living ^jj+atrb++xvbg+=living
thing ^nn++++=thing
in ^in++++=in
sight ^nn++++=sight;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
sooner ^rbr++++=sooner
had ^vb+hv+aux++=had
we ^pp1a+pp1+++=we
begun ^vbd+++xvbn+=begun
to ^to++++=to
stir ^vbi++++=stir
about ^in++++=about
than ^in++++=than
a ^at++++=a
number ^nn++++=number
of ^in++++=of
fine ^jj+atrb+++=fine
brown ^jj+atrb+++=brown
men ^nns++++=men
approached ^vbd+++xvbn+=approached
us ^pp1o+pp1+++=us
simultaneously ^rb+tm+++=simultaneously
from ^in++++=from
different ^jj+atrb+++=different
directions ^nns+nom+++=directions.
. ^zz++++=EXTRAWORD
A ^at++++=A
belt ^nn++++=belt
was ^vbd+bedz+vrb++=was
around ^rp++++=around
their ^pp$+pp3+++=their
waists ^nn++++=waists,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
it ^pp3+it+++=it
hung ^vbd+++xvbn+=hung
a ^at++++=a
short ^jj+atrb+++=short
garment ^nn+nom+++=garment,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
of ^in++++=of
bark ^nn++++=bark
woven ^vwbn+++xvbn+=woven
into ^in++++=into
a ^at++++=a
coarse ^jj+atrb+++=coarse
fabric ^nn++++=fabric;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
also ^rb++++=also
hanging ^jj+++xvbg+=hanging
from ^in++++=from
the ^ati++++=the
belt ^nn++++=belt
was ^vbd+bedz+vrb++=was
a ^at++++=a
heavy ^jj+atrb+++=heavy
sword ^nn++++=sword
of ^in++++=of
metal ^nn++++=metal.
. ^zz++++=EXTRAWORD
Undoubtedly ^rb++++=Undoubtedly
the ^ati++++=the
men ^nns++++=men
were ^vbd+bed+vrb++=were
savages ^nns+nom+++=savages;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
dignity ^nn+nom+++=dignity
in ^in++++=in
their ^pp$+pp3+++=their
manner ^nn++++=manner
which ^whp+rel+obj++=which
set ^nn+++xvbn+=set
them ^pp3o+pp3+++=them
wholly ^rb++++=wholly
apart ^in++++=apart
from ^in"++++=from
the ^ati++++=the
known ^vbn+vprv++xvbn+=known
inhabitants ^nns+nom+++=inhabitants
of ^in++++=of
these ^dt+dem+++=these
South ^nr+pl+++=South
Sea ^nn++++=Sea
Islands ^nns++++=Islands.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
captain ^nn++++=captain,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
understood ^vbd+vprv++xvbn+=understood
many ^ap++++=many
of ^in++++=of
the ^ati++++=the
languages ^nns+nom+++=languages
and ^cc++++=and
dialects ^nns++++=dialects
of ^in++++=of
the ^ati++++=the
sub ^nn++++=sub-tropical
- ^zz++++=EXTRAWORD
tropical ^jj+atrb+++=EXTRAWORD
islanders ^nns+nom+++=islanders,
, ^zz++++=EXTRAWORD
found ^j+++xvbn+=found
himself ^ppl+pp3+++=himself
at ^rb++++=at
fault ^nn++++=fault
in ^in++++=in
attempting ^xvbg+++xvbg+=attempting
verbal ^jj+atrb+++=verbal
intercourse ^nn+++??+=intercourse
with ^in++++=with
these ^dt+dem+++=these
visitors ^nns++++=visitors,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
long ^rb++++=long
before ^cs+sub+++=before
we ^pp1a+pp1+++=we
found ^vbd+vprv++xvbn+=found
them ^pp3o+pp3+++=them
exceedingly ^rb++++=exceedingly
apt ^jj++++=apt
in ^in++++=in
understanding ^xvbg+++xvbg+=understanding
signs ^nns++++=signs.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
showed ^vbd+vprv++xvbnx+=showed
much ^ap++++=much
commiseration ^nn+nom+++=commiseration
for ^in++++=for
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
manifestations ^nns+nom+++=manifestations
of ^in++++=of
friendship ^nn+nom+++=friendship
invited ^vwbn+++xvbn+=invited
us ^pp1o+pp1+++=us
to ^to++++=to
follow ^vbi+vprv+++=follow
them ^pp3o+pp3+++=them
and ^cc++++=and
test ^nn++++=test
their ^pp$+pp3+++=their
hospitality ^nn+nom+++=hospitality.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
slow ^jj++++=slow
in ^in++++=in
doing ^nn++++=doing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
island ^nn++++=island--we
-- ^--+clp+++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
were ^vbd+bed+aux++=were
made ^vpsv++agls+xvbnx+=made
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
on ^in++++=on
the ^ati++++=the
way ^nn++++=way--was
-- ^--+clp+++=EXTRAWORD
was ^vbd+bedz+vrb++=EXTRAWORD
a ^at++++=a
journey ^nn++++=journey
of ^in++++=of
ten ^cd++++=ten
hours ^nns++++=hours
long ^jj++++=long
and ^cc++++=and
seven ^cd++++=seven
wide ^jj++++=wide,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
our ^pp$+pp1+++=our
eyes ^nns++++=eyes
gave ^vbd+++xvbn+=gave
us ^pp1o+pp1+++=us
proof ^nn++++=proof
of ^in++++=of
its ^pp$+it+++=its
wonderful ^jj+atrb+++=wonderful
fecundity ^nn+nom+++=fecundity
of ^in++++=of
soil ^nn++++=soil,
, ^zz++++=EXTRAWORD
for ^in++++=for
there ^rn+pl+++=there
were ^vbd+bed+vrb++=were
great ^jj+atrb+++=great
banana ^nn+++??+=banana
plantations ^nns+nom+++=plantations
and ^cc++++=and
others ^aps++++=others
of ^in++++=of
curious ^jj+atrb+++=curious
kinds ^nns++++=kinds
of ^in++++=of
grain ^nn++++=grain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
narrowness ^nns+nom+++=narrowness
of ^in++++=of
the ^ati++++=the
roads ^nns++++=roads
convinced ^vwbn+++xvbn+=convinced
us ^pp1o+pp1+++=us
that ^dt+dem+++=that
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
no ^at++++=no
wagons ^nns++++=wagons
or ^cc++++=or
beasts ^nns++++=beasts
of ^in++++=of
burden ^nn++++=burden,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
many ^ap++++=many
evidences ^nns+nom+++=evidences
of ^in++++=of
a ^at++++=a
civilization ^nn+nom+++=civilization
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
for ^in++++=for
these ^dt+dem+++=these
parts ^nns++++=parts,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
of ^in++++=of
extraordinary ^jj+atrb+++=extraordinary
development ^nn+nom+++=development;
; ^zz++++=EXTRAWORD
such ^abl++++=such,
, ^zz++++=EXTRAWORD
for ^in++++=for
instance ^nn+nom+++=instance,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
finely ^rb++++=finely
cultivated ^xvbn+++xvbn+=cultivated
fields ^nns++++=fields
and ^cc++++=and
good ^jj+atrb+++=good
houses ^nns++++=houses
of ^in++++=of
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
with ^in++++=with
such ^abl++++=such
evidences ^nns+nom+++=evidences
of ^in++++=of
an ^at++++=an
aesthetic ^jj+atrb+++=aesthetic
taste ^nn++++=taste
as ^cs+sub+++=as
found ^vbd+vprv++xvbn+=found
expression ^nn++++=expression
in ^in++++=in
the ^ati++++=the
domestic ^jj+atrb+++=domestic
cultivation ^nn+nom+++=cultivation
of ^in++++=of
many ^ap++++=many
of ^in++++=of
the ^ati++++=the
beautiful ^jj+atrb+++=beautiful
flowers ^nns+nom+++=flowers
which ^whp+rel+subj++=which
grew ^vbd+++xvbn+=grew
upon ^in++++=upon
the ^ati++++=the
island ^nn++++=island.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
matters ^nns+nom+++=matters
I ^pp1a+pp1+++=I
mention ^nn+nom+++=mention
with ^in++++=with
some ^dti++++=some
particularity ^nn+nom+++=particularity,
, ^zz++++=EXTRAWORD
in ^cs+sub+++=in
order ^vb++++=order
that ^tht+vcmp+++=that
the ^ati++++=the
island ^nn++++=island
may ^md+pos+++=may
be ^vb+be+aux++=be
recognized ^vpsv++by+xvbnx+=recognized
by ^in++++=by
the ^ati++++=the
rescuers ^nns+nom+++=rescuers
for ^in++++=for
whom ^whp+rel+pied++=whom
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
eagerly ^rb++splt++=eagerly
praying ^vbg+++xvbgx+=praying.
. ^zz++++=EXTRAWORD
The ^ati++++=The
town ^nn++++=town
to ^to++++=to
which ^whp+who+++=which
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
led ^vpsv++agls+xvbnx+=led
is ^vbz+bez+vrb++=is
a ^at++++=a
place ^nn++++=place
of ^in++++=of
singular ^jj+atrb+++=singular
beauty ^nn++++=beauty.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
orderly ^jj+atrb+++=orderly
arrangement ^nn+nom+++=arrangement
of ^in++++=of
streets ^nns++++=streets
( ^zz++++=(the
the ^ati++++=EXTRAWORD
houses ^nns++++=houses
being ^xvbg+++xvbg+=being
scattered ^xvbn+++xvbn+=scattered
about ^in++++=about
confusedly ^rb++++=confusedly),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
large ^jj+atrb+++=large
sense ^nn++++=sense
of ^in++++=of
comfort ^nn++++=comfort
and ^cc++++=and
room ^nn++++=room
and ^cc++++=and
a ^at++++=a
fine ^jj+atrb+++=fine
character ^nn+nom+++=character
of ^in++++=of
neatness ^nns+nom+++=neatness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
buildings ^nns++++=buildings
are ^vb+ber+vrb++=are
all ^abn++++=all
of ^in++++=of
rough ^jj+atrb+++=rough
stone ^nn++++=stone
and ^cc++++=and
are ^vb+ber+aux++=are
not ^xnot++not++=not
divided ^vbd+++xvbn+=divided
into ^in++++=into
apartments ^nns+nom+++=apartments;
; ^zz++++=EXTRAWORD
the ^ati++++=the
windows ^nns++++=windows
and ^cc++++=and
doors ^nns++++=doors
are ^vb+ber+aux++=are
hung ^vpsv++agls+xvbnx+=hung
with ^in++++=with
matting ^nn++++=matting,
, ^zz++++=EXTRAWORD
giving ^vbg+++xvbg+=giving
testimony ^nn++++=testimony
of ^in++++=of
an ^at++++=an
absence ^nn+nom+++=absence
of ^in++++=of
thieves ^nns++++=thieves.
. ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
to ^to++++=to
one ^cd1++++=one
