On ^in++++=On
, ^zz++++=EXTRAWORD
to ^to++++=to
escape ^vbi++++=escape
publishing ^vbg+++xvbg+=publishing
my ^pp$+pp1+++=my
book ^nn++++=book.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
not ^xnot++not++=not
absolutely ^rb+amp+++=absolutely
decline ^vb++++=decline
the ^ati++++=the
agency ^nn++++=agency,
, ^zz++++=EXTRAWORD
on ^in++++=on
my ^pp$+pp1+++=my
advancing ^vbg+++xvbg+=advancing
half ^abn++++=half
the ^ati++++=the
cost ^nn++++=cost
of ^in++++=of
an ^at++++=an
edition ^nn+nom+++=edition,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
giving ^jj+atrb++xvbg+=giving
bonds ^nns++++=bonds
for ^in++++=for
the ^ati++++=the
remainder ^nn+nom+++=remainder,
, ^zz++++=EXTRAWORD
besides ^rb+cnj+++=besides
a ^at++++=a
high ^jj+atrb+++=high
percentage ^nn+nom+++=percentage
to ^in++++=to
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
the ^ati++++=the
book ^nn++++=book
sells ^vbz++++=sells
or ^cc++++=or
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Another ^ppls++++=Another
advises ^vbz++++=advises
a ^at++++=a
subscription ^nn+nom+++=subscription."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
villain ^nn++++=villain!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
fact ^nn++++=fact!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Oberon ^np+++??+=Oberon.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^rb++++=EXTRAWORD
short ^rb"++++=short,
, ^zz++++=EXTRAWORD
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
seventeen ^cd++++=seventeen
booksellers ^nns+nom+++=booksellers,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
one ^cd1++++=one
has ^vbz+hvz+aux++=has
vouchsafed ^vprf+++xvbnx+=vouchsafed
even ^rb++++=even
to ^to++++=to
read ^vbn+vprv++xvbn+=read
my ^pp$+pp1+++=my
tales ^nns++++=tales;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
literary ^jj+atrb+++=literary
dabbler ^nn++++=dabbler
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
judge ^vb++++=judge--has
-- ^--+clp+++=EXTRAWORD
has ^vbz+hvz+vrb++=EXTRAWORD
the ^ati++++=the
impertinence ^nn+nom+++=impertinence
to ^to++++=to
criticise ^vbi++++=criticise
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
proposing ^vbg+++xvbg+=proposing
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
calls ^nns++++=calls
vast ^jj+atrb+++=vast
improvements ^nns+nom+++=improvements,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
concluding ^jj+++xvbg+=concluding,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
general ^jj+atrb+++=general
sentence ^nn+nom+++=sentence
of ^in++++=of
condemnation ^nn+nom+++=condemnation,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
definitive ^jj+atrb+++=definitive
assurance ^nn+nom+++=assurance
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
will ^md+prd+++=will
not ^xnot++not++=not
be ^vb+be+aux++=be
concerned ^vpsv++agls+xvbnx+=concerned
on ^in++++=on
any ^dti++++=any
terms ^nns++++=terms."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
might ^md+pos+++=might
not ^xnot++not++=not
be ^vb+be+vrb++=be
amiss ^jj+pred+++=amiss
to ^to++++=to
pull ^vbi++++=pull
that ^cs+sub+++=that
fellow ^jjb+atrb+++=fellow's
's ^vbz+bez+vrb++0=EXTRAWORD
nose ^nn++++=nose,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vprf++tht0+xvbn+=remarked
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
the ^ati++++=the
whole ^jj++++=whole
' ^zz++++='trade'
trade ^nn++++=EXTRAWORD
' ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
one ^cd1++++=one
common ^jj+atrb+++=common
nose ^nn++++=nose,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
would ^md+prd+++=would
be ^vb+be+vrb++=be
some ^dti++++=some
satisfaction ^nn+nom+++=satisfaction
in ^in++++=in
pulling ^xvbg+++xvbg+=pulling
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
author ^nn++++=author.
. ^zz++++=EXTRAWORD
" ^zz++++="But,
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^rn+pl+++=there
does ^vbz+doz+aux++=does
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
be ^vbi++vrb++=be
one ^cd1++++=one
honest ^jj+atrb+++=honest
man ^nn++++=man
among ^in++++=among
these ^dt+dem+++=these
seventeen ^cd++++=seventeen
unrighteous ^jj+atrb+++=unrighteous
ones ^pn++++=ones;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
tells ^vbz++++=tells
me ^pp1o+pp1+++=me
fairly ^rb+cnj+++=fairly,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
no ^at++++=no
American ^jj+atrb+++=American
publisher ^nn+nom+++=publisher
will ^md+prd+++=will
meddle ^vb++++=meddle
with ^in++++=with
an ^at++++=an
American ^jj+atrb+++=American
work, ^nn+++??+=work,--seldom
-- ^--+clp+++=EXTRAWORD
seldom ^rb++++=EXTRAWORD
if ^cs+cnd+++=if
by ^in++++=by
a ^at++++=a
known ^jj+atrb++xvbn+=known
writer ^nn++++=writer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
never ^rb++++=never
if ^cs+cnd+++=if
by ^in++++=by
a ^at++++=a
new ^jj+atrb+++=new
one, ^nn+++??+=one,--unless
-- ^--+clp+++=EXTRAWORD
unless ^cs+cnd+++=EXTRAWORD
at ^in++++=at
the ^ati++++=the
writer ^nn++++=writer's
's ^$++++=EXTRAWORD
risk ^nn++++=risk."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
paltry ^jj+atrb+++=paltry
rogues ^nns++++=rogues!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
they ^pp3a+pp3+++=they
live ^vb++++=live
by ^in++++=by
literature ^nn++++=literature,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
risk ^vb++++=risk
nothing ^pn++++=nothing
for ^in++++=for
its ^pp$+it+++=its
sake ^nn++++=sake?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
might ^md+pos+++=might
publish ^vb++++=publish
on ^in++++=on
your ^pp$+pp2+++=your
own ^ap++++=own
account ^nn++++=account."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
might ^md+pos+++=might,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Oberon ^np+++??+=Oberon.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
the ^ati++++=the
devil ^nn++++=devil
of ^in++++=of
the ^ati++++=the
business ^nns+nom+++=business
is ^vbz+bez+vrb++=is
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
people ^nns++++=people
have ^vb+hv+aux++=have
put ^vprf+++xvbnx+=put
me ^pp1o+pp1+++=me
so ^rb++++=so
out ^rp+pl+++=out
of ^in++++=of
conceit ^nn++++=conceit
with ^in++++=with
the ^ati++++=the
tales ^nns++++=tales,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
loathe ^nn+++??+=loathe
the ^ati++++=the
very ^ql+amp+++=very
thought ^vbd+++xvbn+=thought
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
actually ^rb+amp+++=actually
experience ^nn+nom+++=experience
a ^at++++=a
physical ^jj+atrb+++=physical
sickness ^nns+nom+++=sickness
of ^in++++=of
the ^ati++++=the
stomach ^nn++++=stomach,
, ^zz++++=EXTRAWORD
whenever ^nn+nom+++=whenever
I ^pp1a+pp1+++=I
glance ^nn++++=glance
at ^in++++=at
them ^pp3o+pp3+++=them
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
demon ^nn++++=demon
in ^in++++=in
them ^pp3o+pp3+++=them!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
anticipate ^nn+nom+++=anticipate
a ^at++++=a
wild ^jj+atrb+++=wild
enjoyment ^nn+nom+++=enjoyment
in ^in++++=in
seeing ^xvbg+++xvbg+=seeing
them ^pp3o+pp3+++=them
in ^in++++=in
the ^ati++++=the
blaze ^nn++++=blaze;
; ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
I ^pp1a+pp1+++=I
should ^md+nec+++=should
feel ^vb+vprv+++=feel
in ^in++++=in
taking ^xvbg+++xvbg+=taking
vengeance ^nn+nom+++=vengeance
on ^in++++=on
an ^at++++=an
enemy ^nn++++=enemy,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
destroying ^vbg+++xvbg+=destroying
something ^pn++++=something
noxious ^jj++++=noxious."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
very ^ql+amp+++=very
strenuously ^jj++++=strenuously
oppose ^vb++++=oppose
this ^dt+dem+++=this
determination ^nn+nom+++=determination,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
privately ^rb++++=privately
of ^in++++=of
opinion ^nn++++=opinion,
, ^zz++++=EXTRAWORD
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
my ^pp$+pp1+++=my
partiality ^nn+nom+++=partiality
for ^in++++=for
the ^ati++++=the
author ^nn++++=author,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
tales ^nns++++=tales
would ^md+prd+++=would
make ^vb++++=make
a ^at++++=a
more ^rbr++++=more
brilliant ^jj+atrb+++=brilliant
appearance ^nn+nom+++=appearance
in ^in++++=in
the ^ati++++=the
fire ^nn++++=fire
than ^in++++=than
anywhere ^rb++++=anywhere
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
Before ^in++++=Before
proceeding ^nn++++=proceeding
to ^in++++=to
execution ^nn+nom+++=execution,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
broached ^vbd+++xvbn+=broached
the ^ati++++=the
bottle ^nn++++=bottle
of ^in++++=of
champagne ^nn++++=champagne,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
Oberon ^np+++??+=Oberon
had ^vbd+hvd+aux++=had
provided ^vprf+++xvbnx+=provided
for ^in+ppvb+++=for
keeping ^xvbg+++xvbg+=keeping
up ^rp++++=up
his ^pp$+pp3+++=his
spirits ^nns++++=spirits
in ^in++++=in
this ^dt+dem+++=this
doleful ^jj+atrb+++=doleful
business ^nns+nom+++=business.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
swallowed ^vbd+++xvbn+=swallowed
each ^ppls++++=each
a ^at++++=a
tumblerful ^nn+nom+++=tumblerful,
, ^zz++++=EXTRAWORD
in ^in++++=in
sparkling ^jj+atrb+++=sparkling
commotion ^nn+nom+++=commotion;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
went ^vbd+++xvbn+=went
bubbling ^vbg+nom++xvbg+=bubbling
down ^rp++++=down
our ^pp$+pp1+++=our
throats ^nns++++=throats,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brightened ^vbd+++xvbn+=brightened
my ^pp$+pp1+++=my
eyes ^nns++++=eyes
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
left ^vbd+++xvbn+=left
my ^pp$+pp1+++=my
friend ^nn++++=friend
sad ^jj++++=sad
and ^cc+phrs+++=and
heavy ^jj++++=heavy
as ^ql++++=as
before ^in++++=before.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drew ^vbd+++xvbnx+=drew
the ^ati++++=the
tales ^nns++++=tales
towards ^in++++=towards
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
mixture ^nn++++=mixture
of ^in++++=of
natural ^jj+atrb+++=natural
affection ^nn+nom+++=affection
and ^cc++++=and
natural ^jj+atrb+++=natural
disgust ^nn++++=disgust,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
father ^nn++++=father
taking ^vwbg+++xvbg+=taking
a ^at++++=a
deformed ^jj+atrb+++=deformed
infant ^nn++++=infant
into ^in++++=into
his ^pp$+pp3+++=his
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="Pooh!
pooh ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
Pish ^np+++??+=Pish!
! ^zz++++=EXTRAWORD
Pshaw ^np+++??+=Pshaw!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
holding ^nvbg+++xvbg+=holding
them ^pp3o+pp3+++=them
at ^rb++++=at
arm ^vb++++=arm's-length.
's-length. ^nn+++??+=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
Gray ^np++++=Gray's
's ^$++++=EXTRAWORD
idea ^nn++++=idea
of ^in++++=of
heaven ^nn++++=heaven,
, ^zz++++=EXTRAWORD
to ^in++++=to
lounge ^nn++++=lounge
on ^in++++=on
a ^at++++=a
sofa ^nn++++=sofa
and ^cc++++=and
read ^vb+vprv++xvbn+=read
new ^jj+atrb+++=new
novels ^nns++++=novels.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
more ^rbr++++=more
appropriate ^jj+atrb+++=appropriate
torture ^nn++++=torture
would ^md+prd+++=would
Dante ^vb++++=Dante
himself ^ppl+pp3+++=himself
have ^vb+hv+aux++=have
contrived ^vprf+++xvbnx+=contrived,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
sinner ^nn++++=sinner
who ^whp+rel+subj++=who
perpetrates ^nns+nom+++=perpetrates
a ^at++++=a
bad ^jj+atrb+++=bad
book ^nn++++=book,
, ^zz++++=EXTRAWORD
than ^in++++=than
to ^to++++=to
be ^vbi+vbi+aux++=be
continually ^rb++splt++=continually
turning ^vbg+++xvbgx+=turning
over ^in++++=over
the ^ati++++=the
manuscript ^nn++++=manuscript?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
would ^md+prd+++=would
fail ^vb++++=fail
of ^in++++=of
effect ^nn++++=effect,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
a ^at++++=a
bad ^jj+atrb+++=bad
author ^nn++++=author
is ^vbz+bez+vrb++=is
always ^rb++++=always
his ^pp$+pp3+++=his
own ^ap++++=own
great ^jj+atrb+++=great
admirer ^nn++++=admirer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
lack ^nn++++=lack
that ^tht+rel+++=that
one ^cd1++++=one
characteristic ^nn++++=characteristic
of ^in++++=of
my ^pp$+pp1+++=my
tribe, ^nn+++??+=tribe,--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
only ^rb+down+++=only
desirable ^jj+atrb+++=desirable
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
observed ^vbn+vprv++xvbn+=observed
Oberon ^np+++??+=Oberon.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
many ^ap++++=many
recollections ^nns+nom+++=recollections
throng ^nn++++=throng
upon ^in++++=upon
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
turn ^nn++++=turn
over ^in++++=over
these ^dt+dem+++=these
leaves ^nns++++=leaves!
! ^zz++++=EXTRAWORD
This ^dt+dem+++=This
scene ^nn++++=scene
came ^vbd+++xvbn+=came
into ^in+ppvb+++=into
my ^pp$+pp1+++=my
fancy ^nn++++=fancy
as ^ql++++=as
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
along ^in++++=along
a ^at++++=a
hilly ^jj+atrb+++=hilly
road ^nn++++=road,
, ^zz++++=EXTRAWORD
on ^in++++=on
a ^at++++=a
starlight ^nn+++??+=starlight
October ^nr++++=October
evening ^nn++++=evening;
; ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
pure ^jj+atrb+++=pure
and ^cc+phrs+++=and
bracing ^jj+atrb++xvbg+=bracing
air ^nn++++=air,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
became ^vbd+++xvbnx+=became
all ^rb++++=all
soul ^nn++++=soul,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
felt ^vbd+vprv++xvbn+=felt
as ^cs+sub+++=as
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
could ^md+pos+++=could
climb ^vb++++=climb
the ^ati++++=the
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
run ^vb+++xvbn+=run
a ^at++++=a
race ^nn++++=race
along ^in++++=along
the ^ati++++=the
Milky ^np+++??+=Milky
Way ^nn++++=Way.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
is ^vbz+bez+vrb++=is
another ^dt++++=another
tale ^nn++++=tale,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
wrapt ^vbd+++xvbnx+=wrapt
myself ^ppl+pp1+++=myself
during ^in++++=during
a ^at++++=a
dark ^jj+atrb+++=dark
and ^cc+phrs+++=and
dreary ^jj+atrb+++=dreary
night ^nn++++=night-ride
- ^zz++++=EXTRAWORD
ride ^vb++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
month ^nn++++=month
of ^in++++=of
March ^nn++++=March,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
the ^ati++++=the
rattling ^nn++++=rattling
of ^in++++=of
the ^ati++++=the
wheels ^nns++++=wheels
and ^cc++++=and
the ^ati++++=the
voices ^nns++++=voices
of ^in++++=of
my ^pp$+pp1+++=my
companions ^nns++++=companions
seemed ^vbd+seem++xvbn+=seemed
like ^in++++=like
faint ^jj+atrb+++=faint
sounds ^nns++++=sounds
of ^in++++=of
a ^at++++=a
dream ^nn++++=dream,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
visions ^nns++++=visions
a ^at++++=a
bright ^jj+atrb+++=bright
reality ^nn+nom+++=reality.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
scribbled ^jj+atrb++xvbn+=scribbled
page ^nn++++=page
describes ^vbz++++=describes
shadows ^nps++++=shadows
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
summoned ^vbd+++xvbnx+=summoned
to ^to+vcmp+++=to
my ^pp$+pp1+++=my
bedside ^nn++++=bedside
at ^in++++=at
midnight ^nn++++=midnight:
: ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
would ^md+prd+++=would
not ^xnot++not++=not
depart ^vb++++=depart
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
bade ^vbd+++xvbnx+=bade
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
the ^ati++++=the
gray ^np++++=gray
dawn ^nn++++=dawn
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv++xvbn+=found
me ^pp1o+pp1+++=me
wide ^jj++++=wide
awake ^jj++++=awake
and ^cc+phrs+++=and
feverish ^jj++++=feverish,
, ^zz++++=EXTRAWORD
the ^ati++++=the
victim ^nn++++=victim
of ^in++++=of
my ^pp$+pp1+++=my
own ^ap++++=own
enchantments ^nns+nom+++=enchantments!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
happiness ^nns+nom+++=happiness
in ^in++++=in
all ^abn++++=all
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
smitten ^vprf+++xvbn+=smitten
with ^in++++=with
a ^at++++=a
strange ^jj++++=strange
longing ^vb+++xvbg+=longing
to ^to+vcmp+++=to
make ^vbi++++=make
proof ^nn++++=proof
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
happiness ^nns+nom+++=happiness
in ^in++++=in
a ^at++++=a
fever ^nn++++=fever
fit ^nn++++=fit,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
author ^nn++++=author.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
various ^jj+atrb+++=various
moods ^nns++++=moods
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
wrote ^vbd+vprv++xvbnx+=wrote!
! ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
my ^pp$+pp1+++=my
ideas ^nns++++=ideas
were ^vbd+bed+vrb++=were
like ^in++++=like
precious ^jj+atrb+++=precious
stones ^nns++++=stones
under ^in++++=under
the ^ati++++=the
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
requiring ^vbg+vsua++xvbg+=requiring
toil ^nn++++=toil
to ^to++++=to
dig ^vbi++++=dig
them ^pp3o+pp3+++=them
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
care ^vb++++=care
to ^in+vcmp+++=to
polish ^jj++++=polish
and ^cc++++=and
brighten ^vb++++=brighten
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
often ^rb++++=often
a ^at++++=a
delicious ^jj+atrb+++=delicious
stream ^nn++++=stream
of ^in++++=of
thought ^nn+++xvbn+=thought
would ^md+prd+++=would
gush ^vb++++=gush
out ^rp+pl+++=out
upon ^in++++=upon
the ^ati++++=the
page ^nn++++=page
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
like ^in++++=like
water ^nn++++=water
sparkling ^jj++++=sparkling
up ^rp++++=up
suddenly ^rb++++=suddenly
in ^in++++=in
the ^ati++++=the
desert ^nn++++=desert;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
gnawed ^vbd+++xvbnx+=gnawed
my ^pp$+pp1+++=my
pen ^nn++++=pen
hopelessly ^rb+cnj+++=hopelessly,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
blundered ^vpsv++agls+xvbn+=blundered
on ^in++++=on
with ^in++++=with
cold ^nn++++=cold
and ^cc++++=and
miserable ^jj+atrb+++=miserable
toil ^nn++++=toil,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
a ^at++++=a
wall ^nn++++=wall
of ^in++++=of
ice ^nn++++=ice
between ^in++++=between
me ^pp1o+pp1+++=me
and ^cc++++=and
my ^pp$+pp1+++=my
subject ^nn++++=subject."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
now ^rn+tm+++=now
perceive ^vb+vprv+++=perceive
a ^at++++=a
corresponding ^jj+atrb++xvbg+=corresponding
difference ^nn+nom+++=difference,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
inquired ^vbd+++xvbn+=inquired
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
" ^zz++++="between
between ^in++++=EXTRAWORD
the ^ati++++=the
passages ^nns+nom+++=passages
which ^whp+rel+obj++=which
you ^pp2+pp2+++=you
wrote ^vbd+vprv++xvbn+=wrote
so ^rb++++=so
coldly ^rb+cnj+++=coldly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
those ^dt+dem+++=those
fervid ^nn+++??+=fervid
flashes ^nns++++=flashes
of ^in++++=of
the ^ati++++=the
mind ^nn++++=mind?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Oberon ^np+++??+=Oberon,
, ^zz++++=EXTRAWORD
tossing ^vbg+++xvbg+=tossing
the ^ati++++=the
manuscripts ^nns++++=manuscripts
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
find ^vb+vprv+++=find
no ^at++++=no
traces ^nns++++=traces
of ^in++++=of
the ^ati++++=the
golden ^jj+atrb+++=golden
pen ^nn++++=pen
with ^in++++=with
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
wrote ^vbd+vprv++xvbnx+=wrote
in ^in++++=in
characters ^nns+nom+++=characters
