It ^pp3+it+++=It
add ^vb+vpub+++=add
to ^in++++=to
my ^pp$+pp1+++=my
price ^nn++++=price
a ^at++++=a
dozen ^cd++++=dozen
eagles ^nns++++=eagles
for ^in++++=for
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
shrugged ^vbd+++xvbn+=shrugged
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders
in ^in++++=in
his ^pp$+pp3+++=his
English ^jj+atrb+++=English
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
" ^zz++++="Smart
smart ^jj+atrb+++=EXTRAWORD
money ^nn++++=money,
, ^zz++++=EXTRAWORD
eh ^uh++++=eh,
, ^zz++++=EXTRAWORD
Zindorf ^np+++??+=Zindorf
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
does ^vbz+doz+aux++=does
not ^xnot++not++=not
make ^vb++++=make
me ^pp1o+pp1+++=me
smart ^jj++++=smart.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
only ^rb+down+++=only
makes ^vbz++++=makes
me ^pp1o+pp1+++=me
remember ^nn+nom+++=remember
that ^tht+vcmp+++=that
Count ^npt++++=Count
Augsburg ^np++++=Augsburg
educated ^vbd+++xvbn+=educated
you ^pp2+pp2+++=you
in ^in++++=in
Bavaria ^np++++=Bavaria
for ^in++++=for
the ^ati++++=the
Church ^nn++++=Church
and ^cc++++=and
you ^pp2+pp2+++=you
fled ^vbd+++xvbn+=fled
away ^in+pl+++=away
from ^in"++++=from
it ^pp3+it+++=it
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
slave ^nn++++=slave
trader ^nn++++=trader
in ^in++++=in
Virginia ^np++++=Virginia."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
got ^vbd+++xvbnx+=got
on ^in++++=on
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
father ^nn++++=father
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
the ^ati++++=the
man ^nn++++=man
was ^vbd+bedz+vrb++=was
in ^in++++=in
liquor ^nn++++=liquor.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
drunken ^jj++++=drunken,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
effect ^nn++++=effect
was ^vbd+bedz+vrb++=was
on ^in++++=on
him ^pp3o+pp3+++=him
with ^in++++=with
its ^pp$+it+++=its
daring ^nvbg+++xvbg+=daring
and ^cc++++=and
its ^pp$+it+++=its
indiscretions ^nns+nom+++=indiscretions.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
April ^nr++++=April
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
bright ^jj++++=bright
with ^in++++=with
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
was ^vbd+bedz+vrb++=was
white ^jj+pred+++=white
with ^in++++=with
apple ^nn++++=apple
blossoms ^nns+++??+=blossoms,
, ^zz++++=EXTRAWORD
the ^ati++++=the
soft ^jj+atrb+++=soft
air ^nn++++=air
entered ^vbd+++xvbn+=entered
through ^in++++=through
the ^ati++++=the
great ^jj+atrb+++=great
open ^jj+atrb+++=open
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
my ^pp$+pp1+++=my
father ^npt++++=father
thought ^vbd+++xvbn+=thought
that ^tht+vcmp+++=that
the ^ati++++=the
liquor ^nn++++=liquor
in ^in++++=in
the ^ati++++=the
man ^nn++++=man
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
with ^in++++=with
him ^pp3o+pp3+++=him
out ^rp+pl+++=out
of ^in++++=of
a ^at++++=a
night ^nn++++=night
of ^in++++=of
bargaining ^nn++++=bargaining
or ^cc++++=or
revel ^nn++++=revel.
. ^zz++++=EXTRAWORD
Morrow ^nn++++=Morrow
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
hands ^nns++++=hands
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Zindorf ^np+++??+=Zindorf
; ^zz++++=;
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
the ^ati++++=the
laughter ^nn+nom+++=laughter
in ^in++++=in
his ^pp$+pp3+++=his
face ^nn++++=face
gave ^vbd+++xvbn+=gave
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
comprehension ^nn++++=comprehension
of ^in++++=of
a ^at++++=a
swift ^jj++++=swift,
, ^zz++++=EXTRAWORD
striking ^vbg+++xvbg+=striking
idea ^nn++++=idea.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
devil ^nn++++=devil's
's ^$++++=EXTRAWORD
truth ^nn++++=truth!
! ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
about ^in++++=about
you ^pp2+pp2+++=you
is ^vbz+bez+vrb++=is
a ^at++++=a
negation ^nn+nom+++=negation!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi++vrb++=be
a ^at++++=a
priest ^nn++++=priest
by ^in++++=by
all ^abn++++=all
the ^ati++++=the
lines ^nns++++=lines
and ^cc++++=and
features ^nns++++=features
of ^in++++=of
you ^pp2+pp2+++=you;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
Scorch ^np+++??+=Scorch
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
not ^xnot++not++=not!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
went ^vbd+++xvbn+=went
up ^rp++++=up
on ^in++++=on
the ^ati++++=the
final ^jj+atrb+++=final
word ^nn++++=word
as ^cs+sub+++=as
though ^cs+sub+++=though
to ^to++++=to
convey ^vbi++++=convey
some ^dti++++=some
impressive ^jj+atrb+++=impressive,
, ^zz++++=EXTRAWORD
sinister ^jj+atrb+++=sinister
discovery ^nn+nom+++=discovery.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true
in ^in++++=in
every ^at++++=every
aspect ^nn++++=aspect
of ^in++++=of
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
The ^ati++++=The
very ^ql+amp+++=very
clothes ^nns++++=clothes
he ^pp3a+pp3+++=he
wore ^vbd+++xvbnx+=wore,
, ^zz++++=EXTRAWORD
somber ^jjr++++=somber,
, ^zz++++=EXTRAWORD
wool ^nn++++=wool-threaded
- ^zz++++=EXTRAWORD
threaded ^vbd+++xvbn+=EXTRAWORD
homespun ^nn+++??+=homespun,
, ^zz++++=EXTRAWORD
crudely ^jj+atrb+++=crudely
patched ^jj+atrb+++=patched,
, ^zz++++=EXTRAWORD
reminded ^jj+atrb++xvbn+=reminded
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
coarse ^jj+atrb+++=coarse
fabrics ^nns++++=fabrics
that ^tht+rel+obj++=that
monks ^nns++++=monks
affect ^vb++++=affect
for ^in++++=for
their ^pp$+pp3+++=their
abasement ^nn+nom+++=abasement.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
one ^cd1++++=one
saw ^vbd+vprv++xvbn+=saw,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
one ^cd1++++=one
remembered ^vbd+vprv++xvbn+=remembered
the ^ati++++=the
characteristic ^nn++++=characteristic
of ^in++++=of
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
represented ^vbd+++xvbnx+=represented
here ^rn+pl+++=here
only ^rb+down+++=only
an ^at++++=an
extremity ^nn+nom+++=extremity
of ^in++++=of
avarice ^nn++++=avarice.
. ^zz++++=EXTRAWORD
Zindorf ^np+++??+=Zindorf
looked ^vbd+++xvbn+=looked
coldly ^rb++++=coldly
at ^in++++=at
his ^pp$+pp3+++=his
guest ^nn++++=guest.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Lucian ^np++++=Lucian
Morrow ^nn++++=Morrow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
go ^vb++++=go
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
price ^nn++++=price
will ^md+prd+++=will
go ^vb++++=go
on ^in+strn+++=on!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
young ^jj+atrb+++=young
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
on ^in++++=on
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
brought ^vbd+++xvbn+=brought
up ^rb+phrv+++=up
by ^in++++=by
the ^ati++++=the
monetary ^jj+atrb+++=monetary
threat ^nn++++=threat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
about ^in++++=about
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
ceiling ^nn+nom+++=ceiling,
, ^zz++++=EXTRAWORD
the ^ati++++=the
thick ^jj+atrb+++=thick
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
man ^nn++++=man
who ^whp+rel+obj++=who
by ^in++++=by
a ^at++++=a
sudden ^jj+atrb+++=sudden
recollection ^nn+nom+++=recollection
confounds ^nns+++??+=confounds
his ^pp$+pp3+++=his
adversary ^nn+nom+++=adversary
with ^in++++=with
an ^at++++=an
overlooked ^jj+atrb++xvbn+=overlooked
illustrative ^jj+atrb+++=illustrative
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
suddenly ^rb++++=suddenly
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out
" ^zz++++="By
by ^in++++=EXTRAWORD
the ^ati++++=the
soul ^nn++++=soul
of ^in++++=of
Satan ^np++++=Satan,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
housed ^vpsv++agls+xvbnx+=housed
to ^to++++=to
suit ^vbi++++=suit!
! ^zz++++=EXTRAWORD
Send ^vb++++=Send
me ^pp1o+pp1+++=me
to ^in++++=to
the ^ati++++=the
pit ^nn++++=pit!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
very ^ap+amp+++=very
place ^nn++++=place
for ^in++++=for
you ^pp2+pp2+++=you!
! ^zz++++=EXTRAWORD
Eh ^uh++++=Eh!
! ^zz++++=EXTRAWORD
Zindorf ^np+++??+=Zindorf,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
who ^whp+wpr+whcl++=who
built ^vbd+++xvbn+=built
the ^ati++++=the
house ^nn++++=house
you ^pp2+pp2+++=you
live ^vb++++=live
in ^in+strn+++=in?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=do
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lucian ^np++++=Lucian
Morrow ^nn++++=Morrow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
built ^vbd+++xvbn+=built
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
One ^cd1++++=One
could ^md+pos+++=could
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
divert ^vbi++++=divert
the ^ati++++=the
discourses ^nns++++=discourses
of ^in++++=of
his ^pp$+pp3+++=his
guest ^nn++++=guest.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
failed ^vbd+++xvbnx+=failed.
. ^zz++++=EXTRAWORD
" ^zz++++="God
god ^np++++=EXTRAWORD
built ^vbd+++xvbn+=built
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Morrow ^nn++++=Morrow.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
out ^rb+phrv+++=out
his ^pp$+pp3+++=his
hands ^nns++++=hands
as ^cs+sub+++=as
though ^cs+sub+++=though
to ^to++++=to
include ^vbi++++=include
the ^ati++++=the
hose ^nn++++=hose.
. ^zz++++=EXTRAWORD
" ^zz++++="Pendleton,"
pendleton ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
remember ^nn+nom+++=remember.
. ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nns++++=people
built ^vbd+++xvbn+=built
these ^dt+dem+++=these
walls ^nns++++=walls
for ^in++++=for
a ^at++++=a
church ^nn++++=church.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
burned ^vbd+++xvbn+=burned,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
stone ^nn++++=stone
walls ^nns++++=walls
could ^md+pos+++=could
not ^xnot++not++=not
burn ^vb++++=burn;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
remained ^vbd+++xvbnx+=remained
overgrown ^xvbn+++xvbn+=overgrown
with ^in++++=with
creeper ^nn++++=creeper.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
finally ^rb+cnj+++=finally,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
Wellington ^np++++=Wellington
Monroe ^np+++??+=Monroe
built ^vbd+++xvbn+=built
a ^at++++=a
house ^nn++++=house
into ^in++++=into
the ^ati++++=the
walls ^nns++++=walls
for ^in++++=for
the ^ati++++=the
young ^jj+atrb+++=young
wife ^nn++++=wife
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
about ^md"++pmd"++=about
to ^md+prd+++=to
marry ^vb++++=marry,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
coffin ^nn++++=coffin
instead ^rb+cnj+++=instead
of ^in++++=of
the ^ati++++=the
bride ^nn++++=bride-bed,
- ^zz++++=EXTRAWORD
bed ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
house ^npl++++=house
stood ^vbd+++xvbn+=stood
empty ^jj++++=empty.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
fell ^vbd+++xvbn+=fell
into ^in+ppvb+++=into
the ^ati++++=the
courts ^nns++++=courts
with ^in++++=with
the ^ati++++=the
whole ^nn++++=whole
of ^in++++=of
Monroe ^np++++=Monroe's
's ^$++++=EXTRAWORD
tangled ^jj+atrb+++=tangled
business ^nns+nom+++=business
and ^cc++++=and
finally ^rb++++=finally
Zindorf ^np+++??+=Zindorf
gets ^vbz++++=gets
it ^pp3+it+++=it
at ^in++++=at
a ^at++++=a
sheriff ^nn++++=sheriff's
's ^$++++=EXTRAWORD
sale ^nn++++=sale."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
big ^jj+atrb+++=big
man ^nn++++=man
now ^rn+tm+++=now
confronted ^vbd+++xvbn+=confronted
the ^ati++++=the
young ^jj+atrb+++=young
blood ^nn++++=blood
with ^in++++=with
decision ^nn++++=decision.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Lucian ^np++++=Lucian
Morrow ^nn++++=Morrow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
finished ^vpsv++agls+xvbnx+=finished
with ^in++++=with
your ^pp$+pp2+++=your
fool ^jjb+atrb+++=fool
talk ^nn++++=talk,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
bid ^vb++++=bid
you ^pp2+pp2+++=you
good ^jj++++=good.
. ^zz++++=EXTRAWORD
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
decided ^vprf+++xvbnx+=decided
not ^xnot++not++=not
to ^to++++=to
sell ^vbi++++=sell
the ^ati++++=the
girl ^nn++++=girl."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
face ^nn++++=face
of ^in++++=of
Morrow ^nn++++=Morrow
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
wheedled ^vbd+++xvbn+=wheedled
in ^in++++=in
an ^at++++=an
anxious ^jj+atrb+++=anxious
note ^nn++++=note.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
sell ^vb++++=sell
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
Zindorf ^np+++??+=Zindorf!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
echoed ^vbd+++xvbnx+=echoed.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
promised ^vprf+++xvbnx+=promised
her ^pp3o+pp3+++=her
to ^in++++=to
me ^pp1o+pp1+++=me
all ^abn++++=all
along ^in+strn+++=along.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
always ^rb++++=always
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+vrb++=have
her ^pp$+pp3+++=her
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
your ^pp$+pp2+++=your
cursed ^vbd+++xvbn+=cursed
partner ^nn++++=partner
Ordez ^np+++??+=Ordez.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
get ^vb++++=get
her ^pp$+pp3+++=her
some ^dti++++=some
day ^nn++++=day
and ^cc++++=and
sell ^vb++++=sell
her ^pp$+pp3+++=her
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
curse ^vb++++=curse
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
Zindorf ^np+++??+=Zindorf,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^nn++++=want
her ^pp3o+pp3+++=her
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
the ^ati++++=the
money ^nn++++=money:
: ^zz++++=EXTRAWORD
ten ^cd++++=ten
thousand ^cd++++=thousand
dollars ^nns++++=dollars.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
big ^jj+atrb+++=big
lot ^nn++++=lot
of ^in++++=of
money ^nn++++=money.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
it ^pp3+it+++=it
in ^in++++=in
gold ^nn++++=gold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
on ^in+strn+++=on:
: ^zz++++=EXTRAWORD
" ^zz++++="Besides,
besides ^rb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Zindorf ^np+++??+=Zindorf,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
have ^vb+hv+vrb++=have
the ^ati++++=the
money ^nn++++=money,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it'll
'll ^md+prd+++0=EXTRAWORD
mean ^vb+vprv+++=mean
more ^rbr++++=more
to ^in++++=to
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
girl ^nn++++=girl
I ^pp1a+pp1+++=I
want ^vb++++=want."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
up ^rp++++=up
and ^cc++++=and
in ^in++++=in
his ^pp$+pp3+++=his
anxiety ^nn++++=anxiety
the ^ati++++=the
effect ^nn++++=effect
of ^in++++=of
the ^ati++++=the
liquor ^nn++++=liquor
faded ^vbd+++xvbn+=faded
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
waited ^vprf+++xvbnx+=waited
on ^in+ppvb+++=on
your ^pp$+pp2+++=your
promise ^nn++++=promise,
, ^zz++++=EXTRAWORD
Zindorf ^np+++??+=Zindorf.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
some ^dti++++=some
day ^nn++++=day,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Ordez ^np+++??+=Ordez
was ^vbd+bedz+vrb++=was
hard ^jj+pred+++=hard-pressed
- ^zz++++=EXTRAWORD
pressed ^vbd+++xvbn+=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
sell ^vb++++=sell
her ^pp$+pp3+++=her
for ^in++++=for
money ^nn++++=money,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
natural ^jj+atrb+++=natural
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
were ^vbd+bed+vrb++=were
right ^jj+pred+++=right;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
knew ^vbd+vprv++xvbn+=knew
Ordez ^np+++??+=Ordez.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
an ^at++++=an
assignment ^nn+nom+++=assignment
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
slaves ^nns++++=slaves
in ^in++++=in
possession ^nn++++=possession,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
partnership ^nn+nom+++=partnership,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Ordez ^np+++??+=Ordez
has ^vbz+hvz+aux++=has
cleared ^vprf+++xvbnx+=cleared
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
country ^nn++++=country.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you
paid ^vbd+++xvbn+=paid
for ^in++++=for
his ^pp$+pp3+++=his
half ^abn++++=half-interest
- ^zz++++=EXTRAWORD
interest ^nn++++=EXTRAWORD
in ^in++++=in
this ^dt+dem+++=this
business ^nns+nom+++=business,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
set ^vpsv++agls+xvbnx+=set
out ^rb+phrv+++=out
in ^in++++=in
the ^ati++++=the
assignment ^nn+nom+++=assignment.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
three ^cd++++=three
thousand ^cd++++=thousand
dollars ^nns++++=dollars.
. ^zz++++=EXTRAWORD
" ^zz++++="Think
think ^vb+vprv+++=EXTRAWORD
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
three ^cd++++=three
thousand ^cd++++=thousand
dollars ^nns++++=dollars
to ^in++++=to
Ordez ^np+++??+=Ordez
for ^in++++=for
a ^at++++=a
wholesale ^jjb++++=wholesale,
, ^zz++++=EXTRAWORD
omnibus ^&fw++++=omnibus
assignment ^nn+nom+++=assignment
of ^in++++=of
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
An ^at++++=An
elastic ^jj+atrb+++=elastic
legal ^jj+atrb+++=legal
note ^nn++++=note
of ^in++++=of
an ^at++++=an
assignment ^nn+nom+++=assignment
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
can ^md+pos+++=can
stretch ^vb++++=stretch
to ^to++++=to
include ^vbi++++=include
this ^dt+dem+++=this
girl ^nn++++=girl
along ^in++++=along
with ^in"++++=with
the ^ati++++=the
half ^abn++++=half-dozen
- ^zz++++=EXTRAWORD
dozen ^cd++++=EXTRAWORD
other ^ap++++=other
slaves ^nns++++=slaves
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
on ^in++++=on
hand ^nn++++=hand
here ^rn+pl+++=here;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
offer ^vb++++=offer
you ^pp2+pp2+++=you
