It ^pp3+it+++=It
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
the ^ati++++=the
redcoats ^nns++++=redcoats
catch ^vb++++=catch
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
luck ^nn++++=luck
to ^in++++=to
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
see ^vbi+vprv+tht0++=see
you ^pp2+pp2+++=you
again ^rb+tm+++=again!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
his ^pp$+pp3+++=his
nearest ^jjt+atrb+++=nearest
friends ^nns++++=friends
in ^in++++=in
camp ^nn++++=camp,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as,
, ^zz++++=EXTRAWORD
in ^in++++=in
company ^nn++++=company
with ^in++++=with
Colonel ^npt++++=Colonel
Knowlton ^np+++??+=Knowlton,
, ^zz++++=EXTRAWORD
the ^ati++++=the
young ^jj+atrb+++=young
captain ^nn++++=captain
rode ^vbd+++xvbn+=rode
out ^rp+pl+++=out
that ^cs+sub+++=that
same ^ap++++=same
afternoon ^nn++++=afternoon
to ^to++++=to
receive ^vbi++++=receive
his ^pp$+pp3+++=his
orders ^nns++++=orders
from ^in++++=from
Washington ^np++++=Washington
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Nathan ^np++++=Nathan
Hale ^np+++??+=Hale
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born,
, ^zz++++=EXTRAWORD
as ^ql++++=as
were ^vbd+bed+vrb++=were
his ^pp$+pp3+++=his
eight ^cd++++=eight
brothers ^nns+nom+++=brothers
and ^cc++++=and
his ^pp$+pp3+++=his
three ^cd++++=three
sisters ^nns+nom+++=sisters,
, ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
old ^jj++++=old-fashioned,
- ^zz++++=EXTRAWORD
fashioned ^vwbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
two ^cd++++=two-storied
- ^zz++++=EXTRAWORD
storied ^vbd+++xvbn+=EXTRAWORD
house ^npl++++=house,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^rb++++=a
little ^rb"++++=little
country ^nn++++=country
village ^nn+nom+++=village
of ^in++++=of
Connecticut ^np+++??+=Connecticut.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
father ^nn++++=father,
, ^zz++++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
of ^in++++=of
integrity ^nn+nom+++=integrity,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
stanch ^nn+++??+=stanch
patriot ^nn+++??+=patriot.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
of ^in++++=of
allowing ^xvbg+++xvbg+=allowing
his ^pp$+pp3+++=his
family ^nn++++=family
to ^to++++=to
use ^vbi++++=use
the ^ati++++=the
wool ^nn++++=wool
raised ^vbd+++xvbn+=raised
on ^in++++=on
his ^pp$+pp3+++=his
farm ^nn++++=farm,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saved ^vbd+++xvbnx+=saved
it ^pp3+it+++=it
to ^to++++=to
make ^vbi++++=make
blankets ^nns++++=blankets
for ^in++++=for
the ^ati++++=the
Continental ^jj+atrb+++=Continental
army ^nn++++=army.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mother ^nn++++=mother
of ^in++++=of
this ^dt+dem+++=this
large ^jj+atrb+++=large
family ^nn++++=family
was ^vbd+bedz+vrb++=was
a ^at++++=a
woman ^nn++++=woman
of ^in++++=of
high ^jj+atrb+++=high
moral ^jj+atrb+++=moral
and ^cc+phrs+++=and
domestic ^jj+atrb+++=domestic
worth ^nn++++=worth,
, ^zz++++=EXTRAWORD
devoted ^j+++xvbn+=devoted
to ^in++++=to
her ^pp$+pp3+++=her
children ^nns++++=children,
, ^zz++++=EXTRAWORD
for ^in++++=for
whom ^whp+rel+pied++=whom
she ^pp3a+pp3+++=she
sought ^vbd+++xvbnx+=sought
the ^ati++++=the
highest ^jjt++++=highest
good ^jj++++=good.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
quiet ^jj+atrb+++=quiet,
, ^zz++++=EXTRAWORD
strict ^jj+atrb+++=strict
household ^nn++++=household,
, ^zz++++=EXTRAWORD
Puritan ^jj++++=Puritan
in ^in++++=in
its ^pp$+it+++=its
faith ^nn++++=faith
and ^cc++++=and
its ^pp$+it+++=its
manners ^nns+nom+++=manners,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
Bible ^nn++++=Bible
ruled ^vbd+vsua++xvbn+=ruled,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
family ^nn++++=family
prayers ^nns+nom+++=prayers
never ^rb++++=never
failed ^vbd+++xvbn+=failed,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
was ^vbd+bedz+aux++=was
grace ^nn++++=grace
ever ^rb++++=ever
omitted ^vprf+++xvbn+=omitted
at ^rb++++=at
meals ^nns++++=meals.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
Saturday ^nr++++=Saturday
night ^nn++++=night,
, ^zz++++=EXTRAWORD
no ^at++++=no
work ^nn++++=work
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done
after ^in++++=after
sundown ^nn++++=sundown.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Nathan ^np++++=Nathan
was ^vbd+bedz+vrb++=was
a ^at++++=a
bright ^jj++++=bright,
, ^zz++++=EXTRAWORD
active ^jj+atrb+++=active
American ^jj+atrb+++=American
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
liked ^vbd+++xvbnx+=liked
his ^pp$+pp3+++=his
gun ^nn++++=gun
and ^cc++++=and
his ^pp$+pp3+++=his
fishing ^nvbg+++xvbg+=fishing
pole ^nn++++=pole.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
fond ^jj+pred+++=fond
of ^in++++=of
running ^xvbg+++xvbg+=running,
, ^zz++++=EXTRAWORD
leaping ^vbg+++xvbg+=leaping,
, ^zz++++=EXTRAWORD
wrestling ^vbg+nom++xvbg+=wrestling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
playing ^vbg+++xvbg+=playing
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
his ^pp$+pp3+++=his
pupils ^nns++++=pupils
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
Hale ^np+++??+=Hale
would ^md+prd+++=would
put ^vb+++xvbn+=put
his ^pp$+pp3+++=his
hand ^nn++++=hand
upon ^in++++=upon
a ^at++++=a
fence ^nn++++=fence
as ^ql++++=as
high ^np++++=high
as ^ql++++=as
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
clear ^jj++++=clear
it ^pp3+it+++=it
easily ^rb++++=easily
at ^in++++=at
a ^at++++=a
bound ^nn++++=bound.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
liked ^vbd+++xvbnx+=liked
books ^nns++++=books,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
read ^vb+vprv++xvbn+=read
much ^ap++++=much
out ^rp+pl+++=out
of ^in++++=of
school ^nn++++=school.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
two ^cd++++=two
of ^in++++=of
his ^pp$+pp3+++=his
brothers ^nns+nom+++=brothers,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
educated ^vpsv++agls+xvbnx+=educated
for ^in++++=for
the ^ati++++=the
ministry ^nn++++=ministry.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
only ^rb+down+++=only
sixteen ^cd++++=sixteen,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
entered ^vbd+++xvbnx+=entered
Yale ^np+++??+=Yale
College ^nn++++=College,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
graduated ^vpsv++agls+xvbnx+=graduated
two ^cd++++=two
years ^nns++++=years
before ^in++++=before
the ^ati++++=the
battle ^nn++++=battle
of ^in++++=of
Bunker ^np+++??+=Bunker
Hill ^nn++++=Hill.
. ^zz++++=EXTRAWORD
Early ^jj++++=Early
in ^in++++=in
the ^ati++++=the
fall ^nn++++=fall
of ^in++++=of
1773 ^cd+date+++=1773,
, ^zz++++=EXTRAWORD
the ^ati++++=the
young ^jj+atrb+++=young
graduate ^nn+nom+++=graduate
began ^vbd+++xvbn+=began
to ^to++++=to
teach ^vbi+vsua+++=teach
school ^nn++++=school,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
soon ^rb+tm+splt++=soon
afterwards ^rb+tm+++=afterwards
made ^vwbn+++xvbn+=made
master ^npt++++=master
of ^in++++=of
a ^at++++=a
select ^jj+atrb+++=select
school ^nn++++=school
in ^in++++=in
New ^jj+atrb+++=New
London ^np++++=London,
, ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
native ^jj+atrb+++=native
state ^nn++++=state.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
time ^nn++++=time
young ^jj+atrb+++=young
Hale ^np+++??+=Hale
was ^vbd+bedz+vrb++=was
about ^in++++=about
six ^cd++++=six
feet ^nns++++=feet
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
well ^rb++++=well
built ^vbd+++xvbn+=built.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
broad ^jj+atrb+++=broad
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
full ^jj+atrb+++=full
face ^nn++++=face,
, ^zz++++=EXTRAWORD
light ^jj+atrb+++=light
blue ^jj+atrb+++=blue
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
fair ^jj+atrb+++=fair
complexion ^nn++++=complexion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
light ^jj+atrb+++=light
brown ^jj+atrb+++=brown
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
large ^jj+atrb+++=large
mole ^nn++++=mole
on ^in++++=on
his ^pp$+pp3+++=his
neck ^nn++++=neck,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
where ^wrb+who+++=where
the ^ati++++=the
knot ^nn++++=knot
of ^in++++=of
his ^pp$+pp3+++=his
cravat ^nn++++=cravat
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
At ^in++++=At
college ^npl++++=college
his ^pp$+pp3+++=his
friends ^nns++++=friends
used ^vwbn+++xvbn+=used
to ^in++++=to
joke ^nn++++=joke
him ^pp3o+pp3+++=him
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
declaring ^vbg+vpub++xvbg+=declaring
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
surely ^rb++splt++=surely
born ^vpsv++agls+xvbnx+=born
to ^to++++=to
be ^vbi+vbi+aux++=be
hanged ^vpsv++agls+xvbnx+=hanged.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
was ^vbd+bedz+vrb++=was
Nathan ^np++++=Nathan
Hale ^np+++??+=Hale
when ^wrb+who+++=when
the ^ati++++=the
news ^nn++++=news
of ^in++++=of
the ^ati++++=the
bloodshed ^nn++++=bloodshed
at ^in++++=at
Lexington ^np+++??+=Lexington
reached ^vbd+++xvbn+=reached
New ^jj+atrb+++=New
London ^np++++=London.
. ^zz++++=EXTRAWORD
A ^at++++=A
rousing ^jj+atrb++xvbg+=rousing
meeting ^nvbg+++xvbg+=meeting
was ^vbd+bedz+aux++=was
held ^vpsv++agls+xvbnx+=held
that ^tht+vcmp+++=that
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
schoolmaster ^nn+nom+++=schoolmaster
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
speakers ^nns+nom+++=speakers.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
us ^pp1o+pp1+++=us
march ^vb++++=march
at ^rb++++=at
once ^rb"+tm+++=once,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
never ^rb++++=never
lay ^jjb+++xvbn+=lay
down ^in++++=down
our ^pp$+pp1+++=our
arms ^nns++++=arms
until ^cs+sub+++=until
we ^pp1a+pp1+++=we
obtain ^vb++++=obtain
our ^pp$+pp1+++=our
independence ^nn+nom+++=independence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Hale ^np+++??+=Hale
called ^vbd+++xvbn+=called
his ^pp$+pp3+++=his
pupils ^nns++++=pupils
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
" ^zz++++="gave
gave ^vbd+++xvbn+=EXTRAWORD
them ^pp3o+pp3+++=them
earnest ^nn++++=earnest
counsel ^nn++++=counsel,
, ^zz++++=EXTRAWORD
prayed ^j+++xvbn+=prayed
with ^in++++=with
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shaking ^jj+++xvbg+=shaking
each ^dt++++=each
by ^in++++=by
the ^ati++++=the
hand ^nn++++=hand,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
took ^vbd+++xvbn+=took
his ^pp$+pp3+++=his
leave ^nn++++=leave,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
during ^in++++=during
the ^ati++++=the
same ^ap++++=same
forenoon ^nn++++=forenoon
marched ^vbd+++xvbn+=marched
with ^in++++=with
his ^pp$+pp3+++=his
company ^nn++++=company
for ^in++++=for
Cambridge ^np++++=Cambridge.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
officer ^nn++++=officer
from ^in++++=from
Connecticut ^np+++??+=Connecticut
took ^vbd+++xvbn+=took
an ^at++++=an
active ^jj+atrb+++=active
part ^nn++++=part
in ^in++++=in
the ^ati++++=the
siege ^nn++++=siege
of ^in++++=of
Boston ^np++++=Boston,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
soon ^rb+tm+++=soon
became ^vbd+++xvbn+=became
captain ^nn++++=captain
of ^in++++=of
his ^pp$+pp3+++=his
company ^nn++++=company.
. ^zz++++=EXTRAWORD
Hale ^np++++=Hale's
's ^$++++=EXTRAWORD
diary ^nn++++=diary
is ^vbz+bez+aux++=is
still ^rb++splt++=still
preserved ^vpsv++agls+xvbnx+=preserved,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
all ^abn++++=all
these ^dt+dem+++=these
years ^nns++++=years
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
full ^jj+pred+++=full
of ^in++++=of
interest ^nn++++=interest.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seems ^vbz+seem+++=seems
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
charge ^nn++++=charge
of ^in++++=of
his ^pp$+pp3+++=his
men ^nns++++=men's
's ^$++++=EXTRAWORD
clothing ^nn++++=clothing,
, ^zz++++=EXTRAWORD
rations ^nns+nom+++=rations,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
money ^nn++++=money.
. ^zz++++=EXTRAWORD
Much ^ap++++=Much
of ^in++++=of
his ^pp$+pp3+++=his
time ^nn++++=time
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
on ^in++++=on
picket ^nn++++=picket
duty ^nn++++=duty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
took ^vbd+++xvbn+=took
part ^nn++++=part
in ^in++++=in
many ^ap++++=many
lively ^jj+atrb+++=lively
skirmishes ^nns++++=skirmishes
with ^in++++=with
the ^ati++++=the
redcoats ^nns++++=redcoats.
. ^zz++++=EXTRAWORD
Besides ^rb++++=Besides
studying ^jj+atrb++xvbg+=studying
military ^jj+atrb+++=military
tactics ^nns++++=tactics,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
time ^nn++++=time
to ^to++++=to
make ^vbi++++=make
up ^rp++++=up
wrestling ^vbg+nom++xvbg+=wrestling
matches ^nns++++=matches,
, ^zz++++=EXTRAWORD
to ^to++++=to
play ^vbi++++=play
football ^nn++++=football
and ^cc++++=and
checkers ^nns+nom+++=checkers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
on ^in++++=on
Sundays ^nrs++++=Sundays,
, ^zz++++=EXTRAWORD
to ^to++++=to
hold ^vbi+vprv+++=hold
religious ^jj+atrb+++=religious
meetings ^nns++++=meetings
in ^in++++=in
barns ^nns+++??+=barns.
. ^zz++++=EXTRAWORD
Within ^in++++=Within
a ^ap++++=a
few ^ap"++++=few
hours ^nns++++=hours
after ^in++++=after
bidding ^xvbg+++xvbg+=bidding
good ^jj++++=good-by
- ^zz++++=EXTRAWORD
by ^in++++=EXTRAWORD
to ^in++++=to
General ^jj+atrb+++=General
Washington ^np++++=Washington,
, ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Hale ^np+++??+=Hale,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
with ^in++++=with
him ^pp3o+pp3+++=him
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
trusty ^jj+atrb+++=trusty
soldiers ^nns+nom+++=soldiers,
, ^zz++++=EXTRAWORD
left ^j+++xvbn+=left
the ^ati++++=the
camp ^nn++++=camp
at ^rb++++=at
Harlem ^np+++??+=Harlem,
, ^zz++++=EXTRAWORD
intending ^nvbg+++xvbg+=intending
at ^rb++++=at
the ^ati++++=the
first ^od++++=first
opportunity ^nn+nom+++=opportunity
to ^to+ncmp+++=to
cross ^vbi++++=cross
Long ^rb++++=Long
Island ^nn++++=Island
Sound ^jj++++=Sound.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
so ^ql++++=so
many ^ap++++=many
British ^jj+atrb+++=British
guard ^nn++++=guard
ships ^nns++++=ships
on ^in++++=on
the ^ati++++=the
watch ^vb++++=watch
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
and ^cc++++=and
his ^pp$+pp3+++=his
companion ^nn++++=companion
found ^vbd+vprv++xvbn+=found
no ^at++++=no
safe ^jj+atrb+++=safe
place ^nn++++=place
to ^to++++=to
cross ^vbi++++=cross
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
Norwalk ^np+++??+=Norwalk,
, ^zz++++=EXTRAWORD
fifty ^cd++++=fifty
miles ^nns++++=miles
up ^rp++++=up
the ^ati++++=the
Sound ^nn++++=Sound
on ^in++++=on
the ^ati++++=the
Connecticut ^np+++??+=Connecticut
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
a ^at++++=a
small ^jj+atrb+++=small
sloop ^nn+++??+=sloop
was ^vbd+bedz+vrb++=was
to ^in++++=to
land ^nn++++=land
Hale ^np+++??+=Hale
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Stripping ^nn++++=Stripping
off ^in+pl+++=off
his ^pp$+pp3+++=his
uniform ^nn++++=uniform,
, ^zz++++=EXTRAWORD
the ^ati++++=the
young ^jj+atrb+++=young
captain ^npt++++=captain
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
a ^at++++=a
plain ^nn++++=plain
brown ^jj+atrb+++=brown
suit ^nn++++=suit
of ^in++++=of
citizen ^nn++++=citizen's
's ^$++++=EXTRAWORD
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
broad ^jj++++=broad-brimmed
- ^zz++++=EXTRAWORD
brimmed ^jj+atrb++xvbn+=EXTRAWORD
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
attired ^jj+++xvbn+=attired
in ^in++++=in
the ^ati++++=the
dress ^nn++++=dress
of ^in++++=of
a ^at++++=a
schoolmaster ^nn+nom+++=schoolmaster,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
landed ^vpsv++agls+xvbnx+=landed
across ^in+pl+++=across
the ^ati++++=the
Sound ^nn++++=Sound,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shortly ^rb+tm+++=shortly
afterwards ^rb+tm+++=afterwards
reached ^vbd+++xvbn+=reached
the ^ati++++=the
nearest ^jjt+atrb+++=nearest
British ^jj+atrb+++=British
camp ^nn++++=camp.
. ^zz++++=EXTRAWORD
The ^ati++++=The
redcoats ^nns++++=redcoats
received ^vbd+++xvbn+=received
the ^ati++++=the
pretended ^jj+atrb++xvbn+=pretended
schoolmaster ^nn+nom+++=schoolmaster
cordially ^rb++++=cordially.
. ^zz++++=EXTRAWORD
A ^at++++=A
captain ^nn++++=captain
of ^in++++=of
the ^ati++++=the
dragoons ^nns+++??+=dragoons
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
him ^pp3o+pp3+++=him
long ^rb++++=long
afterwards ^rb+tm+++=afterwards
as ^in++++=as
a ^at++++=a
" ^zz++++="jolly
jolly ^jj++++=EXTRAWORD
good ^jj++++=good
fellow ^jjb++++=fellow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Hale ^np+++??+=Hale
pretended ^vbd+vprv++xvbn+=pretended
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
tired ^vpsv++agls+xvbnx+=tired
of ^in++++=of
the ^ati++++=the
" ^zz++++="rebel
rebel ^nn++++=EXTRAWORD
cause ^nn++++=cause,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
search ^in"++++=search
of ^in"++++=of
a ^at++++=a
place ^nn++++=place
to ^to++++=to
teach ^vbi+vsua+++=teach
school ^nn++++=school.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
be ^vb+be+vrb++=be
interesting ^jj+pred+++=interesting
to ^to+jcmp+++=to
know ^vbi+vprv+++=know
just ^rb+emph+++=just
what ^wdt+who+++=what
the ^ati++++=the
" ^zz++++="schoolmaster"
schoolmaster ^nn+nom+++=EXTRAWORD
" ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=did
in ^in++++=in
the ^ati++++=the
next ^ap++++=next
two ^cd++++=two
weeks ^nns++++=weeks.
. ^zz++++=EXTRAWORD
Think ^vb+vprv+++=Think
of ^in++++=of
the ^ati++++=the
poor ^jj+atrb+++=poor
fellow ^jjb+atrb+++=fellow's
's ^vbz+bez+vrb++0=EXTRAWORD
eagerness ^nns+nom+++=eagerness
to ^to++++=to
make ^vbi++++=make
the ^ati++++=the
most ^ap+emph+++=most
of ^in++++=of
his ^pp$+pp3+++=his
time ^nn++++=time,
, ^zz++++=EXTRAWORD
drawing ^nvbg+++xvbg+=drawing
plans ^nns++++=plans
of ^in++++=of
the ^ati++++=the
forts ^nns++++=forts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
going ^vbg+++xvbg+=going
rapidly ^rb++++=rapidly
from ^in++++=from
one ^cd1++++=one
point ^nn++++=point
to ^in++++=to
another ^dt++++=another
to ^to++++=to
watch ^vbi++++=watch
the ^ati++++=the
marching ^nn++++=marching
of ^in++++=of
troops ^nns++++=troops,
, ^zz++++=EXTRAWORD
patrols ^nns++++=patrols,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
guards ^nns++++=guards.
. ^zz++++=EXTRAWORD
Think ^vb+vprv+++=Think
of ^in++++=of
his ^pp$+pp3+++=his
sleepless ^jj+atrb+++=sleepless
nights ^nns++++=nights,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
fearful ^jj+atrb+++=fearful
risk ^nn++++=risk,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ever ^rb++++=ever-present
- ^zz++++=EXTRAWORD
present ^vb++++=EXTRAWORD
dread ^nn++++=dread
of ^in++++=of
being ^nn+nn+aux++=being
recognized ^vwbn+vprv++xvbn+=recognized
by ^in++++=by
some ^dti++++=some
Tory ^nn++++=Tory.
. ^zz++++=EXTRAWORD
All ^abn++++=All
this ^dt+dem+++=this
we ^pp1a+pp1+++=we
know ^vb+vprv+tht0++=know
nothing ^pn++++=nothing
about ^rb+cnj+++=about,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
brave ^jj+atrb+++=brave
and ^cc+phrs+++=and
tender ^jj+atrb+++=tender
heart ^nn++++=heart
must ^md+nec+++=must
sometimes ^rb++++=sometimes
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
sorely ^rb++splt++=sorely
tried ^vpsv++agls+xvbn+=tried.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
all ^abn++++=all
these ^dt+dem+++=these
dangers ^nns+nom+++=dangers
Hale ^np+++??+=Hale,
, ^zz++++=EXTRAWORD
unharmed ^jj++++=unharmed,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
his ^pp$+pp3+++=his
return ^vb++++=return
trip ^nn++++=trip
to ^in++++=to
the ^ati++++=the
American ^jj+atrb+++=American
lines ^nns++++=lines.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
threaded ^vprf+++xvbnx+=threaded
his ^pp$+pp3+++=his
way ^nn++++=way
through ^in++++=through
the ^ati++++=the
woods ^nns++++=woods,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
round ^in++++=round
all ^abn++++=all
the ^ati++++=the
British ^jj+atrb+++=British
camps ^nns++++=camps
on ^in++++=on
Long ^rb++++=Long
Island ^nn++++=Island,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
in ^in++++=in
safety ^nn++++=safety
the ^ati++++=the
point ^nn++++=point
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
first ^rb++splt++=first
landed ^vprf+++xvbnx+=landed.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
planned ^vprf+++xvbnx+=planned
for ^in+ppvb+++=for
a ^at++++=a
boat ^nn++++=boat
