Once ^rb+tm+++=ONCE
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
to ^to++++=to
do ^vbi++++=do
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
on ^in++++=on
chopping ^xvbg+++xvbg+=chopping
wood ^nn++++=wood,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
more ^rbr++++=more
left ^vpsv++agls+xvbn+=left
to ^to++++=to
chop ^vbi++++=chop,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
true ^jj+pred+++=true,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
grieve ^np++++=grieve,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
wood ^nn++++=wood-yard.
- ^zz++++=EXTRAWORD
yard ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
true ^jj+pred+++=true:
: ^zz++++=EXTRAWORD
Grumblegizzard ^np+++??+=Grumblegizzard
had ^vbd+hvd+aux++=had
chopped ^vprf+++xvbnx+=chopped
everything ^pn++++=everything
up ^rp++++=up;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
firewood ^nn+++??+=firewood
both ^abx++++=both
of ^in++++=of
sawn ^jj+atrb++xvbn+=sawn
planks ^nns++++=planks
and ^cc++++=and
hewn ^vbd+++xvbn+=hewn
beams ^nns++++=beams.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
bad ^jj+atrb+++=bad
work ^nn++++=work
the ^ati++++=the
grieve ^np++++=grieve
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
should ^md+nec+++=should
not ^xnot++not++=not
taste ^vb++++=taste
a ^at++++=a
morsel ^nn+++??+=morsel
of ^in++++=of
food ^nn++++=food
till ^cs+sub+++=till
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
into ^in++++=into
the ^ati++++=the
forest ^nn++++=forest
and ^cc++++=and
cut ^vb+++xvbn+=cut
down ^rb+phrv+++=down
as ^ql++++=as
much ^ap++++=much
timber ^nn++++=timber
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
chopped ^vprf+++xvbnx+=chopped
up ^rp++++=up
into ^in++++=into
firewood ^nn+++??+=firewood.
. ^zz++++=EXTRAWORD
Grumblegizzard ^np+++??+=Grumblegizzard
went ^vbd+++xvbn+=went
off ^rp+pl+++=off
to ^in++++=to
the ^ati++++=the
smithy ^nn++++=smithy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
got ^vbd+++xvbn+=got
the ^ati++++=the
smith ^np++++=smith
to ^to++++=to
help ^vbi++++=help
him ^pp3o+pp3+++=him
to ^to++++=to
make ^vbi++++=make
an ^at++++=an
axe ^nn++++=axe
of ^in++++=of
fifteen ^cd++++=fifteen
pounds ^nns++++=pounds
of ^in++++=of
iron ^nn++++=iron;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
into ^in++++=into
the ^ati++++=the
forest ^nn++++=forest
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
clear ^vbi++++=clear
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
down ^rp++++=down
toppled ^vprf+++xvbn+=toppled
tall ^jj+atrb+++=tall
spruces ^nns+++??+=spruces
and ^cc++++=and
firs ^nns+++??+=firs
fit ^nn++++=fit
for ^in++++=for
masts ^nns+++??+=masts.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
went ^vbd+++xvbn+=went
down ^rp++++=down
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
either ^dtx++++=either
on ^in++++=on
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
or ^cc++++=or
his ^pp$+pp3+++=his
neighbour ^nn++++=neighbour's
's ^$++++=EXTRAWORD
ground ^nn++++=ground;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
stay ^vb++++=stay
to ^in++++=to
top ^jjb++++=top
or ^cc++++=or
lop ^nn++++=lop
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there
they ^pp3a+pp3+++=they
lay ^vbd+++xvbnx+=lay
like ^in++++=like
so ^ql++++=so
many ^ap++++=many
windfalls ^nns+++??+=windfalls.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
laid ^vbd+++xvbnx+=laid
a ^at++++=a
good ^jj+atrb+++=good
load ^nn++++=load
on ^in++++=on
a ^at++++=a
sledge ^nn+++??+=sledge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vbd+++xvbn+=put
all ^abn++++=all
the ^ati++++=the
horses ^nns++++=horses
to ^in++++=to
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
could ^md+pos+++=could
not ^xnot++not++=not
stir ^vb++++=stir
the ^ati++++=the
load ^nn++++=load
from ^in++++=from
the ^ati++++=the
spot ^nn++++=spot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
them ^pp3o+pp3+++=them
by ^in++++=by
the ^ati++++=the
heads ^nns++++=heads
and ^cc++++=and
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
set ^vbi++++=set
them ^pp3o+pp3+++=them
a ^at++++=a-going,
- ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
pulled ^vbd+++xvbnx+=pulled
their ^pp$+pp3+++=their
heads ^nns++++=heads
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
tumbled ^vbd+++xvbnx+=tumbled
the ^ati++++=the
horses ^nns++++=horses
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
traces ^nns++++=traces
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drew ^vbd+++xvbn+=drew
the ^ati++++=the
load ^nn++++=load
home ^nr++++=home
by ^in++++=by
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
down ^rb+phrv+++=down
to ^in+ppvb+++=to
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
grange ^nn++++=grange,
, ^zz++++=EXTRAWORD
the ^ati++++=the
king ^nn++++=king
and ^cc++++=and
his ^pp$+pp3+++=his
wood ^nn++++=wood-grieve
- ^zz++++=EXTRAWORD
grieve ^np++++=EXTRAWORD
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
gallery ^nn+nom+++=gallery
to ^to++++=to
take ^vbi++++=take
him ^pp3o+pp3+++=him
to ^in++++=to
task ^nn++++=task
for ^in++++=for
having ^nn+nn+aux++=having
been ^vprf+ben+vrb+xvbn+=been
so ^ql+emph+++=so
wasteful ^jj++++=wasteful
in ^in++++=in
the ^ati++++=the
forest ^nn++++=forest
the ^ati++++=the
wood ^nn++++=wood-grieve
- ^zz++++=EXTRAWORD
grieve ^np++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
up ^rp++++=up
to ^to++++=to
see ^vbi+vprv+++=see
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
at ^rb++++=at
but ^cc+cls+++=but
when ^wrb+who+++=when
Grumblegizzard ^np+++??+=Grumblegizzard
came ^vbd+++xvbn+=came
along ^in++++=along
dragging ^xvbg+++xvbg+=dragging
back ^jjb+atrb+++=back
half ^nn++++=half
a ^at++++=a
wood ^nn++++=wood
of ^in++++=of
timber ^nn++++=timber,
, ^zz++++=EXTRAWORD
the ^ati++++=the
king ^npt++++=king
got ^vbd+++xvbn+=got
both ^abx++++=both
angry ^jj++++=angry
and ^cc+phrs+++=and
afraid ^jj++++=afraid,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
must ^md+nec+++=must
be ^vb+be+vrb++=be
careful ^jj+pred+++=careful
with ^in++++=with
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
strong ^jj++++=strong.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
I ^pp1a+pp1+++=I
call ^vb++++=call
a ^at++++=a
workman ^nn++++=workman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
mistake ^nn++++=mistake,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
king ^nn++++=king;
; ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
much ^rb++++=much
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
eat ^vb++++=eat
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
for ^in++++=for
now ^rn+tm+++=now
you ^pp2+pp2+++=you
may ^md+pos+++=may
well ^rb++++=well
be ^vb+be+vrb++=be
hungry ^jj+pred+++=hungry?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
to ^to++++=to
have ^vbi++vrb++=have
a ^at++++=a
good ^jj+atrb+++=good
meal ^nn++++=meal
of ^in++++=of
porridge ^nn++++=porridge,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
do ^vb+do+vrb++=do
with ^in++++=with
twelve ^cd++++=twelve
barrels ^nns++++=barrels
of ^in++++=of
meal ^nn++++=meal,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard;
; ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc+cls+++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
so ^ql++++=so
much ^ap++++=much
inside ^rp+pl+++=inside
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
hold ^vb+vprv+++=hold
out ^rb+phrv+++=out
for ^in+ppvb+++=for
some ^dti++++=some
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
took ^vbd+++xvbn+=took
time ^nn++++=time
to ^to++++=to
get ^vbi++++=get
the ^ati++++=the
porridge ^nn++++=porridge
boiled ^vbd+++xvbn+=boiled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
meantime ^nn++++=meantime,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
to ^to++++=to
draw ^vbi++++=draw
in ^in++++=in
a ^rb++++=a
little ^rb"++++=little
wood ^nn++++=wood
for ^in++++=for
the ^ati++++=the
cook ^nn++++=cook;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
laid ^vbd+++xvbnx+=laid
the ^ati++++=the
whole ^jj+atrb+++=whole
pile ^nn++++=pile
of ^in++++=of
wood ^nn++++=wood
on ^in++++=on
a ^at++++=a
sledge ^nn+++??+=sledge,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
to ^to++++=to
get ^vbi++++=get
through ^in++++=through
the ^ati++++=the
doorway ^nn++++=doorway
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
into ^in+ppvb+++=into
a ^at++++=a
scrape ^vb++++=scrape
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^nn++++=house
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
shaken ^jj+++xvbn+=shaken
that ^dt+dem+++=that
it ^pp3+it+++=it
gave ^vbd+++xvbn+=gave
way ^nn++++=way
at ^in++++=at
every ^at++++=every
joist ^nn++++=joist,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
within ^in++++=within
an ^at++++=an
ace ^nn++++=ace
of ^in++++=of
dragging ^xvbg+++xvbg+=dragging
the ^ati++++=the
whole ^jj+atrb+++=whole
grange ^np++++=grange
over ^in++++=over
on ^in++++=on
end ^nn++++=end.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
hour ^nn++++=hour
drew ^vbd+++xvbn+=drew
near ^in+pl+++=near
for ^in++++=for
dinner ^nn++++=dinner,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
sent ^vbd+++xvbnx+=sent
him ^pp3o+pp3+++=him
out ^rp+pl+++=out
to ^to++++=to
call ^vbi++++=call
home ^nr++++=home
the ^ati++++=the
folk ^nn++++=folk
from ^in++++=from
the ^ati++++=the
field ^nn++++=field;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
bawled ^vbd+++xvbnx+=bawled
and ^cc+phrs+++=and
bellowed ^vbd+++xvbn+=bellowed
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
rocks ^nns++++=rocks
and ^cc++++=and
hills ^nns++++=hills
rang ^vbd+++xvbn+=rang
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did
not ^xnot++not++=not
come ^vb++++=come
quick ^jj++++=quick
enough ^dt++++=enough
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
out ^rp+pl+++=out
with ^in++++=with
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
slew ^nn+++??+=slew
twelve ^cd++++=twelve
of ^in++++=of
them ^pp3o+pp3+++=them
on ^in++++=on
the ^ati++++=the
spot ^nn++++=spot.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
slain ^nn+++??+=slain
twelve ^cd++++=twelve
men ^nns++++=men,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
king ^nn++++=king;
; ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
eats ^vbz++++=eats
for ^in++++=for
twelve ^cd++++=twelve
times ^nns++++=times
twelve ^cd++++=twelve.
. ^zz++++=EXTRAWORD
But ^in++++=But
for ^in"++++=for
how ^wrb+who+++=how
many ^ap++++=many
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
work ^nn++++=work,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
like ^vb++++=like
to ^to+vcmp+++=to
know ^vbi+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
twelve ^cd++++=twelve
times ^nns++++=times
twelve ^cd++++=twelve
too ^rb+cnj+++=too,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
eaten ^vprf+++xvbnx+=eaten
his ^pp$+pp3+++=his
dinner ^nn++++=dinner,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
to ^to++++=to
go ^vbi++++=go
out ^rp+pl+++=out
into ^in++++=into
the ^ati++++=the
barn ^nn++++=barn
to ^in++++=to
thrash ^nn+++??+=thrash;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
off ^rb+phrv+++=off
the ^ati++++=the
roof ^nn++++=roof-tree
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
and ^cc++++=and
made ^vbd+++xvbn+=made
a ^at++++=a
flail ^nn++++=flail
out ^rp+pl+++=out
of ^in++++=of
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
roof ^nn++++=roof
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
about ^md"++pmd"++=about
to ^md+prd+++=to
fall ^vb++++=fall,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
a ^at++++=a
great ^jj+atrb+++=great
spruce ^jj+atrb+++=spruce
fir ^nn++++=fir,
, ^zz++++=EXTRAWORD
branches ^nns++++=branches
and ^cc++++=and
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stuck ^vbd+++xvbn+=stuck
it ^pp3+it+++=it
up ^rp++++=up
for ^in++++=for
a ^at++++=a
roof ^nn++++=roof-tree;
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
thrashed ^vbd+++xvbnx+=thrashed
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
the ^ati++++=the
straw ^nn++++=straw
and ^cc++++=and
hay ^nn++++=hay
altogether ^nn+nom+++=altogether.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
great ^jj+atrb+++=great
harm ^nn++++=harm,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
grain ^nn++++=grain
and ^cc++++=and
chaff ^nn+++??+=chaff
and ^cc++++=and
beard ^nn++++=beard
flew ^vbd+++xvbn+=flew
about ^in++++=about
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
cloud ^nn++++=cloud
arose ^vbd+++xvbn+=arose
over ^in++++=over
the ^ati++++=the
whole ^jj+atrb+++=whole
grange ^np++++=grange.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
nearly ^rb+down+splt++=nearly
done ^vpsv++agls+xvbnx+=done
thrashing ^vbg+++xvbg+=thrashing,
, ^zz++++=EXTRAWORD
enemies ^nns++++=enemies
came ^vbd+++xvbn+=came
into ^in+ppvb+++=into
the ^ati++++=the
land ^nn++++=land,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi++vrb++=be
war ^nn++++=war.
. ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
king ^npt++++=king
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
to ^to++++=to
take ^vbi++++=take
folk ^jjb++++=folk
with ^in++++=with
him ^pp3o+pp3+++=him
and ^cc++++=and
go ^vb++++=go
on ^in++++=on
the ^ati++++=the
way ^nn++++=way
to ^to++++=to
meet ^vbi++++=meet
the ^ati++++=the
foe ^nn++++=foe
and ^cc++++=and
fight ^nn++++=fight
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
they ^pp3a+pp3+++=they
would ^md+prd+++=would
put ^vb+++xvbn+=put
him ^pp3o+pp3+++=him
to ^in++++=to
death ^nn++++=death.
. ^zz++++=EXTRAWORD
" ^zz++++="No!
no ^at++++=EXTRAWORD
! ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+vrb++=have
no ^at++++=no
folk ^nn++++=folk
with ^in++++=with
him ^pp3o+pp3+++=him
to ^to++++=to
be ^vbi++vrb++=be
slain ^nn+++??+=slain;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
fight ^vb++++=fight
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
the ^ati++++=the
better ^jjr++++=better;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
be ^vb+be+aux++=be
sooner ^rbr++splt++=sooner
rid ^vpsv++agls+xvbnx+=rid
of ^in++++=of
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
king ^nn++++=king.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
must ^md+nec+++=must
have ^vb+hv+vrb++=have
a ^at++++=a
mighty ^jj+atrb+++=mighty
club ^nn++++=club.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
sent ^vbd+++xvbnx+=sent
off ^in+pl+++=off
to ^in++++=to
the ^ati++++=the
smith ^np++++=smith
to ^in++++=to
forge ^nn++++=forge
a ^at++++=a
club ^nn++++=club
of ^in++++=of
fifty ^cd++++=fifty
pounds ^nns++++=pounds.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
might ^md+pos+++=might
do ^vb+do+vrb++=do
very ^ql+amp+++=very
well ^rb++++=well
to ^to++++=to
crack ^vbi++++=crack
nuts ^nns++++=nuts,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
So ^ql++++=So
they ^pp3a+pp3+++=they
smithied ^vbd+++xvbnx+=smithied
him ^pp3o+pp3+++=him
one ^pn++++=one
of ^in++++=of
a ^at++++=a
hundred ^cd++++=hundred
pounds ^nns++++=pounds.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
might ^md+pos+++=might
do ^vb+do+vrb++=do
well ^rb++++=well
enough ^qlp++++=enough
to ^to++++=to
nail ^vbi++++=nail
shoes ^nns++++=shoes
with ^in+strn+++=with,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
the ^ati++++=the
smith ^np++++=smith
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
smithy ^nn++++=smithy
it ^pp3+it+++=it
any ^dti++++=any
bigger ^jjr++++=bigger
with ^in++++=with
all ^abn++++=all
his ^pp$+pp3+++=his
men ^nns++++=men.
. ^zz++++=EXTRAWORD
So ^ql++++=So
Grumblegizzard ^np+++??+=Grumblegizzard
went ^vbd+++xvbn+=went
off ^rp+pl+++=off
to ^in++++=to
the ^ati++++=the
smithy ^nn++++=smithy
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
forged ^vbd+++xvbn+=forged
a ^at++++=a
club ^nn++++=club
of ^in++++=of
fifteen ^cd++++=fifteen
tons ^nns++++=tons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
took ^vbd+++xvbn+=took
a ^at++++=a
hundred ^cd++++=hundred
men ^nns++++=men
to ^to++++=to
turn ^vbi++++=turn
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
anvil ^nn+++??+=anvil.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
might ^md+pos+++=might
do ^vb+do+vrb++=do,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
Besides ^rb++++=Besides,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
must ^md+nec+++=must
have ^vb+hv+vrb++=have
a ^at++++=a
scrip ^nn++++=scrip
for ^in++++=for
food ^nn++++=food;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
one ^cd1++++=one
out ^rp+pl+++=out
of ^in++++=of
fifteen ^cd++++=fifteen
ox ^nn++++=ox-hides,
- ^zz++++=EXTRAWORD
hides ^vbz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stuffed ^jj+++xvbn+=stuffed
it ^pp3+it+++=it
full ^jj++++=full
of ^in++++=of
food ^nn++++=food.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
so ^ql++++=so
he ^pp3a+pp3+++=he
toddled ^vbd+++xvbnx+=toddled
off ^in+pl+++=off
down ^rp++++=down
the ^ati++++=the
hill ^nn++++=hill
with ^in++++=with
his ^pp$+pp3+++=his
scrip ^nn++++=scrip
at ^in++++=at
his ^pp$+pp3+++=his
back ^jjb++++=back
and ^cc++++=and
his ^pp$+pp3+++=his
club ^nn++++=club
on ^in++++=on
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
So ^rb+cnj+++=So,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
so ^ql++++=so
