It ^pp3+it+++=It
asked ^j+++xvbn+=asked
him ^pp3o+pp3+++=him
if ^cs+cnd+++=if
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi+vbi+aux++=be
married ^vbd+++xvbn+=married.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
in ^rb+phrv+++=in
at ^in++++=at
a ^at++++=a
glance ^nn++++=glance
the ^ati++++=the
ill ^jj++++=ill-prepared,
- ^zz++++=EXTRAWORD
prepared ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
half ^abn++++=half-cold
- ^zz++++=EXTRAWORD
cold ^jj+atrb+++=EXTRAWORD
supper ^nn++++=supper
on ^in++++=on
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt
more ^rbr++++=more
annoyed ^jj++++=annoyed
than ^in++++=than
ever ^rb+cnj+++=ever,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=wasn't,
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
strong ^jj+atrb+++=strong
expression ^nn++++=expression
not ^xnot++not++=not
quite ^rb++++=quite
an ^at++++=an
oath ^nn++++=oath
for ^in++++=for
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
never ^rb++++=never
swore ^vbd+vpub++xvbn+=swore,
, ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
swearing ^nvbg+++xvbg+=swearing
be ^vb+be+vrb++=be
as ^ql++++=as
much ^ap++++=much
a ^at++++=a
matter ^nn++++=matter
of ^in++++=of
intonation ^nn+nom+++=intonation
as ^in++++=as
of ^in"++++=of
words ^nns++++=words.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dunn ^np++++=Dunn
sighed ^vbd+++xvbn+=sighed,
, ^zz++++=EXTRAWORD
patted ^j+++xvbn+=patted
her ^pp$+pp3+++=her
swelled ^vbd+++xvbn+=swelled
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
sorry ^uh++++=sorry;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
hoped ^vprf++tht0+xvbnx+=hoped
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true,
, ^zz++++=EXTRAWORD
for ^in++++=for
her ^pp$+pp3+++=her
man ^nn++++=man
had ^vbd+hvd+aux++=had
decided ^vprf+++xvbnx+=decided
to ^to+vcmp+++=to
go ^vbi++++=go
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
to ^to++++=to
go ^vbi++++=go
in ^in++++=in
a ^at++++=a
month ^nn++++=month's
's ^$++++=EXTRAWORD
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
to ^in++++=to
his ^pp$+pp3+++=his
supper ^nn++++=supper
with ^in++++=with
the ^ati++++=the
prospect ^nn++++=prospect
of ^in++++=of
having ^xvbg+++xvbg+=having
to ^to++++=to
look ^vbi++++=look
up ^rp++++=up
another ^dt++++=another
housekeeper ^nn+nom+++=housekeeper
and ^cc++++=and
hired ^vbd+++xvbn+=hired
man ^nn++++=man
before ^cs+sub+++=before
planting ^xvbg+++xvbg+=planting
to ^to++++=to
destroy ^vbi++++=destroy
his ^pp$+pp3+++=his
appetite ^nn++++=appetite.
. ^zz++++=EXTRAWORD
Next ^ap++++=Next
day ^nn++++=day,
, ^zz++++=EXTRAWORD
three ^cd++++=three
people ^nns++++=people
who ^whp+rel+subj++=who
came ^vbd+++xvbn+=came
to ^to++++=to
see ^vbi+vprv+++=see
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
on ^in++++=on
business ^nns+nom+++=business
congratulated ^vwbn+++xvbn+=congratulated
him ^pp3o+pp3+++=him
on ^in++++=on
his ^pp$+pp3+++=his
approaching ^jj+atrb++xvbg+=approaching
marriage ^nn+nom+++=marriage.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
recovered ^vprf+++xvbnx+=recovered
his ^pp$+pp3+++=his
usual ^jj+atrb+++=usual
good ^jj+atrb+++=good
humour ^nn++++=humour,
, ^zz++++=EXTRAWORD
merely ^rb+down+++=merely
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
use ^nn++++=use
in ^in++++=in
being ^xvbg+++xvbg+=being
too ^ql++++=too
earnest ^nn++++=earnest
in ^in++++=in
denial ^nn++++=denial,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
unusual ^jj+atrb+++=unusual
fit ^nn++++=fit
of ^in++++=of
petulance ^nn+nom+++=petulance
with ^in++++=with
his ^pp$+pp3+++=his
housekeeper ^nn+nom+++=housekeeper
had ^vb+hv+aux++=had
only ^rb+down+splt++=only
convinced ^vprf+++xvbnx+=convinced
her ^pp3o+pp3+++=her
that ^dt+dem+++=that
the ^ati++++=the
story ^nn++++=story
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
die ^vb++++=die
away ^rp+pl+++=away
in ^in++++=in
time ^nn++++=time,
, ^zz++++=EXTRAWORD
as ^ql++++=as
other ^ap++++=other
similar ^jj+atrb+++=similar
stories ^nns++++=stories
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
Valley ^nn++++=Valley
View ^nn++++=View
gossip ^nn++++=gossip
was ^vbd+bedz+vrb++=was
imaginative ^jj+pred+++=imaginative.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
looked ^vbd+++xvbn+=looked
rather ^rb++++=rather
serious ^jj++++=serious,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
minister ^nn+nom+++=minister
and ^cc++++=and
his ^pp$+pp3+++=his
wife ^nn++++=wife
called ^vbd+++xvbn+=called
that ^dt+dem+++=that
evening ^nn++++=evening
and ^cc++++=and
referred ^vpsv++agls+xvbn+=referred
to ^in++++=to
the ^ati++++=the
report ^nn++++=report.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
gravely ^rb++++=gravely
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
unfounded ^jj+pred+++=unfounded.
. ^zz++++=EXTRAWORD
The ^ati++++=The
minister ^npt+nom+++=minister
looked ^vbd+++xvbn+=looked
graver ^jjr++++=graver
still ^rb++++=still
and ^cc++++=and
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
sorry ^uh++++=sorry
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
hoped ^vprf++tht0+xvbnx+=hoped
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wife ^nn++++=wife
glanced ^vbd+++xvbn+=glanced
significantly ^rb++++=significantly
about ^in++++=about
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas's
's ^$++++=EXTRAWORD
big ^jj++++=big,
, ^zz++++=EXTRAWORD
untidy ^jj++++=untidy
sitting ^jj+++xvbg+=sitting-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
cobwebs ^nns++++=cobwebs
on ^in++++=on
the ^ati++++=the
ceiling ^nn+nom+++=ceiling
and ^cc++++=and
fluff ^nn+++??+=fluff
in ^in++++=in
the ^ati++++=the
corners ^nns+nom+++=corners
and ^cc++++=and
dust ^nn++++=dust
on ^in++++=on
the ^ati++++=the
mop ^nn++++=mop-board,
- ^zz++++=EXTRAWORD
board ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
looked ^xvbn+++xvbn+=looked
volumes ^nns++++=volumes.
. ^zz++++=EXTRAWORD
" ^zz++++="Dang
dang ^nn+++??+=EXTRAWORD
it ^pp3+it+++=it
all ^rb+cnj+++=all,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
drove ^vbd+++xvbnx+=drove
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
" ^zz++++="they'll
they ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
marry ^vb++++=marry
me ^pp1o+pp1+++=me
yet ^rb++++=yet
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
myself ^ppl+pp1+++=myself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
gossip ^nn++++=gossip
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
think ^vb+vprv+++=think
about ^in++++=about
Adelia ^np+++??+=Adelia
Williams ^np++++=Williams.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
never ^rb++splt++=never
thought ^vprf+++xvbnx+=thought
about ^in++++=about
her ^pp$+pp3+++=her
before ^in++++=before;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
barely ^rb+down+splt++=barely
acquainted ^vpsv++agls+xvbnx+=acquainted
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
he ^pp3a+pp3+++=he
remembered ^vbd+vprv++xvbnx+=remembered
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
plump ^jj++++=plump,
, ^zz++++=EXTRAWORD
jolly ^jj++++=jolly-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
little ^ap++++=little
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
noted ^j+++xvbn+=noted
for ^in++++=for
being ^xvbg+++xvbg+=being
a ^at++++=a
good ^jj+atrb+++=good
housekeeper ^nn+nom+++=housekeeper.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
groaned ^vbd+++xvbn+=groaned,
, ^zz++++=EXTRAWORD
remembering ^vbg+vprv++xvbg+=remembering
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
must ^md+nec+++=must
start ^vb++++=start
out ^rp+pl+++=out
looking ^vbg+++xvbg+=looking
for ^in++++=for
a ^at++++=a
housekeeper ^nn+nom+++=housekeeper
soon ^rb+tm+++=soon;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
housekeepers ^nns+nom+++=housekeepers
were ^vbd+bed+aux++=were
not ^xnot++not++=not
easily ^rb++++=easily
found ^vbd+vprv++xvbn+=found,
, ^zz++++=EXTRAWORD
as ^ql++++=as
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
had ^vbd+hvd+aux++=had
discovered ^vprf+++xvbnx+=discovered
several ^ap++++=several
times ^nns++++=times
since ^rb++++=since
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
death ^nn++++=death
ten ^cd++++=ten
years ^nns++++=years
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Next ^ap++++=Next
Sunday ^nr++++=Sunday
in ^in++++=in
church ^nn++++=church
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Adelia ^np+++??+=Adelia
Williams ^np++++=Williams.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
caught ^vbd+++xvbnx+=caught
Adelia ^np+++??+=Adelia
looking ^vwbg+++xvbg+=looking
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Adelia ^np+++??+=Adelia
blushed ^vbd+++xvbn+=blushed
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
guiltily ^rb++++=guiltily
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="Dang
dang ^nn+++??+=EXTRAWORD
it ^pp3+it+++=it
all ^rb+cnj+++=all,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
reflected ^vbd+vprv++xvbn+=reflected
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas,
, ^zz++++=EXTRAWORD
forgetting ^vbg+vprv++xvbg+=forgetting
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
church ^nn++++=church.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+tht0++=suppose
she ^pp3a+pp3+++=she
has ^vbz+hvz+aux++=has
heard ^vprf+++xvbnx+=heard
that ^tht+vcmp+++=that
fool ^jjb+atrb+++=fool
story ^nn++++=story
too ^rb++++=too.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
the ^ati++++=the
person ^nn++++=person
who ^whp+rel+subj++=who
started ^vbd+++xvbn+=started
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
man ^nn++++=man
or ^cc++++=or
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
punch ^nn++++=punch
their ^pp$+pp3+++=their
head ^nn++++=head."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
went ^vbd+++xvbn+=went
on ^in++++=on
looking ^xvbg+++xvbg+=looking
at ^rb++++=at
Adelia ^np+++??+=Adelia
by ^in++++=by
fits ^nns++++=fits
and ^cc++++=and
starts ^vbz++++=starts,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
again ^rb+tm+++=again
catch ^vb++++=catch
Adelia ^np+++??+=Adelia
looking ^vwbg+++xvbg+=looking
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
noticed ^vbd+vprv++xvbnx+=noticed
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
round ^in++++=round
rosy ^jj+atrb+++=rosy
cheeks ^nns++++=cheeks
and ^cc++++=and
twinkling ^vbg+nom++xvbg+=twinkling
brown ^jj+atrb+++=brown
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
look ^vb++++=look
like ^in++++=like
an ^at++++=an
old ^jj+atrb+++=old
maid ^nn++++=maid,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
wondered ^vbd+vprv++xvbn+=wondered
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
become ^vb++++=become
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Sarah ^np++++=Sarah
Barnett ^np++++=Barnett,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,
, ^zz++++=EXTRAWORD
to ^to++++=to
whom ^whp+wpor+++=whom
report ^vb++++=report
had ^vbd+hvd+aux++=had
married ^vprf+++xvbnx+=married
him ^pp3o+pp3+++=him
a ^at++++=a
year ^nn++++=year
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
like ^in++++=like
a ^at++++=a
dried ^jj+atrb++xvbn+=dried
sour ^jj+atrb+++=sour
apple ^nn++++=apple.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
next ^ap++++=next
four ^cd++++=four
weeks ^nns++++=weeks
the ^ati++++=the
story ^nn++++=story
haunted ^vbd+++xvbn+=haunted
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
like ^in++++=like
a ^at++++=a
spectre ^nn+++??+=spectre.
. ^zz++++=EXTRAWORD
Down ^rp++++=Down
it ^pp3+it+++=it
would ^md+prd+++=would
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Everywhere ^rb++++=Everywhere
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
joked ^vpsv++agls+xvbnx+=joked
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
gathered ^vbd+++xvbn+=gathered
fresh ^jj+atrb+++=fresh
detail ^nn++++=detail
every ^at++++=every
week ^nn++++=week.
. ^zz++++=EXTRAWORD
Adelia ^np+++??+=Adelia
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
her ^pp$+pp3+++=her
clothes ^nns++++=clothes
ready ^jj++++=ready;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
married ^vpsv++agls+xvbnx+=married
in ^in++++=in
seal ^nn++++=seal-brown
- ^zz++++=EXTRAWORD
brown ^jj+atrb+++=EXTRAWORD
cashmere ^nn+++??+=cashmere;
; ^zz++++=EXTRAWORD
Vinnie ^np+++??+=Vinnie
Lawrence ^np+nom+++=Lawrence
at ^rb++++=at
Valley ^nn++++=Valley
Centre ^jjb++++=Centre
was ^vbd+bedz+aux++=was
making ^vbg+++xvbgx+=making
it ^pp3+it+++=it
for ^in++++=for
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
a ^at++++=a
new ^jj+atrb+++=new
hat ^nn++++=hat
with ^in++++=with
a ^at++++=a
long ^jj+atrb+++=long
ostrich ^nn++++=ostrich
plume ^nn++++=plume;
; ^zz++++=EXTRAWORD
some ^dti++++=some
said ^vbd+vpub++xvbn+=said
white ^jj++++=white,
, ^zz++++=EXTRAWORD
some ^dti++++=some
said ^vbd+vpub++xvbn+=said
grey ^np++++=grey.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
kept ^vbd+++xvbn+=kept
wondering ^vbg+++xvbg+=wondering
who ^whp+who+++=who
the ^ati++++=the
man ^nn++++=man
could ^md+pos+++=could
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
convinced ^jj++agls+xvbnx+=convinced
that ^tht+jcmp+++=that
Adelia ^np+++??+=Adelia
was ^vbd+bedz+aux++=was
going ^md"++pmd"++=going
to ^md+prd+++=to
marry ^vb++++=marry
somebody ^pn++++=somebody.
. ^zz++++=EXTRAWORD
More ^ql++++=More
than ^cs+sub+++=than
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
once ^rb+tm+++=once
he ^pp3a+pp3+++=he
caught ^vbd+++xvbnx+=caught
himself ^ppl+pp3+++=himself
wondering ^vbg+++xvbg+=wondering
enviously ^rb++++=enviously.
. ^zz++++=EXTRAWORD
Adelia ^np+++??+=Adelia
was ^vbd+bedz+vrb++=was
a ^at++++=a
nice ^jj++++=nice-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
not ^xnot++not++=not
so ^rb++++=so
far ^rb+pl+++=far
heard ^vbd+vprv++xvbn+=heard
of ^in++++=of
any ^dti++++=any
probable ^jj+atrb+++=probable
housekeeper ^nn+nom+++=housekeeper.
. ^zz++++=EXTRAWORD
" ^zz++++="Dang
dang ^nn+++??+=EXTRAWORD
it ^pp3+it+++=it
all ^rb+cnj+++=all,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
to ^in++++=to
himself ^ppl+pp3+++=himself
in ^in++++=in
desperation ^nn+nom+++=desperation.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
care ^nn++++=care
if ^cs+cnd+++=if
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
married ^xvbn+++xvbn+=married
sister ^npt++++=sister
from ^in++++=from
Carlisle ^np++++=Carlisle
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
story ^nn++++=story
and ^cc++++=and
came ^vbd+++xvbn+=came
over ^rb++++=over
to ^to++++=to
investigate ^nn+nom+++=investigate.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
denied ^vbd+vpub++xvbn+=denied
it ^pp3+it+++=it
shortly ^rb+cnj+++=shortly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
sister ^nn++++=sister
scolded ^vbd+++xvbn+=scolded.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
devoutly ^jj++++=devoutly
hoped ^jj+++xvbn+=hoped
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
great ^jj+atrb+++=great
weight ^nn++++=weight
off ^rp+pl+++=off
her ^pp3o+pp3+++=her
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
house ^nn++++=house
is ^vbz+bez+vrb++=is
in ^in++++=in
a ^at++++=a
disgraceful ^jj+atrb+++=disgraceful
condition ^nn+nom+++=condition,
, ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
severely ^rb++++=severely.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
would ^md+prd+++=would
break ^vb++++=break
Mother ^np++++=Mother's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
could ^md+pos+++=could
rise ^vb++++=rise
out ^rp+pl+++=out
of ^in++++=of
her ^pp$+pp3+++=her
grave ^jj++++=grave
to ^to++++=to
see ^vbi+vprv+tht0++=see
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Adelia ^np+++??+=Adelia
Williams ^np++++=Williams
is ^vbz+bez+vrb++=is
a ^at++++=a
perfect ^jj+atrb+++=perfect
housekeeper ^nn+nom+++=housekeeper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
use ^vb++++=use
to ^to++++=to
think ^vbi+vprv+++=think
so ^ql++++=so
much ^ap++++=much
of ^in++++=of
the ^ati++++=the
Williams ^np++++=Williams
crowd ^nn++++=crowd,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas
drily ^jj++++=drily.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
some ^dti++++=some
of ^in++++=of
them ^pp3o+pp3+++=them
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
amount ^nn++++=amount
to ^in++++=to
much ^ap++++=much,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
admitted ^vbd+vpub++xvbn+=admitted
Maria ^&fw++++=Maria,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
Adelia ^np+++??+=Adelia
is ^vbz+bez+vrb++=is
all ^abn++++=all
right ^jj++++=right."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Catching ^vbg+++xvbg+=Catching
sight ^nn++++=sight
of ^in++++=of
an ^at++++=an
odd ^nn++++=odd
look ^vb++++=look
on ^in++++=on
Young ^jj+atrb+++=Young
Thomas ^np++++=Thomas's
's ^$++++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
added ^vbd+vpub++xvbnx+=added
hastily ^rb+cnj+++=hastily,
, ^zz++++=EXTRAWORD
" ^zz++++="Thomas
thomas ^np++++=EXTRAWORD
Everett ^np+++??+=Everett,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
true ^jj++++=true
after ^in++++=after
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
For ^in++++=For
mercy ^nn++++=mercy's
's ^$++++=EXTRAWORD
sake ^nn++++=sake
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
so ^ql+emph+++=so
sly ^jj++++=sly.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
might ^md+pos+++=might
