One ^cd1++++=One
full ^jj++++=full
of ^in++++=of
little ^jj+atrb+++=little
gray ^np++++=gray
mice ^nns++++=mice,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
lived ^vbd+++xvbn+=lived
quite ^rb++++=quite
undisturbed ^jj++++=undisturbed
and ^cc+phrs+++=and
gained ^jj+++xvbn+=gained
a ^at++++=a
livelihood ^nn+nom+++=livelihood
by ^in++++=by
gnawing ^nn++++=gnawing
through ^in++++=through
the ^ati++++=the
walls ^nns++++=walls
into ^in++++=into
neighboring ^jj+atrb+++=neighboring
houses ^nns++++=houses
and ^cc++++=and
stealing ^jj+atrb++xvbg+=stealing
food ^nn++++=food
from ^in++++=from
the ^ati++++=the
pantries ^nns++++=pantries.
. ^zz++++=EXTRAWORD
" ^zz++++="Here
here ^rn+pl+++=EXTRAWORD
are ^vb+ber+vrb++=are
just ^rb+emph+++=just
the ^ati++++=the
creatures ^nns++++=creatures,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thought ^nn+++xvbn+=thought
Popopo ^np+++??+=Popopo,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^to++++=EXTRAWORD
place ^vbi++++=place
upon ^in++++=upon
the ^ati++++=the
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
hats ^nns++++=hats.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
fur ^nn++++=fur
is ^vbz+bez+vrb++=is
almost ^rb+hdg+++=almost
as ^in++++=as
soft ^nn++++=soft
as ^in++++=as
the ^ati++++=the
plumage ^nn+nom+++=plumage
of ^in++++=of
the ^ati++++=the
birds ^nns++++=birds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
strikes ^nns++++=strikes
me ^pp1o+pp1+++=me
the ^ati++++=the
mice ^nns++++=mice
are ^vb+ber+vrb++=are
remarkably ^rb++++=remarkably
pretty ^jj+pred+++=pretty
and ^cc+phrs+++=and
graceful ^jj+atrb+++=graceful
animals ^nns+nom+++=animals.
. ^zz++++=EXTRAWORD
Moreover ^nn+nom+++=Moreover,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
now ^rn+tm+++=now
pass ^vb++++=pass
their ^pp$+pp3+++=their
lives ^nns++++=lives
in ^in++++=in
stealing ^xvbg+++xvbg+=stealing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+aux++=were
they ^pp3a+pp3+++=they
obliged ^jj+++xvbnx+=obliged
to ^to+jcmp+++=to
remain ^vbi++++=remain
always ^rb++++=always
upon ^in++++=upon
women ^nns++++=women's
's ^$++++=EXTRAWORD
hats ^nns++++=hats
their ^pp$+pp3+++=their
morals ^nns++++=morals
would ^md+prd+++=would
be ^vb+be+vrb++=be
much ^ap++++=much
improved ^jj+++xvbn+=improved."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
exercised ^vbd+++xvbnx+=exercised
a ^at++++=a
charm ^nn++++=charm
that ^tht+rel+subj++=that
drew ^vbd+++xvbn+=drew
all ^rb++++=all
the ^ati++++=the
mice ^nns++++=mice
from ^in++++=from
the ^ati++++=the
cellar ^nn++++=cellar
and ^cc++++=and
placed ^vwbn+++xvbn+=placed
them ^pp3o+pp3+++=them
upon ^in++++=upon
the ^ati++++=the
hats ^nns++++=hats
in ^in++++=in
the ^ati++++=the
glass ^nn++++=glass
case ^nn++++=case,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
occupied ^vbd+++xvbnx+=occupied
the ^ati++++=the
places ^nns++++=places
the ^ati++++=the
birds ^nns++++=birds
had ^vbd+hvd+aux++=had
vacated ^vprf+++xvbnx+=vacated
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
very ^ql+amp+++=very
becoming ^nvbg+++xvbg+=becoming--at
-- ^--+clp+++=EXTRAWORD
at ^rb++++=EXTRAWORD
least ^rb"++++=least,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
eyes ^nns++++=eyes
of ^in++++=of
the ^ati++++=the
unworldly ^jj+atrb+++=unworldly
knook ^nn+++??+=knook.
. ^zz++++=EXTRAWORD
To ^to++++=To
prevent ^vbi++++=prevent
their ^pp$+pp3+++=their
running ^jj+++xvbg+=running
about ^in++++=about
and ^cc++++=and
leaving ^vbg+++xvbg+=leaving
the ^ati++++=the
hats ^nns++++=hats
Popopo ^np+++??+=Popopo
rendered ^vbd+++xvbn+=rendered
them ^pp3o+pp3+++=them
motionless ^jj++++=motionless,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
pleased ^jj+++xvbn+=pleased
with ^in++++=with
his ^pp$+pp3+++=his
work ^nn++++=work
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
decided ^vbd+vprv++xvbnx+=decided
to ^to+vcmp+++=to
remain ^vbi++++=remain
in ^in++++=in
the ^ati++++=the
shop ^nn++++=shop
and ^cc++++=and
witness ^nns+nom+++=witness
the ^ati++++=the
delight ^nn++++=delight
of ^in++++=of
the ^ati++++=the
milliner ^jjr++++=milliner
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
how ^wrb+who+whcl++=how
daintily ^jj++++=daintily
her ^pp3o+pp3+++=her
hats ^nns++++=hats
were ^vbd+bed+aux++=were
now ^rn+tm+splt++=now
trimmed ^vpsv++agls+xvbnx+=trimmed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
came ^vbd+++xvbnx+=came
in ^in++++=in
the ^ati++++=the
early ^jj+atrb+++=early
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
accompanied ^xvbn+++xvbn+=accompanied
by ^in++++=by
her ^pp3o+pp3+++=her
sister ^npt++++=sister,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
face ^nn++++=face
wore ^vbd+++xvbn+=wore
a ^at++++=a
sad ^jj+atrb+++=sad
and ^cc+phrs+++=and
resigned ^jj+atrb++xvbn+=resigned
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
After ^in++++=After
sweeping ^xvbg+++xvbg+=sweeping
and ^cc++++=and
dusting ^xvbg+++xvbg+=dusting
the ^ati++++=the
shop ^nn++++=shop
and ^cc++++=and
drawing ^nvbg+++xvbg+=drawing
the ^ati++++=the
blinds ^nns++++=blinds
she ^pp3a+pp3+++=she
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
glass ^nn++++=glass
case ^nn++++=case
and ^cc++++=and
took ^vbd+++xvbn+=took
out ^rp+pl+++=out
a ^at++++=a
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
tiny ^jj+atrb+++=tiny
gray ^np++++=gray
mouse ^nn++++=mouse
nestling ^nn+nom+++=nestling
among ^in++++=among
the ^ati++++=the
ribbons ^nns++++=ribbons
and ^cc++++=and
laces ^nns++++=laces
she ^pp3a+pp3+++=she
gave ^vbd+++xvbnx+=gave
a ^at++++=a
loud ^nn++++=loud
shriek ^vb++++=shriek,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
dropping ^vbg+++xvbg+=dropping
the ^ati++++=the
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
sprang ^j+++xvbn+=sprang
with ^in++++=with
one ^cd1++++=one
bound ^jj+++xvbn+=bound
to ^to+jcmp+++=to
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sister ^nn++++=sister,
, ^zz++++=EXTRAWORD
knowing ^vbg+vprv++xvbg+=knowing
the ^ati++++=the
shriek ^vb++++=shriek
to ^to++++=to
be ^vbi++vrb++=be
one ^pn++++=one
of ^in++++=of
fear ^nn++++=fear,
, ^zz++++=EXTRAWORD
leaped ^j+++xvbn+=leaped
upon ^in++++=upon
a ^at++++=a
chair ^nn++++=chair
and ^cc++++=and
exclaimed ^vbd+++xvbn+=exclaimed:
: ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Oh ^uh++++=Oh!
! ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
mouse ^nn++++=mouse!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
gasped ^vbd+++xvbn+=gasped
the ^ati++++=the
milliner ^jjr++++=milliner,
, ^zz++++=EXTRAWORD
trembling ^jj+++xvbg+=trembling
with ^in++++=with
terror ^nn++++=terror.
. ^zz++++=EXTRAWORD
Popopo ^np+++??+=Popopo,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
this ^dt+dem+++=this
commotion ^nn+nom+++=commotion,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
realized ^vprf+++xvbn+=realized
that ^tht+vcmp+++=that
mice ^nns++++=mice
are ^vb+ber+vrb++=are
especially ^rb++++=especially
disagreeable ^jj+pred+++=disagreeable
to ^in++++=to
human ^jj+atrb+++=human
beings ^nns++++=beings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
a ^at++++=a
grave ^jj+atrb+++=grave
mistake ^nn++++=mistake
in ^in++++=in
placing ^xvbg+++xvbg+=placing
them ^pp3o+pp3+++=them
upon ^in++++=upon
the ^ati++++=the
hats ^nns++++=hats;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
a ^at++++=a
low ^jj+atrb+++=low
whistle ^nn++++=whistle
of ^in++++=of
command ^nn++++=command
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
heard ^vpsv++agls+xvbnx+=heard
only ^rb+down+++=only
by ^in++++=by
the ^ati++++=the
mice ^nns++++=mice.
. ^zz++++=EXTRAWORD
Instantly ^rb+tm+++=Instantly
they ^pp3a+pp3+++=they
all ^abn++++=all
jumpped ^jj+++xvbn+=jumpped
from ^in++++=from
the ^ati++++=the
hats ^nns++++=hats,
, ^zz++++=EXTRAWORD
dashed ^xvbn+++xvbn+=dashed
out ^rp+pl+++=out
the ^ati++++=the
open ^jj+atrb+++=open
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
glass ^nn++++=glass
case ^nn++++=case
and ^cc++++=and
scampered ^vbd+++xvbn+=scampered
away ^rp+pl+++=away
to ^in++++=to
their ^pp$+pp3+++=their
cellar ^nn++++=cellar.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
this ^dt+dem+++=this
action ^nn++++=action
so ^ql+emph+++=so
frightened ^jj+++xvbn+=frightened
the ^ati++++=the
milliner ^jjr++++=milliner
and ^cc++++=and
her ^pp3o+pp3+++=her
sister ^npt++++=sister
that ^tht+rel+++=that
after ^cs+sub+++=after
giving ^xvbg+++xvbg+=giving
several ^ap++++=several
loud ^jj+atrb+++=loud
screams ^nns++++=screams
they ^pp3a+pp3+++=they
fell ^vbd+++xvbnx+=fell
upon ^in++++=upon
their ^pp$+pp3+++=their
backs ^nns++++=backs
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
fainted ^vbd+++xvbn+=fainted
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Popopo ^np+++??+=Popopo
was ^vbd+bedz+vrb++=was
a ^at++++=a
kind ^nn++++=kind-hearted
- ^zz++++=EXTRAWORD
hearted ^jj+atrb+++=EXTRAWORD
knook ^nn+++??+=knook,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
on ^in++++=on
witnessing ^xvbg+++xvbg+=witnessing
all ^abn++++=all
this ^dt+dem+++=this
misery ^nn++++=misery,
, ^zz++++=EXTRAWORD
caused ^xvbn+++xvbn+=caused
by ^in++++=by
his ^pp$+pp3+++=his
own ^ap++++=own
ignorance ^nn+nom+++=ignorance
of ^in++++=of
the ^ati++++=the
ways ^nns++++=ways
of ^in++++=of
humans ^nns++++=humans,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
straightway ^rb++++=straightway
wished ^vbd+vprv+tht0+xvbn+=wished
himself ^ppl+pp3+++=himself
at ^in++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
left ^vbd+++xvbn+=left
the ^ati++++=the
poor ^jj+atrb+++=poor
women ^nns++++=women
to ^to++++=to
recover ^vbi++++=recover
as ^in++++=as
best ^jjt++++=best
they ^pp3a+pp3+++=they
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
escape ^vb++++=escape
a ^at++++=a
sad ^jj++++=sad
feeling ^jj+++xvbg+=feeling
of ^in++++=of
responsibility ^nn+nom+++=responsibility,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
thinking ^xvbg+++xvbg+=thinking
upon ^in++++=upon
the ^ati++++=the
matter ^nn++++=matter
he ^pp3a+pp3+++=he
decided ^vbd+vprv++xvbnx+=decided
that ^tht+vcmp+++=that
since ^cs+sub+++=since
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
caused ^vprf+++xvbnx+=caused
the ^ati++++=the
milliner ^jjr+atrb+++=milliner's
's ^vbz+bez+vrb++0=EXTRAWORD
unhappiness ^nns+nom+++=unhappiness
by ^in++++=by
freeing ^nn++++=freeing
the ^ati++++=the
birds ^nns++++=birds,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
set ^vb+++xvbn+=set
the ^ati++++=the
matter ^nn++++=matter
right ^jj++++=right
by ^in++++=by
restoring ^xvbg+++xvbg+=restoring
them ^pp3o+pp3+++=them
to ^in++++=to
the ^ati++++=the
glass ^nn++++=glass
case ^nn++++=case.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
the ^ati++++=the
birds ^nns++++=birds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
disliked ^vbd+++xvbn+=disliked
to ^to++++=to
condemn ^vbi++++=condemn
them ^pp3o+pp3+++=them
to ^in++++=to
slavery ^nn+nom+++=slavery
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
seemed ^vbd+seem++xvbn+=seemed
the ^ati++++=the
only ^ap+down+++=only
way ^nn++++=way
to ^in++++=to
end ^nn++++=end
the ^ati++++=the
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
set ^vbd+++xvbnx+=set
off ^rb+phrv+++=off
to ^to++++=to
find ^vbi+vprv+++=find
the ^ati++++=the
birds ^nns++++=birds.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
flown ^vprf+++xvbnx+=flown
a ^at++++=a
long ^jj+atrb+++=long
distance ^nn+nom+++=distance,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
to ^in++++=to
Popopo ^np+++??+=Popopo
to ^to++++=to
reach ^vbi++++=reach
them ^pp3o+pp3+++=them
in ^in++++=in
a ^at++++=a
second ^rb+cnj+++=second,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
discovered ^vbd+vprv++xvbnx+=discovered
them ^pp3o+pp3+++=them
sitting ^nvbg+++xvbg+=sitting
upon ^in++++=upon
the ^ati++++=the
branches ^nns++++=branches
of ^in++++=of
a ^at++++=a
big ^jj+atrb+++=big
chestnut ^nn++++=chestnut
tree ^nn++++=tree
and ^cc++++=and
singing ^vbg+++xvbg+=singing
gayly ^jj++++=gayly.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
knook ^nn+++??+=knook
the ^ati++++=the
birds ^nns++++=birds
cried ^vbd+++xvbn+=cried:
: ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Popopo ^np+++??+=Popopo.
. ^zz++++=EXTRAWORD
Thank ^vb++++=Thank
you ^pp2+pp2+++=you
for ^in++++=for
setting ^xvbg+++xvbg+=setting
us ^pp1o+pp1+++=us
free ^jj++++=free."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
not ^xnot++not++=not
thank ^vb++++=thank
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
returned ^vbd+++xvbn+=returned
the ^ati++++=the
knook ^nn+++??+=knook,
, ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
to ^to++++=to
send ^vbi++++=send
you ^pp2+pp2+++=you
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
millinery ^nn+nom+++=millinery
shop ^nn++++=shop."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
demanded ^vwbn+vsua++xvbn+=demanded
a ^at++++=a
blue ^jj+atrb+++=blue
jay ^np++++=jay,
, ^zz++++=EXTRAWORD
angrily ^rb+cnj+++=angrily,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
others ^aps++++=others
stopped ^jj+++xvbn+=stopped
their ^pp$+pp3+++=their
songs ^nns++++=songs.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
I ^pp1a+pp1+++=I
find ^vb+vprv+tht0++=find
the ^ati++++=the
woman ^nn++++=woman
considers ^nns+nom+++=considers
you ^pp2+pp2+++=you
her ^pp$+pp3+++=her
property ^nn++++=property,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
your ^pp$+pp2+++=your
loss ^nn++++=loss
has ^vbz+hvz+aux++=has
caused ^vprf+++xvbnx+=caused
her ^pp$+pp3+++=her
much ^ap++++=much
unhappiness ^nns+nom+++=unhappiness,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Popopo ^np+++??+=Popopo.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
remember ^nn+nom+++=remember
how ^wrb+who+++=how
unhappy ^jj++++=unhappy
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
in ^in++++=in
her ^pp$+pp3+++=her
glass ^nn++++=glass
case ^nn++++=case,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
robin ^np++++=robin
redbreast ^nn+++??+=redbreast,
, ^zz++++=EXTRAWORD
gravely ^rb++++=gravely.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
as ^in++++=as
for ^in"++++=for
being ^vbg+beg++xvbg+=being
her ^pp3o+pp3+++=her
property ^nn++++=property,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
a ^at++++=a
knook ^nn+++??+=knook,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
natural ^jj+atrb+++=natural
guardian ^nn++++=guardian
of ^in++++=of
all ^abn++++=all
birds ^nns++++=birds;
; ^zz++++=EXTRAWORD
so ^ql++++=so
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
Nature ^nn++++=Nature
created ^vbd+++xvbn+=created
us ^pp1o+pp1+++=us
free ^jj++++=free.
. ^zz++++=EXTRAWORD
To ^to++++=To
be ^vbi++vrb++=be
sure ^jj+pred+++=sure,
, ^zz++++=EXTRAWORD
wicked ^jj+atrb+++=wicked
men ^nns++++=men
shot ^vbd+++xvbn+=shot
and ^cc+phrs+++=and
stuffed ^vbd+++xvbn+=stuffed
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sold ^vbd+++xvbn+=sold
us ^pp1o+pp1+++=us
to ^in++++=to
the ^ati++++=the
milliner ^jjr++++=milliner;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
our ^pp$+pp1+++=our
being ^vbg+beg++xvbg+=being
her ^pp3o+pp3+++=her
property ^nn++++=property
is ^vbz+bez+vrb++=is
nonsense ^nn++++=nonsense!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Popopo ^np+++??+=Popopo
was ^vbd+bedz+aux++=was
puzzled ^vpsv++agls+xvbnx+=puzzled.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
leave ^vb++++=leave
you ^pp2+pp2+++=you
free ^jj++++=free,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="wicked
wicked ^jj+atrb+++=EXTRAWORD
men ^nns++++=men
will ^md+prd+++=will
shoot ^vb++++=shoot
you ^pp2+pp2+++=you
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
will ^md+prd+++=will
be ^vb+be+vrb++=be
no ^at++++=no
better ^nn++++=better
off ^in+pl+++=off
than ^in++++=than
before ^in+strn+++=before."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Pooh!"
pooh ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
the ^ati++++=the
blue ^jj+atrb+++=blue
jay ^np++++=jay,
, ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
shot ^vpsv++agls+xvbnx+=shot
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
for ^in++++=for
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
stuffed ^vpsv++agls+xvbnx+=stuffed.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
two ^cd++++=two
men ^nns++++=men
fired ^vbd+++xvbn+=fired
several ^ap++++=several
shots ^nns++++=shots
at ^in++++=at
us ^pp1o+pp1+++=us
this ^dt+dem+++=this
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
bullets ^nns+nom+++=bullets
only ^rb+down+++=only
ruffled ^vbd+++xvbn+=ruffled
our ^pp$+pp1+++=our
feathers ^nns+nom+++=feathers
and ^cc++++=and
buried ^vbd+++xvbn+=buried
themselves ^ppls+pp3+++=themselves
in ^in++++=in
our ^pp$+pp1+++=our
stuffing ^nn++++=stuffing.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
do ^vb+do+aux++=do
not ^xnot++not++=not
fear ^vb++++=fear
men ^nns++++=men
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Listen!"
listen ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Popopo ^np+++??+=Popopo,
, ^zz++++=EXTRAWORD
sternly ^rb+cnj+++=sternly,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
felt ^vbd+vprv+tht0+xvbnx+=felt
the ^ati++++=the
birds ^nns++++=birds
were ^vbd+bed+aux++=were
getting ^vbg+++xvbgx+=getting
the ^ati++++=the
best ^nn++++=best
of ^in++++=of
the ^ati++++=the
argument ^nn+nom+++=argument;
; ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
poor ^jj+atrb+++=poor
milliner ^jjr+atrb+++=milliner's
's ^vbz+bez+aux++0=EXTRAWORD
business ^nns+nom+++=business
will ^md+prd+++=will
be ^vb+be+aux++=be
ruined ^vpsv++agls+xvbnx+=ruined
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
return ^vb++++=return
you ^pp2+pp2+++=you
to ^in++++=to
her ^pp$+pp3+++=her
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seems ^vbz+seem+tht0++=seems
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
necessary ^jj+pred+++=necessary
to ^to+jcmp+++=to
trim ^vbi++++=trim
the ^ati++++=the
hats ^nns++++=hats
properly ^rb++++=properly.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
the ^ati++++=the
fashion ^nn++++=fashion
for ^in++++=for
women ^nns++++=women
to ^to++++=to
wear ^vbi++++=wear
birds ^nns++++=birds
upon ^in++++=upon
their ^pp$+pp3+++=their
headgear ^nn++++=headgear.
. ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
poor ^jj+atrb+++=poor
milliner ^jjr+atrb+++=milliner's
's ^vbz+bez+vrb++0=EXTRAWORD
wares ^nns++++=wares,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
beautified ^vpsv++by+xvbn+=beautified
by ^in++++=by
lace ^nn++++=lace
and ^cc++++=and
ribbons ^nns++++=ribbons,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
worthless ^jj+pred+++=worthless
unless ^cs+cnd+++=unless
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
perched ^vpsv++agls+xvbnx+=perched
upon ^in++++=upon
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Fashions,"
fashions ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
black ^jj+atrb+++=black
bird ^nn++++=bird,
, ^zz++++=EXTRAWORD
solemnly ^rb+cnj+++=solemnly,
, ^zz++++=EXTRAWORD
" ^zz++++="are
are ^vb+ber+aux++=EXTRAWORD
made ^vpsv++by+xvbnx+=made
by ^in++++=by
men ^nns++++=men.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
law ^nn++++=law
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
among ^in++++=among
birds ^nns++++=birds
or ^cc++++=or
knooks ^nns+++??+=knooks,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
requires ^vbz++++=requires
us ^pp1o+pp1+++=us
to ^to++++=to
be ^vbi++vrb++=be
the ^ati++++=the
slaves ^nns++++=slaves
of ^in++++=of
