It ^pp3+it+++=It
i ^pp1a+pp1+++=EXTRAWORD
owe ^vb++++=owe
you ^pp2+pp2+++=you
a ^at++++=a
shilling ^nn+nom+++=shilling."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
deemed ^vbd+++xvbnx+=deemed
the ^ati++++=the
incident ^nn++++=incident
closed ^vbd+++xvbn+=closed,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
suddenly ^rb++++=suddenly
a ^at++++=a
florid ^jj+atrb+++=florid
gentleman ^nn+nom+++=gentleman
on ^in++++=on
the ^ati++++=the
opposite ^jj+atrb+++=opposite
seat ^nn++++=seat
called ^vbd+++xvbn+=called
out ^rp+pl+++=out
in ^in++++=in
stentorian ^jj+atrb+++=stentorian
tones ^nns++++=tones:
: ^zz++++=EXTRAWORD
" ^zz++++="Hi,
hi ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
conductor ^nn++++=conductor!
! ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
cheated ^vprf+++xvbnx+=cheated
these ^dt+dem+++=these
ladies ^nns++++=ladies
out ^rp+pl+++=out
of ^in++++=of
fourpence ^nns+nom+++=fourpence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="'Oo's
' ^zz++++=EXTRAWORD
oo ^uh++++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
cheated ^vwbn+++xvbn+=cheated
' ^zz++++='oo
oo ^uh++++=EXTRAWORD
out ^rp+pl+++=out
' ^zz++++='o
o ^zz++++=EXTRAWORD
fourpence ^nns+nom+++=fourpence?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
indignant ^jj+atrb+++=indignant
conductor ^nn++++=conductor
from ^in++++=from
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
twopenny ^nn+++??+=twopenny
fare ^vb++++=fare."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Two
two ^cd++++=EXTRAWORD
twopences ^nns+nom+++=twopences
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
eightpence ^nn+nom+++=eightpence,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
retorted ^vbd+++xvbn+=retorted
the ^ati++++=the
florid ^jj+atrb+++=florid
gentleman ^nn+nom+++=gentleman
hotly ^rb++++=hotly.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
much ^rb++++=much
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
give ^vb++++=give
the ^ati++++=the
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dear ^nn++++=dear?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
addressing ^vbg+++xvbg+=addressing
the ^ati++++=the
first ^rb++++=first
of ^in++++=of
the ^ati++++=the
young ^jj+atrb+++=young
ladies ^nns++++=ladies.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
gave ^vbd+++xvbnx+=gave
him ^pp3o+pp3+++=him
sixpence ^nn+nom+++=sixpence,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
lady ^nn++++=lady,
, ^zz++++=EXTRAWORD
examining ^jj+++xvbg+=examining
her ^pp3o+pp3+++=her
purse ^nn++++=purse.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
you ^pp2+pp2+++=you
fourpence ^nns+nom+++=fourpence,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
addressing ^vbg+++xvbg+=addressing
her ^pp$+pp3+++=her
companion ^nn++++=companion.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
dear ^jj++++=dear
two ^cd++++=two
pen ^nn++++=pen'oth,"
'oth," ^nn+++??+=EXTRAWORD
chimed ^vbd+++xvbn+=chimed
in ^in++++=in
a ^at++++=a
common ^jj++++=common-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
man ^nn++++=man
on ^in++++=on
the ^ati++++=the
seat ^nn++++=seat
behind ^in+strn+++=behind.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
impossible ^jj++++=impossible,
, ^zz++++=EXTRAWORD
dear ^jj++++=dear,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
returned ^vbd+++xvbn+=returned
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
I ^pp1a+pp1+++=I
owed ^vbd+++xvbnx+=owed
you ^pp2+pp2+++=you
sixpence ^nn+nom+++=sixpence
to ^to++++=to
begin ^vbi++++=begin
with ^in+strn+++=with."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
persisted ^vbd+++xvbn+=persisted
the ^ati++++=the
first ^rb++++=first
lady ^npt++++=lady.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
a ^at++++=a
shilling ^nn+nom+++=shilling,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
conductor ^nn++++=conductor,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
returned ^vprf+++xvbnx+=returned,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
an ^at++++=an
accusing ^jj+atrb+++=accusing
forefinger ^nn+nom+++=forefinger
at ^in++++=at
the ^ati++++=the
elder ^nn++++=elder
of ^in++++=of
the ^ati++++=the
ladies ^nns++++=ladies.
. ^zz++++=EXTRAWORD
The ^ati++++=The
elder ^jjr+atrb+++=elder
lady ^nn++++=lady
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
you ^pp2+pp2+++=you
sixpence ^nn+nom+++=sixpence
and ^cc++++=and
two ^cd++++=two
pennies ^nns++++=pennies,
, ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lady ^npt++++=lady
admitted ^vwbn+vpub++xvbn+=admitted
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="An'
and ^cc++++0=EXTRAWORD
I ^pp1a+pp1+++=I
give ^vb++++=give
' ^zz++++='er"
er ^&fw++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
pointed ^vbd+++xvbnx+=pointed
towards ^in++++=towards
the ^ati++++=the
younger ^jjr++++=younger
lady ^npt++++=lady
" ^zz++++="fourpence,
fourpence ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
dear ^jj++++=dear,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vprf+++xvbn+=remarked
the ^ati++++=the
younger ^jjr++++=younger
lady ^npt++++=lady.
. ^zz++++=EXTRAWORD
" ^zz++++="Blow
blow ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
it ^pp3+it+++=it
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
me ^pp1o+pp1+++=me
as ^in++++=as
' ^zz++++='as
as ^cs+sub+++=EXTRAWORD
been ^jj+jj+aux+xvbn+=been
cheated ^vpsv++agls+xvbnx+=cheated
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
fourpence ^nns+nom+++=fourpence,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
conductor ^nn++++=conductor.
. ^zz++++=EXTRAWORD
" ^zz++++="But,"
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
florid ^jj+atrb+++=florid
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
other ^ap++++=other
lady ^nn++++=lady
gave ^vbd+++xvbn+=gave
you ^pp2+pp2+++=you
sixpence ^nn+nom+++=sixpence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
give ^vb++++=give
to ^to++++=to
' ^zz++++='er,"
er ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
conductor ^nn++++=conductor,
, ^zz++++=EXTRAWORD
again ^rb+tm+++=again
pointing ^vbg+++xvbg+=pointing
the ^ati++++=the
finger ^nn++++=finger
of ^in++++=of
accusation ^nn+nom+++=accusation
at ^in++++=at
the ^ati++++=the
elder ^jjr+atrb+++=elder
lady ^nn++++=lady.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
search ^vb++++=search
my ^pp$+pp1+++=my
bag ^nn++++=bag
if ^cs+cnd+++=if
yer ^pp$++++=yer
like ^in+strn+++=like.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
a ^at++++=a
bloomin ^nn+++??+=bloomin'
' ^zz++++=EXTRAWORD
sixpence ^nns+nom+++=sixpence
on ^rp++++=on
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
By ^in++++=By
this ^dt+dem+++=this
time ^nn++++=time
everybody ^pn++++=everybody
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
what ^wdt+who+whcl++=what
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
contradicted ^vbd+++xvbn+=contradicted
themselves ^ppls+pp3+++=themselves
and ^cc++++=and
one ^cd1++++=one
another ^dt++++=another.
. ^zz++++=EXTRAWORD
The ^ati++++=The
florid ^jj+atrb+++=florid
man ^nn++++=man
took ^vbd+++xvbn+=took
it ^pp3+it+++=it
upon ^in++++=upon
himself ^ppl+pp3+++=himself
to ^to++++=to
put ^vbi++++=put
everybody ^pn++++=everybody
right ^jj++++=right,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
result ^nn++++=result
that ^tht+ncmp+++=that
before ^cs+sub+++=before
Piccadilly ^np++++=Piccadilly
Circus ^nn++++=Circus
was ^vbd+bedz+aux++=was
reached ^vpsv++agls+xvbnx+=reached
three ^cd++++=three
passengers ^nns+nom+++=passengers
had ^vbd+hvd+aux++=had
threatened ^nn+++xvbnx+=threatened
to ^to+ncmp+++=to
report ^vb++++=report
the ^ati++++=the
conductor ^nn++++=conductor
for ^in++++=for
unbecoming ^jj+atrb+++=unbecoming
language ^nn+nom+++=language.
. ^zz++++=EXTRAWORD
The ^ati++++=The
conductor ^nn++++=conductor
had ^vbd+hvd+aux++=had
called ^vprf+++xvbnx+=called
a ^at++++=a
policeman ^nn+nom+++=policeman
and ^cc++++=and
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
names ^nns++++=names
and ^cc++++=and
addresses ^nns+nom+++=addresses
of ^in++++=of
the ^ati++++=the
two ^cd++++=two
ladies ^nns++++=ladies,
, ^zz++++=EXTRAWORD
intending ^vb+++xvbg+=intending
to ^to+vcmp+++=to
sue ^vbi++++=sue
them ^pp3o+pp3+++=them
for ^in++++=for
the ^ati++++=the
fourpence ^nns+nom+++=fourpence
( ^zz++++=(which
which ^whp+who+++=EXTRAWORD
they ^pp3a+pp3+++=they
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
pay ^vbi++++=pay,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
which ^whp+who+++=which
the ^ati++++=the
florid ^jj+atrb+++=florid
man ^nn++++=man
would ^md+prd+++=would
not ^xnot++not++=not
allow ^vb++++=allow
them ^pp3o+pp3+++=them
to ^to++++=to
do ^vbi++++=do);
) ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
the ^ati++++=the
younger ^jjr++++=younger
lady ^npt++++=lady
had ^vbd+hvd+aux++=had
become ^vb++++=become
convinced ^jj+v++xvbn+=convinced
that ^tht+jcmp+++=that
the ^ati++++=the
elder ^jjr++++=elder
lady ^npt++++=lady
had ^vbd+hvd+aux++=had
meant ^vprf+++xvbnx+=meant
to ^to+vcmp+++=to
cheat ^vbi++++=cheat
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
elder ^jjr+atrb+++=elder
lady ^nn++++=lady
was ^vbd+bedz+vrb++=was
in ^in++++=in
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
The ^ati++++=The
florid ^jj+atrb+++=florid
gentleman ^nn+nom+++=gentleman
and ^cc++++=and
myself ^ppl+pp1+++=myself
continued ^vbd+++xvbn+=continued
to ^to++++=to
Charing ^vbi++++=Charing
Cross ^nn++++=Cross
Station ^nn+nom+++=Station.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
booking ^nn++++=booking
office ^nn++++=office
window ^nn++++=window
it ^pp3+it+++=it
transpired ^vbd+++xvbn+=transpired
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
bound ^vpsv++agls+xvbnx+=bound
for ^in++++=for
the ^ati++++=the
same ^ap++++=same
suburb ^nn++++=suburb,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
journeyed ^vbd+++xvbn+=journeyed
down ^rp++++=down
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
talked ^vbd+++xvbnx+=talked
about ^in++++=about
the ^ati++++=the
fourpence ^nns+nom+++=fourpence
all ^rb++++=all
the ^ati++++=the
way ^nn++++=way.
. ^zz++++=EXTRAWORD
At ^in++++=At
my ^pp$+pp1+++=my
gate ^nn++++=gate
we ^pp1a+pp1+++=we
shook ^vbd+++xvbn+=shook
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
good ^jj+pred+++=good
enough ^qlp++++=enough
to ^to++++=to
express ^nns+nom+++=express
delight ^nn++++=delight
at ^rb++++=at
the ^ati++++=the
discovery ^nn+nom+++=discovery
that ^tht+ncmp+++=that
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
near ^in+pl+++=near
neighbours ^nns++++=neighbours.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
attracted ^vprf+++xvbn+=attracted
him ^pp3o+pp3+++=him
to ^in++++=to
myself ^ppl+pp1+++=myself
I ^pp1a+pp1+++=I
failed ^vbd+++xvbnx+=failed
to ^to+vcmp+++=to
understand ^vbi+vprv+++=understand,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
bored ^vprf+++xvbnx+=bored
me ^pp1o+pp1+++=me
considerably ^rb+cnj+++=considerably,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
best ^nn++++=best
of ^in++++=of
my ^pp$+pp1+++=my
ability ^nn+nom+++=ability,
, ^zz++++=EXTRAWORD
snubbed ^j+++xvbn+=snubbed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Subsequently ^rb+tm+++=Subsequently
I ^pp1a+pp1+++=I
learned ^vbd+vprv++xvbnx+=learned
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
peculiarity ^nn+nom+++=peculiarity
of ^in++++=of
his ^pp$+pp3+++=his
to ^to++++=to
be ^vbi+vbi+aux++=be
charmed ^vpsv++agls+xvbnx+=charmed
with ^in++++=with
anyone ^pn++++=anyone
who ^whp+who+++=who
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
openly ^rb++++=openly
insult ^vb++++=insult
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
days ^nns++++=days
afterwards ^rb+tm+++=afterwards
he ^pp3a+pp3+++=he
burst ^vbd+++xvbnx+=burst
into ^in+ppvb+++=into
my ^pp$+pp1+++=my
study ^nn++++=study
unannounced ^jj++++=unannounced
he ^pp3a+pp3+++=he
appeared ^vbd+seem++xvbnx+=appeared
to ^to+vcmp+++=to
regard ^vbi++++=regard
himself ^ppl+pp3+++=himself
as ^ql++++=as
my ^pp$+pp1+++=my
bosom ^nn++++=bosom
friend ^nn++++=friend
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
me ^pp1o+pp1+++=me
to ^to++++=to
forgive ^vbi++++=forgive
him ^pp3o+pp3+++=him
for ^in++++=for
not ^xnot++not++=not
having ^xvbg+++xvbg+=having
called ^vbd+++xvbn+=called
sooner ^rbr++++=sooner,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
met ^vbd+++xvbnx+=met
the ^ati++++=the
postman ^nn++++=postman
as ^ql++++=as
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming
along ^in+strn+++=along,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
handing ^vbg+++xvbg+=handing
me ^pp1o+pp1+++=me
a ^at++++=a
blue ^jj+atrb+++=blue
envelope ^nn++++=envelope,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
me ^pp1o+pp1+++=me
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
for ^in++++=for
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
an ^at++++=an
application ^nn+nom+++=application
for ^in++++=for
the ^ati++++=the
water ^nn++++=water-rate.
- ^zz++++=EXTRAWORD
rate ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
make ^vb++++=make
a ^at++++=a
stand ^nn++++=stand
against ^in++++=against
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
for ^in++++=for
water ^nn++++=water
to ^in++++=to
the ^ati++++=the
29 ^cd++++=29
th ^zz++++=th
September ^nr+nom+++=September.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You've
've ^vb+hv+vrb++0=EXTRAWORD
no ^at++++=no
right ^nn++++=right
to ^to+ncmp+++=to
pay ^vbi++++=pay
it ^pp3+it+++=it
in ^in++++=in
June ^nr++++=June."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
replied ^vbd+vpub++xvbnx+=replied
to ^in++++=to
the ^ati++++=the
effect ^nn++++=effect
that ^tht+rel+++=that
water ^nn++++=water-rates
- ^zz++++=EXTRAWORD
rates ^nns++++=EXTRAWORD
had ^md"++pmd"++=had
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
paid ^vbd+++xvbn+=paid,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
immaterial ^jj++++=immaterial
whether ^cs+who+++=whether
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
paid ^vpsv++agls+xvbnx+=paid
in ^in++++=in
June ^nr++++=June
or ^cc++++=or
September ^nr+nom+++=September.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
" ^zz++++="it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
principle ^nn++++=principle
of ^in++++=of
the ^ati++++=the
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
should ^md+nec+++=should
you ^pp2+pp2+++=you
pay ^vb++++=pay
for ^in++++=for
water ^nn++++=water
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
never ^rb++++=never
had ^vb+hv+vrb++=had?
? ^zz++++=EXTRAWORD
What ^wdt+who+++=What
right ^nn++++=right
have ^vb+hv+vrb++=have
they ^pp3a+pp3+++=they
to ^in++++=to
bully ^nn++++=bully
you ^pp2+pp2+++=you
into ^in++++=into
paying ^xvbg+++xvbg+=paying
what ^wdt+who+++=what
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
owe ^vb++++=owe?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
fluent ^jj+atrb+++=fluent
talker ^nn++++=talker,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
ass ^nn++++=ass
enough ^dt++++=enough
to ^to++++=to
listen ^vbi++++=listen
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
half ^nn++++=half
an ^at++++=an
hour ^nn++++=hour
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
persuaded ^vprf+++xvbnx+=persuaded
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
the ^ati++++=the
question ^nn+nom+++=question
was ^vbd+bedz+aux++=was
bound ^vpsv++agls+xvbnx+=bound
up ^rb+phrv+++=up
with ^in+ppvb+++=with
the ^ati++++=the
inalienable ^jj+atrb+++=inalienable
rights ^nns++++=rights
of ^in++++=of
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
paid ^vbd+++xvbnx+=paid
that ^dt+dem+++=that
fourteen ^cd++++=fourteen
and ^cc++++=and
tenpence ^nn+nom+++=tenpence
in ^in++++=in
June ^nr++++=June
instead ^rb+cnj+++=instead
of ^in++++=of
in ^in++++=in
September ^nr+nom+++=September,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
be ^vb+be+vrb++=be
unworthy ^jj+pred+++=unworthy
of ^in++++=of
the ^ati++++=the
privileges ^nns++++=privileges
my ^pp$+pp1+++=my
forefathers ^nns+nom+++=forefathers
had ^vbd+hvd+aux++=had
fought ^vprf+++xvbnx+=fought
and ^cc+phrs+++=and
died ^vbd+++xvbn+=died
to ^to++++=to
bestow ^vbi++++=bestow
upon ^in++++=upon
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
the ^ati++++=the
company ^nn++++=company
had ^vb+hv+vrb++=had
not ^xnot++not++=not
a ^at++++=a
leg ^nn++++=leg
to ^to++++=to
stand ^vbi++++=stand
upon ^in+strn+++=upon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
his ^pp$+pp3+++=his
instigation ^nn+nom+++=instigation
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
and ^cc++++=and
wrote ^vbd+vprv++xvbn+=wrote
an ^at++++=an
insulting ^jj+atrb+++=insulting
letter ^nn++++=letter
to ^in++++=to
the ^ati++++=the
chairman ^nn+nom+++=chairman.
. ^zz++++=EXTRAWORD
The ^ati++++=The
secretary ^nn+nom+++=secretary
replied ^vbd+vpub+tht0+xvbn+=replied
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
regard ^nn++++=regard
to ^in++++=to
the ^ati++++=the
attitude ^nn++++=attitude
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
up ^rb+cnj+++=up,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
incumbent ^nn++++=incumbent
upon ^in++++=upon
themselves ^ppls+pp3+++=themselves
to ^to++++=to
treat ^vbi++++=treat
it ^pp3+it+++=it
as ^in++++=as
a ^at++++=a
test ^nn++++=test
case ^nn++++=case,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presumed ^vbd+vprv++xvbn+=presumed
that ^tht+vcmp+++=that
my ^pp$+pp1+++=my
solicitors ^nns++++=solicitors
