In ^in++++=IN
in ^in++++=in
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
her ^pp$+pp3+++=her
husband ^nn++++=husband
could ^md+pos+++=could
not ^xnot++not++=not
endure ^vb++++=endure
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
a ^at++++=a
sexton ^np++++=sexton.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
then ^rn+tm+++=then
quickly ^rb++++=quickly
put ^vb+++xvbn+=put
away ^rb+phrv+++=away
the ^ati++++=the
wine ^nn++++=wine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hid ^vbd+++xvbn+=hid
all ^abn++++=all
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
nice ^jj+atrb+++=nice
things ^nns++++=things
in ^in++++=in
the ^ati++++=the
oven ^nn++++=oven;
; ^zz++++=EXTRAWORD
for ^in++++=for
if ^cs+cnd+++=if
her ^pp3o+pp3+++=her
husband ^nn++++=husband
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
them ^pp3o+pp3+++=them
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+aux++=have
asked ^vprf+++xvbnx+=asked
what ^wdt+who+whcl++=what
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
brought ^vpsv++agls+xvbnx+=brought
out ^rb+phrv+++=out
for ^in+ppvb+++=for.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
dear ^jj++++=dear,
, ^zz++++=EXTRAWORD
sighed ^jj+atrb++xvbn+=sighed
Little ^jj+atrb+++=Little
Claus ^np+++??+=Claus
from ^in++++=from
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
shed ^jj+++xvbn+=shed,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
all ^rb++++=all
the ^ati++++=the
good ^jj+atrb+++=good
things ^nns++++=things
disappear ^vb+seem+++=disappear.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
any ^dti++++=any
one ^cd1++++=one
up ^rp++++=up
there ^rn+pl+++=there?
? ^zz++++=EXTRAWORD
asked ^j+++xvbn+=asked
the ^ati++++=the
farmer ^nn++++=farmer,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
up ^rp++++=up
and ^cc++++=and
discovering ^vbg+vprv++xvbg+=discovering
Little ^ap++++=Little
Claus ^np+++??+=Claus.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
lying ^vbg+++xvbg+=lying
up ^rp++++=up
there ^rn+pl+++=there?
? ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
down ^rp++++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
come ^vb++++=come
into ^in+ppvb+++=into
the ^ati++++=the
house ^nn++++=house
with ^in++++=with
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
So ^ql++++=So
Little ^ap++++=Little
Claus ^np+++??+=Claus
came ^vbd+++xvbn+=came
down ^rp++++=down
and ^cc++++=and
told ^vbd+vpub++xvbn+=told
the ^ati++++=the
farmer ^nn++++=farmer
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
his ^pp$+pp3+++=his
way ^nn++++=way
and ^cc++++=and
begged ^vpsv++agls+xvbn+=begged
for ^in++++=for
a ^at++++=a
nights ^nns++++=nights
lodging ^nn++++=lodging.
. ^zz++++=EXTRAWORD
All ^abn++++=All
right ^jj++++=right,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
farmer ^nn++++=farmer;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
must ^md+nec+++=must
have ^vb+hv+vrb++=have
something ^pn++++=something
to ^to++++=to
eat ^vbi++++=eat
first ^rb++++=first.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
received ^vbd+++xvbn+=received
them ^pp3o+pp3+++=them
both ^abx++++=both
very ^ql+amp+++=very
kindly ^rb+cnj+++=kindly,
, ^zz++++=EXTRAWORD
laid ^j+++xvbn+=laid
the ^ati++++=the
cloth ^nn++++=cloth
on ^in++++=on
a ^at++++=a
large ^jj+atrb+++=large
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
placed ^vbd+++xvbn+=placed
before ^in++++=before
them ^pp3o+pp3+++=them
a ^at++++=a
dish ^nn++++=dish
of ^in++++=of
porridge ^nn++++=porridge.
. ^zz++++=EXTRAWORD
The ^ati++++=The
farmer ^nn++++=farmer
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
hungry ^jj++++=hungry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ate ^vbd+++xvbn+=ate
his ^pp$+pp3+++=his
porridge ^nn++++=porridge
with ^in++++=with
a ^at++++=a
good ^jj+atrb+++=good
appetite ^nn++++=appetite,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Little ^jj+atrb+++=Little
Claus ^np+++??+=Claus
could ^md+pos+++=could
not ^xnot++not++=not
help ^vb++++=help
thinking ^nvbg+++xvbg+=thinking
of ^in++++=of
the ^ati++++=the
nice ^jj+atrb+++=nice
roast ^nn++++=roast
meat ^nn++++=meat,
, ^zz++++=EXTRAWORD
fish ^nns++++=fish
and ^cc++++=and
pies ^nns++++=pies,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
were ^vbd+bed+vrb++=were
in ^in++++=in
the ^ati++++=the
oven ^nn++++=oven.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
at ^in++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
lay ^j+++xvbn+=lay
the ^ati++++=the
sack ^nn++++=sack
containing ^vwbg+++xvbg+=containing
the ^ati++++=the
horses ^nns++++=horses
skin ^nn++++=skin,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
intended ^vbd+vsua++xvbnx+=intended
to ^to+vcmp+++=to
sell ^vbi++++=sell
at ^rb++++=at
the ^ati++++=the
next ^ap++++=next
town ^nn++++=town.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
Little ^jj+atrb+++=Little
Claus ^np+++??+=Claus
did ^vbd+dod+aux++=did
not ^xnot++not++=not
relish ^vb++++=relish
the ^ati++++=the
porridge ^nn++++=porridge
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
trod ^vbd+++xvbnx+=trod
with ^in++++=with
his ^pp$+pp3+++=his
foot ^nn++++=foot
on ^in++++=on
the ^ati++++=the
sack ^nn++++=sack
under ^in++++=under
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dry ^jj+atrb+++=dry
skin ^nn++++=skin
squeaked ^vbd+++xvbn+=squeaked
quite ^rb++++=quite
loud ^jj++++=loud.
. ^zz++++=EXTRAWORD
Hush ^vb++++=Hush!
! ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
Little ^ap++++=Little
Claus ^np+++??+=Claus
to ^in++++=to
his ^pp$+pp3+++=his
sack ^nn++++=sack,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
treading ^vwbg+++xvbg+=treading
upon ^in++++=upon
it ^pp3+it+++=it
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
it ^pp3+it+++=it
squeaked ^vbd+++xvbn+=squeaked
louder ^jjr++++=louder
than ^in++++=than
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Hallo ^uh++++=Hallo!
! ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
in ^rb+phrv+++=in
your ^pp$+pp2+++=your
sack ^nn++++=sack!
! ^zz++++=EXTRAWORD
asked ^j+++xvbn+=asked
the ^ati++++=the
farmer ^nn++++=farmer.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
conjuror ^nn++++=conjuror,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
Little ^ap++++=Little
Claus ^np+++??+=Claus;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
says ^vbz+vpub+tht0++=says
we ^pp1a+pp1+++=we
need ^vb++++=need
not ^xnot++not++=not
eat ^vb++++=eat
porridge ^nn++++=porridge,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
conjured ^vprf+++xvbnx+=conjured
the ^ati++++=the
oven ^nn++++=oven
full ^jj++++=full
of ^in++++=of
roast ^nn++++=roast
meat ^nn++++=meat,
, ^zz++++=EXTRAWORD
fish ^nns++++=fish,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pie ^nn++++=pie.
. ^zz++++=EXTRAWORD
Wonderful ^jj++++=Wonderful!
! ^zz++++=EXTRAWORD
cried ^j+++xvbn+=cried
the ^ati++++=the
farmer ^nn++++=farmer,
, ^zz++++=EXTRAWORD
starting ^nvbg+++xvbg+=starting
up ^rp++++=up
and ^cc++++=and
opening ^nvbg+++xvbg+=opening
the ^ati++++=the
oven ^nn++++=oven
door ^nn++++=door;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there
lay ^jjb+++xvbn+=lay
all ^abn++++=all
the ^ati++++=the
nice ^jj+atrb+++=nice
things ^nns++++=things
hidden ^vwbn+++xvbn+=hidden
by ^in++++=by
the ^ati++++=the
farmers ^nns+nom+++=farmers
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
which ^whp+who+++=which
he ^pp3a+pp3+++=he
supposed ^vbd+++xvbnx+=supposed
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
conjured ^vpsv++agls+xvbnx+=conjured
there ^rn+pl+++=there
by ^in++++=by
the ^ati++++=the
wizard ^nn++++=wizard
under ^in++++=under
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
dared ^vbd+++??+=dared
not ^xnot++not++=not
say ^vb+vpub+++=say
anything ^pn++++=anything;
; ^zz++++=EXTRAWORD
so ^ql++++=so
she ^pp3a+pp3+++=she
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
things ^nns++++=things
before ^in++++=before
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
both ^abx++++=both
ate ^vbd+++xvbn+=ate
of ^in++++=of
the ^ati++++=the
fish ^nn++++=fish,
, ^zz++++=EXTRAWORD
the ^ati++++=the
meat ^nn++++=meat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pastry ^nn++++=pastry.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Little ^jj+atrb+++=Little
Claus ^np+++??+=Claus
trod ^vbd+++xvbn+=trod
again ^rb+tm+++=again
upon ^in++++=upon
his ^pp$+pp3+++=his
sack ^nn++++=sack,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
squeaked ^vbd+++xvbn+=squeaked
as ^ql++++=as
before ^in++++=before.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
does ^vbz+doz+aux++=does
he ^pp3a+pp3+++=he
say ^vb+vpub+++=say
now ^rn+tm+++=now?
? ^zz++++=EXTRAWORD
asked ^j+++xvbn+=asked
the ^ati++++=the
farmer ^nn++++=farmer.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
says ^vbz+vpub+++=says,
, ^zz++++=EXTRAWORD
replied ^jj+atrb++xvbn+=replied
Little ^jj+atrb+++=Little
Claus ^np+++??+=Claus,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
three ^cd++++=three
bottles ^nns++++=bottles
of ^in++++=of
wine ^nn++++=wine
for ^in++++=for
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
standing ^vbg+++xvbg+=standing
in ^in++++=in
the ^ati++++=the
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
oven ^nn++++=oven.
. ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
woman ^nn++++=woman
was ^vbd+bedz+aux++=was
obliged ^jj++agls+xvbnx+=obliged
to ^to+jcmp+++=to
bring ^vbi++++=bring
out ^rb+phrv+++=out
the ^ati++++=the
wine ^nn++++=wine
also ^rb+cnj+++=also,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
hidden ^vprf+++xvbnx+=hidden,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
farmer ^nn++++=farmer
drank ^vbd+++xvbn+=drank
it ^pp3+it+++=it
till ^cs+sub+++=till
he ^pp3a+pp3+++=he
became ^vbd+++xvbnx+=became
quite ^rb++++=quite
merry ^jj++++=merry.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
have ^vb+hv+aux++=have
liked ^vprf+++xvbnx+=liked
such ^abl++++=such
a ^at++++=a
conjuror ^nn++++=conjuror
as ^ql++++=as
Little ^ap++++=Little
Claus ^np+++??+=Claus
carried ^vbd+++xvbn+=carried
in ^in++++=in
his ^pp$+pp3+++=his
sack ^nn++++=sack.
. ^zz++++=EXTRAWORD
Could ^md+pos+++=Could
he ^pp3a+pp3+++=he
conjure ^nn+++??+=conjure
up ^rp++++=up
the ^ati++++=the
evil ^nn++++=evil
one ^pn++++=one?
? ^zz++++=EXTRAWORD
asked ^j+++xvbn+=asked
the ^ati++++=the
farmer ^nn++++=farmer.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
like ^vb++++=like
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
so ^ql++++=so
merry ^np++++=merry.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes!
! ^zz++++=EXTRAWORD
replied ^jj+atrb++xvbn+=replied
Little ^jj+atrb+++=Little
Claus ^np+++??+=Claus,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
conjuror ^nn++++=conjuror
can ^md+pos+++=can
do ^vb+do+vrb++=do
anything ^pn++++=anything
I ^pp1a+pp1+++=I
ask ^vb++++=ask
him,can ^nn++++=him,can
you ^pp2+pp2+++=you
not ^xnot++not++=not?
? ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
treading ^vbg+++xvbg+=treading
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
on ^in++++=on
the ^ati++++=the
sack ^nn++++=sack
till ^cs+sub+++=till
it ^pp3+it+++=it
squeaked ^vbd+++xvbn+=squeaked.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear?
? ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answers ^nns+nom+++=answers
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
fears ^vb++++=fears
that ^tht+vcmp+obj++=that
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
not ^xnot++not++=not
like ^vb++++=like
to ^to+vcmp+++=to
look ^vbi++++=look
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
afraid ^jj++++=afraid.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
will ^md+prd+++=will
he ^pp3a+pp3+++=he
be ^vb+be+vrb++=be
like ^in+strn+++=like?
? ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
much ^ap++++=much
like ^in++++=like
a ^at++++=a
sexton ^np++++=sexton.
. ^zz++++=EXTRAWORD
Ha ^uh++++=Ha!
! ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
farmer ^nn++++=farmer,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
must ^md+nec+++=must
be ^vb+be+vrb++=be
ugly ^jj+pred+++=ugly.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
endure ^vb++++=endure
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
a ^at++++=a
sexton ^np++++=sexton.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
that ^cs+sub+++=that
doesnt ^vprf+++xvbn+=doesnt
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
know ^vb+vprv+++=know
who ^whp+wpr+whcl++=who
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is;
; ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
not ^xnot++not++=not
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
up ^rp++++=up
my ^pp$+pp1+++=my
courage ^nn+nom+++=courage,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
dont ^&fw++++=dont
let ^vb+++xvbn+=let
him ^pp3o+pp3+++=him
come ^vprf+++xvbn+=come
too ^ql++++=too
near ^rb++++=near
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Stop ^vb++++=Stop,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
ask ^vb++++=ask
the ^ati++++=the
conjuror ^nn++++=conjuror,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
Little ^ap++++=Little
Claus ^np+++??+=Claus;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
trod ^vbd+++xvbnx+=trod
on ^in++++=on
the ^ati++++=the
bag ^nn++++=bag,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stooped ^vbd+++xvbn+=stooped
his ^pp$+pp3+++=his
ear ^nn++++=ear
down ^in++++=down
to ^to++++=to
listen ^vbi++++=listen.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
does ^vbz+doz+aux++=does
he ^pp3a+pp3+++=he
say ^vb+vpub+++=say?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
says ^vbz+vpub+++=says
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
must ^md+nec+++=must
go ^vb++++=go
and ^cc++++=and
open ^jj++++=open
that ^dt+dem+++=that
large ^jj+atrb+++=large
chest ^nn++++=chest
which ^whp+rel+subj++=which
stands ^vbz++++=stands
in ^in++++=in
the ^ati++++=the
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
will ^md+prd+++=will
see ^vb+vprv+++=see
the ^ati++++=the
evil ^nn++++=evil
one ^cd1++++=one
crouching ^vbg+++xvbg+=crouching
down ^rp++++=down
inside ^jjb++++=inside;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
must ^md+nec+++=must
hold ^vb+vprv+++=hold
the ^ati++++=the
lid ^nn++++=lid
firmly ^rb+cnj+++=firmly,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
may ^md+pos+++=may
not ^xnot++not++=not
slip ^vb++++=slip
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
you ^pp2+pp2+++=you
come ^vb++++=come
and ^cc++++=and
help ^nn++++=help
me ^pp1o+pp1+++=me
hold ^vb+vprv+++=hold
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
farmer ^nn++++=farmer,
, ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=going
towards ^in++++=towards
the ^ati++++=the
chest ^nn++++=chest
in ^in++++=in
which ^whp+rel+pied++=which
his ^pp$+pp3+++=his
wife ^nn++++=wife
had ^vbd+hvd+aux++=had
hidden ^vprf+++xvbnx+=hidden
the ^ati++++=the
sexton ^np++++=sexton,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
now ^rn+tm+++=now
lay ^vbd+++xvbn+=lay
inside ^jjb++++=inside,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
much ^ap++++=much
frightened ^jj+++xvbn+=frightened.
. ^zz++++=EXTRAWORD
The ^ati++++=The
farmer ^nn++++=farmer
opened ^vbd+++xvbn+=opened
the ^ati++++=the
lid ^nn++++=lid
a ^at++++=a
very ^ql+amp+++=very
little ^ap++++=little
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
peeped ^vpsv++agls+xvbn+=peeped
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
cried ^j+++xvbn+=cried
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
springing ^vbg+++xvbg+=springing
backwards ^rb+cnj+++=backwards,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
exactly ^rb++++=exactly
like ^in++++=like
our ^pp$+pp1+++=our
sexton ^np++++=sexton.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
dreadful ^jj++++=dreadful
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is!
! ^zz++++=EXTRAWORD
So ^ql++++=So
after ^cs+sub+++=after
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
obliged ^jj++agls+xvbnx+=obliged
to ^to+jcmp+++=to
drink ^vbi++++=drink
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
sat ^vbd+++xvbnx+=sat
and ^cc+phrs+++=and
drank ^vbd+++xvbn+=drank
till ^in++++=till
far ^rb+pl+++=far
into ^in++++=into
the ^ati++++=the
night ^nn++++=night.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
sell ^vb++++=sell
your ^pp$+pp2+++=your
conjuror ^nn++++=conjuror
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
farmer ^nn++++=farmer;
; ^zz++++=EXTRAWORD
ask ^vb++++=ask
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
you ^pp2+pp2+++=you
like ^vb++++=like,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
pay ^vb++++=pay
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
indeed ^rb++++=indeed
I ^pp1a+pp1+++=I
would ^md+prd+++=would
give ^vb++++=give
you ^pp2+pp2+++=you
directly ^rb++++=directly
a ^at++++=a
whole ^jj+atrb+++=whole
bushel ^nn+++??+=bushel
of ^in++++=of
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
Little ^ap++++=Little
Claus ^np+++??+=Claus;
; ^zz++++=EXTRAWORD
only ^rb+down+++=only
think ^vb+vprv+++=think
how ^wrb+who+whcl++=how
much ^ap++++=much
profit ^nn++++=profit
I ^pp1a+pp1+++=I
could ^md+pos+++=could
make ^vb++++=make
out ^rp+pl+++=out
of ^in++++=of
this ^dt+dem+++=this
conjuror ^nn++++=conjuror.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
should ^md+nec+++=should
like ^vb++++=like
to ^to+vcmp+++=to
have ^vbi++++=have
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
fanner ^jjr++++=fanner,
, ^zz++++=EXTRAWORD
still ^rb++++=still
continuing ^vbg+++xvbg+=continuing
his ^pp$+pp3+++=his
entreaties ^nns+++??+=entreaties.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
Little ^ap++++=Little
Claus ^np+++??+=Claus
at ^rb++++=at
length ^rb"++++=length,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
so ^ql+emph+++=so
good ^jj++++=good
as ^in++++=as
to ^in"++++=to
give ^vb++++=give
me ^pp1o+pp1+++=me
a ^at++++=a
nights ^nns++++=nights
lodging ^nn++++=lodging,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
refuse ^vb++++=refuse
you ^pp2+pp2+++=you;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
shall ^md+prd+++=shall
have ^vb+hv+vrb++=have
the ^ati++++=the
conjuror ^nn++++=conjuror
for ^in++++=for
a ^at++++=a
bushel ^nn+++??+=bushel
of ^in++++=of
money ^nn++++=money,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
will ^md+prd+++=will
have ^vb+hv+vrb++=have
quite ^rb++++=quite
full ^jj+atrb+++=full
measure ^nn++++=measure.
. ^zz++++=EXTRAWORD
So ^ql++++=So
you ^pp2+pp2+++=you
shall ^md+prd+++=shall,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
farmer ^nn++++=farmer;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
must ^md+nec+++=must
take ^vb++++=take
away ^rb+phrv+++=away
the ^ati++++=the
