A ^at++++=A
, ^zz++++=EXTRAWORD
why ^wrb+who+whq++=why
does ^vbz+doz+vrb++=does
he ^pp3a+pp3+++=he
not ^xnot++not++=not
move ^vb++++=move
to ^in++++=to
No ^ati++neg++=No.
. ^zz++++=EXTRAWORD
202 ^cd++++=202,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
the ^ati++++=the
nearest ^jjt+atrb+++=nearest
available ^jj+atrb+++=available
room ^nn++++=room
to ^in++++=to
the ^ati++++=the
front ^jjb++++=front?
? ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
I ^pp1a+pp1+++=I
can ^md+pos+++=can
make ^vb++++=make
his ^pp$+pp3+++=his
inability ^nn+nom+++=inability
to ^to+ncmp+++=to
locate ^vbi++++=locate
himself ^ppl+pp3+++=himself
permanently ^rb++++=permanently
an ^at++++=an
excuse ^nn++++=excuse
for ^in++++=for
starting ^xvbg+++xvbg+=starting
a ^at++++=a
conversation ^nn+nom+++=conversation.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+tht0++=see
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
closer ^rbr++++=closer
neighbors ^nns++++=neighbors
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
might ^md+pos+++=might
casually ^rb++splt++=casually
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that
is ^vbz+bez+vrb++=is
too ^ql++++=too
banal ^jj++++=banal.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
await ^vb++++=await
a ^at++++=a
better ^jjr+atrb+++=better
opportunity ^nn+nom+++=opportunity.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=HE
Has ^vbz+hvz+aux++=HAS
done ^vprf+++xvbnx+=done
it ^pp3+it+++=it
again ^rb+tm+++=again!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+aux++=is
now ^rn+tm+splt++=now
occupying ^vbg+++xvbgx+=occupying
No ^rb++++=No.
. ^zz++++=EXTRAWORD
209 ^cd++++=209.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
intrigued ^vpsv++by+xvbnx+=intrigued
by ^in++++=by
his ^pp$+pp3+++=his
little ^ap++++=little
game ^nn++++=game.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
waste ^nn++++=waste
hours ^nns++++=hours
trying ^vb+++xvbg+=trying
to ^to+vcmp+++=to
fathom ^vbi++++=fathom
its ^pp$+it+++=its
point ^nn++++=point.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
possible ^jj+atrb+++=possible
motive ^nn++++=motive
could ^md+pos+++=could
he ^pp3a+pp3+++=he
have ^vb+hv+vrb++=have?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
think ^vb+vprv+tht0++=think
he ^pp3a+pp3+++=he
would ^md+prd+++=would
get ^vb++++=get
on ^in++++=on
the ^ati++++=the
hotel ^nn++++=hotel
people ^nns++++=people's
's ^$++++=EXTRAWORD
nerves ^nns++++=nerves.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
what ^wdt+who+++=what
our ^pp$+pp1+++=our
combination ^nn+nom+++=combination
bellhop ^nn+++??+=bellhop-chambermaid
- ^zz++++=EXTRAWORD
chambermaid ^nn+++??+=EXTRAWORD
thinks ^vbz+vprv+++=thinks
of ^in++++=of
having ^xvbg+++xvbg+=having
to ^to++++=to
prepare ^vbi++++=prepare
four ^cd++++=four
rooms ^nns++++=rooms
for ^in++++=for
a ^at++++=a
single ^jj+atrb+++=single
guest ^nn++++=guest.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
stone ^nn++++=stone-deaf,
- ^zz++++=EXTRAWORD
deaf ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
ask ^vb++++=ask
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
At ^rb++++=At
present ^vb++++=present
I ^pp1a+pp1+++=I
feel ^vb+vprv+++=feel
too ^ql++++=too
exhausted ^jj+++xvbn+=exhausted
to ^in++++=to
attempt ^nn++++=attempt
such ^abl++++=such
an ^at++++=an
enervating ^jj+atrb+++=enervating
conversation ^nn+nom+++=conversation.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
tremendously ^rb++++=tremendously
interested ^jj+pred+++=interested
in ^in++++=in
the ^ati++++=the
pale ^jj+atrb+++=pale
man ^nn++++=man's
's ^$++++=EXTRAWORD
next ^ap++++=next
move ^vb++++=move.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
must ^md+nec+++=must
either ^dtx++++=either
skip ^vb++++=skip
a ^at++++=a
room ^nn++++=room
or ^cc++++=or
remain ^vb++++=remain
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
permanent ^jj+atrb+++=permanent
guest ^nn++++=guest,
, ^zz++++=EXTRAWORD
a ^at++++=a
very ^ql+amp+++=very
old ^jj+atrb+++=old
lady ^nn++++=lady,
, ^zz++++=EXTRAWORD
occupies ^vbz++++=occupies
No ^rb++++=No.
. ^zz++++=EXTRAWORD
208 ^cd++++=208.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
has ^vbz+hvz+aux++=has
not ^xnot++not++=not
budged ^xvbn+++xvbn+=budged-from
- ^zz++++=EXTRAWORD
from ^in++++=EXTRAWORD
her ^pp$+pp3+++=her
room ^nn++++=room
since ^cs+sub+++=since
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
imagine ^vb+vprv+++=imagine
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
does ^vbz+doz+aux++=does
not ^xnot++not++=not
intend ^vb++++=intend
to ^to+vcmp+++=to.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
what ^wdt+who+++=what
the ^ati++++=the
pale ^jj+atrb+++=pale
man ^nn++++=man
will ^md+prd+++=will
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
await ^vb++++=await
his ^pp$+pp3+++=his
decision ^nn++++=decision
with ^in++++=with
the ^ati++++=the
nervous ^jj+atrb+++=nervous
excitement ^nn+nom+++=excitement
of ^in++++=of
a ^at++++=a
devotee ^nn++++=devotee
of ^in++++=of
the ^ati++++=the
track ^nn++++=track
on ^in++++=on
the ^ati++++=the
eve ^nn++++=eve
of ^in++++=of
a ^at++++=a
big ^jj+atrb+++=big
race ^nn++++=race.
. ^zz++++=EXTRAWORD
After ^in++++=After
all ^abn++++=all,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
so ^ql++++=so
little ^ap++++=little
diversion ^nn++++=diversion.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=WELL,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mysterious ^jj+atrb+++=mysterious
guest ^nn++++=guest
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
forced ^vbd+++xvbn+=forced
to ^to+vcmp+++=to
remain ^vbi++++=remain
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
did ^vbd+dod+aux++=did
he ^pp3a+pp3+++=he
have ^md"++pmd"++=have
to ^md+nec+++=to
skip ^vb++++=skip
a ^at++++=a
room ^nn++++=room.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lady ^nn++++=lady
in ^in++++=in
No ^at++++=No.
. ^zz++++=EXTRAWORD
208 ^cd++++=208
simplified ^jj+atrb++xvbn+=simplified
matters ^nns+nom+++=matters
by ^in++++=by
conveniently ^rb++++=conveniently
dying ^nvbg+++xvbg+=dying.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
knows ^vbz+vprv+++=knows
the ^ati++++=the
cause ^nn++++=cause
of ^in++++=of
her ^pp$+pp3+++=her
death ^nn++++=death,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
generally ^rb+down+splt++=generally
attributed ^vpsv++agls+xvbnx+=attributed
to ^in++++=to
old ^jj+atrb+++=old
age ^nn++++=age.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
buried ^vpsv++agls+xvbnx+=buried
this ^dt+dem+++=this
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
among ^in++++=among
the ^ati++++=the
curious ^jj++++=curious
few ^ap++++=few
who ^whp+rel+subj++=who
attended ^vbd+++xvbn+=attended
her ^pp$+pp3+++=her
funeral ^nn++++=funeral.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned
home ^nr++++=home
from ^in++++=from
the ^ati++++=the
mortuary ^nn+nom+++=mortuary,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
in ^in++++=in
time ^nn++++=time
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
pale ^jj+atrb+++=pale
man ^nn++++=man
leaving ^vwbg+++xvbg+=leaving
her ^pp3o+pp3+++=her
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Already ^rb++++=Already
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
moved ^vprf+++xvbnx+=moved
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
favored ^vbd+++xvbnx+=favored
me ^pp1o+pp1+++=me
with ^in++++=with
a ^at++++=a
smile ^vb++++=smile
whose ^whp+who+++=whose
meaning ^nvbg+++xvbg+=meaning
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
tried ^vprf+++xvbnx+=tried
in ^rb++++=in
vain ^rb"++++=vain
to ^in++++=to
decipher ^jjr++++=decipher.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
not ^xnot++not++=not
but ^cc++++=but
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
meant ^vbd+vprv+tht0+xvbnx+=meant
it ^pp3+it+++=it
to ^in++++=to
have ^vbi++vrb++=have
some ^dti++++=some
significance ^nn+nom+++=significance.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
acted ^vbd+++xvbnx+=acted
as ^cs+sub+++=as
if ^cs+cnd+++=if
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
between ^in++++=between
us ^pp1o+pp1+++=us
some ^dti++++=some
secret ^nn++++=secret
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
failed ^vbd+++xvbnx+=failed
to ^to+vcmp+++=to
appreciate ^nn+nom+++=appreciate.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
his ^pp$+pp3+++=his
smile ^nn++++=smile
was ^vbd+bedz+vrb++=was
meaningless ^jj+pred+++=meaningless
after ^cs+sub+++=after
all ^abn++++=all
and ^cc++++=and
only ^rb+down+++=only
ambiguous ^jj++++=ambiguous
by ^in++++=by
chance ^nn++++=chance,
, ^zz++++=EXTRAWORD
like ^in++++=like
that ^dt+dem+++=that
of ^in++++=of
the ^ati++++=the
Mona ^np+++??+=Mona
Lisa ^np++++=Lisa.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=MY
Man ^nn++++=MAN
of ^in++++=of
mystery ^nn+nom+++=mystery
now ^rn+tm+++=now
resides ^nns+++??+=resides
in ^in++++=in
No ^at++++=No.
. ^zz++++=EXTRAWORD
207 ^cd++++=207,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
the ^ati++++=the
least ^rb++++=least
surprized ^vwbn+++xvbn+=surprized.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
astonished ^vpsv++agls+xvbnx+=astonished
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
made ^vprf+++xvbn+=made
his ^pp$+pp3+++=his
scheduled ^jj+++xvbn+=scheduled
move ^vb++++=move,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
almost ^rb+hdg+splt++=almost
given ^vprf+++xvbnx+=given
up ^rb+phrv+++=up
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
understand ^vbi+vprv+++=understand
his ^pp$+pp3+++=his
eccentric ^jj+atrb+++=eccentric
conduct ^nn++++=conduct.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know
a ^at++++=a
single ^jj+atrb+++=single
thing ^nn++++=thing
more ^ql++++=more
about ^rb++++=about
him ^pp3o+pp3+++=him
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
day ^nn++++=day
he ^pp3a+pp3+++=he
arrived ^vbd+++xvbnx+=arrived.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
whence ^wrb+who+++=whence
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
something ^pn++++=something
indefinably ^jj++++=indefinably
foreign ^jj++++=foreign
about ^in++++=about
his ^pp$+pp3+++=his
manner ^nn++++=manner.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
curious ^jj+pred+++=curious
to ^to+jcmp+++=to
hear ^vbi+vprv+tht0++=hear
his ^pp$+pp3+++=his
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
like ^vb++++=like
to ^to+vcmp+++=to
imagine ^vbi+vprv+++=imagine
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
speaks ^vbz++++=speaks
the ^ati++++=the
exotic ^jj+atrb+++=exotic
tongue ^nn++++=tongue
of ^in++++=of
some ^dti++++=some
far ^rb+pl+++=far-away
- ^zz++++=EXTRAWORD
away ^rp+pl+++=EXTRAWORD
country ^nn++++=country.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
only ^rb+down+++=only
I ^pp1a+pp1+++=I
could ^md+pos+++=could
somehow ^rb++splt++=somehow
inveigle ^vb++++=inveigle
him ^pp3o+pp3+++=him
into ^in++++=into
conversation ^nn+nom+++=conversation!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
were ^vbd+bed+aux++=were
possessed ^vpsv++agls+xvbnx+=possessed
of ^in++++=of
the ^ati++++=the
glib ^nn+++??+=glib
assurance ^nn+nom+++=assurance
of ^in++++=of
a ^at++++=a
college ^nn++++=college
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
can ^md+pos+++=can
address ^nns+nom+++=address
himself ^ppl+pp3+++=himself
to ^in++++=to
the ^ati++++=the
most ^ql+emph+++=most
distinguished ^jj+atrb++xvbn+=distinguished
celebrity ^nn+nom+++=celebrity
without ^in++++=without
batting ^nn++++=batting
an ^at++++=an
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
no ^at++++=no
wonder ^vb++++=wonder
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
only ^rb+down+++=only
an ^at++++=an
assistant ^nn+nom+++=assistant
professor ^nn++++=professor.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
Am ^vb+bem+aux++=AM
worried ^vpsv++agls+xvbnx+=worried.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
morning ^nn++++=morning
I ^pp1a+pp1+++=I
awoke ^vbd+++xvbnx+=awoke
to ^to++++=to
find ^vbi+vprv+tht0++=find
myself ^ppl+pp1+++=myself
lying ^vbg+++xvbg+=lying
prone ^jj++++=prone
upon ^in++++=upon
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
fully ^rb+amp+splt++=fully
clothed ^vpsv++agls+xvbnx+=clothed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
have ^vb+hv+aux++=have
fallen ^vprf+++xvbn+=fallen
exhausted ^jj+++xvbn+=exhausted
there ^rn+pl+++=there
after ^cs+sub+++=after
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned
to ^in++++=to
my ^pp$+pp1+++=my
room ^nn++++=room
last ^jj+atrb+++=last
night ^nn++++=night.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
if ^cs+cnd+++=if
my ^pp$+pp1+++=my
condition ^nn+nom+++=condition
is ^vbz+bez+vrb++=is
more ^rbr++++=more
serious ^jj+pred+++=serious
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
suspected ^vprf+++xvbnx+=suspected.
. ^zz++++=EXTRAWORD
Until ^cs+sub+++=Until
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
inclined ^jj++agls+xvbnx+=inclined
to ^to+jcmp+++=to
discount ^vbi++++=discount
the ^ati++++=the
fears ^nns++++=fears
of ^in++++=of
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
pulled ^vprf+++xvbnx+=pulled
a ^at++++=a
long ^rb++++=long
face ^nn++++=face
about ^rb++++=about
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
I ^pp1a+pp1+++=I
recall ^vb+vprv+++=recall
the ^ati++++=the
prolonged ^jj+atrb++xvbn+=prolonged
hand ^nn++++=hand-clasp
- ^zz++++=EXTRAWORD
clasp ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
president ^nn++++=president
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
bade ^vbd+++xvbnx+=bade
me ^pp1o+pp1+++=me
good ^jj++++=good-bye
- ^zz++++=EXTRAWORD
bye ^rb++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
university ^nn+nom+++=university.
. ^zz++++=EXTRAWORD
Obviously ^rb+amp+++=Obviously
he ^pp3a+pp3+++=he
never ^rb++++=never
expected ^vbd+vprv++xvbn+=expected
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
me ^pp1o+pp1+++=me
alive ^jj++++=alive
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
that ^cs+sub+++=that
unwell ^jj++++=unwell.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
be ^vb+be+vrb++=be
more ^rbr++++=more
careful ^jj+pred+++=careful.
. ^zz++++=EXTRAWORD
Thank ^vb++++=Thank
heaven ^nn++++=heaven
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
no ^at++++=no
dependents ^nns++++=dependents
to ^to++++=to
worry ^vbi+vprv+++=worry
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
not ^xnot++not++=not
even ^rb++++=even
a ^at++++=a
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
never ^rb++++=never
willing ^jj+pred+++=willing
to ^to+jcmp+++=to
exchange ^vb++++=exchange
the ^ati++++=the
loneliness ^nns+nom+++=loneliness
of ^in++++=of
a ^at++++=a
bachelor ^nn++++=bachelor
for ^in++++=for
the ^ati++++=the
loneliness ^nns+nom+++=loneliness
of ^in++++=of
a ^at++++=a
husband ^nn++++=husband.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
say ^vb+vpub+++=say
in ^in++++=in
all ^abn++++=all
sincerity ^nn+nom+++=sincerity
that ^tht+rel+obj++=that
the ^ati++++=the
prospect ^nn++++=prospect
of ^in++++=of
death ^nn++++=death
does ^vbz+doz+aux++=does
not ^xnot++not++=not
frighten ^vb++++=frighten
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Speculation ^nn+nom+++=Speculation
about ^in++++=about
life ^nn++++=life
beyond ^in++++=beyond
the ^ati++++=the
grave ^nn++++=grave
has ^vbz+hvz+aux++=has
always ^rb++splt++=always
bored ^vprf+++xvbnx+=bored
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Whatever ^nn+nom+++=Whatever
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
is ^vbz+bez+vrb++=is
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
try ^vb++++=try
to ^to+vcmp+++=to
get ^vbi++++=get
along ^in+strn+++=along.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
so ^ql+emph+++=so
preoccupied ^jj++++=preoccupied
about ^in++++=about
the ^ati++++=the
sudden ^jj+atrb+++=sudden
turn ^nn++++=turn
of ^in++++=of
my ^pp$+pp1+++=my
own ^ap++++=own
affairs ^nns++++=affairs
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
neglected ^vprf+++xvbnx+=neglected
to ^to++++=to
make ^vbi++++=make
note ^nn++++=note
of ^in++++=of
a ^at++++=a
most ^ql+emph+++=most
extraordinary ^jj+atrb+++=extraordinary
incident ^nn++++=incident.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pale ^jj+atrb+++=pale
man ^nn++++=man
has ^vbz+hvz+aux++=has
done ^vprf+++xvbnx+=done
an ^at++++=an
astounding ^jj+atrb+++=astounding
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+aux++=has
skipped ^vprf+++xvbn+=skipped
three ^cd++++=three
rooms ^nns++++=rooms
and ^cc++++=and
moved ^vbd+++xvbn+=moved
all ^abn++++=all
the ^ati++++=the
way ^nn++++=way
to ^in++++=to
No ^ati++neg++=No.
. ^zz++++=EXTRAWORD
203 ^cd++++=203.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+vrb++=are
now ^rn+tm+++=now
very ^ql+amp+++=very
close ^vb++++=close
neighbors ^nns++++=neighbors.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
shall ^md+prd+++=shall
meet ^vb++++=meet
oftener ^rbr++++=oftener,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
chances ^nns+nom+++=chances
for ^in++++=for
making ^xvbg+++xvbg+=making
his ^pp$+pp3+++=his
acquaintance ^nn+nom+++=acquaintance
are ^vb+ber+vrb++=are
now ^rn+tm+++=now
greater ^jjr+pred+++=greater.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
Have ^vb+hv+aux++=HAVE
confined ^vprf+++xvbnx+=confined
myself ^ppl+pp1+++=myself
to ^in++++=to
my ^pp$+pp1+++=my
bed ^nn++++=bed
during ^in++++=during
the ^ati++++=the
last ^rb++++=last
few ^ap++++=few
days ^nns++++=days
and ^cc++++=and
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
my ^pp$+pp1+++=my
food ^nn++++=food
brought ^vbd+++xvbn+=brought
to ^rb+phrv+++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
even ^rb++++=even
called ^vwbn+++xvbn+=called
a ^at++++=a
local ^jj+atrb+++=local
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
I ^pp1a+pp1+++=I
suspect ^vb+vprv+++=suspect
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
quack ^nn++++=quack.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
me ^pp1o+pp1+++=me
over ^in++++=over
with ^in++++=with
professional ^jj+atrb+++=professional
indifference ^nn+nom+++=indifference
and ^cc++++=and
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
not ^xnot++not++=not
to ^to++++=to
leave ^vbi++++=leave
my ^pp$+pp1+++=my
room ^nn++++=room.
. ^zz++++=EXTRAWORD
For ^in++++=For
some ^dti++++=some
reason ^nn++++=reason
he ^pp3a+pp3+++=he
does ^vbz+doz+aux++=does
not ^xnot++not++=not
want ^vb++++=want
me ^pp1o+pp1+++=me
to ^to++++=to
climb ^vbi++++=climb
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
For ^in++++=For
this ^dt+dem+++=this
bit ^nn++++=bit
of ^in++++=of
information ^nn+nom+++=information
he ^pp3a+pp3+++=he
received ^vbd+++xvbnx+=received
a ^at++++=a
ten ^cd++++=ten-dollar
- ^zz++++=EXTRAWORD
dollar ^nn++++=EXTRAWORD
bill ^nn++++=bill
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
directed ^vbd+++xvbnx+=directed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
fished ^vbd+++xvbnx+=fished
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
coat ^nn++++=coat
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
A ^at++++=A
pickpocket ^nn+++??+=pickpocket
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
it ^pp3+it+++=it
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+aux+xvbn+=been
gone ^vpsv++agls+xvbnx+=gone
long ^rb++++=long
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
visited ^vpsv++by+xvbnx+=visited
by ^in++++=by
the ^ati++++=the
room ^nn++++=room
clerk ^nn++++=clerk.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
worthy ^jj++++=worthy
