A ^at++++=A
wonderful ^jj+atrb+++=wonderful
history ^nn++++=history,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
must ^md+nec+++=must
be ^vb+be+aux++=be
reserved ^vpsv++agls+xvbnx+=reserved
for ^in++++=for
a ^at++++=a
future ^jjb+atrb+++=future
story ^nn++++=story;
; ^zz++++=EXTRAWORD
the ^ati++++=the
sum ^nn++++=sum
of ^in++++=of
it ^pp3+it+++=it
being ^vbg+beg++xvbg+=being
that ^dt+dem+++=that
as ^ql++++=as
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
as ^ql++++=as
often ^rb++++=often
in ^in++++=in
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
bad ^jj+atrb+++=bad
men ^nns++++=men
as ^in++++=as
of ^in"++++=of
good ^jj++++=good,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
wrought ^vprf+++xvbnx+=wrought
as ^ql++++=as
many ^ap++++=many
calamities ^nns+nom+++=calamities
as ^ql++++=as
blessings ^nns++++=blessings.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
perfectly ^rb+amp+++=perfectly
safe ^jj+pred+++=safe
and ^cc+phrs+++=and
useful ^jj++++=useful--so
-- ^--+clp+++=EXTRAWORD
so ^ql++++=EXTRAWORD
Rabaya ^np+++??+=Rabaya
soberly ^jj++++=soberly
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me--in
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
such ^abl++++=such
a ^at++++=a
man ^nn++++=man
as ^ql++++=as
Freeman ^np++++=Freeman.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
as ^ql++++=as
no ^at++++=no
one ^cd1++++=one
knows ^vbz+vprv+++=knows
the ^ati++++=the
soundings ^nns++++=soundings
and ^cc++++=and
breadth ^nn++++=breadth
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
wickedness ^nns+nom+++=wickedness,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Flying ^jj+atrb++xvbg+=Flying
Devil ^nn++++=Devil
( ^zz++++=(who,
who ^whp+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Rabaya ^np+++??+=Rabaya
explained ^vbd+vpub++xvbn+=explained,
, ^zz++++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+aux++=have
overheard ^vprf+++xvbn+=overheard
the ^ati++++=the
conversation ^nn+nom+++=conversation
attending ^vwbg+++xvbg+=attending
its ^pp$+it+++=its
transference ^nn+nom+++=transference
to ^in++++=to
Freeman ^np++++=Freeman)
) ^zz++++=EXTRAWORD
reflected ^vbd+vprv++xvbn+=reflected
only ^rb+down+++=only
that ^dt+dem+++=that
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
could ^md+pos+++=could
secure ^vb++++=secure
possession ^nn++++=possession
of ^in++++=of
the ^ati++++=the
charm ^nn++++=charm
his ^pp$+pp3+++=his
fortune ^nn++++=fortune
would ^md+prd+++=would
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made;
; ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
procure ^vb++++=procure
it ^pp3+it+++=it
by ^in++++=by
other ^ap++++=other
means ^nn++++=means,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
must ^md+nec+++=must
steal ^vb++++=steal
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Moreover ^nn+nom+++=Moreover,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
must ^md+nec+++=must
have ^vb+hv+aux++=have
seen ^vprf+++xvbnx+=seen
the ^ati++++=the
price ^nn++++=price--five
-- ^--+clp+++=EXTRAWORD
five ^cd++++=EXTRAWORD
thousand ^cd++++=thousand
dollars ^nns++++=dollars
in ^in++++=in
gold ^nn++++=gold--which
-- ^--+clp+++=EXTRAWORD
which ^whp+who+++=EXTRAWORD
Freeman ^np++++=Freeman
paid ^vbd+++xvbn+=paid
for ^in++++=for
the ^ati++++=the
trinket ^nn+++??+=trinket;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
alone ^rb++++=alone
was ^vbd+bedz+vrb++=was
sufficient ^jj+pred+++=sufficient
to ^to+jcmp+++=to
move ^vbi++++=move
the ^ati++++=the
Malay ^np++++=Malay's
's ^$++++=EXTRAWORD
cupidity ^nn+nom+++=cupidity.
. ^zz++++=EXTRAWORD
At ^rb++++=At
all ^abn++++=all
events ^nns++++=events,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
known ^vpsv++agls+xvbnx+=known
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
set ^vbd+++xvbnx+=set
himself ^ppl+pp3+++=himself
to ^to++++=to
steal ^vbi++++=steal
the ^ati++++=the
charm ^nn++++=charm
and ^cc++++=and
desert ^nn++++=desert
from ^in++++=from
the ^ati++++=the
barkentine ^nn+++??+=barkentine.
. ^zz++++=EXTRAWORD
From ^in++++=From
this ^dt+dem+++=this
point ^nn++++=point
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
catastrophe ^nn++++=catastrophe
my ^pp$+pp1+++=my
information ^nn+nom+++=information
is ^vbz+bez+vrb++=is
somewhat ^rb+down+++=somewhat
hazy ^jj+pred+++=hazy.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
for ^in++++=for
instance ^nn+nom+++=instance,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
how ^wrb+who+++=how
the ^ati++++=the
theft ^nn++++=theft
was ^vbd+bedz+aux++=was
committed ^vpsv++agls+xvbnx+=committed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
certain ^jj+pred+++=certain
that ^tht+jcmp+++=that
Freeman ^np++++=Freeman
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
aware ^jj++++=aware
of ^in++++=of
it ^pp3+it+++=it
until ^cs+sub+++=until
a ^at++++=a
considerable ^jj+atrb+++=considerable
time ^nn++++=time
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
did ^vbd+dod+aux++=did
concern ^nn++++=concern
him ^pp3o+pp3+++=him
particularly ^rb++++=particularly
was ^vbd+bedz+vrb++=was
the ^ati++++=the
absence ^nn+nom+++=absence
of ^in++++=of
the ^ati++++=the
Malay ^nn++++=Malay
when ^wrb+who+++=when
the ^ati++++=the
barkentine ^nn+++??+=barkentine
was ^vbd+bedz+aux++=was
weighing ^vbg+++xvbgx+=weighing
anchor ^nn++++=anchor
and ^cc++++=and
giving ^vbg+++xvbg+=giving
a ^at++++=a
line ^nn++++=line
for ^in++++=for
a ^at++++=a
tow ^nn++++=tow
out ^rp+pl+++=out
to ^in++++=to
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Malay ^nn++++=Malay
was ^vbd+bedz+vrb++=was
a ^at++++=a
valuable ^jj+atrb+++=valuable
sailor ^nn++++=sailor;
; ^zz++++=EXTRAWORD
to ^to++++=to
replace ^vbi++++=replace
him ^pp3o+pp3+++=him
adequately ^rb++++=adequately
was ^vbd+bedz+vrb++=was
clearly ^rb++++=clearly
so ^rb+emph+++=so
impossible ^jj++++=impossible
a ^at++++=a
task ^nn++++=task
that ^tht+rel+obj++=that
Freeman ^np++++=Freeman
decided ^vbd+vprv++xvbn+=decided,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
profitless ^jj+atrb+++=profitless
and ^cc+phrs+++=and
delaying ^jj+atrb++xvbg+=delaying
search ^nn++++=search
of ^in++++=of
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
to ^to++++=to
leave ^vbi++++=leave
port ^nn++++=port
without ^in++++=without
him ^pp3o+pp3+++=him
or ^cc++++=or
another ^dt++++=another
in ^in++++=in
his ^pp$+pp3+++=his
place ^nn++++=place.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
with ^in++++=with
a ^at++++=a
heavy ^jj+atrb+++=heavy
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
somewhat ^rb+down+++=somewhat
lightened ^vpsv++by+xvbn+=lightened
by ^in++++=by
a ^at++++=a
confident ^jj+atrb+++=confident
assumption ^nn+nom+++=assumption
that ^tht+ncmp+++=that
the ^ati++++=the
amulet ^nn++++=amulet
was ^vbd+bedz+vrb++=was
safe ^jj+pred+++=safe
in ^in++++=in
his ^pp$+pp3+++=his
possession ^nn++++=possession,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
Freeman ^np++++=Freeman
headed ^vwbn+++xvbn+=headed
down ^rp++++=down
the ^ati++++=the
channel ^nn++++=channel
for ^in++++=for
the ^ati++++=the
Golden ^jj+atrb+++=Golden
Gate ^nn++++=Gate.
. ^zz++++=EXTRAWORD
Meanwhile ^rb+cnj+++=Meanwhile,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Flying ^jj+atrb++xvbg+=Flying
Devil ^nn++++=Devil
was ^vbd+bedz+aux++=was
having ^vbg+hvg++xvbg+=having
strange ^jj+atrb+++=strange
adventures ^nns++++=adventures.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
hastily ^rb++++=hastily
arranged ^vbn+vsua++xvbn+=arranged
disguise ^vb++++=disguise,
, ^zz++++=EXTRAWORD
the ^ati++++=the
principal ^jjb+atrb+++=principal
feature ^nn++++=feature
of ^in++++=of
which ^whp+rel+pied++=which
was ^vbd+bedz+vrb++=was
a ^at++++=a
gentleman ^nn+nom+++=gentleman's
's ^$++++=EXTRAWORD
street ^nn++++=street
dress ^nn++++=dress,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
might ^md+pos+++=might
pass ^vb++++=pass
careless ^jj+atrb+++=careless
scrutiny ^nn++++=scrutiny
as ^in++++=as
a ^at++++=a
thrifty ^jj+atrb+++=thrifty
Japanese ^nn+nom+++=Japanese
awkwardly ^rb++++=awkwardly
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
adapt ^vbi++++=adapt
himself ^ppl+pp3+++=himself
to ^in++++=to
the ^ati++++=the
customs ^nns++++=customs
of ^in++++=of
his ^pp$+pp3+++=his
environment ^nn+nom+++=environment,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
emerged ^vbd+++xvbnx+=emerged
from ^in++++=from
a ^at++++=a
water ^nn++++=water-front
- ^zz++++=EXTRAWORD
front ^jjb+atrb+++=EXTRAWORD
lodging ^nn++++=lodging-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
poorer ^jjr+atrb+++=poorer
sort ^nn++++=sort,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ascended ^vbd+++xvbn+=ascended
leisurely ^jj++++=leisurely
to ^in++++=to
the ^ati++++=the
summit ^nn++++=summit
of ^in++++=of
Telegraph ^nn++++=Telegraph
Hill ^nn++++=Hill,
, ^zz++++=EXTRAWORD
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
make ^vb++++=make
a ^at++++=a
careful ^jj+atrb+++=careful
survey ^nn++++=survey
of ^in++++=of
the ^ati++++=the
city ^nn++++=city
from ^in++++=from
that ^dt+dem+++=that
prominent ^jj+atrb+++=prominent
height ^nn++++=height;
; ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
needful ^jj+pred+++=needful
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
best ^jjt++++=best
to ^to+jcmp+++=to
escape ^vbi++++=escape.
. ^zz++++=EXTRAWORD
From ^in++++=From
that ^dt+dem+++=that
alluring ^jj+atrb+++=alluring
eminence ^nn+nom+++=eminence
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
not ^xnot++not++=not
only ^rb+down+++=only
a ^at++++=a
great ^jj+atrb+++=great
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
city ^nn++++=city,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
also ^rb++++=also
nearly ^rb+down+++=nearly
the ^ati++++=the
whole ^nn++++=whole
of ^in++++=of
the ^ati++++=the
bay ^nn++++=bay
of ^in++++=of
San ^np++++=San
Francisco ^np++++=Francisco
and ^cc++++=and
the ^ati++++=the
shores ^nns++++=shores,
, ^zz++++=EXTRAWORD
towns ^nns++++=towns,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mountains ^nns++++=mountains
lying ^vwbg+++xvbg+=lying
beyond ^in+strn+++=beyond.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
first ^rb++++=first
particular ^jj+atrb+++=particular
attention ^nn+nom+++=attention
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
to ^in++++=to
the ^ati++++=the
" ^zz++++="Blue
blue ^jj+atrb+++=EXTRAWORD
Crane ^nn++++=Crane,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
upon ^in++++=upon
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
nearly ^rb+down+++=nearly
straight ^jj++++=straight
down ^rp++++=down
as ^ql++++=as
she ^pp3a+pp3+++=she
rolled ^vbd+++xvbnx+=rolled
gently ^rb++++=gently
at ^rb++++=at
her ^pp3o+pp3+++=her
moorings ^nns++++=moorings
at ^in++++=at
the ^ati++++=the
foot ^nn++++=foot
of ^in++++=of
Lombard ^np++++=Lombard
Street ^nn++++=Street.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
miles ^nns++++=miles
to ^in++++=to
the ^ati++++=the
west ^np+pl+++=west
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
trees ^nns++++=trees
which ^whp+rel+subj++=which
conceal ^vb++++=conceal
the ^ati++++=the
soldiers ^nns+nom+++=soldiers'
' ^zz++++=EXTRAWORD
barracks ^nns++++=barracks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
commanding ^jj+atrb++xvbg+=commanding
general ^jj+atrb+++=general's
's ^vbz+bez+vrb++0=EXTRAWORD
residence ^nn+nom+++=residence
on ^in++++=on
the ^ati++++=the
high ^jj+atrb+++=high
promontory ^nn++++=promontory
known ^vbd+vprv++xvbn+=known
as ^ql++++=as
Black ^jj+atrb+++=Black
Point ^nn++++=Point,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
these ^dt+dem+++=these
invited ^jj+++xvbn+=invited
him ^pp3o+pp3+++=him
to ^to++++=to
seek ^vbi++++=seek
concealment ^nn+nom+++=concealment
in ^in++++=in
their ^pp$+pp3+++=their
shadows ^nps++++=shadows
until ^cs+sub+++=until
the ^ati++++=the
advent ^nn++++=advent
of ^in++++=of
night ^nn++++=night
would ^md+prd+++=would
enable ^vb++++=enable
him ^pp3o+pp3+++=him
to ^in++++=to
work ^nn++++=work
his ^pp$+pp3+++=his
way ^nn++++=way
down ^in++++=down
the ^ati++++=the
peninsula ^nn++++=peninsula
of ^in++++=of
San ^np++++=San
Francisco ^np++++=Francisco
to ^in++++=to
the ^ati++++=the
distant ^jj+atrb+++=distant
blue ^jj+atrb+++=blue
mountains ^npl++++=mountains
of ^in++++=of
San ^np++++=San
Mateo ^np+++??+=Mateo.
. ^zz++++=EXTRAWORD
Surmising ^np+++??+=Surmising
that ^tht+rel+obj++=that
Freeman ^np++++=Freeman
would ^md+prd+++=would
make ^vb++++=make
a ^at++++=a
search ^nn++++=search
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+aux++=be
confined ^vpsv++agls+xvbnx+=confined
to ^in++++=to
the ^ati++++=the
docks ^nns++++=docks
and ^cc++++=and
their ^pp$+pp3+++=their
near ^in+pl+++=near
vicinity ^nn+nom+++=vicinity,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
imagined ^vbd+vprv++xvbnx+=imagined
that ^tht+vcmp+++=that
it ^pp3+it+++=it
would ^md+prd+++=would
not ^xnot++not++=not
be ^vb+be+vrb++=be
a ^at++++=a
difficult ^jj+atrb+++=difficult
matter ^nn++++=matter
to ^to++++=to
escape ^vbi++++=escape.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
getting ^xvbg+++xvbg+=getting
his ^pp$+pp3+++=his
bearings ^nns++++=bearings
the ^ati++++=the
Malay ^nn++++=Malay
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
act ^nn++++=act
of ^in++++=of
descending ^xvbg+++xvbg+=descending
the ^ati++++=the
hill ^nn++++=hill
by ^in++++=by
its ^pp$+it+++=its
northern ^jj+atrb+++=northern
flank ^nn++++=flank,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
observed ^vbd+vprv++xvbnx+=observed
a ^at++++=a
stranger ^jjr++++=stranger
leaning ^jj+++xvbg+=leaning
against ^in++++=against
the ^ati++++=the
parapet ^nn+++??+=parapet
crowning ^jj++++=crowning
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
watching ^vbg+++xvbgx+=watching
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
reflecting ^vbg+vprv++xvbg+=reflecting
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
somewhat ^rb+down+++=somewhat
singular ^jj+atrb+++=singular
appearance ^nn+nom+++=appearance
might ^md+pos+++=might
have ^vb+hv+aux++=have
accounted ^vprf+++xvbnx+=accounted
for ^in+ppvb+++=for
the ^ati++++=the
scrutiny ^nn++++=scrutiny,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
suspicions ^nns++++=suspicions
were ^vbd+bed+aux++=were
roused ^vpsv++agls+xvbnx+=roused;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
feared ^vbd+vprv++xvbnx+=feared,
, ^zz++++=EXTRAWORD
albeit ^cs+sub+++=albeit
wrongly ^rb+cnj+++=wrongly,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
followed ^vpsv++agls+xvbnx+=followed,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
stranger ^jjr++++=stranger
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
up ^rp++++=up
soon ^rb+tm+++=soon
after ^in++++=after
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Assuming ^vbg+vprv++xvbg+=Assuming
an ^at++++=an
air ^nn++++=air
of ^in++++=of
indifference ^nn+nom+++=indifference,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
strolled ^vbd+++xvbnx+=strolled
about ^in++++=about
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
very ^ap+amp+++=very
near ^rb++++=near
the ^ati++++=the
stranger ^nn+nom+++=stranger,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
with ^in++++=with
the ^ati++++=the
swiftness ^nns+nom+++=swiftness
and ^cc++++=and
ferocity ^nn+nom+++=ferocity
of ^in++++=of
a ^at++++=a
tiger ^nn++++=tiger
he ^pp3a+pp3+++=he
sprang ^vbd+++xvbnx+=sprang
and ^cc+phrs+++=and
slipped ^vbd+++xvbn+=slipped
a ^at++++=a
knife ^nn++++=knife-blade
- ^zz++++=EXTRAWORD
blade ^nn++++=EXTRAWORD
between ^in++++=between
the ^ati++++=the
man ^nn++++=man's
's ^$++++=EXTRAWORD
ribs ^nns++++=ribs.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stranger ^nn+nom+++=stranger
sank ^vbd+++xvbn+=sank
with ^in++++=with
a ^at++++=a
groan ^nn++++=groan,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Malay ^nn++++=Malay
fled ^vbd+++xvbn+=fled
down ^in++++=down
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
curious ^jj+atrb+++=curious
circumstance ^nn+nom+++=circumstance
that ^tht+rel+obj++=that
the ^ati++++=the
man ^nn++++=man
fell ^vbd+++xvbn+=fell
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
openings ^nns++++=openings
which ^whp+rel+obj++=which
neglect ^nn++++=neglect
had ^vbd+hvd+aux++=had
permitted ^vprf+++xvbnx+=permitted
the ^ati++++=the
rains ^nns++++=rains
to ^to++++=to
wash ^vbi++++=wash
underneath ^in+pl+++=underneath
the ^ati++++=the
parapet ^nn+++??+=parapet.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
floundered ^vbd+++xvbnx+=floundered
as ^ql++++=as
some ^dti++++=some
dying ^jj+atrb++xvbg+=dying
men ^nns++++=men
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
these ^dt+dem+++=these
movements ^nns+nom+++=movements
caused ^vbd+++xvbn+=caused
him ^pp3o+pp3+++=him
to ^in++++=to
work ^nn++++=work
his ^pp$+pp3+++=his
body ^nn++++=body
through ^in++++=through
the ^ati++++=the
opening ^nvbg+++xvbg+=opening.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
done ^vbd+++xvbn+=done,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
started ^vbd+++xvbnx+=started
rolling ^vbg+nom++xvbg+=rolling
down ^rp++++=down
the ^ati++++=the
steep ^jj+atrb+++=steep
eastern ^jj+atrb+++=eastern
declivity ^nn+nom+++=declivity,
, ^zz++++=EXTRAWORD
the ^ati++++=the
speed ^nn++++=speed
of ^in++++=of
his ^pp$+pp3+++=his
flight ^nn++++=flight
increasing ^vwbg+++xvbg+=increasing
with ^in++++=with
every ^at++++=every
bound ^nn++++=bound.
. ^zz++++=EXTRAWORD
Many ^ap++++=Many
cottages ^nns+nom+++=cottages
are ^vb+ber+aux++=are
perched ^vpsv++agls+xvbnx+=perched
precariously ^rb++++=precariously
on ^in++++=on
this ^dt+dem+++=this
precipitous ^jj+atrb+++=precipitous
slope ^nn++++=slope.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Armour ^np++++=Armour,
, ^zz++++=EXTRAWORD
a ^at++++=a
resident ^nn++++=resident
of ^in++++=of
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
a ^at++++=a
rear ^jjb+atrb+++=rear
room ^nn++++=room
near ^in+pl+++=near
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
sewing ^nn++++=sewing,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
amazed ^jj++agls+xvbnx+=amazed
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
a ^at++++=a
man ^nn++++=man
flying ^vwbg+++xvbg+=flying
through ^in++++=through
the ^ati++++=the
sash ^nn++++=sash
close ^nn++++=close
beside ^in+pl+++=beside
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
with ^in++++=with
so ^ql++++=so
great ^np++++=great
violence ^nn+nom+++=violence
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
tore ^vbd+++xvbnx+=tore
through ^in++++=through
a ^at++++=a
thin ^jj+atrb+++=thin
partition ^nn+nom+++=partition
into ^in++++=into
an ^at++++=an
adjoining ^jj+atrb++xvbg+=adjoining
room ^nn++++=room
and ^cc++++=and
landed ^vpsv++agls+xvbn+=landed
in ^in++++=in
a ^at++++=a
shapeless ^jj+atrb+++=shapeless
heap ^nn++++=heap
against ^in++++=against
the ^ati++++=the
opposite ^jj+atrb+++=opposite
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Armour ^np++++=Armour
screamed ^vbd+++xvbn+=screamed
for ^in++++=for
help ^nn++++=help.
. ^zz++++=EXTRAWORD
A ^at++++=A
great ^jj+atrb+++=great
commotion ^nn+nom+++=commotion
ensued ^vbd+++xvbn+=ensued,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
some ^dti++++=some
time ^nn++++=time
before ^cs+sub+++=before
the ^ati++++=the
flight ^nn++++=flight
of ^in++++=of
the ^ati++++=the
body ^nn++++=body
was ^vbd+bedz+aux++=was
connected ^vpsv++agls+xvbnx+=connected
with ^in++++=with
a ^at++++=a
murder ^nn++++=murder
on ^in++++=on
the ^ati++++=the
parapet ^nn+++??+=parapet.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
the ^ati++++=the
police ^nns++++=police
were ^vbd+bed+vrb++=were
active ^jj+pred+++=active,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
a ^at++++=a
dozen ^cd++++=dozen
of ^in++++=of
them ^pp3o+pp3+++=them
were ^vbd+bed+vrb++=were
upon ^in++++=upon
the ^ati++++=the
broad ^jj+atrb+++=broad
trail ^nn++++=trail
which ^whp+rel+obj++=which
the ^ati++++=the
murderer ^nn+nom+++=murderer
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
in ^in++++=in
his ^pp$+pp3+++=his
flight ^nn++++=flight
down ^in++++=down
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
short ^jj+atrb+++=short
time ^nn++++=time
the ^ati++++=the
Malay ^nn++++=Malay
found ^vbd+vprv++xvbn+=found
himself ^ppl+pp3+++=himself
in ^in++++=in
the ^ati++++=the
lumber ^vb++++=lumber-piles
- ^zz++++=EXTRAWORD
piles ^nns++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
northern ^jj+atrb+++=northern
water ^nn++++=water-front.
- ^zz++++=EXTRAWORD
front ^jjb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Thence ^rb+cnj+++=Thence,
, ^zz++++=EXTRAWORD
after ^in++++=after
gathering ^xvbg+++xvbg+=gathering
himself ^ppl+pp3+++=himself
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
leisurely ^jj+atrb+++=leisurely
westward ^nn++++=westward
in ^in++++=in
the ^ati++++=the
rear ^nn++++=rear
of ^in++++=of
the ^ati++++=the
wire ^nn++++=wire-works,
- ^zz++++=EXTRAWORD
works ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
