Two ^cd++++=Two
it ^pp3+it+++=it
for ^in++++=for
the ^ati++++=the
last ^jj+atrb+++=last
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
but ^cc++++=but
four ^cd++++=four
and ^cc++++=and
twenty ^cd++++=twenty,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
man ^nn++++=man
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
even ^rb++++=even
younger ^jjr++++=younger
and ^cc++++=and
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
father ^nn++++=father
some ^dti++++=some
place ^nn++++=place
down ^rp++++=down
East ^np+pl+++=East
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
very ^ql+amp+++=very
proud ^jj++++=proud
of ^in++++=of
him ^pp3o+pp3+++=him
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
his ^pp$+pp3+++=his
life ^nn++++=life
into ^in++++=into
his ^pp$+pp3+++=his
own ^ap++++=own
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
all ^abn++++=all
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
said ^vpsv++agls+xvbnx+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
remember ^nn+nom+++=remember
the ^ati++++=the
hopeful ^jj+atrb+++=hopeful
things ^nns++++=things
they ^pp3a+pp3+++=they
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say
about ^rb++++=about
him ^pp3o+pp3+++=him
at ^rb++++=at
college ^npl++++=college
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
days ^nns++++=days,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
cut ^vprf+++xvbnx+=cut
away ^rp+pl+++=away
and ^cc++++=and
begun ^vwbn+++xvbn+=begun
to ^to++++=to
live ^vbi++++=live
by ^in++++=by
his ^pp$+pp3+++=his
wits ^nns++++=wits,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
courage ^nn+nom+++=courage
to ^in++++=to
smile ^nn++++=smile
at ^in++++=at
them ^pp3o+pp3+++=them
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read
him ^pp3o+pp3+++=him
wrongly ^rb++++=wrongly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv++xvbnx+=knew
now ^rn+tm+++=now
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
never ^rb++++=never
had ^vb+hv+vrb++=had
the ^ati++++=the
essentials ^nns+nom+++=essentials
of ^in++++=of
success ^nns+nom+++=success,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
the ^ati++++=the
superficial ^jj+atrb+++=superficial
agility ^nn+nom+++=agility
that ^tht+rel+subj++=that
is ^vbz+bez+aux++=is
often ^rb++splt++=often
mistaken ^vpsv++agls+xvbnx+=mistaken
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
tow ^nn++++=tow
without ^in++++=without
the ^ati++++=the
tinder ^nn++++=tinder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
burnt ^vprf+++xvbnx+=burnt
himself ^ppl+pp3+++=himself
out ^rp+pl+++=out
at ^in++++=at
other ^ap++++=other
people ^nns++++=people's
's ^$++++=EXTRAWORD
fires ^nns++++=fires.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
helped ^vprf+++xvbnx+=helped
other ^ap++++=other
people ^nns++++=people
to ^to++++=to
make ^vbi++++=make
it ^pp3+it+++=it
win ^vb++++=win,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
himself ^ppl+pp3+++=himself
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
touched ^vprf+++xvbnx+=touched
an ^at++++=an
enterprise ^nn++++=enterprise
that ^tht+rel+subj++=that
had ^vb+hv+aux++=had
not ^xnot++not++=not
failed ^vprf+++xvbn+=failed
eventually ^rb+tm+++=eventually.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
it ^pp3+it+++=it
survived ^vbd+++xvbn+=survived
his ^pp$+pp3+++=his
connection ^nn+nom+++=connection
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
left ^vbd+++xvbn+=left
him ^pp3o+pp3+++=him
behind ^in+strn+++=behind.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
last ^rb++++=last
venture ^vb++++=venture
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
with ^in++++=with
some ^dti++++=some
ten ^cd++++=ten-cent
- ^zz++++=EXTRAWORD
cent ^nnu"++++=EXTRAWORD
specialty ^nn+++??+=specialty
company ^nn++++=company,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
lower ^jjr++++=lower
than ^in++++=than
all ^abn++++=all
the ^ati++++=the
others ^aps++++=others,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
pieces ^nns++++=pieces
in ^in++++=in
Buffalo ^np+++??+=Buffalo,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked
his ^pp$+pp3+++=his
way ^nn++++=way
to ^in++++=to
Chicago ^np++++=Chicago
by ^in++++=by
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
boat ^nn++++=boat
made ^vbd+++xvbn+=made
up ^rp++++=up
its ^pp$+it+++=its
crew ^nn++++=crew
for ^in++++=for
the ^ati++++=the
outward ^jjb+atrb+++=outward
voyage ^nn++++=voyage,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
dispensed ^vpsv++agls+xvbnx+=dispensed
with ^in++++=with
as ^in++++=as
usual ^nn++++=usual.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
used ^vpsv++++=used
to ^to++++=to
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
The ^ati++++=The
reason ^nn++++=reason
for ^in++++=for
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
O ^zz++++=O,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
so ^ql++++=so
many ^ap++++=many
reasons ^nns++++=reasons
for ^in++++=for
failure ^nn++++=failure!
! ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
common ^jj+atrb+++=common
one ^pn++++=one.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
there ^rn+pl+++=there
in ^in++++=in
the ^ati++++=the
wet ^nn++++=wet
under ^in++++=under
the ^ati++++=the
street ^nn++++=street
light ^jj++++=light
he ^pp3a+pp3+++=he
drew ^vbd+++xvbnx+=drew
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
reckoning ^nn++++=reckoning
with ^in++++=with
the ^ati++++=the
world ^nn++++=world
and ^cc++++=and
decided ^vprf+++xvbn+=decided
that ^tht+vcmp+++=that
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
treated ^vprf+++xvbnx+=treated
him ^pp3o+pp3+++=him
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
he ^pp3a+pp3+++=he
deserved ^vbd+++xvbnx+=deserved.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
overdrawn ^vprf+++xvbnx+=overdrawn
his ^pp$+pp3+++=his
account ^nn++++=account
once ^rb+tm+++=once
too ^ql++++=too
often ^rb++++=often.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
day ^nn++++=day
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
otherwise ^rb+cnj+++=otherwise;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
said ^vprf++tht0+xvbnx+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
unjustly ^rb++splt++=unjustly
handled ^vpsv++agls+xvbnx+=handled,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
failure ^nn++++=failure
was ^vbd+bedz+vrb++=was
merely ^rb+down+++=merely
the ^ati++++=the
lack ^nn++++=lack
of ^in++++=of
proper ^jj+atrb+++=proper
adjustment ^nn+nom+++=adjustment
between ^in++++=between
himself ^ppl+pp3+++=himself
and ^cc++++=and
other ^ap++++=other
men ^nns++++=men,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
some ^dti++++=some
day ^nn++++=day
he ^pp3a+pp3+++=he
would ^md+prd+++=would
be ^vb+be+aux++=be
recognized ^vpsv++agls+xvbnx+=recognized
and ^cc++++=and
it ^pp3+it+++=it
would ^md+prd+++=would
all ^abn++++=all
come ^vprf+++xvbn+=come
right ^jj++++=right.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
better ^jjr++++=better
than ^in++++=than
that ^dt+pdem+++=that
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
man ^nn++++=man
enough ^dt++++=enough
to ^to++++=to
bear ^vbi+vprv+++=bear
no ^at++++=no
grudge ^nn++++=grudge
against ^in++++=against
any ^dti++++=any
one ^cd1++++=one
man ^nn++++=man
or ^cc++++=or
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
Tonight ^nr+tm+++=Tonight
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
birthday ^nn++++=birthday,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
seemed ^vprf+++xvbn+=seemed
something ^pn++++=something
particularly ^rb++++=particularly
amusing ^jj++++=amusing
in ^cs+sub+++=in
that ^cs"++++=that.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
up ^rb+phrv+++=up
a ^at++++=a
limp ^jj++++=limp
little ^ap++++=little
coat ^nn++++=coat
collar ^nn++++=collar
to ^to++++=to
try ^vbi++++=try
to ^to+vcmp+++=to
keep ^vbi++++=keep
a ^rb++++=a
little ^rb"++++=little
of ^in++++=of
the ^ati++++=the
wet ^nn++++=wet
chill ^vb++++=chill
from ^in++++=from
his ^pp$+pp3+++=his
throat ^nn++++=throat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
instinctively ^rb++++=instinctively
began ^vbd+++xvbn+=began
to ^to++++=to
remember ^nn+nom+++=remember
all ^abn++++=all
the ^ati++++=the
birthday ^nn++++=birthday
parties ^nns++++=parties
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
have ^vbi++vrb++=have.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
cold ^jj++++=cold
and ^cc+phrs+++=and
empty ^jj++++=empty
that ^dt+dem+++=that
his ^pp$+pp3+++=his
mind ^nn++++=mind
seemed ^vbd+seem++xvbn+=seemed
unable ^jj++++=unable
to ^to+jcmp+++=to
grapple ^vbi++++=grapple
with ^in++++=with
any ^dti++++=any
serious ^jj+atrb+++=serious
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
kept ^vbd+++xvbnx+=kept
thinking ^nvbg+++xvbg+=thinking
about ^in++++=about
gingerbread ^nn++++=gingerbread
and ^cc++++=and
frosted ^jj+atrb+++=frosted
cakes ^nns++++=cakes
like ^in++++=like
a ^at++++=a
child ^nn++++=child.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
remember ^nn+nom+++=remember
the ^ati++++=the
splendid ^jj+atrb+++=splendid
birthday ^nn++++=birthday
parties ^nns++++=parties
his ^pp$+pp3+++=his
mother ^npt++++=mother
used ^md"++pmd"++=used
to ^to++++=to
give ^vb++++=give
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
all ^rb++++=all
the ^ati++++=the
other ^ap++++=other
little ^jj+atrb+++=little
boys ^nns++++=boys
in ^in++++=in
the ^ati++++=the
block ^nn++++=block
came ^vbd+++xvbn+=came
in ^in++++=in
their ^pp$+pp3+++=their
Sunday ^nr++++=Sunday
clothes ^nns++++=clothes
and ^cc++++=and
creaking ^jj+atrb+++=creaking
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
ears ^nns++++=ears
still ^rb+atrb+++=still
red ^jj++++=red
from ^in++++=from
their ^pp$+pp3+++=their
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
towel ^nn++++=towel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pink ^nn++++=pink
and ^cc++++=and
white ^jj+atrb+++=white
birthday ^nn++++=birthday
cake ^nn++++=cake,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
stuffed ^jj+atrb++xvbn+=stuffed
olives ^nns++++=olives
and ^cc++++=and
all ^rb++++=all
the ^ati++++=the
dishes ^nns++++=dishes
of ^in++++=of
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
particularly ^rb++++=particularly
fond ^jj++++=fond,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
would ^md+prd+++=would
eat ^vb++++=eat
and ^cc+phrs+++=and
eat ^vb++++=eat
and ^cc++++=and
then ^rn+tm+++=then
go ^vb++++=go
to ^in++++=to
bed ^nn++++=bed
and ^cc++++=and
dream ^nn++++=dream
of ^in++++=of
Santa ^&fw++++=Santa
Claus ^np+++??+=Claus.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
he ^pp3a+pp3+++=he
would ^md+prd+++=would
awaken ^vb++++=awaken
and ^cc+phrs+++=and
eat ^vb++++=eat
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
by ^in++++=by
night ^nn++++=night
the ^ati++++=the
family ^nn++++=family
doctor ^nn++++=doctor
arrived ^vbd+++xvbn+=arrived
with ^in++++=with
his ^pp$+pp3+++=his
castor ^nn++++=castor
oil ^nn++++=oil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
poor ^jj+atrb+++=poor
William ^np++++=William
used ^vwbn+++xvbn+=used
to ^to++++=to
dolefully ^rb++splt++=dolefully
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
altogether ^nn+nom+++=altogether
too ^ql++++=too
much ^ap++++=much
to ^in++++=to
have ^vbi++vrb++=have
your ^pp$+pp2+++=your
birthday ^nn++++=birthday
and ^cc++++=and
Christmas ^np++++=Christmas
all ^rb++++=all
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
remember ^nn+nom+++=remember,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
the ^ati++++=the
royal ^jj+atrb+++=royal
birthday ^nn++++=birthday
suppers ^nns+nom+++=suppers
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
at ^rb++++=at
college ^npl++++=college,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
stag ^nn++++=stag
dinners ^nns+nom+++=dinners,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
toasts ^nns++++=toasts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
music ^nn++++=music,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
good ^jj+atrb+++=good
fellows ^nns++++=fellows
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
wished ^vprf+++xvbnx+=wished
him ^pp3o+pp3+++=him
happiness ^nns+nom+++=happiness
and ^cc++++=and
really ^rb+emph+++=really
meant ^vbd+vprv++xvbn+=meant
what ^wdt+who+whcl++=what
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
since ^cs+sub+++=since
then ^rn+tm+++=then
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
other ^ap++++=other
birthday ^nn++++=birthday
suppers ^nns+nom+++=suppers
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
remember ^nn+nom+++=remember
so ^rb++++=so
clearly ^rb++++=clearly;
; ^zz++++=EXTRAWORD
the ^ati++++=the
memory ^nn++++=memory
of ^in++++=of
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
heavy ^jj+pred+++=heavy
and ^cc++++=and
flat ^nn++++=flat,
, ^zz++++=EXTRAWORD
like ^in++++=like
cigarette ^nn+nom+++=cigarette
smoke ^nn++++=smoke
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
shut ^vpsv++agls+xvbnx+=shut
in ^rb+phrv+++=in
a ^at++++=a
room ^nn++++=room
all ^rb++++=all
night ^nn++++=night,
, ^zz++++=EXTRAWORD
like ^in++++=like
champagne ^nn++++=champagne
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
day ^nn++++=day
opened ^vbd+++xvbn+=opened,
, ^zz++++=EXTRAWORD
a ^at++++=a
song ^nn++++=song
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
too ^ql++++=too
often ^rb++++=often
sung ^vpsv++agls+xvbn+=sung,
, ^zz++++=EXTRAWORD
an ^at++++=an
acute ^jj+atrb+++=acute
sensation ^nn+nom+++=sensation
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
overstrained ^vpsv++agls+xvbnx+=overstrained.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
seemed ^vbd+seem++xvbnx+=seemed
tawdry ^nn++++=tawdry
and ^cc++++=and
garish ^jj++++=garish,
, ^zz++++=EXTRAWORD
discordant ^nn+nom+++=discordant
to ^in++++=to
him ^pp3o+pp3+++=him
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rather ^rb++++=rather
wished ^vbd+vprv+tht0+xvbn+=wished
he ^pp3a+pp3+++=he
could ^md+pos+++=could
forget ^vb+vprv+++=forget
them ^pp3o+pp3+++=them
altogether ^nn+nom+++=altogether.
. ^zz++++=EXTRAWORD
Whichever ^nn+nom+++=Whichever
way ^nn++++=way
his ^pp$+pp3+++=his
mind ^nn++++=mind
now ^rn+tm+++=now
turned ^vbd+++xvbn+=turned
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
one ^cd1++++=one
thought ^vprf+++xvbn+=thought
that ^tht+vcmp+++=that
it ^pp3+it+++=it
could ^md+pos+++=could
not ^xnot++not++=not
escape ^vb++++=escape,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
food ^nn++++=food.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
caught ^vbd+++xvbnx+=caught
the ^ati++++=the
scent ^nn++++=scent
of ^in++++=of
a ^at++++=a
cigar ^nn++++=cigar
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
felt ^vbd+vprv++xvbn+=felt
a ^at++++=a
sharp ^jj+atrb+++=sharp
pain ^nn++++=pain
in ^in++++=in
the ^ati++++=the
pit ^nn++++=pit
of ^in++++=of
his ^pp$+pp3+++=his
abdomen ^nn++++=abdomen
and ^cc++++=and
a ^at++++=a
sudden ^jj+atrb+++=sudden
moisture ^nn++++=moisture
in ^in++++=in
his ^pp$+pp3+++=his
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
cold ^jj+atrb+++=cold
hands ^nns++++=hands
clenched ^vbd+++xvbn+=clenched
angrily ^rb+cnj+++=angrily,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
bitter ^jj+atrb+++=bitter
hatred ^nn++++=hatred
of ^in++++=of
wealth ^nn++++=wealth,
, ^zz++++=EXTRAWORD
of ^in++++=of
ease ^nn++++=ease,
, ^zz++++=EXTRAWORD
of ^in++++=of
everything ^pn++++=everything
that ^dt+pdem+++=that
is ^vbz+bez+aux++=is
well ^rb++++=well
fed ^vbd+++xvbn+=fed
and ^cc++++=and
well ^rb++++=well
housed ^vbd+++xvbn+=housed
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
common ^jj+pred+++=common
to ^to++++=to
starving ^vbi++++=starving
men ^nns++++=men.
. ^zz++++=EXTRAWORD
At ^rb++++=At
any ^dti++++=any
rate ^nn++++=rate
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
right ^nn++++=right
to ^to+ncmp+++=to
eat ^vbi++++=eat!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
demanded ^vprf+++xvbnx+=demanded
great ^jj+atrb+++=great
things ^nns++++=things
from ^in++++=from
the ^ati++++=the
world ^nn++++=world
once ^rb+tm+++=once:
: ^zz++++=EXTRAWORD
fame ^nn++++=fame
and ^cc++++=and
wealth ^nn++++=wealth
and ^cc++++=and
admiration ^nn+nom+++=admiration.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
simply ^rb++++=simply
bread ^nn++++=bread
and ^cc++++=and
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+vrb++=have
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
about ^rb++++=about
him ^pp3o+pp3+++=him
quickly ^rb++++=quickly
and ^cc++++=and
felt ^vbd+vprv+tht0+xvbn+=felt
the ^ati++++=the
blood ^nn++++=blood
begin ^vb++++=begin
to ^to++++=to
stir ^vbi++++=stir
in ^in++++=in
his ^pp$+pp3+++=his
veins ^nns++++=veins.
. ^zz++++=EXTRAWORD
In ^in++++=In
all ^abn++++=all
his ^pp$+pp3+++=his
straits ^nns++++=straits
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
stolen ^vprf+++xvbnx+=stolen
anything ^pn++++=anything,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
tastes ^nns++++=tastes
were ^vbd+bed+vrb++=were
above ^jjb+pred+++=above
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
tonight ^nr+tm+++=tonight
there ^ex+pex+++=there
would ^md+prd+++=would
be ^vb+be+vrb++=be
no ^at++++=no
tomorrow ^nr+tm+++=tomorrow.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
amused ^vpsv++agls+xvbnx+=amused
at ^rb++++=at
the ^ati++++=the
way ^nn++++=way
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
idea ^nn++++=idea
excited ^vbd+++xvbn+=excited
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
it ^pp3+it+++=it
possible ^jj++++=possible
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
yet ^rb++++=yet
one ^cd1++++=one
more ^rbr++++=more
experience ^nn+nom+++=experience
that ^tht+rel+subj++=that
would ^md+prd+++=would
distract ^vb++++=distract
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
thing ^nn++++=thing
that ^tht+rel+subj++=that
had ^vb+hv+vrb++=had
power ^nn++++=power
to ^to+ncmp+++=to
excite ^vbi++++=excite
his ^pp$+pp3+++=his
jaded ^xvbn+++xvbn+=jaded
interest ^nn++++=interest?
? ^zz++++=EXTRAWORD
Good ^jj++++=Good!
! ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
failed ^vprf+++xvbnx+=failed
at ^rb++++=at
everything ^pn++++=everything
else ^rb+cnj+++=else,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
he ^pp3a+pp3+++=he
would ^md+prd+++=would
see ^vb+vprv+++=see
what ^wdt+who+whcl++=what
his ^pp$+pp3+++=his
chances ^nns+nom+++=chances
would ^md+prd+++=would
be ^vb+be+vrb++=be
as ^in++++=as
a ^at++++=a
common ^jj+atrb+++=common
thief ^nn++++=thief.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
be ^vb+be+vrb++=be
amusing ^jj+pred+++=amusing
to ^to++++=to
watch ^vbi++++=watch
the ^ati++++=the
beautiful ^jj+atrb+++=beautiful
consistency ^nn++++=consistency
of ^in++++=of
his ^pp$+pp3+++=his
destiny ^nn++++=destiny
work ^nn++++=work
itself ^ppl++++=itself
out ^rp+pl+++=out
even ^rb++++=even
in ^cs+sub+++=in
that ^cs"++++=that
role ^nn++++=role.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
be ^vb+be+vrb++=be
interesting ^jj+pred+++=interesting
to ^to+jcmp+++=to
add ^vbi+vpub+++=add
another ^dt++++=another
study ^nn++++=study
to ^in++++=to
his ^pp$+pp3+++=his
gallery ^nn+nom+++=gallery
of ^in++++=of
futile ^jj+atrb+++=futile
attempts ^nns++++=attempts,
