On ^in++++=On
divans ^nn++++=divans
and ^cc++++=and
no ^at++++=no
upper ^jjb+atrb+++=upper
berths ^nns++++=berths
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
gently ^rb++++=gently
tossing ^vbg+++xvbg+=tossing,
, ^zz++++=EXTRAWORD
grew ^j+++xvbn+=grew
gradually ^rb++++=gradually
calmer ^jjr++++=calmer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
ship ^nn++++=ship
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
roll ^nn++++=roll.
. ^zz++++=EXTRAWORD
At ^in++++=At
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
fresh ^jj+atrb+++=fresh
breeze ^nn++++=breeze
on ^in++++=on
deck ^nn++++=deck.
. ^zz++++=EXTRAWORD
Voznitsin ^np+++??+=Voznitsin
slept ^vbd+++xvbn+=slept
that ^dt+dem+++=that
night ^nn++++=night
with ^in++++=with
open ^jj+atrb+++=open
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
more ^rbr++++=more
soundly ^rb++++=soundly
than ^cs+sub+++=than
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
slept ^vprf+++xvbnx+=slept
for ^in++++=for
many ^ap++++=many
months ^nns++++=months,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
for ^in++++=for
a ^at++++=a
year ^nn++++=year
past ^jjb++++=past.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
boat ^nn++++=boat
arrived ^vbd+++xvbn+=arrived
at ^rb++++=at
Eupatoria ^np+++??+=Eupatoria
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
awakened ^vpsv++by+xvbnx+=awakened
by ^in++++=by
the ^ati++++=the
noise ^nn++++=noise
of ^in++++=of
the ^ati++++=the
cranes ^nns++++=cranes
and ^cc++++=and
by ^in++++=by
the ^ati++++=the
running ^jj+++xvbg+=running
of ^in++++=of
the ^ati++++=the
sailors ^nns++++=sailors
on ^in++++=on
the ^ati++++=the
deck ^nn++++=deck.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
got ^vbd+++xvbnx+=got
up ^rp++++=up,
, ^zz++++=EXTRAWORD
dressed ^j+++xvbn+=dressed
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
ordered ^j+++xvbn+=ordered
a ^at++++=a
glass ^nn++++=glass
of ^in++++=of
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
above ^jjb++++=above.
. ^zz++++=EXTRAWORD
The ^ati++++=The
steamer ^nn++++=steamer
was ^vbd+bedz+vrb++=was
at ^rb++++=at
anchor ^nn++++=anchor
in ^in++++=in
a ^at++++=a
half ^abn++++=half-transparent
- ^zz++++=EXTRAWORD
transparent ^jj+atrb+++=EXTRAWORD
mist ^nn++++=mist
of ^in++++=of
a ^at++++=a
milky ^nn+++??+=milky
rose ^vbd+++xvbn+=rose
tint ^nn++++=tint,
, ^zz++++=EXTRAWORD
pierced ^xvbn+++xvbn+=pierced
by ^in++++=by
the ^ati++++=the
golden ^jj+atrb+++=golden
rays ^nns++++=rays
of ^in++++=of
the ^ati++++=the
rising ^jj+atrb++xvbg+=rising
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
Scarcely ^rb+down+++=Scarcely
noticeable ^jj++++=noticeable
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance,
, ^zz++++=EXTRAWORD
the ^ati++++=the
flat ^nn++++=flat
shore ^nn++++=shore
lay ^vbd+++xvbn+=lay
glimmering ^vbg+++xvbg+=glimmering.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
was ^vbd+bedz+aux++=was
gently ^rb++splt++=gently
lapping ^vbg+++xvbgx+=lapping
the ^ati++++=the
steamer ^nn++++=steamer's
's ^$++++=EXTRAWORD
sides ^nns++++=sides.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
marvellous ^jj+atrb+++=marvellous
odour ^nn++++=odour
of ^in++++=of
fish ^nn++++=fish,
, ^zz++++=EXTRAWORD
pitch ^nn++++=pitch
and ^cc++++=and
seaweed ^nn++++=seaweed.
. ^zz++++=EXTRAWORD
From ^in++++=From
a ^at++++=a
barge ^nn++++=barge
alongside ^rb++++=alongside
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
lading ^vbg+++xvbgx+=lading
packages ^nns+nom+++=packages
and ^cc++++=and
bales ^nns++++=bales.
. ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^nn++++=captain's
's ^$++++=EXTRAWORD
directions ^nns+nom+++=directions
rang ^vbd+++xvbn+=rang
out ^rp+pl+++=out
clearly ^rb++++=clearly
in ^in++++=in
the ^ati++++=the
pure ^jj+atrb+++=pure
air ^nn++++=air
of ^in++++=of
morning ^nn++++=morning:
: ^zz++++=EXTRAWORD
" ^zz++++="Maina,
maina ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
v ^zz++++=v
ra ^nn+++??+=ra,
, ^zz++++=EXTRAWORD
v ^zz++++=v
ra ^nn+++??+=ra
po ^np++++=po
malu ^nn+++??+=malu,
, ^zz++++=EXTRAWORD
stop ^vb++++=stop!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
barge ^nn++++=barge
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
off ^in+pl+++=off
and ^cc++++=and
the ^ati++++=the
steamer ^nn++++=steamer
began ^vbd+++xvbn+=began
to ^to++++=to
move ^vbi++++=move
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
Voznitsin ^np+++??+=Voznitsin
went ^vbd+++xvbn+=went
down ^rp++++=down
into ^in++++=into
the ^ati++++=the
dining ^jj+atrb++xvbg+=dining
saloon ^nn++++=saloon.
. ^zz++++=EXTRAWORD
A ^at++++=A
strange ^jj+atrb+++=strange
sight ^nn++++=sight
met ^vbd+++xvbn+=met
his ^pp$+pp3+++=his
gaze ^nn++++=gaze.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tables ^nns++++=tables
were ^vbd+bed+aux++=were
placed ^vpsv++agls+xvbnx+=placed
flat ^nn++++=flat
against ^in++++=against
the ^ati++++=the
walls ^nns++++=walls
of ^in++++=of
the ^ati++++=the
long ^jj+atrb+++=long
room ^nn++++=room
and ^cc++++=and
were ^vbd+bed+aux++=were
decorated ^vpsv++agls+xvbnx+=decorated
with ^in++++=with
gay ^jj+atrb+++=gay
flowers ^nns+nom+++=flowers
and ^cc++++=and
covered ^vpsv++agls+xvbn+=covered
with ^in++++=with
Easter ^np++++=Easter
fare ^nn++++=fare.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+aux++=were
lambs ^nns++++=lambs
roasted ^vbd+++xvbn+=roasted
whole ^jj++++=whole,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turkeys ^nns+++??+=turkeys,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
long ^jj+atrb+++=long
necks ^nns++++=necks
supported ^vwbn+++xvbn+=supported
by ^in++++=by
unseen ^jj+atrb+++=unseen
rods ^nns++++=rods
and ^cc++++=and
wire ^nn++++=wire,
, ^zz++++=EXTRAWORD
raised ^j+++xvbn+=raised
their ^pp$+pp3+++=their
foolish ^jj+atrb+++=foolish
heads ^nns++++=heads
on ^in++++=on
high ^nn++++=high.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
thin ^jj+atrb+++=thin
necks ^nns++++=necks
were ^vbd+bed+aux++=were
bent ^vpsv++agls+xvbnx+=bent
info ^nn+++??+=info
the ^ati++++=the
form ^nn++++=form
of ^in++++=of
an ^at++++=an
interrogation ^nn+nom+++=interrogation
mark ^nn++++=mark,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
trembled ^vbd+++xvbnx+=trembled
and ^cc+phrs+++=and
shook ^vbd+++xvbn+=shook
with ^in++++=with
every ^at++++=every
movement ^nn+nom+++=movement
of ^in++++=of
the ^ati++++=the
steamer ^nn++++=steamer.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
strange ^jj+atrb+++=strange
antediluvian ^jj+atrb+++=antediluvian
beasts ^nns++++=beasts,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
brontozauri ^nn+++??+=brontozauri
or ^cc++++=or
ichthauri ^nn+++??+=ichthauri
one ^cd1++++=one
sees ^vbz+vprv+++=sees
in ^in++++=in
pictures ^nns++++=pictures,
, ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=lying
there ^rn+pl+++=there
upon ^in++++=upon
the ^ati++++=the
large ^jj+atrb+++=large
dishes ^nns++++=dishes,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
legs ^nns++++=legs
bent ^vbd+++xvbn+=bent
under ^in++++=under
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
heads ^nns++++=heads
on ^in++++=on
their ^pp$+pp3+++=their
twisted ^xvbn+++xvbn+=twisted
necks ^nns++++=necks
looking ^vwbg+++xvbg+=looking
around ^rp++++=around
with ^in++++=with
a ^at++++=a
comical ^jj+atrb+++=comical
and ^cc+phrs+++=and
cautious ^jj+atrb+++=cautious
wariness ^nns+nom+++=wariness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clear ^jj+atrb+++=clear
sunlight ^nn++++=sunlight
streamed ^vbd+++xvbn+=streamed
through ^in++++=through
the ^ati++++=the
port ^nn++++=port-holes
- ^zz++++=EXTRAWORD
holes ^nns++++=EXTRAWORD
and ^cc++++=and
made ^xvbn+++xvbn+=made
golden ^np++++=golden
circles ^nns++++=circles
of ^in++++=of
light ^nn++++=light
on ^in++++=on
the ^ati++++=the
tablecloths ^nns++++=tablecloths,
, ^zz++++=EXTRAWORD
transforming ^vbg+++xvbg+=transforming
the ^ati++++=the
colours ^nns++++=colours
of ^in++++=of
the ^ati++++=the
Easter ^np++++=Easter
eggs ^nns++++=eggs
into ^in++++=into
purple ^nn++++=purple
and ^cc++++=and
sapphire ^nn++++=sapphire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
making ^vbg+++xvbg+=making
the ^ati++++=the
flowers ^nns+nom+++=flowers
hyacinths ^nns++++=hyacinths,
, ^zz++++=EXTRAWORD
pansies ^nns++++=pansies,
, ^zz++++=EXTRAWORD
tulips ^nns++++=tulips,
, ^zz++++=EXTRAWORD
violets ^nns+nom+++=violets,
, ^zz++++=EXTRAWORD
wallflowers ^nns+nom+++=wallflowers,
, ^zz++++=EXTRAWORD
forget ^vb+vprv+++=forget-me-nots
- ^zz++++=EXTRAWORD
me ^pp1o+pp1+++=EXTRAWORD
- ^zz++++=EXTRAWORD
nots ^nn++++=EXTRAWORD
glow ^nn++++=glow
with ^in++++=with
living ^xvbg+++xvbg+=living
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
first ^od++++=first-class
- ^zz++++=EXTRAWORD
class ^nn++++=EXTRAWORD
passenger ^nn+nom+++=passenger
also ^rb++++=also
came ^vbd+++xvbn+=came
down ^rp++++=down
for ^in++++=for
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
Voznitsin ^np+++??+=Voznitsin
threw ^vbd+++xvbn+=threw
a ^at++++=a
passing ^jj+atrb++xvbg+=passing
glance ^nn++++=glance
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
neither ^dt++neg++=neither
young ^jj++++=young
nor ^cc+phrs+neg++=nor
beautiful ^jj++++=beautiful,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
a ^at++++=a
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
well ^rb+dspt+++=well-preserved,
- ^zz++++=EXTRAWORD
preserved ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
rather ^rb++++=rather
stout ^jj+atrb+++=stout
figure ^nn++++=figure,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
well ^rb++++=well
and ^cc+phrs+++=and
simply ^rb++++=simply
dressed ^vbd+++xvbn+=dressed
in ^in++++=in
an ^at++++=an
ample ^jj+atrb+++=ample
light ^nn++++=light-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
cloak ^nn++++=cloak
with ^in++++=with
silk ^nn++++=silk
collar ^nn++++=collar
and ^cc++++=and
cuffs ^nns++++=cuffs.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
head ^jjb++++=head
was ^vbd+bedz+aux++=was
covered ^vpsv++agls+xvbnx+=covered
with ^in++++=with
a ^at++++=a
light ^nn++++=light-blue,
- ^zz++++=EXTRAWORD
blue ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
semi ^nn+++??+=semi-transparent
- ^zz++++=EXTRAWORD
transparent ^jj+atrb+++=EXTRAWORD
gauze ^nn++++=gauze
scarf ^nn++++=scarf.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
drank ^vbd+++xvbnx+=drank
her ^pp$+pp3+++=her
tea ^nn++++=tea
and ^cc++++=and
read ^vb+vprv++xvbn+=read
a ^at++++=a
book ^nn++++=book
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time,
, ^zz++++=EXTRAWORD
a ^at++++=a
French ^jj+atrb+++=French
book ^nn++++=book
Voznitsin ^np+++??+=Voznitsin
judged ^vwbn+vprv++xvbn+=judged
by ^in++++=by
its ^pp$+it+++=its
small ^jj+atrb+++=small
compact ^jj+atrb+++=compact
shape ^nn++++=shape
and ^cc++++=and
pale ^nn++++=pale
yellow ^jj+atrb+++=yellow
cover ^nn++++=cover.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
something ^pn++++=something
strangely ^rb++++=strangely
and ^cc+phrs+++=and
remotely ^rb++++=remotely
familiar ^jj++++=familiar
about ^in++++=about
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
so ^ql++++=so
much ^ap++++=much
in ^in++++=in
her ^pp$+pp3+++=her
face ^nn++++=face
as ^in++++=as
in ^in"++++=in
the ^ati++++=the
turn ^nn++++=turn
of ^in++++=of
her ^pp$+pp3+++=her
neck ^nn++++=neck
and ^cc++++=and
the ^ati++++=the
lift ^nn++++=lift
of ^in++++=of
her ^pp$+pp3+++=her
eyebrows ^nns++++=eyebrows
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
cast ^vbd+++xvbnx+=cast
an ^at++++=an
answering ^jj+atrb++xvbg+=answering
glance ^nn++++=glance
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
this ^dt+dem+++=this
unconscious ^jj+atrb+++=unconscious
impression ^nn++++=impression
was ^vbd+bedz+aux++=was
soon ^rb+tm+splt++=soon
dispersed ^vpsv++agls+xvbnx+=dispersed
and ^cc++++=and
forgotten ^jj+++xvbn+=forgotten.
. ^zz++++=EXTRAWORD
The ^ati++++=The
heat ^nn++++=heat
of ^in++++=of
the ^ati++++=the
saloon ^nn++++=saloon
soon ^rb+tm+++=soon
sent ^vbd+++xvbn+=sent
the ^ati++++=the
passengers ^nns+nom+++=passengers
on ^in++++=on
deck ^nn++++=deck,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
on ^in++++=on
the ^ati++++=the
seats ^nns++++=seats
on ^in++++=on
the ^ati++++=the
sheltered ^jj+atrb++xvbn+=sheltered
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lady ^npt++++=lady
continued ^vbd+++xvbn+=continued
to ^to++++=to
read ^vbn+vprv++xvbn+=read,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
often ^rb++++=often
let ^vb+++xvbn+=let
her ^pp$+pp3+++=her
book ^nn++++=book
fall ^nn++++=fall
on ^in+cmpx+++=on
to ^in"++++=to
her ^pp$+pp3+++=her
knee ^nn++++=knee
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
gazed ^vbd+++xvbnx+=gazed
upon ^in++++=upon
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
dolphins ^nns+++??+=dolphins
sporting ^nn++++=sporting
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
distant ^jj+atrb+++=distant
cliffs ^nns++++=cliffs
of ^in++++=of
the ^ati++++=the
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
purple ^jj++++=purple
in ^in++++=in
colour ^nn++++=colour
or ^cc++++=or
covered ^vpsv++agls+xvbn+=covered
with ^in++++=with
a ^at++++=a
scant ^jj+atrb+++=scant
verdure ^nn+++??+=verdure.
. ^zz++++=EXTRAWORD
Voznitsin ^np+++??+=Voznitsin
began ^vbd+++xvbn+=began
to ^to++++=to
pace ^vbi++++=pace
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
the ^ati++++=the
deck ^nn++++=deck,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
cabin ^nn++++=cabin.
. ^zz++++=EXTRAWORD
Once ^rb+cnj+++=Once,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
the ^ati++++=the
lady ^nn++++=lady,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
looked ^vbd+++xvbnx+=looked
up ^rp++++=up
at ^in++++=at
him ^pp3o+pp3+++=him
attentively ^rb++++=attentively
with ^in++++=with
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
questioning ^jj+atrb++xvbg+=questioning
curiosity ^nn+nom+++=curiosity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
more ^ql++++=more
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met
her ^pp$+pp3+++=her
before ^in++++=before
somewhere ^rb++++=somewhere.
. ^zz++++=EXTRAWORD
Little ^ap++++=Little
by ^in++++=by
little ^jj++++=little
this ^dt+dem+++=this
insistent ^jj++++=insistent
feeling ^xvbg+++xvbg+=feeling
began ^vbd+++xvbn+=began
to ^to++++=to
disquiet ^vbi+++??+=disquiet
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
the ^ati++++=the
lady ^nn++++=lady
was ^vbd+bedz+aux++=was
experiencing ^vbg+++xvbgx+=experiencing
the ^ati++++=the
same ^ap++++=same
feelings ^nns+nom+++=feelings.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
try ^vb++++=try
as ^ql++++=as
he ^pp3a+pp3+++=he
would ^md+prd+++=would
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
remember ^nn+nom+++=remember
meeting ^nvbg+++xvbg+=meeting
her ^pp3o+pp3+++=her
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Suddenly ^rb+cnj+++=Suddenly,
, ^zz++++=EXTRAWORD
passing ^vbg+++xvbg+=passing
her ^pp$+pp3+++=her
for ^in++++=for
the ^ati++++=the
twentieth ^od++++=twentieth
time ^nn++++=time,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
almost ^rb+hdg+++=almost
involuntarily ^rb++++=involuntarily
stopped ^vbd+++xvbn+=stopped
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
saluted ^j+++xvbn+=saluted
in ^in++++=in
military ^jj+atrb+++=military
fashion ^nn++++=fashion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lightly ^rb++++=lightly
clicking ^jj++++=clicking
his ^pp$+pp3+++=his
spurs ^nps++++=spurs
together ^nn+nom+++=together
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Pardon
pardon ^nn++++=EXTRAWORD
my ^pp$+pp1+++=my
boldness ^nns+nom+++=boldness
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
rid ^xvbn+++xvbn+=rid
of ^in++++=of
a ^at++++=a
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
rather ^rb++++=rather
that ^dt+dem+++=that
long ^rb++++=long
ago ^rb++++=ago
I ^pp1a+pp1+++=I
used ^md"++pmd"++=used
to ^to++++=to
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
a ^at++++=a
plain ^jj+atrb+++=plain
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
of ^in++++=of
blonde ^jj++++=blonde
almost ^rb+hdg+++=almost
red ^jj+atrb+++=red
colouring ^nvbg+++xvbg+=colouring,
, ^zz++++=EXTRAWORD
grey ^np++++=grey
hair ^nn++++=hair
though ^cs+sub+++=though
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
noticeable ^jj+pred+++=noticeable
at ^in++++=at
a ^at++++=a
near ^jj+atrb+++=near
view ^nn++++=view
owing ^in+cmpx+++=owing
to ^in"++++=to
its ^pp$+it+++=its
original ^nn+nom+++=original
light ^jj+atrb+++=light
colour ^nn++++=colour
pale ^nn++++=pale
eyelashes ^nns++++=eyelashes
over ^in++++=over
blue ^jj+atrb+++=blue
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
faded ^jj+atrb++xvbn+=faded
freckled ^jj+atrb+++=freckled
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
mouth ^nn++++=mouth
only ^ap+down+++=only
seemed ^jj+++xvbn+=seemed
fresh ^jj++++=fresh,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
full ^jj++++=full
and ^cc+phrs+++=and
rosy ^jj++++=rosy,
, ^zz++++=EXTRAWORD
with ^in++++=with
beautifully ^rb++++=beautifully
curved ^jj+atrb+++=curved
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
also ^rb+cnj+++=also,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
" ^zz++++="Just
just ^rb+emph+++=EXTRAWORD
fancy ^nn++++=fancy,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
sitting ^vbg+++xvbgx+=sitting
here ^rn+pl+++=here
and ^cc++++=and
wondering ^vbg+++xvbg+=wondering
where ^wrb+who+++=where
we ^pp1a+pp1+++=we
could ^md+pos+++=could
have ^vb+hv+aux++=have
met ^vprf+++xvbnx+=met.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
name ^nn++++=name
is ^vbz+bez+aux++=is
Lvova ^np+++??+=Lvova
does ^vbz+doz+aux++=does
that ^dt+dem+++=that
remind ^nn++++=remind
you ^pp2+pp2+++=you
of ^in++++=of
anything ^pn++++=anything?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^jj++++=sorry
to ^to+jcmp+++=to
say ^vbi+vpub+tht0++=say
it ^pp3+it+++=it
does ^vbz+doz+vrb++=doesn't,"
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub+tht0+xvbn+=answered
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
my ^pp$+pp1+++=my
name ^nn++++=name
is ^vbz+bez+vrb++=is
Voznitsin ^np+++??+=Voznitsin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lady ^nn++++=lady's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
gleamed ^vbd+++xvbn+=gleamed
suddenly ^rb++++=suddenly
with ^in++++=with
a ^at++++=a
gay ^jj+atrb+++=gay
and ^cc+phrs+++=and
familiar ^jj+atrb+++=familiar
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Voznitsin ^np+++??+=Voznitsin
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
him ^pp3o+pp3+++=him
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
" ^zz++++="Voznitsin,
voznitsin ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
Kolya ^np+++??+=Kolya
Voznitsin ^np+++??+=Voznitsin,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried
joyfully ^rb+cnj+++=joyfully,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
out ^rp+pl+++=out
her ^pp$+pp3+++=her
hand ^nn++++=hand
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
possible ^jj++++=possible
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
recognise ^vb+vprv+++=recognise
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Lvova ^np+++??+=Lvova,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
is ^vbz+bez+aux++=is
my ^pp$+pp1+++=my
married ^vbd+++xvbn+=married
name.. ^nn+++??+=name....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
