Once ^rb+tm+++=Once
greenhorn ^vbd+++xvbn+=greenhorn,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
sailed ^vprf+++xvbnx+=sailed
in ^in++++=in
foreign ^jj+atrb+++=foreign
service ^nn++++=service,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore
imagined ^vbd+vprv++xvbn+=imagined
himself ^ppl+pp3+++=himself
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
' ^zz++++='regular
regular ^jj+atrb+++=EXTRAWORD
devil ^nn++++=devil
of ^in++++=of
a ^at++++=a
fellow ^nn++++=fellow.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
right ^jj++++=right
aft ^jjb++++=aft
and ^cc++++=and
down ^rp++++=down
into ^in++++=into
the ^ati++++=the
cabin ^nn++++=cabin,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
skipper ^nn++++=skipper
and ^cc++++=and
the ^ati++++=the
steersman ^nn+nom+++=steersman
sat ^vbd+++xvbn+=sat
with ^in++++=with
their ^pp$+pp3+++=their
whisky ^nn++++=whisky
before ^in++++=before
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
playing ^vbg+++xvbg+=playing
cards ^nns++++=cards.
. ^zz++++=EXTRAWORD
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
ask ^vb++++=ask
if ^cs+cnd+++=if
the ^ati++++=the
skipper ^nn++++=skipper
would ^md+prd+++=would
kindly ^rb++splt++=kindly
set ^vwbn+++xvbn+=set
sail ^vb++++=sail
next ^ap++++=next
week ^nn++++=week,
, ^zz++++=EXTRAWORD
for ^in++++=for
now ^rn+tm+++=now
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
all ^abn++++=all
so ^pn+emph+++=so
weary ^jj++++=weary
of ^in++++=of
lying ^xvbg+++xvbg+=lying
here ^rn+pl+++=here,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
the ^ati++++=the
skipper ^npt++++=skipper
straight ^jj++++=straight
in ^in++++=in
the ^ati++++=the
eyes ^nns++++=eyes
without ^in++++=without
winking ^nn++++=winking.
. ^zz++++=EXTRAWORD
The ^ati++++=The
latter ^ap++++=latter's
's ^vbz+bez+vrb++0=EXTRAWORD
face ^nn++++=face
first ^rb++++=first
turned ^vbd+++xvbn+=turned
pale ^nn++++=pale
blue ^jj++++=blue,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
assumed ^vbd+vprv++xvbn+=assumed
a ^at++++=a
deep ^jj+atrb+++=deep
violet ^jj+atrb+++=violet
tint ^nn++++=tint;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
restrained ^vbd+++xvbnx+=restrained
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
as ^ql++++=as
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
invariable ^jj+atrb+++=invariable
custom ^nn++++=custom:
: ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+++=EXTRAWORD
think ^vb+vprv+++=think
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
steersman ^jj++++=steersman?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='H'm,'
h ^zz++++=EXTRAWORD
'm,' ^nn++be+??+0=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
steersman ^nn+nom+++=steersman
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
More ^ql++++=More
he ^pp3a+pp3+++=he
never ^rb++++=never
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
questioned ^vpsv++agls+xvbnx+=questioned,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
like ^vb++++=like
to ^to+vcmp+++=to
answer ^vbi++++=answer
promptly ^rb++++=promptly.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
an ^at++++=an
opportunity ^nn+nom+++=opportunity
of ^in++++=of
speaking ^xvbg+++xvbg+=speaking
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
without ^in++++=without
being ^nn+nn+aux++=being
interrupted ^vbd+++xvbn+=interrupted,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
utter ^jjb++++=utter
the ^ati++++=the
longest ^jjt+atrb+++=longest
sentences ^nns+nom+++=sentences
and ^cc++++=and
the ^ati++++=the
very ^ql+amp+++=very
hardest ^jjt+atrb+++=hardest
words ^nns++++=words.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
the ^ati++++=the
skipper ^nn++++=skipper
was ^vbd+bedz+vrb++=was
especially ^rb++++=especially
proud ^jj+pred+++=proud
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However
short ^jj++++=short
the ^ati++++=the
steersman ^jj+atrb+++=steersman's
's ^vbz+bez+aux++0=EXTRAWORD
reply ^nn++++=reply
might ^md+pos+++=might
seem ^vb+seem+++=seem,
, ^zz++++=EXTRAWORD
the ^ati++++=the
skipper ^nn++++=skipper
at ^rb++++=at
once ^rb"+tm+++=once
understood ^vbd+vprv++xvbn+=understood
its ^pp$+it+++=its
meaning ^nvbg+++xvbg+=meaning.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
towards ^in++++=towards
the ^ati++++=the
youth ^nn++++=youth
gravely ^rb+cnj+++=gravely,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
gracefully ^rb+cnj+++=gracefully,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
an ^at++++=an
exceedingly ^rb++++=exceedingly
well ^rb++++=well-bred
- ^zz++++=EXTRAWORD
bred ^jj+atrb+++=EXTRAWORD
man ^nn++++=man.
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
cursed ^vbd+++xvbn+=cursed
young ^jj++++=young
fool ^jjb++++=fool!
! ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
understand ^vb+vprv+++=understand
these ^dt+dem+++=these
things ^nns++++=things
better ^jjr++++=better
than ^cs+sub+++=than
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
of ^in++++=of
nothing ^pn++++=nothing
but ^cc++++=but
being ^vbg+beg++xvbg+=being
a ^at++++=a
skipper ^nn++++=skipper
since ^cs+sub+++=since
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
knee ^nn++++=knee-high!
- ^zz++++=EXTRAWORD
high ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
well ^jj+pred+++=well
enough ^qlp++++=enough
what ^wdt+who+++=what
you ^pp2+pp2+++=you
and ^cc++++=and
the ^ati++++=the
like ^in++++=like
of ^in++++=of
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
thinking ^vbg+++xvbgx+=thinking
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
care ^vb+vprv+++=care
a ^at++++=a
d ^zz++++=d
about ^rp++++=about
the ^ati++++=the
craft ^nn++++=craft,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
could ^md+pos+++=could
only ^rb+down+splt++=only
get ^vb++++=get
the ^ati++++=the
power ^nn++++=power
from ^in++++=from
us ^pp1o+pp1+++=us
old ^jj+atrb+++=old
ones ^pn++++=ones,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
would ^md+prd+++=would
run ^vb+++xvbn+=run
her ^pp3o+pp3+++=her
on ^in++++=on
the ^ati++++=the
first ^od++++=first
islet ^nn++++=islet
you ^pp2+pp2+++=you
came ^vbd+++xvbn+=came
to ^in+strn+++=to,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
you ^pp2+pp2+++=you
might ^md+pos+++=might
plunder ^vb++++=plunder
her ^pp$+pp3+++=her
of ^in++++=of
the ^ati++++=the
whisky ^nn++++=whisky.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
will ^md+prd+++=will
be ^vb+be+vrb++=be
none ^pn++++=none
of ^in++++=of
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
young ^jj+atrb+++=young
whelp ^nn+++??+=whelp!
! ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
lie ^vb++++=lie,
, ^zz++++=EXTRAWORD
as ^ql++++=as
long ^rb++++=long
as ^ql++++=as
I ^pp1a+pp1+++=I
choose ^vb++++=choose.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
When ^wrb+who+++=When
this ^dt+dem+++=this
decision ^nn++++=decision
reached ^vbd+++xvbn+=reached
the ^ati++++=the
forecastle ^nn+++??+=forecastle,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
awoke ^vbd+++xvbn+=awoke
great ^jj+atrb+++=great
indignation ^nn+nom+++=indignation
among ^in++++=among
the ^ati++++=the
young ^jj++++=young
and ^cc+phrs+++=and
immature ^jj++++=immature,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
to ^to++++=to
be ^vbi+vbi+aux++=be
expected ^vpsv++agls+xvbnx+=expected.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
even ^rb++++=even
the ^ati++++=the
skipper ^nn++++=skipper's
's ^$++++=EXTRAWORD
friends ^nns++++=friends
and ^cc++++=and
admirers ^nns+nom+++=admirers
shook ^vbd+++xvbn+=shook
their ^pp$+pp3+++=their
heads ^nns++++=heads,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
opined ^vbd+++xvbn+=opined
that ^cs+sub+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
nasty ^jj+atrb+++=nasty
answer ^nn++++=answer;
; ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
a ^at++++=a
civil ^jj+atrb+++=civil
question ^nn+nom+++=question,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
ought ^md+nec+++=ought
not ^xnot++not++=not
to ^in++++=to
compromise ^nn++++=compromise
anybody ^pn++++=anybody.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
now ^rn+tm+++=now
arose ^vbd+++xvbn+=arose
a ^at++++=a
growing ^jj+++xvbg+=growing
ill ^jj++++=ill-humour
- ^zz++++=EXTRAWORD
humour ^nn++++=EXTRAWORD
something ^pn++++=something
quite ^rb++++=quite
unheard ^jj++++=unheard-of
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
among ^in++++=among
these ^dt+dem+++=these
peaceable ^jj+atrb+++=peaceable
fellows ^nns++++=fellows.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
skipper ^nn++++=skipper,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
usually ^rb+down+++=usually
quick ^jj++++=quick
to ^to+jcmp+++=to
understand ^vbi+vprv+++=understand
or ^cc++++=or
remark ^nn++++=remark
anything ^pn++++=anything,
, ^zz++++=EXTRAWORD
thought ^j+++xvbn+=thought
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
many ^ap++++=many
sullen ^jj+atrb+++=sullen
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
no ^at++++=no
longer ^rbr++++=longer
so ^ql++++=so
well ^rb++++=well
pleased ^vbd+++xvbn+=pleased
with ^in++++=with
the ^ati++++=the
bearing ^jj+++xvbg+=bearing
of ^in++++=of
the ^ati++++=the
crew ^nn++++=crew
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
stepped ^vbd+++xvbnx+=stepped
out ^rp+pl+++=out
upon ^in++++=upon
deck ^nn++++=deck
with ^in++++=with
his ^pp$+pp3+++=his
genial ^jj++++=genial
' ^zz++++='Good-morning,
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
morning ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
rogues ^nns++++=rogues.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
steersman ^jj++++=steersman
had ^vb+hv+aux++=had
long ^rb++splt++=long
scented ^vprf+++xvbnx+=scented
something ^pn++++=something,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
fine ^jj+atrb+++=fine
nose ^nn++++=nose
and ^cc++++=and
long ^jj+atrb+++=long
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore,
, ^zz++++=EXTRAWORD
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
evenings ^nns++++=evenings
after ^cs+sub+++=after
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man's
's ^vbz+bez+vrb++0=EXTRAWORD
unfortunate ^jj+atrb+++=unfortunate
visit ^nn++++=visit,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
remarked ^vpsv++agls+xvbnx+=remarked
that ^tht+vcmp+++=that
something ^pn++++=something
extraordinary ^jj++++=extraordinary
was ^vbd+bedz+aux++=was
brewing ^vbg+++xvbgx+=brewing
aft ^jjb++++=aft.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cabin ^nn++++=cabin-boy
- ^zz++++=EXTRAWORD
boy ^nn++++=EXTRAWORD
had ^md"++pmd"++=had
to ^md+nec+++=to
make ^vb++++=make
three ^cd++++=three
journeys ^nns++++=journeys
with ^in++++=with
the ^ati++++=the
toddy ^nn+++??+=toddy-kettle,
- ^zz++++=EXTRAWORD
kettle ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
report ^nn++++=report
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
in ^in++++=in
the ^ati++++=the
forecastle ^nn+++??+=forecastle
after ^cs+sub+++=after
his ^pp$+pp3+++=his
last ^rb++++=last
trip ^nn++++=trip
was ^vbd+bedz+vrb++=was
indeed ^qlp++++=indeed
disquieting ^jj+++xvbg+=disquieting.
. ^zz++++=EXTRAWORD
The ^ati++++=The
steersman ^nn++++=steersman
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
talked ^vbd+++xvbn+=talked
without ^in++++=without
intermission ^nn++++=intermission
for ^in++++=for
two ^cd++++=two
hours ^nns++++=hours;
; ^zz++++=EXTRAWORD
before ^cs+sub+++=before
them ^pp3o+pp3+++=them
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
lay ^vbd+++xvbn+=lay
barometer ^nn+nom+++=barometer,
, ^zz++++=EXTRAWORD
chronometer ^jjr++++=chronometer,
, ^zz++++=EXTRAWORD
sextant ^nn+nom+++=sextant,
, ^zz++++=EXTRAWORD
journal ^nn++++=journal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
half ^nn++++=half
the ^ati++++=the
ship ^nn++++=ship's
's ^$++++=EXTRAWORD
library ^nn+nom+++=library.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
consisted ^jj+++xvbn+=consisted
of ^in++++=of
Kingo ^np++++=Kingo's
's ^$++++=EXTRAWORD
hymn ^nn++++=hymn-book
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
and ^cc++++=and
an ^at++++=an
old ^jj++++=old
Dutch ^jj++++=Dutch
' ^zz++++='Kaart-Boikje';[Footnote:
kaart-boikje ^nn+++??+=EXTRAWORD
';[footnote: ^nn+++??+=EXTRAWORD
Chart ^nn++++=Chart-book.]
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
skipper ^nn++++=skipper
could ^md+pos+++=could
do ^vb+do+vrb++=do
just ^rb+emph+++=just
as ^ql++++=as
little ^ap++++=little
with ^in++++=with
the ^ati++++=the
new ^jj+atrb+++=new
hymns ^nns++++=hymns
as ^in++++=as
the ^ati++++=the
steersman ^nn+nom+++=steersman
with ^in++++=with
the ^ati++++=the
new ^jj+atrb+++=new
charts ^nns++++=charts.
. ^zz++++=EXTRAWORD
The ^ati++++=The
skipper ^nn++++=skipper
now ^rn+tm+++=now
sat ^vbd+++xvbn+=sat
prodding ^nvbg+++xvbg+=prodding
the ^ati++++=the
chart ^nn++++=chart
with ^in++++=with
a ^at++++=a
large ^jj+atrb+++=large
pair ^nn++++=pair
of ^in++++=of
compasses ^nns+++??+=compasses,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
steersman ^nn++++=steersman
talked ^vbd+++xvbn+=talked,
, ^zz++++=EXTRAWORD
using ^vbg+++xvbg+=using
all ^abn++++=all
his ^pp$+pp3+++=his
longest ^jjt+atrb+++=longest
and ^cc+phrs+++=and
hardest ^jjt+atrb+++=hardest
words ^nns++++=words.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
one ^cd1++++=one
word ^nn++++=word
in ^rb++++=in
particular ^rb"++++=particular
that ^dt+pdem+++=that
was ^vbd+bedz+aux++=was
often ^rb++splt++=often
repeated ^vpsv++agls+xvbnx+=repeated,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+dem+++=this
the ^ati++++=the
boy ^nn++++=boy
learned ^vwbn+vprv++xvbn+=learned
by ^in++++=by
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
over ^in++++=over
and ^cc++++=and
over ^in++++=over
again ^rb+tm+++=again
to ^in++++=to
himself ^ppl+pp3+++=himself
as ^ql++++=as
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
up ^rp++++=up
the ^ati++++=the
cabin ^nn++++=cabin
stairs ^nns++++=stairs
and ^cc++++=and
passed ^vpsv++agls+xvbn+=passed
along ^in++++=along
the ^ati++++=the
deck ^nn++++=deck
to ^in++++=to
the ^ati++++=the
forecastle ^nn+++??+=forecastle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
moment ^nn++++=moment
he ^pp3a+pp3+++=he
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
door ^nn++++=door
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted:
: ^zz++++=EXTRAWORD
' ^zz++++='Initiative!
initiative ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Mind ^vb++++=Mind
that ^tht+vcmp+++=that
word ^nn++++=word,
, ^zz++++=EXTRAWORD
boys ^nns++++=boys!
! ^zz++++=EXTRAWORD
Write ^vb++++=Write
it ^pp3+it+++=it
down ^in++++=down
initiative ^nn++++=initiative!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
In ^in++++=In-i-ti-a-tive
- ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
- ^zz++++=EXTRAWORD
ti ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
- ^zz++++=EXTRAWORD
tive ^jj++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
with ^in++++=with
much ^ap++++=much
difficulty ^nn++++=difficulty
spelt ^vbd+++xvbn+=spelt
out ^rp+pl+++=out
and ^cc++++=and
written ^vpsv++agls+xvbn+=written
with ^in++++=with
chalk ^nn++++=chalk
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
during ^in++++=during
the ^ati++++=the
boy ^nn++++=boy's
's ^vbz+bez+vrb++0=EXTRAWORD
long ^jj+atrb+++=long
statement ^nn+nom+++=statement
all ^rb++++=all
these ^dt+dem+++=these
men ^nns++++=men
sat ^vbd+++xvbn+=sat
staring ^jj+++xvbg+=staring,
, ^zz++++=EXTRAWORD
uneasily ^rb++++=uneasily
and ^cc++++=and
with ^in++++=with
anxious ^jj+atrb+++=anxious
expectancy ^nn++++=expectancy,
, ^zz++++=EXTRAWORD
at ^rb++++=at
this ^dt+dem+++=this
long ^jj++++=long,
, ^zz++++=EXTRAWORD
mystic ^nn++++=mystic
word ^nn++++=word.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
concluded ^vbd+vprv++xvbn+=concluded
the ^ati++++=the
cabin ^nn++++=cabin-boy
- ^zz++++=EXTRAWORD
boy ^nn++++=EXTRAWORD
at ^rb++++=at
last ^rb"++++=last
' ^zz++++='then
then ^rn+tm+++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
steersman ^nn+nom+++=steersman:
: ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
we ^pp1a+pp1+++=we
ourselves ^ppls+pp1+++=ourselves
shall ^md+prd+++=shall
take ^vb++++=take
the ^ati++++=the
" ^zz++++="
what ^wdt+who+++=what
is ^vbz+bez+aux++=is
written ^vpsv++agls+xvbnx+=written
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
All ^abn++++=All
exclaimed ^jj+++xvbn+=exclaimed
simultaneously ^rb+cnj+++=simultaneously,
, ^zz++++=EXTRAWORD
' ^zz++++='Initiative.'
initiative ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
every ^at++++=every
time ^nn++++=time
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
both ^abx++++=both
struck ^vprf+++xvbn+=struck
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
would ^md+prd+++=would
eat ^vb++++=eat
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
now ^rn+tm+++=now
think ^vb+vprv+++=think,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
new ^jj++++=new
kind ^rb++++=kind
of ^rb"++++=of
revolver ^nn+nom+++=revolver
they ^pp3a+pp3+++=they
intend ^vb++++=intend
to ^to+vcmp+++=to
use ^vbi++++=use
upon ^in++++=upon
us ^pp1o+pp1+++=us.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
But ^cc++++=But
none ^rb++++=none
of ^in++++=of
the ^ati++++=the
others ^aps++++=others
thought ^nn+++xvbn+=thought
so ^ql++++=so;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
surely ^rb++++=surely
not ^xnot++not++=not
so ^rb+emph+++=so
bad ^jj++++=bad
as ^in++++=as
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
something ^pn++++=something
was ^vbd+bedz+vrb++=was
impending ^jj+pred+++=impending,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
clear ^jj+pred+++=clear.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
relieved ^jj+atrb++xvbn+=relieved
watchman ^nn+nom+++=watchman
went ^vbd+++xvbn+=went
to ^in++++=to
his ^pp$+pp3+++=his
berth ^nn+++??+=berth
with ^in++++=with
gloomy ^jj+atrb+++=gloomy
forebodings ^nns+++??+=forebodings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
middle ^jjb+atrb+++=middle
watch ^nn++++=watch
did ^vbd+dod+aux++=did
not ^xnot++not++=not
get ^vb++++=get
a ^at++++=a
wink ^nn++++=wink
of ^in++++=of
sleep ^nn++++=sleep
that ^tht+rel+++=that
night ^nn++++=night.
. ^zz++++=EXTRAWORD
At ^rb++++=At
seven ^cd++++=seven
o'clock ^rb++++=o'clock
next ^ap++++=next
morning ^nn++++=morning
both ^abx++++=both
skipper ^nn++++=skipper
and ^cc++++=and
steersman ^nn+nom+++=steersman
were ^vbd+bed+vrb++=were
up ^rp++++=up
on ^in++++=on
deck ^nn++++=deck.
. ^zz++++=EXTRAWORD
No ^at++++=No
man ^nn++++=man
could ^md+pos+++=could
remember ^nn+nom+++=remember
ever ^rb++++=ever
having ^xvbg+++xvbg+=having
seen ^vprf+++xvbn+=seen
them ^pp3o+pp3+++=them
before ^in++++=before
so ^ql+emph+++=so
early ^jj++++=early
in ^in++++=in
the ^ati++++=the
day ^nn++++=day.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
time ^nn++++=time
to ^to++++=to
stand ^vbi++++=stand
in ^in++++=in
amazement ^nn+nom+++=amazement,
, ^zz++++=EXTRAWORD
for ^in++++=for
now ^rn+tm+++=now
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
in ^in++++=in
quick ^jj+atrb+++=quick
succession ^nn++++=succession,
, ^zz++++=EXTRAWORD
orders ^nns++++=orders
for ^in++++=for
sailing ^xvbg+++xvbg+=sailing.
. ^zz++++=EXTRAWORD
' ^zz++++='Heave
