A ^at++++=A
scarlet ^jj+atrb+++=scarlet
and ^cc+phrs+++=and
yellow ^jj+atrb+++=yellow
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
An ^at++++=An
arch ^nn++++=arch
of ^in++++=of
red ^jj+atrb+++=red
woodbine ^np++++=woodbine,
, ^zz++++=EXTRAWORD
evergreen ^jj++++=evergreen
and ^cc++++=and
ferns ^nns+++??+=ferns
from ^in++++=from
the ^ati++++=the
White ^jj+atrb+++=White
Mountains ^npl++++=Mountains
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
over ^in++++=over
the ^ati++++=the
recess ^nn++++=recess
which ^whp+rel+subj++=which
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
journals ^nns+nom+++=journals,
, ^zz++++=EXTRAWORD
letters ^nns+nom+++=letters
and ^cc++++=and
books ^nns++++=books
of ^in++++=of
the ^ati++++=the
family ^nn++++=family;
; ^zz++++=EXTRAWORD
for ^in++++=for
their ^pp$+pp3+++=their
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Penn ^np+++??+=Penn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
all ^rb++++=all
wrote ^vbd+vprv++xvbn+=wrote
so ^ql++++=so
much ^ap++++=much
that ^dt+pdem+++=that
blots ^vbz++++=blots
were ^vbd+bed+aux++=were
found ^vpsv++agls+xvbnx+=found
everywhere ^rb++++=everywhere
about ^in++++=about
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
flock ^nn++++=flock
of ^in++++=of
geese ^nns++++=geese
lived ^vbd+++xvbn+=lived
in ^in++++=in
the ^ati++++=the
back ^jjb+atrb+++=back
yard ^nn++++=yard,
, ^zz++++=EXTRAWORD
all ^abn++++=all
ready ^jj++++=ready
to ^to+jcmp+++=to
have ^vbi++vrb++=have
their ^pp$+pp3+++=their
quills ^nns++++=quills
tweaked ^vbd+++xvbn+=tweaked
out ^rp+pl+++=out
at ^in++++=at
a ^at++++=a
minute ^nn++++=minute's
's ^$++++=EXTRAWORD
notice ^nn++++=notice.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
this ^dt+dem+++=this
recess ^nn++++=recess
stood ^vbd+++xvbn+=stood
a ^at++++=a
great ^jj+atrb+++=great
arm ^nn++++=arm-chair,
- ^zz++++=EXTRAWORD
chair ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
father ^nn++++=father
of ^in++++=of
grandma ^np++++=grandma
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
laid ^vpsv++agls+xvbnx+=laid,
, ^zz++++=EXTRAWORD
a ^at++++=a
new ^jj++++=new-born
- ^zz++++=EXTRAWORD
born ^vbd+++xvbn+=EXTRAWORD
baby ^nn++++=baby,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nearly ^rb+down+++=nearly
smothered ^vpsv++by+xvbn+=smothered
by ^in++++=by
being ^nn+nn+aux++=being
sat ^vbd+++xvbn+=sat
upon ^in++++=upon
by ^in++++=by
the ^ati++++=the
fat ^nn++++=fat
nurse ^vb++++=nurse.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
thrilling ^jj+atrb+++=thrilling
fact ^nn++++=fact
gave ^vbd+++xvbn+=gave
it ^pp3+it+++=it
a ^at++++=a
peculiar ^jj+atrb+++=peculiar
interest ^nn++++=interest
to ^in++++=to
the ^ati++++=the
boys ^nns++++=boys;
; ^zz++++=EXTRAWORD
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
great ^jj++++=great-grandpa
- ^zz++++=EXTRAWORD
grandpa ^npt++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
smashed ^vpsv++agls+xvbnx+=smashed,
, ^zz++++=EXTRAWORD
where ^wrb+who+whq++=where
would ^md+prd+++=would
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been?
? ^zz++++=EXTRAWORD
In ^in++++=In
front ^in"++++=front
of ^in"++++=of
this ^dt+dem+++=this
ancient ^jj+atrb+++=ancient
seat ^nn++++=seat
stood ^vbd+++xvbn+=stood
a ^at++++=a
round ^jj+atrb+++=round
table ^nn++++=table
loaded ^vbd+++xvbn+=loaded
with ^in++++=with
gifts ^nns++++=gifts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
each ^dt++++=each
side ^nn++++=side
stood ^vbd+++xvbn+=stood
an ^at++++=an
Indian ^jj++++=Indian
chief ^jjb++++=chief
in ^in++++=in
full ^jj+atrb+++=full
costume ^nn++++=costume,
, ^zz++++=EXTRAWORD
bearing ^xvbg+++xvbg+=bearing
lighted ^vbd+++xvbn+=lighted
Chinese ^jj+atrb+++=Chinese
lanterns ^nns++++=lanterns
on ^in++++=on
the ^ati++++=the
ends ^nns++++=ends
of ^in++++=of
their ^pp$+pp3+++=their
spears ^nns++++=spears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
war ^nn++++=war-clubs
- ^zz++++=EXTRAWORD
clubs ^nns++++=EXTRAWORD
on ^in++++=on
their ^pp$+pp3+++=their
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
The ^ati++++=The
arranging ^jj+++xvbg+=arranging
of ^in++++=of
these ^dt+dem+++=these
costumes ^nns++++=costumes
had ^vbd+hvd+aux++=had
caused ^vprf+++xvbnx+=caused
much ^ap++++=much
labor ^nn++++=labor
and ^cc++++=and
fun ^nn++++=fun;
; ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
splendid ^jj+atrb+++=splendid
crowns ^nns++++=crowns,
, ^zz++++=EXTRAWORD
a ^at++++=a
foot ^nn++++=foot
high ^jj++++=high,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
made ^vpsv++agls+xvbnx+=made
of ^in++++=of
hen ^nn++++=hen's
's ^$++++=EXTRAWORD
feathers ^nns+nom+++=feathers,
, ^zz++++=EXTRAWORD
carefully ^rb++++=carefully
collected ^vbd+++xvbn+=collected
and ^cc+phrs+++=and
sewed ^vbd+++xvbn+=sewed
on ^in+cmpx+++=on
to ^in++++=to
paper ^nn++++=paper
by ^in++++=by
Aunt ^nn++++=Aunt
Trib ^np+++??+=Trib;
; ^zz++++=EXTRAWORD
the ^ati++++=the
red ^jj+atrb+++=red
shirts ^nns++++=shirts
were ^vbd+bed+aux++=were
fringed ^vpsv++agls+xvbnx+=fringed
and ^cc+phrs+++=and
bedecked ^vpsv++agls+xvbn+=bedecked
with ^in++++=with
odd ^jj+atrb+++=odd
devices ^nns++++=devices;
; ^zz++++=EXTRAWORD
leather ^nn++++=leather
leggings ^nns++++=leggings
went ^vbd+++xvbn+=went
above ^jjb++++=above
the ^ati++++=the
warriors ^nns++++=warriors'
' ^zz++++=EXTRAWORD
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
family ^nn++++=family
breast ^nn++++=breast-pins
- ^zz++++=EXTRAWORD
pins ^nns++++=EXTRAWORD
were ^vbd+bed+aux++=were
stuck ^vpsv++agls+xvbnx+=stuck
about ^rb++++=about
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Daggers ^nns+nom+++=Daggers,
, ^zz++++=EXTRAWORD
hatchets ^nns+++??+=hatchets,
, ^zz++++=EXTRAWORD
clubs ^nns++++=clubs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spears ^nns++++=spears
were ^vbd+bed+aux++=were
made ^vpsv++by+xvbnx+=made
by ^in++++=by
the ^ati++++=the
lads ^nns++++=lads
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
red ^jj+atrb+++=red
army ^nn++++=army
blankets ^nns++++=blankets
hung ^vbd+++xvbn+=hung
gracefully ^rb++++=gracefully
from ^in++++=from
their ^pp$+pp3+++=their
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
planned ^vprf+++xvbnx+=planned
to ^to+vcmp+++=to
paint ^vbi++++=paint
their ^pp$+pp3+++=their
faces ^nns++++=faces
blue ^jj++++=blue
and ^cc+phrs+++=and
red ^jj++++=red,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
Feejee ^np+++??+=Feejee
Islanders ^nns+nom++??+=Islanders
at ^in++++=at
Barnum ^np++++=Barnum's
's ^$++++=EXTRAWORD
show ^vb+vprv+++=show;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Coobiddy ^np++++=Coobiddy
would ^md+prd+++=would
not ^xnot++not++=not
consent ^nn++++=consent
to ^in++++=to
have ^vbi++vrb++=have
her ^pp$+pp3+++=her
handsome ^jj+atrb+++=handsome
boys ^nns++++=boys
disfigure ^vb+++??+=disfigure
themselves ^ppls+pp3+++=themselves;
; ^zz++++=EXTRAWORD
so ^cs+sub+++=so
the ^ati++++=the
only ^rb+down+++=only
paint ^nn++++=paint
they ^pp3a+pp3+++=they
wore ^vbd+++xvbnx+=wore
was ^vbd+bedz+aux++=was
nature ^nn++++=nature's
's ^vbz+bez+vrb++0=EXTRAWORD
red ^jj++++=red
in ^in++++=in
their ^pp$+pp3+++=their
cheeks ^nns++++=cheeks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
heaven ^nn++++=heaven's
's ^$++++=EXTRAWORD
blue ^nn++++=blue
in ^in++++=in
their ^pp$+pp3+++=their
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
stood ^vbd+++xvbnx+=stood
by ^in++++=by
grandma ^np++++=grandma's
's ^$++++=EXTRAWORD
throne ^nn++++=throne,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling
like ^in++++=like
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
very ^ql+amp+++=very
mild ^jj++++=mild
and ^cc+phrs+++=and
happy ^jj++++=happy
little ^ap++++=little
chiefs ^nns++++=chiefs.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
really ^rb+emph+++=really
was ^vbd+bedz+vrb++=was
a ^at++++=a
fine ^jj+atrb+++=fine
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
assure ^vb++++=assure
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
grandma ^np++++=grandma
was ^vbd+bedz+aux++=was
quite ^abl++++=quite
overcome ^vpsv++by+xvbn+=overcome
by ^in++++=by
the ^ati++++=the
spectacle ^nn++++=spectacle.
. ^zz++++=EXTRAWORD
So ^ql++++=So
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
introduced ^vpsv++agls+xvbnx+=introduced
to ^in++++=to
her ^pp$+pp3+++=her
gifts ^nns++++=gifts
as ^in++++=as
quickly ^rb++++=quickly
as ^in++++=as
possible ^jj++++=possible,
, ^zz++++=EXTRAWORD
to ^to++++=to
divert ^vbi++++=divert
her ^pp$+pp3+++=her
mind ^nn++++=mind
from ^in++++=from
the ^ati++++=the
tender ^jj+atrb+++=tender
thought ^vb+++xvbn+=thought
that ^tht+vcmp+++=that
all ^abn++++=all
these ^dt+dem+++=these
fond ^jj+atrb+++=fond
and ^cc+phrs+++=and
foolish ^jj+atrb+++=foolish
adornments ^nns+nom+++=adornments
were ^vbd+bed+vrb++=were
to ^to++++=to
please ^uh++++=please
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
gift ^nn++++=gift
had ^vb+hv+vrb++=had
a ^at++++=a
poem ^nn++++=poem
attached ^vbd+++xvbn+=attached,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
the ^ati++++=the
presents ^nns++++=presents
were ^vbd+bed+vrb++=were
of ^in++++=of
every ^at++++=every
description ^nn+nom+++=description,
, ^zz++++=EXTRAWORD
the ^ati++++=the
verses ^nns++++=verses
possessed ^vbd+++xvbn+=possessed
an ^at++++=an
agreeable ^jj+atrb+++=agreeable
variety ^nn++++=variety.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
are ^vb+ber+vrb++=are
a ^ap++++=a
few ^ap"++++=few
as ^in++++=as
a ^at++++=a
sample ^nn++++=sample.
. ^zz++++=EXTRAWORD
A ^at++++=A
small ^jj+atrb+++=small
tea ^nn++++=tea-kettle
- ^zz++++=EXTRAWORD
kettle ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
one ^cd1++++=one
gift ^nn++++=gift,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+dem+++=this
pleasing ^jj+atrb++xvbg+=pleasing
verse ^nn++++=verse
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
bubbling ^nvbg+++xvbg+=bubbling
out ^rp+pl+++=out
of ^in++++=of
its ^pp$+it+++=its
spout ^nn++++=spout:
: ^zz++++=EXTRAWORD
Another ^dt++++=Another
was ^vbd+bedz+vrb++=was
this ^dt+dem+++=this
brief ^jj+atrb+++=brief
warning ^nn++++=warning
tucked ^vbd+++xvbn+=tucked
into ^in++++=into
a ^at++++=a
match ^nn++++=match-box:
- ^zz++++=EXTRAWORD
box ^nn++++=EXTRAWORD
: ^zz++++=EXTRAWORD
A ^at++++=A
third ^nn++++=third
was ^vbd+bedz+vrb++=was
rather ^rb++++=rather
sentimental ^jj+pred+++=sentimental,
, ^zz++++=EXTRAWORD
from ^in++++=from
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Coobiddy ^np++++=Coobiddy:
: ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pib ^np++++=Pib
presented ^vwbn+++xvbn+=presented
a ^at++++=a
mouse ^nn++++=mouse-trap
- ^zz++++=EXTRAWORD
trap ^nn++++=EXTRAWORD
all ^abn++++=all
set ^vwbn+++xvbn+=set;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
explain ^vb+vpub+++=explain
his ^pp$+pp3+++=his
poem ^nn++++=poem,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
relate ^vb++++=relate
an ^at++++=an
incident ^nn++++=incident
in ^in++++=in
his ^pp$+pp3+++=his
varied ^jj+atrb++xvbn+=varied
career ^nn++++=career.
. ^zz++++=EXTRAWORD
Pib ^np+++??+=Pib
had ^vb+hv+aux++=had
long ^rb++splt++=long
been ^vprf+ben+vrb+xvbnx+=been
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
family ^nn++++=family,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
much ^ap++++=much
respected ^jj+++xvbn+=respected
and ^cc+phrs+++=and
beloved ^jj++++=beloved
by ^in++++=by
them ^pp3o+pp3+++=them
all ^rb++++=all.
. ^zz++++=EXTRAWORD
In ^in++++=In
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
petted ^jj+++xvbn+=petted
and ^cc+phrs+++=and
stuffed ^jj+++xvbn+=stuffed
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
grew ^vbd+++xvbnx+=grew
as ^ql++++=as
fat ^nn++++=fat
and ^cc++++=and
big ^jj++++=big
as ^in++++=as
a ^at++++=a
small ^jj+atrb+++=small
dog ^nn++++=dog,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb+emph+++=so
clumsy ^jj++++=clumsy
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
could ^md+pos+++=could
no ^at++++=no
longer ^rbr++++=longer
catch ^vb++++=catch
the ^ati++++=the
mice ^nns++++=mice
who ^whp+rel+subj++=who
dodged ^vbd+++xvbn+=dodged
about ^rb++++=about
among ^in++++=among
the ^ati++++=the
dishes ^nns++++=dishes
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen
closets ^nns+++??+=closets.
. ^zz++++=EXTRAWORD
In ^rb++++=In
vain ^rb"++++=vain
had ^vb+hv+vrb++=had
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Trot ^np++++=Trot
shut ^vbd+++xvbn+=shut
him ^pp3o+pp3+++=him
up ^rp++++=up
there ^rn+pl+++=there;
; ^zz++++=EXTRAWORD
in ^rb++++=in
vain ^rb"++++=vain
had ^vb+hv+vrb++=had
Aunt ^nn++++=Aunt
Trib ^np+++??+=Trib
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
duty ^nn++++=duty
to ^in+ncmp+++=to
clear ^jj++++=clear
the ^ati++++=the
cupboards ^nns++++=cupboards
of ^in++++=of
such ^abl++++=such
small ^jj+atrb+++=small
deer ^nn++++=deer.
. ^zz++++=EXTRAWORD
Poor ^jj+atrb+++=Poor
fat ^nn++++=fat
Pib ^np+++??+=Pib
only ^rb+down+++=only
bounced ^vbd+++xvbn+=bounced
about ^rb+cnj+++=about,
, ^zz++++=EXTRAWORD
broke ^j+++xvbn+=broke
the ^ati++++=the
china ^np++++=china,
, ^zz++++=EXTRAWORD
rattled ^xvbn+++xvbn+=rattled
down ^rp++++=down
the ^ati++++=the
pans ^nns++++=pans,
, ^zz++++=EXTRAWORD
to ^to++++=to
come ^vbi++++=come
out ^rb+phrv+++=out
with ^in+ppvb+++=with
empty ^jj+atrb+++=empty
paws ^nns+++??+=paws,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
saucy ^nn+++??+=saucy
mice ^nns++++=mice
squeaked ^vbd+++xvbn+=squeaked
scornfully ^rb+cnj+++=scornfully,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pranced ^vpsv++agls+xvbn+=pranced
about ^in++++=about
under ^in++++=under
his ^pp$+pp3+++=his
very ^ap+amp+++=very
nose ^nn++++=nose.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day
Trib ^np+++??+=Trib
saw ^vbd+vprv+tht0+xvbn+=saw
Pib ^np+++??+=Pib
catch ^vb++++=catch
a ^at++++=a
squirrel ^nn++++=squirrel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
having ^xvbg+++xvbg+=having
eaten ^vbd+++xvbn+=eaten
it ^pp3+it+++=it
he ^pp3a+pp3+++=he
brought ^vbd+++xvbnx+=brought
the ^ati++++=the
tail ^nn++++=tail
to ^in++++=to
her ^pp$+pp3+++=her
as ^in++++=as
a ^at++++=a
trophy ^nn++++=trophy
of ^in++++=of
his ^pp$+pp3+++=his
skill ^nn++++=skill.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
displeased ^jj++++=displeased
his ^pp$+pp3+++=his
mistress ^nns+nom+++=mistress,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
gave ^vbd+++xvbnx+=gave
him ^pp3o+pp3+++=him
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
good ^jj++++=good
scolding ^jj+++xvbg+=scolding
for ^in++++=for
killing ^xvbg+++xvbg+=killing
squirrels ^nns++++=squirrels
and ^cc++++=and
letting ^jj+atrb++xvbg+=letting
mice ^nns++++=mice,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
lawful ^jj+atrb+++=lawful
prey ^nn++++=prey,
, ^zz++++=EXTRAWORD
go ^vb++++=go
free ^jj++++=free.
. ^zz++++=EXTRAWORD
Pib ^np+++??+=Pib
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
depressed ^jj+++xvbn+=depressed
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
into ^in++++=into
the ^ati++++=the
bag ^nn++++=bag
without ^in++++=without
a ^at++++=a
mew ^nn++++=mew
or ^cc++++=or
a ^at++++=a
scratch ^nn++++=scratch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
borne ^vpsv++agls+xvbnx+=borne
away ^rp+pl+++=away
to ^in++++=to
his ^pp$+pp3+++=his
new ^jj+atrb+++=new
home ^nr++++=home
in ^in++++=in
another ^dt++++=another
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
town ^nn++++=town.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
no ^at++++=no
intention ^nn+nom+++=intention
of ^in++++=of
staying ^xvbg+++xvbg+=staying;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^in++++=after
a ^at++++=a
day ^nn++++=day
under ^in++++=under
the ^ati++++=the
sofa ^nn++++=sofa,
, ^zz++++=EXTRAWORD
passed ^j+++xvbn+=passed
in ^in++++=in
deep ^jj+atrb+++=deep
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
without ^in++++=without
food ^nn++++=food
or ^cc++++=or
drink ^nn++++=drink,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
up ^rp++++=up
his ^pp$+pp3+++=his
mind ^nn++++=mind
to ^to++++=to
go ^vbi++++=go
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Slipping ^vbg+++xvbg+=Slipping
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
travelled ^vbd+++xvbnx+=travelled
all ^abn++++=all
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
appeared ^vbd+seem++xvbn+=appeared
next ^ap++++=next
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
joyfully ^rb++++=joyfully
waving ^vbg+++xvbg+=waving
his ^pp$+pp3+++=his
tail ^nn++++=tail,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
purring ^jj+++xvbg+=purring
like ^in++++=like
a ^at++++=a
small ^jj+atrb+++=small
organ ^nn++++=organ.
. ^zz++++=EXTRAWORD
Aunt ^nn++++=Aunt
Trib ^np+++??+=Trib
was ^vbd+bedz+vrb++=was
glad ^jj+pred+++=glad
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
explained ^vprf+++xvbnx+=explained
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
really ^rb+emph+++=really
did ^vbd+dod+aux++=did
do ^vb+do+vrb++=do
his ^pp$+pp3+++=his
best ^jjt++++=best
about ^in++++=about
the ^ati++++=the
mice ^nns++++=mice,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
forgave ^nn+++??+=forgave
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
got ^vbd+++xvbn+=got
the ^ati++++=the
trap ^nn++++=trap
for ^in++++=for
him ^pp3o+pp3+++=him
to ^to++++=to
give ^vbi++++=give
grandma ^np++++=grandma,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
might ^md+pos+++=might
no ^at++++=no
longer ^rbr++++=longer
be ^vb+be+vrb++=be
annoyed ^jj+pred+++=annoyed
by ^in++++=by
having ^xvbg+++xvbg+=having
her ^pp$+pp3+++=her
private ^jj+atrb+++=private
stores ^nns++++=stores
nibbled ^vbd+++xvbn+=nibbled
at ^in+strn+++=at.
. ^zz++++=EXTRAWORD
Which ^whp+who+++=Which
he ^pp3a+pp3+++=he
actually ^rb+amp+++=actually
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
sat ^vbd+++xvbn+=sat
bolt ^nn++++=bolt
upright ^jj++++=upright
on ^in++++=on
the ^ati++++=the
rug ^nn++++=rug,
, ^zz++++=EXTRAWORD
surveying ^vbg+++xvbg+=surveying
the ^ati++++=the
scene ^nn++++=scene
with ^in++++=with
the ^ati++++=the
dignity ^nn+nom+++=dignity
of ^in++++=of
a ^at++++=a
judge ^nn++++=judge
and ^cc++++=and
the ^ati++++=the
gravity ^nn+nom+++=gravity
of ^in++++=of
an ^at++++=an
owl ^nn++++=owl.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
funny ^jj+atrb+++=funny
presents ^nns++++=presents!
! ^zz++++=EXTRAWORD
A ^at++++=A
wood ^nn++++=wood-box
- ^zz++++=EXTRAWORD
box ^nn++++=EXTRAWORD
and ^cc++++=and
a ^at++++=a
water ^nn++++=water-carrier;
- ^zz++++=EXTRAWORD
carrier ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
a ^at++++=a
blue ^nn++++=blue
and ^cc++++=and
gold ^nn++++=gold
gruel ^nn+++??+=gruel-bowl,
- ^zz++++=EXTRAWORD
bowl ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
black ^jj+atrb+++=black
silk ^nn++++=silk
apron ^nn++++=apron;
; ^zz++++=EXTRAWORD
a ^at++++=a
new ^jj+atrb+++=new
diary ^nn++++=diary,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
pound ^nn++++=pound
of ^in++++=of
remarkably ^rb++++=remarkably
choice ^nn++++=choice
tea ^nn++++=tea;
; ^zz++++=EXTRAWORD
a ^at++++=a
pretty ^jj+atrb+++=pretty
letter ^nn++++=letter
on ^in++++=on
birch ^nn++++=birch
bark ^nn++++=bark,
, ^zz++++=EXTRAWORD
sealed ^xvbn+++xvbn+=sealed
with ^in++++=with
a ^at++++=a
tiny ^jj+atrb+++=tiny
red ^jj+atrb+++=red
leaf ^nn++++=leaf;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
bust ^nn++++=bust
of ^in++++=of
the ^ati++++=the
wisest ^jjt+atrb+++=wisest
man ^nn++++=man
in ^in++++=in
America ^np++++=America,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
some ^dti++++=some
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
the ^ati++++=the
dear ^jj+atrb+++=dear
old ^jj+atrb+++=old
lady ^nn++++=lady
did ^vbd+dod+aux++=did
enjoy ^vb++++=enjoy
it ^pp3+it+++=it
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
grateful ^jj++++=grateful
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
for ^in++++=for
the ^ati++++=the
smallest ^jjt+atrb+++=smallest
trifle ^nn++++=trifle!
! ^zz++++=EXTRAWORD
An ^at++++=An
old ^jj+atrb+++=old
friend ^nn++++=friend
sent ^vbd+++xvbn+=sent
her ^pp$+pp3+++=her
a ^at++++=a
lock ^nn++++=lock
of ^in++++=of
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
the ^ati++++=the
little ^ap++++=little
brown ^jj++++=brown
curl ^vb++++=curl
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
forget ^vb+vprv+++=forget
