Every ^at++++=Every
seated ^vpsv++agls+xvbnx+=seated,
, ^zz++++=EXTRAWORD
gave ^j+++xvbn+=gave
a ^at++++=a
sign ^nn++++=sign
of ^in++++=of
consent ^nn++++=consent.
. ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^nn++++=captain
begged ^vbd+++xvbn+=begged
him ^pp3o+pp3+++=him
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
offended ^vpsv++agls+xvbnx+=offended
at ^in++++=at
the ^ati++++=the
licence ^nn+nom+++=licence
of ^in++++=of
his ^pp$+pp3+++=his
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
confessed ^vpsv++agls+xvbn+=confessed
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
the ^ati++++=the
king ^nn++++=king
was ^vbd+bedz+aux++=was
said ^vpsv++agls+xvbnx+=said
to ^to+vcmp+++=to
be ^vbi++vrb++=be
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
amorous ^jj+atrb+++=amorous
men ^nns++++=men
in ^in++++=in
France ^np++++=France,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
would ^md+prd+++=would
be ^vb+be+vrb++=be
glad ^jj+pred+++=glad
to ^to+jcmp+++=to
learn ^vbi+vprv+++=learn
from ^in++++=from
him ^pp3o+pp3+++=him
if ^cs+cnd+++=if
the ^ati++++=the
ladies ^nns++++=ladies
of ^in++++=of
the ^ati++++=the
court ^nn++++=court
were ^vbd+bed+vrb++=were
expert ^nn++++=expert
in ^in++++=in
the ^ati++++=the
adventures ^nns++++=adventures
of ^in++++=of
love ^nn++++=love.
. ^zz++++=EXTRAWORD
The ^ati++++=The
poor ^jj+atrb+++=poor
king ^nn++++=king,
, ^zz++++=EXTRAWORD
calling ^vbg+nom++xvbg+=calling
to ^in++++=to
mind ^nn++++=mind
his ^pp$+pp3+++=his
many ^ap++++=many
adventures ^nns++++=adventures,
, ^zz++++=EXTRAWORD
gave ^jj+atrb++xvbn+=gave
vent ^nn++++=vent
to ^in++++=to
a ^at++++=a
deep ^jj++++=deep-drawn
- ^zz++++=EXTRAWORD
drawn ^vbd+++xvbn+=EXTRAWORD
sigh ^nn++++=sigh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
exclaimed ^jj+++xvbn+=exclaimed,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
no ^at++++=no
woman ^nn++++=woman
of ^in++++=of
any ^dti++++=any
country ^nn++++=country,
, ^zz++++=EXTRAWORD
including ^in++++=including
those ^dt+dem+++=those
of ^in++++=of
the ^ati++++=the
moon ^nn++++=moon,
, ^zz++++=EXTRAWORD
knew ^j+++xvbn+=knew
better ^jjr++++=better
than ^in++++=than
the ^ati++++=the
ladies ^nns++++=ladies
of ^in++++=of
France ^np++++=France
the ^ati++++=the
secrets ^nns++++=secrets
of ^in++++=of
this ^dt+dem+++=this
alchemy ^nn++++=alchemy
and ^cc++++=and
at ^in++++=at
the ^ati++++=the
remembrance ^nn+nom+++=remembrance
of ^in++++=of
the ^ati++++=the
savoury ^jj++++=savoury,
, ^zz++++=EXTRAWORD
gracious ^jj++++=gracious,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
vigorous ^jj++++=vigorous
fondling ^jj+++xvbg+=fondling
of ^in++++=of
one ^cd1++++=one
alone ^jj++++=alone,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv+tht0+xvbnx+=felt
himself ^ppl+pp3+++=himself
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
she ^pp3a+pp3+++=she
then ^rn+tm+++=then
within ^in++++=within
his ^pp$+pp3+++=his
reach ^nn++++=reach,
, ^zz++++=EXTRAWORD
to ^in++++=to
clasp ^nn++++=clasp
her ^pp$+pp3+++=her
to ^in++++=to
his ^pp$+pp3+++=his
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
even ^rb++++=even
on ^in++++=on
a ^at++++=a
rotten ^jj+atrb+++=rotten
plank ^nn++++=plank
a ^at++++=a
hundred ^cd++++=hundred
feet ^nns++++=feet
above ^in+pl+++=above
a ^at++++=a
precipice ^nn++++=precipice.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say
which ^wdt+who+whcl++=which,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
good ^jj+atrb+++=good
king ^nn++++=king,
, ^zz++++=EXTRAWORD
a ^at++++=a
ribald ^jj++++=ribald
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
ever ^rb++++=ever
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
one ^pn++++=one,
, ^zz++++=EXTRAWORD
shot ^j+++xvbn+=shot
forth ^np++++=forth
so ^ql++++=so
fiercely ^rb++++=fiercely
life ^nn++++=life
and ^cc++++=and
light ^nn++++=light
from ^in++++=from
his ^pp$+pp3+++=his
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
captain ^nn++++=captain,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
a ^at++++=a
brave ^jj+atrb+++=brave
man ^nn++++=man,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt
a ^at++++=a
quaking ^nn++++=quaking
in ^in++++=in
his ^pp$+pp3+++=his
inside ^jjb++++=inside
so ^ql++++=so
fiercely ^rb++++=fiercely
flamed ^vbd+++xvbn+=flamed
the ^ati++++=the
sacred ^jj+atrb+++=sacred
majesty ^nn++++=majesty
of ^in++++=of
royal ^jj+atrb+++=royal
love ^nn++++=love.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
recovering ^vbg+++xvbg+=recovering
his ^pp$+pp3+++=his
courage ^nn+nom+++=courage
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
defend ^vbi++++=defend
the ^ati++++=the
Spanish ^jj+atrb+++=Spanish
ladies ^nns++++=ladies,
, ^zz++++=EXTRAWORD
declaring ^vbg+vpub++xvbg+=declaring
that ^tht+vcmp+++=that
in ^in++++=in
Castile ^np++++=Castile
alone ^rb++++=alone
was ^vbd+bedz+aux++=was
love ^nn++++=love
properly ^rb++++=properly
understood ^vbd+vprv++xvbn+=understood,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
most ^ql+emph+++=most
religious ^jj+atrb+++=religious
place ^nn++++=place
in ^in++++=in
Christendom ^nn+nom+++=Christendom,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
more ^ql++++=more
fear ^vb++++=fear
the ^ati++++=the
women ^nns++++=women
had ^vb+hv+vrb++=had
of ^in++++=of
damning ^jj++++=damning
themselves ^ppls+pp3+++=themselves
by ^in++++=by
yielding ^nn++++=yielding
to ^in++++=to
a ^at++++=a
lover ^nn++++=lover,
, ^zz++++=EXTRAWORD
the ^ati++++=the
more ^ql++++=more
their ^pp$+pp3+++=their
souls ^nns++++=souls
were ^vbd+bed+vrb++=were
in ^in++++=in
the ^ati++++=the
affair ^nn++++=affair,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
knew ^vbd+vprv+tht0+xvbnx+=knew
they ^pp3a+pp3+++=they
must ^md+nec+++=must
take ^vb++++=take
their ^pp$+pp3+++=their
pleasure ^nn++++=pleasure
then ^rn+tm+++=then
against ^in++++=against
eternity ^nn+nom+++=eternity.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
further ^jjb++++=further
added ^jj+++xvbn+=added,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
if ^cs+cnd+++=if
the ^ati++++=the
Lord ^npt++++=Lord
King ^nn++++=King
would ^md+prd+++=would
wager ^jjr+atrb+++=wager
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
best ^jjt++++=best
and ^cc++++=and
most ^ql+emph+++=most
profitable ^jj+atrb+++=profitable
manors ^nns++++=manors
in ^in++++=in
the ^ati++++=the
kingdom ^nn+nom+++=kingdom
of ^in++++=of
France ^np++++=France,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
give ^vb++++=give
him ^pp3o+pp3+++=him
a ^at++++=a
Spanish ^jj+atrb+++=Spanish
night ^nn++++=night
of ^in++++=of
love ^nn++++=love,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
a ^at++++=a
casual ^jj+atrb+++=casual
queen ^npt++++=queen
should ^md+nec+++=should,
, ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
care ^nn++++=care,
, ^zz++++=EXTRAWORD
draw ^vb++++=draw
his ^pp$+pp3+++=his
soul ^nn++++=soul
from ^in++++=from
his ^pp$+pp3+++=his
body ^nn++++=body.
. ^zz++++=EXTRAWORD
" ^zz++++="Done,"
done ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
king ^nn++++=king,
, ^zz++++=EXTRAWORD
jumping ^jj+++xvbg+=jumping
from ^in++++=from
his ^pp$+pp3+++=his
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
thee ^pp2+pp2+++=thee,
, ^zz++++=EXTRAWORD
by ^in++++=by
God ^np++++=God,
, ^zz++++=EXTRAWORD
the ^ati++++=the
manor ^nn++++=manor
of ^in++++=of
Ville ^np+++??+=Ville-aux-Dames
- ^zz++++=EXTRAWORD
aux ^&fw++++=EXTRAWORD
- ^zz++++=EXTRAWORD
dames ^nns++++=EXTRAWORD
in ^in++++=in
my ^pp$+pp1+++=my
province ^nn++++=province
of ^in++++=of
Touraine ^np+++??+=Touraine,
, ^zz++++=EXTRAWORD
with ^in++++=with
full ^jj+atrb+++=full
privilege ^nn++++=privilege
of ^in++++=of
chase ^nn++++=chase,
, ^zz++++=EXTRAWORD
of ^in++++=of
high ^jj+atrb+++=high
and ^cc+phrs+++=and
low ^jj+atrb+++=low
jurisdiction ^nn+nom+++=jurisdiction."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
the ^ati++++=the
captain ^nn++++=captain,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
acquainted ^vpsv++agls+xvbnx+=acquainted
with ^in++++=with
the ^ati++++=the
Donna ^np+++??+=Donna
of ^in++++=of
the ^ati++++=the
Cardinal ^jjb+atrb+++=Cardinal
Archbishop ^nn++++=Archbishop
of ^in++++=of
Toledo ^np++++=Toledo
requested ^vbd+vsua++xvbn+=requested
her ^pp$+pp3+++=her
to ^to++++=to
smother ^vbi++++=smother
the ^ati++++=the
King ^nn++++=King
of ^in++++=of
France ^np++++=France
with ^in++++=with
kindness ^nns+nom+++=kindness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
demonstrate ^nn+nom+++=demonstrate
to ^in++++=to
him ^pp3o+pp3+++=him
the ^ati++++=the
great ^jj+atrb+++=great
advantage ^nn+nom+++=advantage
of ^in++++=of
the ^ati++++=the
Castilian ^jj+atrb+++=Castilian
imagination ^nn+nom+++=imagination
over ^in++++=over
the ^ati++++=the
simple ^jj+atrb+++=simple
movement ^nn+nom+++=movement
of ^in++++=of
the ^ati++++=the
French ^nn++++=French.
. ^zz++++=EXTRAWORD
To ^to++++=To
which ^whp+who+++=which
the ^ati++++=the
Marchesa ^np+++??+=Marchesa
of ^in++++=of
Amaesguy ^np+++??+=Amaesguy
consented ^vbd+++xvbn+=consented
for ^in++++=for
the ^ati++++=the
honour ^nn++++=honour
of ^in++++=of
Spain ^np++++=Spain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
also ^rb++++=also
for ^in++++=for
the ^ati++++=the
pleasure ^nn++++=pleasure
of ^in++++=of
knowing ^nn++++=knowing
of ^in++++=of
what ^wdt+who+++=what
paste ^nn++++=paste
God ^np++++=God
made ^vbd+++xvbn+=made
Kings ^nns++++=Kings,
, ^zz++++=EXTRAWORD
a ^at++++=a
matter ^nn++++=matter
in ^in++++=in
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
ignorant ^jj+pred+++=ignorant,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
experience ^nn+nom+++=experience
only ^rb+down+++=only
of ^in++++=of
the ^ati++++=the
princes ^nns++++=princes
of ^in++++=of
the ^ati++++=the
Church ^nn++++=Church.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
became ^vbd+++xvbnx+=became
passionate ^jj++++=passionate
as ^in++++=as
a ^at++++=a
lion ^nn++++=lion
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
broken ^vprf+++xvbnx+=broken
out ^rb+phrv+++=out
of ^in+ppvb+++=of
his ^pp$+pp3+++=his
cage ^nn++++=cage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
the ^ati++++=the
bones ^nns++++=bones
of ^in++++=of
the ^ati++++=the
king ^npt++++=king
crack ^jjb++++=crack
in ^in++++=in
a ^at++++=a
manner ^nn++++=manner
that ^tht+rel+subj++=that
would ^md+prd+++=would
have ^vb+hv+aux++=have
killed ^vprf+++xvbnx+=killed
any ^dti++++=any
other ^ap++++=other
man ^nn++++=man.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
above ^in+pl+++=above-named
- ^zz++++=EXTRAWORD
named ^xvbn+++xvbn+=EXTRAWORD
lord ^npt++++=lord
was ^vbd+bedz+vrb++=was
so ^ql++++=so
well ^rb++++=well
furnished ^vbd+++xvbn+=furnished,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
greedy ^jj++++=greedy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
will ^md+prd+++=will
bitten ^vb+++xvbn+=bitten,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
no ^at++++=no
longer ^rbr++++=longer
felt ^vbd+vprv++xvbn+=felt
a ^at++++=a
bite ^nn++++=bite;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
this ^dt+dem+++=this
terrible ^jj+atrb+++=terrible
duel ^nn++++=duel
the ^ati++++=the
Marchesa ^np+++??+=Marchesa
emerged ^vbd+++xvbn+=emerged
abashed ^xvbn+++xvbn+=abashed,
, ^zz++++=EXTRAWORD
believing ^vbg+vprv+tht0+xvbg+=believing
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
the ^ati++++=the
devil ^nn++++=devil
to ^to++++=to
confess ^nns+nom+++=confess.
. ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^nn++++=captain,
, ^zz++++=EXTRAWORD
confident ^jj++++=confident
in ^in++++=in
his ^pp$+pp3+++=his
agent ^nn++++=agent,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
to ^to++++=to
salute ^vbi++++=salute
his ^pp$+pp3+++=his
lord ^npt++++=lord,
, ^zz++++=EXTRAWORD
thinking ^nvbg+++xvbg+=thinking
to ^to++++=to
do ^vbi++++=do
honour ^nn++++=honour
for ^in++++=for
his ^pp$+pp3+++=his
fief ^nn+++??+=fief.
. ^zz++++=EXTRAWORD
Thereupon ^rb++++=Thereupon
the ^ati++++=the
king ^npt++++=king
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
jocular ^nn+++??+=jocular
manner ^nn++++=manner,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
Spanish ^jj+atrb+++=Spanish
ladies ^nns++++=ladies
were ^vbd+bed+vrb++=were
of ^in++++=of
a ^at++++=a
passable ^jj+atrb+++=passable
temperature ^nn++++=temperature,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
system ^nn++++=system
a ^at++++=a
fair ^jj+atrb+++=fair
one ^pn++++=one,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
when ^wrb+who+++=when
gentleness ^nns+nom+++=gentleness
was ^vbd+bedz+aux++=was
required ^vpsv++agls+xvbnx+=required
they ^pp3a+pp3+++=they
substituted ^vbd+++xvbnx+=substituted
frenzy ^nn++++=frenzy;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
kept ^vbd+++xvbnx+=kept
fancying ^jj+++xvbg+=fancying
each ^dt++++=each
thrill ^nn++++=thrill
was ^vbd+bedz+vrb++=was
a ^at++++=a
sneeze ^nn+++??+=sneeze,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
case ^nn++++=case
of ^in++++=of
violence ^nn+nom+++=violence;
; ^zz++++=EXTRAWORD
in ^rb++++=in
short ^rb"++++=short,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
embrace ^nn++++=embrace
of ^in++++=of
a ^at++++=a
French ^jj+atrb+++=French
woman ^nn++++=woman
brought ^vbd+++xvbn+=brought
back ^rb+phrv+++=back
the ^ati++++=the
drinker ^jjr++++=drinker
more ^rbr++++=more
thirsty ^jj++++=thirsty
than ^in++++=than
ever ^rb+cnj+++=ever,
, ^zz++++=EXTRAWORD
tiring ^vbg+++xvbg+=tiring
him ^pp3o+pp3+++=him
never ^rb++++=never;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
with ^in++++=with
the ^ati++++=the
ladies ^nns++++=ladies
of ^in++++=of
his ^pp$+pp3+++=his
court ^nn++++=court,
, ^zz++++=EXTRAWORD
love ^nn++++=love
was ^vbd+bedz+vrb++=was
a ^at++++=a
gentle ^jj+atrb+++=gentle
pleasure ^nn++++=pleasure
without ^in++++=without
parallel ^nn++++=parallel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
the ^ati++++=the
labour ^nn++++=labour
of ^in++++=of
a ^at++++=a
master ^nn++++=master
baker ^np++++=baker
in ^in++++=in
his ^pp$+pp3+++=his
kneading ^nn++++=kneading
trough ^nn++++=trough.
. ^zz++++=EXTRAWORD
The ^ati++++=The
poor ^jj+atrb+++=poor
captain ^nn++++=captain
was ^vbd+bedz+aux++=was
strongly ^rb+amp+splt++=strongly
piqued ^vpsv++agls+xvbnx+=piqued
at ^rb++++=at
his ^pp$+pp3+++=his
language ^nn+nom+++=language.
. ^zz++++=EXTRAWORD
In ^in++++=In
spite ^in"++++=spite
of ^in"++++=of
the ^ati++++=the
nice ^jj+atrb+++=nice
sense ^nn++++=sense
of ^in++++=of
honour ^nn++++=honour
which ^whp+rel+obj++=which
the ^ati++++=the
king ^nn++++=king
pretended ^vbd+vprv++xvbn+=pretended
to ^to+vcmp+++=to
possess ^nns+nom+++=possess,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
fancied ^vbd+++xvbnx+=fancied
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
majesty ^nn++++=majesty
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
bilk ^vb+++??+=bilk
him ^pp3o+pp3+++=him
like ^in++++=like
a ^at++++=a
student ^nn++++=student,
, ^zz++++=EXTRAWORD
stealing ^nvbg+++xvbg+=stealing
a ^at++++=a
slice ^nn++++=slice
of ^in++++=of
love ^nn++++=love
at ^rb++++=at
a ^at++++=a
brothel ^nn++++=brothel
in ^in++++=in
Paris ^np++++=Paris.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
knowing ^vbg+vprv++xvbg+=knowing
for ^in++++=for
the ^ati++++=the
matter ^nn++++=matter
of ^in++++=of
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
Marchesa ^np+++??+=Marchesa
had ^vb+hv+vrb++=had
not ^xnot++not++=not
over ^in++++=over-spanished
- ^zz++++=EXTRAWORD
spanished ^jj+++xvbn+=EXTRAWORD
the ^ati++++=the
king ^nn++++=king,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
demanded ^vbd+vsua+tht0+xvbnx+=demanded
his ^pp$+pp3+++=his
revenge ^nn++++=revenge
from ^in++++=from
the ^ati++++=the
captive ^nn++++=captive,
, ^zz++++=EXTRAWORD
pledging ^jj+++xvbg+=pledging
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
word ^nn++++=word,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
should ^md+nec+++=should
have ^vb+hv+vrb++=have
for ^rb++++=for
certain ^rb"++++=certain
a ^at++++=a
veritable ^jj+atrb+++=veritable
fay ^np++++=fay,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
yet ^rb++splt++=yet
gain ^vb++++=gain
the ^ati++++=the
fief ^nn+++??+=fief.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
was ^vbd+bedz+vrb++=was
too ^ql++++=too
courteous ^jj++++=courteous
and ^cc+phrs+++=and
gallant ^jj++++=gallant
a ^at++++=a
knight ^nn++++=knight
to ^to++++=to
refuse ^vbi++++=refuse
this ^dt+dem+++=this
request ^nn++++=request,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^cs+sub+++=even
made ^vprf+++xvbn+=made
a ^at++++=a
pretty ^jj++++=pretty
and ^cc+phrs+++=and
right ^jj+atrb+++=right
royal ^jj+atrb+++=royal
speech ^nn++++=speech,
, ^zz++++=EXTRAWORD
intimating ^jj+++xvbg+=intimating
his ^pp$+pp3+++=his
desire ^nn++++=desire
to ^to+ncmp+++=to
lose ^vbi++++=lose
the ^ati++++=the
wager ^nn++++=wager.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
after ^in++++=after
vespers ^nns+nom+++=vespers,
, ^zz++++=EXTRAWORD
the ^ati++++=the
guard ^nn++++=guard
passed ^vbd+++xvbn+=passed
fresh ^jj++++=fresh
and ^cc+phrs+++=and
warm ^jj++++=warm
into ^in++++=into
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
a ^at++++=a
lady ^npt++++=lady
most ^ql+emph+++=most
dazzlingly ^jj++++=dazzlingly
white ^jj++++=white--most
-- ^--+clp+++=EXTRAWORD
most ^ql+emph+++=EXTRAWORD
delicately ^rb++++=delicately
wanton ^jj++++=wanton,
, ^zz++++=EXTRAWORD
with ^in++++=with
long ^rb++++=long
tresses ^nns+nom++??+=tresses
and ^cc++++=and
velvet ^nn++++=velvet
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
filling ^vbg+nom++xvbg+=filling
out ^rp+pl+++=out
her ^pp$+pp3+++=her
dress ^nn++++=dress
at ^rb++++=at
the ^ati++++=the
least ^rbt++++=least
movement ^nn+nom+++=movement,
, ^zz++++=EXTRAWORD
for ^in++++=for
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
gracefully ^rb++++=gracefully
plump ^jj+pred+++=plump,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
laughing ^jj+atrb++xvbg+=laughing
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eyes ^nns++++=eyes
moist ^jj++++=moist
in ^in++++=in
advance ^nn+nom+++=advance,
, ^zz++++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman
to ^to++++=to
beautify ^vbi++++=beautify
hell ^nn++++=hell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whose ^whp+rel+obj++=whose
first ^od++++=first
word ^nn++++=word
had ^vb+hv+vrb++=had
such ^abl++++=such
cordial ^jj+atrb+++=cordial
power ^nn++++=power
that ^tht+rel+obj++=that
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
garment ^nn+nom+++=garment
was ^vbd+bedz+aux++=was
cracked ^vpsv++by+xvbnx+=cracked
by ^in++++=by
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
morrow ^nn++++=morrow,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
the ^ati++++=the
fair ^jj+atrb+++=fair
one ^cd1++++=one
had ^vbd+hvd+aux++=had
slipped ^vprf+++xvbnx+=slipped
out ^rp+pl+++=out
after ^in++++=after
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
the ^ati++++=the
good ^jj+atrb+++=good
captain ^nn++++=captain
came ^vbd+++xvbn+=came
radiant ^jj++++=radiant
and ^cc+phrs+++=and
triumphant ^jj++++=triumphant
into ^in++++=into
the ^ati++++=the
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
At ^in++++=At
sight ^nn++++=sight
of ^in++++=of
him ^pp3o+pp3+++=him
the ^ati++++=the
prisoner ^nn+nom+++=prisoner
then ^rn+tm+++=then
exclaimed ^vbd+++xvbn+=exclaimed-"Baron
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
baron ^npt++++=EXTRAWORD
de ^&fw++++=de
la ^&fw++++=la
Ville ^np+++??+=Ville-aux-Dames!
- ^zz++++=EXTRAWORD
aux ^&fw++++=EXTRAWORD
- ^zz++++=EXTRAWORD
dames ^nns++++=EXTRAWORD
! ^zz++++=EXTRAWORD
God ^np++++=God
grant ^np++++=grant
you ^pp2+pp2+++=you
joys ^nns++++=joys
like ^vb++++=like
to ^to+vcmp+++=to
mine ^vbi++++=mine!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
like ^vb++++=like
my ^pp$+pp1+++=my
jail ^nn++++=jail!
! ^zz++++=EXTRAWORD
By ^in++++=By'r
'r ^nn+++??+=EXTRAWORD
lady ^npt++++=lady,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
judge ^vb++++=judge
between ^in++++=between
the ^ati++++=the
love ^nn++++=love
of ^in++++=of
our ^pp$+pp1+++=our
lands ^nns++++=lands,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
pay ^vb++++=pay
the ^ati++++=the
wager ^nn++++=wager."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
sure ^jj+pred+++=sure
of ^in++++=of
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
captain ^nn++++=captain.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
King ^nn++++=King.
. ^zz++++=EXTRAWORD
" ^zz++++="Sire,
sire ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
