All ^abn++++=All
afternoon ^nn++++=afternoon
to ^to++++=to
pass ^vbi++++=pass
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
day ^nn++++=day
with ^in++++=with
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
it ^pp3+it+++=it
got ^vbd+++xvbn+=got
to ^to+vcmp+++=to
our ^pp$+pp1+++=our
Mary ^np++++=Mary
walking ^vwbg+++xvbg+=walking
out ^rp+pl+++=out
with ^in++++=with
' ^zz++++='im
im ^&fw++++=EXTRAWORD
regular ^jj++++=regular.
. ^zz++++=EXTRAWORD
' ^zz++++='Blest
blest ^jjt++++=EXTRAWORD
if ^cs+cnd+++=if
it ^pp3+it+++=it
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi++vrb++=be
" ^zz++++="William
william ^np++++=EXTRAWORD
and ^cc++++=and
Mary ^np++++=Mary"
" ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
my ^pp$+pp1+++=my
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
' ^zz++++='He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+aux++=was
pleased ^vpsv++agls+xvbnx+=pleased,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
for ^in++++=for
Bill ^nn++++=Bill
Jarvis ^np++++=Jarvis,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++0=he'd
'd ^vbd+hvd+aux++=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
put ^vpsv++agls+xvbnx+=put
to ^in++++=to
his ^pp$+pp3+++=his
father ^nn++++=father's
's ^$++++=EXTRAWORD
trade ^nn++++=trade,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
' ^zz++++='e
e ^zz++++=EXTRAWORD
might ^md+pos+++=might
look ^vb++++=look
to ^to+vcmp+++=to
come ^vbi++++=come
into ^in+ppvb+++=into
his ^pp$+pp3+++=his
father ^nn++++=father's
's ^$++++=EXTRAWORD
business ^nns+nom+++=business
in ^in++++=in
good ^jj+atrb+++=good
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
barrin ^nn+++??+=barrin'
' ^zz++++=EXTRAWORD
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
poaching ^xvbg+++xvbg+=poaching,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
neither ^dt++neg++=neither
here ^rn+pl+++=here
nor ^cc++neg++=nor
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
in ^in++++=in
my ^pp$+pp1+++=my
opinion ^nn++++=opinion
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
word ^nn++++=word
to ^to++++=to
be ^vbi+vbi+aux++=be
said ^vpsv++agls+xvbnx+=said
against ^in++++=against
' ^zz++++='im.
im ^&fw++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
so ^ql++++=so
things ^nns++++=things
went ^vbd+++xvbn+=went
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
was ^vbd+bedz+vrb++=was
all ^abn++++=all
jolly ^jj++++=jolly
except ^cs+sub+++=except
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
it ^pp3+it+++=it
tugging ^jj+++xvbg+=tugging
at ^rb++++=at
my ^pp$+pp1+++=my
heart ^nn++++=heart
day ^nn++++=day
and ^cc++++=and
night ^nn++++=night,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
little ^jj+atrb+++=little
gell ^np++++=gell
as ^in++++=as
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
my ^pp$+pp1+++=my
very ^ql+amp+++=very
own ^ap++++=own
these ^dt+dem+++=these
seventeen ^cd++++=seventeen
years ^nns++++=years
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
mine ^nn++++=mine
no ^at++++=no
longer ^rbr++++=longer
soon ^rb+cnj+++=soon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
God ^np++++=God
forgive ^vb++++=forgive
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hated ^vbd+++xvbnx+=hated
Bill ^np++++=Bill
Jarvis ^np++++=Jarvis,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
' ^zz++++='ave
ave ^nn+++??+=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
sorry ^uh++++=sorry
if ^cs+cnd+++=if
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
' ^zz++++='eard
eard ^nn+++??+=EXTRAWORD
as ^in++++=as
' ^zz++++='arm
arm ^nn++++=EXTRAWORD
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
come ^vb++++=come
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wedding ^nn++++=wedding
was ^vbd+bedz+aux++=was
fixed ^vpsv++agls+xvbnx+=fixed
for ^in++++=for
the ^ati++++=the
Saturday ^nr++++=Saturday;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
was ^vbd+bedz+vrb++=was
to ^to++++=to
' ^zz++++='ave
ave ^nn+++??+=EXTRAWORD
a ^at++++=a
nice ^jj++++=nice
little ^ap++++=little
spread ^vprf+++xvbn+=spread
at ^rb++++=at
the ^ati++++=the
Rose ^nn+++xvbn+=Rose
and ^cc++++=and
Crown ^nn++++=Crown,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
young ^jj+atrb+++=young
folks ^nns++++=folks
was ^vbd+bedz+aux++=was
to ^to++++=to
go ^vbi++++=go
' ^zz++++='ome
ome ^nn+++??+=EXTRAWORD
and ^cc++++=and
stay ^vb++++=stay
at ^rb++++=at
old ^jj+atrb+++=old
Jarvis ^np++++=Jarvis's
's ^vbz+bez+vrb++0=EXTRAWORD
at ^in++++=at
Farleigh ^np+++??+=Farleigh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
to ^to++++=to
lose ^vbi++++=lose
my ^pp$+pp1+++=my
Pretty ^jj++++=Pretty.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
on ^in++++=on
the ^ati++++=the
Friday ^nr++++=Friday
night ^nn++++=night,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
' ^zz++++='e
e ^zz++++=EXTRAWORD
went ^vbd+++xvbn+=went
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
Rose ^nn+++xvbn+=Rose
and ^cc++++=and
Crown ^nn++++=Crown
to ^to++++=to
see ^vbi+vprv+++=see
about ^in++++=about
things ^nns++++=things
and ^cc++++=and
to ^to++++=to
get ^vbi++++=get
a ^at++++=a
drink ^nn++++=drink
along ^in++++=along
of ^in++++=of
' ^zz++++='is
is ^vbz+bez+vrb++=EXTRAWORD
mates ^nns++++=mates,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
' ^zz++++='e
e ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
back ^jjb++++=back
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
' ^zz++++='im
im ^&fw++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
bit ^nn++++=bit
on ^in++++=on
maybe ^rb+cnj+++=maybe,
, ^zz++++=EXTRAWORD
as ^ql++++=as
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
natural ^jj+pred+++=natural,
, ^zz++++=EXTRAWORD
the ^ati++++=the
night ^nn++++=night
before ^in++++=before
the ^ati++++=the
weddin ^nn+++??+=weddin'
' ^zz++++=EXTRAWORD
and ^cc++++=and
all ^rb++++=all.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
' ^zz++++='e
e ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
back ^jjb++++=back
early ^jj++++=early,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
' ^zz++++='e
e ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
back ^jjb++++=back
sober ^jj++++=sober,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
a ^at++++=a
face ^nn++++=face
as ^ql++++=as
white ^jj++++=white
as ^ql++++=as
my ^pp$+pp1+++=my
apron ^nn++++=apron.
. ^zz++++=EXTRAWORD
' ^zz++++='Bess,'
bess ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
' ^zz++++='e
e ^zz++++=EXTRAWORD
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
' ^zz++++='where's
where ^wrb+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
girl ^nn++++=girl?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='She's
she ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
' ^zz++++='er
er ^&fw++++=EXTRAWORD
bunk ^nn++++=bunk
asleep ^jj++++=asleep,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
' ^zz++++='lookin'
lookin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
as ^ql++++=as
pretty ^rb++++=pretty
as ^ql++++=as
a ^at++++=a
picture ^nn++++=picture.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vpsv++agls+xvbnx+=been
out ^rp+pl+++=out
with ^in++++=with
' ^zz++++='er
er ^&fw++++=EXTRAWORD
sweet ^jj+atrb+++=sweet'eart,'
'eart,' ^nn+++??+=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
' ^zz++++='O
o ^zz++++=EXTRAWORD
Tom ^np++++=Tom,
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
the ^ati++++=the
last ^jj+atrb+++=last
night ^nn++++=night
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
lay ^jjb+++xvbn+=lay
in ^cs+sub+++=in
that ^cs"++++=that
little ^jj+atrb+++=little
bunk ^nn++++=bunk
as ^ql++++=as
she ^pp3a+pp3+++=she's
's ^vbz+bez+aux++0=EXTRAWORD
laid ^vpsv++agls+xvbnx+=laid
in ^in++++=in
every ^at++++=every
night ^nn++++=night
of ^in++++=of
' ^zz++++='er
er ^&fw++++=EXTRAWORD
life ^nn++++=life,
, ^zz++++=EXTRAWORD
except ^cs+sub+++=except
that ^cs"++++=that
wicked ^jj+atrb+++=wicked
fortnight ^nn++++=fortnight
we ^pp1a+pp1+++=we
sent ^vbd+++xvbn+=sent
' ^zz++++='er
er ^&fw++++=EXTRAWORD
to ^in++++=to
school ^nn++++=school.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Look
look ^vb++++=EXTRAWORD
' ^zz++++='ere,'
ere ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
' ^zz++++='e,
e ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=speaking
in ^in++++=in
a ^at++++=a
whisper ^nn++++=whisper,
, ^zz++++=EXTRAWORD
' ^zz++++='I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+vrb++0=EXTRAWORD
' ^zz++++='eard
eard ^nn+++??+=EXTRAWORD
summat ^pn++++=summat
up ^rp++++=up
at ^in++++=at
the ^ati++++=the
Rose ^nn+++xvbn+=Rose
and ^cc++++=and
Crown ^nn++++=Crown:
: ^zz++++=EXTRAWORD
Bank ^np++++=Bank's
's ^$++++=EXTRAWORD
broke ^vbd+++xvbn+=broke,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
our ^pp$+pp1+++=our
money ^nn++++=money's
's ^$++++=EXTRAWORD
gone ^vbd+++xvbn+=gone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
so ^ql++++=so
it ^pp3+it+++=it
must ^md+nec+++=must
be ^vb+be+vrb++=be
true ^jj+pred+++=true.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
mean ^vb+vprv+++=mean
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
Tom ^np++++=Tom,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I;
; ^zz++++=EXTRAWORD
' ^zz++++='it
it ^pp3+it+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
true ^jj+pred+++=true.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++=''Tis
it ^pp3+it+++0=EXTRAWORD
is ^vbz+bez+vrb++=EXTRAWORD
true ^jj+pred+++=true,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though,
, ^zz++++=EXTRAWORD
by ^in++++=by
God ^np++++=God,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
' ^zz++++='e,
e ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=''ere,
' ^zz++++=EXTRAWORD
ere ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
on ^rb+phrv+++=on
so ^ql++++=so,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
girl ^nn++++=girl,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++0=I'd
'd ^vbd+hvd+aux++=EXTRAWORD
begun ^vprf+++xvbnx+=begun
to ^to++++=to
cry ^vbi++++=cry.
. ^zz++++=EXTRAWORD
' ^zz++++='More's
more ^ql++++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
lost ^vpsv++agls+xvbnx+=lost
on ^in++++=on
market ^nn++++=market-days,
- ^zz++++=EXTRAWORD
days ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
say ^vb+vpub+++=say:
: ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
little ^jj+atrb+++=little
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
well ^rb++++=well
provided ^vpsv++agls+xvbnx+=provided
for ^in+ppvb+++=for,
, ^zz++++=EXTRAWORD
for ^in++++=for
old ^jj+atrb+++=old
Jarvis ^np++++=Jarvis,
, ^zz++++=EXTRAWORD
' ^zz++++='e's
e ^zz++++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
warm ^jj+atrb+++=warm
man ^nn++++=man.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='She
she ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
' ^zz++++='ave
ave ^nn+++??+=EXTRAWORD
a ^at++++=a
day ^nn++++=day's
's ^$++++=EXTRAWORD
peace ^nn++++=peace
all ^abn++++=all
' ^zz++++='er
er ^&fw++++=EXTRAWORD
life ^nn++++=life,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
' ^zz++++='goin'
goin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
empty- ^jj+++??+=empty-'anded
'anded ^jj+++xvbn+0=EXTRAWORD
into ^in++++=into
that ^cs+sub+++=that
' ^zz++++='ouse.
ouse ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
old ^jj+atrb+++=old
Mother ^nn++++=Mother
Jarvis ^np++++=Jarvis--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
cat ^nn++++=cat:
: ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we'd
'd ^md+prd+aux++0=EXTRAWORD
best ^jjt++++=best
tell ^vb++++=tell
the ^ati++++=the
child ^nn++++=child,
, ^zz++++=EXTRAWORD
p ^zz++++=p'raps
'raps ^nns+++??+0=EXTRAWORD
she ^pp3a+pp3+++=she
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
marry ^vb++++=marry
' ^zz++++='im
im ^&fw++++=EXTRAWORD
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
knows ^vbz+vprv+tht0++=knows
she ^pp3a+pp3+++=she's
's ^vbz+bez+vrb++0=EXTRAWORD
nothing ^pn++++=nothing
to ^to++++=to
take ^vbi++++=take
to ^to+vcmp+++=to
' ^zz++++='im,'
im ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and,
, ^zz++++=EXTRAWORD
God ^np++++=God
forgive ^vb++++=forgive
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
' ^zz++++='eart
eart ^nn+++??+=EXTRAWORD
jumped ^vbd+++xvbn+=jumped
up ^rp++++=up
at ^in++++=at
the ^ati++++=the
thought ^nn+++xvbn+=thought.
. ^zz++++=EXTRAWORD
' ^zz++++='No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
best ^jjt++++=best
leave ^vb++++=leave
it ^pp3+it+++=it
be ^vb+be+vrb++=be,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
my ^pp$+pp1+++=my
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
' ^zz++++='they're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
fair ^jj++++=fair
sweet ^jj++++=sweet
on ^rp++++=on
each ^ppls++++=each
other ^ap++++=other.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
so ^rb++++=so
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning
we ^pp1a+pp1+++=we
all ^rb++++=all
went ^vbd+++xvbn+=went
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
church ^nn++++=church,
, ^zz++++=EXTRAWORD
me ^pp1o+pp1+++=me
cryin ^nn+++??+=cryin'
' ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
way ^nn++++=way
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
' ^zz++++='er
er ^&fw++++=EXTRAWORD
buryin ^nn+++??+=buryin'
' ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
was ^vbd+bedz+vrb++=was
a ^at++++=a-goin'
- ^zz++++=EXTRAWORD
goin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
to ^to++++=to
and ^cc++++=and
not ^xnot++not++=not
' ^zz++++='er
er ^&fw++++=EXTRAWORD
marryin ^nn+++??+=marryin'.
'. ^nn+++??+=EXTRAWORD
The ^ati++++=The
parson ^nn++++=parson
was ^vbd+bedz+vrb++=was
at ^rb++++=at
the ^ati++++=the
church ^nn++++=church
and ^cc++++=and
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
folks ^nns++++=folks
as ^cs+sub+++=as
knew ^vbd+vprv++xvbn+=knew
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
us ^pp1o+pp1+++=us
' ^zz++++='avin'
avin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
bin ^&fw++++=bin
in ^in++++=in
those ^dt+dem+++=those
parts ^nns++++=parts
so ^ql++++=so
long ^rb++++=long;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
none ^rb++++=none
of ^in++++=of
the ^ati++++=the
bridegroom ^nn++++=bridegroom's
's ^$++++=EXTRAWORD
people ^nns++++=people
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
yet ^rb++++=yet
the ^ati++++=the
bridegroom ^nn++++=bridegroom.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
we ^pp1a+pp1+++=we
waited ^vbd+++xvbn+=waited
and ^cc++++=and
we ^pp1a+pp1+++=we
waited ^vbd+++xvbn+=waited,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
Pretty ^rb++++=Pretty
as ^ql++++=as
pale ^nn++++=pale
as ^ql++++=as
a ^at++++=a
snowdrop ^nn+++??+=snowdrop
in ^in++++=in
her ^pp$+pp3+++=her
white ^jj+atrb+++=white
bonnet ^nn++++=bonnet.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
hour ^nn++++=hour
past ^jjb++++=past
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Tom ^np++++=Tom,
, ^zz++++=EXTRAWORD
' ^zz++++='e
e ^zz++++=EXTRAWORD
ups ^nns"++++=ups
and ^cc++++=and
says ^vbz+vpub+++=says
out ^rp+pl+++=out
loud ^jj++++=loud
in ^in++++=in
the ^ati++++=the
church ^nn++++=church,
, ^zz++++=EXTRAWORD
for ^in++++=for
all ^abn++++=all
the ^ati++++=the
parson ^nn++++=parson
and ^cc++++=and
me ^pp1o+pp1+++=me
said ^vbd+vpub++xvbn+=said
' ^zz++++=''Ush!'
' ^zz++++=EXTRAWORD
ush ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
back ^rp++++=back
' ^zz++++='ome,'
ome ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
' ^zz++++='e;
e ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
' ^zz++++='there
there ^ex+pex+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
no ^at++++=no
weddin ^nn+++??+=weddin'
' ^zz++++=EXTRAWORD
to ^to++++=to-day;
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
' ^zz++++='e
e ^zz++++=EXTRAWORD
shall ^md+prd+++=shan't
n't ^xnot++not++0=EXTRAWORD
' ^zz++++='ave
ave ^nn+++??+=EXTRAWORD
' ^zz++++='er
er ^&fw++++=EXTRAWORD
now ^rn+tm+++=now,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
my ^pp$+pp1+++=my
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
' ^zz++++='not
not ^xnot++not++=EXTRAWORD
if ^cs+cnd+++=if
' ^zz++++='e
e ^zz++++=EXTRAWORD
comes ^vbz++++=comes
to ^to++++=to
fetch ^vbi++++=fetch
' ^zz++++='er
er ^&fw++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
coach ^nn++++=coach
and ^cc++++=and
six ^cd++++=six
cram ^nn+++??+=cram
full ^jj++++=full
of ^in++++=of
bank ^nn++++=bank-notes,'
- ^zz++++=EXTRAWORD
notes ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
' ^zz++++='e.
e ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
with ^in++++=with
that ^cs+sub+++=that
' ^zz++++='e
e ^zz++++=EXTRAWORD
catches ^vbz++++=catches
' ^zz++++='old
old ^jj++++=EXTRAWORD
of ^in++++=of
Mary ^np++++=Mary
in ^in++++=in
one ^cd1++++=one
and ^cc++++=and
and ^cc++++=and
me ^pp1o+pp1+++=me
in ^in++++=in
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turns ^nns++++=turns
to ^to++++=to
go ^vbi++++=go
out ^rp+pl+++=out
of ^in++++=of
church ^nn++++=church,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
should ^md+nec+++=should
we ^pp1a+pp1+++=we
meet ^vb++++=meet
but ^cc++++=but
old ^jj+atrb+++=old
Mother ^nn++++=Mother
Jarvis ^np++++=Jarvis,
, ^zz++++=EXTRAWORD
' ^zz++++='er
er ^&fw++++=EXTRAWORD
that ^dt+dem+++=that
I ^pp1a+pp1+++0=I'd
'd ^vbd+hvd+aux++=EXTRAWORD
called ^vprf+++xvbnx+=called
a ^at++++=a
cat ^nn++++=cat
in ^in++++=in
my ^pp$+pp1+++=my
wicked ^jj++++=wicked
spite ^in"++++=spite
only ^rb+down+++=only
the ^ati++++=the
day ^nn++++=day
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tears ^nns++++=tears
was ^vbd+bedz+vrb++=was
runnin ^nn+++??+=runnin'
' ^zz++++=EXTRAWORD
down ^rp++++=down
her ^pp3o+pp3+++=her
fat ^nn++++=fat
cheeks ^nns++++=cheeks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
my ^pp$+pp1+++=my
Pretty ^jj++++=Pretty,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
caught ^vbd+++xvbnx+=caught
' ^zz++++='er
er ^&fw++++=EXTRAWORD
in ^in++++=in
' ^zz++++='er
er ^&fw++++=EXTRAWORD
arms ^nns++++=arms
and ^cc++++=and
' ^zz++++='ugged
ugged ^jj+++xvbn+=EXTRAWORD
' ^zz++++='er
er ^&fw++++=EXTRAWORD
like ^in++++=like
