From ^in++++=From
no ^at++++=no
further ^jjb+atrb+++=further
defence ^nn+nom+++=defence
I ^pp1a+pp1+++=I
slunk ^nn+++??+=slunk
out ^rp+pl+++=out
into ^in++++=into
the ^ati++++=the
night ^nn++++=night
once ^rb+tm+++=once
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
A ^at++++=A
small ^jj+atrb+++=small
crowd ^nn++++=crowd
of ^in++++=of
children ^nns++++=children
( ^zz++++=(Heaven
heaven ^nn++++=EXTRAWORD
knows ^vbz+vprv+++=knows
whence ^wrb+who+++=whence
or ^cc+cls+++=or
how ^wrb+who+++=how
they ^pp3a+pp3+++=they
gathered ^vbd+++xvbnx+=gathered)
) ^zz++++=EXTRAWORD
followed ^vbd+vprv++xvbn+=followed
me ^pp1o+pp1+++=me
up ^rp++++=up
the ^ati++++=the
court ^nn++++=court
and ^cc++++=and
out ^rp+pl+++=out
into ^in++++=into
the ^ati++++=the
street ^nn++++=street.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
numbers ^nns+nom+++=numbers
swelled ^vbd+++xvbn+=swelled
as ^ql++++=as
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
began ^vbd+++xvbn+=began
to ^to++++=to
hoot ^vbi++++=hoot
and ^cc++++=and
pelt ^nn++++=pelt
me ^pp1o+pp1+++=me;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
gained ^vbd+++xvbnx+=gained
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
lonelier ^jjr+atrb+++=lonelier
district ^nn++++=district,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
and ^cc+phrs+++=and
struck ^vbd+++xvbn+=struck
among ^in++++=among
them ^pp3o+pp3+++=them
with ^in++++=with
my ^pp$+pp1+++=my
stick ^nn++++=stick.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
did ^vbd+dod+vrb++=did
my ^pp$+pp1+++=my
heart ^nn++++=heart
good ^jj++++=good
to ^to+jcmp+++=to
hear ^vbi+vprv+++=hear
their ^pp$+pp3+++=their
screams ^nns++++=screams.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
let ^vpsv++agls+xvbnx+=let
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tramped ^jj+++xvbn+=tramped
forward ^rb++++=forward
past ^jjb++++=past
the ^ati++++=the
scattered ^jj+atrb++xvbn+=scattered
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
towards ^in++++=towards
the ^ati++++=the
open ^jj+atrb+++=open
country ^nn++++=country
and ^cc++++=and
the ^ati++++=the
moors ^nn++++=moors.
. ^zz++++=EXTRAWORD
Up ^rp++++=Up
here ^rn+pl+++=here
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
scarcely ^rb+down+++=scarcely
any ^dti++++=any
fog ^nn++++=fog,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
rising ^jj+++xvbg+=rising
moon ^np++++=moon,
, ^zz++++=EXTRAWORD
hanging ^vbg+++xvbg+=hanging
like ^in++++=like
a ^at++++=a
shroud ^nn++++=shroud
over ^in++++=over
the ^ati++++=the
town ^nn++++=town
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
town ^nn++++=town
was ^vbd+bedz+vrb++=was
near ^in+pl+++=near
upon ^in++++=upon
twelve ^cd++++=twelve
miles ^nns++++=miles
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
remember ^nn+nom+++=remember
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
getting ^xvbg+++xvbg+=getting
so ^rb++++=so
far ^rb+pl+++=far.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
I ^pp1a+pp1+++=I
should ^md+nec+++=should
hardly ^rb+down+++=hardly
have ^vb+hv+aux++=have
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
high ^jj++++=high-road
- ^zz++++=EXTRAWORD
road ^npl++++=EXTRAWORD
upon ^in++++=upon
which ^whp+rel+pied++=which
the ^ati++++=the
jeweller ^jjr++++=jeweller
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
stopped ^vpsv++agls+xvbnx+=stopped
and ^cc++++=and
murdered ^jj+++xvbn+=murdered.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
shrewd ^jj+atrb+++=shrewd
wind ^nn++++=wind
blowing ^vwbg+++xvbg+=blowing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
shivered ^vbd+++xvbnx+=shivered
all ^abn++++=all
over ^in+strn+++=over;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
cold ^jj++++=cold
at ^rb++++=at
my ^pp$+pp1+++=my
heart ^nn++++=heart
was ^vbd+bedz+vrb++=was
worse ^jjr+pred+++=worse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
hate ^nn++++=hate
of ^in++++=of
the ^ati++++=the
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
set ^vprf+++xvbnx+=set
it ^pp3+it+++=it
there ^rn+pl+++=there
grew ^vbd+++xvbn+=grew
with ^in++++=with
every ^at++++=every
step ^nn++++=step.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
the ^ati++++=the
four ^cd++++=four
months ^nns++++=months
and ^cc++++=and
more ^ql++++=more
which ^whp+who+++=which
parted ^vbd+++xvbn+=parted
the ^ati++++=the
two ^cd++++=two
lives ^nns++++=lives
of ^in++++=of
Gabriel ^np++++=Gabriel
Foot ^nn++++=Foot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
should ^md+nec+++=should
make ^vb++++=make
of ^in++++=of
the ^ati++++=the
new ^jj+atrb+++=new
one ^pn++++=one.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
my ^pp$+pp1+++=my
chance ^nn++++=chance
again ^rb+tm+++=again--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
chance ^nn++++=chance
gained ^vbd+++xvbn+=gained
for ^in++++=for
me ^pp1o+pp1+++=me
beyond ^in++++=beyond
hope ^nn++++=hope
by ^in++++=by
that ^dt+dem+++=that
counsel ^nn++++=counsel
but ^in++++=but
for ^in"++++=for
whom ^whp+wpor+++=whom
I ^pp1a+pp1+++=I
should ^md+nec+++=should
be ^vb+be+aux++=be
sleeping ^vbg+++xvbgx+=sleeping
to ^to++++=to-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
condemned ^jj+atrb++xvbn+=condemned
cell ^nn++++=cell;
; ^zz++++=EXTRAWORD
a ^at++++=a
chance ^nn++++=chance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
good ^jj+atrb+++=good
chance ^nn++++=chance,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
that ^dt+dem+++=that
same ^ap++++=same
cursed ^jj+atrb++xvbn+=cursed
lawyer ^nn++++=lawyer.
. ^zz++++=EXTRAWORD
Ugh ^uh++++=Ugh!
! ^zz++++=EXTRAWORD
how ^wrb+who+++=how
cold ^jj++++=cold
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
I ^pp1a+pp1+++=I
hated ^vbd+++xvbnx+=hated
him ^pp3o+pp3+++=him
for ^in++++=for
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
a ^rb++splt++=a
little ^rb"++++=little
whitewashed ^vbd+++xvbn+=whitewashed
cottage ^nn+nom+++=cottage
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
moorland ^nn++++=moorland
just ^rb+emph+++=just
after ^cs+sub+++=after
the ^ati++++=the
hedgerows ^nns+++??+=hedgerows
ceased ^vbd+++xvbn+=ceased--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
last ^rb++++=last
house ^npl++++=house
before ^cs+sub+++=before
the ^ati++++=the
barren ^jj+atrb+++=barren
heath ^nn++++=heath
began ^vbd+++xvbn+=began,
, ^zz++++=EXTRAWORD
standing ^vbg+++xvbg+=standing
a ^at++++=a
full ^jj++++=full
three ^cd++++=three
hundred ^cd++++=hundred
yards ^nns++++=yards
from ^in++++=from
any ^dti++++=any
other ^ap++++=other
dwelling ^nvbg+++xvbg+=dwelling.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
front ^jjb++++=front
faced ^jj+++xvbn+=faced
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
back ^jjb++++=back
an ^at++++=an
outhouse ^nn++++=outhouse
and ^cc++++=and
a ^at++++=a
wretched ^jj+atrb+++=wretched
garden ^nn++++=garden
jutted ^vbd+++xvbn+=jutted
out ^rp+pl+++=out
on ^in++++=on
the ^ati++++=the
waste ^nn++++=waste
land ^nn++++=land.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
light ^nn++++=light
in ^in++++=in
each ^dt++++=each
of ^in++++=of
its ^pp$+it+++=its
windows ^nns++++=windows
tonight ^nr+tm+++=tonight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
I ^pp1a+pp1+++=I
passed ^vbd+++xvbnx+=passed
down ^rb+phrv+++=down
the ^ati++++=the
road ^nn++++=road
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
dismal ^jj+atrb+++=dismal
music ^nn++++=music
of ^in++++=of
a ^at++++=a
flute ^nn++++=flute.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
this ^dt+dem+++=this
that ^dt+pdem+++=that
jogged ^vbd+++xvbn+=jogged
my ^pp$+pp1+++=my
thoughts ^nns++++=thoughts
and ^cc++++=and
woke ^vbd+++xvbn+=woke
them ^pp3o+pp3+++=them
up ^in+cmpx+++=up
to ^in"++++=to
my ^pp$+pp1+++=my
present ^vb++++=present
pass ^vb++++=pass.
. ^zz++++=EXTRAWORD
At ^rb++++=At
any ^dti++++=any
rate ^nn++++=rate,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
not ^xnot++not++=not
gone ^vprf+++xvbn+=gone
more ^rbr++++=more
than ^in++++=than
twenty ^cd++++=twenty
yards ^nns++++=yards
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
and ^cc+phrs+++=and
made ^vbd+++xvbn+=made
for ^in+ppvb+++=for
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nns++++=people
might ^md+pos+++=might
give ^vb++++=give
me ^pp1o+pp1+++=me
a ^at++++=a
night ^nn++++=night's
's ^$++++=EXTRAWORD
lodging ^nn++++=lodging
in ^in++++=in
the ^ati++++=the
outhouse ^nn++++=outhouse;
; ^zz++++=EXTRAWORD
at ^rb++++=at
any ^dti++++=any
rate ^nn++++=rate,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
would ^md+prd+++=would
not ^xnot++not++=not
refuse ^vb++++=refuse
a ^at++++=a
crust ^nn++++=crust
to ^to++++=to
stay ^vbi++++=stay
the ^ati++++=the
fast ^nn++++=fast
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
not ^xnot++not++=not
broken ^vbd+++xvbn+=broken
since ^in++++=since
the ^ati++++=the
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tapped ^vbd+++xvbnx+=tapped
gently ^rb++++=gently
with ^in++++=with
my ^pp$+pp1+++=my
knuckles ^nns++++=knuckles
on ^in++++=on
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
waited ^vbd+++xvbnx+=waited
five ^cd++++=five
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
one ^cd1++++=one
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flute ^nn++++=flute
still ^rb++++=still
continued ^vbd+++xvbn+=continued
its ^pp$+it+++=its
melancholy ^jj+atrb+++=melancholy
tune ^nn++++=tune;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
evidently ^rb++++=evidently
in ^in++++=in
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
a ^at++++=a
learner ^nn++++=learner,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
air ^nn++++=air
( ^zz++++=(a
a ^at++++=EXTRAWORD
dispiriting ^jj+atrb++xvbg+=dispiriting
one ^cd1++++=one
enough ^qlp++++=enough
at ^rb++++=at
the ^ati++++=the
best ^jjt++++=best)
) ^zz++++=EXTRAWORD
kept ^vbd+++xvbn+=kept
breaking ^vbg+++xvbg+=breaking
off ^rb+phrv+++=off
suddenly ^rb++++=suddenly
and ^cc++++=and
repeating ^vbg+vpub++xvbg+=repeating
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
performer ^nn+nom+++=performer
had ^vb+hv+vrb++=had
patience ^nn+nom+++=patience,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sound ^nn++++=sound
never ^rb++++=never
ceased ^vbd+++xvbn+=ceased
for ^in++++=for
more ^rbr++++=more
than ^in++++=than
two ^cd++++=two
seconds ^nns++++=seconds
at ^in++++=at
a ^at++++=a
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Besides ^rb+cnj+++=Besides
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
nothing ^pn++++=nothing
could ^md+pos+++=could
be ^vb+be+aux++=be
heard ^vpsv++agls+xvbnx+=heard.
. ^zz++++=EXTRAWORD
The ^ati++++=The
blinds ^nns++++=blinds
were ^vbd+bed+aux++=were
drawn ^vpsv++agls+xvbnx+=drawn
in ^in++++=in
all ^abn++++=all
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
The ^ati++++=The
glow ^nn++++=glow
of ^in++++=of
the ^ati++++=the
candles ^nns++++=candles
through ^in++++=through
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
cheerful ^jj+pred+++=cheerful
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
nothing ^pn++++=nothing
could ^md+pos+++=could
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knocked ^vbd+++xvbnx+=knocked
a ^at++++=a
second ^od++++=second
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
third ^nn++++=third,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
same ^ap++++=same
result ^nn++++=result.
. ^zz++++=EXTRAWORD
Finally ^rb+cnj+++=Finally,
, ^zz++++=EXTRAWORD
tired ^j+++xvbn+=tired
of ^in++++=of
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
pushed ^vbd+++xvbnx+=pushed
open ^jj++++=open
the ^ati++++=the
low ^jj+atrb+++=low
gate ^nn++++=gate
which ^whp+rel+subj++=which
led ^vbd+++xvbn+=led
into ^in++++=into
the ^ati++++=the
garden ^nn++++=garden
behind ^in+strn+++=behind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stole ^vbd+++xvbn+=stole
round ^rb++++=round
to ^in++++=to
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
the ^ati++++=the
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
the ^ati++++=the
window ^nn++++=window
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground
floor ^nn++++=floor
was ^vbd+bedz+aux++=was
lit ^vpsv++agls+xvbnx+=lit
up ^rp++++=up
behind ^in+pl+++=behind
its ^pp$+it+++=its
blinds ^nns++++=blinds,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
of ^in++++=of
the ^ati++++=the
room ^nn++++=room
above ^jjb++++=above
was ^vbd+bedz+vrb++=was
shuttered ^jj+pred+++=shuttered.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
hole ^nn++++=hole
in ^in++++=in
the ^ati++++=the
shutter ^nn++++=shutter,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
a ^at++++=a
knot ^nn++++=knot
of ^in++++=of
the ^ati++++=the
wood ^nn++++=wood
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
thin ^jj+atrb+++=thin
shaft ^nn++++=shaft
of ^in++++=of
light ^nn++++=light
stretched ^vwbn+++xvbn+=stretched
across ^in+pl+++=across
the ^ati++++=the
blackness ^nns+nom+++=blackness
and ^cc++++=and
buried ^jj+++xvbn+=buried
itself ^ppl++++=itself
in ^in++++=in
a ^at++++=a
ragged ^jj+atrb+++=ragged
yew ^np++++=yew-tree
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
garden ^nn++++=garden.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
loudness ^nns+nom+++=loudness
of ^in++++=of
the ^ati++++=the
sounds ^nns++++=sounds
I ^pp1a+pp1+++=I
judged ^vbd+vprv++xvbnx+=judged
this ^dt+dem+++=this
to ^to++++=to
be ^vbi++vrb++=be
the ^ati++++=the
room ^nn++++=room
where ^wrb+who+++=where
the ^ati++++=the
flute ^nn++++=flute-playing
- ^zz++++=EXTRAWORD
playing ^vbg+++xvbg+=EXTRAWORD
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crackling ^nn+nom+++=crackling
of ^in++++=of
my ^pp$+pp1+++=my
footsteps ^nns++++=footsteps
on ^in++++=on
the ^ati++++=the
thin ^jj+atrb+++=thin
soil ^nn++++=soil
did ^vbd+dod+aux++=did
not ^xnot++not++=not
disturb ^vb++++=disturb
the ^ati++++=the
performer ^nn+nom+++=performer,
, ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
gathered ^vbd+++xvbnx+=gathered
a ^at++++=a
handful ^nn+nom+++=handful
of ^in++++=of
earth ^nn++++=earth
and ^cc++++=and
pitched ^vbd+++xvbn+=pitched
it ^pp3+it+++=it
up ^in+cmpx+++=up
against ^in"++++=against
the ^ati++++=the
pane ^nn+++??+=pane.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flute ^nn++++=flute
stopped ^vbd+++xvbn+=stopped
for ^in++++=for
a ^at++++=a
minute ^nn++++=minute
or ^cc++++=or
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
just ^rb+emph+++=just
as ^ql++++=as
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
expecting ^vbg+vprv++xvbgx+=expecting
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
the ^ati++++=the
shutter ^nn++++=shutter
open ^nn++++=open,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
on ^in++++=on
again ^rb+tm+++=again:
: ^zz++++=EXTRAWORD
this ^dt+dem+++=this
time ^nn++++=time
the ^ati++++=the
air ^nn++++=air
was ^vbd+bedz+vrb++=was
" ^zz++++="Pretty
pretty ^rb++++=EXTRAWORD
Polly ^np+++??+=Polly
Oliver ^np++++=Oliver."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
crept ^vbd+++xvbnx+=crept
back ^jjb++++=back
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
hammer ^vbi++++=hammer
more ^rbr++++=more
loudly ^rb++++=loudly
at ^in++++=at
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Come,"
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
" ^zz++++="whoever
whoever ^whp+who+++=EXTRAWORD
this ^dt+pdem+++=this
may ^md+pos+++=may
be ^vb+be+vrb++=be
inside ^jjb+pred+++=inside,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
see ^vb+vprv+++=see
for ^in++++=for
myself ^ppl+pp1+++=myself
at ^in++++=at
any ^dti++++=any
rate ^nn++++=rate,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
with ^in++++=with
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
lifted ^vbd+++xvbnx+=lifted
the ^ati++++=the
latch ^nn++++=latch
and ^cc++++=and
gave ^vbd+++xvbn+=gave
the ^ati++++=the
door ^nn++++=door
a ^at++++=a
heavy ^jj+atrb+++=heavy
kick ^nn++++=kick.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
flew ^vbd+++xvbn+=flew
open ^jj++++=open
quite ^rb++++=quite
easily ^rb++++=easily
( ^zz++++=(it
it ^pp3+it+++=EXTRAWORD
had ^vb+hv+aux++=had
not ^xnot++not++=not
even ^rb++++=even
been ^vprf+ben+aux+xvbn+=been
locked ^vpsv++agls+xvbnx+=locked),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
myself ^ppl+pp1+++=myself
in ^in++++=in
a ^at++++=a
low ^jj+atrb+++=low
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
relics ^nns++++=relics
of ^in++++=of
supper ^nn++++=supper
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
the ^ati++++=the
deal ^nn++++=deal
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
remains ^nns++++=remains
of ^in++++=of
what ^wdt+who+++=what
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
noble ^jj+atrb+++=noble
fire ^nn++++=fire
were ^vbd+bed+aux++=were
still ^rb++splt++=still
smouldering ^vbg+++xvbgx+=smouldering
on ^in++++=on
the ^ati++++=the
hearthstone ^nn+++??+=hearthstone.
. ^zz++++=EXTRAWORD
A ^at++++=A
crazy ^jj++++=crazy,
, ^zz++++=EXTRAWORD
rusty ^np++++=rusty
blunderbuss ^nns+++??+=blunderbuss
hung ^vbd+++xvbn+=hung
over ^in++++=over
the ^ati++++=the
fireplace ^nn++++=fireplace.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
rough ^jj+atrb+++=rough
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
a ^at++++=a
broken ^jj+atrb++xvbn+=broken
bacon ^nn++++=bacon-rack,
- ^zz++++=EXTRAWORD
rack ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
small ^jj+atrb+++=small
side ^nn++++=side-table,
- ^zz++++=EXTRAWORD
table ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
completed ^j+++xvbn+=completed
the ^ati++++=the
furniture ^nn++++=furniture
of ^in++++=of
the ^ati++++=the
place ^nn++++=place.
. ^zz++++=EXTRAWORD
No ^at++++=No;
; ^zz++++=EXTRAWORD
for ^in++++=for
as ^ql++++=as
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
meal ^nn++++=meal
off ^in+pl+++=off
the ^ati++++=the
remnants ^nns+nom+++=remnants
of ^in++++=of
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
something ^pn++++=something
lying ^vbg+++xvbg+=lying
on ^in++++=on
the ^ati++++=the
lime ^nn++++=lime-ash
- ^zz++++=EXTRAWORD
ash ^nn++++=EXTRAWORD
floor ^nn++++=floor
beneath ^in+pl+++=beneath
this ^dt+dem+++=this
side ^nn++++=side-table
- ^zz++++=EXTRAWORD
table ^nn++++=EXTRAWORD
caught ^vbd+++xvbn+=caught
my ^pp$+pp1+++=my
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stepped ^vbd+++xvbnx+=stepped
forward ^rb++++=forward
and ^cc++++=and
picked ^vbd+++xvbn+=picked
it ^pp3+it+++=it
up ^rp++++=up.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
barrister ^nn+nom+++=barrister's
's ^$++++=EXTRAWORD
wig ^nn++++=wig.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
queer ^jj+atrb+++=queer
business ^nns+nom+++=business,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thought ^nn+++xvbn+=thought
I ^pp1a+pp1+++=I;
