When ^wrb+who+++=WHEN
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
little ^jj+atrb+++=little
cabin ^nn++++=cabin
of ^in++++=of
Peter ^np++++=Peter
Christianson ^np+++??+=Christianson,
, ^zz++++=EXTRAWORD
the ^ati++++=the
husband ^nn++++=husband
of ^in++++=of
Urda ^np++++=Urda's
's ^$++++=EXTRAWORD
granddaughter ^nn+nom+++=granddaughter,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
sometimes ^rb++++=sometimes
happens ^vbz+vsua+++=happens
that ^tht+vcmp+++=that
twenty ^cd++++=twenty
men ^nns++++=men
will ^md+prd+++=will
gather ^vb+vprv+++=gather
about ^in++++=about
the ^ati++++=the
stove ^nn++++=stove.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
hang ^vb++++=hang
their ^pp$+pp3+++=their
bear ^vb+vprv+++=bear-skin
- ^zz++++=EXTRAWORD
skin ^nn++++=EXTRAWORD
coats ^nns++++=coats
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
their ^pp$+pp3+++=their
fur ^nn++++=fur
gauntlets ^nns+nom+++=gauntlets
underneath ^in+pl+++=underneath
the ^ati++++=the
stove ^nn++++=stove,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
will ^md+prd+++=will
keep ^vb++++=keep
warm ^jj++++=warm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
stretch ^vb++++=stretch
their ^pp$+pp3+++=their
stout ^jj++++=stout,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt-covered
- ^zz++++=EXTRAWORD
covered ^jj+atrb++xvbn+=EXTRAWORD
legs ^nns++++=legs
to ^in++++=to
the ^ati++++=the
wood ^nn++++=wood
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
is ^vbz+bez+vrb++=is
fetid ^nn+++??+=fetid;
; ^zz++++=EXTRAWORD
the ^ati++++=the
coffee ^nn++++=coffee
steams ^nns+++??+=steams
eternally ^rb++++=eternally
on ^in++++=on
the ^ati++++=the
stove ^nn++++=stove;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
her ^pp$+pp3+++=her
chair ^nn++++=chair
in ^in++++=in
the ^ati++++=the
warmest ^jjt++++=warmest
corner ^npl++++=corner
Urda ^np+++??+=Urda
speaks ^vbz++++=speaks
out ^rp+pl+++=out
to ^in++++=to
the ^ati++++=the
listening ^jj+atrb++xvbg+=listening
men ^nns++++=men,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
shake ^vb++++=shake
their ^pp$+pp3+++=their
heads ^nns++++=heads
with ^in++++=with
joy ^nn++++=joy
as ^ql++++=as
they ^pp3a+pp3+++=they
hear ^vb+vprv+++=hear
the ^ati++++=the
pure ^jj+atrb+++=pure
old ^jj+atrb+++=old
Icelandic ^jj+atrb+++=Icelandic
flow ^nn++++=flow
in ^in++++=in
sweet ^jj+atrb+++=sweet
rhythm ^nn++++=rhythm
from ^in++++=from
between ^in++++=between
her ^pp$+pp3+++=her
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
Among ^in++++=Among
the ^ati++++=the
many ^ap++++=many,
, ^zz++++=EXTRAWORD
many ^ap++++=many
tales ^nns++++=tales
she ^pp3a+pp3+++=she
tells ^vbz++++=tells
is ^vbz+bez+vrb++=is
that ^dt+dem+++=that
of ^in++++=of
the ^ati++++=the
dead ^jj+atrb+++=dead
weaver ^nn++++=weaver,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
tells ^vbz++++=tells
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
simplest ^jjt+atrb+++=simplest
language ^nn+nom+++=language
in ^in++++=in
all ^abn++++=all
the ^ati++++=the
world ^nn++++=world
- ^zz++++=-language
language ^nn+nom+++=EXTRAWORD
so ^rb+emph+++=so
simple ^jj++++=simple
that ^dt+dem+++=that
even ^rb++++=even
great ^jj+atrb+++=great
scholars ^nns++++=scholars
could ^md+pos+++=could
find ^vb+vprv+++=find
no ^at++++=no
simpler ^jjr++++=simpler,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
children ^nns++++=children
crawling ^vwbg+++xvbg+=crawling
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
can ^md+pos+++=can
understand ^vb+vprv+++=understand.
. ^zz++++=EXTRAWORD
" ^zz++++="Jon
jon ^np++++=EXTRAWORD
and ^cc++++=and
Loa ^np+++??+=Loa
lived ^vbd+++xvbn+=lived
with ^in+ppvb+++=with
their ^pp$+pp3+++=their
father ^nn++++=father
and ^cc++++=and
mother ^nn++++=mother
far ^rb+pl+++=far
to ^in++++=to
the ^ati++++=the
north ^np+pl+++=north
of ^in++++=of
the ^ati++++=the
Island ^nn++++=Island
of ^in++++=of
Fire ^nn++++=Fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
children ^nns++++=children
looked ^vbd+++xvbn+=looked
from ^in++++=from
their ^pp$+pp3+++=their
windows ^nns++++=windows
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
only ^rb+down+++=only
wild ^jj+atrb+++=wild
scaurs ^nns+++??+=scaurs
and ^cc++++=and
jagged ^jj+atrb+++=jagged
lava ^nn++++=lava
rocks ^nns++++=rocks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
distant ^jj+atrb+++=distant,
, ^zz++++=EXTRAWORD
deep ^jj+atrb+++=deep
gleam ^nn++++=gleam
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
caught ^vbd+++xvbnx+=caught
the ^ati++++=the
shine ^nn++++=shine
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea
through ^in++++=through
an ^at++++=an
eye ^nn++++=eye-shaped
- ^zz++++=EXTRAWORD
shaped ^jj+++xvbn+=EXTRAWORD
opening ^jj+++xvbg+=opening
in ^in++++=in
the ^ati++++=the
rocks ^nns++++=rocks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
long ^jj+atrb+++=long
night ^nn++++=night
of ^in++++=of
winter ^nn++++=winter
it ^pp3+it+++=it
gleamed ^vbd+++xvbn+=gleamed
up ^rp++++=up
at ^in++++=at
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
eye ^nn++++=eye
of ^in++++=of
a ^at++++=a
dead ^jj+atrb+++=dead
witch ^nn++++=witch.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
it ^pp3+it+++=it
sparkled ^vbd+++xvbn+=sparkled
and ^cc+phrs+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
laugh ^vbi++++=laugh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
children ^nns++++=children
danced ^vbd+++xvbn+=danced
about ^in++++=about
the ^ati++++=the
hut ^nn++++=hut
and ^cc++++=and
sang ^vbd+++xvbn+=sang,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
bright ^jj+atrb+++=bright
summer ^nn++++=summer
time ^nn++++=time
was ^vbd+bedz+vrb++=was
at ^in++++=at
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
their ^pp$+pp3+++=their
father ^nn++++=father
fished ^vbd+++xvbn+=fished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
mother ^nn++++=mother
was ^vbd+bedz+vrb++=was
gay ^jj+pred+++=gay.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
that ^tht+jcmp+++=that
even ^rb++++=even
in ^in++++=in
the ^ati++++=the
winter ^nn++++=winter
and ^cc++++=and
the ^ati++++=the
darkness ^nns+nom+++=darkness
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
happy ^jj+pred+++=happy,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
made ^vbd+++xvbnx+=made
fishing ^nvbg+++xvbg+=fishing
nets ^nns++++=nets
and ^cc++++=and
baskets ^nns++++=baskets
and ^cc++++=and
cloth ^nn++++=cloth
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
- ^zz++++=-Jon
jon ^np++++=EXTRAWORD
and ^cc++++=and
Loa ^np+++??+=Loa
and ^cc++++=and
their ^pp$+pp3+++=their
father ^nn++++=father
and ^cc++++=and
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
- ^zz++++=-and
and ^cc++++=EXTRAWORD
the ^ati++++=the
children ^nns++++=children
were ^vbd+bed+aux++=were
taught ^vpsv++agls+xvbnx+=taught
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read
in ^in++++=in
the ^ati++++=the
books ^nns++++=books,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+aux++=were
told ^vpsv++agls+xvbnx+=told
the ^ati++++=the
sagas ^nns++++=sagas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
given ^jj+atrb++xvbn+=given
instruction ^nn+nom+++=instruction
in ^in++++=in
the ^ati++++=the
part ^nn++++=part
singing ^vwbg+++xvbg+=singing.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+tht0++=know
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
such ^abl++++=such
a ^at++++=a
thing ^nn++++=thing
as ^in++++=as
sorrow ^nn++++=sorrow
in ^in++++=in
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
for ^in++++=for
no ^at++++=no
one ^cd1++++=one
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
mentioned ^vprf+++xvbnx+=mentioned
it ^pp3+it+++=it
to ^in++++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
one ^cd1++++=one
day ^nn++++=day
their ^pp$+pp3+++=their
mother ^npt++++=mother
died ^vbd+++xvbn+=died.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
had ^md"++pmd"++=had
to ^md+nec+++=to
learn ^vb+vprv+++=learn
how ^wrb+who+whcl++=how
to ^to++++=to
keep ^vbi++++=keep
the ^ati++++=the
fire ^nn++++=fire
on ^in++++=on
the ^ati++++=the
hearth ^nn++++=hearth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
smoke ^nn++++=smoke
the ^ati++++=the
fish ^nn++++=fish,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
make ^vb++++=make
the ^ati++++=the
black ^jj+atrb+++=black
coffee ^nn++++=coffee.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
also ^rb++++=also
they ^pp3a+pp3+++=they
had ^md"++pmd"++=had
to ^md+nec+++=to
learn ^vb+vprv+++=learn
how ^wrb+who+whcl++=how
to ^to++++=to
live ^vbi++++=live
when ^wrb+who+++=when
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
sorrow ^nn++++=sorrow
at ^in++++=at
the ^ati++++=the
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
wept ^vbd+++xvbnx+=wept
together ^nn+nom+++=together
at ^in++++=at
night ^nn++++=night
for ^in++++=for
lack ^nn++++=lack
of ^in++++=of
their ^pp$+pp3+++=their
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
kisses ^nns++++=kisses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
loath ^jj+pred+++=loath
to ^to+jcmp+++=to
rise ^vbi++++=rise
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see
her ^pp$+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dead ^jj+atrb+++=dead
cold ^jj+atrb+++=cold
eye ^nn++++=eye
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea
watching ^vwbg+++xvbg+=watching
them ^pp3o+pp3+++=them
from ^in++++=from
among ^in++++=among
the ^ati++++=the
lava ^nn++++=lava
rocks ^nns++++=rocks
made ^vbd+++xvbn+=made
them ^pp3o+pp3+++=them
afraid ^jj++++=afraid,
, ^zz++++=EXTRAWORD
so ^ql++++=so
they ^pp3a+pp3+++=they
hung ^vbd+++xvbnx+=hung
a ^at++++=a
shawl ^nn++++=shawl
over ^in++++=over
the ^ati++++=the
window ^nn++++=window
to ^to++++=to
keep ^vbi++++=keep
it ^pp3+it+++=it
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
try ^vb++++=try
as ^ql++++=as
they ^pp3a+pp3+++=they
would ^md+prd+++=would,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
look ^vb++++=look
clean ^jj++++=clean
and ^cc+phrs+++=and
cheerful ^jj++++=cheerful
as ^ql++++=as
it ^pp3+it+++=it
had ^hv+hvd+aux++=had
used ^vprf++pmd"+xvbnx+=used
to ^to++++=to
do ^vb++++=do
when ^wrb+who+++=when
their ^pp$+pp3+++=their
mother ^npt++++=mother
sang ^vbd+++xvbn+=sang
and ^cc+phrs+++=and
worked ^vbd+++xvbn+=worked
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
day ^nn++++=day,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
a ^at++++=a
mist ^nn++++=mist
rested ^vbd+++xvbn+=rested
over ^in++++=over
the ^ati++++=the
eye ^nn++++=eye
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
like ^in++++=like
that ^dt+pdem+++=that
which ^whp+rel+obj++=which
one ^cd1++++=one
beholds ^nns+++??+=beholds
on ^in++++=on
the ^ati++++=the
eyes ^nns++++=eyes
of ^in++++=of
the ^ati++++=the
blind ^jj++++=blind,
, ^zz++++=EXTRAWORD
a ^at++++=a
greater ^jjr+atrb+++=greater
sorrow ^nn++++=sorrow
came ^vbd+++xvbn+=came
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
stepmother ^nn+nom+++=stepmother
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
threshold ^nn++++=threshold.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
Jon ^np+++??+=Jon
and ^cc++++=and
Loa ^np+++??+=Loa,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
complaint ^nn++++=complaint
to ^in++++=to
their ^pp$+pp3+++=their
father ^nn++++=father
that ^tht+rel+obj++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
still ^rb++++=still
very ^ql+amp+++=very
small ^jj++++=small
and ^cc++++=and
not ^xnot++not++=not
likely ^jj++++=likely
to ^to+jcmp+++=to
be ^vbi++vrb++=be
of ^in++++=of
much ^ap++++=much
use ^nn++++=use.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
that ^dt+dem+++=that
they ^pp3a+pp3+++=they
had ^md"++pmd"++=had
to ^md+nec+++=to
rise ^vb++++=rise
earlier ^jjr++++=earlier
than ^in++++=than
ever ^rb+cnj+++=ever,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
work ^nn++++=work
as ^ql++++=as
only ^rb+down+++=only
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
have ^vb+hv+vrb++=have
their ^pp$+pp3+++=their
growth ^nn++++=growth
should ^md+nec+++=should
work ^vb++++=work,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
their ^pp$+pp3+++=their
hearts ^nns++++=hearts
cracked ^vbd+++xvbn+=cracked
for ^in++++=for
weariness ^nns+nom+++=weariness
and ^cc++++=and
shame ^nn++++=shame.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+vrb++=had
not ^xnot++not++=not
much ^rb++++=much
to ^to++++=to
eat ^vbi++++=eat,
, ^zz++++=EXTRAWORD
for ^in++++=for
their ^pp$+pp3+++=their
stepmother ^nn+nom+++=stepmother
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she
would ^md+prd+++=would
trust ^vb+vprv+++=trust
to ^to+vcmp+++=to
the ^ati++++=the
gratitude ^nn++++=gratitude
of ^in++++=of
no ^at++++=no
other ^ap++++=other
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
child ^nn++++=child,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
believed ^vbd+vprv++xvbnx+=believed
in ^in++++=in
laying ^xvbg+++xvbg+=laying
up ^in+cmpx+++=up
against ^in"++++=against
old ^jj+atrb+++=old
age ^nn++++=age.
. ^zz++++=EXTRAWORD
So ^ql++++=So
she ^pp3a+pp3+++=she
put ^vbd+++xvbnx+=put
the ^ati++++=the
few ^ap++++=few
coins ^nns++++=coins
that ^tht+rel+subj++=that
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
house ^nn++++=house
in ^in++++=in
a ^at++++=a
strong ^jj+atrb+++=strong
box ^nn++++=box,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bought ^vprf+++xvbn+=bought
little ^ap++++=little
food ^nn++++=food.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
did ^vbd+dod+aux++=did
she ^pp3a+pp3+++=she
buy ^vb++++=buy
the ^ati++++=the
children ^nns++++=children
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
those ^dt+pdem+++=those
which ^whp+rel+obj++=which
their ^pp$+pp3+++=their
dear ^uh++++=dear
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
for ^in+ppvb+++=for
them ^pp3o+pp3+++=them
were ^vbd+bed+aux++=were
so ^ql++++=so
worn ^vwbn+++xvbn+=worn
that ^dt+dem+++=that
the ^ati++++=the
warp ^nn++++=warp
stood ^vbd+++xvbn+=stood
apart ^in++++=apart
from ^in"++++=from
the ^ati++++=the
woof ^nn+++??+=woof,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
holes ^nns++++=holes
at ^in++++=at
the ^ati++++=the
elbows ^nns++++=elbows
and ^cc++++=and
little ^jj+atrb+++=little
warmth ^nn++++=warmth
to ^to++++=to
be ^vbi+vbi+aux++=be
found ^vpsv++agls+xvbnx+=found
in ^in++++=in
them ^pp3o+pp3+++=them
anywhere ^rb++++=anywhere.
. ^zz++++=EXTRAWORD
" ^zz++++="Moreover,
moreover ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
quilts ^nns++++=quilts
on ^in++++=on
their ^pp$+pp3+++=their
beds ^nns++++=beds
were ^vbd+bed+vrb++=were
too ^ql++++=too
short ^jj++++=short
for ^in++++=for
their ^pp$+pp3+++=their
growing ^vbg+++xvbg+=growing
length ^rb+cnj+++=length,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
at ^rb++++=at
night ^nn++++=night
either ^dtx++++=either
their ^pp$+pp3+++=their
purple ^jj+atrb+++=purple
feet ^nns++++=feet
or ^cc++++=or
their ^pp$+pp3+++=their
thin ^jj+atrb+++=thin
shoulders ^nns+nom+++=shoulders
were ^vbd+bed+aux++=were
uncovered ^vpsv++agls+xvbnx+=uncovered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
wept ^vbd+++xvbnx+=wept
for ^in++++=for
the ^ati++++=the
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
crept ^vbd+++xvbnx+=crept
into ^in++++=into
the ^ati++++=the
larger ^jjr+atrb+++=larger
room ^nn++++=room
to ^to++++=to
build ^vbi++++=build
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
so ^ql+emph+++=so
stiff ^jj++++=stiff
they ^pp3a+pp3+++=they
could ^md+pos+++=could
not ^xnot++not++=not
stand ^vb++++=stand
straight ^jj++++=straight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
pain ^nn++++=pain
at ^in++++=at
their ^pp$+pp3+++=their
joints ^nns++++=joints.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
wife ^nn++++=wife
scolded ^vbd+++xvbn+=scolded
all ^rb++++=all
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
brow ^nn++++=brow
was ^vbd+bedz+vrb++=was
like ^in++++=like
a ^at++++=a
storm ^nn++++=storm
sweeping ^vwbg+++xvbg+=sweeping
down ^rp++++=down
from ^in++++=from
the ^ati++++=the
Northwest ^nr++++=Northwest.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
peace ^nn++++=peace
to ^to++++=to
be ^vbi+vbi+aux++=be
had ^vb+hv+vrb++=had
in ^in++++=in
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children
might ^md+pos+++=might
not ^xnot++not++=not
repeat ^vb++++=repeat
to ^in++++=to
each ^dt++++=each
other ^ap++++=other
the ^ati++++=the
sagas ^nns++++=sagas
their ^pp$+pp3+++=their
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
try ^vb++++=try
their ^pp$+pp3+++=their
part ^nn++++=part
singing ^vwbg+++xvbg+=singing,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
make ^vb++++=make
little ^ap++++=little
doll ^nn++++=doll
cradles ^nns+++??+=cradles
of ^in++++=of
rushes ^nn++++=rushes.
. ^zz++++=EXTRAWORD
Always ^rb++++=Always
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
to ^in++++=to
work ^nn++++=work,
, ^zz++++=EXTRAWORD
always ^rb++++=always
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
scolded ^vpsv++agls+xvbnx+=scolded,
, ^zz++++=EXTRAWORD
always ^rb++++=always
their ^pp$+pp3+++=their
clothes ^nns++++=clothes
grew ^vbd+++xvbn+=grew
thinner ^jjr++++=thinner.
. ^zz++++=EXTRAWORD
" ^zz++++="'Stepmother,'
est ^&fw++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Loa ^np+++??+=Loa
one ^cd1++++=one
day ^nn++++=day,
, ^zz++++=EXTRAWORD
- ^zz++++=-she
she ^pp3a+pp3+++=EXTRAWORD
whom ^whp+wpor+++=whom
her ^pp3o+pp3+++=her
mother ^npt++++=mother
had ^vbd+hvd+aux++=had
called ^vprf+++xvbnx+=called
the ^ati++++=the
little ^jj+atrb+++=little
bird ^nn++++=bird,
, ^zz++++=EXTRAWORD
- ^zz++++=-'we
' ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are
a ^at++++=a-cold
- ^zz++++=EXTRAWORD
cold ^jj++++=EXTRAWORD
because ^cs+cos+++=because
of ^in"++++=of
our ^pp$+pp1+++=our
rags ^nns++++=rags.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
mother ^nn++++=mother
would ^md+prd+++=would
have ^vb+hv+aux++=have
woven ^vwbn+++xvbn+=woven
blue ^jj+atrb+++=blue
cloth ^nn++++=cloth
for ^in++++=for
us ^pp1o+pp1+++=us
and ^cc++++=and
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
into ^in++++=into
garments ^nns+nom+++=garments.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Your
' ^zz++++=EXTRAWORD
your ^pp$+pp2+++=EXTRAWORD
mother ^nn++++=mother
is ^vbz+bez+vrb++=is
where ^wrb+who+++=where
she ^pp3a+pp3+++=she
will ^md+prd+++=will
weave ^vb++++=weave
no ^at++++=no
cloth ^nn++++=cloth!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
stepmother ^nn+nom+++=stepmother,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
laughed ^vbd+++xvbnx+=laughed
many ^ap++++=many
times ^nns++++=times.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
cold ^nn++++=cold
and ^cc++++=and
still ^rb++++=still
of ^in++++=of
that ^dt+dem+++=that
night ^nn++++=night,
, ^zz++++=EXTRAWORD
the ^ati++++=the
stepmother ^nn+nom+++=stepmother
wakened ^vprf+++xvbn+=wakened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
not ^xnot++not++=not
why ^wrb+who+++=why.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sat ^vbd+++xvbnx+=sat
up ^rp++++=up
in ^in++++=in
her ^pp$+pp3+++=her
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
knew ^vbd+vprv++xvbn+=knew
not ^xnot++not++=not
why ^wrb+who+++=why.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
not ^xnot++not++=not
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
looked ^vbd+++xvbnx+=looked
into ^in+ppvb+++=into
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
light ^nn++++=light
of ^in++++=of
a ^at++++=a
burning ^jj+atrb++xvbg+=burning
fish ^nns++++=fish's
's ^$++++=EXTRAWORD
tail ^nn++++=tail
- ^zz++++=-'twas
it ^pp3+it+++0=EXTRAWORD
was ^vbd+bedz+vrb++=EXTRAWORD
such ^abl++++=such
a ^at++++=a
light ^nn++++=light
the ^ati++++=the
folk ^nn++++=folk
used ^vwbn+++xvbn+=used
in ^in++++=in
those ^dt+dem+++=those
days ^nns++++=days
- ^zz++++=-was
was ^vbd+bedz+vrb++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
