There ^ex+pex+++=THERE
Cossack ^np+++??+=Cossack,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
bend ^vb++++=bend
him ^pp3o+pp3+++=him
to ^in++++=to
my ^pp$+pp1+++=my
will ^md+prd+++=will
before ^cs+sub+++=before
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
done ^vprf+++xvbnx+=done."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
only ^rb+down+++=only
to ^to++++=to
say ^vbi+vpub+++=say
a ^at++++=a
word ^nn++++=word,
, ^zz++++=EXTRAWORD
Leoko ^np+++??+=Leoko.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
as ^ql++++=as
you ^pp2+pp2+++=you
wish ^vb+vprv+++=wish.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
by ^in++++=by
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
At ^rb++++=At
any ^dti++++=any
other ^ap++++=other
time ^nn++++=time
I ^pp1a+pp1+++=I
should ^md+nec+++=should
not ^xnot++not++=not
have ^vb+hv+aux++=have
listened ^vprf+++xvbnx+=listened.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
help ^vb++++=help
doing ^vbg+++xvbg+=doing
whatever ^nn+nom+++=whatever
you ^pp2+pp2+++=you
ask ^vb++++=ask
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Look!
look ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
look ^vb++++=look!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
resting ^nvbg+++xvbg+=resting
her ^pp3o+pp3+++=her
head ^jjb++++=head
on ^in++++=on
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder
and ^cc++++=and
raising ^jj+++xvbg+=raising
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes
to ^in++++=to
the ^ati++++=the
warm ^jj+atrb+++=warm
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
there ^rn+pl+++=there!
! ^zz++++=EXTRAWORD
Far ^rb+cnj+++=Far,
, ^zz++++=EXTRAWORD
far ^rb+pl+++=far
away ^rp+pl+++=away
are ^vb+ber+aux++=are
glimmering ^vbg+++xvbgx+=glimmering
little ^ap++++=little
stars ^nns++++=stars:
: ^zz++++=EXTRAWORD
one ^pn++++=one,
, ^zz++++=EXTRAWORD
two ^cd++++=two,
, ^zz++++=EXTRAWORD
three ^cd++++=three,
, ^zz++++=EXTRAWORD
four ^cd++++=four,
, ^zz++++=EXTRAWORD
five ^cd++++=five.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
it ^pp3+it+++=it
not ^xnot++not++=not
true ^jj++++=true
that ^tht+jcmp+++=that
those ^dt+pdem+++=those
are ^vb+ber+vrb++=are
angels ^nns++++=angels,
, ^zz++++=EXTRAWORD
opening ^nvbg+++xvbg+=opening
the ^ati++++=the
windows ^nns++++=windows
of ^in++++=of
their ^pp$+pp3+++=their
bright ^jj++++=bright
little ^ap++++=little
homes ^nrs++++=homes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
down ^rb+phrv+++=down
on ^in+ppvb+++=on
us ^pp1o+pp1+++=us?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
it ^pp3+it+++=it
not ^xnot++not++=not
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
Leoko ^np+++??+=Leoko?
? ^zz++++=EXTRAWORD
Are ^vb+ber+aux++=Are
they ^pp3a+pp3+++=they
not ^xnot++not++=not
looking ^vbg+++xvbg+=looking
on ^in++++=on
our ^pp$+pp1+++=our
earth ^nn++++=earth?
? ^zz++++=EXTRAWORD
What ^wdt+who+++=What
if ^cs+cnd+++=if
men ^nns++++=men
had ^vb+hv+vrb++=had
wings ^nns++++=wings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
could ^md+pos+++=could
fly ^vb++++=fly
up ^rp++++=up
there ^rn+pl+++=there!
! ^zz++++=EXTRAWORD
Yet ^rb+cnj+++=Yet,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
one ^pn++++=one
of ^in++++=of
our ^pp$+pp1+++=our
trees ^nns++++=trees
reaches ^vbz++++=reaches
the ^ati++++=the
heavens ^nns++++=heavens.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
people ^nns++++=people
say ^vb+vpub+tht0++=say
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
land ^nn++++=land
where ^wrb+who+++=where
grows ^vbz++++=grows
a ^at++++=a
tree ^nn++++=tree
whose ^whp+rel+obj++=whose
topmost ^nn+++??+=topmost
branches ^nns++++=branches
touch ^vb++++=touch
the ^ati++++=the
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
on ^in++++=on
Ascension ^np+++??+=Ascension
Day ^nn++++=Day,
, ^zz++++=EXTRAWORD
God ^np++++=God
comes ^vbz++++=comes
down ^rp++++=down
by ^in++++=by
it ^pp3+it+++=it
to ^in++++=to
earth ^nn++++=earth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Hahn ^np+++??+=Hahn!
! ^zz++++=EXTRAWORD
God ^np++++=God
has ^vbz+hvz+vrb++=has
a ^at++++=a
ladder ^nn++++=ladder
which ^whp+rel+subj++=which
stretches ^vbz++++=stretches
from ^in++++=from
Heaven ^nn++++=Heaven
to ^in++++=to
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
On ^in++++=On
Ascension ^np+++??+=Ascension
Day ^nn++++=Day
holy ^jj+atrb+++=holy
angels ^nns++++=angels
let ^vbd+++xvbn+=let
down ^rb+phrv+++=down
this ^dt+dem+++=this
ladder ^nn++++=ladder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^ql++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
God ^np++++=God
puts ^vbz++++=puts
his ^pp$+pp3+++=his
foot ^nn++++=foot
on ^in++++=on
the ^ati++++=the
first ^od++++=first
rung ^vprf+++xvbn+=rung,
, ^zz++++=EXTRAWORD
all ^abn++++=all
evil ^nn++++=evil
spirits ^nns++++=spirits
take ^vb++++=take
to ^to+vcmp+++=to
flight ^vb++++=flight
and ^cc++++=and
fall ^nn++++=fall
headlong ^jjb++++=headlong
into ^in++++=into
hell ^nn++++=hell.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
Lord ^np++++=Lord's
's ^$++++=EXTRAWORD
Day ^nn++++=Day,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
no ^at++++=no
evil ^nn++++=evil
spirits ^nns++++=spirits
on ^in++++=on
earth ^nn++++=earth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
gently ^rb++++=gently
stirs ^vbz++++=stirs
the ^ati++++=the
water ^nn++++=water
- ^zz++++=-just
just ^rb+emph+++=EXTRAWORD
like ^in++++=like
a ^at++++=a
babe ^nn++++=babe
in ^in++++=in
a ^at++++=a
cradle ^nn++++=cradle!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Hanna ^np+++??+=Hanna,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
to ^in++++=to
a ^at++++=a
pool ^nn++++=pool
hard ^jj++++=hard
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
begirt ^nn+++??+=begirt
with ^in++++=with
weeping ^jj+atrb+++=weeping
willows ^nns++++=willows,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
melancholy ^jj+atrb+++=melancholy
branches ^nns++++=branches
drooped ^vbd+++xvbn+=drooped
in ^in++++=in
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
hillock ^nn+++??+=hillock
near ^in+pl+++=near
a ^at++++=a
pine ^nn++++=pine
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
slumbered ^j+++xvbn+=slumbered
an ^at++++=an
old ^jj+atrb+++=old
wooden ^jj+atrb+++=wooden
house ^nn++++=house,
, ^zz++++=EXTRAWORD
with ^in++++=with
closed ^jj+atrb++xvbn+=closed
shutters ^nns+nom+++=shutters;
; ^zz++++=EXTRAWORD
the ^ati++++=the
roof ^nn++++=roof
was ^vbd+bedz+aux++=was
covered ^vpsv++agls+xvbnx+=covered
with ^in++++=with
moss ^np++++=moss
and ^cc++++=and
weeds ^nns++++=weeds,
, ^zz++++=EXTRAWORD
the ^ati++++=the
windows ^nns++++=windows
were ^vbd+bed+vrb++=were
half ^abn++++=half
hidden ^jj+++xvbn+=hidden
with ^in++++=with
apple ^nn++++=apple-trees,
- ^zz++++=EXTRAWORD
trees ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
dark ^jj+atrb+++=dark
pines ^nns++++=pines
veiled ^vbd+++xvbn+=veiled
it ^pp3+it+++=it
with ^in++++=with
shadows ^nps++++=shadows
and ^cc++++=and
gave ^vbd+++xvbn+=gave
it ^pp3+it+++=it
a ^at++++=a
weird ^jj++++=weird
and ^cc+phrs+++=and
specter ^jjr++++=specter-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
look ^nn++++=look.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
remember ^nn+nom+++=remember
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
a ^at++++=a
dream ^nn++++=dream,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
went ^vbd+++xvbn+=went
on ^in++++=on
Hanna ^np+++??+=Hanna,
, ^zz++++=EXTRAWORD
keeping ^jj+++xvbg+=keeping
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes
on ^in++++=on
Leoko ^np+++??+=Leoko,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+pdem+++=EXTRAWORD
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
long ^rb++++=long
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
very ^ap+amp+++=very,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
little ^ap++++=little
and ^cc++++=and
lived ^vpsv++agls+xvbn+=lived
with ^in+ppvb+++=with
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
used ^md"++pmd"++=used
to ^to++++=to
hear ^vb+vprv+++=hear
terrible ^jj+atrb+++=terrible
stories ^nns++++=stories
about ^in++++=about
that ^dt+dem+++=that
house ^npl++++=house.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure,
, ^zz++++=EXTRAWORD
Leoko ^np+++??+=Leoko,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
all ^abn++++=all
about ^in++++=about
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="God
god ^np++++=EXTRAWORD
be ^vb+be+vrb++=be
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
darling ^nn+nom+++=darling!
! ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
mind ^vb+++??+=mind
what ^wdt+who+++=what
old ^jj+atrb+++=old
women ^nns++++=women
and ^cc++++=and
fools ^nns++++=fools
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
would ^md+prd+++=would
only ^rb+down+++=only
be ^vb+be+aux++=be
frightened ^vpsv++agls+xvbnx+=frightened
and ^cc++++=and
would ^md+prd+++=would
not ^xnot++not++=not
sleep ^nn++++=sleep
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
told ^vbd+vpub+tht0+xvbnx+=told
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no;
; ^zz++++=EXTRAWORD
go ^vb++++=go
on ^in++++=on
and ^cc++++=and
tell ^vb++++=tell
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
dear ^jj+atrb+++=dear
good ^jj+atrb+++=good
boy ^nn++++=boy!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
throwing ^jj+++xvbg+=throwing
her ^pp3o+pp3+++=her
arms ^nns++++=arms
round ^in++++=round
his ^pp$+pp3+++=his
neck ^nn++++=neck,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pressing ^nvbg+++xvbg+=pressing
her ^pp3o+pp3+++=her
cheek ^nn++++=cheek
to ^in++++=to
his ^pp$+pp3+++=his.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
love ^nn++++=love
me ^pp1o+pp1+++=me;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
do ^vb+do+vrb++=don't:
n't ^xnot++not++0=EXTRAWORD
: ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
only ^rb+down+++=only
pretend ^vb+vprv+++=pretend.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+vrb++=have
another ^dt++++=another
sweetheart ^nn++++=sweetheart;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
tell ^vb++++=tell
me ^pp1o+pp1+++=me
about ^in++++=about
the ^ati++++=the
old ^jj+atrb+++=old
house ^nn++++=house.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
not ^xnot++not++=not
be ^vb+be+vrb++=be
afraid ^jj+pred+++=afraid,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
sleep ^vb++++=sleep
all ^abn++++=all
the ^ati++++=the
same ^ap++++=same.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
not ^xnot++not++=not
sleep ^vb++++=sleep
a ^at++++=a
bit ^nn++++=bit;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
be ^vb+be+aux++=be
thinking ^vbg+++xvbgx+=thinking,
, ^zz++++=EXTRAWORD
thinking ^nvbg+++xvbg+=thinking
all ^abn++++=all
the ^ati++++=the
night ^nn++++=night
through ^in+strn+++=through.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
tell ^vb++++=tell
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Leoko ^np+++??+=Leoko!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
think ^vb+vprv+++=think
soon ^rb+tm+++=soon
that ^dt+pdem+++=that
what ^wdt+who+++=what
people ^nns++++=people
say ^vb+vpub+++=say
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true:
: ^zz++++=EXTRAWORD
every ^at++++=every
woman ^nn++++=woman
is ^vbz+bez+aux++=is
possessed ^vpsv++by+xvbnx+=possessed
by ^in++++=by
her ^pp$+pp3+++=her
own ^ap++++=own
peculiar ^jj+atrb+++=peculiar
devil ^nn++++=devil
of ^in++++=of
curiosity ^nn+nom+++=curiosity.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
listen ^vb++++=listen.
. ^zz++++=EXTRAWORD
Long ^rb+cnj+++=Long,
, ^zz++++=EXTRAWORD
long ^rb++++=long
ago ^rb++++=ago
there ^ex+pex+++=there
lived ^vprf+++xvbn+=lived
in ^cs+sub+++=in
that ^cs"++++=that
house ^nn++++=house
an ^at++++=an
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had
an ^at++++=an
only ^ap+down+++=only
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
handsome ^jj+pred+++=handsome;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
face ^nn++++=face
was ^vbd+bedz+vrb++=was
as ^ql++++=as
white ^np++++=white
as ^in++++=as
snow ^np++++=snow
- ^zz++++=-just
just ^rb+emph+++=EXTRAWORD
like ^in++++=like
yours ^pp$$++++=yours.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
was ^vbd+bedz+vrb++=was
a ^at++++=a
widower ^nn++++=widower,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
look ^vb++++=look-out
- ^zz++++=EXTRAWORD
out ^rb+phrv+++=EXTRAWORD
for ^in+ppvb+++=for
a ^at++++=a
second ^od++++=second
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
' ^zz++++='Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
continue ^vb++++=continue
to ^to++++=to
love ^vbi++++=love
me ^pp1o+pp1+++=me
as ^ql++++=as
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
now ^rn+tm+++=now
when ^wrb+who+++=when
you ^pp2+pp2+++=you
marry ^vb++++=marry
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
father ^nn++++=father?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
would ^md+prd+++=would
ask ^vb++++=ask
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
would ^md+prd+++=would
say ^vb+vpub+++=say:
: ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
daughter ^nn+nom+++=daughter;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
love ^vb++++=love
you ^pp2+pp2+++=you
more ^rbr++++=more
ardently ^rb++++=ardently
than ^in++++=than
ever ^rb+cnj+++=ever,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
go ^vb++++=go
on ^in++++=on
giving ^xvbg+++xvbg+=giving
you ^pp2+pp2+++=you
earrings ^nns++++=earrings
and ^cc++++=and
ornaments ^nns+nom+++=ornaments
as ^ql++++=as
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
always ^rb++splt++=always
done ^vprf+++xvbnx+=done.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
old ^jj+atrb+++=old
man ^nn++++=man
married ^vbd+++xvbn+=married
and ^cc+phrs+++=and
brought ^vbd+++xvbn+=brought
home ^nr++++=home
his ^pp$+pp3+++=his
young ^jj+atrb+++=young
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
a ^at++++=a
fine ^jj+atrb+++=fine
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
wife ^nn++++=wife
of ^in++++=of
his ^pp$+pp3+++=his,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
blooming ^jj+++xvbg+=blooming
red ^jj++++=red-and-white
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
white ^jj+atrb+++=EXTRAWORD
complexion ^nn++++=complexion
and ^cc++++=and
big ^jj+atrb+++=big
black ^jj+atrb+++=black
eyes ^nns++++=eyes;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
cast ^vbd+++xvbnx+=cast
such ^abl++++=such
an ^at++++=an
evil ^jj+atrb+++=evil
glance ^nn++++=glance
at ^rb++++=at
her ^pp3o+pp3+++=her
step ^nn++++=step-daughter
- ^zz++++=EXTRAWORD
daughter ^nn+nom+++=EXTRAWORD
that ^tht+rel+obj++=that
the ^ati++++=the
girl ^nn++++=girl
shrieked ^vbd+++xvbn+=shrieked
in ^in++++=in
deadly ^rb++++=deadly
fear ^vb++++=fear,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
a ^at++++=a
word ^nn++++=word
did ^vbd+dod+vrb++=did
the ^ati++++=the
step ^nn++++=step-mother
- ^zz++++=EXTRAWORD
mother ^nn++++=EXTRAWORD
speak ^vb++++=speak
to ^in++++=to
her ^pp$+pp3+++=her
all ^abn++++=all
day ^nn++++=day
long ^rb++++=long.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
night ^nn++++=night
came ^vbd+++xvbn+=came
and ^cc++++=and
the ^ati++++=the
father ^nn++++=father
and ^cc++++=and
his ^pp$+pp3+++=his
wife ^nn++++=wife
retired ^vbd+++xvbn+=retired,
, ^zz++++=EXTRAWORD
the ^ati++++=the
girl ^nn++++=girl
locked ^vbd+++xvbn+=locked
herself ^ppl+pp3+++=herself
up ^rp++++=up
in ^in++++=in
her ^pp$+pp3+++=her
own ^ap++++=own
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
feeling ^nvbg+++xvbg+=feeling
sad ^jj++++=sad,
, ^zz++++=EXTRAWORD
bent ^j+++xvbn+=bent
her ^pp3o+pp3+++=her
head ^jjb++++=head
and ^cc++++=and
fell ^vbd+++xvbn+=fell
a ^at++++=a-weeping.
- ^zz++++=EXTRAWORD
weeping ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
while ^cs+sub+++=while
after ^in+strn+++=after,
, ^zz++++=EXTRAWORD
happening ^vbg+++xvbg+=happening
to ^to+vcmp+++=to
look ^vbi++++=look
around ^in+strn+++=around,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
spied ^vprf+++xvbn+=spied
a ^at++++=a
fierce ^jj++++=fierce-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
black ^jj+atrb+++=black
cat ^nn++++=cat
creeping ^vwbg+++xvbg+=creeping
toward ^in++++=toward
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
fur ^nn++++=fur
was ^vbd+bedz+vrb++=was
all ^abn++++=all
a ^at++++=a-flame,
- ^zz++++=EXTRAWORD
flame ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
claws ^nns++++=claws
struck ^vbd+++xvbn+=struck
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
like ^in++++=like
iron ^nn++++=iron.
. ^zz++++=EXTRAWORD
In ^in++++=In
her ^pp$+pp3+++=her
terror ^nn++++=terror
the ^ati++++=the
girl ^nn++++=girl
jumped ^vbd+++xvbn+=jumped
on ^in++++=on
a ^at++++=a
chair ^nn++++=chair;
; ^zz++++=EXTRAWORD
the ^ati++++=the
cat ^nn++++=cat
followed ^vbd+vprv++xvbn+=followed
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sprang ^vbd+++xvbnx+=sprang
into ^in++++=into
bed ^nn++++=bed;
; ^zz++++=EXTRAWORD
the ^ati++++=the
cat ^nn++++=cat
sprang ^vbd+++xvbn+=sprang
after ^in++++=after
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
flying ^vbg+++xvbg+=flying
at ^rb++++=at
her ^pp3o+pp3+++=her
throat ^nn++++=throat,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
to ^to++++=to
choke ^vbi++++=choke
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Tearing ^vbg+++xvbg+=Tearing
the ^ati++++=the
creature ^nn++++=creature
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
cry ^nn++++=cry
she ^pp3a+pp3+++=she
flung ^vbd+++xvbnx+=flung
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
next ^ap++++=next
moment ^nn++++=moment
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
again ^rb+tm+splt++=again
crawling ^nvbg+++xvbg+=crawling
toward ^in++++=toward
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
savage ^jj+atrb+++=savage
eyes ^nns++++=eyes
burning ^vwbg+++xvbg+=burning
with ^in++++=with
rage ^nn++++=rage.
. ^zz++++=EXTRAWORD
Rendered ^j+++xvbn+=Rendered
desperate ^jj++++=desperate
by ^in++++=by
terror ^nn++++=terror,
, ^zz++++=EXTRAWORD
the ^ati++++=the
girl ^nn++++=girl
seized ^vbd+++xvbn+=seized
her ^pp$+pp3+++=her
father ^nn++++=father's
's ^$++++=EXTRAWORD
sword ^nn++++=sword,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
hung ^vbd+++xvbn+=hung
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
single ^jj+atrb+++=single
stroke ^nn++++=stroke
cut ^vbd+++xvbn+=cut
off ^rb+phrv+++=off
the ^ati++++=the
cat ^nn++++=cat's
's ^$++++=EXTRAWORD
left ^vpsv++agls+xvbnx+=left
