On ^in++++=On
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
at ^in++++=at
the ^ati++++=the
bottom ^nn++++=bottom.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
his ^pp$+pp3+++=his
mind ^nn++++=mind
reverted ^vbd+++xvbn+=reverted
to ^in++++=to
the ^ati++++=the
people ^nns++++=people
above ^jjb++++=above
and ^cc++++=and
the ^ati++++=the
telephone ^nn++++=telephone.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
had ^vb+hv+aux++=had
not ^xnot++not++=not
some ^dti++++=some
of ^in++++=of
them ^pp3o+pp3+++=them
spoken ^vbd+++xvbn+=spoken
to ^in++++=to
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
shameful ^jj+pred+++=shameful!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
instantly ^rb+tm+++=instantly
called ^xvbn+++xvbn+=called
Bryce ^np+++??+=Bryce,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
heart ^nn++++=heart
leaped ^vbd+++xvbn+=leaped
with ^in++++=with
joy ^nn++++=joy
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
familiar ^jj+atrb+++=familiar
voice ^nn++++=voice
in ^in++++=in
his ^pp$+pp3+++=his
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
he ^pp3a+pp3+++=he
talked ^vbd+++xvbnx+=talked
steadily ^rb++++=steadily
on ^in++++=on
for ^in++++=for
more ^rbr++++=more
than ^in++++=than
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
gardener ^nn+nom+++=gardener
summoned ^vbd+++xvbn+=summoned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
told ^vbd+vpub++xvbn+=told
the ^ati++++=the
man ^nn++++=man
all ^abn++++=all
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
done ^vbd+++xvbn+=done
in ^in++++=in
the ^ati++++=the
flower ^nn++++=flower-beds.
- ^zz++++=EXTRAWORD
beds ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gave ^vbd+++xvbnx+=gave
many ^ap++++=many
directions ^nns+nom+++=directions
in ^in++++=in
regard ^in"++++=regard
to ^in++++=to
the ^ati++++=the
various ^jj+atrb+++=various
operations ^nns+nom+++=operations
at ^in++++=at
the ^ati++++=the
works ^nn++++=works.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
inventions ^nns+nom+++=inventions
in ^in++++=in
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
particular ^jj+atrb+++=particular
interest ^nn++++=interest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
these ^dt+dem+++=these
he ^pp3a+pp3+++=he
talked ^vbd+++xvbnx+=talked
at ^rb++++=at
great ^jj++++=great
length ^rb++++=length
with ^in++++=with
Bryce ^np+++??+=Bryce.
. ^zz++++=EXTRAWORD
Suddenly ^rb+cnj+++=Suddenly,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
some ^dti++++=some
talk ^nn++++=talk
about ^in++++=about
hollow ^jj+atrb+++=hollow
steel ^nn++++=steel
rods ^nns++++=rods,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
Bryce ^np+++??+=Bryce
to ^to++++=to
let ^vbi++++=let
the ^ati++++=the
engines ^nns++++=engines
run ^vbd+++xvbn+=run
faster ^rbr++++=faster;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
reason ^nn++++=reason
why ^wrb+who+++=why
the ^ati++++=the
car ^nn++++=car
should ^md+nec+++=should
go ^vb++++=go
so ^rb++++=so
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
windlasses ^nn++++=windlasses
moved ^vbd+++xvbn+=moved
with ^in++++=with
a ^rb++++=a
little ^rb"++++=little
more ^rbr++++=more
rapidity ^nn+nom+++=rapidity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Clewe ^np+++??+=Clewe
now ^rn+tm+++=now
turned ^vbd+++xvbn+=turned
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
an ^at++++=an
indicator ^nn++++=indicator
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
placed ^vpsv++agls+xvbnx+=placed
on ^in++++=on
the ^ati++++=the
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
car ^nn++++=car,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
over ^in++++=over
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
instrument ^nn+nom+++=instrument
showed ^vbd+vprv++xvbn+=showed
the ^ati++++=the
depth ^nn++++=depth
to ^to++++=to
which ^whp+who+++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
descended ^vprf+++xvbnx+=descended,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
looked ^vbd+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
for ^in++++=for
if ^cs+cnd+++=if
anything ^pn++++=anything
would ^md+prd+++=would
make ^vb++++=make
him ^pp3o+pp3+++=him
nervous ^jj++++=nervous,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
the ^ati++++=the
continual ^jj+atrb+++=continual
consideration ^nn+nom+++=consideration
of ^in++++=of
the ^ati++++=the
depth ^nn++++=depth
to ^to++++=to
which ^whp+who+++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
descended ^vprf+++xvbnx+=descended.
. ^zz++++=EXTRAWORD
The ^ati++++=The
indicator ^nn++++=indicator
showed ^vbd+vprv++xvbn+=showed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
down ^rp++++=down
fourteen ^cd++++=fourteen
and ^cc++++=and
one ^cd1++++=one-eighth
- ^zz++++=EXTRAWORD
eighth ^od++++=EXTRAWORD
miles ^nns++++=miles.
. ^zz++++=EXTRAWORD
Clewe ^np+++??+=Clewe
turned ^vbd+++xvbn+=turned
and ^cc+phrs+++=and
sat ^vbd+++xvbn+=sat
stiffly ^rb++++=stiffly
in ^in++++=in
his ^pp$+pp3+++=his
seat ^nn++++=seat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
glanced ^vbd+++xvbnx+=glanced
down ^rp++++=down
and ^cc++++=and
saw ^vpsv++agls+xvbn+=saw
beneath ^in+pl+++=beneath
him ^pp3o+pp3+++=him
only ^rb+down+++=only
an ^at++++=an
illuminated ^jj+++xvbn+=illuminated
hole ^np++++=hole,
, ^zz++++=EXTRAWORD
fading ^vbg+++xvbg+=fading
away ^rp+pl+++=away
at ^in++++=at
the ^ati++++=the
bottom ^nn++++=bottom.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
to ^to++++=to
speak ^vbi++++=speak
to ^in++++=to
Bryce ^np+++??+=Bryce,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^in++++=to
his ^pp$+pp3+++=his
surprise ^nn++++=surprise,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
think ^vb+vprv+++=think
of ^in++++=of
nothing ^pn++++=nothing
to ^to++++=to
say ^vbi+vpub+++=say.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
lighted ^vbd+++xvbnx+=lighted
another ^dt++++=another
cigar ^nn++++=cigar
and ^cc++++=and
sat ^vbd+++xvbn+=sat
quietly ^rb++++=quietly.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
minutes ^nns++++=minutes
passed ^vbd+++xvbn+=passed
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
many ^ap++++=many
and ^cc++++=and
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
down ^rp++++=down
through ^in++++=through
the ^ati++++=the
gratings ^nns+++??+=gratings
in ^in++++=in
the ^ati++++=the
floor ^nn++++=floor
of ^in++++=of
the ^ati++++=the
car ^nn++++=car.
. ^zz++++=EXTRAWORD
The ^ati++++=The
electric ^jj++++=electric
light ^jj++++=light
streamed ^jj+++xvbn+=streamed
downward ^jjb++++=downward
through ^in++++=through
a ^at++++=a
deep ^jj+atrb+++=deep
vcrevice ^nn+++??+=vcrevice,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
did ^vbd+dod+aux++=did
not ^xnot++not++=not
now ^rn+tm+++=now
fade ^vb++++=fade
away ^rp+pl+++=away
into ^in++++=into
nothingness ^nns+nom+++=nothingness,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
ended ^vpsv++agls+xvbn+=ended
in ^in++++=in
something ^pn++++=something
dark ^jj++++=dark
and ^cc+phrs+++=and
glittering ^jj++++=glittering.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
nearer ^rbr++++=nearer
and ^cc+phrs+++=and
nearer ^in+cmpx+++=nearer
to ^in"++++=to
this ^dt+dem+++=this
glittering ^jj+atrb+++=glittering
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
Clewe ^np+++??+=Clewe
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
automatic ^jj+atrb+++=automatic
shell ^nn++++=shell,
, ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=lying
on ^in++++=on
its ^pp$+it+++=its
side ^nn++++=side;
; ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
part ^nn++++=part
of ^in++++=of
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
visible ^jj+pred+++=visible
through ^in++++=through
the ^ati++++=the
opening ^jj+++xvbg+=opening
of ^in++++=of
the ^ati++++=the
shaft ^nn++++=shaft
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
descending ^vbg+++xvbgx+=descending.
. ^zz++++=EXTRAWORD
In ^in++++=In
an ^at++++=an
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him,
, ^zz++++=EXTRAWORD
the ^ati++++=the
car ^nn++++=car
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
shaft ^nn++++=shaft,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
hanging ^vbg+++xvbgx+=hanging
in ^in++++=in
the ^ati++++=the
air ^nn++++=air
at ^rb++++=at
least ^rb"++++=least
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
he ^pp3a+pp3+++=he
could ^md+pos+++=could
see ^vb+vprv+++=see
except ^cs+sub+++=except
that ^cs"++++=that
great ^jj+atrb+++=great
shell ^nn++++=shell,
, ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=lying
some ^dti++++=some
forty ^cd++++=forty
feet ^nns++++=feet
below ^rb++++=below
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
impossible ^jj+pred+++=impossible
that ^tht+jcmp+++=that
the ^ati++++=the
shell ^nn++++=shell
should ^md+nec+++=should
be ^vb+be+aux++=be
lying ^vbg+++xvbgx+=lying
on ^in++++=on
the ^ati++++=the
air ^nn++++=air!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rang ^vbd+++xvbnx+=rang
to ^to++++=to
stop ^vbi++++=stop
the ^ati++++=the
car ^nn++++=car.
. ^zz++++=EXTRAWORD
" ^zz++++="Anything
anything ^pn++++=EXTRAWORD
the ^ati++++=the
matter ^nn++++=matter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Bryce ^np+++??+=Bryce.
. ^zz++++=EXTRAWORD
" ^zz++++="Nothing
nothing ^pn++++=EXTRAWORD
at ^rb++++=at
all ^abn++++=all,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clewe ^np+++??+=Clewe
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
right ^jj++++=right;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
near ^in+pl+++=near
the ^ati++++=the
bottom ^nn++++=bottom."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
state ^nn++++=state
of ^in++++=of
the ^ati++++=the
highest ^jjt+atrb+++=highest
nervous ^jj+atrb+++=nervous
excitement ^nn+nom+++=excitement,
, ^zz++++=EXTRAWORD
Clewe ^np+++??+=Clewe
gazed ^vbd+++xvbn+=gazed
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
no ^at++++=no
longer ^rbr++++=longer
in ^in++++=in
a ^at++++=a
shaft ^nn++++=shaft;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
where ^wrb+who+whq++=where
was ^vbd+bedz+vrb++=was
he ^pp3a+pp3+++=he?
? ^zz++++=EXTRAWORD
Look ^vb++++=Look
around ^rp++++=around
on ^in++++=on
what ^wdt+who+++=what
side ^nn++++=side
he ^pp3a+pp3+++=he
would ^md+prd+++=would,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
nothing ^pn++++=nothing
but ^cc++++=but
the ^ati++++=the
light ^nn++++=light
going ^vwbg+++xvbg+=going
out ^rp+pl+++=out
from ^in++++=from
his ^pp$+pp3+++=his
lamps ^nns++++=lamps,
, ^zz++++=EXTRAWORD
light ^jj++++=light
which ^whp+who+++=which
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
extend ^vbi++++=extend
indefinitely ^rb++++=indefinitely
all ^abn++++=all
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
appeared ^vprf+++xvbn+=appeared
to ^to+vcmp+++=to
be ^vbi++vrb++=be
no ^at++++=no
limit ^nn++++=limit
to ^in++++=to
his ^pp$+pp3+++=his
vision ^nn++++=vision
in ^in++++=in
any ^dti++++=any
direction ^nn+nom+++=direction.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
leaned ^vbd+++xvbnx+=leaned
over ^in++++=over
the ^ati++++=the
side ^nn++++=side
of ^in++++=of
his ^pp$+pp3+++=his
car ^nn++++=car
and ^cc++++=and
looked ^vbd+++xvbn+=looked
downward ^jjb++++=downward.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
lay ^jjb+++xvbn+=lay
the ^ati++++=the
great ^jj+atrb+++=great
shell ^nn++++=shell
directly ^rb++++=directly
under ^in++++=under
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
under ^in++++=under
it ^pp3+it+++=it
and ^cc++++=and
around ^in++++=around
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
extending ^vbg+++xvbg+=extending
as ^ql++++=as
far ^rb+pl+++=far
beneath ^in+pl+++=beneath
it ^pp3+it+++=it
as ^ql++++=as
it ^pp3+it+++=it
extended ^vbd+++xvbn+=extended
in ^in++++=in
every ^at++++=every
other ^ap++++=other
direction ^nn+nom+++=direction,
, ^zz++++=EXTRAWORD
shone ^j+++xvbn+=shone
the ^ati++++=the
light ^nn++++=light
from ^in++++=from
his ^pp$+pp3+++=his
own ^ap++++=own
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
great ^jj+atrb+++=great
shell ^nn++++=shell,
, ^zz++++=EXTRAWORD
weighing ^nvbg+++xvbg+=weighing
many ^ap++++=many
tons ^nns++++=tons,
, ^zz++++=EXTRAWORD
lay ^j+++xvbn+=lay
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
rested ^vbd+++xvbn+=rested
upon ^in++++=upon
the ^ati++++=the
solid ^jj+atrb+++=solid
ground ^nn++++=ground!
! ^zz++++=EXTRAWORD
After ^in++++=After
a ^ap++++=a
few ^ap"++++=few
moments ^nns+nom+++=moments,
, ^zz++++=EXTRAWORD
Clewe ^np+++??+=Clewe
shut ^vbd+++xvbn+=shut
his ^pp$+pp3+++=his
eyes ^nns++++=eyes;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
pained ^jj++++=pained
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
coming ^vbg+++xvbgx+=coming
into ^in+ppvb+++=into
them ^pp3o+pp3+++=them
like ^in++++=like
a ^at++++=a
fine ^jj+atrb+++=fine
frost ^np++++=frost
in ^in++++=in
a ^at++++=a
winter ^nn++++=winter
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
to ^in++++=to
Bryce ^np+++??+=Bryce
to ^to++++=to
let ^vbi++++=let
the ^ati++++=the
car ^nn++++=car
descend ^vb++++=descend
very ^ql+amp+++=very
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
went ^vbd+++xvbn+=went
down ^rp++++=down,
, ^zz++++=EXTRAWORD
down ^rp++++=down,
, ^zz++++=EXTRAWORD
gradually ^rb++++=gradually
approaching ^vbg+++xvbg+=approaching
the ^ati++++=the
great ^jj+atrb+++=great
shell ^nn++++=shell.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
the ^ati++++=the
car ^nn++++=car
was ^vbd+bedz+vrb++=was
within ^in++++=within
two ^cd++++=two
feet ^nns++++=feet
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
Clewe ^np+++??+=Clewe
rang ^vbd+++xvbn+=rang
to ^to++++=to
stop ^vbi++++=stop.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
complicated ^jj+atrb++xvbn+=complicated
machine ^nn++++=machine
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked
upon ^in++++=upon
so ^ql++++=so
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
with ^in++++=with
something ^pn++++=something
like ^in++++=like
a ^at++++=a
feeling ^jj+++xvbg+=feeling
of ^in++++=of
affection ^nn+nom+++=affection.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
own ^ap++++=own.
. ^zz++++=EXTRAWORD
Gazing ^vbg+++xvbg+=Gazing
upon ^in++++=upon
its ^pp$+it+++=its
familiar ^jj+atrb+++=familiar
form ^nn++++=form,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
companion ^nn++++=companion
in ^in++++=in
this ^dt+dem+++=this
region ^nn++++=region
of ^in++++=of
unreality ^nn+nom+++=unreality.
. ^zz++++=EXTRAWORD
Pushing ^vbg+++xvbg+=Pushing
back ^jjb++++=back
the ^ati++++=the
sliding ^jj+atrb++xvbg+=sliding
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
car ^nn++++=car,
, ^zz++++=EXTRAWORD
Clewe ^np+++??+=Clewe
sat ^vbd+++xvbn+=sat
upon ^in++++=upon
the ^ati++++=the
bottom ^nn++++=bottom
and ^cc++++=and
cautiously ^rb++++=cautiously
put ^vb+++xvbn+=put
out ^rb+phrv+++=out
his ^pp$+pp3+++=his
feet ^nns++++=feet
and ^cc++++=and
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
lowering ^vbg+++xvbg+=lowering
them ^pp3o+pp3+++=them
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
touched ^vbd+++xvbnx+=touched
the ^ati++++=the
shell ^nn++++=shell.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
firm ^jj+pred+++=firm
and ^cc++++=and
solid ^nn++++=solid.
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it
must ^md+nec+++=must
be ^vb+be+vrb++=be
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
the ^ati++++=the
immovability ^nn+nom+++=immovability
of ^in++++=of
the ^ati++++=the
great ^jj+atrb+++=great
mass ^nn++++=mass
of ^in++++=of
iron ^nn++++=iron
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
a ^at++++=a
sudden ^jj+atrb+++=sudden
shock ^nn++++=shock
of ^in++++=of
mysterious ^jj+atrb+++=mysterious
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
could ^md+pos+++=could
it ^pp3+it+++=it
be ^vb+be+vrb++=be
immovable ^jj+pred+++=immovable
when ^wrb+who+++=when
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
under ^in++++=under
it ^pp3+it+++=it
when ^wrb+who+++=when
it ^pp3+it+++=it
rested ^vbd+++xvbn+=rested
on ^in++++=on
air ^nn++++=air?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
must ^md+nec+++=must
get ^vb++++=get
out ^rb+phrv+++=out
of ^in++++=of
that ^dt+dem+++=that
car ^nn++++=car,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
must ^md+nec+++=must
explore ^vb++++=explore,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
must ^md+nec+++=must
find ^vb+vprv+++=find
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
certainly ^rb++++=certainly
could ^md+pos+++=could
be ^vb+be+vrb++=be
no ^at++++=no
danger ^nn++++=danger
so ^ql++++=so
long ^rb++++=long
as ^ql++++=as
he ^pp3a+pp3+++=he
clung ^vbd+++xvbnx+=clung
to ^in++++=to
the ^ati++++=the
shell ^nn++++=shell.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
cautiously ^rb++++=cautiously
got ^vbd+++xvbn+=got
out ^rb+phrv+++=out
of ^in++++=of
the ^ati++++=the
car ^nn++++=car
and ^cc++++=and
let ^vb+++xvbn+=let
himself ^ppl+pp3+++=himself
down ^rp++++=down
upon ^in++++=upon
the ^ati++++=the
shell ^nn++++=shell.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
pleasant ^jj+atrb+++=pleasant
surface ^nn++++=surface
to ^to++++=to
stand ^vbi++++=stand
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
uneven ^jj++++=uneven,
, ^zz++++=EXTRAWORD
with ^in++++=with
great ^jj+atrb+++=great
spiral ^nn++++=spiral
ribs ^nns++++=ribs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Clewe ^np+++??+=Clewe
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
upon ^in++++=upon
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
clinging ^vbg+++xvbg+=clinging
to ^in++++=to
it ^pp3+it+++=it
with ^in++++=with
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
he ^pp3a+pp3+++=he
leaned ^vbd+++xvbnx+=leaned
over ^in++++=over
to ^to++++=to
one ^cd1++++=one
side ^nn++++=side
and ^cc++++=and
looked ^vbd+++xvbn+=looked
beneath ^rb++++=beneath
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shadows ^nps++++=shadows
of ^in++++=of
that ^dt+dem+++=that
shell ^nn++++=shell
went ^vbd+++xvbn+=went
down ^rp++++=down,
, ^zz++++=EXTRAWORD
down ^rp++++=down,
, ^zz++++=EXTRAWORD
down ^rp++++=down
into ^in++++=into
space ^nn++++=space,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
it ^pp3+it+++=it
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
sick ^jj++++=sick
to ^to+jcmp+++=to
look ^vbi++++=look
at ^in++++=at
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drew ^vbd+++xvbnx+=drew
back ^jjb++++=back
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
clutched ^j+++xvbn+=clutched
the ^ati++++=the
shell ^nn++++=shell
with ^in++++=with
his ^pp$+pp3+++=his
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shut ^vb+++xvbn+=shut
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+vrb++=were
about ^md"++pmd"++=about
to ^md+prd+++=to
drop ^vb++++=drop
with ^in++++=with
it ^pp3+it+++=it
into ^in++++=into
a ^at++++=a
measureless ^jj+atrb+++=measureless
depth ^nn++++=depth
of ^in++++=of
atmosphere ^nn++++=atmosphere.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
Put ^vbd+++xvbnx+=Put
Out ^rb+phrv+++=Out
One ^cd1++++=One
Foot ^nn++++=Foot
He ^pp3a+pp3+++=He
Put ^vbd+++xvbnx+=Put
Out ^rb+phrv+++=Out
