At ^rb++++=At
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
really ^rb+emph+++=really
tramps ^vb+++??+=tramps
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
disguised ^vpsv++agls+xvbnx+=disguised.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
covertly ^rb++++=covertly
they ^pp3a+pp3+++=they
watched ^vbd+++xvbnx+=watched
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
hurried ^vbd+++xvbnx+=hurried
along ^in++++=along
the ^ati++++=the
darkening ^jj+++xvbg+=darkening
road ^npl++++=road,
, ^zz++++=EXTRAWORD
aware ^jj++++=aware
in ^in++++=in
dead ^jj+atrb+++=dead
earnestness ^nns+nom+++=earnestness
now ^rn+tm+++=now
of ^in++++=of
the ^ati++++=the
loneliness ^nns+nom+++=loneliness
and ^cc++++=and
desolation ^nn+nom+++=desolation
of ^in++++=of
the ^ati++++=the
moorland ^nn++++=moorland
all ^abn++++=all
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Uneasy ^jj++++=Uneasy
and ^cc+phrs+++=and
distressed ^jj+++xvbn+=distressed,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
increased ^vbd+++xvbnx+=increased
his ^pp$+pp3+++=his
pace ^nn++++=pace.
. ^zz++++=EXTRAWORD
Midway ^rb++++=Midway
in ^in++++=in
thinking ^xvbg+++xvbg+=thinking
what ^wdt+who+++=what
an ^at++++=an
unnecessarily ^rb++++=unnecessarily
clanking ^vbg+++xvbg+=clanking
noise ^nn++++=noise
his ^pp$+pp3+++=his
nailed ^vbd+++xvbn+=nailed
boots ^nns++++=boots
made ^vbd+++xvbn+=made
upon ^in++++=upon
the ^ati++++=the
hard ^jj+atrb+++=hard
white ^jj+atrb+++=white
road ^npl++++=road,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
upon ^in+ppvb+++=upon
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
rush ^nn++++=rush
together ^nn+nom+++=together
the ^ati++++=the
company ^nn++++=company
of ^in++++=of
these ^dt+dem+++=these
things ^nns++++=things
that ^tht+rel+++=that
haunted ^jj+++xvbn+=haunted
him ^pp3o+pp3+++=him
as ^in++++=as
" ^zz++++="unexplained."
unexplained ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
brought ^vbd+++xvbnx+=brought
a ^at++++=a
single ^jj+atrb+++=single
definite ^jj+atrb+++=definite
message ^nn+nom+++=message:
: ^zz++++=EXTRAWORD
That ^dt+dem+++=That
all ^abn++++=all
this ^dt+dem+++=this
business ^nns+nom+++=business
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
really ^rb+emph+++=really
meant ^vbd+vprv++xvbn+=meant
for ^in++++=for
him ^pp3o+pp3+++=him
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hence ^rb+cnj+++=hence
his ^pp$+pp3+++=his
confusion ^nn++++=confusion
and ^cc++++=and
bewilderment ^nn+nom+++=bewilderment;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
intruded ^vprf+++xvbn+=intruded
into ^in++++=into
someone ^pn++++=someone
else ^rb+cnj+++=else's
's ^vbz+bez+vrb++0=EXTRAWORD
scenery ^nn+nom+++=scenery,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
trespassing ^vbg+++xvbgx+=trespassing
upon ^in++++=upon
another ^dt++++=another's
's ^vbz+bez+vrb++0=EXTRAWORD
map ^nn++++=map
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
By ^in++++=By
some ^dti++++=some
wrong ^jj++++=wrong
inner ^jjb++++=inner
turning ^jj+++xvbg+=turning
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
interpolated ^vprf+++xvbnx+=interpolated
his ^pp$+pp3+++=his
per ^nnu++++=per-son
- ^zz++++=EXTRAWORD
son ^nn++++=EXTRAWORD
into ^in++++=into
a ^at++++=a
group ^nn++++=group
of ^in++++=of
foreign ^jj+atrb+++=foreign
forces ^nns++++=forces
which ^whp+rel+subj++=which
operated ^vbd+++xvbn+=operated
in ^in++++=in
the ^ati++++=the
little ^jj+atrb+++=little
world ^nn++++=world
of ^in++++=of
someone ^pn++++=someone
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
Unwittingly ^rb+cnj+++=Unwittingly,
, ^zz++++=EXTRAWORD
somewhere ^rb+cnj+++=somewhere,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
crossed ^vprf+++xvbnx+=crossed
the ^ati++++=the
threshold ^nn++++=threshold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
was ^vbd+bedz+vrb++=was
fairly ^rb++++=fairly
in ^in++++=in
a ^at++++=a
trespasser ^jjr++++=trespasser,
, ^zz++++=EXTRAWORD
an ^at++++=an
eavesdropper ^jjr++++=eavesdropper,
, ^zz++++=EXTRAWORD
a ^at++++=a
Peeping ^nn++++=Peeping
Torn ^vbd+++xvbn+=Torn.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
listening ^vbg+++xvbgx+=listening,
, ^zz++++=EXTRAWORD
peeping ^vbg+++xvbg+=peeping;
; ^zz++++=EXTRAWORD
overhearing ^jj+atrb++xvbg+=overhearing
things ^nns++++=things
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
no ^at++++=no
right ^nn++++=right
to ^to+ncmp+++=to
know ^vbi+vprv+++=know,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
intended ^vpsv++agls+xvbnx+=intended
for ^in++++=for
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
a ^at++++=a
ship ^nn++++=ship
at ^rb++++=at
sea ^nn++++=sea
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
intercepting ^vbg+++xvbgx+=intercepting
wireless ^jj+atrb+++=wireless
messages ^nns+nom+++=messages
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
properly ^rb++++=properly
interpret ^vb++++=interpret,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
his ^pp$+pp3+++=his
Receiver ^nn+nom+++=Receiver
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
accurately ^rb++++=accurately
tuned ^vbd+++xvbn+=tuned
to ^in++++=to
their ^pp$+pp3+++=their
reception ^nn+nom+++=reception.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
more ^ql++++=more
these ^dt+dem+++=these
messages ^nns+nom+++=messages
were ^vbd+bed+vrb++=were
warnings ^nns++++=warnings!
! ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
fear ^vb++++=fear
dropped ^vbd+++xvbn+=dropped
upon ^in++++=upon
him ^pp3o+pp3+++=him
like ^in++++=like
the ^ati++++=the
night ^nn++++=night.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
caught ^vpsv++agls+xvbnx+=caught
in ^in++++=in
a ^at++++=a
net ^nn++++=net
of ^in++++=of
delicate ^jj+atrb+++=delicate,
, ^zz++++=EXTRAWORD
deep ^jj+atrb+++=deep
forces ^nns++++=forces
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
manage ^vb++++=manage,
, ^zz++++=EXTRAWORD
knowing ^vbg+vprv++xvbg+=knowing
neither ^dt++neg++=neither
their ^pp$+pp3+++=their
origin ^nn++++=origin
nor ^cc++neg++=nor
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
walked ^vprf+++xvbnx+=walked
into ^in+ppvb+++=into
some ^dti++++=some
huge ^jj+atrb+++=huge
psychic ^jj+atrb+++=psychic
trap ^nn++++=trap
elaborately ^rb++++=elaborately
planned ^jj+++xvbn+=planned
and ^cc+phrs+++=and
baited ^jj+++xvbn+=baited,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
calculated ^vwbn+vprv++xvbn+=calculated
for ^in++++=for
another ^dt++++=another
than ^in++++=than
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
had ^vbd+hvd+aux++=had
lured ^vprf+++xvbnx+=lured
him ^pp3o+pp3+++=him
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
something ^pn++++=something
in ^in++++=in
the ^ati++++=the
landscape ^nn++++=landscape,
, ^zz++++=EXTRAWORD
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
day ^nn++++=day,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
mood ^nn++++=mood.
. ^zz++++=EXTRAWORD
Owing ^in+cmpx+++=Owing
to ^in"++++=to
some ^dti++++=some
undiscovered ^jj+atrb++xvbn+=undiscovered
weakness ^nns+nom+++=weakness
in ^in++++=in
himself ^ppl+pp3+++=himself
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
easily ^rb++splt++=easily
caught ^vpsv++agls+xvbn+=caught.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
fear ^vb++++=fear
slipped ^vbd+++xvbn+=slipped
easily ^rb++++=easily
into ^in++++=into
terror ^nn++++=terror.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
happened ^vbd+++xvbn+=happened
next ^ap++++=next
happened ^jj+++xvbn+=happened
with ^in++++=with
such ^abl++++=such
speed ^nn++++=speed
and ^cc++++=and
concentration ^nn+nom+++=concentration
that ^tht+rel+obj++=that
it ^pp3+it+++=it
all ^abn++++=all
seemed ^jj+++xvbn+=seemed
crammed ^jj+++xvbn+=crammed
into ^in++++=into
a ^at++++=a
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once
and ^cc++++=and
in ^in++++=in
a ^at++++=a
heap ^nn++++=heap
it ^pp3+it+++=it
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
inevitable ^jj+pred+++=inevitable.
. ^zz++++=EXTRAWORD
Down ^rp++++=Down
the ^ati++++=the
white ^jj+atrb+++=white
road ^npl++++=road
to ^to++++=to
meet ^vbi++++=meet
him ^pp3o+pp3+++=him
a ^at++++=a
man ^nn++++=man
came ^vbd+++xvbn+=came
swaying ^vbg+++xvbg+=swaying
from ^in++++=from
side ^nn++++=side
to ^in++++=to
side ^nn++++=side
in ^in++++=in
drunkenness ^nns+nom+++=drunkenness
quite ^rb++++=quite
obviously ^rb+amp+++=obviously
feigned ^vbd+++xvbn+=feigned
a ^at++++=a
tramp ^nn++++=tramp;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
while ^cs+sub+++=while
Martin ^np++++=Martin
made ^vbd+++xvbn+=made
room ^nn++++=room
for ^in++++=for
him ^pp3o+pp3+++=him
to ^to++++=to
pass ^vbi++++=pass,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lurch ^nn++++=lurch
changed ^vbd+++xvbn+=changed
in ^in++++=in
a ^at++++=a
second ^od++++=second
to ^in++++=to
attack ^nn++++=attack,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fellow ^jjb++++=fellow
was ^vbd+bedz+vrb++=was
upon ^in++++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
blow ^nn++++=blow
was ^vbd+bedz+vrb++=was
sudden ^jj+pred+++=sudden
and ^cc+phrs+++=and
terrific ^jj++++=terrific,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
even ^rb++++=even
while ^cs+sub+++=while
it ^pp3+it+++=it
fell ^vbd+++xvbn+=fell
Martin ^np++++=Martin
was ^vbd+bedz+vrb++=was
aware ^jj+pred+++=aware
that ^tht+jcmp+++=that
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him
rushed ^vbd+++xvbn+=rushed
a ^at++++=a
second ^od++++=second
man ^nn++++=man,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
caught ^vbd+++xvbn+=caught
his ^pp$+pp3+++=his
legs ^nns++++=legs
from ^in++++=from
under ^in++++=under
him ^pp3o+pp3+++=him
and ^cc++++=and
bore ^nn+++xvbn+=bore
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
thud ^nn++++=thud
and ^cc++++=and
crash ^nn++++=crash
to ^in++++=to
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
Blows ^vbz++++=Blows
rained ^vprf+++xvbn+=rained
then ^rn+tm+++=then;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
gleam ^nn++++=gleam
of ^in++++=of
something ^pn++++=something
shining ^jj+++xvbg+=shining;
; ^zz++++=EXTRAWORD
a ^at++++=a
sudden ^jj+atrb+++=sudden
deadly ^jj+atrb+++=deadly
nausea ^nn++++=nausea
plunged ^vwbn+++xvbn+=plunged
him ^pp3o+pp3+++=him
into ^in++++=into
utter ^jjb+atrb+++=utter
weakness ^nns+nom+++=weakness
where ^wrb+who+++=where
resistance ^nn+nom+++=resistance
was ^vbd+bedz+vrb++=was
impossible ^jj+pred+++=impossible.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
of ^in++++=of
fire ^nn++++=fire
entered ^vbd+++xvbn+=entered
his ^pp$+pp3+++=his
throat ^nn++++=throat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
poured ^vbd+++xvbn+=poured
a ^at++++=a
thick ^jj+atrb+++=thick
sweet ^jj+atrb+++=sweet
thing ^nn++++=thing
that ^tht+rel+++=that
choked ^jj+++xvbn+=choked
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
sank ^vbd+++xvbn+=sank
far ^rb+pl+++=far
away ^rp+pl+++=away
into ^in++++=into
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
Yet ^rb++++=Yet
through ^in++++=through
all ^abn++++=all
the ^ati++++=the
horror ^nn++++=horror
and ^cc++++=and
confusion ^nn++++=confusion
ran ^vbd+++xvbn+=ran
the ^ati++++=the
trail ^nn++++=trail
of ^in++++=of
two ^cd++++=two
clear ^jj+atrb+++=clear
thoughts ^nns++++=thoughts:
: ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
realised ^vbd+vprv++xvbnx+=realised
that ^tht+vcmp+++=that
the ^ati++++=the
first ^od++++=first
tramp ^nn++++=tramp
had ^vbd+hvd+aux++=had
sneaked ^vprf+++xvbnx+=sneaked
at ^in++++=at
a ^at++++=a
fast ^rb++++=fast
double ^jj++++=double
through ^in++++=through
the ^ati++++=the
heather ^nn++++=heather
and ^cc++++=and
so ^ql++++=so
come ^vb++++=come
down ^rp++++=down
to ^to++++=to
meet ^vbi++++=meet
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
something ^pn++++=something
heavy ^jj++++=heavy
was ^vbd+bedz+aux++=was
torn ^vpsv++agls+xvbnx+=torn
from ^in++++=from
fastenings ^nns++++=fastenings
that ^tht+rel+subj++=that
clipped ^vbd+++xvbn+=clipped
it ^pp3+it+++=it
tight ^jj++++=tight
and ^cc+phrs+++=and
close ^jj++++=close
beneath ^rb++++=beneath
his ^pp$+pp3+++=his
clothes ^nns++++=clothes
against ^in++++=against
his ^pp$+pp3+++=his
body ^nn++++=body.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
Abruptly ^rb++++=Abruptly
then ^rn+tm+++=then
the ^ati++++=the
darkness ^nns+nom+++=darkness
lifted ^vbd+++xvbn+=lifted,
, ^zz++++=EXTRAWORD
passed ^j+++xvbn+=passed
utterly ^rb+amp+++=utterly
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
found ^vbd+vprv+tht0+xvbnx+=found
himself ^ppl+pp3+++=himself
peering ^vbg+++xvbg+=peering
into ^in++++=into
the ^ati++++=the
map ^nn++++=map
against ^in++++=against
the ^ati++++=the
signpost ^nn++++=signpost.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
was ^vbd+bedz+aux++=was
flapping ^vbg+++xvbgx+=flapping
the ^ati++++=the
corners ^nns+nom+++=corners
against ^in++++=against
his ^pp$+pp3+++=his
cheek ^nn++++=cheek,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
poring ^vbg+++xvbgx+=poring
over ^in+ppvb+++=over
names ^nns++++=names
that ^tht+rel+++=that
now ^rn+tm+++=now
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
quite ^rb++++=quite
clear ^jj++++=clear.
. ^zz++++=EXTRAWORD
Upon ^in++++=Upon
the ^ati++++=the
arms ^nns++++=arms
of ^in++++=of
the ^ati++++=the
sign ^nn++++=sign-post
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
above ^jjb++++=above
were ^vbd+bed+vrb++=were
those ^dt+dem+++=those
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
expected ^vprf+++xvbnx+=expected
to ^to+vcmp+++=to
find ^vbi+vprv+++=find,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
map ^nn++++=map
recorded ^vbd+++xvbn+=recorded
them ^pp3o+pp3+++=them
quite ^rb++++=quite
faithfully ^rb++++=faithfully.
. ^zz++++=EXTRAWORD
All ^abn++++=All
was ^vbd+bedz+vrb++=was
accurate ^jj+pred+++=accurate
again ^rb+tm+++=again
and ^cc++++=and
as ^ql++++=as
it ^pp3+it+++=it
should ^md+nec+++=should
be ^vb+be+vrb++=be.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
read ^vbd+vprv++xvbnx+=read
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
the ^ati++++=the
village ^nn+nom+++=village
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
meant ^vprf+++xvbnx+=meant
to ^to+vcmp+++=to
make ^vbi++++=make
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
plainly ^rb++++=plainly
visible ^jj+pred+++=visible
in ^in++++=in
the ^ati++++=the
dusk ^nn++++=dusk,
, ^zz++++=EXTRAWORD
two ^cd++++=two
miles ^nns++++=miles
the ^ati++++=the
distance ^nn+nom+++=distance
given ^vwbn+++xvbn+=given.
. ^zz++++=EXTRAWORD
Bewildered ^j+++xvbn+=Bewildered,
, ^zz++++=EXTRAWORD
shaken ^xvbn+++xvbn+=shaken,
, ^zz++++=EXTRAWORD
unable ^jj++++=unable
to ^to+jcmp+++=to
think ^vbi+vprv+++=think
of ^in++++=of
anything ^pn++++=anything,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
stuffed ^vbd+++xvbnx+=stuffed
the ^ati++++=the
map ^nn++++=map
into ^in++++=into
his ^pp$+pp3+++=his
pocket ^nn++++=pocket
unfolded ^vbd+++xvbn+=unfolded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hurried ^vbd+++xvbn+=hurried
forward ^rb++++=forward
like ^in++++=like
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
just ^rb+emph+splt++=just
wakened ^vprf+++xvbn+=wakened
from ^in++++=from
an ^at++++=an
awful ^jj+atrb+++=awful
dream ^vb++++=dream
that ^tht+vcmp+subj++=that
had ^vbd+hvd+aux++=had
compressed ^vprf+++xvbnx+=compressed
into ^in++++=into
a ^at++++=a
single ^jj++++=single
second ^od++++=second
all ^rb++++=all
the ^ati++++=the
detailed ^jj+atrb+++=detailed
misery ^nn++++=misery
of ^in++++=of
some ^dti++++=some
prolonged ^jj+atrb++xvbn+=prolonged,
, ^zz++++=EXTRAWORD
oppressive ^jj+atrb+++=oppressive
nightmare ^nn++++=nightmare.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
broke ^vbd+++xvbnx+=broke
into ^in+ppvb+++=into
a ^at++++=a
steady ^jj+atrb+++=steady
trot ^nn++++=trot
that ^tht+rel+subj++=that
soon ^rb+tm+++=soon
became ^vbd+++xvbn+=became
a ^at++++=a
run ^nn+++xvbn+=run;
; ^zz++++=EXTRAWORD
the ^ati++++=the
perspiration ^nn+nom+++=perspiration
poured ^vbd+++xvbn+=poured
from ^in++++=from
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
legs ^nns++++=legs
felt ^vbd+vprv++xvbn+=felt
weak ^jj++++=weak,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
breath ^nn++++=breath
was ^vbd+bedz+vrb++=was
difficult ^jj+pred+++=difficult
to ^to+jcmp+++=to
manage ^vbi++++=manage.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
conscious ^jj+pred+++=conscious
of ^in++++=of
the ^ati++++=the
overpowering ^jj+atrb+++=overpowering
desire ^nn++++=desire
to ^to+ncmp+++=to
get ^vbi++++=get
away ^rb+phrv+++=away
as ^ql++++=as
fast ^rb++++=fast
as ^ql++++=as
possible ^jj++++=possible
from ^in++++=from
the ^ati++++=the
sign ^nn++++=sign-post
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
at ^in++++=at
the ^ati++++=the
cross ^jj++++=cross-roads
- ^zz++++=EXTRAWORD
roads ^nns++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
dreadful ^jj+atrb+++=dreadful
vision ^nn++++=vision
had ^vbd+hvd+aux++=had
flashed ^vprf+++xvbnx+=flashed
upon ^in++++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
For ^in++++=For
Martin ^np++++=Martin,
, ^zz++++=EXTRAWORD
accountant ^nn+nom+++=accountant
on ^in++++=on
a ^at++++=a
holiday ^nn++++=holiday,
, ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
never ^rb++splt++=never
dreamed ^vprf+++xvbnx+=dreamed
of ^in++++=of
any ^dti++++=any
world ^nn++++=world
of ^in++++=of
psychic ^jj+atrb+++=psychic
possibilities ^nns+nom+++=possibilities.
. ^zz++++=EXTRAWORD
The ^ati++++=The
entire ^jjb+atrb+++=entire
thing ^nn++++=thing
was ^vbd+bedz+vrb++=was
torture ^nn++++=torture.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
worse ^jjr+pred+++=worse
than ^in++++=than
a ^at++++=a
" ^zz++++="cooked"
cooked ^vbd+++xvbn+=EXTRAWORD
" ^zz++++=EXTRAWORD
balance ^nn+nom+++=balance
of ^in++++=of
the ^ati++++=the
books ^nns++++=books
that ^tht+rel+obj++=that
some ^dti++++=some
conspiracy ^nn+nom+++=conspiracy
of ^in++++=of
clerks ^nns++++=clerks
and ^cc++++=and
directors ^npt++++=directors
proved ^vbd+vprv++xvbn+=proved
at ^rb++++=at
his ^pp$+pp3+++=his
innocent ^jj+atrb+++=innocent
door ^nn++++=door.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
raced ^vbd+++xvbnx+=raced
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
country ^nn++++=country-side
- ^zz++++=EXTRAWORD
side ^nn++++=EXTRAWORD
ran ^vbd+++xvbn+=ran
crying ^nvbg+++xvbg+=crying
at ^rb++++=at
his ^pp$+pp3+++=his
heels ^nns++++=heels.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
always ^rb++++=always
still ^rb++++=still
ran ^vbd+++xvbn+=ran
with ^in++++=with
him ^pp3o+pp3+++=him
the ^ati++++=the
incredible ^jj+atrb+++=incredible
conviction ^nn+nom+++=conviction
that ^tht+ncmp+++=that
none ^pn++++=none
of ^in++++=of
this ^dt+pdem+++=this
was ^vbd+bedz+aux++=was
really ^rb+emph+splt++=really
meant ^vpsv++agls+xvbnx+=meant
for ^in++++=for
himself ^ppl+pp3+++=himself
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
overheard ^vprf+++xvbn+=overheard
the ^ati++++=the
secrets ^nns++++=secrets
of ^in++++=of
another ^dt++++=another.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
warning ^nn++++=warning
for ^in++++=for
another ^dt++++=another
into ^in++++=into
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql+emph+++=so
altered ^jj+++xvbn+=altered
its ^pp$+it+++=its
direction ^nn+nom+++=direction.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
thereby ^rb++splt++=thereby
prevented ^vprf+++xvbnx+=prevented
its ^pp$+it+++=its
right ^jj+atrb+++=right
delivery ^nn+nom+++=delivery.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
all ^abn++++=all
shocked ^jj+++xvbn+=shocked
him ^pp3o+pp3+++=him
beyond ^in++++=beyond
words ^nns++++=words.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
dislocated ^vwbn+++xvbn+=dislocated
the ^ati++++=the
machinery ^nn+nom+++=machinery
of ^in++++=of
his ^pp$+pp3+++=his
just ^rb+emph+++=just
and ^cc++++=and
accurate ^jj+atrb+++=accurate
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
The ^ati++++=The
warning ^nn++++=warning
was ^vbd+bedz+aux++=was
intended ^vpsv++agls+xvbnx+=intended
for ^in++++=for
another ^dt++++=another,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
could ^md+pos+++=could
not ^xnot++not++=not
would ^md+prd+++=would
not ^xnot++not++=not
now ^rn+tm+++=now
receive ^vb++++=receive
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
physical ^jj+atrb+++=physical
exertion ^nn+nom+++=exertion,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
brought ^j+++xvbn+=brought
at ^rb++++=at
length ^rb"++++=length
a ^at++++=a
more ^rbr++++=more
comfortable ^jj+atrb+++=comfortable
reaction ^nn+nom+++=reaction
and ^cc++++=and
some ^dti++++=some
measure ^nn++++=measure
of ^in++++=of
composure ^nn++++=composure.
. ^zz++++=EXTRAWORD
With ^in++++=With
the ^ati++++=the
lights ^nns++++=lights
in ^in++++=in
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
