There ^ex+pex+++=THERE
saw ^vbd+vprv+tht0+xvbnx+=saw
her ^pp$+pp3+++=her
standing ^vbg+++xvbg+=standing
at ^rb++++=at
the ^ati++++=the
far ^rb+pl+++=far
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
critically ^rb++++=critically
examining ^vbg+++xvbg+=examining
a ^at++++=a
water ^nn++++=water-color
- ^zz++++=EXTRAWORD
color ^nn++++=EXTRAWORD
marine ^nn++++=marine.
. ^zz++++=EXTRAWORD
The ^ati++++=The
elder ^jjr++++=elder
Miss ^npt++++=Miss
Boggs ^np++++=Boggs
started ^vbd+++xvbn+=started
toward ^in++++=toward
her ^pp$+pp3+++=her
with ^in++++=with
stern ^jj+atrb+++=stern
decision ^nn++++=decision,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
little ^jj+atrb+++=little
Daguerrotype ^np+++??+=Daguerrotype
turned ^vbd+++xvbn+=turned
with ^in++++=with
a ^at++++=a
shadowy ^jj+atrb+++=shadowy
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
a ^at++++=a
blur ^nn++++=blur
and ^cc++++=and
an ^at++++=an
imperceptibility ^nn+nom+++=imperceptibility.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Boggs ^np++++=Boggs
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence
Boggs ^np+++??+=Boggs.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
ghosts ^nns++++=ghosts,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="this
this ^dt+pdem+++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+vrb++=be
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
ghosts ^nns++++=ghosts,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence
Boggs ^np+++??+=Boggs,
, ^zz++++=EXTRAWORD
" ^zz++++="this
this ^dt+pdem+++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+vrb++=be
the ^ati++++=the
ghost ^nn++++=ghost
of ^in++++=of
Lydia ^np+++??+=Lydia
Carew ^np+++??+=Carew."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
twilight ^nn++++=twilight
was ^vbd+bedz+aux++=was
settling ^nvbg+++xvbg+=settling
into ^in++++=into
blackness ^nns+nom+++=blackness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Miss ^npt++++=Miss
Boggs ^np++++=Boggs
nervously ^rb++++=nervously
lit ^rb+++xvbn+=lit
the ^ati++++=the
gas ^nn++++=gas
while ^cs+sub+++=while
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence
ran ^vbd+++xvbn+=ran
for ^in++++=for
other ^ap++++=other
tea ^nn++++=tea-cups,
- ^zz++++=EXTRAWORD
cups ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
preferring ^vbg+++xvbg+=preferring,
, ^zz++++=EXTRAWORD
for ^in++++=for
reasons ^nns++++=reasons
superfluous ^jj++++=superfluous
to ^to++++=to
mention ^nn+nom+++=mention,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
to ^to++++=to
drink ^vbi++++=drink
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
Carew ^np+++??+=Carew
china ^np++++=china
that ^tht+rel+++=that
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
day ^nn++++=day,
, ^zz++++=EXTRAWORD
on ^in++++=on
taking ^xvbg+++xvbg+=taking
up ^rp++++=up
her ^pp$+pp3+++=her
embroidery ^nn+nom+++=embroidery
frame ^nn++++=frame,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Boggs ^np++++=Boggs
found ^vbd+vprv++xvbn+=found
a ^at++++=a
number ^nn++++=number
of ^in++++=of
oldfashioned ^jj+++xvbn+=oldfashioned
cross ^jj++++=cross-stitches
- ^zz++++=EXTRAWORD
stitches ^nns++++=EXTRAWORD
added ^vbd+vpub++xvbn+=added
to ^in++++=to
her ^pp$+pp3+++=her
Kensington ^np++++=Kensington.
. ^zz++++=EXTRAWORD
Prudence ^nn+nom+++=Prudence,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
never ^rb++++=never
have ^vb+hv+vrb++=have
degraded ^jj++++=degraded
herself ^ppl+pp3+++=herself
by ^in++++=by
taking ^xvbg+++xvbg+=taking
a ^at++++=a
cross ^jj++++=cross-stitch,
- ^zz++++=EXTRAWORD
stitch ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
parlor ^nn++++=parlor-maid
- ^zz++++=EXTRAWORD
maid ^np++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
above ^jjb++++=above
taking ^jj+++xvbg+=taking
such ^abl++++=such
a ^at++++=a
liberty ^nn++++=liberty.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Boggs ^np++++=Boggs
mentioned ^vbd+vpub++xvbn+=mentioned
the ^ati++++=the
incident ^nn++++=incident
that ^tht+rel+++=that
night ^nn++++=night
at ^in++++=at
a ^at++++=a
dinner ^nn++++=dinner
given ^vwbn+++xvbn+=given
by ^in++++=by
an ^at++++=an
ancient ^jj+atrb+++=ancient
friend ^nn++++=friend
of ^in++++=of
the ^ati++++=the
Carews ^np+++??+=Carews.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
work ^nn++++=work
of ^in++++=of
Lydia ^np+++??+=Lydia
Carew ^np+++??+=Carew,
, ^zz++++=EXTRAWORD
without ^in++++=without
a ^at++++=a
doubt ^nn++++=doubt!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
hostess ^nns+nom+++=hostess.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
visits ^nns++++=visits
every ^at++++=every
new ^jj+atrb+++=new
family ^nn++++=family
that ^tht+rel+subj++=that
moves ^vbz++++=moves
to ^in++++=to
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
never ^rb++++=never
remains ^vbz++++=remains
more ^rbr++++=more
than ^in++++=than
a ^at++++=a
week ^nn++++=week
or ^cc++++=or
two ^cd++++=two
with ^in++++=with
any ^dti++++=any
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+vrb++=be
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
disapproves ^nns+++??+=disapproves
of ^in++++=of
them ^pp3o+pp3+++=them,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
suggested ^vwbn+vpub++xvbn+=suggested
Miss ^npt++++=Miss
Boggs ^np++++=Boggs.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+tht0++=think
that ^tht+vcmp+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
hostess ^nns+nom+++=hostess.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
like ^in++++=like
their ^pp$+pp3+++=their
china ^np++++=china,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
their ^pp$+pp3+++=their
fiction ^nn+nom+++=fiction."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hope ^nn++++=hope
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
disapprove ^vb++++=disapprove
of ^in++++=of
us ^pp1o+pp1+++=us,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
added ^vbd+vpub++xvbn+=added
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hostess ^nns+nom+++=hostess
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
a ^at++++=a
very ^ql+amp+++=very
old ^jj+atrb+++=old
Philadelphian ^np+++??+=Philadelphian
family ^nn++++=family,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
shook ^vbd+++xvbnx+=shook
her ^pp$+pp3+++=her
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
say ^vb+vpub+tht0++=say
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
compliment ^nn+nom+++=compliment
for ^in++++=for
even ^rb++++=even
the ^ati++++=the
ghost ^nn++++=ghost
of ^in++++=of
Miss ^npt++++=Miss
Lydia ^np++++=Lydia
Carew ^np+++??+=Carew
to ^to++++=to
approve ^vbi++++=approve
of ^in++++=of
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
severely ^rb++++=severely.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
sisters ^nns+nom+++=sisters
entered ^vbd+++xvbn+=entered
their ^pp$+pp3+++=their
drawing ^nvbg+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
numerous ^jj+atrb+++=numerous
evidences ^nns+nom+++=evidences
of ^in++++=of
an ^at++++=an
occupant ^nn+nom+++=occupant
during ^in++++=during
their ^pp$+pp3+++=their
absence ^nn+nom+++=absence.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sofa ^nn++++=sofa
pillows ^nns++++=pillows
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
rearranged ^vpsv++agls+xvbnx+=rearranged
so ^pn++++=so
that ^dt+dem+++=that
the ^ati++++=the
effect ^nn++++=effect
of ^in++++=of
their ^pp$+pp3+++=their
grouping ^nvbg+++xvbg+=grouping
was ^vbd+bedz+vrb++=was
less ^rbr++++=less
bizarre ^jj+pred+++=bizarre
than ^cs+sub+++=than
that ^dt+dem+++=that
favored ^vpsv++by+xvbn+=favored
by ^in++++=by
the ^ati++++=the
Western ^jj+atrb+++=Western
women ^nns++++=women;
; ^zz++++=EXTRAWORD
a ^at++++=a
horrid ^jj+atrb+++=horrid
little ^jj+atrb+++=little
Buddhist ^jj+atrb+++=Buddhist
idol ^nn++++=idol
with ^in++++=with
its ^pp$+it+++=its
eyes ^nns++++=eyes
fixed ^vbd+++xvbn+=fixed
on ^in++++=on
its ^pp$+it+++=its
abdomen ^nn++++=abdomen,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
chastely ^jj++++=chastely
hidden ^jj+++xvbn+=hidden
behind ^in+pl+++=behind
a ^at++++=a
Dresden ^np+++??+=Dresden
shepherdess ^nns+nom+++=shepherdess,
, ^zz++++=EXTRAWORD
as ^ql++++=as
unfit ^jj++++=unfit
for ^in++++=for
the ^ati++++=the
scrutiny ^nn++++=scrutiny
of ^in++++=of
polite ^jj+atrb+++=polite
eyes ^nns++++=eyes;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
where ^wrb+who+++=where
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence
did ^vbd+dod+vrb++=did
work ^nn++++=work
in ^in++++=in
water ^nn++++=water
colors ^nns++++=colors,
, ^zz++++=EXTRAWORD
after ^in++++=after
the ^ati++++=the
fashion ^nn++++=fashion
of ^in++++=of
the ^ati++++=the
impressionists ^nns+nom+++=impressionists,
, ^zz++++=EXTRAWORD
lay ^j+++xvbn+=lay
a ^at++++=a
prim ^jj+atrb+++=prim
and ^cc+phrs+++=and
impossible ^jj+atrb+++=impossible
composition ^nn+nom+++=composition
representing ^vwbg+++xvbg+=representing
a ^at++++=a
moss ^np++++=moss-rose
- ^zz++++=EXTRAWORD
rose ^nn+++xvbn+=EXTRAWORD
and ^cc++++=and
a ^at++++=a
number ^nn++++=number
of ^in++++=of
heartsease ^nn+++??+=heartsease,
, ^zz++++=EXTRAWORD
colored ^j+++xvbn+=colored
with ^in++++=with
that ^dt+dem+++=that
caution ^nn+nom+++=caution
which ^whp+rel+obj++=which
modest ^jj+atrb+++=modest
spinster ^nn+nom+++=spinster
artists ^nns+nom+++=artists
instinctively ^rb++++=instinctively
exercise ^nn++++=exercise.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
doubt ^nn++++=doubt
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
work ^nn++++=work
of ^in++++=of
Miss ^npt++++=Miss
Lydia ^np++++=Lydia
Carew ^np+++??+=Carew,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence,
, ^zz++++=EXTRAWORD
contemptuously ^rb++++=contemptuously.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
mistaking ^jj+++xvbg+=mistaking
the ^ati++++=the
drawing ^jj+++xvbg+=drawing
of ^in++++=of
that ^dt+dem+++=that
rigid ^jj++++=rigid
little ^ap++++=little
rose ^nn+++xvbn+=rose.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
remember ^nn+nom+++=remember
those ^dt+dem+++=those
wreaths ^nns++++=wreaths
and ^cc++++=and
bouquets ^nns++++=bouquets
framed ^vbd+++xvbn+=framed,
, ^zz++++=EXTRAWORD
among ^in++++=among
the ^ati++++=the
pictures ^nns++++=pictures
we ^pp1a+pp1+++=we
got ^vbd+++xvbn+=got
when ^wrb+who+++=when
the ^ati++++=the
Carew ^np+++??+=Carew
pictures ^nns++++=pictures
were ^vbd+bed+aux++=were
sent ^vpsv++agls+xvbnx+=sent
to ^in++++=to
us ^pp1o+pp1+++=us?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
some ^dti++++=some
of ^in++++=of
them ^pp3o+pp3+++=them
to ^in++++=to
an ^at++++=an
orphan ^nn++++=orphan
asylum ^nn++++=asylum
and ^cc++++=and
burned ^vbd+++xvbn+=burned
up ^rp++++=up
the ^ati++++=the
rest ^nn++++=rest."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hush!"
hush ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Miss ^npt++++=Miss
Boggs ^np++++=Boggs,
, ^zz++++=EXTRAWORD
involuntarily ^rb++++=involuntarily.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
she ^pp3a+pp3+++=she
heard ^vbd+vprv+tht0+xvbnx+=heard
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
hurt ^vb+++xvbn+=hurt
her ^pp3o+pp3+++=her
feelings ^nns+nom+++=feelings
terribly ^rb++++=terribly.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^vb+vprv+++=mean
-- ^--+clp+++=--"
" ^zz++++=EXTRAWORD
and ^cc++++=and
she ^pp3a+pp3+++=she
blushed ^vbd+++xvbnx+=blushed.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
might ^md+pos+++=might
hurt ^vb+++xvbn+=hurt
her ^pp3o+pp3+++=her
feelings ^nns+nom+++=feelings
- ^zz++++=-but
but ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
perfectly ^rb+amp+++=perfectly
ridiculous ^jj++++=ridiculous!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
impossible ^jj++++=impossible!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence
held ^vbd+vprv++xvbn+=held
up ^rp++++=up
the ^ati++++=the
sketch ^nn++++=sketch
of ^in++++=of
the ^ati++++=the
moss ^np++++=moss-rose.
- ^zz++++=EXTRAWORD
rose ^nn+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="THAT
that ^dt+dem+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
impossible ^jj+pred+++=impossible
in ^in++++=in
an ^at++++=an
artistic ^jj+atrb+++=artistic
sense ^nn++++=sense,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
palpable ^jj+atrb+++=palpable
thing ^nn++++=thing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Bosh!"
bosh ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Miss ^npt++++=Miss
Boggs ^np++++=Boggs.
. ^zz++++=EXTRAWORD
" ^zz++++="But,"
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
protested ^vbd+vpub++xvbn+=protested
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence,
, ^zz++++=EXTRAWORD
" ^zz++++="how
how ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
explain ^vb+vpub+++=explain
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=don't,"
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miss ^npt++++=Miss
Boggs ^np++++=Boggs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
left ^vbd+++xvbn+=left
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
evening ^nn++++=evening
the ^ati++++=the
sisters ^nns+nom+++=sisters
made ^vbd+++xvbn+=made
a ^at++++=a
point ^nn++++=point
of ^in++++=of
being ^nn++++=being
in ^in++++=in
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
before ^cs+sub+++=before
the ^ati++++=the
dusk ^nn++++=dusk
came ^vbd+++xvbn+=came
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
lighting ^nn++++=lighting
the ^ati++++=the
gas ^nn++++=gas
at ^in++++=at
the ^ati++++=the
first ^od++++=first
hint ^nn++++=hint
of ^in++++=of
twilight ^nn++++=twilight.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+++=believe
in ^in++++=in
Miss ^npt++++=Miss
Lydia ^np++++=Lydia
Carew ^np+++??+=Carew
- ^zz++++=-but
but ^cc++++=EXTRAWORD
still ^rb++++=still
they ^pp3a+pp3+++=they
meant ^vbd+vprv++xvbnx+=meant
to ^to+vcmp+++=to
be ^vbi++vrb++=be
beforehand ^rb++++=beforehand
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
talked ^vbd+++xvbnx+=talked
with ^in++++=with
unwonted ^jj+atrb++xvbn+=unwonted
vivacity ^nn+nom+++=vivacity
and ^cc++++=and
in ^in++++=in
a ^at++++=a
louder ^jjr+atrb+++=louder
tone ^nn++++=tone
than ^in++++=than
was ^vbd+bedz+vrb++=was
their ^pp$+pp3+++=their
custom ^nn++++=custom.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
as ^ql++++=as
they ^pp3a+pp3+++=they
drank ^vbd+++xvbnx+=drank
their ^pp$+pp3+++=their
tea ^nn++++=tea
even ^rb++++=even
their ^pp$+pp3+++=their
utmost ^jjb+atrb+++=utmost
verbosity ^nn+nom+++=verbosity
could ^md+pos+++=could
not ^xnot++not++=not
make ^vb++++=make
them ^pp3o+pp3+++=them
oblivious ^jj++++=oblivious
to ^in++++=to
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
the ^ati++++=the
perfume ^nn++++=perfume
of ^in++++=of
sweet ^jj+atrb+++=sweet
lavender ^nn+nom+++=lavender
was ^vbd+bedz+aux++=was
stealing ^nvbg+++xvbg+=stealing
insidiously ^jj++++=insidiously
through ^in++++=through
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
tacitly ^rb++++=tacitly
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
recognize ^vbi+vprv+++=recognize
this ^dt+dem+++=this
odor ^nn++++=odor
and ^cc++++=and
all ^abn++++=all
that ^dt+dem+++=that
it ^pp3+it+++=it
indicated ^vbd+vprv++xvbn+=indicated,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
sharp ^jj+atrb+++=sharp
crash ^nn++++=crash,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
Carew ^np+++??+=Carew
tea ^nn++++=tea-cups
- ^zz++++=EXTRAWORD
cups ^nns++++=EXTRAWORD
fell ^vbd+++xvbn+=fell
from ^in++++=from
the ^ati++++=the
tea ^nn++++=tea-table
- ^zz++++=EXTRAWORD
table ^nn++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
was ^vbd+bedz+aux++=was
broken ^vpsv++agls+xvbnx+=broken.
. ^zz++++=EXTRAWORD
The ^ati++++=The
disaster ^nn+nom+++=disaster
was ^vbd+bedz+aux++=was
followed ^vpsv++by+xvbnx+=followed
by ^in++++=by
what ^wdt+who+++=what
sounded ^vbd+++xvbn+=sounded
like ^in++++=like
a ^at++++=a
sigh ^nn++++=sigh
of ^in++++=of
pain ^nn++++=pain
and ^cc++++=and
dismay ^nn++++=dismay.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
suppose ^vb+vprv+++=suppose
Miss ^npt++++=Miss
Lydia ^np++++=Lydia
Carew ^np+++??+=Carew
would ^md+prd+++=would
ever ^rb++++=ever
be ^vb+be+vrb++=be
as ^ql++++=as
awkward ^jj++++=awkward
as ^ql++++=as
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
younger ^jjr++++=younger
Miss ^npt++++=Miss
Boggs ^np++++=Boggs,
, ^zz++++=EXTRAWORD
petulantly ^jj++++=petulantly.
. ^zz++++=EXTRAWORD
" ^zz++++="Prudence,"
prudence ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
her ^pp$+pp3+++=her
sister ^nn++++=sister
with ^in++++=with
a ^at++++=a
stern ^jj+atrb+++=stern
accent ^nn++++=accent,
, ^zz++++=EXTRAWORD
" ^zz++++="please
please ^uh++++=EXTRAWORD
try ^vb++++=try
not ^xnot++not++=not
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
fool ^nn++++=fool.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
brushed ^vbd+++xvbn+=brushed
the ^ati++++=the
cup ^nn++++=cup
off ^in+pl+++=off
with ^in++++=with
the ^ati++++=the
sleeve ^nn++++=sleeve
of ^in++++=of
your ^pp$+pp2+++=your
dress ^nn++++=dress."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
theory ^nn++++=theory
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
so ^ql+emph+++=so
bad ^jj++++=bad,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence,
, ^zz++++=EXTRAWORD
half ^abn++++=half
laughing ^jj+++xvbg+=laughing
and ^cc++++=and
half ^abn++++=half
crying ^nvbg+++xvbg+=crying,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
any ^dti++++=any
sleeves ^nns++++=sleeves
to ^in++++=to
my ^pp$+pp1+++=my
dress ^nn++++=dress,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=aren't,"
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
then ^rn+tm+++=then
Miss ^npt++++=Miss
Prudence ^np+nom+++=Prudence
had ^vb+hv+vrb++=had
something ^pn++++=something
as ^ql++++=as
near ^in+pl+++=near
hysterics ^nns++++=hysterics
as ^in++++=as
a ^at++++=a
healthy ^jj+atrb+++=healthy
young ^jj+atrb+++=young
woman ^nn++++=woman
from ^in++++=from
the ^ati++++=the
West ^np+pl+++=West
can ^md+pos+++=can
have ^vb+hv+vrb++=have.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
such ^abl++++=such
