It ^pp3+it+++=It
south ^np+pl+++=south
breeze ^nn++++=breeze
still ^rb++++=still
blew ^vbd+++xvbn+=blew
into ^in++++=into
the ^ati++++=the
roam ^vb++++=roam,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
the ^ati++++=the
bed ^nn++++=bed-curtain
- ^zz++++=EXTRAWORD
curtain ^nn++++=EXTRAWORD
shiver ^nn++++=shiver;
; ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
moonlight ^nn++++=moonlight
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
the ^ati++++=the
bed ^nn++++=bed
next ^rb++++=next
the ^ati++++=the
open ^jj+atrb+++=open
window ^nn++++=window,
, ^zz++++=EXTRAWORD
sleeping ^nvbg+++xvbg+=sleeping
like ^in++++=like
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
heroine ^nn++++=heroine
exhausted ^vbd+++xvbn+=exhausted
with ^in++++=with
gaiety ^nn++++=gaiety.
. ^zz++++=EXTRAWORD
All ^abn++++=All
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
unreal ^jj+pred+++=unreal!
! ^zz++++=EXTRAWORD
Love ^nn++++=Love
was ^vbd+bedz+vrb++=was
more ^rbr++++=more
falsely ^rb++++=falsely
dissembling ^nn+nom+++=dissembling
than ^cs+sub+++=than
she ^pp3a+pp3+++=she
herself ^ppl+pp3+++=herself!
! ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
Hemanta ^np+++??+=Hemanta,
, ^zz++++=EXTRAWORD
fagged ^j+++xvbn+=fagged
after ^in++++=after
a ^at++++=a
sleepless ^jj+atrb+++=sleepless
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
like ^in++++=like
one ^cd1++++=one
distracted ^jj+++xvbn+=distracted,
, ^zz++++=EXTRAWORD
called ^j+++xvbn+=called
at ^rb++++=at
the ^ati++++=the
house ^nn++++=house
of ^in++++=of
Peari ^np+++??+=Peari
Sankar ^np+++??+=Sankar
Ghosal ^np+++??+=Ghosal.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
news ^nn++++=news,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
son ^nn++++=son?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Peari ^np+++??+=Peari
Sankar ^np+++??+=Sankar
greeted ^vbd+++xvbn+=greeted
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Hemanta ^np+++??+=Hemanta,
, ^zz++++=EXTRAWORD
flaring ^jj++++=flaring
up ^rp++++=up
like ^in++++=like
a ^at++++=a
big ^jj+atrb+++=big
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
in ^in++++=in
a ^at++++=a
trembling ^jj+atrb++xvbg+=trembling
voice ^nn++++=voice:
: ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
defiled ^vprf+++xvbnx+=defiled
our ^pp$+pp1+++=our
caste ^nn++++=caste.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
brought ^vprf+++xvbnx+=brought
destruction ^nn+nom+++=destruction
upon ^in++++=upon
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you
will ^md+prd+++=will
have ^md"++pmd"++=have
to ^md+nec+++=to
pay ^vb++++=pay
for ^in++++=for
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
say ^vb+vpub+++=say
no ^at++++=no
more ^ql++++=more;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
choked ^vbd+++xvbn+=choked.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
preserved ^vprf+++xvbnx+=preserved
my ^pp$+pp1+++=my
caste ^nn++++=caste,
, ^zz++++=EXTRAWORD
presented ^xvbn+++xvbn+=presented
my ^pp$+pp1+++=my
ostracism ^nn+nom+++=ostracism
from ^in++++=from
the ^ati++++=the
community ^nn+nom+++=community,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
patted ^vbd+++xvbn+=patted
me ^pp1o+pp1+++=me
on ^in++++=on
the ^ati++++=the
back ^jjb++++=back
affectionately ^rb++++=affectionately!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Peari ^np+++??+=Peari
Sankar ^np+++??+=Sankar
with ^in++++=with
a ^at++++=a
slight ^jj+atrb+++=slight
sarcastic ^jj+atrb+++=sarcastic
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
Hemanta ^np+++??+=Hemanta
wished ^vbd+vprv++xvbn+=wished
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
Brahmin ^np+++??+=Brahmin-fury
- ^zz++++=EXTRAWORD
fury ^nn++++=EXTRAWORD
could ^md+pos+++=could
reduce ^vb++++=reduce
Peari ^np+++??+=Peari
Sankar ^np+++??+=Sankar
to ^in++++=to
ashes ^nns++++=ashes
in ^in++++=in
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
rage ^vb++++=rage
burnt ^vbd+++xvbn+=burnt
only ^rb+down+++=only
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Peari ^np+++??+=Peari
Sankar ^np+++??+=Sankar
sat ^vbd+++xvbn+=sat
before ^in++++=before
him ^pp3o+pp3+++=him
unscathed ^jj++++=unscathed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
best ^nn++++=best
of ^in++++=of
health ^nn++++=health.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
ever ^rb++++=ever
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
any ^dti++++=any
harm ^nn++++=harm?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
demanded ^vwbn+vsua++xvbn+=demanded
Hemanta ^np+++??+=Hemanta
in ^in++++=in
a ^at++++=a
broken ^jj+atrb++xvbn+=broken
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
ask ^vb++++=ask
you ^pp2+pp2+++=you
one ^cd1++++=one
question ^nn+nom+++=question,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Peari ^np+++??+=Peari
Sankar ^np+++??+=Sankar.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
daughter ^nn+nom+++=daughter
my ^pp$+pp1+++=my
only ^ap+down+++=only
child ^nn++++=child-what
- ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
harm ^nn++++=harm
had ^vb+hv+aux++=had
she ^pp3a+pp3+++=she
done ^vbd+++xvbnx+=done
your ^pp$+pp2+++=your
father ^nn++++=father?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
were ^vbd+bed+vrb++=were
very ^ql+amp+++=very
young ^jj++++=young
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
probably ^rb++++=probably
never ^rb++++=never
heard ^vbd+vprv++xvbn+=heard.
. ^zz++++=EXTRAWORD
Listen ^vb++++=Listen,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
excite ^vb++++=excite
yourself ^ppl+pp2+++=yourself.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
much ^ap++++=much
humour ^nn++++=humour
in ^in++++=in
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
relate ^vb++++=relate.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
quite ^rb++++=quite
small ^jj+pred+++=small
when ^wrb+who+++=when
my ^pp$+pp1+++=my
son ^nn++++=son-in-law
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
Nabakanta ^np+++??+=Nabakanta
ran ^vbd+++xvbn+=ran
away ^rp+pl+++=away
to ^in++++=to
England ^np++++=England
after ^in++++=after
stealing ^xvbg+++xvbg+=stealing
my ^pp$+pp1+++=my
daughter ^nn+nom+++=daughter's
's ^$++++=EXTRAWORD
jewels ^nns++++=jewels.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
might ^md+pos+++=might
truly ^rb++splt++=truly
remember ^nn+nom+++=remember
the ^ati++++=the
commotion ^nn+nom+++=commotion
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
as ^ql++++=as
a ^at++++=a
barrister ^nn+nom+++=barrister
five ^cd++++=five
years ^nns++++=years
later ^rbr+tm+++=later.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
unaware ^jj+pred+++=unaware
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
at ^rb++++=at
school ^nn++++=school
in ^in++++=in
Calcutta ^np++++=Calcutta
at ^in++++=at
the ^ati++++=the
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
father ^nn++++=father,
, ^zz++++=EXTRAWORD
arrogating ^jj+++xvbg+=arrogating
to ^in++++=to
himself ^ppl+pp3+++=himself
the ^ati++++=the
headship ^nn+nom+++=headship
of ^in++++=of
the ^ati++++=the
community ^nn+nom+++=community,
, ^zz++++=EXTRAWORD
declared ^nn+++xvbn+=declared
that ^tht+ncmp+++=that
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
sent ^vbd+++xvbnx+=sent
my ^pp$+pp1+++=my
daughter ^nn+nom+++=daughter
to ^in++++=to
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
home ^nr++++=home,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
renounce ^vb++++=renounce
her ^pp$+pp3+++=her
for ^in++++=for
good ^jj++++=good,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
never ^rb++++=never
again ^rb+tm+++=again
allow ^vb++++=allow
her ^pp$+pp3+++=her
to ^to++++=to
cross ^vbi++++=cross
my ^pp$+pp1+++=my
threshold ^nn++++=threshold.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fell ^vbd+++xvbnx+=fell
at ^rb++++=at
your ^pp$+pp2+++=your
father ^nn++++=father's
's ^$++++=EXTRAWORD
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
implored ^vbd+++xvbn+=implored
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying:
: ^zz++++=EXTRAWORD
' ^zz++++='Brother,
brother ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
save ^vb++++=save
me ^pp1o+pp1+++=me
this ^dt+pdem+++=this
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
make ^vb++++=make
the ^ati++++=the
boy ^nn++++=boy
swallow ^vb++++=swallow
cow ^nn++++=cow-dung,
- ^zz++++=EXTRAWORD
dung ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
go ^vb++++=go
through ^in++++=through
the ^ati++++=the
prayaschittam ^nn+++??+=prayaschittam
ceremony ^nn++++=ceremony.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
take ^vb++++=take
him ^pp3o+pp3+++=him
back ^jjb++++=back
into ^in++++=into
caste ^nn++++=caste.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
But ^cc++++=But
your ^pp$+pp2+++=your
father ^npt++++=father
remained ^vbd+++xvbn+=remained
obdurate ^jj++++=obdurate.
. ^zz++++=EXTRAWORD
For ^in++++=For
my ^pp$+pp1+++=my
part ^nn++++=part,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
disown ^vb++++=disown
my ^pp$+pp1+++=my
only ^ap+down+++=only
child ^nn++++=child,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
bidding ^nvbg+++xvbg+=bidding
good ^jj++++=good-bye
- ^zz++++=EXTRAWORD
bye ^rb++++=EXTRAWORD
to ^in++++=to
my ^pp$+pp1+++=my
village ^nn+nom+++=village
and ^cc++++=and
my ^pp$+pp1+++=my
kinsmen ^jj+++xvbn+=kinsmen,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
betook ^nn+++??+=betook
myself ^ppl+pp1+++=myself
to ^in++++=to
Calcutta ^np++++=Calcutta.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
troubles ^nns++++=troubles
followed ^vbd+vprv++xvbn+=followed
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
every ^at++++=every
arrangement ^nn+nom+++=arrangement
for ^in++++=for
my ^pp$+pp1+++=my
nephew ^nn++++=nephew's
's ^$++++=EXTRAWORD
marriage ^nn+nom+++=marriage,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
father ^nn++++=father
stirred ^vbd+++xvbn+=stirred
up ^rp++++=up
the ^ati++++=the
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
people ^nn++++=people,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
broke ^vbd+++xvbnx+=broke
the ^ati++++=the
match ^nn++++=match
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
a ^at++++=a
solemn ^jj+atrb+++=solemn
vow ^vb++++=vow
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
drop ^nn++++=drop
of ^in++++=of
Brahmin ^np+++??+=Brahmin
blood ^nn++++=blood
flowing ^vwbg+++xvbg+=flowing
in ^in++++=in
my ^pp$+pp1+++=my
veins ^nns++++=veins,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
avenge ^vb++++=avenge
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
understand ^vb+vprv+++=understand
the ^ati++++=the
business ^nns+nom+++=business
to ^in++++=to
some ^dti++++=some
extent ^nn++++=extent
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
wait ^vb++++=wait
a ^rb++++=a
little ^rb"++++=little
longer ^rbr++++=longer.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
will ^md+prd+++=will
enjoy ^vb++++=enjoy
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
the ^ati++++=the
whole ^jj+atrb+++=whole
story ^nn++++=story;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
interesting ^jj+pred+++=interesting.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
attending ^vbg+++xvbgx+=attending
college ^npl++++=college,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
Bipradas ^np+++??+=Bipradas
Chatterji ^np+++??+=Chatterji
used ^md"++pmd"++=used
to ^to++++=to
live ^vb++++=live
next ^ap++++=next
door ^nn++++=door
to ^in++++=to
your ^pp$+pp2+++=your
lodgings ^nns++++=lodgings.
. ^zz++++=EXTRAWORD
The ^ati++++=The
poor ^jj++++=poor
fellow ^jjb++++=fellow
is ^vbz+bez+vrb++=is
dead ^jj+pred+++=dead
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
house ^npl++++=house
lived ^vbd+++xvbn+=lived
a ^at++++=a
child ^nn++++=child-widow
- ^zz++++=EXTRAWORD
widow ^nn++++=EXTRAWORD
called ^vbd+++xvbn+=called
Kusum ^np+++??+=Kusum,
, ^zz++++=EXTRAWORD
the ^ati++++=the
destitute ^jj+atrb+++=destitute
orphan ^nn++++=orphan
of ^in++++=of
a ^at++++=a
Kayestha ^np+++??+=Kayestha
gentleman ^nn+nom+++=gentleman.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
pretty ^rb+cnj+++=pretty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
old ^jj+atrb+++=old
Brahmin ^np+++??+=Brahmin
desired ^vbd+vsua++xvbn+=desired
to ^to+vcmp+++=to
shield ^vb++++=shield
her ^pp$+pp3+++=her
from ^in++++=from
the ^ati++++=the
hungry ^jj+atrb+++=hungry
gaze ^nn++++=gaze
of ^in++++=of
college ^nn++++=college
students ^nns++++=students.
. ^zz++++=EXTRAWORD
But ^in++++=But
for ^in"++++=for
a ^at++++=a
young ^jj+atrb+++=young
girl ^nn++++=girl
to ^to++++=to
throw ^vbi++++=throw
dust ^nn++++=dust
in ^in++++=in
the ^ati++++=the
eyes ^nns++++=eyes
of ^in++++=of
her ^pp$+pp3+++=her
old ^jj+atrb+++=old
guardian ^nn++++=guardian
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all
a ^at++++=a
difficult ^jj+atrb+++=difficult
task ^nn++++=task.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
often ^rb++++=often
went ^vbd+++xvbn+=went
to ^in++++=to
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
to ^to++++=to
hang ^vbi++++=hang
her ^pp$+pp3+++=her
washing ^nvbg+++xvbg+=washing
out ^rp+pl+++=out
to ^in++++=to
dry ^jj++++=dry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
found ^vbd+vprv+tht0+xvbn+=found
your ^pp$+pp2+++=your
own ^ap++++=own
roof ^nn++++=roof
best ^jjt++++=best
suited ^jj+++xvbn+=suited
for ^in++++=for
your ^pp$+pp2+++=your
studies ^nns++++=studies.
. ^zz++++=EXTRAWORD
Whether ^cs+who+++=Whether
you ^pp2+pp2+++=you
two ^cd++++=two
spoke ^vbd+++xvbn+=spoke
to ^in++++=to
each ^dt++++=each
other ^ap++++=other,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
on ^in++++=on
your ^pp$+pp2+++=your
respective ^jj+atrb+++=respective
roofs ^nns++++=roofs,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
tell ^vb++++=tell,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
behaviour ^nn++++=behaviour
excited ^vbd+++xvbn+=excited
suspicion ^nn++++=suspicion
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
made ^vbd+++xvbnx+=made
frequent ^jj+atrb+++=frequent
mistakes ^nns++++=mistakes
in ^in++++=in
her ^pp$+pp3+++=her
household ^nn++++=household
duties ^nns++++=duties,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
like ^in++++=like
Parbati ^np+++??+=Parbati
( ^zz++++=(The
the ^ati++++=EXTRAWORD
wife ^nn++++=wife
of ^in++++=of
Shiva ^np+++??+=Shiva
the ^ati++++=the
Destroyer ^nn+nom+++=Destroyer),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
engaged ^xvbn+++xvbn+=engaged
in ^in++++=in
her ^pp$+pp3+++=her
devotions ^nns+nom+++=devotions,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
gradually ^rb++++=gradually
to ^to++++=to
renounce ^vbi++++=renounce
food ^nn++++=food
and ^cc++++=and
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
evenings ^nns++++=evenings
she ^pp3a+pp3+++=she
would ^md+prd+++=would
burst ^vbd+++xvbn+=burst
into ^in+ppvb+++=into
tears ^nns++++=tears
in ^in++++=in
the ^ati++++=the
presence ^nn+nom+++=presence
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
without ^in++++=without
any ^dti++++=any
apparent ^jj+atrb+++=apparent
reason ^nn++++=reason.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
last ^rb"++++=last
he ^pp3a+pp3+++=he
discovered ^vbd+vprv++xvbnx+=discovered
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
two ^cd++++=two
saw ^vbd+vprv++xvbn+=saw
each ^dt++++=each
other ^ap++++=other
from ^in++++=from
the ^ati++++=the
roofs ^nns++++=roofs
pretty ^rb++++=pretty
frequently ^rb+cnj+++=frequently,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
even ^rb++++=even
went ^vbd+++xvbn+=went
the ^ati++++=the
length ^nn++++=length
of ^in++++=of
absenting ^xvbg+++xvbg+=absenting
yourself ^ppl+pp2+++=yourself
from ^in++++=from
college ^nn++++=college
to ^to++++=to
sit ^vbi++++=sit
on ^in++++=on
the ^ati++++=the
roof ^nn++++=roof
at ^in++++=at
mid ^jjb++++=mid-day
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
book ^nn++++=book
in ^in++++=in
your ^pp$+pp2+++=your
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
fond ^jj++++=fond
had ^vb+hv+aux++=had
you ^pp2+pp2+++=you
grown ^vbd+++xvbn+=grown
suddenly ^rb++++=suddenly
of ^in++++=of
solitary ^jj+atrb+++=solitary
study ^nn++++=study.
. ^zz++++=EXTRAWORD
Bipradas ^np+++??+=Bipradas
came ^vbd+++xvbn+=came
to ^in++++=to
me ^pp1o+pp1+++=me
for ^in++++=for
advice ^nn++++=advice,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
' ^zz++++='Uncle,'
uncle ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
' ^zz++++='for
for ^in++++=EXTRAWORD
a ^at++++=a
long ^rb++++=long
while ^cs+sub+++=while
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
cherished ^vprf+++xvbnx+=cherished
a ^at++++=a
desire ^nn++++=desire
to ^to+ncmp+++=to
go ^vbi++++=go
on ^in++++=on
a ^at++++=a
pilgrimage ^nn+nom+++=pilgrimage
to ^in++++=to
Benares ^np+++??+=Benares.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
had ^vb+hv+aux++=had
better ^jjr++++=better
do ^vb+do+vrb++=do
it ^pp3+it+++=it
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
leave ^vb++++=leave
the ^ati++++=the
girl ^nn++++=girl
in ^in++++=in
my ^pp$+pp1+++=my
charge ^nn++++=charge.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
take ^vb++++=take
care ^nn++++=care
of ^in++++=of
her ^pp$+pp3+++=her.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lodged ^vbd+++xvbnx+=lodged
the ^ati++++=the
girl ^nn++++=girl
in ^in++++=in
the ^ati++++=the
house ^nn++++=house
of ^in++++=of
Sripati ^np+++??+=Sripati
Chatterji ^np+++??+=Chatterji,
, ^zz++++=EXTRAWORD
passing ^nvbg+++xvbg+=passing
him ^pp3o+pp3+++=him
off ^in+pl+++=off
as ^ql++++=as
her ^pp3o+pp3+++=her
father ^npt++++=father.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
happened ^vbd+++xvbn+=happened
next ^ap++++=next
is ^vbz+bez+aux++=is
known ^vpsv++agls+xvbnx+=known
to ^to+vcmp+++=to
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
feel ^vb+vprv+++=feel
a ^at++++=a
great ^jj+atrb+++=great
relief ^nn++++=relief
to ^to++++=to-day,
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
told ^vbd+vpub+tht0+xvbn+=told
you ^pp2+pp2+++=you
everything ^pn++++=everything
from ^in++++=from
the ^ati++++=the
beginning ^nvbg+++xvbg+=beginning.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
sounds ^nns++++=sounds
like ^in++++=like
a ^at++++=a
romance ^nn+nom+++=romance,
, ^zz++++=EXTRAWORD
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
of ^in++++=of
turning ^xvbg+++xvbg+=turning
it ^pp3+it+++=it
into ^in++++=into
a ^at++++=a
book ^nn++++=book,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
getting ^vbg+++xvbg+=getting
it ^pp3+it+++=it
