It ^pp3+it+++=It
I ^pp1a+pp1+++=I
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
ladies ^nns++++=ladies,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
may ^md+pos+++=may
choose ^vb++++=choose
among ^in++++=among
them ^pp3o+pp3+++=them?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish
opportunity ^nn+nom+++=opportunity,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
only ^rb+down+++=only
to ^in++++=to
gaze ^nn++++=gaze
upon ^in++++=upon
their ^pp$+pp3+++=their
forms ^nns++++=forms
and ^cc++++=and
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^to++++=to
become ^vbi++++=become
acquainted ^vbd+++xvbn+=acquainted
with ^in++++=with
their ^pp$+pp3+++=their
relative ^jj+atrb+++=relative
intellectual ^jj+atrb+++=intellectual
development. ^nn+++??+=development.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
tell ^vb++++=tell
you ^pp2+pp2+++=you
nothing ^pn++++=nothing,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+++=EXTRAWORD
our ^pp$+pp1+++=our
king ^nn++++=king
thinks ^vbz+vprv+++=thinks
right ^nn++++=right,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
will ^md+prd+++=will
he ^pp3a+pp3+++=he
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
More ^rbr++++=More
than ^in++++=than
this ^dt+dem+++=this
we ^pp1a+pp1+++=we
know ^vb+vprv+++=know
not. ^nn+++??+=not.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="
' ^zz++++='His
his ^pp$+pp3+++=EXTRAWORD
Majesty ^np++++=Majesty's
's ^$++++=EXTRAWORD
notions ^nns+nom+++=notions
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
be ^vbi++vrb++=be
very ^ql+amp+++=very
peculiar ^jj++++=peculiar,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
prince ^nn++++=prince,
, ^zz++++=EXTRAWORD
' ^zz++++='and,
and ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
so ^ql++++=so
far ^rb+pl+++=far
as ^ql++++=as
I ^pp1a+pp1+++=I
can ^md+pos+++=can
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
do ^vb+do+vrb++=do
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all
agree ^vb+vpub+++=agree
with ^in++++=with
mine. ^nn+++??+=mine.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
that ^dt+dem+++=that
moment ^nn++++=moment
an ^at++++=an
attendant ^jj++++=attendant
whom ^whp+wpor+++=whom
the ^ati++++=the
prince ^npt++++=prince
had ^vb+hv+aux++=had
not ^xnot++not++=not
noticed ^vbd+vprv++xvbn+=noticed
came ^vbd+++xvbn+=came
and ^cc+phrs+++=and
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
a ^at++++=a
broad ^nn++++=broad
shouldered ^vbd+++xvbn+=shouldered
man ^nn++++=man
of ^in++++=of
cheery ^jj+atrb+++=cheery
aspect ^nn++++=aspect,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
carried ^vbd+++xvbn+=carried,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
hilt ^jj+++xvbn+=hilt
in ^in++++=in
his ^pp$+pp3+++=his
right ^jj+atrb+++=right
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
broad ^jj++++=broad
back ^jjb++++=back
resting ^jj+++xvbg+=resting
on ^in++++=on
his ^pp$+pp3+++=his
broad ^jj+atrb+++=broad
arm ^nn++++=arm,
, ^zz++++=EXTRAWORD
an ^at++++=an
enormous ^jj++++=enormous
cimeter ^jjr++++=cimeter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
upturned ^jj+atrb+++=upturned
edge ^nn++++=edge
of ^in++++=of
which ^whp+rel+pied++=which
was ^vbd+bedz+vrb++=was
keen ^jj+pred+++=keen
and ^cc+phrs+++=and
bright ^jj++++=bright
as ^ql++++=as
any ^dti++++=any
razor ^nn++++=razor.
. ^zz++++=EXTRAWORD
Holding ^vbg+vprv++xvbg+=Holding
this ^dt+dem+++=this
formidable ^jj+atrb+++=formidable
weapon ^nn++++=weapon
as ^in++++=as
tenderly ^rb++++=tenderly
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
sleeping ^jj+atrb++xvbg+=sleeping
infant ^nn++++=infant,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
man ^nn++++=man
drew ^vbd+++xvbn+=drew
closer ^rbr++++=closer
to ^in++++=to
the ^ati++++=the
prince ^nn++++=prince
and ^cc++++=and
bowed ^vwbn+++xvbn+=bowed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="
' ^zz++++='Who
who ^whp+who+++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
his ^pp$+pp3+++=his
Highness ^nns+nom+++=Highness,
, ^zz++++=EXTRAWORD
starting ^vbg+++xvbg+=starting
back ^jjb++++=back
at ^in++++=at
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
the ^ati++++=the
frightful ^jj+atrb+++=frightful
weapon. ^nn+++??+=weapon.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="
' ^zz++++='I,'
i ^pp1a+pp1+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
courteous ^jj+atrb+++=courteous
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
' ^zz++++='am
am ^vb+bem+vrb++=EXTRAWORD
the ^ati++++=the
Discourager ^np+nom++??+=Discourager
of ^in++++=of
Hesitancy ^nn++++=Hesitancy.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
king ^nn++++=king
makes ^vbz++++=makes
known ^jj+++xvbn+=known
his ^pp$+pp3+++=his
wishes ^vb++++=wishes
to ^to+vcmp+++=to
any ^dti++++=any
one ^pn++++=one,
, ^zz++++=EXTRAWORD
a ^at++++=a
subject ^nn++++=subject
or ^cc++++=or
visitor ^nn++++=visitor,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
disposition ^nn+nom+++=disposition
in ^in++++=in
some ^dti++++=some
little ^ap++++=little
points ^nns++++=points
may ^md+pos+++=may
be ^vb+be+aux++=be
supposed ^vpsv++agls+xvbnx+=supposed
not ^xnot++not++=not
wholly ^rb++++=wholly
to ^to++++=to
coincide ^vbi++++=coincide
with ^in++++=with
that ^dt+dem+++=that
of ^in++++=of
his ^pp$+pp3+++=his
Majesty ^nn++++=Majesty,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
appointed ^vpsv++agls+xvbnx+=appointed
to ^to+vcmp+++=to
attend ^vbi++++=attend
him ^pp3o+pp3+++=him
closely ^rb+cnj+++=closely,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
should ^md+nec+++=should
he ^pp3a+pp3+++=he
think ^vb+vprv+++=think
of ^in++++=of
pausing ^nn++++=pausing
in ^in++++=in
the ^ati++++=the
path ^nn++++=path
of ^in++++=of
obedience ^nn+nom+++=obedience
to ^in++++=to
the ^ati++++=the
royal ^nn++++=royal
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
may ^md+pos+++=may
look ^vb++++=look
at ^rb++++=at
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
proceed. ^nn+++??+=proceed.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
prince ^npt++++=prince
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
proceeded ^vbd+++xvbn+=proceeded
to ^to++++=to
be ^vbi+vbi+aux++=be
measured ^vpsv++agls+xvbnx+=measured
for ^in++++=for
a ^at++++=a
coat ^nn++++=coat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tailors ^nns++++=tailors
and ^cc++++=and
shoemakers ^nns+nom+++=shoemakers
and ^cc++++=and
hatters ^nns+nom+++=hatters
worked ^vbd+++xvbn+=worked
all ^abn++++=all
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
everything ^pn++++=everything
was ^vbd+bedz+vrb++=was
ready ^jj+pred+++=ready,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
hour ^nn++++=hour
of ^in++++=of
noon ^nn++++=noon
was ^vbd+bedz+aux++=was
drawing ^vbg+++xvbgx+=drawing
nigh ^rb+cnj+++=nigh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
prince ^nn++++=prince
again ^rb+tm+++=again
anxiously ^rb++++=anxiously
inquired ^vbd+++xvbn+=inquired
of ^in++++=of
his ^pp$+pp3+++=his
attendants ^nns+nom+++=attendants
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
might ^md+pos+++=might
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
introduced ^vpsv++agls+xvbnx+=introduced
to ^in++++=to
the ^ati++++=the
ladies ^nns++++=ladies."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="
' ^zz++++='The
the ^ati++++=EXTRAWORD
king ^nn++++=king
will ^md+prd+++=will
attend ^vb++++=attend
to ^in++++=to
that ^dt+pdem+++=that,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
nothing ^pn++++=nothing
of ^in++++=of
the ^ati++++=the
matter. ^nn+++??+=matter.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="
' ^zz++++='Your
your ^pp$+pp2+++=EXTRAWORD
Highness ^nns+nom+++=Highness,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Discourager ^np+nom++??+=Discourager
of ^in++++=of
Hesitancy ^nn++++=Hesitancy,
, ^zz++++=EXTRAWORD
approaching ^jj+++xvbg+=approaching
with ^in++++=with
a ^at++++=a
courtly ^jj+atrb+++=courtly
bow ^nn++++=bow,
, ^zz++++=EXTRAWORD
' ^zz++++='will
will ^md+prd+++=EXTRAWORD
observe ^vb+vprv+++=observe
the ^ati++++=the
excellent ^jj+atrb+++=excellent
quality ^nn+nom+++=quality
of ^in++++=of
this ^dt+dem+++=this
edge ^nn++++=edge.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
drawing ^nvbg+++xvbg+=drawing
a ^at++++=a
hair ^nn++++=hair
from ^in++++=from
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
dropped ^vbd+++xvbnx+=dropped
it ^pp3+it+++=it
upon ^in++++=upon
the ^ati++++=the
upturned ^jj+atrb+++=upturned
edge ^nn++++=edge
of ^in++++=of
his ^pp$+pp3+++=his
cimeter ^jjr++++=cimeter,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
which ^whp+rel+pied++=which
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
cut ^vpsv++agls+xvbnx+=cut
in ^in++++=in
two ^cd++++=two
at ^in++++=at
the ^ati++++=the
moment ^nn++++=moment
of ^in++++=of
touching ^nn++++=touching."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
prince ^nn++++=prince
glanced ^vbd+++xvbn+=glanced,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turned ^vpsv++agls+xvbn+=turned
upon ^in++++=upon
his ^pp$+pp3+++=his
heel ^nn++++=heel."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
came ^vbd+++xvbn+=came
officers ^nns+nom+++=officers
to ^to++++=to
conduct ^vbi++++=conduct
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
grand ^jj+atrb+++=grand
hall ^npl++++=hall
of ^in++++=of
the ^ati++++=the
palace ^nn++++=palace,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
ceremony ^nn++++=ceremony
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
performed ^vpsv++agls+xvbnx+=performed.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
the ^ati++++=the
prince ^npt++++=prince
found ^vbd+vprv+tht0+xvbn+=found
the ^ati++++=the
king ^npt++++=king
seated ^vbd+++xvbn+=seated
upon ^in++++=upon
his ^pp$+pp3+++=his
throne ^nn++++=throne,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
nobles ^nns++++=nobles,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
courtiers ^nns+nom+++=courtiers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
officers ^nns+nom+++=officers
standing ^vwbg+++xvbg+=standing
about ^rb++++=about
him ^pp3o+pp3+++=him
in ^in++++=in
magnificent ^jj+atrb+++=magnificent
array ^nn++++=array.
. ^zz++++=EXTRAWORD
The ^ati++++=The
prince ^nn++++=prince
was ^vbd+bedz+aux++=was
led ^vpsv++agls+xvbnx+=led
to ^in++++=to
a ^at++++=a
position ^nn+nom+++=position
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
king ^nn++++=king,
, ^zz++++=EXTRAWORD
to ^to++++=to
whom ^whp+wpor+++=whom
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
obeisance ^nn+nom+++=obeisance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="
' ^zz++++='Your
your ^pp$+pp2+++=EXTRAWORD
majesty ^nn++++=majesty,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
proceed ^vb++++=proceed
further ^jjb++++=further
- ^zz++++=-'
' ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
this ^dt+dem+++=this
moment ^nn++++=moment
an ^at++++=an
attendant ^nn+nom+++=attendant,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
approached ^vprf+++xvbnx+=approached
with ^in++++=with
a ^at++++=a
long ^jj+atrb+++=long
scarf ^nn++++=scarf
of ^in++++=of
delicate ^jj+atrb+++=delicate
silk ^nn++++=silk,
, ^zz++++=EXTRAWORD
wound ^j+++xvbn+=wound
it ^pp3+it+++=it
about ^in++++=about
the ^ati++++=the
lower ^jjr+atrb+++=lower
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
prince ^nn++++=prince's
's ^$++++=EXTRAWORD
face ^nn++++=face
so ^ql++++=so
quickly ^rb++++=quickly
and ^cc+phrs+++=and
adroitly ^rb++++=adroitly
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
obliged ^jj++agls+xvbnx+=obliged
to ^to+jcmp+++=to
cease ^vbi++++=cease
speaking ^vbg+++xvbg+=speaking.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
with ^in++++=with
wonderful ^jj+atrb+++=wonderful
dexterity ^nn+nom+++=dexterity,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
scarf ^nn++++=scarf
was ^vbd+bedz+aux++=was
wound ^vpsv++agls+xvbnx+=wound
around ^rp++++=around
the ^ati++++=the
prince ^nn++++=prince's
's ^$++++=EXTRAWORD
head ^nn++++=head,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
completely ^rb+amp+splt++=completely
blindfolded ^vpsv++agls+xvbnx+=blindfolded.
. ^zz++++=EXTRAWORD
Thereupon ^rb++++=Thereupon
the ^ati++++=the
attendant ^nn+nom+++=attendant
quickly ^rb++++=quickly
made ^xvbn+++xvbn+=made
openings ^nns++++=openings
in ^in++++=in
the ^ati++++=the
scarf ^nn++++=scarf
over ^in++++=over
the ^ati++++=the
mouth ^nn++++=mouth
and ^cc++++=and
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
prince ^nn++++=prince
might ^md+pos+++=might
breathe ^vb++++=breathe
and ^cc+phrs+++=and
hear ^vb+vprv+++=hear,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fastening ^nn++++=fastening
the ^ati++++=the
ends ^nns++++=ends
of ^in++++=of
the ^ati++++=the
scarf ^nn++++=scarf
securely ^rb+cnj+++=securely,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
retired ^vbd+++xvbnx+=retired."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
first ^od++++=first
impulse ^nn++++=impulse
of ^in++++=of
the ^ati++++=the
prince ^nn++++=prince
was ^vbd+bedz+aux++=was
to ^to++++=to
snatch ^vbi++++=snatch
the ^ati++++=the
silken ^jj+atrb+++=silken
folds ^nns++++=folds
from ^in++++=from
his ^pp$+pp3+++=his
head ^nn++++=head
and ^cc++++=and
face ^nn++++=face,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
raised ^vbd+++xvbnx+=raised
his ^pp$+pp3+++=his
hands ^nns++++=hands
to ^to++++=to
do ^vbi++++=do
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
the ^ati++++=the
Discourager ^np+nom++??+=Discourager
of ^in++++=of
Hesitancy ^nn++++=Hesitancy,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
gently ^rb++++=gently
whispered ^jj+++xvbn+=whispered:
: ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
Highness ^nns+nom+++=Highness.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
shudder ^nn++++=shudder,
, ^zz++++=EXTRAWORD
the ^ati++++=the
arms ^nns++++=arms
of ^in++++=of
the ^ati++++=the
prince ^npt++++=prince
fell ^vbd+++xvbn+=fell
down ^rp++++=down
by ^in++++=by
his ^pp$+pp3+++=his
side ^nn++++=side."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
before ^cs+sub+++=before
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
a ^at++++=a
priest ^nn++++=priest,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
the ^ati++++=the
marriage ^nn+nom+++=marriage
service ^nn++++=service
in ^in++++=in
use ^nn++++=use
in ^cs+sub+++=in
that ^cs"++++=that
semi ^nn+++??+=semi-barbaric
- ^zz++++=EXTRAWORD
barbaric ^jj+atrb+++=EXTRAWORD
country ^nn++++=country.
. ^zz++++=EXTRAWORD
At ^in++++=At
his ^pp$+pp3+++=his
side ^nn++++=side
he ^pp3a+pp3+++=he
could ^md+pos+++=could
hear ^vb+vprv+++=hear
a ^at++++=a
delicate ^jj+atrb+++=delicate
rustle ^nn++++=rustle,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
proceed ^vbi++++=proceed
from ^in++++=from
fabrics ^nns++++=fabrics
of ^in++++=of
soft ^jj+atrb+++=soft
silk ^nn++++=silk.
. ^zz++++=EXTRAWORD
Gently ^rb++++=Gently
putting ^vbg+++xvbg+=putting
forth ^np++++=forth
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
folds ^nns++++=folds
of ^in++++=of
such ^abl++++=such
silk ^nn++++=silk
close ^jj++++=close
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
came ^vbd+++xvbn+=came
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
the ^ati++++=the
priest ^nn++++=priest
requesting ^vwbg+++xvbg+=requesting
him ^pp3o+pp3+++=him
to ^to++++=to
take ^vbi++++=take
the ^ati++++=the
hand ^nn++++=hand
of ^in++++=of
the ^ati++++=the
lady ^nn++++=lady
by ^in++++=by
his ^pp$+pp3+++=his
side ^nn++++=side;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
reaching ^vbg+++xvbg+=reaching
forth ^np++++=forth
his ^pp$+pp3+++=his
right ^jj+atrb+++=right
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
the ^ati++++=the
prince ^npt++++=prince
received ^vbd+++xvbn+=received
within ^in++++=within
it ^pp3+it+++=it
another ^dt++++=another
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
small ^jj++++=small,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
soft ^jj++++=soft,
, ^zz++++=EXTRAWORD
so ^ql++++=so
delicately ^rb++++=delicately
fashioned ^jj+++xvbn+=fashioned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb+emph+++=so
delightful ^jj++++=delightful
to ^in++++=to
the ^ati++++=the
touch ^nn++++=touch,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
a ^at++++=a
thrill ^nn++++=thrill
went ^vbd+++xvbn+=went
through ^in++++=through
his ^pp$+pp3+++=his
being ^vbg+beg++xvbg+=being.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
as ^ql++++=as
was ^vbd+bedz+vrb++=was
the ^ati++++=the
custom ^nn++++=custom
of ^in++++=of
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
the ^ati++++=the
priest ^nn++++=priest
first ^od++++=first
asked ^vbd+vsua+tht0+xvbn+=asked
the ^ati++++=the
lady ^nn++++=lady
would ^md+prd+++=would
she ^pp3a+pp3+++=she
have ^vb+hv+vrb++=have
this ^dt+dem+++=this
man ^nn++++=man
to ^to++++=to
be ^vbi++vrb++=be
her ^pp$+pp3+++=her
husband ^nn++++=husband;
; ^zz++++=EXTRAWORD
to ^to++++=to
which ^whp+who+++=which
the ^ati++++=the
answer ^nn++++=answer
gently ^rb++++=gently
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
sweetest ^jjt+atrb+++=sweetest
voice ^nn++++=voice
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
heard ^vprf+++xvbnx+=heard:
: ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
will. ^nn+++??+=will."'
" ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
ran ^vbd+++xvbn+=ran
raptures ^nns++++=raptures
rampant ^jj++++=rampant
through ^in++++=through
the ^ati++++=the
prince ^nn++++=prince's
's ^$++++=EXTRAWORD
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
touch ^nn++++=touch,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tone ^nn++++=tone,
, ^zz++++=EXTRAWORD
enchanted ^j+++xvbn+=enchanted
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
ladies ^nns++++=ladies
of ^in++++=of
that ^dt+dem+++=that
court ^npl++++=court
were ^vbd+bed+vrb++=were
beautiful ^jj+pred+++=beautiful,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Discourager ^np+nom++??+=Discourager
was ^vbd+bedz+vrb++=was
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
through ^in++++=through
his ^pp$+pp3+++=his
parted ^jj+atrb++xvbn+=parted
scarf ^nn++++=scarf
he ^pp3a+pp3+++=he
boldly ^rb++++=boldly
answered ^vbd+vpub++xvbn+=answered:
: ^zz++++=EXTRAWORD
' ^zz++++='Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will. ^nn+++??+=will.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="Whereupon
whereupon ^cs+sub+++=EXTRAWORD
the ^ati++++=the
priest ^nn++++=priest
pronounced ^vbd+++xvbn+=pronounced
them ^pp3o+pp3+++=them
man ^nn++++=man
and ^cc++++=and
wife ^nn++++=wife."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
the ^ati++++=the
prince ^npt++++=prince
heard ^vbd+vprv++xvbn+=heard
a ^rb++++=a
little ^rb"++++=little
bustle ^nn++++=bustle
about ^rb++++=about
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
the ^ati++++=the
long ^jj+atrb+++=long
scarf ^nn++++=scarf
was ^vbd+bedz+aux++=was
rapidly ^rb++splt++=rapidly
unrolled ^vpsv++agls+xvbnx+=unrolled
from ^in++++=from
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
