A ^at++++=A
- ^zz++++=EXTRAWORD
instructed ^vbd+++xvbn+=EXTRAWORD
message ^nn+nom+++=message,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
obeyed ^vbd+++xvbn+=obeyed,
, ^zz++++=EXTRAWORD
must ^md+nec+++=must
lead ^vb++++=lead
to ^in++++=to
glorious ^jj+atrb+++=glorious
results ^nns++++=results.
. ^zz++++=EXTRAWORD
With ^in++++=With
this ^dt+dem+++=this
proud ^jj+atrb+++=proud
fate ^nn++++=fate
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
flush ^rb++++=flush
of ^in++++=of
his ^pp$+pp3+++=his
imaginative ^jj+atrb+++=imaginative
youth ^nn++++=youth
Ralph ^np++++=Ralph
Cranfield ^np+++??+=Cranfield
had ^vbd+hvd+aux++=had
set ^vprf+++xvbnx+=set
forth ^rb+phrv+++=forth
to ^to++++=to
seek ^vbi++++=seek
the ^ati++++=the
maid ^nn++++=maid,
, ^zz++++=EXTRAWORD
the ^ati++++=the
treasure ^nn++++=treasure,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
venerable ^jj+atrb+++=venerable
sage ^nn++++=sage
with ^in++++=with
his ^pp$+pp3+++=his
gift ^nn++++=gift
of ^in++++=of
extended ^jj+atrb++xvbn+=extended
empire ^nn++++=empire.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
had ^vb+hv+aux++=had
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
them ^pp3o+pp3+++=them?
? ^zz++++=EXTRAWORD
Alas ^uh++++=Alas!
! ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
with ^in++++=with
the ^ati++++=the
aspect ^nn++++=aspect
of ^in++++=of
a ^at++++=a
triumphant ^jj+atrb+++=triumphant
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
achieved ^vprf+++xvbnx+=achieved
a ^at++++=a
nobler ^jjr+atrb+++=nobler
destiny ^nn++++=destiny
than ^in++++=than
all ^abn++++=all
his ^pp$+pp3+++=his
fellows ^nns++++=fellows,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
rather ^rb++++=rather
with ^in++++=with
the ^ati++++=the
gloom ^nn++++=gloom
of ^in++++=of
one ^cd1++++=one
struggling ^nvbg+++xvbg+=struggling
against ^in++++=against
peculiar ^jj+atrb+++=peculiar
and ^cc+phrs+++=and
continual ^jj+atrb+++=continual
adversity ^nn+nom+++=adversity,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
now ^rn+tm+++=now
passed ^vbd+++xvbn+=passed
homeward ^rb++++=homeward
to ^in++++=to
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
only ^rb+down+++=only
for ^in++++=for
a ^at++++=a
time ^nn++++=time,
, ^zz++++=EXTRAWORD
to ^to++++=to
lay ^vbi++++=lay
aside ^rp++++=aside
the ^ati++++=the
pilgrim ^nn++++=pilgrim's
's ^$++++=EXTRAWORD
staff ^nn++++=staff,
, ^zz++++=EXTRAWORD
trusting ^vbg+++xvbg+=trusting
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
weary ^jj+atrb+++=weary
manhood ^nn+nom+++=manhood
would ^md+prd+++=would
regain ^vb++++=regain
somewhat ^rb+down+++=somewhat
of ^in++++=of
the ^ati++++=the
elasticity ^nn+nom+++=elasticity
of ^in++++=of
youth ^nn++++=youth
in ^in++++=in
the ^ati++++=the
spot ^nn++++=spot
where ^wrb+who+++=where
his ^pp$+pp3+++=his
threefold ^jj+atrb+++=threefold
fate ^nn++++=fate
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
foreshown ^vpsv++agls+xvbnx+=foreshown
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
few ^ap++++=few
changes ^nns++++=changes
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
thriving ^jj+atrb++xvbg+=thriving
places ^nns++++=places
where ^wrb+who+++=where
a ^at++++=a
year ^nn++++=year's
's ^$++++=EXTRAWORD
prosperity ^nn+nom+++=prosperity
makes ^vbz++++=makes
more ^rbr++++=more
than ^in++++=than
the ^ati++++=the
havoc ^nn++++=havoc
of ^in++++=of
a ^at++++=a
century ^nn++++=century's
's ^$++++=EXTRAWORD
decay ^nn++++=decay,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
gray ^np++++=gray
hair ^nn++++=hair
in ^in++++=in
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man's
's ^$++++=EXTRAWORD
head ^nn++++=head,
, ^zz++++=EXTRAWORD
an ^at++++=an
antiquated ^jj+atrb+++=antiquated
little ^jj+atrb+++=little
town ^nn++++=town
full ^jj++++=full
of ^in++++=of
old ^jj+atrb+++=old
maids ^nns++++=maids
and ^cc++++=and
aged ^jj+atrb+++=aged
elms ^nns++++=elms
and ^cc++++=and
moss ^np++++=moss-grown
- ^zz++++=EXTRAWORD
grown ^xvbn+++xvbn+=EXTRAWORD
dwellings ^nns+nom+++=dwellings.
. ^zz++++=EXTRAWORD
Few ^ap++++=Few
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
the ^ati++++=the
changes ^nns++++=changes
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drooping ^jj+atrb+++=drooping
elms ^nns++++=elms,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
more ^rbr++++=more
majestic ^jj+atrb+++=majestic
spread ^nn+++xvbn+=spread,
, ^zz++++=EXTRAWORD
the ^ati++++=the
weather ^nn++++=weather-blackened
- ^zz++++=EXTRAWORD
blackened ^jj+atrb+++=EXTRAWORD
houses ^nns++++=houses
were ^vbd+bed+aux++=were
adorned ^vpsv++agls+xvbnx+=adorned
with ^in++++=with
a ^at++++=a
denser ^jjr+atrb+++=denser
thatch ^nn++++=thatch
of ^in++++=of
verdant ^nn+nom+++=verdant
moss ^np++++=moss,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
doubtless ^rb++++=doubtless
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
a ^ap++++=a
few ^ap"++++=few
more ^ql++++=more
gravestones ^nns++++=gravestones
in ^in++++=in
the ^ati++++=the
burial ^nn++++=burial-ground
- ^zz++++=EXTRAWORD
ground ^nn++++=EXTRAWORD
inscribed ^vbd+++xvbn+=inscribed
with ^in++++=with
names ^nns++++=names
that ^tht+rel+subj++=that
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
familiar ^jj++++=familiar
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village
street ^nn++++=street;
; ^zz++++=EXTRAWORD
yet ^rb+cnj+++=yet,
, ^zz++++=EXTRAWORD
summing ^vbg+++xvbg+=summing
up ^rp++++=up
all ^rb++++=all
the ^ati++++=the
mischief ^nn++++=mischief
that ^tht+rel+++=that
ten ^cd++++=ten
years ^nns++++=years
had ^vbd+hvd+aux++=had
wrought ^vprf+++xvbnx+=wrought,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
scarcely ^rb+down+++=scarcely
more ^ql++++=more
than ^cs+sub+++=than
if ^cs+cnd+++=if
Ralph ^np++++=Ralph
Cranfield ^np+++??+=Cranfield
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
forth ^np++++=forth
that ^tht+rel+++=that
very ^ql+amp+++=very
morning ^nn++++=morning
and ^cc++++=and
dreamed ^vbd+vprv++xvbn+=dreamed
a ^at++++=a
day ^nn++++=day-dream
- ^zz++++=EXTRAWORD
dream ^nn++++=EXTRAWORD
till ^cs+sub+++=till
the ^ati++++=the
twilight ^nn++++=twilight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
turned ^vbd+++xvbn+=turned
back ^rb+phrv+++=back
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
his ^pp$+pp3+++=his
heart ^nn++++=heart
grew ^vbd+++xvbn+=grew
cold ^jj++++=cold
because ^cs+cos+++=because
the ^ati++++=the
village ^nn+nom+++=village
did ^vbd+dod+aux++=did
not ^xnot++not++=not
remember ^nn+nom+++=remember
him ^pp3o+pp3+++=him
as ^ql++++=as
he ^pp3a+pp3+++=he
remembered ^vbd+vprv++xvbnx+=remembered
the ^ati++++=the
village ^nn+nom+++=village.
. ^zz++++=EXTRAWORD
" ^zz++++="Here
here ^rn+pl+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
change ^nn++++=change,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
sighed ^vbd+++xvbn+=sighed
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
striking ^vbg+++xvbg+=striking
his ^pp$+pp3+++=his
hand ^nn++++=hand
upon ^in++++=upon
his ^pp$+pp3+++=his
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
this ^dt+dem+++=this
man ^nn++++=man
of ^in++++=of
thought ^nn+++xvbn+=thought
and ^cc++++=and
care ^nn++++=care,
, ^zz++++=EXTRAWORD
weary ^jj++++=weary
with ^in++++=with
world ^nn++++=world-wandering
- ^zz++++=EXTRAWORD
wandering ^vbg+++xvbg+=EXTRAWORD
and ^cc++++=and
heavy ^jj++++=heavy
with ^in++++=with
disappointed ^nn++++=disappointed
hopes ^vbz++++=hopes?
? ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
returns ^nns++++=returns
not ^xnot++not++=not
who ^whp+who+++=who
went ^vbd+++xvbn+=went
forth ^np++++=forth
so ^ql+emph+++=so
joyously ^jj++++=joyously."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
now ^rn+tm+++=now
Ralph ^np++++=Ralph
Cranfield ^np+++??+=Cranfield
was ^vbd+bedz+vrb++=was
at ^in++++=at
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
small ^jj+atrb+++=small
house ^nn++++=house
where ^wrb+who+++=where
the ^ati++++=the
old ^jj+atrb+++=old
lady ^nn++++=lady,
, ^zz++++=EXTRAWORD
with ^in++++=with
slender ^jj+atrb+++=slender
but ^cc+phrs+++=but
sufficient ^jj+atrb+++=sufficient
means ^nn++++=means,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
herself ^ppl+pp3+++=herself
comfortable ^jj++++=comfortable
during ^in++++=during
her ^pp$+pp3+++=her
son ^nn++++=son's
's ^vbz+bez+vrb++0=EXTRAWORD
long ^jj+atrb+++=long
absence ^nn+nom+++=absence.
. ^zz++++=EXTRAWORD
Admitting ^vbg+vpub++xvbg+=Admitting
himself ^ppl+pp3+++=himself
within ^in++++=within
the ^ati++++=the
enclosure ^nn++++=enclosure,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
leaned ^vbd+++xvbnx+=leaned
against ^in++++=against
a ^at++++=a
great ^jj+atrb+++=great
old ^jj+atrb+++=old
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
trifling ^jj++++=trifling
with ^in++++=with
his ^pp$+pp3+++=his
own ^ap++++=own
impatience ^nn+nom+++=impatience
as ^ql++++=as
people ^nns++++=people
often ^rb++++=often
do ^vb+do+vrb++=do
in ^in++++=in
those ^dt+dem+++=those
intervals ^nns+nom+++=intervals
when ^wrb+who+++=when
years ^nns++++=years
are ^vb+ber+aux++=are
summed ^vpsv++agls+xvbnx+=summed
into ^in++++=into
a ^at++++=a
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
a ^at++++=a
minute ^nn++++=minute
survey ^vb++++=survey
of ^in++++=of
the ^ati++++=the
dwelling ^jj+++xvbg+=dwelling
its ^pp$+it+++=its
windows ^nns++++=windows
brightened ^vbd+++xvbn+=brightened
with ^in++++=with
the ^ati++++=the
sky ^nn++++=sky-gleam,
- ^zz++++=EXTRAWORD
gleam ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
doorway ^nn++++=doorway
with ^in++++=with
the ^ati++++=the
half ^nn++++=half
of ^in++++=of
a ^at++++=a
millstone ^nn++++=millstone
for ^in++++=for
a ^at++++=a
step ^nn++++=step,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
faintly ^rb++++=faintly-traced
- ^zz++++=EXTRAWORD
traced ^vbd+++xvbn+=EXTRAWORD
path ^nn++++=path
waving ^vwbg+++xvbg+=waving
thence ^rb++++=thence
to ^in++++=to
the ^ati++++=the
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
friends ^nns++++=friends
again ^rb+tm+++=again
with ^in++++=with
his ^pp$+pp3+++=his
childhood ^nn+nom+++=childhood's
's ^$++++=EXTRAWORD
friend ^nn++++=friend
the ^ati++++=the
old ^jj+atrb+++=old
tree ^nn++++=tree
against ^in++++=against
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
leaned ^vbd+++xvbnx+=leaned
and ^cc++++=and,
, ^zz++++=EXTRAWORD
glancing ^vbg+++xvbg+=glancing
his ^pp$+pp3+++=his
eye ^nn++++=eye
down ^in++++=down
its ^pp$+it+++=its
trunk ^nn++++=trunk,
, ^zz++++=EXTRAWORD
beheld ^nn+++??+=beheld
something ^pn++++=something
that ^dt+pdem+++=that
excited ^vbd+++xvbn+=excited
a ^at++++=a
melancholy ^jj+atrb+++=melancholy
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
half ^abn++++=half-obliterated
- ^zz++++=EXTRAWORD
obliterated ^vbd+++xvbn+=EXTRAWORD
inscription ^nn+nom+++=inscription
the ^ati++++=the
Latin ^jj+atrb+++=Latin
word ^nn++++=word
" ^zz++++="Effode"
effode ^nn+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
which ^whp+who+++=which
he ^pp3a+pp3+++=he
remembered ^vbd+vprv++xvbnx+=remembered
to ^to+vcmp+++=to
have ^vbi+vbi+aux++=have
carved ^vprf+++xvbnx+=carved
in ^in++++=in
the ^ati++++=the
bark ^nn++++=bark
of ^in++++=of
the ^ati++++=the
tree ^nn++++=tree
with ^in++++=with
a ^at++++=a
whole ^jj+atrb+++=whole
day ^nn++++=day's
's ^$++++=EXTRAWORD
toil ^nn++++=toil
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
first ^rb++splt++=first
begun ^vprf+++xvbnx+=begun
to ^to++++=to
muse ^vbi++++=muse
about ^in++++=about
his ^pp$+pp3+++=his
exalted ^jj+atrb+++=exalted
destiny ^nn++++=destiny.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
might ^md+pos+++=might
be ^vb+be+aux++=be
accounted ^vpsv++agls+xvbnx+=accounted
a ^at++++=a
rather ^rb++++=rather
singular ^jj+atrb+++=singular
coincidence ^nn+nom+++=coincidence
that ^tht+ncmp+++=that
the ^ati++++=the
bark ^nn++++=bark
just ^rb+emph+++=just
above ^jjb++++=above
the ^ati++++=the
inscription ^nn+nom+++=inscription
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
forth ^np++++=forth
an ^at++++=an
excrescence ^nn+nom+++=excrescence
shaped ^vbd+++xvbn+=shaped
not ^xnot++not++=not
unlike ^in++++=unlike
a ^at++++=a
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
forefinger ^nn+nom+++=forefinger
pointing ^vwbg+++xvbg+=pointing
obliquely ^rb++++=obliquely
at ^in++++=at
the ^ati++++=the
word ^nn++++=word
of ^in++++=of
fate ^nn++++=fate.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
its ^pp$+it+++=its
appearance ^nn+nom+++=appearance
in ^in++++=in
the ^ati++++=the
dusky ^nn+++??+=dusky
light ^jj++++=light.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
a ^at++++=a
credulous ^jj+atrb+++=credulous
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ralph ^np++++=Ralph
Cranfield ^np+++??+=Cranfield,
, ^zz++++=EXTRAWORD
carelessly ^rb+cnj+++=carelessly,
, ^zz++++=EXTRAWORD
to ^in++++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
" ^zz++++="might
might ^md+pos+++=EXTRAWORD
suppose ^vb+vprv+++=suppose
that ^tht+vcmp+++=that
the ^ati++++=the
treasure ^nn++++=treasure
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
sought ^vprf+++xvbnx+=sought
round ^rb++++=round
the ^ati++++=the
world ^nn++++=world
lies ^vbz++++=lies
buried ^vbd+++xvbn+=buried,
, ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
very ^ap+amp+++=very
door ^nn++++=door
of ^in++++=of
my ^pp$+pp1+++=my
mother ^nn++++=mother's
's ^vbz+bez+aux++0=EXTRAWORD
dwelling ^nvbg+++xvbg+=dwelling.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
would ^md+prd+++=would
be ^vb+be+vrb++=be
a ^at++++=a
jest ^rb++++=jest
indeed ^rb++++=indeed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
More ^ql++++=More
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
not ^xnot++not++=not
about ^in++++=about
the ^ati++++=the
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
for ^in++++=for
now ^rn+tm+++=now
the ^ati++++=the
door ^nn++++=door
was ^vbd+bedz+aux++=was
opened ^vpsv++agls+xvbnx+=opened
and ^cc++++=and
an ^at++++=an
elderly ^jj+atrb+++=elderly
woman ^nn++++=woman
appeared ^vbd+seem++xvbn+=appeared
on ^in++++=on
the ^ati++++=the
threshold ^nn++++=threshold,
, ^zz++++=EXTRAWORD
peering ^vbg+++xvbg+=peering
into ^in++++=into
the ^ati++++=the
dusk ^nn++++=dusk
to ^to++++=to
discover ^nn+nom+++=discover
who ^whp+who+++=who
it ^pp3+it+++=it
might ^md+pos+++=might
be ^vb+be+aux++=be
that ^tht+vcmp+++=that
had ^vbd+hvd+aux++=had
intruded ^vprf+++xvbn+=intruded
on ^rp++++=on
her ^pp3o+pp3+++=her
premises ^nns++++=premises
and ^cc++++=and
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
in ^in++++=in
the ^ati++++=the
shadow ^nn++++=shadow
of ^in++++=of
her ^pp$+pp3+++=her
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Ralph ^np++++=Ralph
Cranfield ^np++++=Cranfield's
's ^$++++=EXTRAWORD
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
Pass ^vb++++=Pass
we ^pp1a+pp1+++=we
over ^in++++=over
their ^pp$+pp3+++=their
greeting ^nvbg+++xvbg+=greeting,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
leave ^vb++++=leave
the ^ati++++=the
one ^pn++++=one
to ^in++++=to
her ^pp$+pp3+++=her
joy ^nn++++=joy
and ^cc++++=and
the ^ati++++=the
other ^ap++++=other
to ^in++++=to
his ^pp$+pp3+++=his
rest ^nn++++=rest
if ^cs+cnd+++=if
quiet ^nn++++=quiet
rest ^nn++++=rest
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
morning ^nn++++=morning
broke ^vbd+++xvbn+=broke,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
arose ^vbd+++xvbnx+=arose
with ^in++++=with
a ^at++++=a
troubled ^jj+atrb++xvbn+=troubled
brow ^nn++++=brow,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
sleep ^nn++++=sleep
and ^cc++++=and
his ^pp$+pp3+++=his
wakefulness ^nns+nom+++=wakefulness
had ^vb+hv+aux++=had
alike ^rb++splt++=alike
been ^vprf+ben+vrb+xvbnx+=been
full ^jj++++=full
of ^in++++=of
dreams ^nps++++=dreams.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
fervor ^nn++++=fervor
was ^vbd+bedz+aux++=was
rekindled ^vpsv++agls+xvbnx+=rekindled
with ^in++++=with
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
burned ^vprf+++xvbnx+=burned
of ^in++++=of
yore ^nn+++??+=yore
to ^in++++=to
unravel ^nn+++??+=unravel
the ^ati++++=the
threefold ^jj+atrb+++=threefold
mystery ^nn+nom+++=mystery
of ^in++++=of
his ^pp$+pp3+++=his
fate ^nn++++=fate.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
of ^in++++=of
his ^pp$+pp3+++=his
early ^jj+atrb+++=early
visions ^nns++++=visions
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
awaited ^jj+++xvbn+=awaited
him ^pp3o+pp3+++=him
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
roof ^nn++++=roof
and ^cc++++=and
thronged ^vprf+++xvbn+=thronged
riotously ^jj++++=riotously
around ^rp++++=around
to ^to++++=to
welcome ^vbi++++=welcome
his ^pp$+pp3+++=his
return ^nn++++=return.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
well ^rb++++=well-remembered
- ^zz++++=EXTRAWORD
remembered ^vbd+vprv++xvbn+=EXTRAWORD
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
pillow ^nn++++=pillow
where ^wrb+who+++=where
his ^pp$+pp3+++=his
infancy ^nn++++=infancy
had ^vbd+hvd+aux++=had
slumbered ^vprf+++xvbnx+=slumbered,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
a ^at++++=a
wilder ^jjr+atrb+++=wilder
night ^nn++++=night
than ^in++++=than
ever ^rb++++=ever
in ^in++++=in
an ^at++++=an
Arab ^jj+atrb+++=Arab
tent ^nn++++=tent
or ^cc+cls+++=or
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
reposed ^vprf+++xvbnx+=reposed
his ^pp$+pp3+++=his
head ^nn++++=head
in ^in++++=in
the ^ati++++=the
ghastly ^jj+atrb+++=ghastly
shades ^nns++++=shades
of ^in++++=of
a ^at++++=a
haunted ^jj+++xvbn+=haunted
forest ^npl++++=forest.
. ^zz++++=EXTRAWORD
A ^at++++=A
shadowy ^jj+atrb+++=shadowy
maid ^np++++=maid
had ^vbd+hvd+aux++=had
stolen ^vprf+++xvbnx+=stolen
to ^in++++=to
his ^pp$+pp3+++=his
bedside ^nn++++=bedside
and ^cc++++=and
laid ^xvbn+++xvbn+=laid
her ^pp$+pp3+++=her
finger ^nn++++=finger
on ^in++++=on
the ^ati++++=the
scintillating ^jj+atrb+++=scintillating
heart ^nn++++=heart;
; ^zz++++=EXTRAWORD
a ^at++++=a
hand ^nn++++=hand
of ^in++++=of
flame ^nn++++=flame
had ^vbd+hvd+aux++=had
glowed ^vprf+++xvbnx+=glowed
amid ^in++++=amid
the ^ati++++=the
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
downward ^jjb++++=downward
to ^in++++=to
a ^at++++=a
mystery ^nn+nom+++=mystery
within ^in++++=within
the ^ati++++=the
earth ^nn++++=earth;
; ^zz++++=EXTRAWORD
a ^at++++=a
hoary ^nn++++=hoary
sage ^np++++=sage
had ^vbd+hvd+aux++=had
waved ^vprf+++xvbnx+=waved
his ^pp$+pp3+++=his
prophetic ^jj+atrb+++=prophetic
wand ^nn++++=wand
and ^cc++++=and
beckoned ^vbd+++xvbn+=beckoned
the ^ati++++=the
dreamer ^nn++++=dreamer
onward ^jjb++++=onward
to ^in++++=to
a ^at++++=a
chair ^nn++++=chair
of ^in++++=of
state ^nn++++=state.
. ^zz++++=EXTRAWORD
The ^ati++++=The
same ^ap++++=same
phantoms ^nns++++=phantoms,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
fainter ^jjr++++=fainter
in ^in++++=in
the ^ati++++=the
daylight ^nn++++=daylight,
, ^zz++++=EXTRAWORD
still ^rb++++=still
flitted ^vbd+++xvbn+=flitted
about ^rb+cnj+++=about,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cottage ^nn+nom+++=cottage
and ^cc++++=and
mingled ^vpsv++agls+xvbn+=mingled
among ^in++++=among
the ^ati++++=the
crowd ^nn++++=crowd
of ^in++++=of
familiar ^jj+atrb+++=familiar
faces ^nns++++=faces
that ^tht+rel+subj++=that
were ^vbd+bed+aux++=were
drawn ^vpsv++agls+xvbnx+=drawn
thither ^rb++++=thither
by ^in++++=by
the ^ati++++=the
news ^nn++++=news
of ^in++++=of
Ralph ^np++++=Ralph
Cranfield ^np++++=Cranfield's
's ^$++++=EXTRAWORD
return ^vb++++=return
to ^to++++=to
bid ^vbi++++=bid
him ^pp3o+pp3+++=him
welcome ^nn++++=welcome
for ^in++++=for
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
sake ^nn++++=sake.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
a ^at++++=a
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark,
, ^zz++++=EXTRAWORD
stately ^jj+atrb+++=stately
man ^nn++++=man
of ^in++++=of
foreign ^jj+atrb+++=foreign
aspect ^nn++++=aspect,
, ^zz++++=EXTRAWORD
courteous ^jj++++=courteous
in ^in++++=in
demeanor ^nn++++=demeanor
