A ^at++++=A
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Two
two ^cd++++=EXTRAWORD
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ate ^vbd+++xvbnx+=ate
reflectively ^rb++++=reflectively.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
ha ^uh++++=ha'
' ^zz++++=EXTRAWORD
thought ^nn+++xvbn+=thought
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
rather ^rb++splt++=rather
go ^vb++++=go
to ^in++++=to
a ^at++++=a
fresh ^jj+atrb+++=fresh
place ^nn++++=place,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
at ^rb++++=at
length ^rb"++++=length.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sat ^vbd+++xvbnx+=sat
very ^ql+amp+++=very
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
delicately ^rb+cnj+++=delicately,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
out ^rp+pl+++=out
a ^at++++=a
feeler ^nn++++=feeler.
. ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
shall ^md+prd+++=shan't
n't ^xnot++not++0=EXTRAWORD
enjoy ^vb++++=enjoy
myself ^ppl+pp1+++=myself?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
laughed ^vbd+++xvbnx+=laughed
comfortably ^rb+cnj+++=comfortably,
, ^zz++++=EXTRAWORD
putting ^vbg+++xvbg+=putting
the ^ati++++=the
marmalade ^nn++++=marmalade
thick ^jj++++=thick
on ^in++++=on
his ^pp$+pp3+++=his
bread ^nn++++=bread.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hope ^nn++++=hope
so ^ql++++=so,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
again ^rb+tm+++=again
took ^vbd+++xvbn+=took
no ^at++++=no
notice ^nn++++=notice
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
anything ^pn++++=anything
about ^in++++=about
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
Frank ^np++++=Frank,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
casually ^rb++++=casually.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
who ^whp+wpr+whcl++=who
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
used ^md"++pmd"++=used
to ^to++++=to
live ^vb++++=live
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
nobody ^pn++++=nobody
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
meet ^vbi++++=meet,
, ^zz++++=EXTRAWORD
particularly ^rb+cnj+++=particularly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
should ^md+nec+++=should
never ^rb++splt++=never
feel ^vb+vprv+++=feel
free ^jj++++=free
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
knew ^vbd+vprv++xvbnx+=knew
me ^pp1o+pp1+++=me
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
come ^vb++++=come,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="'Why?'
' ^zz++++=EXTRAWORD
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Can ^md+pos+++=Can't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
understand ^vb+vprv+++=understand
why ^wrb+who+whcl++=why?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
anybody ^pn++++=anybody."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
came ^vbd+++xvbnx+=came
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
place ^nn++++=place,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
the ^ati++++=the
people ^nn++++=people."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
say ^vb+vpub+++=say
any ^dti++++=any
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
" ^zz++++="Women,"
women ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="are
are ^vb+ber+vrb++=EXTRAWORD
different ^jj+pred+++=different
from ^in++++=from
men ^nns++++=men.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
why ^wrb+who+whcl++=why
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
come ^vbi++++=come--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
helped ^vbd+++xvbnx+=helped
him ^pp3o+pp3+++=him
to ^in++++=to
another ^dt++++=another
cup ^nn++++=cup
of ^in++++=of
coffee ^nn++++=coffee,
, ^zz++++=EXTRAWORD
solicitously ^rb++++=solicitously.
. ^zz++++=EXTRAWORD
" ^zz++++="Only,"
only ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
resumed ^vbd+++xvbnx+=resumed,
, ^zz++++=EXTRAWORD
" ^zz++++="don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
talk ^vb++++=talk
about ^rb++++=about
me ^pp1o+pp1+++=me
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
laughed ^vbd+++xvbnx+=laughed
shakily ^rb++++=shakily.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
my ^pp$+pp1+++=my
past ^jjb++++=past
brought ^vbd+++xvbn+=brought
up ^in+cmpx+++=up
against ^in"++++=against
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
she ^pp3a+pp3+++=she
moved ^vbd+++xvbnx+=moved
the ^ati++++=the
crumbs ^nns++++=crumbs
on ^in++++=on
the ^ati++++=the
cloth ^nn++++=cloth
with ^in++++=with
her ^pp$+pp3+++=her
finger ^nn++++=finger-tip.
- ^zz++++=EXTRAWORD
tip ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
as ^ql++++=as
he ^pp3a+pp3+++=he
drank ^vbd+++xvbnx+=drank
his ^pp$+pp3+++=his
coffee ^nn++++=coffee;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sucked ^vbd+++xvbnx+=sucked
his ^pp$+pp3+++=his
moustache ^nn++++=moustache,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
putting ^vbg+++xvbg+=putting
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
cup ^nn++++=cup,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
phlegmatically ^rb++++=phlegmatically:
: ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
bet ^vb+vpub+tht0+xvbn+=bet
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
past ^nn++++=past."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
with ^in++++=with
a ^rb++++=a
little ^rb"++++=little
guiltiness ^nns+nom+++=guiltiness,
, ^zz++++=EXTRAWORD
that ^cs+sub+++=that
flattered ^vwbn+++xvbn+=flattered
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
tablecloth ^nn++++=tablecloth.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
caressive ^jj++++=caressive,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
give ^vb++++=give
me ^pp1o+pp1+++=me
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
comforting ^jj++++=comforting,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
give ^vb++++=give
you ^pp2+pp2+++=you
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
pleased ^vpsv++agls+xvbnx+=pleased.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
remained ^vbd+++xvbnx+=remained
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
After ^in++++=After
a ^at++++=a
moment ^nn++++=moment
or ^cc++++=or
two ^cd++++=two
she ^pp3a+pp3+++=she
lifted ^vbd+++xvbnx+=lifted
her ^pp3o+pp3+++=her
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying:
: ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^md"++pmd"++0=EXTRAWORD
got ^vb++pmd"+xvbnx+=got
to ^to+vcmp+pmd++=to
arrange ^vb++++=arrange
with ^in++++=with
Mrs ^npt++++=Mrs
Coates ^np++++=Coates,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
do ^vb+do+vrb++=do
various ^jj+atrb+++=various
things ^nns++++=things.
. ^zz++++=EXTRAWORD
So ^ql++++=So
you ^pp2+pp2+++=you'd
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
go ^vb++++=go
out ^rp+pl+++=out
by ^in++++=by
yourself ^ppl+pp2+++=yourself
this ^dt+dem+++=this
morning ^nn++++=morning--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
in ^in++++=in
to ^in++++=to
dinner ^nn++++=dinner
at ^in++++=at
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
arranging ^vbg+vsua++xvbgx+=arranging
with ^in++++=with
Mrs ^npt++++=Mrs
Coates ^np++++=Coates
all ^rb++++=all
morning ^nn++++=morning,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
well ^rb+dspt+++=well--then
-- ^--+clp+++=EXTRAWORD
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+vrb++0=EXTRAWORD
some ^dti++++=some
letters ^nns+nom+++=letters
to ^to++++=to
write ^vbi++++=write,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
must ^md+nec+++=must
get ^vb++++=get
that ^dt+dem+++=that
mark ^nn++++=mark
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
skirt ^nn++++=skirt.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
plenty ^nn++++=plenty
of ^in++++=of
little ^jj+atrb+++=little
things ^nns++++=things
to ^to++++=to
do ^vbi++++=do
this ^dt+dem+++=this
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'd
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
go ^vb++++=go
out ^rp+pl+++=out
by ^in++++=by
yourself ^ppl+pp2+++=yourself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
perceived ^vbd+vprv++xvbnx+=perceived
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
rid ^vpsv++agls+xvbnx+=rid
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^dt+pdem+++=that
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
upstairs ^jjb++++=upstairs,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
his ^pp$+pp3+++=his
hat ^nn++++=hat
and ^cc++++=and
lounged ^vbd+++xvbn+=lounged
out ^rp+pl+++=out
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
cliffs ^nns++++=cliffs,
, ^zz++++=EXTRAWORD
suppressedly ^jj++++=suppressedly
angry ^jj++++=angry.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
she ^pp3a+pp3+++=she
too ^ql++++=too
came ^vbd+++xvbn+=came
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wore ^vbd+++xvbnx+=wore
a ^at++++=a
hat ^nn++++=hat
with ^in++++=with
roses ^nns++++=roses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
long ^jj+atrb+++=long
lace ^nn++++=lace
scarf ^nn++++=scarf
hung ^vbd+++xvbn+=hung
over ^in++++=over
her ^pp$+pp3+++=her
white ^jj+atrb+++=white
dress ^nn++++=dress.
. ^zz++++=EXTRAWORD
Rather ^rb++++=Rather
nervously ^rb+cnj+++=nervously,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
put ^vbd+++xvbnx+=put
up ^rb+phrv+++=up
her ^pp$+pp3+++=her
sunshade ^nn+++??+=sunshade,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
face ^nn++++=face
was ^vbd+bedz+vrb++=was
half ^abn++++=half-hidden
- ^zz++++=EXTRAWORD
hidden ^vbd+++xvbn+=EXTRAWORD
in ^in++++=in
its ^pp$+it+++=its
coloured ^jj+atrb++xvbn+=coloured
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
went ^vbd+++xvbnx+=went
along ^in++++=along
the ^ati++++=the
narrow ^jj+atrb+++=narrow
track ^nn++++=track
of ^in++++=of
flag ^nn++++=flag-stones
- ^zz++++=EXTRAWORD
stones ^nns++++=EXTRAWORD
that ^tht+rel+subj++=that
were ^vbd+bed+aux++=were
worn ^vpsv++agls+xvbnx+=worn
hollow ^jj++++=hollow
by ^in++++=by
the ^ati++++=the
feet ^nns++++=feet
of ^in++++=of
the ^ati++++=the
fishermen ^nns++++=fishermen.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
avoiding ^vbg+++xvbgx+=avoiding
her ^pp3o+pp3+++=her
surroundings ^nns++++=surroundings,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
remained ^vbd+++xvbnx+=remained
safe ^jj++++=safe
in ^in++++=in
the ^ati++++=the
little ^jj+atrb+++=little
obscurity ^nn+nom+++=obscurity
of ^in++++=of
her ^pp$+pp3+++=her
parasol ^nn++++=parasol.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
passed ^vbd+++xvbnx+=passed
the ^ati++++=the
church ^nn++++=church,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vpsv++agls+xvbn+=went
down ^in++++=down
the ^ati++++=the
lane ^nn++++=lane
till ^cs+sub+++=till
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
to ^in++++=to
a ^at++++=a
high ^jj+atrb+++=high
wall ^nn++++=wall
by ^in++++=by
the ^ati++++=the
wayside ^nn++++=wayside.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
this ^dt+dem+++=this
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
stopping ^vbg+++xvbg+=stopping
at ^rb++++=at
length ^rb"++++=length
by ^in++++=by
an ^at++++=an
open ^jj+atrb+++=open
doorway ^nn++++=doorway,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
shone ^vbd+++xvbn+=shone
like ^in++++=like
a ^at++++=a
picture ^nn++++=picture
of ^in++++=of
light ^nn++++=light
in ^in++++=in
the ^ati++++=the
dark ^jj+atrb+++=dark
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
in ^in++++=in
the ^ati++++=the
magic ^nn++++=magic
beyond ^in++++=beyond
the ^ati++++=the
doorway ^nn++++=doorway,
, ^zz++++=EXTRAWORD
patterns ^nns++++=patterns
of ^in++++=of
shadow ^nn++++=shadow
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
the ^ati++++=the
sunny ^jj+atrb+++=sunny
court ^nn++++=court,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
blue ^nn++++=blue
and ^cc++++=and
white ^jj+atrb+++=white
sea ^nn++++=sea-pebbles
- ^zz++++=EXTRAWORD
pebbles ^nns++++=EXTRAWORD
of ^in++++=of
its ^pp$+it+++=its
paving ^nvbg+++xvbg+=paving,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
a ^at++++=a
green ^jj+atrb+++=green
lawn ^nn++++=lawn
glowed ^vbd+++xvbn+=glowed
beyond ^in+strn+++=beyond,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
a ^at++++=a
bay ^npl++++=bay
tree ^nn++++=tree
glittered ^vbd+++xvbn+=glittered
at ^in++++=at
the ^ati++++=the
edges ^nns++++=edges.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
tiptoed ^vbd+++xvbnx+=tiptoed
nervously ^rb++++=nervously
into ^in++++=into
the ^ati++++=the
courtyard ^nn++++=courtyard,
, ^zz++++=EXTRAWORD
glancing ^vbg+++xvbg+=glancing
at ^in++++=at
the ^ati++++=the
house ^npl++++=house
that ^tht+rel+subj++=that
stood ^vbd+++xvbn+=stood
in ^in++++=in
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
uncurtained ^jj+atrb++xvbn+=uncurtained
windows ^nns++++=windows
looked ^vbd+++xvbn+=looked
black ^np++++=black
and ^cc++++=and
soulless ^jj++++=soulless,
, ^zz++++=EXTRAWORD
the ^ati++++=the
kitchen ^nn++++=kitchen
door ^nn++++=door
stood ^vbd+++xvbn+=stood
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Irresolutely ^np+++??+=Irresolutely
she ^pp3a+pp3+++=she
took ^vbd+++xvbnx+=took
a ^at++++=a
step ^vb++++=step
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
again ^rb+tm+++=again
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
leaning ^vbg+++xvbg+=leaning,
, ^zz++++=EXTRAWORD
yearning ^nvbg+++xvbg+=yearning,
, ^zz++++=EXTRAWORD
towards ^in++++=towards
the ^ati++++=the
garden ^nn++++=garden
beyond ^in+strn+++=beyond.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
almost ^rb+hdg+splt++=almost
gained ^vprf+++xvbnx+=gained
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
when ^wrb+who+++=when
a ^at++++=a
heavy ^jj+atrb+++=heavy
step ^nn++++=step
came ^vbd+++xvbn+=came
crunching ^jj+++xvbg+=crunching
through ^in++++=through
the ^ati++++=the
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
A ^at++++=A
gardener ^nn+nom+++=gardener
appeared ^vbd+seem++xvbn+=appeared
before ^in++++=before
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv++xvbnx+=held
a ^at++++=a
wicker ^nn++++=wicker
tray ^nn++++=tray
on ^in++++=on
which ^whp+rel+pied++=which
were ^vbd+bed+aux++=were
rolling ^nvbg+++xvbg+=rolling
great ^jj++++=great,
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark
red ^jj+atrb+++=red
gooseberries ^nns++++=gooseberries,
, ^zz++++=EXTRAWORD
overripe ^jj++++=overripe.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
moved ^vbd+++xvbnx+=moved
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
garden ^nn++++=garden
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
open ^jj+atrb+++=open
today ^nr+tm+++=today,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
quietly ^rb++++=quietly
to ^in++++=to
the ^ati++++=the
attractive ^jj+atrb+++=attractive
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
poised ^vpsv++agls+xvbnx+=poised
for ^in++++=for
retreat ^nn++++=retreat.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent
with ^in++++=with
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
should ^md+nec+++=should
it ^pp3+it+++=it
be ^vb+be+vrb++=be
public ^jj+pred+++=public
at ^rb++++=at
all ^abn++++=all?
? ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
open ^jj++++=open?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
quick ^jj++++=quick-witted.
- ^zz++++=EXTRAWORD
witted ^jj+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
rector ^nn++++=rector
lets ^vbz++++=lets
visitors ^nns++++=visitors
in ^in++++=in
on ^in++++=on
Fridays ^nrs++++=Fridays
and ^cc++++=and
Tuesdays ^nrs++++=Tuesdays."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
still ^jj+pred+++=still,
, ^zz++++=EXTRAWORD
reflecting ^vbg+vprv++xvbg+=reflecting.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
strange ^jj++++=strange
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
the ^ati++++=the
rector ^npt++++=rector
opening ^vwbg+++xvbg+=opening
his ^pp$+pp3+++=his
garden ^nn++++=garden
to ^in++++=to
the ^ati++++=the
public ^nn++++=public!
! ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
everybody ^pn++++=everybody
will ^md+prd+++=will
be ^vb+be+vrb++=be
at ^rb++++=at
church ^npl++++=church,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
coaxingly ^jj++++=coaxingly
to ^in++++=to
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="There'll
there ^ex+pex+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
nobody ^pn++++=nobody
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
