On ^in++++=On
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
risk ^nn++++=risk,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and--ah--"
-- ^--+clp+++=EXTRAWORD
ah ^uh++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
Ryder ^np+++??+=Ryder
leaned ^vbd+++xvbn+=leaned
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
watery ^jj+atrb+++=watery
blue ^jj+atrb+++=blue
eyes ^nns++++=eyes
glinting ^nn++++=glinting:
: ^zz++++=EXTRAWORD
" ^zz++++="Boys,
boys ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
jewel ^nn++++=jewel.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
your ^pp$+pp2+++=your
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
a ^at++++=a-sent
- ^zz++++=EXTRAWORD
sent ^vwbn+++xvbn+=EXTRAWORD
for ^in++++=for
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
to ^to++++=to
try ^vbi++++=try
on ^in++++=on
this ^dt+dem+++=this
very ^ap+amp+++=very
scheme ^nn++++=scheme,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
shown ^vbd+vprv++xvbn+=shown
up ^rp++++=up.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
kin ^nns++++=kin
have ^vb+hv+vrb++=have
the ^ati++++=the
Bertha ^np+++??+=Bertha
Millner--i ^np+++??+=Millner--I've
've ^vb+hv+vrb++0=EXTRAWORD
a ^at++++=a
year ^nn++++=year's
's ^$++++=EXTRAWORD
charter ^nn++++=charter
of ^in++++0=o'
her ^pp$+pp3+++=her
from ^in++++=from
Wilbur ^np+++??+=Wilbur--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
only ^rb+down+splt++=only
ask ^vb++++=ask
you ^pp2+pp2+++=you
fifteen ^cd++++=fifteen
per ^nnu++++=per
cent ^nnu"++++=cent.
. ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
net ^jjb+atrb+++=net
profits ^nns++++=profits--net,
-- ^--+clp+++=EXTRAWORD
net ^jjb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
mind ^nn++++=mind
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
buyin ^nn+++??+=buyin'
' ^zz++++=EXTRAWORD
no ^at++++=no
dead ^jj+atrb+++=dead
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
Cap ^nn++++=Cap'n,"
'n," ^vb+++??+=EXTRAWORD
returned ^vbd+++xvbn+=returned
Hardenberg ^np+++??+=Hardenberg,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
say ^vb+vpub+tht0++=say
this ^dt+pdem+++=this:
: ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
pay ^nn++++=pay
no ^at++++=no
fifteen ^cd++++=fifteen
per ^nnu++++=per
cent ^nnu"++++=cent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Banks
banks ^nns++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
Ruggles ^np+++??+=Ruggles
were ^vbd+bed+vrb++=were
daft ^rb++++=daft
to ^to++++=to
try ^vbi++++=try
it ^pp3+it+++=it
and ^cc++++=and
give ^vb++++=give
me ^pp1o+pp1+++=me
twenty ^cd++++=twenty-five."
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="An'
and ^cc+cls+++0=EXTRAWORD
where ^wrb+who+++=where
would ^md+prd+++=would
Banks ^vb++++=Banks
land ^nn++++=land
the ^ati++++=the
scheme ^nn++++=scheme?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
put ^vbd+++xvbn+=put
him ^pp3o+pp3+++=him
on ^in++++=on
that ^dt+dem+++=that
German ^jj++++=German
cipher ^jjr++++=cipher-code
- ^zz++++=EXTRAWORD
code ^nn++++=EXTRAWORD
job ^nn++++=job
down ^in++++=down
Honolulu ^np+++??+=Honolulu
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
it ^pp3+it+++=it
cost ^nn++++=cost
you ^pp2+pp2+++=you
about ^in++++=about
a ^at++++=a
thousand ^cd++++=thousand
before ^cs+sub+++=before
you ^pp2+pp2+++=you
could ^md+pos+++=could
pull ^vb++++=pull
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
you ^pp2+pp2+++=you
seven ^cd++++=seven
and ^cc++++0=an'
a ^at++++=a
half ^nn++++=half."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ten,"
ten ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
declared ^vbd+vpub++xvbn+=declared
Ryder ^np+++??+=Ryder,
, ^zz++++=EXTRAWORD
" ^zz++++="ten,
ten ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
very ^ql+amp+++=very
least ^rbt++++=least.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
much ^rb++++=much
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
suppose ^vb+vprv+++=suppose
just ^rb+emph+++=just
the ^ati++++=the
stores ^nns++++=stores
would ^md+prd+++=would
cost ^vb++++=cost
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Point ^nn++++=Point
Barrow ^np+++??+=Barrow--why,
-- ^--+clp+++=EXTRAWORD
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
right ^nn++++=right
up ^rp++++=up
in ^in++++=in
the ^ati++++=the
Arctic ^np++++=Arctic.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
to ^to+vcmp+++=to
run ^vbi++++=run
the ^ati++++=the
risk ^nn++++=risk
of ^in++++0=o'
you ^pp2+pp2+++=you
getting ^vbg+++xvbg+=getting
the ^ati++++=the
Bertha ^np+++??+=Bertha
smashed ^vbd+++xvbn+=smashed
in ^in++++=in
the ^ati++++=the
ice ^nn++++=ice."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
do ^vb+do+aux++=do
we ^pp1a+pp1+++=we
risk ^vb++++=risk?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
retorted ^vbd+++xvbn+=retorted
Hardenberg ^np+++??+=Hardenberg;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
monosyllabic ^jj+atrb+++=monosyllabic
Strokher ^np+nom++??+=Strokher
who ^whp+rel+subj++=who
gave ^vbd+++xvbn+=gave
the ^ati++++=the
answer ^nn++++=answer:
: ^zz++++=EXTRAWORD
" ^zz++++="Chokee,
chokee ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
by ^in++++=by
Jove ^nn++++=Jove!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ten
ten ^cd++++=EXTRAWORD
is ^vbz+bez+vrb++=is
fair ^jj+pred+++=fair.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
ten ^cd++++=ten
or ^cc++++=or
nothing ^pn++++=nothing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Hardenberg ^np+++??+=Hardenberg.
. ^zz++++=EXTRAWORD
" ^zz++++="Gross,
gross ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe.
. ^zz++++=EXTRAWORD
Ten ^cd++++=Ten
on ^in++++=on
the ^ati++++=the
gross ^jj++++=gross--or
-- ^--+clp+++=EXTRAWORD
or ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
give ^vb++++=give
the ^ati++++=the
job ^nn++++=job
to ^in++++=to
the ^ati++++=the
Ruggles ^np+++??+=Ruggles
and ^cc++++=and
Banks ^nns++++=Banks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who's
who ^whp+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
bloomin ^nn+++??+=bloomin'
' ^zz++++=EXTRAWORD
agent ^nn++++=agent?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
put ^vbd+++xvbn+=put
in ^rb+phrv+++=in
Ally ^nn++++=Ally
Bazan ^np+++??+=Bazan.
. ^zz++++=EXTRAWORD
" ^zz++++="Nickerson.
nickerson ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sent ^vbd+++xvbnx+=sent
him ^pp3o+pp3+++=him
with ^in++++=with
Peterson ^np+++??+=Peterson
on ^in++++=on
that ^dt+dem+++=that
Mary ^np++++=Mary
Archer ^np++++=Archer
wreck ^nn++++=wreck
scheme ^nn++++=scheme.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
Peterson ^np+++??+=Peterson
says ^vbz+vpub+++=says
of ^in++++=of
him--did ^nn+++??+=him--didn't
n't ^xnot++not++0=EXTRAWORD
give ^vb++++=give
him ^pp3o+pp3+++=him
no ^at++++=no
trouble ^nn++++=trouble
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++0=o'
my ^pp$+pp1+++=my
best ^jjt+atrb+++=best
men ^nns++++=men,
, ^zz++++=EXTRAWORD
boys ^nns++++=boys."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^rn+pl+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
observed ^vbn+vprv++xvbn+=observed
Strokher ^np+nom++??+=Strokher
stolidly ^rb+cnj+++=stolidly,
, ^zz++++=EXTRAWORD
" ^zz++++="certain
certain ^jj+atrb+++=EXTRAWORD
stories ^nns++++=stories
told ^vbd+vpub++xvbn+=told
about ^in++++=about
Nickerson ^np+++??+=Nickerson.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
seem ^vbi+seem+++=seem
suspicious ^jj++++=suspicious,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
it ^pp3+it+++=it
to ^in++++=to
you ^pp2+pp2+++=you
as ^in++++=as
man ^nn++++=man
to ^in++++=to
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ay,"
ay ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
Ally ^nn++++=Ally
Bazan ^np+++??+=Bazan.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
fair ^jj+atrb+++=fair
nutty ^nn+++??+=nutty
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
tell ^vb++++=tell
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Threw ^j+++xvbn+=Threw
some ^dti++++=some
kind ^rb++++=kind
of ^rb"++++0=o'
bally ^rb++++=bally
fit ^jj++++=fit
and ^cc++++0=an'
come ^vprf+++xvbn+=come
aout ^nn+++??+=aout
all ^abn++++=all
skew-jee ^nn+nom+++=skew-jee'd
'd ^md+prd+vrb++0=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
Forgot ^j+++xvbn+=Forgot
his ^pp$+pp3+++=his
nyme ^nn+++??+=nyme
and ^cc++++0=an'
all ^rb++++=all.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
s ^zz++++=s'y,
'y, ^nn+++??+=EXTRAWORD
how ^wrb+who+++=how
abaout ^nn+++??+=abaout
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
anyw ^nn+++??+=anyw'y?"
'y?" ^nn+++??+=EXTRAWORD
" ^zz++++="Boys,"
boys ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ryder ^np+++??+=Ryder,
, ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Nickerson ^np+++??+=Nickerson--yes,
-- ^--+clp+++=EXTRAWORD
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
the ^ati++++=the
yarns ^nns++++=yarns
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
this ^dt+dem+++=this
way--y ^nn+++??+=way--y'see,
'see, ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
keeping ^vbg+++xvbg+=keeping
anything ^pn++++=anything
from ^in++++=from
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
boys ^nns++++=boys.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
years ^nns++++=years
ago ^rb++++=ago
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
Methody ^np+++??+=Methody
preacher ^nn+nom+++=preacher
in ^in++++=in
Santa ^&fw++++=Santa
Clara ^np++++=Clara.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
call ^vb++++=call
a ^at++++=a
revivalist ^nn+nom+++=revivalist,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
holding ^vbg+vprv++xvbgx+=holding
forth ^np++++=forth
one ^cd1++++=one
blazin ^nn+++??+=blazin'
' ^zz++++=EXTRAWORD
hot ^jj+atrb+++=hot
day ^nn++++=day
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
sun ^nn++++=sun
when ^wrb+who+++=when
all ^abn++++=all
to ^in++++=to
once ^rb+tm+++=once
he ^pp3a+pp3+++=he
goes ^vbz++++=goes
down ^rp++++=down,
, ^zz++++=EXTRAWORD
flat ^nn++++=flat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
come ^vprf+++xvbn+=come
round ^rb++++=round
for ^in++++=for
the ^ati++++=the
better ^jjr+atrb+++=better
part ^nn++++=part
of ^in++++0=o'
two ^cd++++=two
days ^nns++++=days.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
wakes ^nns+++??+=wakes
up ^rp++++=up
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
another ^dt++++=another
person ^nn++++=person;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++0=he'd
'd ^vbd+hvd+aux++=EXTRAWORD
forgot ^vprf++tht0+xvbnx+=forgot
his ^pp$+pp3+++=his
name ^nn++++=name,
, ^zz++++=EXTRAWORD
forgot ^j+++xvbn+=forgot
his ^pp$+pp3+++=his
job ^nn++++=job,
, ^zz++++=EXTRAWORD
forgot ^j+++xvbn+=forgot
the ^ati++++=the
whole ^nn++++=whole
blamed ^vwbn+++xvbn+=blamed
shooting ^nvbg+++xvbg+=shooting-match.
- ^zz++++=EXTRAWORD
match ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
never ^rb++++=never
remembered ^vbd+vprv++xvbn+=remembered
them ^pp3o+pp3+++=them
since ^in+strn+++=since.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doctors ^nns++++=doctors
have ^vb+hv+vrb++=have
names ^nns++++=names
for ^in++++=for
that ^dt+dem+++=that
kind ^rb++++=kind
of ^rb"++++0=o'
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seems ^vbz+seem+tht0++=seems
it ^pp3+it+++=it
does ^vbz+doz+aux++=does
happen ^vb+++??+=happen
now ^rn+tm+++=now
and ^cc+phrs+++=and
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
to ^to++++=to
and ^cc++++0=an'
began ^vbd+++xvbn+=began
sailoring ^jj+++xvbg+=sailoring
first ^rb++++=first
off ^rp+pl+++=off--soon
-- ^--+clp+++=EXTRAWORD
soon ^rb+tm+++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
hospitals ^nns+nom+++=hospitals
and ^cc++++=and
medicos ^nns+++??+=medicos
were ^vbd+bed+aux++=were
done ^vpsv++agls+xvbnx+=done
with ^in++++=with
him ^pp3o+pp3+++=him--an'
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++0=EXTRAWORD
him ^pp3o+pp3+++=him
not ^xnot++not++=not
having ^vbg+hvg++xvbg+=having
any ^dti++++=any
friends ^nns++++=friends
as ^ql++++=as
you ^pp2+pp2+++=you
might ^md+pos+++=might
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
let ^vpsv++agls+xvbnx+=let
go ^vb++++=go
his ^pp$+pp3+++=his
own ^ap++++=own
gait ^nn++++=gait.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
got ^vbd+++xvbnx+=got
to ^to+vcmp+++=to
be ^vbi++vrb++=be
third ^nn++++=third
mate ^nn++++=mate
of ^in++++=of
some ^dti++++=some
kind ^rb++++=kind
of ^rb"++++0=o'
dough ^nn+++??+=dough-dish
- ^zz++++=EXTRAWORD
dish ^nn++++=EXTRAWORD
down ^in++++=down
Mexico ^np++++=Mexico
way ^nn++++=way;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
hold ^nn++++=hold
of ^in++++0=o'
him ^pp3o+pp3+++=him
and ^cc++++0=an'
took ^vbd+++xvbn+=took
him ^pp3o+pp3+++=him
into ^in++++=into
the ^ati++++=the
Comp ^np+++??+=Comp'ny.
'ny. ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vpsv++agls+xvbnx+=been
with ^in++++=with
me ^pp1o+pp1+++=me
ever ^rb++++=ever
since ^in+strn+++=since.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
the ^ati++++=the
faintest ^jjt++++=faintest
kind ^rb++++=kind
of ^rb"++++0=o'
recollection ^nn+nom+++=recollection
of ^in++++0=o'
his ^pp$+pp3+++=his
Methody ^np+++??+=Methody
days ^nns++++=days,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
believes ^vbz+vprv+tht0++=believes
he ^pp3a+pp3+++=he's
's ^vbz+bez+aux++0=EXTRAWORD
always ^rb++++=always
been ^vpsv++agls+xvbnx+=been
a ^at++++=a
sailorman ^nn+nom+++=sailorman.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
his ^pp$+pp3+++=his
business ^nns+nom+++=business,
, ^zz++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
takes ^vbz++++=takes
my ^pp$+pp1+++=my
orders ^nns++++=orders
and ^cc++++0=an'
walks ^nns++++=walks
chalk ^nn++++=chalk,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
I ^pp1a+pp1+++=I
care ^nn++++=care
about ^in++++=about
his ^pp$+pp3+++=his
Methody ^np+++??+=Methody
game ^nn++++=game?
? ^zz++++=EXTRAWORD
There ^rn+pl+++=There,
, ^zz++++=EXTRAWORD
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
origin ^nn++++=origin,
, ^zz++++=EXTRAWORD
history ^nn++++=history
and ^cc++++=and
development ^nn+nom+++=development
of ^in++++=of
Slick ^np+++??+=Slick
Dick ^np++++=Dick
Nickerson ^np+++??+=Nickerson.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
take ^vb++++=take
up ^rb+phrv+++=up
this ^dt+dem+++=this
sea ^nn++++=sea-otter
- ^zz++++=EXTRAWORD
otter ^nn++++=EXTRAWORD
deal ^nn++++=deal
and ^cc++++=and
go ^vb++++=go
to ^in++++=to
Point ^nn++++=Point
Barrow ^np+++??+=Barrow,
, ^zz++++=EXTRAWORD
naturally ^rb++++=naturally
Nick ^np++++=Nick
has ^md"++pmd"++=has
got ^vb++pmd"+xvbnx+=got
to ^to+vcmp+pmd++=to
go ^vb++++=go
as ^in++++=as
owner ^nn++++=owner's
's ^$++++=EXTRAWORD
agent ^nn++++=agent
and ^cc++++=and
representative ^nn++++=representative
of ^in++++=of
the ^ati++++=the
Comp ^np+++??+=Comp'ny.
'ny. ^nn+++??+=EXTRAWORD
But ^cc++++=But
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
send ^vb++++=send
a ^at++++=a
easier ^jjr++++=easier
fellow ^jjb++++=fellow
to ^to++++=to
get ^vbi++++=get
along ^in++++=along
with ^in"++++=with.
. ^zz++++=EXTRAWORD
Honest ^jj++++=Honest,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
Boys ^nns++++=Boys,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
over ^rb+phrv+++=over
the ^ati++++=the
proposition ^nn+nom+++=proposition
between ^in++++=between
now ^rn+tm+++=now
and ^cc++++=and
tomorrow ^nr+tm+++=tomorrow
and ^cc++++0=an'
then ^rn+tm+++=then
come ^vprf+++xvbn+=come
around ^rp++++=around
and ^cc++++=and
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
upshot ^nn++++=upshot
of ^in++++=of
the ^ati++++=the
whole ^jj+atrb+++=whole
matter ^nn++++=matter
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
one ^cd1++++=one
month ^nn++++=month
later ^rbr+tm+++=later
the ^ati++++=the
Bertha ^np+++??+=Bertha
Millner ^np+++??+=Millner,
, ^zz++++=EXTRAWORD
with ^in++++=with
Nickerson ^np+++??+=Nickerson,
, ^zz++++=EXTRAWORD
Hardenberg ^np+++??+=Hardenberg,
, ^zz++++=EXTRAWORD
Strokher ^np+nom++??+=Strokher
and ^cc++++=and
Ally ^nn++++=Ally
Bazan ^np+++??+=Bazan
on ^in++++=on
board ^nn++++=board,
, ^zz++++=EXTRAWORD
cleared ^xvbn+++xvbn+=cleared
from ^in++++=from
San ^np++++=San
Francisco ^np++++=Francisco,
, ^zz++++=EXTRAWORD
bound ^xvbn+++xvbn+=bound--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
papers ^nns++++=papers
were ^vbd+bed+vrb++=were
beautifully ^rb++++=beautifully
precise ^jj+pred+++=precise--for
-- ^--+clp+++=EXTRAWORD
for ^in++++=EXTRAWORD
Seattle ^np++++=Seattle
and ^cc++++=and
Tacoma ^np+++??+=Tacoma
with ^in++++=with
a ^at++++=a
cargo ^nn++++=cargo
of ^in++++=of
general ^jj+atrb+++=general
merchandise ^nn++++=merchandise.
. ^zz++++=EXTRAWORD
As ^in++++=As
a ^at++++=a
matter ^nn++++=matter
of ^in++++=of
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bulk ^nn++++=bulk
of ^in++++=of
her ^pp$+pp3+++=her
cargo ^nn++++=cargo
consisted ^vbd+++xvbn+=consisted
of ^in++++=of
some ^dti++++=some
odd ^jj++++=odd
hundreds ^cds++++=hundreds
of ^in++++=of
very ^ql+amp+++=very
fine ^jj+atrb+++=fine
lumps ^nns++++=lumps
of ^in++++=of
rock ^nn++++=rock--which
-- ^--+clp+++=EXTRAWORD
which ^whp+who+++=EXTRAWORD
as ^in++++=as
ballast ^nn++++=ballast
is ^vbz+bez+vrb++=is
cheap ^jj+pred+++=cheap
by ^in++++=by
the ^ati++++=the
ton ^nn++++=ton--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
some ^dti++++=some
odd ^jj++++=odd
dozen ^cd++++=dozen
cases ^nns++++=cases
of ^in++++=of
conspicuously ^rb++++=conspicuously
labeled ^jj+atrb++xvbn+=labeled
champagne ^nn++++=champagne.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Pacific ^jj+atrb+++=Pacific
and ^cc+phrs+++=and
Oriental ^jj+atrb+++=Oriental
Flotation ^np+nom++??+=Flotation
Company ^nn++++=Company
