On ^in++++=ON
to ^to++++=to
sail ^vbi++++=sail
as ^in++++=as
a ^at++++=a
missionary ^nn+nom+++=missionary
to ^in++++=to
the ^ati++++=the
far ^rb+pl+++=far
islands ^nns++++=islands
of ^in++++=of
the ^ati++++=the
Pacific ^nn++++=Pacific.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
one ^pn++++=one
of ^in++++=of
these ^dt+dem+++=these
beloved ^jj+atrb+++=beloved
faces ^nns++++=faces
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
ever ^rb++splt++=ever
hope ^vb++++=hope
to ^to+vcmp+++=to
behold ^vbi++++=behold
again ^rb+tm+++=again
on ^in++++=on
this ^dt+dem+++=this
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
all ^rb++++=all
of ^in++++=of
them ^pp3o+pp3+++=them
yours ^pp$$++++=yours
and ^cc++++=and
all ^rb++++=all
beyond ^in++++=beyond
the ^ati++++=the
grave ^nn++++=grave!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
shadow ^nn++++=shadow
flitted ^vbd+++xvbn+=flitted
across ^in+pl+++=across
the ^ati++++=the
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
countenance ^nn+nom+++=countenance.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
grave ^nn++++=grave
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
brother ^nn++++=brother,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub+tht0+xvbn+=answered
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
withdrawing ^vbg+++xvbg+=withdrawing
her ^pp$+pp3+++=her
hand ^nn++++=hand
somewhat ^rb+down+++=somewhat
hastily ^rb++++=hastily
from ^in++++=from
his ^pp$+pp3+++=his
grasp ^nn++++=grasp.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
look ^vb++++=look
your ^pp$+pp2+++=your
last ^ap++++=last
at ^rb++++=at
me ^pp1o+pp1+++=me
by ^in++++=by
the ^ati++++=the
light ^nn++++=light
of ^in++++=of
this ^dt+dem+++=this
fire ^nn++++=fire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
While ^cs+sub+++=While
this ^dt+pdem+++=this
was ^vbd+bedz+aux++=was
passing ^vbg+++xvbgx+=passing,
, ^zz++++=EXTRAWORD
the ^ati++++=the
twin ^nn++++=twin
girl ^nn++++=girl
the ^ati++++=the
rosebud ^nn++++=rosebud
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
on ^in+ppvb+++=on
the ^ati++++=the
same ^ap++++=same
stem ^nn++++=stem
with ^in++++=with
the ^ati++++=the
castaway ^nn++++=castaway
stood[163 ^nn+++??+=stood[163]
] ^zz++++=EXTRAWORD
gazing ^vbg+++xvbg+=gazing
at ^rb++++=at
her ^pp3o+pp3+++=her
sister ^npt++++=sister,
, ^zz++++=EXTRAWORD
longing ^vbg+++xvbg+=longing
to ^to+vcmp+++=to
fling ^vbi++++=fling
herself ^ppl+pp3+++=herself
upon ^in++++=upon
her ^pp$+pp3+++=her
bosom ^nn++++=bosom,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
tendrils ^nns+++??+=tendrils
of ^in++++=of
their ^pp$+pp3+++=their
hearts ^nns++++=hearts
might ^md+pos+++=might
intertwine ^vb+++??+=intertwine
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
restrained ^vpsv++by+xvbnx+=restrained
by ^in++++=by
mingled ^jj+atrb++xvbn+=mingled
grief ^nn++++=grief
and ^cc++++=and
shame ^nn++++=shame,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
by ^in++++=by
a ^at++++=a
dread ^nn++++=dread
that ^tht+rel+obj++=that
Prudence ^nn+nom+++=Prudence
was ^vbd+bedz+vrb++=was
too ^ql++++=too
much ^ap++++=much
changed ^jj+++xvbn+=changed
to ^to++++=to
respond ^vbi++++=respond
to ^in++++=to
her ^pp$+pp3+++=her
affection ^nn+nom+++=affection,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
that ^tht+vcmp+++=that
her ^pp3o+pp3+++=her
own ^ap++++=own
purity ^nn++++=purity
would ^md+prd+++=would
be ^vb+be+aux++=be
felt ^vpsv++agls+xvbnx+=felt
as ^ql++++=as
a ^at++++=a
reproach ^nn++++=reproach
by ^in++++=by
the ^ati++++=the
lost ^jj+atrb++xvbn+=lost
one ^pn++++=one.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
listened ^vbd+++xvbnx+=listened
to ^in++++=to
the ^ati++++=the
familiar ^jj+atrb+++=familiar
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
face ^nn++++=face
grew ^vbd+++xvbn+=grew
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more
familiar ^jj++++=familiar,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
forgot ^vbd+vprv+tht0+xvbnx+=forgot
everything ^pn++++=everything
save ^cs+sub+++=save
that ^dt+dem+++=that
Prudence ^nn+nom+++=Prudence
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
Springing ^np+++??+=Springing
forward ^nn++++=forward
she ^pp3a+pp3+++=she
would ^md+prd+++=would
have ^vb+hv+aux++=have
clasped ^vprf+++xvbnx+=clasped
her ^pp$+pp3+++=her
in ^in++++=in
a ^at++++=a
close ^nn++++=close
embrace ^vb++++=embrace.
. ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
very ^ql+amp+++=very
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
Prudence ^nn+nom+++=Prudence
started ^vbd+++xvbn+=started
from ^in++++=from
her ^pp$+pp3+++=her
chair ^nn++++=chair
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
both ^abx++++=both
her ^pp$+pp3+++=her
hands ^nns++++=hands
with ^in++++=with
a ^at++++=a
warning ^nn++++=warning
gesture ^nn++++=gesture.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mary ^np++++=Mary,
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
sister ^nn++++=sister,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
" ^zz++++="do
do ^vb+do+vrb++=EXTRAWORD
not ^xnot++not++=not
you ^pp2+pp2+++=you
touch ^nn++++=touch
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
bosom ^nn++++=bosom
must ^md+nec+++=must
not ^xnot++not++=not
be ^vb+be+aux++=be
pressed ^vpsv++agls+xvbnx+=pressed
to ^in++++=to
mine ^pp$$++++=mine!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
shuddered ^vbd+++xvbn+=shuddered
and ^cc+phrs+++=and
stood ^vbd+++xvbn+=stood
still ^jj+pred+++=still,
, ^zz++++=EXTRAWORD
for ^in++++=for
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
something ^pn++++=something
darker ^jjr++++=darker
than ^in++++=than
the ^ati++++=the
grave ^nn++++=grave
was ^vbd+bedz+vrb++=was
between ^in++++=between
Prudence ^nn+nom+++=Prudence
and ^cc++++=and
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
seemed ^vbd+seem++xvbnx+=seemed
so ^ql++++=so
near ^rb++++=near
each ^ppls++++=each
other ^ap++++=other
in ^in+cmpx+++=in
the ^in"++++=the
light ^in"++++=light
of ^in"++++=of
their ^pp$+pp3+++=their
father ^nn++++=father's
's ^$++++=EXTRAWORD
hearth ^nn++++=hearth,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
up ^rp++++=up
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Meanwhile ^rb++++=Meanwhile
Prudence ^nn+nom+++=Prudence
threw ^vbd+++xvbn+=threw
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
around ^in++++=around
the ^ati++++=the
room ^nn++++=room
in ^in++++=in
search ^in"++++=search
of ^in"++++=of
one ^cd1++++=one
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
not ^xnot++not++=not
yet ^rb++++=yet
bidden ^vbd+++xvbn+=bidden
her ^pp$+pp3+++=her
welcome ^jj++++=welcome.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
withdrawn ^vprf+++xvbnx+=withdrawn
from ^in++++=from
his ^pp$+pp3+++=his
seat ^nn++++=seat
by ^in++++=by
the ^ati++++=the
fireside ^nn++++=fireside
and ^cc++++=and
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
near ^in+pl+++=near
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
face ^nn++++=face
averted ^vbd+++xvbn+=averted
so ^ql++++=so
that ^cs+sub+++=that
his ^pp$+pp3+++=his
features ^nns++++=features
could ^md+pos+++=could
be ^vb+be+aux++=be
discerned ^vpsv++agls+xvbnx+=discerned
only ^rb+down+++=only
by ^in++++=by
the ^ati++++=the
flickering ^jj+atrb+++=flickering
shadow ^nn++++=shadow
of ^in++++=of
the ^ati++++=the
profile ^nn++++=profile
upon ^in++++=upon
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Prudence ^nn+nom+++=Prudence
called ^vbd+++xvbn+=called
to ^in++++=to
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
cheerful ^jj++++=cheerful
and ^cc++++=and
kindly ^rb++++=kindly
tone ^nn++++=tone:
: ^zz++++=EXTRAWORD
" ^zz++++="Come,
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
Robert ^np++++=Robert,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
" ^zz++++="won't
will ^md+prd+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
shake ^vb++++=shake
hands ^nns++++=hands
with ^in++++=with
your ^pp$+pp2+++=your
old ^jj+atrb+++=old
friend ^nn++++=friend?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Robert ^np++++=Robert
Moore ^np++++=Moore
held ^vbd+vprv++xvbn+=held
back ^jjb++++=back
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
affection[164 ^nn+++??+=affection[164]
] ^zz++++=EXTRAWORD
struggled ^vbd+++xvbn+=struggled
powerfully ^rb++++=powerfully
and ^cc++++=and
overcame ^vbd+++xvbn+=overcame
his ^pp$+pp3+++=his
pride ^nn++++=pride
and ^cc++++=and
resentment ^nn+nom+++=resentment;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
rushed ^vbd+++xvbnx+=rushed
toward ^in++++=toward
Prudence ^nn+nom+++=Prudence,
, ^zz++++=EXTRAWORD
seized ^j+++xvbn+=seized
her ^pp$+pp3+++=her
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pressed ^vbd+++xvbn+=pressed
it ^pp3+it+++=it
to ^in++++=to
his ^pp$+pp3+++=his
bosom ^nn++++=bosom.
. ^zz++++=EXTRAWORD
" ^zz++++="There,
there ^rn+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
Robert ^np++++=Robert,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling
sadly ^rb+cnj+++=sadly,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
withdrew ^vbd+++xvbnx+=withdrew
her ^pp$+pp3+++=her
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
not ^xnot++not++=not
give ^vb++++=give
me ^pp1o+pp1+++=me
too ^ql++++=too
warm ^vb++++=warm
a ^at++++=a
welcome ^nn++++=welcome."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
exchanged ^vbd+++xvbn+=exchanged
greetings ^nns++++=greetings
with ^in++++=with
each ^dt++++=each
member ^nn++++=member
of ^in++++=of
the ^ati++++=the
family ^nn++++=family,
, ^zz++++=EXTRAWORD
Prudence ^nn+nom+++=Prudence
again ^rb+tm+++=again
seated ^vbd+++xvbn+=seated
herself ^ppl+pp3+++=herself
in ^in++++=in
the ^ati++++=the
chair ^nn++++=chair
at ^in++++=at
John ^np++++=John
Inglefield ^np++++=Inglefield's
's ^$++++=EXTRAWORD
right ^jj+atrb+++=right
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
naturally ^rb++++=naturally
a ^at++++=a
girl ^nn++++=girl
of ^in++++=of
quick ^jj+atrb+++=quick
and ^cc+phrs+++=and
tender ^jj+atrb+++=tender
sensibilities ^nns+nom+++=sensibilities,
, ^zz++++=EXTRAWORD
gladsome ^nn+++??+=gladsome
in ^in++++=in
her ^pp3o+pp3+++=her
general ^npt++++=general
mood ^nn++++=mood,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
a ^at++++=a
bewitching ^jj+atrb+++=bewitching
pathos ^nn++++=pathos
interfused ^vbd+++xvbn+=interfused
among ^in++++=among
her ^pp$+pp3+++=her
merriest ^jjt+atrb+++=merriest
words ^nns++++=words
and ^cc++++=and
deeds ^nns++++=deeds.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
remarked ^vpsv++agls+xvbnx+=remarked
of ^in++++=of
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
a ^at++++=a
faculty ^nn++++=faculty,
, ^zz++++=EXTRAWORD
even ^rb++++=even
from ^in++++=from
childhood ^nn+nom+++=childhood,
, ^zz++++=EXTRAWORD
of ^in++++=of
throwing ^xvbg+++xvbg+=throwing
her ^pp3o+pp3+++=her
own ^ap++++=own
feelings ^nns+nom+++=feelings
like ^in++++=like
a ^at++++=a
spell ^nn++++=spell
over ^in++++=over
her ^pp$+pp3+++=her
companions ^nns++++=companions.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
as ^ql++++=as
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
her ^pp$+pp3+++=her
days ^nns++++=days
of ^in++++=of
innocence ^nn+nom+++=innocence,
, ^zz++++=EXTRAWORD
so ^ql++++=so
did ^vbd+dod+aux++=did
she ^pp3a+pp3+++=she
appear ^vb+seem+++=appear
this ^dt+dem+++=this
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
friends ^nns++++=friends,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
surprise ^nn++++=surprise
and ^cc++++=and
bewilderment ^nn+nom+++=bewilderment
of ^in++++=of
her ^pp$+pp3+++=her
return ^vb++++=return,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
forgot ^vbd+vprv++xvbn+=forgot
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
left ^vprf+++xvbnx+=left
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
forfeited ^vprf+++xvbnx+=forfeited
any ^dti++++=any
of ^in++++=of
her ^pp$+pp3+++=her
claims ^vbz+vpub+++=claims
to ^to+vcmp+++=to
their ^pp$+pp3+++=their
affection ^nn+nom+++=affection.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
might ^md+pos+++=might
have ^vb+hv+aux++=have
looked ^vprf+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
with ^in++++=with
altered ^jj+atrb++xvbn+=altered
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
by ^in++++=by
the ^ati++++=the
Thanksgiving ^np+++??+=Thanksgiving
fireside ^nn++++=fireside
they ^pp3a+pp3+++=they
felt ^vbd+vprv++xvbnx+=felt
only ^rb+down+++=only
that ^dt+dem+++=that
their ^pp$+pp3+++=their
own ^ap++++=own
Prudence ^nn+nom+++=Prudence
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
back ^jjb++++=back
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+vrb++=were
thankful ^jj+pred+++=thankful.
. ^zz++++=EXTRAWORD
John ^np++++=John
Inglefield ^np++++=Inglefield's
's ^$++++=EXTRAWORD
rough ^jj+atrb+++=rough
visage ^nn++++=visage
brightened ^vbd+++xvbn+=brightened
with ^in++++=with
the ^ati++++=the
glow ^nn++++=glow
of ^in++++=of
his ^pp$+pp3+++=his
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
grew ^vbd+++xvbn+=grew
warm ^jj++++=warm
and ^cc+phrs+++=and
merry ^jj++++=merry
within ^in++++=within
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
once ^rb+tm+++=once
or ^cc+phrs+++=or
twice ^rb+cnj+++=twice,
, ^zz++++=EXTRAWORD
even ^rb+cnj+++=even,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
laughed ^vbd+++xvbnx+=laughed
till ^in++++=till
the ^ati++++=the
room ^nn++++=room
rang ^vbd+++xvbn+=rang
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
seemed ^vbd+seem++xvbn+=seemed
startled ^vpsv++by+xvbn+=startled
by ^in++++=by
the ^ati++++=the
echo ^nn++++=echo
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
mirth ^nn++++=mirth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brave ^jj+atrb+++=brave
young ^jj+atrb+++=young
minister ^nn+nom+++=minister
became ^vbd+++xvbn+=became
as ^ql++++=as
frolicsome ^vb+++??+=frolicsome
as ^ql++++=as
a ^at++++=a
schoolboy ^nn++++=schoolboy.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rosebud ^nn++++=rosebud,
, ^zz++++=EXTRAWORD
forgot ^vb+++xvbn+=forgot
that ^tht+vcmp+++=that
her ^pp3o+pp3+++=her
twin ^nn++++=twin-blossom
- ^zz++++=EXTRAWORD
blossom ^vb++++=EXTRAWORD
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
been ^vprf+ben+aux+xvbnx+=been
torn ^vpsv++agls+xvbnx+=torn
from ^in++++=from
the ^ati++++=the
stem[165 ^nn+++??+=stem[165]
] ^zz++++=EXTRAWORD
and ^cc++++=and
trampled ^vpsv++agls+xvbn+=trampled
in ^in++++=in
the ^ati++++=the
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
as ^in++++=as
for ^in"++++=for
Robert ^np++++=Robert
Moore ^np++++=Moore,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
gazed ^vbd+++xvbnx+=gazed
at ^rb++++=at
Prudence ^nn+nom+++=Prudence
with ^in++++=with
the ^ati++++=the
bashful ^jj+atrb+++=bashful
earnestness ^nns+nom+++=earnestness
of ^in++++=of
love ^nn++++=love
new ^jj++++=new-born,
- ^zz++++=EXTRAWORD
born ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
with ^in++++=with
sweet ^jj+atrb+++=sweet
maiden ^jjb+atrb+++=maiden
coquetry ^nn++++=coquetry,
, ^zz++++=EXTRAWORD
half ^abn++++=half
smiled ^jj+++xvbn+=smiled
upon ^in++++=upon
and ^cc++++=and
half ^abn++++=half
discouraged ^jj+++xvbn+=discouraged
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
In ^rb++++=In
short ^rb"++++=short,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
intervals ^nns+nom+++=intervals
when ^wrb+who+++=when
sorrow ^nn++++=sorrow
vanishes ^vbz++++=vanishes
in ^in++++=in
its ^pp$+it+++=its
own ^ap++++=own
depth ^nn++++=depth
of ^in++++=of
shadow ^nn++++=shadow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
joy ^nn++++=joy
starts ^vbz++++=starts
forth ^rp++++=forth
in ^in++++=in
transitory ^jj+atrb+++=transitory
brightness ^nns+nom+++=brightness.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
clock ^nn++++=clock
struck ^vbd+++xvbn+=struck
eight ^cd++++=eight,
, ^zz++++=EXTRAWORD
Prudence ^nn+nom+++=Prudence
poured ^vbd+++xvbn+=poured
out ^rp+pl+++=out
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^vbz+bez+vrb++0=EXTRAWORD
customary ^jj+atrb+++=customary
draught ^nn++++=draught
of ^in++++=of
herb ^nn++++=herb
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
steeping ^vbg+++xvbgx+=steeping
by ^in++++=by
the ^ati++++=the
fireside ^nn++++=fireside
ever ^rb++++=ever
since ^in++++=since
twilight ^nn++++=twilight.
. ^zz++++=EXTRAWORD
" ^zz++++="God
god ^np++++=EXTRAWORD
bless ^vb++++=bless
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
child ^nn++++=child,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
John ^np++++=John
Inglefield ^np+++??+=Inglefield,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
the ^ati++++=the
cup ^nn++++=cup
from ^in++++=from
her ^pp$+pp3+++=her
hand ^nn++++=hand;
; ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
your ^pp$+pp2+++=your
old ^jj+atrb+++=old
father ^nn++++=father
happy ^jj++++=happy
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
we ^pp1a+pp1+++=we
miss ^npt++++=miss
your ^pp$+pp2+++=your
mother ^nn++++=mother
sadly ^rb+cnj+++=sadly,
, ^zz++++=EXTRAWORD
Prudence ^nn+nom+++=Prudence,
, ^zz++++=EXTRAWORD
sadly ^rb++++=sadly.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seems ^vbz+seem+++=seems
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi++vrb++=be
here ^rn+pl+++=here
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
never ^rb+cnj+++=never,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Prudence ^nn+nom+++=Prudence.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now
the ^ati++++=the
hour ^nn++++=hour
for ^in++++=for
domestic ^jj+atrb+++=domestic
worship ^nn+nom+++=worship.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
while ^cs+sub+++=while
the ^ati++++=the
family ^nn++++=family
were ^vbd+bed+aux++=were
making ^vbg+++xvbgx+=making
preparations ^nns+nom+++=preparations
for ^in++++=for
this ^dt+dem+++=this
duty ^nn++++=duty,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
suddenly ^rb++++=suddenly
perceived ^vbd+vprv++xvbn+=perceived
that ^tht+vcmp+++=that
Prudence ^nn+nom+++=Prudence
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
on ^rb+phrv+++=on
her ^pp3o+pp3+++=her
cloak ^nn++++=cloak
and ^cc++++=and
hood ^nn++++=hood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
lifting ^vbg+++xvbgx+=lifting
the ^ati++++=the
latch ^nn++++=latch
of ^in++++=of
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Prudence,
prudence ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Prudence ^nn+nom+++=Prudence!
! ^zz++++=EXTRAWORD
where ^wrb+who+whq++=where
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
going ^vbg+++xvbg+=going?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
they ^pp3a+pp3+++=they
all ^rb++++=all
with ^in++++=with
one ^cd1++++=one
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
As ^in++++=As
Prudence ^nn+nom+++=Prudence
passed ^vbd+++xvbn+=passed
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
