One ^cd1++++=One
come ^vprf+++xvbn+=EXTRAWORD
this ^dt+dem+++=this
way ^nn++++=way.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
a ^at++++=a
clean ^jj++++=clean
little ^ap++++=little
room ^nn++++=room,
, ^zz++++=EXTRAWORD
a ^at++++=a
lamp ^nn++++=lamp
in ^in++++=in
the ^ati++++=the
corner ^nn++++=corner;
; ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
bed ^nn++++=bed
a ^at++++=a
girl ^nn++++=girl
of ^in++++=of
twenty ^cd++++=twenty,
, ^zz++++=EXTRAWORD
unconscious ^jj++++=unconscious.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
in ^in++++=in
a ^at++++=a
burning ^jj+atrb++xvbg+=burning
heat ^nn++++=heat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
breathing ^nvbg+++xvbg+=breathing
heavily ^rb++++=heavily--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
fever ^nn++++=fever.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
two ^cd++++=two
other ^ap++++=other
girls ^nns++++=girls,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
sisters ^nns+nom+++=sisters,
, ^zz++++=EXTRAWORD
scared ^j+++xvbn+=scared
and ^cc++++=and
in ^in++++=in
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
' ^zz++++='Yesterday,'
yesterday ^nr+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
tell ^vb++++=tell
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
' ^zz++++='she
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
perfectly ^rb+amp+++=perfectly
well ^rb++++=well
and ^cc++++=and
had ^vb+hv+vrb++=had
a ^at++++=a
good ^jj+atrb+++=good
appetite ^nn++++=appetite;
; ^zz++++=EXTRAWORD
this ^dt+dem+++=this
morning ^nn++++=morning
she ^pp3a+pp3+++=she
complained ^vbd+vpub++xvbnx+=complained
of ^in++++=of
her ^pp$+pp3+++=her
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+dem+++=this
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
like ^in++++=like
this ^dt+pdem+++=this.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say
again ^rb+tm+++=again:
: ^zz++++=EXTRAWORD
' ^zz++++='Pray
pray ^vb+vsua+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
uneasy ^jj+pred+++=uneasy.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
doctor ^nn++++=doctor's
's ^$++++=EXTRAWORD
duty ^nn++++=duty,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
up ^in+cmpx+++=up
to ^in"++++=to
her ^pp$+pp3+++=her
and ^cc++++=and
bled ^vbd+++xvbn+=bled
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
told ^j+++xvbn+=told
them ^pp3o+pp3+++=them
to ^to++++=to
put ^vbi++++=put
on ^rb+phrv+++=on
a ^at++++=a
mustard ^nn++++=mustard-plaster,
- ^zz++++=EXTRAWORD
plaster ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
prescribed ^jj+++xvbn+=prescribed
a ^at++++=a
mixture ^nn++++=mixture.
. ^zz++++=EXTRAWORD
Meantime ^nn++++=Meantime
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know--there,
-- ^--+clp+++=EXTRAWORD
there ^rn+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
by ^in++++=by
God ^np++++=God!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
such ^abl++++=such
a ^at++++=a
face! ^nn+++??+=face!--she
-- ^--+clp+++=EXTRAWORD
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
beauty ^nn++++=beauty,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
word ^nn++++=word!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
quite ^rb++++=quite
shaken ^vwbn+++xvbn+=shaken
with ^in++++=with
pity ^nn++++=pity.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
lovely ^jj+atrb+++=lovely
features ^nns++++=features;
; ^zz++++=EXTRAWORD
such ^abl++++=such
eyes!. ^nn+++??+=eyes!...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
God ^nn++++=God!
! ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
became ^vbd+++xvbnx+=became
easier ^jjr++++=easier;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
fell ^vbd+++xvbnx+=fell
into ^in+ppvb+++=into
a ^at++++=a
perspiration ^nn+nom+++=perspiration,
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
come ^vbi++++=come
to ^in++++=to
her ^pp$+pp3+++=her
senses ^nns++++=senses,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
round ^in+strn+++=round,
, ^zz++++=EXTRAWORD
smiled ^j+++xvbn+=smiled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
passed ^vbd+++xvbn+=passed
her ^pp$+pp3+++=her
hand ^nn++++=hand
over ^rp++++=over
her ^pp3o+pp3+++=her
face. ^nn+++??+=face...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
sisters ^nns+nom+++=sisters
bent ^vbd+++xvbn+=bent
over ^in++++=over
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ask ^vb++++=ask,
, ^zz++++=EXTRAWORD
' ^zz++++='How
how ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='All
all ^abn++++=EXTRAWORD
right ^jj++++=right,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
says ^vbz+vpub+++=says,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turns ^nns++++=turns
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
asleep ^jj++++=asleep.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,'
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
' ^zz++++='now
now ^rn+tm+++=EXTRAWORD
the ^ati++++=the
patient ^nn++++=patient
should ^md+nec+++=should
be ^vb+be+aux++=be
left ^vpsv++agls+xvbnx+=left
alone ^rb++++=alone.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
So ^ql++++=So
we ^pp1a+pp1+++=we
all ^rb++++=all
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
on ^in++++=on
tiptoe ^nn+++??+=tiptoe;
; ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
maid ^np++++=maid
remained ^vbd+++xvbn+=remained,
, ^zz++++=EXTRAWORD
in ^in++++=in
case ^nn++++=case
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
wanted ^vpsv++agls+xvbnx+=wanted.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
parlour ^nn++++=parlour
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
samovar ^nn+++??+=samovar
standing ^vwbg+++xvbg+=standing
on ^in++++=on
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
bottle ^nn++++=bottle
of ^in++++=of
rum ^nn++++=rum;
; ^zz++++=EXTRAWORD
in ^in++++=in
our ^pp$+pp1+++=our
profession ^nn++++=profession
one ^cd1++++=one
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
on ^in++++=on
without ^in++++=without
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
gave ^vbd+++xvbnx+=gave
me ^pp1o+pp1+++=me
tea ^nn++++=tea;
; ^zz++++=EXTRAWORD
asked ^j+++xvbn+=asked
me ^pp1o+pp1+++=me
to ^to++++=to
stop ^vbi++++=stop
the ^ati++++=the
night. ^nn+++??+=night...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
consented ^vbd+++xvbnx+=consented:
: ^zz++++=EXTRAWORD
where ^wrb+who+whq++=where
could ^md+pos+++=could
I ^pp1a+pp1+++=I
go ^vb++++=go,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
at ^rb++++=at
that ^dt+dem+++=that
time ^nn++++=time
of ^in++++=of
night ^nn++++=night?
? ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
lady ^npt++++=lady
kept ^vbd+++xvbn+=kept
groaning ^jj+++xvbg+=groaning.
. ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say;
; ^zz++++=EXTRAWORD
' ^zz++++='she
she ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will
live ^vb++++=live;
; ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
worry ^vb+vprv+++=worry
yourself ^ppl+pp2+++=yourself;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
had ^vb+hv+aux++=had
better ^jjr++++=better
take ^vb++++=take
a ^rb++++=a
little ^rb"++++=little
rest ^vb++++=rest
yourself ^ppl+pp2+++=yourself;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
about ^in++++=about
two ^cd++++=two
o ^zz++++=o'clock.'
'clock.' ^nn+++??+=EXTRAWORD
' ^zz++++='But
but ^cc++++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
send ^vb++++=send
to ^to++++=to
wake ^vbi++++=wake
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
anything ^pn++++=anything
happens ^vbz+vsua+++=happens?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
lady ^nn++++=lady
went ^vbd+++xvbn+=went
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
girls ^nns++++=girls
too ^ql++++=too
went ^vbd+++xvbn+=went
to ^in++++=to
their ^pp$+pp3+++=their
own ^ap++++=own
room ^nn++++=room;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
made ^vbd+++xvbnx+=made
up ^rp++++=up
a ^at++++=a
bed ^nn++++=bed
for ^in++++=for
me ^pp1o+pp1+++=me
in ^in++++=in
the ^ati++++=the
parlour ^nn++++=parlour.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
bed ^nn++++=bed--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
get ^vb++++=get
to ^to+vcmp+++=to
sleep ^vbi++++=sleep,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
wonder ^nn++++=wonder!
! ^zz++++=EXTRAWORD
for ^in++++=for
in ^in++++=in
reality ^nn+nom+++=reality
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
tired ^jj+++xvbn+=tired.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
get ^vb++++=get
my ^pp$+pp1+++=my
patient ^nn++++=patient
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
head ^nn++++=head.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
put ^vb+++xvbn+=put
up ^rb+phrv+++=up
with ^in+ppvb+++=with
it ^pp3+it+++=it
any ^dti++++=any
longer ^rbr++++=longer;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
up ^rp++++=up
suddenly ^rb++++=suddenly;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
to ^in++++=to
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
go ^vb++++=go
and ^cc+phrs+++=and
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
the ^ati++++=the
patient ^nn++++=patient
is ^vbz+bez+aux++=is
getting ^vbg+++xvbgx+=getting
on ^in+strn+++=on.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
bedroom ^nn++++=bedroom
was ^vbd+bedz+vrb++=was
next ^in+cmpx+++=next
to ^in"++++=to
the ^ati++++=the
parlour ^nn++++=parlour.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gently ^rb++++=gently
opened ^vbd+++xvbn+=opened
the ^ati++++=the
door ^nn++++=door--how
-- ^--+clp+++=EXTRAWORD
how ^wrb+who+++=EXTRAWORD
my ^pp$+pp1+++=my
heart ^nn++++=heart
beat ^vbd+++xvbn+=beat!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
in ^in+strn+++=in:
: ^zz++++=EXTRAWORD
the ^ati++++=the
servant ^nn+nom+++=servant
was ^vbd+bedz+vrb++=was
asleep ^jj+pred+++=asleep,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
mouth ^nn++++=mouth
wide ^jj+atrb+++=wide
open ^nn++++=open,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
snoring ^jj+++xvbg+=snoring,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wretch ^nn++++=wretch!
! ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
patient ^nn++++=patient
lay ^vbd+++xvbn+=lay
with ^in++++=with
her ^pp$+pp3+++=her
face ^nn++++=face
towards ^in++++=towards
me ^pp1o+pp1+++=me
and ^cc++++=and
her ^pp$+pp3+++=her
arms ^nns++++=arms
flung ^vbd+++xvbn+=flung
wide ^jj++++=wide
apart ^in+strn+++=apart,
, ^zz++++=EXTRAWORD
poor ^jj+atrb+++=poor
girl ^nn++++=girl!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
up ^in+cmpx+++=up
to ^in"++++=to
her ^pp$+pp3+++=her
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
when ^wrb+who+++=when
suddenly ^rb++++=suddenly
she ^pp3a+pp3+++=she
opened ^vbd+++xvbnx+=opened
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
and ^cc++++=and
stared ^vprf+++xvbn+=stared
at ^rb++++=at
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
' ^zz++++='Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
who ^whp+who+whq++=who
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
in ^in++++=in
confusion ^nn++++=confusion.
. ^zz++++=EXTRAWORD
' ^zz++++='Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
alarmed ^vpsv++agls+xvbnx+=alarmed,
, ^zz++++=EXTRAWORD
madam ^npt++++=madam,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say;
; ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
the ^ati++++=the
doctor ^nn++++=doctor;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
to ^to++++=to
see ^vbi+vprv+++=see
how ^wrb+who+whcl++=how
you ^pp2+pp2+++=you
feel ^vb+vprv+++=feel.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
the ^ati++++=the
doctor ^nn++++=doctor?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
doctor ^nn++++=doctor;
; ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
mother ^npt++++=mother
sent ^vbd+++xvbn+=sent
for ^in++++=for
me ^pp1o+pp1+++=me
from ^in++++=from
the ^ati++++=the
town ^nn++++=town;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
bled ^vprf+++xvbnx+=bled
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
madam ^npt++++=madam;
; ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
pray ^vb+vsua+++=pray
go ^vb++++=go
to ^to++++=to
sleep ^vbi++++=sleep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
a ^at++++=a
day ^nn++++=day
or ^cc++++=or
two ^cd++++=two,
, ^zz++++=EXTRAWORD
please ^uh++++=please
God ^np++++=God!
! ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
will ^md+prd+++=will
set ^vwbn+++xvbn+=set
you ^pp2+pp2+++=you
on ^in++++=on
your ^pp$+pp2+++=your
feet ^nns++++=feet
again ^rb+tm+++=again.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
die. ^nn+++??+=die...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
please ^uh++++=please,
, ^zz++++=EXTRAWORD
please ^uh++++=please.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Why
why ^wrb+who+++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
talk ^nn++++=talk
like ^in++++=like
that ^dt+pdem+++=that?
? ^zz++++=EXTRAWORD
God ^np++++=God
bless ^vb++++=bless
you ^pp2+pp2+++=you!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+vrb++=is
in ^in++++=in
a ^at++++=a
fever ^nn++++=fever
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
to ^in++++=to
myself ^ppl+pp1+++=myself;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
her ^pp$+pp3+++=her
pulse ^nn++++=pulse;
; ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
feverish ^jj+pred+++=feverish.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
took ^vbd+++xvbn+=took
me ^pp1o+pp1+++=me
by ^in++++=by
the ^ati++++=the
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
tell ^vb++++=tell
you ^pp2+pp2+++=you
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
die ^vbi++++=die:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
tell ^vb++++=tell
you. ^nn+++??+=you...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
alone ^rb++++=alone;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^rb+cnj+++=only,
, ^zz++++=EXTRAWORD
please ^uh++++=please
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
not ^xnot++not++=not
to ^in++++=to
any ^dti++++=any
one ^pn++++=one
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Listen.. ^np+++??+=Listen...'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
bent ^vbd+++xvbnx+=bent
down ^rp++++=down;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
moved ^vbd+++xvbnx+=moved
her ^pp$+pp3+++=her
lips ^nns++++=lips
quite ^rb++++=quite
to ^in++++=to
my ^pp$+pp1+++=my
ear ^nn++++=ear;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
touched ^vbd+++xvbnx+=touched
my ^pp$+pp1+++=my
cheek ^nn++++=cheek
with ^in++++=with
her ^pp$+pp3+++=her
hair ^nn++++=hair--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
confess ^nns+nom+++=confess
my ^pp$+pp1+++=my
head ^nn++++=head
went ^vbd+++xvbn+=went
round ^rb++++=round--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
began ^vbd+++xvbn+=began
to ^to++++=to
whisper. ^vbi+++??+=whisper...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
make ^vb++++=make
out ^rp+pl+++=out
nothing ^pn++++=nothing
of ^in++++=of
it. ^nn+++??+=it...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Ah ^uh++++=Ah,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
delirious ^jj+pred+++=delirious!
! ^zz++++=EXTRAWORD
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
whispered ^vbd+vpub++xvbnx+=whispered
and ^cc+phrs+++=and
whispered ^vbd+++xvbn+=whispered,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
so ^rb++++=so
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
in ^in++++=in
Russian ^jj++++=Russian;
; ^zz++++=EXTRAWORD
at ^rb++++=at
last ^rb"++++=last
she ^pp3a+pp3+++=she
finished ^vbd+++xvbnx+=finished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shivering ^xvbg+++xvbg+=shivering
dropped ^vprf+++xvbn+=dropped
her ^pp$+pp3+++=her
head ^jjb++++=head
on ^in++++=on
the ^ati++++=the
pillow ^nn++++=pillow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threatened ^vbd+++xvbn+=threatened
me ^pp1o+pp1+++=me
with ^in++++=with
her ^pp$+pp3+++=her
finger ^nn++++=finger:
: ^zz++++=EXTRAWORD
' ^zz++++='Remember,
remember ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
to ^in++++=to
no ^ati++neg++=no
one ^pn++++=one.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
calmed ^vbd+++xvbnx+=calmed
her ^pp$+pp3+++=her
somehow ^rb+cnj+++=somehow,
, ^zz++++=EXTRAWORD
gave ^j+++xvbn+=gave
her ^pp$+pp3+++=her
something ^pn++++=something
to ^to++++=to
drink ^vbi++++=drink,
, ^zz++++=EXTRAWORD
waked ^j+++xvbn+=waked
the ^ati++++=the
servant ^nn+nom+++=servant,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
point ^nn++++=point
the ^ati++++=the
doctor ^nn++++=doctor
again ^rb+tm+++=again
took ^vbd+++xvbn+=took
snuff ^nn++++=snuff
with ^in++++=with
exasperated ^jj+atrb+++=exasperated
