Once ^rb+tm+++=Once
all ^rb++++=all
the ^ati++++=the
other ^ap++++=other
Members ^nns+nom+++=Members
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
Rules ^nns++++=Rules.
. ^zz++++=EXTRAWORD
Up ^rp++++=Up
till ^in++++=till
now ^rn+tm+++=now
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
nothing ^pn++++=nothing
to ^to++++=to
disturb ^vbi++++=disturb
that ^dt+dem+++=that
island ^npl++++=island
stillness ^nns+nom+++=stillness.
. ^zz++++=EXTRAWORD
No ^at++++=No
new ^jj+atrb+++=new
thing ^nn++++=thing
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
happened ^vprf+++xvbnx+=happened.
. ^zz++++=EXTRAWORD
No ^at++++=No
discussion ^nn++++=discussion
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
been ^vprf+ben+aux+xvbnx+=been
held ^vpsv++agls+xvbnx+=held.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
of ^in++++=of
a ^at++++=a
sudden ^jj++++=sudden,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Three ^cd++++=Three
Companions ^nns++++=Companions
appeared ^vbd+seem++xvbn+=appeared,
, ^zz++++=EXTRAWORD
thrown ^xvbn+++xvbn+=thrown
up ^rp++++=up
by ^in++++=by
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Great ^nn++++=Great
Debate ^vb++++=Debate
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
three ^cd++++=three
main ^jjb+atrb+++=main
points ^nns++++=points
of ^in++++=of
dispute ^nn++++=dispute.
. ^zz++++=EXTRAWORD
First ^rb+cnj+++=First,
, ^zz++++=EXTRAWORD
to ^to++++=to
what ^wdt+who+++=what
caste ^nn++++=caste
should ^md+nec+++=should
these ^dt+dem+++=these
unclassed ^jj+atrb++xvbn+=unclassed
strangers ^nns+nom+++=strangers
belong ^vb++++=belong?
? ^zz++++=EXTRAWORD
Should ^md+nec+++=Should
they ^pp3a+pp3+++=they
rank ^vb++++=rank
with ^in++++=with
the ^ati++++=the
Court ^nn++++=Court
Cards ^nns++++=Cards?
? ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
were ^vbd+bed+vrb++=were
they ^pp3a+pp3+++=they
merely ^rb+down+++=merely
lower ^jjr++++=lower-caste
- ^zz++++=EXTRAWORD
caste ^nn++++=EXTRAWORD
people ^nns++++=people,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi+vbi+aux++=be
ranked ^vpsv++agls+xvbnx+=ranked
with ^in++++=with
the ^ati++++=the
Nines ^cds++++=Nines
and ^cc++++=and
Tens ^cds++++=Tens?
? ^zz++++=EXTRAWORD
No ^at++++=No
precedent ^nn++++=precedent
could ^md+pos+++=could
be ^vb+be+aux++=be
quoted ^vpsv++agls+xvbnx+=quoted
to ^to++++=to
decide ^vbi+vprv+++=decide
this ^dt+dem+++=this
weighty ^jj+atrb+++=weighty
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
Secondly ^rb+cnj+++=Secondly,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
was ^vbd+bedz+aux++=was
their ^pp$+pp3+++=their
clan ^nn++++=clan?
? ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
they ^pp3a+pp3+++=they
the ^ati++++=the
fairer ^jjr+atrb+++=fairer
hue ^nn++++=hue
and ^cc++++=and
bright ^jj+atrb+++=bright
complexion ^nn++++=complexion
of ^in++++=of
the ^ati++++=the
Hearts ^nns++++=Hearts,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
was ^vbd+bedz+vrb++=was
theirs ^pp$$++++=theirs
the ^ati++++=the
darker ^jjr+atrb+++=darker
complexion ^nn++++=complexion
of ^in++++=of
the ^ati++++=the
Clubs ^nns++++=Clubs?
? ^zz++++=EXTRAWORD
Over ^in++++=Over
this ^dt+dem+++=this
question ^nn+nom+++=question
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
interminable ^jj+atrb+++=interminable
disputes ^nns++++=disputes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
marriage ^nn+nom+++=marriage
system ^nn++++=system
of ^in++++=of
the ^ati++++=the
island ^nn++++=island,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
intricate ^jj+atrb+++=intricate
regulations ^nns+nom+++=regulations,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
depend ^vb++++=depend
on ^in++++=on
its ^pp$+it+++=its
nice ^jj+atrb+++=nice
adjustment ^nn+nom+++=adjustment.
. ^zz++++=EXTRAWORD
Thirdly ^rb+cnj+++=Thirdly,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
food ^nn++++=food
should ^md+nec+++=should
they ^pp3a+pp3+++=they
take ^vb++++=take?
? ^zz++++=EXTRAWORD
With ^in++++=With
whom ^whp+rel+pied++=whom
should ^md+nec+++=should
they ^pp3a+pp3+++=they
live ^vb++++=live
and ^cc++++=and
sleep ^nn++++=sleep?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
should ^md+nec+++=should
their ^pp$+pp3+++=their
heads ^nns++++=heads
be ^vb+be+aux++=be
placed ^vpsv++agls+xvbnx+=placed
south ^nr+pl+++=south-west,
- ^zz++++=EXTRAWORD
west ^np+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
north ^nr+pl+++=north-west,
- ^zz++++=EXTRAWORD
west ^np+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
only ^rb+down+++=only
north ^nr+pl+++=north-east?
- ^zz++++=EXTRAWORD
east ^np+pl+++=EXTRAWORD
? ^zz++++=EXTRAWORD
In ^in++++=In
all ^abn++++=all
the ^ati++++=the
Kingdom ^nn+nom+++=Kingdom
of ^in++++=of
Cards ^nns++++=Cards
a ^at++++=a
series ^nn++++=series
of ^in++++=of
problems ^nns++++=problems
so ^rb+emph+++=so
vital ^jj++++=vital
and ^cc+phrs+++=and
critical ^jj++++=critical
had ^vb+hv+aux++=had
never ^rb++splt++=never
been ^vprf+ben+aux+xvbnx+=been
debated ^vpsv++agls+xvbnx+=debated
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
Three ^cd++++=Three
Companions ^nns++++=Companions
grew ^vbd+++xvbn+=grew
desperately ^rb++++=desperately
hungry ^jj++++=hungry.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^md"++pmd"++=had
to ^md+nec+++=to
get ^vb++++=get
food ^nn++++=food
in ^in++++=in
some ^dti++++=some
way ^nn++++=way
or ^cc++++=or
other ^ap++++=other.
. ^zz++++=EXTRAWORD
So ^ql++++=So
while ^cs+sub+++=while
this ^dt+dem+++=this
debate ^nn++++=debate
went ^vbd+++xvbn+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
interminable ^jj+atrb+++=interminable
silence ^nn+nom+++=silence
and ^cc++++=and
pauses ^nns+++??+=pauses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
while ^cs+sub+++=while
the ^ati++++=the
Aces ^nns++++=Aces
called ^vbd+++xvbn+=called
their ^pp$+pp3+++=their
own ^ap++++=own
meeting ^nvbg+++xvbg+=meeting,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
formed ^vbd+++xvbn+=formed
themselves ^ppls+pp3+++=themselves
into ^in++++=into
a ^at++++=a
Committee ^nn+nom+++=Committee,
, ^zz++++=EXTRAWORD
to ^to++++=to
find ^vbi+vprv+++=find
some ^dti++++=some
obsolete ^jj++++=obsolete
dealing ^jj+++xvbg+=dealing
with ^in++++=with
the ^ati++++=the
question ^nn+nom+++=question,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Three ^cd++++=Three
Companions ^np++++=Companions
themselves ^ppls+pp3+++=themselves
were ^vbd+bed+aux++=were
eating ^vbg+++xvbgx+=eating
all ^abn++++=all
they ^pp3a+pp3+++=they
could ^md+pos+++=could
find ^vb+vprv+++=find,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drinking ^nvbg+++xvbg+=drinking
out ^rp+pl+++=out
of ^in++++=of
every ^at++++=every
vessel ^nn++++=vessel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
breaking ^vbg+++xvbg+=breaking
all ^abn++++=all
regulations ^nns+nom+++=regulations.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
Twos ^cds++++=Twos
and ^cc++++=and
Threes ^cds++++=Threes
were ^vbd+bed+aux++=were
shocked ^vpsv++agls+xvbnx+=shocked
at ^rb++++=at
this ^dt+dem+++=this
outrageous ^jj+atrb+++=outrageous
behaviour ^nn++++=behaviour.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Threes ^cds++++=Threes
said ^vbd+vpub++xvbn+=said;
; ^zz++++=EXTRAWORD
" ^zz++++="Brother
brother ^nn++++=EXTRAWORD
Twos ^cds++++=Twos,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
people ^nns++++=people
are ^vb+ber+vrb++=are
openly ^rb++++=openly
shameless ^jj+pred+++=shameless!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
Twos ^cds++++=Twos
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Brother
brother ^nn++++=EXTRAWORD
Threes ^cds++++=Threes,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
evidently ^rb++++=evidently
of ^in++++=of
lower ^jjr+atrb+++=lower
caste ^nn++++=caste
than ^cs+sub+++=than
ourselves ^ppls+pp1+++=ourselves!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^cs+sub+++=After
their ^pp$+pp3+++=their
meal ^nn++++=meal
was ^vbd+bedz+vrb++=was
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Three ^cd++++=Three
Companions ^nns++++=Companions
went ^vbd+++xvbn+=went
for ^in+ppvb+++=for
a ^at++++=a
stroll ^nn++++=stroll
in ^in++++=in
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
ponderous ^jj+atrb+++=ponderous
people ^nns++++=people
moving ^vwbg+++xvbg+=moving
in ^in++++=in
their ^pp$+pp3+++=their
dismal ^jj+atrb+++=dismal
processions ^nns++++=processions
with ^in++++=with
prim ^jj+atrb+++=prim
and ^cc+phrs+++=and
solemn ^jj+atrb+++=solemn
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
Prince ^npt++++=Prince
turned ^vbd+++xvbn+=turned
to ^in++++=to
the ^ati++++=the
Son ^nn++++=Son
of ^in++++=of
the ^ati++++=the
Merchant ^nn+nom+++=Merchant
and ^cc++++=and
the ^ati++++=the
Son ^nn++++=Son
of ^in++++=of
the ^ati++++=the
Kotwal ^np+++??+=Kotwal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threw ^vbd+++xvbn+=threw
back ^jjb++++=back
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
one ^cd1++++=one
stupendous ^jj+atrb+++=stupendous
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
Down ^rp++++=Down
Royal ^jj+atrb+++=Royal
Street ^nn++++=Street
and ^cc++++=and
across ^in+pl+++=across
Ace ^np++++=Ace
Square ^nn++++=Square
and ^cc++++=and
along ^in++++=along
the ^ati++++=the
Knave ^nn++++=Knave
Embankment ^nn+nom+++=Embankment
ran ^vbd+++xvbn+=ran
the ^ati++++=the
quiver ^nn++++=quiver
of ^in++++=of
this ^dt+dem+++=this
strange ^jj++++=strange,
, ^zz++++=EXTRAWORD
unheard ^jj++++=unheard-of
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
laughter ^nn+nom+++=laughter
that ^tht+rel+++=that,
, ^zz++++=EXTRAWORD
amazed ^xvbn+++xvbn+=amazed
at ^in++++=at
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
expired ^j+++xvbn+=expired
in ^in++++=in
the ^ati++++=the
vast ^jj+atrb+++=vast
vacuum ^nn++++=vacuum
of ^in++++=of
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Son ^nn++++=Son
of ^in++++=of
the ^ati++++=the
Kotwal ^np+++??+=Kotwal
and ^cc++++=and
the ^ati++++=the
Son ^nn++++=Son
of ^in++++=of
the ^ati++++=the
Merchant ^nn+nom+++=Merchant
were ^vbd+bed+aux++=were
chilled ^vpsv++agls+xvbnx+=chilled
through ^in++++=through
to ^in++++=to
the ^ati++++=the
bone ^nn++++=bone
by ^in++++=by
the ^ati++++=the
ghost ^nn++++=ghost-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
stillness ^nns+nom+++=stillness
around ^rp++++=around
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
turned ^vbd+++xvbnx+=turned
to ^in++++=to
the ^ati++++=the
Prince ^nn++++=Prince,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Comrade,
comrade ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
us ^pp1o+pp1+++=us
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
not ^xnot++not++=not
stop ^vb++++=stop
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
in ^in++++=in
this ^dt+dem+++=this
awful ^jj+atrb+++=awful
land ^nn++++=land
of ^in++++=of
ghosts ^nns++++=ghosts."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
Prince ^npt++++=Prince
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Comrades,
comrades ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
people ^nns++++=people
resemble ^vb++++=resemble
men ^nns++++=men,
, ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
find ^vb+vprv+++=find
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
by ^in++++=by
shaking ^xvbg+++xvbg+=shaking
them ^pp3o+pp3+++=them
upside ^nn++++=upside
down ^in++++=down
and ^cc++++=and
outside ^jjb++++=outside
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
they ^pp3a+pp3+++=they
have ^vb+hv+vrb++=have
a ^at++++=a
single ^jj+atrb+++=single
drop ^nn++++=drop
of ^in++++=of
warm ^jj+atrb+++=warm
living ^jj+atrb++xvbg+=living
blood ^nn++++=blood
left ^vbd+++xvbn+=left
in ^in++++=in
their ^pp$+pp3+++=their
veins ^nns++++=veins."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
days ^nns++++=days
passed ^vbd+++xvbn+=passed
one ^pn++++=one
by ^in++++=by
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
placid ^jj+atrb+++=placid
existence ^nn+nom+++=existence
of ^in++++=of
the ^ati++++=the
Island ^nn++++=Island
went ^vbd+++xvbn+=went
on ^in++++=on
almost ^rb+hdg+++=almost
without ^in++++=without
a ^at++++=a
ripple ^nn++++=ripple.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Three ^cd++++=Three
Companions ^nns++++=Companions
obeyed ^vbd+++xvbn+=obeyed
no ^at++++=no
rules ^nns++++=rules
nor ^cc++neg++=nor
regulations ^nns+nom+++=regulations.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
never ^rb++++=never
did ^vbd+dod+vrb++=did
anything ^pn++++=anything
correctly ^rb++++=correctly
either ^dtx++++=either
in ^in++++=in
sitting ^xvbg+++xvbg+=sitting
or ^cc++++=or
standing ^xvbg+++xvbg+=standing
or ^cc++++=or
turning ^xvbg+++xvbg+=turning
themselves ^ppls+pp3+++=themselves
round ^in++++=round
or ^cc++++=or
lying ^vbg+++xvbg+=lying
on ^in++++=on
their ^pp$+pp3+++=their
back ^nn++++=back.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
contrary ^nn+nom+++=contrary,
, ^zz++++=EXTRAWORD
wherever ^nn+nom+++=wherever
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
these ^dt+dem+++=these
things ^nns++++=things
going ^vwbg+++xvbg+=going
on ^in++++=on
precisely ^rb++++=precisely
and ^cc+phrs+++=and
exactly ^rb++++=exactly
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
Rules ^nns++++=Rules,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
gave ^vbd+++xvbnx+=gave
way ^nn++++=way
to ^in++++=to
inordinate ^jj+atrb+++=inordinate
laughter ^nn+nom+++=laughter.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
remained ^vbd+++xvbnx+=remained
unimpressed ^jj++++=unimpressed
altogether ^nn+nom+++=altogether
by ^in++++=by
the ^ati++++=the
eternal ^jj+atrb+++=eternal
gravity ^nn+nom+++=gravity
of ^in++++=of
those ^dt+dem+++=those
eternal ^jj+atrb+++=eternal
regulations ^nns+nom+++=regulations.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day
the ^ati++++=the
great ^jj+atrb+++=great
Court ^nn++++=Court
Cards ^nns++++=Cards
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
Son ^nn++++=Son
of ^in++++=of
the ^ati++++=the
Kotwal ^np+++??+=Kotwal
and ^cc++++=and
the ^ati++++=the
Son ^nn++++=Son
of ^in++++=of
the ^ati++++=the
Merchant ^nn+nom+++=Merchant
and ^cc++++=and
the ^ati++++=the
Prince ^nn++++=Prince.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,"
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
asked ^vbd+vsua++xvbnx+=asked
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
" ^zz++++="are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
not ^xnot++not++=not
moving ^jj+++xvbg+=moving
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
Rules ^nns++++=Rules?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Three ^cd++++=Three
Companions ^nns++++=Companions
answered ^vbd+vpub++xvbn+=answered:
: ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
our ^pp$+pp1+++=our
Ichcha ^np+++??+=Ichcha
( ^zz++++=(wish)."
wish) ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
great ^jj+atrb+++=great
Court ^nn++++=Court
Cards ^nns++++=Cards
with ^in++++=with
hollow ^nn++++=hollow,
, ^zz++++=EXTRAWORD
cavernous ^jj+atrb+++=cavernous
voices ^nns++++=voices,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
slowly ^rb++++=slowly
awakening ^nn++++=awakening
from ^in++++=from
an ^at++++=an
age ^nn++++=age-long
- ^zz++++=EXTRAWORD
long ^rb++++=EXTRAWORD
dream ^nn++++=dream,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
together ^nn+nom+++=together:
: ^zz++++=EXTRAWORD
" ^zz++++="Ich-cha!
ich ^&fw++++=EXTRAWORD
- ^zz++++=EXTRAWORD
cha ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
pray ^vb+vsua+++=pray
who ^whp+who+++=who
is ^vbz+bez+vrb++=is
Ich ^&fw++++=Ich-cha?"
- ^zz++++=EXTRAWORD
cha ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
could ^md+pos+++=could
not ^xnot++not++=not
understand ^vb+vprv+++=understand
who ^whp+wpr+whcl++=who
Ichcha ^np+++??+=Ichcha
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
whole ^jj+atrb+++=whole
island ^nn++++=island
was ^vbd+bedz+aux++=was
to ^to++++=to
understand ^vbi+vprv+++=understand
it ^pp3+it+++=it
by ^in++++=by-and-by.
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
by ^in+strn+++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
glimmer ^nn++++=glimmer
of ^in++++=of
light ^nn++++=light
passed ^vbd+++xvbn+=passed
the ^ati++++=the
threshold ^nn++++=threshold
of ^in++++=of
their ^pp$+pp3+++=their
minds ^nns++++=minds
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
through ^in++++=through
watching ^xvbg+++xvbg+=watching
the ^ati++++=the
actions ^nns+nom+++=actions
of ^in++++=of
the ^ati++++=the
Prince ^nn++++=Prince,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
might ^md+pos+++=might
move ^vb++++=move
in ^in++++=in
a ^at++++=a
straight ^jj+atrb+++=straight
line ^nn++++=line
in ^in++++=in
an ^at++++=an
opposite ^jj+atrb+++=opposite
direction ^nn+nom+++=direction
from ^in++++=from
the ^ati++++=the
one ^pn++++=one
in ^in++++=in
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
had ^vb+hv+aux++=had
always ^rb++splt++=always
gone ^vprf+++xvbnx+=gone
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
made ^vbd+++xvbnx+=made
another ^ppls++++=another
startling ^jj+atrb+++=startling
discovery ^nn+nom+++=discovery,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
another ^dt++++=another
side ^nn++++=side
to ^in++++=to
the ^ati++++=the
Cards ^nns++++=Cards
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
had ^vb+hv+aux++=had
never ^rb++splt++=never
yet ^rb++++=yet
noticed ^vbd+vprv++xvbn+=noticed
with ^in++++=with
attention ^nn+nom+++=attention.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
the ^ati++++=the
beginning ^jj+++xvbg+=beginning
of ^in++++=of
the ^ati++++=the
change ^nn++++=change.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
that ^cs+sub+++=that
the ^ati++++=the
change ^nn++++=change
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Three ^cd++++=Three
Companions ^nns++++=Companions
were ^vbd+bed+vrb++=were
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
initiate ^nn+nom+++=initiate
them ^pp3o+pp3+++=them
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more
deeply ^rb++++=deeply
into ^in++++=into
the ^ati++++=the
mysteries ^nns+nom+++=mysteries
of ^in++++=of
Ichcha ^np+++??+=Ichcha.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Cards ^nns++++=Cards
gradually ^rb++++=gradually
became ^vbd+++xvbn+=became
aware ^jj++++=aware
that ^tht+jcmp+++=that
life ^nn++++=life
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
bound ^vpsv++by+xvbn+=bound
by ^in++++=by
regulations ^nns+nom+++=regulations.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
began ^vbd+++xvbnx+=began
to ^to++++=to
feel ^vbi+vprv+++=feel
a ^at++++=a
secret ^jj+atrb+++=secret
satisfaction ^nn+nom+++=satisfaction
in ^in++++=in
the ^ati++++=the
kingly ^jj+atrb+++=kingly
power ^nn++++=power
of ^in++++=of
choosing ^nn++++=choosing
for ^in++++=for
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
with ^in++++=with
this ^dt+dem+++=this
first ^od++++=first
impact ^nn++++=impact
of ^in++++=of
Ichcha ^np+++??+=Ichcha
the ^ati++++=the
whole ^nn++++=whole
pack ^vb++++=pack
of ^in++++=of
cards ^nns++++=cards
began ^vbd+++xvbn+=began
to ^to++++=to
totter ^vbi++++=totter
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
tumble ^nn++++=tumble
down ^in++++=down
to ^in++++=to
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scene ^nn++++=scene
was ^vbd+bedz+vrb++=was
like ^in++++=like
that ^dt+dem+++=that
of ^in++++=of
some ^dti++++=some
huge ^jj+atrb+++=huge
python ^np++++=python
awaking ^vwbg+++xvbg+=awaking
from ^in++++=from
a ^at++++=a
long ^rb++++=long
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
slowly ^rb++++=slowly
unfolds ^vbz+++??+=unfolds
its ^pp$+it+++=its
numberless ^jj+atrb+++=numberless
coils ^nns++++=coils
with ^in++++=with
a ^at++++=a
quiver ^nn++++=quiver
that ^tht+rel+subj++=that
runs ^vbz++++=runs
through ^rb+phrv+++=through
its ^pp$+it+++=its
whole ^jj+atrb+++=whole
frame ^nn++++=frame.
. ^zz++++=EXTRAWORD
Hitherto ^rb++++=Hitherto
the ^ati++++=the
Queens ^nns++++=Queens
of ^in++++=of
Spades ^nns++++=Spades
and ^cc++++=and
Clubs ^nns++++=Clubs
and ^cc++++=and
Diamonds ^nns++++=Diamonds
and ^cc++++=and
Hearts ^nns++++=Hearts
had ^vbd+hvd+aux++=had
remained ^vprf+++xvbnx+=remained
behind ^in+pl+++=behind
curtains ^nns++++=curtains
with ^in++++=with
eyes ^nns++++=eyes
that ^tht+rel+subj++=that
gazed ^vprf+++xvbn+=gazed
vacantly ^jj++++=vacantly
into ^in++++=into
space ^nn++++=space,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
else ^rb+cnj+++=else
remained ^vbd+++xvbn+=remained
fixed ^vbd+++xvbn+=fixed
upon ^in++++=upon
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
all ^abn++++=all
of ^in++++=of
a ^at++++=a
sudden ^jj++++=sudden,
