One ^cd1++++=One
head ^nn++++=head.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
five ^cd++++=five
put ^vb+++xvbn+=put
his ^pp$+pp3+++=his
hand ^nn++++=hand
up ^in+cmpx+++=up
to ^in"++++=to
his ^pp$+pp3+++=his
forehead ^nn++++=forehead
as ^cs+sub+++=as
if ^cs+cnd+++=if
about ^md"++pmd"++=about
to ^md+prd+++=to
cross ^vb++++=cross
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
remembering ^vbg+vprv++xvbg+=remembering
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
changed ^vprf+++xvbnx+=changed
his ^pp$+pp3+++=his
religion ^nn++++=religion
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
it ^pp3+it+++=it
down ^rp++++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
certain ^jj+pred+++=certain
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
but ^cc++++=but
a ^at++++=a
shadow ^nn++++=shadow,
, ^zz++++=EXTRAWORD
for ^in++++=for
there ^rn+pl+++=there
are ^vb+ber+vrb++=are
a ^ap++++=a
great ^ap"++++=great
many ^ap"++++=many
about ^rb++++=about
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
very ^ql+amp+++=very
strange ^jj+atrb+++=strange
kinds ^nns++++=kinds.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
rode ^vbd+++xvbnx+=rode
on ^in++++=on
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
raining ^vbg+++xvbgx+=raining
in ^in++++=in
the ^ati++++=the
earlier ^jjr+atrb+++=earlier
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
drops ^nns++++=drops
fell ^vbd+++xvbn+=fell
from ^in++++=from
the ^ati++++=the
branches ^nns++++=branches,
, ^zz++++=EXTRAWORD
wetting ^vbg+++xvbg+=wetting
their ^pp$+pp3+++=their
hair ^nn++++=hair
and ^cc++++=and
their ^pp$+pp3+++=their
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^rb++++=a
little ^rb"++++=little
they ^pp3a+pp3+++=they
began ^vbd+++xvbnx+=began
to ^to++++=to
talk ^vbi++++=talk
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
many ^ap++++=many
battles ^nns++++=battles
against ^in++++=against
many ^ap++++=many
a ^at++++=a
rebel ^nn++++=rebel
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
told ^vbd+vpub++xvbn+=told
each ^ppls++++=each
other ^ap++++=other
over ^in++++=over
again ^rb+tm+++=again
the ^ati++++=the
story ^nn++++=story
of ^in++++=of
their ^pp$+pp3+++=their
wounds ^nns++++=wounds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql+emph+++=so
awakened ^jj+++xvbn+=awakened
in ^in++++=in
their ^pp$+pp3+++=their
hearts ^nns++++=hearts
the ^ati++++=the
strongest ^nn++++=strongest
of ^in++++=of
all ^abn++++=all
fellowships ^nns+nom+++=fellowships,
, ^zz++++=EXTRAWORD
the ^ati++++=the
fellowship ^nn+nom+++=fellowship
of ^in++++=of
the ^ati++++=the
sword ^nn++++=sword,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
half ^nn++++=half
forgot ^vbd+vprv++xvbn+=forgot
the ^ati++++=the
terrible ^jj+atrb+++=terrible
solitude ^nn++++=solitude
of ^in++++=of
the ^ati++++=the
woods ^nns++++=woods.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
the ^ati++++=the
first ^rb++++=first
two ^cd++++=two
horses ^nns++++=horses
neighed ^vbd+++xvbn+=neighed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
stood ^vbd+++xvbn+=stood
still ^jj+pred+++=still,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
go ^vb++++=go
no ^at++++=no
further ^nn++++=further.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
a ^at++++=a
glint ^nn++++=glint
of ^in++++=of
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
knew ^vbd+vprv++xvbnx+=knew
by ^in++++=by
the ^ati++++=the
rushing ^jj+++xvbg+=rushing
sound ^jj++++=sound
that ^dt+dem+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
river ^nn++++=river.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
dismounted ^vbd+++xvbnx+=dismounted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
much ^ap++++=much
tugging ^jj+++xvbg+=tugging
and ^cc++++=and
coaxing ^nn++++=coaxing
brought ^vbd+++xvbn+=brought
the ^ati++++=the
horses ^nns++++=horses
to ^in++++=to
the ^ati++++=the
river ^nn++++=river-side.
- ^zz++++=EXTRAWORD
side ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
the ^ati++++=the
water ^nn++++=water
stood ^vbd+++xvbn+=stood
a ^at++++=a
tall ^jj+atrb+++=tall
old ^jj+atrb+++=old
woman ^nn++++=woman
with ^in++++=with
grey ^jj+atrb+++=grey
hair ^nn++++=hair
flowing ^vwbg+++xvbg+=flowing
over ^in++++=over
a ^at++++=a
grey ^np++++=grey
dress ^nn++++=dress.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
up ^in+cmpx+++=up
to ^in"++++=to
her ^pp$+pp3+++=her
knees ^nns++++=knees
in ^in++++=in
the ^ati++++=the
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stooped ^vpsv++agls+xvbn+=stooped
from ^in++++=from
time ^nn++++=time
to ^in++++=to
time ^nn++++=time
as ^cs+sub+++=as
though ^rb+cnj+++=though
washing ^nvbg+++xvbg+=washing.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
they ^pp3a+pp3+++=they
could ^md+pos+++=could
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
washing ^vbg+++xvbgx+=washing
something ^pn++++=something
that ^dt+dem+++=that
half ^abn++++=half
floated ^jj+++xvbn+=floated.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moon ^np++++=moon
cast ^vbd+++xvbn+=cast
a ^at++++=a
flickering ^jj+atrb+++=flickering
light ^nn++++=light
upon ^in++++=upon
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
dead ^jj+atrb+++=dead
body ^nn++++=body
of ^in++++=of
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
looking ^vbg+++xvbgx+=looking
at ^rb++++=at
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
an ^at++++=an
eddy ^nn++++=eddy
of ^in++++=of
the ^ati++++=the
river ^npl++++=river
turned ^vbd+++xvbn+=turned
the ^ati++++=the
face ^nn++++=face
towards ^in++++=towards
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
each ^dt++++=each
of ^in++++=of
the ^ati++++=the
five ^cd++++=five
troopers ^nns+nom+++=troopers
recognised ^vwbn+vprv++xvbn+=recognised
at ^rb++++=at
the ^ati++++=the
same ^ap++++=same
moment ^nn++++=moment
his ^pp$+pp3+++=his
own ^ap++++=own
face ^nn++++=face.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
they ^pp3a+pp3+++=they
stood ^vbd+++xvbnx+=stood
dumb ^jj++++=dumb
and ^cc+phrs+++=and
motionless ^jj++++=motionless
with ^in++++=with
horror ^nn++++=horror,
, ^zz++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman
began ^vbd+++xvbn+=began
to ^to++++=to
speak ^vbi++++=speak,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
slowly ^rb++++=slowly
and ^cc+phrs+++=and
loudly ^rb++++=loudly:
: ^zz++++=EXTRAWORD
' ^zz++++='Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+tht0++=see
my ^pp$+pp1+++=my
son ^nn++++=son?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+vrb++=has
a ^at++++=a
crown ^nn++++=crown
of ^in++++=of
silver ^nn++++=silver
on ^in++++=on
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
rubies ^nns++++=rubies
in ^in++++=in
the ^ati++++=the
crown ^nn++++=crown.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
oldest ^nn++++=oldest
of ^in++++=of
the ^ati++++=the
troopers ^nns+nom+++=troopers,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
who ^whp+who+whq++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
most ^ql+emph+++=most
often ^rb++++=often
wounded ^jj+++xvbn+=wounded,
, ^zz++++=EXTRAWORD
drew ^j+++xvbn+=drew
his ^pp$+pp3+++=his
sword ^nn++++=sword
and ^cc++++=and
cried ^vbd+++xvbn+=cried:
: ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
fought ^vprf+++xvbnx+=fought
for ^in++++=for
the ^ati++++=the
truth ^nn++++=truth
of ^in++++=of
my ^pp$+pp1+++=my
God ^nn++++=God,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
need ^nn++++=need
not ^xnot++not++=not
fear ^vb++++=fear
the ^ati++++=the
shadows ^nps++++=shadows
of ^in++++=of
Satan ^np++++=Satan,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
with ^in++++=with
that ^dt+pdem+++=that
rushed ^vbd+++xvbn+=rushed
into ^in++++=into
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
moment ^nn++++=moment
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
had ^vbd+hvd+aux++=had
vanished ^vprf+++xvbnx+=vanished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
thrust ^vprf+++xvbnx+=thrust
his ^pp$+pp3+++=his
sword ^nn++++=sword
into ^in++++=into
air ^nn++++=air
and ^cc++++=and
water ^nn++++=water
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
five ^cd++++=five
troopers ^nns+nom+++=troopers
remounted ^vbd+++xvbn+=remounted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
set ^vb+++xvbn+=set
their ^pp$+pp3+++=their
horses ^nns++++=horses
at ^in++++=at
the ^ati++++=the
ford ^np++++=ford,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
all ^rb++++=all
to ^in++++=to
no ^ati++neg++=no
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
tried ^vbd+++xvbnx+=tried
again ^rb+tm+++=again
and ^cc+phrs+++=and
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
plunging ^vbg+++xvbg+=plunging
hither ^rb++++=hither
and ^cc+phrs+++=and
thither ^rb+cnj+++=thither,
, ^zz++++=EXTRAWORD
the ^ati++++=the
horses ^nns++++=horses
foaming ^vwbg+++xvbg+=foaming
and ^cc++++=and
rearing ^nn++++=rearing.
. ^zz++++=EXTRAWORD
' ^zz++++='Let
let ^vb+++xvbn+=EXTRAWORD
us ^pp1o+pp1+++=us,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
trooper ^nn++++=trooper,
, ^zz++++=EXTRAWORD
' ^zz++++='ride
ride ^nn++++=EXTRAWORD
back ^jjb++++=back
a ^rb++++=a
little ^rb"++++=little
into ^in++++=into
the ^ati++++=the
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
strike ^nn++++=strike
the ^ati++++=the
river ^nn++++=river
higher ^jjr++++=higher
up ^rp++++=up.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
rode ^vbd+++xvbnx+=rode
in ^in++++=in
under ^in++++=under
the ^ati++++=the
boughs ^nns++++=boughs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ground ^nn++++=ground-ivy
- ^zz++++=EXTRAWORD
ivy ^nn++++=EXTRAWORD
crackling ^nn+nom+++=crackling
under ^in++++=under
the ^ati++++=the
hoofs ^nns++++=hoofs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
branches ^nns++++=branches
striking ^vwbg+++xvbg+=striking
against ^in++++=against
their ^pp$+pp3+++=their
steel ^nn++++=steel
caps ^nns++++=caps.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
about ^in++++=about
twenty ^cd++++=twenty
minutes ^nns++++=minutes'
' ^zz++++=EXTRAWORD
riding ^nvbg+++xvbg+=riding
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
out ^rp+pl+++=out
again ^rb+tm+++=again
upon ^in++++=upon
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
another ^ppls++++=another
ten ^cd++++=ten
minutes ^nns++++=minutes
found ^vbd+vprv++xvbn+=found
a ^at++++=a
place ^nn++++=place
where ^wrb+who+++=where
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
possible ^jj+pred+++=possible
to ^to+jcmp+++=to
cross ^vbi++++=cross
without ^in++++=without
sinking ^xvbg+++xvbg+=sinking
below ^rb++++=below
the ^ati++++=the
stirrups ^nns++++=stirrups.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wood ^nn++++=wood
upon ^in++++=upon
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
thin ^jj++++=thin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
broke ^vbd+++xvbn+=broke
the ^ati++++=the
moonlight ^nn++++=moonlight
into ^in++++=into
long ^jj+atrb+++=long
streams ^nns++++=streams.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
had ^vbd+hvd+aux++=had
arisen ^vprf+++xvbn+=arisen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
drive ^vbi++++=drive
the ^ati++++=the
clouds ^nns++++=clouds
rapidly ^rb++++=rapidly
across ^in+pl+++=across
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
moon ^nn++++=moon,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
thin ^jj+atrb+++=thin
streams ^nns++++=streams
of ^in++++=of
light ^nn++++=light
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
dancing ^vbg+++xvbgx+=dancing
a ^at++++=a
grotesque ^jj+atrb+++=grotesque
dance ^nn++++=dance
among ^in++++=among
the ^ati++++=the
scattered ^jj+atrb++xvbn+=scattered
bushes ^nns++++=bushes
and ^cc++++=and
small ^jj+atrb+++=small
fir ^nn++++=fir-trees.
- ^zz++++=EXTRAWORD
trees ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
tops ^nns++++=tops
of ^in++++=of
the ^ati++++=the
trees ^nns++++=trees
began ^vbd+++xvbn+=began
also ^rb++++=also
to ^in++++=to
moan ^nn++++=moan,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
like ^in++++=like
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
the ^ati++++=the
dead ^nn++++=dead
in ^in++++=in
the ^ati++++=the
wind ^nn++++=wind;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
troopers ^nns+nom+++=troopers
remembered ^vwbn+vprv++xvbn+=remembered
the ^ati++++=the
belief ^nn++++=belief
that ^tht+ncmp+++=that
tells ^vbz++++=tells
how ^wrb+who+++=how
the ^ati++++=the
dead ^nn++++=dead
in ^in++++=in
purgatory ^nn++++=purgatory
are ^vb+ber+aux++=are
spitted ^vpsv++agls+xvbnx+=spitted
upon ^in++++=upon
the ^ati++++=the
points ^nns++++=points
of ^in++++=of
the ^ati++++=the
trees ^nns++++=trees
and ^cc++++=and
upon ^in++++=upon
the ^ati++++=the
points ^nns++++=points
of ^in++++=of
the ^ati++++=the
rocks ^nns++++=rocks.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
turned ^vbd+++xvbnx+=turned
a ^rb++++=a
little ^rb"++++=little
to ^in++++=to
the ^ati++++=the
south ^np+pl+++=south,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
hope ^vb++++=hope
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
might ^md+pos+++=might
strike ^vb++++=strike
the ^ati++++=the
beaten ^jj+atrb++xvbn+=beaten
path ^nn++++=path
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
could ^md+pos+++=could
find ^vb+vprv+++=find
no ^at++++=no
trace ^nn++++=trace
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Meanwhile ^rb+cnj+++=Meanwhile,
, ^zz++++=EXTRAWORD
the ^ati++++=the
moaning ^nn++++=moaning
grew ^vbd+++xvbn+=grew
louder ^jjr++++=louder
and ^cc+phrs+++=and
louder ^jjr++++=louder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dance ^nn++++=dance
of ^in++++=of
the ^ati++++=the
white ^jj+atrb+++=white
moon ^nn++++=moon-fires
- ^zz++++=EXTRAWORD
fires ^nns++++=EXTRAWORD
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more
rapid ^jj++++=rapid.
. ^zz++++=EXTRAWORD
Gradually ^rb++++=Gradually
they ^pp3a+pp3+++=they
began ^vbd+++xvbnx+=began
to ^to++++=to
be ^vbi++vrb++=be
aware ^jj+pred+++=aware
of ^in++++=of
a ^at++++=a
sound ^nn++++=sound
of ^in++++=of
distant ^jj+atrb+++=distant
music ^nn++++=music.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
a ^at++++=a
bagpipe ^nn++++=bagpipe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
rode ^vbd+++xvbnx+=rode
towards ^in++++=towards
it ^pp3+it+++=it
with ^in++++=with
great ^jj+atrb+++=great
joy ^nn++++=joy.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
a ^at++++=a
deep ^jj++++=deep,
, ^zz++++=EXTRAWORD
cup ^nn++++=cup-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
hollow ^nn++++=hollow.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
the ^ati++++=the
hollow ^nn++++=hollow
was ^vbd+bedz+vrb++=was
an ^at++++=an
old ^jj+atrb+++=old
man ^nn++++=man
with ^in++++=with
a ^at++++=a
red ^jj+atrb+++=red
cap ^nn++++=cap
and ^cc++++=and
withered ^jj+atrb++xvbn+=withered
face ^nn++++=face.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
beside ^in+pl+++=beside
a ^at++++=a
fire ^nn++++=fire
of ^in++++=of
sticks ^nns++++=sticks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+vrb++=had
a ^at++++=a
burning ^jj+atrb++xvbg+=burning
torch ^nn++++=torch
thrust ^vbd+++xvbn+=thrust
into ^in++++=into
the ^ati++++=the
earth ^nn++++=earth
at ^in++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
played ^vbd+++xvbn+=played
an ^at++++=an
old ^jj+atrb+++=old
bagpipe ^nn++++=bagpipe
furiously ^rb++++=furiously.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
red ^jj+atrb+++=red
hair ^nn++++=hair
dripped ^vbd+++xvbn+=dripped
over ^in++++=over
his ^pp$+pp3+++=his
face ^nn++++=face
like ^in++++=like
the ^ati++++=the
iron ^nn++++=iron
rust ^nn++++=rust
upon ^in++++=upon
a ^at++++=a
rock ^nn++++=rock.
. ^zz++++=EXTRAWORD
' ^zz++++='Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+tht0++=see
my ^pp$+pp1+++=my
wife ^nn++++=wife?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
up ^rp++++=up
a ^at++++=a
moment ^nn++++=moment;
; ^zz++++=EXTRAWORD
' ^zz++++='she
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+aux++=was
washing ^vbg+++xvbgx+=washing!
! ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
washing ^vbg+++xvbgx+=washing!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
of ^in++++=of
him ^pp3o+pp3+++=him,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
young ^jj+atrb+++=young
trooper ^nn++++=trooper,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
fear ^vb++++=fear
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
Sidhe ^np+++??+=Sidhe.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='No,'
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
trooper ^nn++++=trooper,
, ^zz++++=EXTRAWORD
' ^zz++++='he
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
can ^md+pos+++=can
see ^vb+vprv+++=see
the ^ati++++=the
sun ^nn++++=sun-freckles
- ^zz++++=EXTRAWORD
freckles ^nns+++??+=EXTRAWORD
upon ^in++++=upon
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
will ^md+prd+++=will
compel ^vb++++=compel
him ^pp3o+pp3+++=him
to ^to++++=to
be ^vbi+vbi+aux++=be
our ^pp$+pp1+++=our
guide ^vb++++=guide';
'; ^nn+++??+=EXTRAWORD
and ^cc++++=and
at ^rb++++=at
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
drew ^vbd+++xvbnx+=drew
his ^pp$+pp3+++=his
sword ^nn++++=sword,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
others ^aps++++=others
did ^vbd+dod+vrb++=did
the ^ati++++=the
same ^ap++++=same.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
stood ^vbd+++xvbnx+=stood
in ^in++++=in
a ^at++++=a
ring ^nn++++=ring
round ^in++++=round
the ^ati++++=the
piper ^nn++++=piper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pointed ^vbd+++xvbn+=pointed
their ^pp$+pp3+++=their
swords ^nns++++=swords
at ^in++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
old ^jj+atrb+++=old
trooper ^nn++++=trooper
then ^rn+tm+++=then
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
must ^md+nec+++=must
kill ^vb++++=kill
two ^cd++++=two
rebels ^nns++++=rebels,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
road ^nn++++=road
between ^in++++=between
Ben ^np++++=Ben
Bulben ^np+++??+=Bulben
and ^cc++++=and
the ^ati++++=the
great ^jj+atrb+++=great
mountain ^nn++++=mountain
spur ^nn++++=spur
that ^tht+rel+subj++=that
is ^vbz+bez+aux++=is
called ^vpsv++agls+xvbnx+=called
Cashelna ^np+++??+=Cashelna-Gael,
- ^zz++++=EXTRAWORD
gael ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
must ^md+nec+++=must
get ^vb++++=get
up ^rp++++=up
before ^cs+sub+++=before
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
and ^cc++++=and
be ^vb+be+vrb++=be
their ^pp$+pp3+++=their
guide ^nn++++=guide,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
