In ^in++++=IN
, ^zz++++=EXTRAWORD
the ^ati++++=the
tree ^nn++++=tree
stood ^vbd+++xvbn+=stood
leafless ^jj++++=leafless,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
every ^at++++=every
one ^cd1++++=one
could ^md+pos+++=could
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
crooked ^jj++++=crooked
and ^cc++++=and
bent ^nn+++xvbn+=bent
were ^vbd+bed+vrb++=were
the ^ati++++=the
branches ^nns++++=branches
that ^tht+rel+subj++=that
sprang ^vbd+++xvbn+=sprang
forth ^rp++++=forth
from ^in++++=from
the ^ati++++=the
trunk ^nn++++=trunk.
. ^zz++++=EXTRAWORD
Crows ^np+++??+=Crows
and ^cc++++=and
rooks ^nns+++??+=rooks
came ^vwbn+++xvbn+=came
by ^in++++=by
turns ^nns++++=turns
and ^cc++++=and
sat ^vpsv++agls+xvbn+=sat
on ^in++++=on
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
talked ^vpsv++agls+xvbn+=talked
of ^in++++=of
the ^ati++++=the
hard ^jj+atrb+++=hard
times ^nns++++=times
which ^whp+rel+subj++=which
were ^vbd+bed+aux++=were
beginning ^vbg+++xvbgx+=beginning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
difficult ^jj++++=difficult
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
in ^in++++=in
winter ^nn++++=winter
to ^to++++=to
obtain ^vbi++++=obtain
food ^nn++++=food.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
about ^in++++=about
holy ^jj+atrb+++=holy
Christmas ^np++++=Christmas
time ^nn++++=time
that ^tht+rel+obj++=that
the ^ati++++=the
tree ^nn++++=tree
dreamed ^vbd+vprv++xvbn+=dreamed
a ^at++++=a
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tree ^nn++++=tree
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
doubtless ^rb+cnj+++=doubtless,
, ^zz++++=EXTRAWORD
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
the ^ati++++=the
festive ^jj+atrb+++=festive
time ^nn++++=time
had ^vbd+hvd+aux++=had
arrived ^vprf+++xvbnx+=arrived,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
his ^pp$+pp3+++=his
dream ^vb++++=dream
fancied ^vbd+++xvbn+=fancied
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
bells ^nns++++=bells
ringing ^vwbg+++xvbg+=ringing
from ^in++++=from
all ^abn++++=all
the ^ati++++=the
churches ^nns++++=churches
round ^in+strn+++=round,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
summer ^nn++++=summer's
's ^$++++=EXTRAWORD
day ^nn++++=day,
, ^zz++++=EXTRAWORD
mild ^jj++++=mild
and ^cc+phrs+++=and
warm ^jj++++=warm.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mighty ^ql++++=mighty
summits ^nns+++??+=summits
was ^vbd+bedz+aux++=was
crowned ^vpsv++agls+xvbnx+=crowned
with ^in++++=with
spreading ^xvbg+++xvbg+=spreading
fresh ^jj+atrb+++=fresh
green ^jj+atrb+++=green
foliage ^nn+nom+++=foliage;
; ^zz++++=EXTRAWORD
the ^ati++++=the
sunbeams ^nn++++=sunbeams
played ^vbd+++xvbn+=played
among ^in++++=among
the ^ati++++=the
leaves ^nns++++=leaves
and ^cc++++=and
branches ^nns++++=branches,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
air ^nn++++=air
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
fragrance ^nn+nom+++=fragrance
from ^in++++=from
herb ^nn++++=herb
and ^cc++++=and
blossom ^vb++++=blossom;
; ^zz++++=EXTRAWORD
painted ^jj+atrb++xvbn+=painted
butterflies ^nns++++=butterflies
chased ^vbd+++xvbn+=chased
each ^ppls++++=each
other ^ap++++=other;
; ^zz++++=EXTRAWORD
the ^ati++++=the
summer ^nn++++=summer
flies ^vbz++++=flies
danced ^vbd+++xvbn+=danced
around ^rp++++=around
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
world ^nn++++=world
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
created ^vpsv++agls+xvbnx+=created
merely ^rb+down+++=merely
for ^in++++=for
them ^pp3o+pp3+++=them
to ^to++++=to
dance ^vbi++++=dance
and ^cc++++=and
be ^vb+be+vrb++=be
merry ^jj+pred+++=merry
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
All ^abn++++=All
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened
to ^to+vcmp+++=to
the ^ati++++=the
tree ^nn++++=tree
during ^in++++=during
every ^at++++=every
year ^nn++++=year
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
pass ^vbi++++=pass
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
as ^in++++=as
in ^in"++++=in
a ^at++++=a
festive ^jj+atrb+++=festive
procession ^nn++++=procession.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
knights ^nns++++=knights
of ^in++++=of
olden ^jj+atrb+++=olden
times ^nns++++=times
and ^cc++++=and
noble ^jj+atrb+++=noble
ladies ^nns++++=ladies
ride ^nn++++=ride
by ^in++++=by
through ^in++++=through
the ^ati++++=the
wood ^nn++++=wood
on ^in++++=on
their ^pp$+pp3+++=their
gallant ^jj+atrb+++=gallant
steeds ^nns++++=steeds,
, ^zz++++=EXTRAWORD
with ^in++++=with
plumes ^nns+++??+=plumes
waving ^vwbg+++xvbg+=waving
in ^in++++=in
their ^pp$+pp3+++=their
hats ^nns++++=hats,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
falcons ^nns+++??+=falcons
on ^in++++=on
their ^pp$+pp3+++=their
wrists ^nns++++=wrists.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hunting ^jj+++xvbg+=hunting
horn ^np++++=horn
sounded ^vbd+++xvbn+=sounded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dogs ^nns++++=dogs
barked ^vbd+++xvbn+=barked.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
hostile ^jj+atrb+++=hostile
warriors ^nns++++=warriors,
, ^zz++++=EXTRAWORD
in ^in++++=in
colored ^jj+atrb++xvbn+=colored
dresses ^nns+nom+++=dresses
and ^cc++++=and
glittering ^jj+atrb+++=glittering
armor ^nn++++=armor,
, ^zz++++=EXTRAWORD
with ^in++++=with
spear ^nn++++=spear
and ^cc++++=and
halberd ^nn+++??+=halberd,
, ^zz++++=EXTRAWORD
pitching ^nvbg+++xvbg+=pitching
their ^pp$+pp3+++=their
tents ^nns++++=tents,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
anon ^nn+++??+=anon
striking ^vwbg+++xvbg+=striking
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
watchfires ^nns+++??+=watchfires
again ^rb+tm+++=again
blazed ^vbd+++xvbn+=blazed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
men ^nns++++=men
sang ^vbd+++xvbn+=sang
and ^cc+phrs+++=and
slept ^vbd+++xvbn+=slept
under ^in++++=under
the ^ati++++=the
hospitable ^jj+atrb+++=hospitable
shelter ^nn++++=shelter
of ^in++++=of
the ^ati++++=the
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv+tht0+xvbnx+=saw
lovers ^nns++++=lovers
meet ^vb++++=meet
in ^in++++=in
quiet ^jj+atrb+++=quiet
happiness ^nns+nom+++=happiness
near ^rb++++=near
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
moonshine ^nn+++??+=moonshine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
carve ^vb++++=carve
the ^ati++++=the
initials ^nns+nom+++=initials
of ^in++++=of
their ^pp$+pp3+++=their
names ^nns++++=names
in ^in++++=in
the ^ati++++=the
grayish ^jj++++=grayish-green
- ^zz++++=EXTRAWORD
green ^nn++++=EXTRAWORD
bark ^nn++++=bark
on ^in++++=on
his ^pp$+pp3+++=his
trunk ^nn++++=trunk.
. ^zz++++=EXTRAWORD
Once ^rb+cnj+++=Once,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
long ^jj+atrb+++=long
years ^nns++++=years
had ^vbd+hvd+aux++=had
intervened ^vprf+++xvbnx+=intervened
since ^in++++=since
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
guitars ^nns+++??+=guitars
and ^cc++++=and
Eolian ^np+++??+=Eolian
harps ^nns+++??+=harps
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
hung ^vpsv++agls+xvbnx+=hung
on ^in++++=on
his ^pp$+pp3+++=his
boughs ^nns++++=boughs
by ^in++++=by
merry ^jj+atrb+++=merry
travellers ^nns+nom+++=travellers;
; ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
they ^pp3a+pp3+++=they
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
hang ^vbi++++=hang
there ^rn+pl+++=there
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
could ^md+pos+++=could
hear ^vb+vprv+tht0++=hear
their ^pp$+pp3+++=their
marvellous ^jj+atrb+++=marvellous
tones ^nns++++=tones.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wood ^nn++++=wood-pigeons
- ^zz++++=EXTRAWORD
pigeons ^nns++++=EXTRAWORD
cooed ^vbd+++xvbn+=cooed
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^to++++=to
explain ^vbi+vpub+++=explain
the ^ati++++=the
feelings ^nns+nom+++=feelings
of ^in++++=of
the ^ati++++=the
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
cuckoo ^nn++++=cuckoo
called ^vbd+++xvbn+=called
out ^rp+pl+++=out
to ^to++++=to
tell ^vbi++++=tell
him ^pp3o+pp3+++=him
how ^wrb+who+++=how
many ^ap++++=many
summer ^nn++++=summer
days ^nns++++=days
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
yet ^cc++++=yet
to ^to++++=to
live ^vbi++++=live.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
as ^cs+sub+++=as
if ^cs+cnd+++=if
new ^jj+atrb+++=new
life ^nn++++=life
was ^vbd+bedz+vrb++=was
thrilling ^jj+pred+++=thrilling
through ^in++++=through
every ^at++++=every
fibre ^nn++++=fibre
of ^in++++=of
root ^nn++++=root
and ^cc++++=and
stem ^nn++++=stem
and ^cc++++=and
leaf ^nn++++=leaf,
, ^zz++++=EXTRAWORD
rising ^nvbg+++xvbg+=rising
even ^rb++++=even
to ^in++++=to
the ^ati++++=the
highest ^jjt+atrb+++=highest
branches ^nns++++=branches.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tree ^nn++++=tree
felt ^vbd+vprv++xvbn+=felt
itself ^ppl++++=itself
stretching ^nvbg+++xvbg+=stretching
and ^cc++++=and
spreading ^nvbg+++xvbg+=spreading
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
through ^in++++=through
the ^ati++++=the
root ^nn++++=root
beneath ^in+pl+++=beneath
the ^ati++++=the
earth ^nn++++=earth
ran ^vbd+++xvbn+=ran
the ^ati++++=the
warm ^jj+atrb+++=warm
vigor ^nn++++=vigor
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
grew ^vbd+++xvbnx+=grew
higher ^jjr++++=higher
and ^cc++++=and
still ^rb+atrb+++=still
higher ^jjr++++=higher,
, ^zz++++=EXTRAWORD
with ^in++++=with
increased ^jj+atrb++xvbn+=increased
strength ^nn++++=strength,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
topmost ^nn+++??+=topmost
boughs ^nns++++=boughs
became ^vbd+++xvbn+=became
broader ^jjr++++=broader
and ^cc+phrs+++=and
fuller ^jjr++++=fuller;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
proportion ^nn+nom+++=proportion
to ^in++++=to
his ^pp$+pp3+++=his
growth ^nn++++=growth,
, ^zz++++=EXTRAWORD
so ^ql++++=so
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
self ^nn++++=self-satisfaction
- ^zz++++=EXTRAWORD
satisfaction ^nn+nom+++=EXTRAWORD
increased ^vbd+++xvbn+=increased,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
it ^pp3+it+++=it
arose ^vbd+++xvbn+=arose
a ^at++++=a
joyous ^jj++++=joyous
longing ^vb+++xvbg+=longing
to ^to+vcmp+++=to
grow ^vbi++++=grow
higher ^jjr++++=higher
and ^cc+phrs+++=and
higher ^jjr++++=higher,
, ^zz++++=EXTRAWORD
to ^to++++=to
reach ^vbi++++=reach
even ^rb++++=even
to ^in++++=to
the ^ati++++=the
warm ^jj+atrb+++=warm,
, ^zz++++=EXTRAWORD
bright ^jj+atrb+++=bright
sun ^nn++++=sun
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
Already ^rb++++=Already
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
topmost ^nn+++??+=topmost
branches ^nns++++=branches
pierced ^vbd+++xvbn+=pierced
the ^ati++++=the
clouds ^nns++++=clouds,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
floated ^vbd+++xvbn+=floated
beneath ^in+pl+++=beneath
them ^pp3o+pp3+++=them
like ^in++++=like
troops ^nns++++=troops
of ^in++++=of
birds ^nns++++=birds
of ^in++++=of
passage ^nn+nom+++=passage,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
large ^jj+atrb+++=large
white ^jj+atrb+++=white
swans ^nn++++=swans;
; ^zz++++=EXTRAWORD
every ^at++++=every
leaf ^nn++++=leaf
seemed ^vbd+seem++xvbn+=seemed
gifted ^jj++++=gifted
with ^in++++=with
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
possessed ^vbd+++xvbn+=possessed
eyes ^nns++++=eyes
to ^to++++=to
see ^vbi+vprv+++=see.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stars ^nns++++=stars
became ^vbd+++xvbn+=became
visible ^jj++++=visible
in ^in++++=in
broad ^jj+atrb+++=broad
daylight ^nn++++=daylight,
, ^zz++++=EXTRAWORD
large ^jj++++=large
and ^cc+phrs+++=and
sparkling ^jj++++=sparkling,
, ^zz++++=EXTRAWORD
like ^in++++=like
clear ^jj+atrb+++=clear
and ^cc+phrs+++=and
gentle ^jj+atrb+++=gentle
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
recalled ^vbd+vprv++xvbnx+=recalled
to ^in++++=to
the ^ati++++=the
memory ^nn++++=memory
the ^ati++++=the
well ^rb++++=well-known
- ^zz++++=EXTRAWORD
known ^vbn+vprv++xvbn+=EXTRAWORD
look ^vb++++=look
in ^in++++=in
the ^ati++++=the
eyes ^nns++++=eyes
of ^in++++=of
a ^at++++=a
child ^nn++++=child,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
in ^in++++=in
the ^ati++++=the
eyes ^nns++++=eyes
of ^in++++=of
lovers ^nns++++=lovers
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
met ^vprf+++xvbnx+=met
beneath ^in+pl+++=beneath
the ^ati++++=the
branches ^nns++++=branches
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
oak ^nn++++=oak.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
were ^vbd+bed+vrb++=were
wonderful ^jj+pred+++=wonderful
and ^cc+phrs+++=and
happy ^jj+atrb+++=happy
moments ^nns+nom+++=moments
for ^in++++=for
the ^ati++++=the
old ^jj+atrb+++=old
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
full ^jj++++=full
of ^in++++=of
peace ^nn++++=peace
and ^cc++++=and
joy ^nn++++=joy;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb+cnj+++=yet,
, ^zz++++=EXTRAWORD
amidst ^in++++=amidst
all ^abn++++=all
this ^dt+dem+++=this
happiness ^nns+nom+++=happiness,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tree ^nn++++=tree
felt ^vbd+vprv++xvbn+=felt
a ^at++++=a
yearning ^nvbg+++xvbg+=yearning,
, ^zz++++=EXTRAWORD
longing ^vbg+++xvbg+=longing
desire ^nn++++=desire
that ^tht+rel+++=that
all ^abn++++=all
the ^ati++++=the
other ^ap++++=other
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
bushes ^nns++++=bushes,
, ^zz++++=EXTRAWORD
herbs ^nns++++=herbs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
flowers ^nns+nom+++=flowers
beneath ^in+pl+++=beneath
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
be ^vb+be+vrb++=be
able ^jj+pred+++=able
also ^rb++++=also
to ^to++++=to
rise ^vbi++++=rise
higher ^jjr++++=higher,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
see ^vbi+vprv+++=see
all ^abn++++=all
this ^dt+dem+++=this
splendor ^nn++++=splendor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
experience ^nn+nom+++=experience
the ^ati++++=the
same ^ap++++=same
happiness ^nns+nom+++=happiness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
grand ^jj+atrb+++=grand,
, ^zz++++=EXTRAWORD
majestic ^jj+atrb+++=majestic
oak ^nn++++=oak
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+vrb++=be
quite ^rb++++=quite
happy ^jj+pred+++=happy
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
his ^pp$+pp3+++=his
enjoyment ^nn+nom+++=enjoyment,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
all ^abn++++=all
the ^ati++++=the
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
both ^abx++++=both
great ^jj++++=great
and ^cc+phrs+++=and
small ^jj++++=small,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
this ^dt+dem+++=this
feeling ^jj+++xvbg+=feeling
of ^in++++=of
yearning ^nn++++=yearning
trembled ^vbd+++xvbn+=trembled
through ^in++++=through
every ^at++++=every
branch ^nn++++=branch,
, ^zz++++=EXTRAWORD
through ^in++++=through
every ^at++++=every
leaf ^nn++++=leaf,
, ^zz++++=EXTRAWORD
as ^ql++++=as
warmly ^rb++++=warmly
and ^cc+phrs+++=and
fervently ^rb++++=fervently
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
fibres ^nns++++=fibres
of ^in++++=of
a ^at++++=a
human ^jj+atrb+++=human
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
The ^ati++++=The
summit ^nn++++=summit
of ^in++++=of
the ^ati++++=the
tree ^nn++++=tree
waved ^vbd+++xvbn+=waved
to ^to++++=to
and ^cc++++=and
fro ^rb+cnj+++=fro,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bent ^nn+++xvbn+=bent
downwards ^rb++++=downwards
as ^cs+sub+++=as
if ^cs+cnd+++=if
in ^in++++=in
his ^pp$+pp3+++=his
silent ^jj++++=silent
longing ^jj+++xvbg+=longing
he ^pp3a+pp3+++=he
sought ^vbd+++xvbnx+=sought
for ^in++++=for
something ^pn++++=something.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him
the ^ati++++=the
fragrance ^nn+nom+++=fragrance
of ^in++++=of
thyme ^nn++++=thyme,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
the ^ati++++=the
more ^rbr++++=more
powerful ^jj+atrb+++=powerful
scent ^nn++++=scent
of ^in++++=of
honeysuckle ^nn++++=honeysuckle
and ^cc++++=and
violets ^nns+nom+++=violets;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
fancied ^vbd+++xvbnx+=fancied
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
note ^nn++++=note
of ^in++++=of
the ^ati++++=the
cuckoo ^nn++++=cuckoo.
. ^zz++++=EXTRAWORD
At ^rb++++=At
length ^rb"++++=length
his ^pp$+pp3+++=his
longing ^nvbg+++xvbg+=longing
was ^vbd+bedz+aux++=was
satisfied ^vpsv++agls+xvbnx+=satisfied.
. ^zz++++=EXTRAWORD
Up ^rp++++=Up
through ^in++++=through
the ^ati++++=the
clouds ^nns++++=clouds
came ^vbd+++xvbn+=came
the ^ati++++=the
green ^nn++++=green
summits ^nns+++??+=summits
of ^in++++=of
the ^ati++++=the
forest ^nn++++=forest
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beneath ^rb++++=beneath
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
the ^ati++++=the
oak ^nn++++=oak
saw ^vbd+vprv++xvbn+=saw
them ^pp3o+pp3+++=them
rising ^jj+++xvbg+=rising,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
growing ^jj+++xvbg+=growing
higher ^jjr++++=higher
and ^cc+phrs+++=and
higher ^jjr++++=higher.
. ^zz++++=EXTRAWORD
Bush ^nn++++=Bush
and ^cc++++=and
herb ^nn++++=herb
shot ^vbd+++xvbn+=shot
upward ^jjb++++=upward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
even ^rb++++=even
tore ^vbd+++xvbn+=tore
themselves ^ppls+pp3+++=themselves
up ^rp++++=up
by ^in++++=by
the ^ati++++=the
roots ^nns++++=roots
to ^to++++=to
rise ^vbi++++=rise
more ^rbr++++=more
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
birch ^nn++++=birch-tree
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
quickest ^nn++++=quickest
of ^in++++=of
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
a ^at++++=a
lightning ^nn++++=lightning
flash ^nn++++=flash
the ^ati++++=the
slender ^nn++++=slender
stem ^vb++++=stem
shot ^vbd+++xvbn+=shot
upwards ^rb++++=upwards
in ^in++++=in
a ^at++++=a
zigzag ^nn+++??+=zigzag
line ^nn++++=line,
, ^zz++++=EXTRAWORD
the ^ati++++=the
branches ^nns++++=branches
spreading ^vwbg+++xvbg+=spreading
around ^rp++++=around
it ^pp3+it+++=it
like ^in++++=like
green ^nn++++=green
gauze ^nn++++=gauze
and ^cc++++=and
banners ^nns+nom+++=banners.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
native ^nn++++=native
of ^in++++=of
the ^ati++++=the
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
even ^rb++++=even
to ^in++++=to
the ^ati++++=the
brown ^jj++++=brown
and ^cc+phrs+++=and
feathery ^jj++++=feathery
rushes ^vbz++++=rushes,
, ^zz++++=EXTRAWORD
grew ^j+++xvbn+=grew
with ^in++++=with
the ^ati++++=the
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
birds ^nns++++=birds
ascended ^vbd+++xvbn+=ascended
with ^in++++=with
the ^ati++++=the
melody ^nn++++=melody
of ^in++++=of
song ^nn++++=song.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
blade ^nn++++=blade
of ^in++++=of
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
fluttered ^jj+++xvbn+=fluttered
in ^in++++=in
the ^ati++++=the
air ^nn++++=air
like ^in++++=like
a ^at++++=a
long ^jj++++=long,
, ^zz++++=EXTRAWORD
green ^nn++++=green
ribbon ^nn++++=ribbon,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
a ^at++++=a
grasshopper ^nn+nom+++=grasshopper,
, ^zz++++=EXTRAWORD
cleaning ^nvbg+++xvbg+=cleaning
his ^pp$+pp3+++=his
wings ^nns++++=wings
with ^in++++=with
his ^pp$+pp3+++=his
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
May ^md+pos+++=May
beetles ^vbz+++??+=beetles
hummed ^vbd+++xvbn+=hummed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bees ^nns++++=bees
murmured ^vbd+++xvbn+=murmured,
, ^zz++++=EXTRAWORD
the ^ati++++=the
birds ^nns++++=birds
sang ^vbd+++xvbn+=sang,
, ^zz++++=EXTRAWORD
each ^dt++++=each
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
way ^nn++++=way;
; ^zz++++=EXTRAWORD
the ^ati++++=the
air ^nn++++=air
was ^vbd+bedz+aux++=was
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
the ^ati++++=the
sounds ^nns++++=sounds
of ^in++++=of
song ^nn++++=song
and ^cc++++=and
gladness ^nns+nom+++=gladness.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
where ^wrb+who+++=where
is ^vbz+bez+vrb++=is
the ^ati++++=the
little ^ap++++=little
blue ^jj+atrb+++=blue
flower ^nn++++=flower
that ^tht+rel+subj++=that
grows ^vbz++++=grows
by ^in++++=by
the ^ati++++=the
water ^nn++++=water?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
oak ^nn++++=oak,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
the ^ati++++=the
purple ^jj+atrb+++=purple
bell ^nn++++=bell-flower,
- ^zz++++=EXTRAWORD
flower ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
daisy ^nn++++=daisy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+tht0++=see
the ^ati++++=the
