From ^in++++=From
or ^cc++++=or
seven ^cd++++=seven
hours ^nns++++=hours
a ^at++++=a
day ^nn++++=day
will ^md+prd+++=will
be ^vb+be+vrb++=be
all ^abn++++=all
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
ask ^vb++++=ask
of ^in++++=of
you ^pp2+pp2+++=you
at ^rb++++=at
present ^vb++++=present.
. ^zz++++=EXTRAWORD
For ^in++++=For
my ^pp$+pp1+++=my
own ^ap++++=own
part ^nn++++=part,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
work ^nn++++=work
chiefly ^rb++++=chiefly
at ^in++++=at
night ^nn++++=night.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Chapter ^nn++++=CHAPTER
Ii ^np+++??+=II
By ^in++++=By
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
first ^od++++=first
month ^nn++++=month
Topham ^np+++??+=Topham
was ^vbd+bedz+aux++=was
working ^vbg+++xvbgx+=working,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
six ^cd++++=six
or ^cc++++=or
seven ^cd++++=seven,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
ten ^cd++++=ten
or ^cc++++=or
twelve ^cd++++=twelve
hours ^nns++++=hours
a ^at++++=a
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
spells ^nns++++=spells
of ^in++++=of
labour ^nn++++=labour
only ^rb+down+++=only
lengthened ^vwbn+++xvbn+=lengthened
as ^ql++++=as
time ^nn++++=time
went ^vbd+++xvbn+=went
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
Seeing ^vbg+vprv+tht0+xvbg+=Seeing
himself ^ppl+pp3+++=himself
victimised ^vbd+++xvbn+=victimised,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
one ^cd1++++=one
day ^nn++++=day
alluded ^vbd+++xvbn+=alluded
to ^in++++=to
the ^ati++++=the
promise ^nn++++=promise
of ^in++++=of
better ^jjr+atrb+++=better
terms ^nns++++=terms,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Starkey ^np+++??+=Starkey
turned ^vbd+++xvbn+=turned
sour ^jj++++=sour.
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
surprise ^nn++++=surprise
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Topham ^np+++??+=Topham.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
are ^vb+ber+vrb++=are
we ^pp1a+pp1+++=we,
, ^zz++++=EXTRAWORD
practically ^rb+down+++=practically
partners ^nns+nom+++=partners,
, ^zz++++=EXTRAWORD
doing ^vbg+++xvbg+=doing
our ^pp$+pp1+++=our
best ^jjt++++=best
to ^to+jcmp+++=to
make ^vbi++++=make
this ^dt+dem+++=this
thing ^nn++++=thing
a ^at++++=a
success ^nns+nom+++=success,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
at ^rb++++=at
once ^rb"+tm+++=once
you ^pp2+pp2+++=you
spring ^nn++++=spring
upon ^in++++=upon
me ^pp1o+pp1+++=me
an ^at++++=an
unreasonable ^jj+atrb+++=unreasonable
demand ^nn++++=demand.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
expensive ^jj++++=expensive
these ^dt+dem+++=these
rooms ^nns++++=rooms
are ^vb+ber+vrb++=are--for
-- ^--+clp+++=EXTRAWORD
for ^in++++=EXTRAWORD
we ^pp1a+pp1+++=we
must ^md+nec+++=must
have ^vb+hv+vrb++=have
a ^at++++=a
decent ^jj+atrb+++=decent
address ^nns+nom+++=address.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
dissatisfied ^jj+pred+++=dissatisfied,
, ^zz++++=EXTRAWORD
say ^vb+vpub+++=say
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
give ^vb++++=give
me ^pp1o+pp1+++=me
time ^nn++++=time
to ^to++++=to
look ^vbi++++=look
out ^rb+phrv+++=out
for ^in+ppvb+++=for
some ^dti++++=some
one ^cd1++++=one
else ^rb+cnj+++=else.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Topham ^np+++??+=Topham
was ^vbd+bedz+vrb++=was
afraid ^jj+pred+++=afraid
of ^in++++=of
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
employer ^nn+nom+++=employer
well ^rb++++=well
knew ^vbd+vprv++xvbn+=knew.
. ^zz++++=EXTRAWORD
The ^ati++++=The
conversation ^nn+nom+++=conversation
ended ^vbd+++xvbn+=ended
in ^in++++=in
mutual ^jj+atrb+++=mutual
sullenness ^nns+nom+++=sullenness,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
thenceforward ^rb++++=thenceforward
became ^vbd+++xvbn+=became
the ^ati++++=the
note ^nn++++=note
of ^in++++=of
their ^pp$+pp3+++=their
colloquies ^nns++++=colloquies.
. ^zz++++=EXTRAWORD
Starkey ^np+++??+=Starkey
felt ^vbd+vprv++xvbn+=felt
himself ^ppl+pp3+++=himself
a ^at++++=a
victim ^nn++++=victim
of ^in++++=of
ingratitude ^nn++++=ingratitude,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
consequently ^rb+cnj+++=consequently
threw ^vbd+++xvbn+=threw
even ^rb++++=even
more ^rbr++++=more
work ^nn++++=work
upon ^in++++=upon
his ^pp$+pp3+++=his
helpless ^jj+atrb+++=helpless
assistant ^nn+nom+++=assistant.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
the ^ati++++=the
work ^nn++++=work
was ^vbd+bedz+aux++=was
so ^ql++++=so
conscientiously ^rb++++=conscientiously
done ^vprf+++xvbn+=done
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all
astonish ^vb++++=astonish
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
and ^cc+phrs+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
himself ^ppl+pp3+++=himself
the ^ati++++=the
satisfaction ^nn+nom+++=satisfaction
of ^in++++=of
finding ^xvbg+++xvbg+=finding
fault ^npl++++=fault:
: ^zz++++=EXTRAWORD
just ^rb+emph+++=just
to ^to++++=to
remind ^vbi++++=remind
Topham ^np+++??+=Topham
that ^tht+rel+obj++=that
his ^pp$+pp3+++=his
bread ^nn++++=bread
depended ^vbd+++xvbn+=depended
on ^in++++=on
another ^dt++++=another's
's ^vbz+bez+vrb++0=EXTRAWORD
goodwill ^nn++++=goodwill.
. ^zz++++=EXTRAWORD
Congenial ^jj+atrb+++=Congenial
indolence ^nn+nom+++=indolence
grew ^vbd+++xvbn+=grew
upon ^in++++=upon
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
talked ^vbd+++xvbnx+=talked
only ^rb+down+++=only
the ^ati++++=the
more ^rbr++++=more
of ^in++++=of
his ^pp$+pp3+++=his
ceaseless ^jj+atrb+++=ceaseless
exertions ^nns+nom+++=exertions.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
in ^in++++=in
the ^ati++++=the
evening ^nn++++=evening
he ^pp3a+pp3+++=he
would ^md+prd+++=would
throw ^vb++++=throw
up ^rp++++=up
his ^pp$+pp3+++=his
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
yawn ^nn++++=yawn
wearily ^rb+cnj+++=wearily,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
declare ^vb+vpub+++=declare
that ^tht+vcmp+++=that
so ^ql++++=so
much ^ap++++=much
toil ^nn++++=toil
with ^in++++=with
such ^abl++++=such
paltry ^jj+atrb+++=paltry
results ^nns++++=results
was ^vbd+bedz+vrb++=was
a ^at++++=a
heart ^nn++++=heart-breaking
- ^zz++++=EXTRAWORD
breaking ^vbg+++xvbg+=EXTRAWORD
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Topham ^np+++??+=Topham
stared ^vbd+++xvbn+=stared
sullenly ^rb++++=sullenly
at ^in++++=at
the ^ati++++=the
sixpence ^nn+nom+++=sixpence.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
but ^cc++++=but
the ^ati++++=the
latest ^nn++++=latest
of ^in++++=of
many ^ap++++=many
insults ^nns+++??+=insults,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
never ^rb++++=never
before ^cs+sub+++=before
had ^vb+hv+vrb++=had
he ^pp3a+pp3+++=he
so ^cs+sub+++=so
tasted ^vprf+++xvbn+=tasted
the ^ati++++=the
shame ^nn++++=shame
of ^in++++=of
his ^pp$+pp3+++=his
subjection ^nn+nom+++=subjection.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
earning ^vbg+++xvbgx+=earning
a ^at++++=a
living ^nvbg+++xvbg+=living,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
right ^nn++++=right
to ^to+ncmp+++=to
self ^vb++++=self-respect,
- ^zz++++=EXTRAWORD
respect ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
more ^rbr++++=more
strenuously ^jj++++=strenuously
than ^in++++=than
Starkey ^np+++??+=Starkey
ever ^rb++++=ever
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
fellow ^jjb++++=fellow
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
feel ^vb+vprv+++=feel
like ^in++++=like
a ^at++++=a
mendicant ^nn+nom+++=mendicant.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
nerves ^nns++++=nerves
quivered ^vbd+++xvbn+=quivered,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
struck ^vbd+++xvbnx+=struck
the ^ati++++=the
table ^nn++++=table
fiercely ^rb+cnj+++=fiercely,
, ^zz++++=EXTRAWORD
shouting ^vbg+vpub++xvbg+=shouting
within ^in++++=within
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
' ^zz++++='Brute!
brute ^jjb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Cad ^nn++++=Cad!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
pocketed ^vbd+++xvbnx+=pocketed
the ^ati++++=the
coin ^nn++++=coin
and ^cc++++=and
got ^vpsv++agls+xvbn+=got
on ^rb+phrv+++=on
with ^in+ppvb+++=with
his ^pp$+pp3+++=his
duties ^nns++++=duties.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
toil ^nn++++=toil
of ^in++++=of
a ^at++++=a
peculiarly ^rb++++=peculiarly
wearisome ^jj+atrb+++=wearisome
and ^cc+phrs+++=and
enervating ^jj+atrb+++=enervating
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
Starkey ^np++++=Starkey's
's ^$++++=EXTRAWORD
advertisements ^nns+nom+++=advertisements,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
were ^vbd+bed+vrb++=were
chiefly ^rb++++=chiefly
in ^in++++=in
the ^ati++++=the
country ^nn++++=country
newspapers ^nns+nom+++=newspapers,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
him ^pp3o+pp3+++=him
in ^in++++=in
communication ^nn+nom+++=communication
with ^in++++=with
persons ^nns++++=persons
of ^in++++=of
both ^abx++++=both
sexes ^nns++++=sexes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
any ^dti++++=any
age ^nn++++=age
from ^in++++=from
seventeen ^cd++++=seventeen
onwards ^rb+cnj+++=onwards,
, ^zz++++=EXTRAWORD
the ^ati++++=the
characteristic ^jj++++=characteristic
common ^jj++++=common
to ^in++++=to
them ^pp3o+pp3+++=them
all ^abn++++=all
being ^jj+atrb++xvbg+=being
inexperience ^nn+nom+++=inexperience
and ^cc++++=and
intellectual ^jj+atrb+++=intellectual
helplessness ^nns+nom+++=helplessness.
. ^zz++++=EXTRAWORD
Most ^ap+emph+++=Most
of ^in++++=of
these ^dt+dem+++=these
correspondents ^nns++++=correspondents
desired ^vbd+++xvbn+=desired
to ^to+vcmp+++=to
pass ^vbi++++=pass
some ^dti++++=some
examination ^nn+nom+++=examination;
; ^zz++++=EXTRAWORD
a ^ap++++=a
few ^ap"++++=few
aimed ^jj+++xvbn+=aimed--or
-- ^--+clp+++=EXTRAWORD
or ^cc+cls+++=EXTRAWORD
professed ^vpsv++agls+xvbn+=professed
to ^in++++=to
aim ^nn++++=aim--merely
-- ^--+clp+++=EXTRAWORD
merely ^rb+down+++=EXTRAWORD
at ^in++++=at
self ^nn++++=self-improvement,
- ^zz++++=EXTRAWORD
improvement ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
called ^vbd+++xvbnx+=called
' ^zz++++='culture.'
culture ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Starkey ^np+++??+=Starkey,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
undertook ^jj+atrb++xvbn+=undertook
tuition ^nn+nom+++=tuition
in ^in++++=in
any ^dti++++=any
subject ^nn++++=subject,
, ^zz++++=EXTRAWORD
to ^in++++=to
any ^dti++++=any
end ^nn++++=end,
, ^zz++++=EXTRAWORD
stipulating ^jj+++xvbg+=stipulating
only ^rb+down+++=only
that ^dt+dem+++=that
his ^pp$+pp3+++=his
fees ^nns++++=fees
should ^md+nec+++=should
be ^vb+be+aux++=be
paid ^vpsv++agls+xvbnx+=paid
in ^in++++=in
advance ^nn+nom+++=advance.
. ^zz++++=EXTRAWORD
Throughout ^in++++=Throughout
the ^ati++++=the
day ^nn++++=day
his ^pp$+pp3+++=his
slave ^nn++++=slave
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
correcting ^vbg+++xvbgx+=correcting
Latin ^jj+atrb+++=Latin
and ^cc+phrs+++=and
Greek ^jj+atrb+++=Greek
exercises ^nns++++=exercises,
, ^zz++++=EXTRAWORD
papers ^nns++++=papers
in ^in++++=in
mathematical ^jj+atrb+++=mathematical
or ^cc+phrs+++=or
physical ^jj+atrb+++=physical
science ^nn+nom+++=science,
, ^zz++++=EXTRAWORD
answers ^nns+nom+++=answers
to ^in++++=to
historical ^jj+atrb+++=historical
questions ^nns+nom+++=questions:
: ^zz++++=EXTRAWORD
all ^abn++++=all
elementary ^jj++++=elementary
and ^cc++++=and
many ^ap++++=many
grotesquely ^rb++++=grotesquely
bad ^jj++++=bad.
. ^zz++++=EXTRAWORD
On ^in++++=On
completing ^xvbg+++xvbg+=completing
each ^dt++++=each
set ^vwbn+++xvbn+=set
he ^pp3a+pp3+++=he
wrote ^vbd+vprv++xvbnx+=wrote
the ^ati++++=the
expected ^jj+atrb++xvbn+=expected
comment ^nn+nom+++=comment;
; ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
briefly ^rb+cnj+++=briefly,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
at ^in++++=at
considerable ^jj+atrb+++=considerable
length ^nn++++=length.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
now ^rn+tm+++=now
turned ^vbd+++xvbn+=turned
to ^in++++=to
a ^at++++=a
bundle ^nn++++=bundle
of ^in++++=of
so ^ql++++=so-called
- ^zz++++=EXTRAWORD
called ^xvbn+++xvbn+=EXTRAWORD
essays ^nns++++=essays,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
opening ^xvbg+++xvbg+=opening
the ^ati++++=the
first ^rb++++=first
could ^md+pos+++=could
not ^xnot++not++=not
repress ^nns+nom+++=repress
a ^at++++=a
groan ^nn++++=groan.
. ^zz++++=EXTRAWORD
No ^at++++=No!
! ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
beyond ^in++++=beyond
his ^pp$+pp3+++=his
strength ^nn++++=strength.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
make ^vb++++=make
up ^rp++++=up
the ^ati++++=the
parcels ^nns++++=parcels
for ^in++++=for
post ^nn++++=post,
, ^zz++++=EXTRAWORD
write ^vb++++=write
the ^ati++++=the
half ^abn++++=half-dozen
- ^zz++++=EXTRAWORD
dozen ^cd++++=EXTRAWORD
letters ^nns+nom+++=letters
that ^tht+rel+subj++=that
must ^md+nec+++=must
be ^vb+be+aux++=be
sent ^vpsv++agls+xvbnx+=sent
to ^to++++=to-day,
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
go ^vb++++=go
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
he ^pp3a+pp3+++=he
not ^xnot++not++=not
sixpence ^nn+nom+++=sixpence
in ^in++++=in
his ^pp$+pp3+++=his
pocket ^nn++++=pocket?
? ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
this ^dt+dem+++=this
resolve ^nn++++=resolve
some ^dti++++=some
one ^cd1++++=one
knocked ^vprf+++xvbn+=knocked
at ^rb++++=at
the ^ati++++=the
sitting ^jj+++xvbg+=sitting-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
the ^ati++++=the
inattention ^nn+nom+++=inattention
of ^in++++=of
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
expects ^vbz++++=expects
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
Topham ^np+++??+=Topham
bade ^vbd+++xvbn+=bade
enter ^vb++++=enter.
. ^zz++++=EXTRAWORD
' ^zz++++='A
a ^at++++=EXTRAWORD
gen ^npt++++=gen'man
'man ^jj++be++0=EXTRAWORD
asking ^jj+++xvbg+=asking
for ^in++++=for
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Starkey ^np++++=Starkey,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
servant ^nn+nom+++=servant.
. ^zz++++=EXTRAWORD
' ^zz++++='All
all ^abn++++=EXTRAWORD
right ^jj++++=right.
. ^zz++++=EXTRAWORD
Send ^vb++++=Send
him ^pp3o+pp3+++=him
in ^in+strn+++=in.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
then ^rn+tm+++=then
entered ^vbd+++xvbn+=entered
a ^at++++=a
man ^nn++++=man
whose ^whp+rel+obj++=whose
years ^nns++++=years
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
something ^pn++++=something
short ^jj++++=short
of ^in++++=of
fifty ^cd++++=fifty,
, ^zz++++=EXTRAWORD
a ^at++++=a
hale ^np++++=hale,
, ^zz++++=EXTRAWORD
ruddy ^jj++++=ruddy-cheeked,
- ^zz++++=EXTRAWORD
cheeked ^jj+atrb++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
stoutish ^jj+atrb+++=stoutish
man ^nn++++=man,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
dress ^nn++++=dress
and ^cc++++=and
bearing ^xvbg+++xvbg+=bearing
made ^vprf+++xvbn+=made
it ^pp3+it+++=it
probable ^jj++++=probable
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
no ^at++++=no
Londoner ^nn+nom+++=Londoner.
. ^zz++++=EXTRAWORD
' ^zz++++='Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Starkey ^np++++=Starkey,
, ^zz++++=EXTRAWORD
M.a. ^np+++??+=M.A.?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
inquired ^vbd+++xvbnx+=inquired,
, ^zz++++=EXTRAWORD
rather ^rb++++=rather
nervously ^rb+cnj+++=nervously,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
his ^pp$+pp3+++=his
smile ^nn++++=smile
and ^cc++++=and
his ^pp$+pp3+++=his
upright ^jj+atrb+++=upright
posture ^nn++++=posture
did ^vbd+dod+aux++=did
not ^xnot++not++=not
lack ^vb++++=lack
a ^at++++=a
certain ^jj+atrb+++=certain
dignity ^nn+nom+++=dignity.
. ^zz++++=EXTRAWORD
' ^zz++++='Quite
quite ^rb++++=EXTRAWORD
right ^jj++++=right,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
murmured ^vbd+++xvbn+=murmured
Topham ^np+++??+=Topham,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
authorised ^vpsv++agls+xvbnx+=authorised
to ^to++++=to
represent ^vbi++++=represent
his ^pp$+pp3+++=his
principal ^jjb++++=principal
to ^in++++=to
any ^dti++++=any
one ^cd1++++=one
coming ^vbg+++xvbg+=coming
on ^in++++=on
business ^nns+nom+++=business.
. ^zz++++=EXTRAWORD
' ^zz++++='Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
take ^vb++++=take
a ^at++++=a
seat ^nn++++=seat?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
know ^vb+vprv+++=know
my ^pp$+pp1+++=my
name ^nn++++=name,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
the ^ati++++=the
stranger ^nn+nom+++=stranger.
. ^zz++++=EXTRAWORD
' ^zz++++='Wigmore--Abraham
wigmore ^np++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
abraham ^np++++=EXTRAWORD
Wigmore ^np+++??+=Wigmore.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Very
very ^ql+amp+++=EXTRAWORD
glad ^jj++++=glad
to ^to+jcmp+++=to
meet ^vbi++++=meet
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wigmore ^np++++=Wigmore.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
point ^nn++++=point
of ^in++++=of
sending ^xvbg+++xvbg+=sending
your ^pp$+pp2+++=your
last ^jj+atrb+++=last
batch ^nn++++=batch
of ^in++++=of
papers ^nns++++=papers
to ^in++++=to
the ^ati++++=the
post ^nn++++=post.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
will ^md+prd+++=will
find ^vb+vprv+++=find,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
time ^nn++++=time,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
praise ^vb++++=praise
them ^pp3o+pp3+++=them
unreservedly ^rb++++=unreservedly.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
listener ^nn+nom+++=listener
fairly ^rb++++=fairly
blushed ^vbd+++xvbn+=blushed
with ^in++++=with
delight ^nn++++=delight;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
grasped ^vbd+vprv+tht0+xvbnx+=grasped
his ^pp$+pp3+++=his
short ^jj+atrb+++=short
beard ^nn++++=beard
with ^in++++=with
his ^pp$+pp3+++=his
left ^jj+atrb++xvbn+=left
hand ^nn++++=hand
and ^cc++++=and
laughed ^vbd+++xvbn+=laughed
silently ^rb+cnj+++=silently,
, ^zz++++=EXTRAWORD
showing ^vbg+vprv++xvbg+=showing
excellent ^jj+atrb+++=excellent
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Starkey ^np++++=Starkey,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied
at ^rb++++=at
length ^rb"++++=length
in ^in++++=in
a ^at++++=a
moderately ^rb++++=moderately
subdued ^jj+atrb+++=subdued
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=did
really ^rb+emph+splt++=really
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++0=I'd
'd ^vbd+hvd+aux++=EXTRAWORD
managed ^vprf+++xvbnx+=managed
better ^jjr++++=better
than ^in++++=than
usual ^nn++++=usual.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
much ^ap++++=much
thanks ^rb+dspt+++=thanks
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You've
've ^vb+hv+aux++0=EXTRAWORD
helped ^vprf+++xvbnx+=helped
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Starkey ^np++++=Starkey,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
really ^rb+emph+++=really
have ^vb+hv+vrb++=have.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
one ^cd1++++=one
reason ^nn++++=reason
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
happening ^vbg+++xvbg+=happening
to ^to+vcmp+++=to
come ^vbi++++=come
up ^in+cmpx+++=up
to ^in++++=to
London ^np++++=London,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
have ^vbi++vrb++=have
the ^ati++++=the
pleasure ^nn++++=pleasure
of ^in++++=of
seeing ^xvbg+++xvbg+=seeing
you ^pp2+pp2+++=you;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
really ^rb+emph+++=really
did ^vbd+dod+aux++=did
want ^vb++++=want
to ^to+vcmp+++=to
thank ^vbi++++=thank
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Chapter ^nn++++=CHAPTER
Iii ^np+++??+=III
Topham ^np+++??+=Topham
was ^vbd+bedz+aux++=was
closely ^rb++splt++=closely
observing ^vbg+vprv++xvbgx+=observing
this ^dt+dem+++=this
singular ^jj+atrb+++=singular
visitor ^nn++++=visitor.
. ^zz++++=EXTRAWORD
