It ^pp3+it+++=It
arrived ^jj+++xvbn+=arrived
from ^in++++=from
London ^np++++=London.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
finally ^rb++++=finally
sundry ^jj+atrb+++=sundry
musical ^jj+atrb+++=musical
critics ^nns++++=critics
arrived ^vbd+++xvbn+=arrived
from ^in++++=from
the ^ati++++=the
offices ^nns++++=offices
of ^in++++=of
sundry ^jj+atrb+++=sundry
London ^np++++=London
dailies ^nns++++=dailies.
. ^zz++++=EXTRAWORD
The ^ati++++=The
presence ^nn+nom+++=presence
of ^in++++=of
these ^dt+dem+++=these
latter ^ap++++=latter
convinced ^jj+++xvbn+=convinced
an ^at++++=an
awed ^jj+atrb++xvbn+=awed
population ^nn+nom+++=population
that ^tht+rel+obj++=that
its ^pp$+it+++=its
Festival ^nn+nom+++=Festival
was ^vbd+bedz+vrb++=was
a ^at++++=a
real ^jj+atrb+++=real
Festival ^nn+nom+++=Festival,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
a ^at++++=a
local ^nn++++=local
make ^vb++++=make-believe.
- ^zz++++=EXTRAWORD
believe ^vb+vprv+++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
it ^pp3+it+++=it
also ^rb++++=also
tranquillized ^jj+++xvbn+=tranquillized
in ^in++++=in
some ^dti++++=some
degree ^nn++++=degree
the ^ati++++=the
exasperating ^jj+atrb+++=exasperating
and ^cc+phrs+++=and
disconcerting ^jj+atrb+++=disconcerting
effect ^nn++++=effect
of ^in++++=of
a ^at++++=a
telegram ^nn++++=telegram
from ^in++++=from
the ^ati++++=the
capricious ^jj+atrb+++=capricious
Countess ^nns+nom+++=Countess
of ^in++++=of
Chell ^np+++??+=Chell
( ^zz++++=(who
who ^whp+who+++=EXTRAWORD
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
six ^cd++++=six
balcony ^nn++++=balcony
seats ^nns++++=seats
and ^cc++++=and
was ^vbd+bedz+vrb++=was
the ^ati++++=the
official ^nn++++=official
advertised ^vbd+++xvbn+=advertised
high ^np++++=high
patroness ^nns+nom+++=patroness
of ^in++++=of
the ^ati++++=the
Festival ^nn+nom+++=Festival)
) ^zz++++=EXTRAWORD
announcing ^vbg+++xvbg+=announcing
at ^rb++++=at
the ^ati++++=the
last ^jj+atrb+++=last
moment ^nn++++=moment
that ^tht+rel+obj++=that
she ^pp3a+pp3+++=she
could ^md+pos+++=could
not ^xnot++not++=not
attend ^vb++++=attend.
. ^zz++++=EXTRAWORD
Iii ^np+++??+=III
Mrs ^npt++++=Mrs
Swann ^np++++=Swann's
's ^$++++=EXTRAWORD
justification ^nn+nom+++=justification
for ^in++++=for
considering ^xvbg+++xvbg+=considering
( ^zz++++=(as
as ^ql++++=EXTRAWORD
she ^pp3a+pp3+++=she
in ^in++++=in
fact ^nn++++=fact
did ^vbd+dod+aux++=did
consider ^nn+nom+++=consider)
) ^zz++++=EXTRAWORD
that ^cs+sub+++=that
her ^pp3o+pp3+++=her
son ^nn++++=son
was ^vbd+bedz+vrb++=was
either ^dtx++++=either
the ^ati++++=the
base ^nn++++=base
or ^cc++++=or
the ^ati++++=the
apex ^nn++++=apex
of ^in++++=of
the ^ati++++=the
splendid ^jj+atrb+++=splendid
pyramid ^nn++++=pyramid
of ^in++++=of
the ^ati++++=the
Festival ^nn+nom+++=Festival
lay ^vbd+++xvbn+=lay
in ^in++++=in
the ^ati++++=the
following ^jj+atrb++xvbg+=following
facts: ^nn+++??+=facts:-From
- ^zz++++=EXTRAWORD
from ^in++++=EXTRAWORD
earliest ^jjt+atrb+++=earliest
infancy ^nn++++=infancy
Gilbert ^np++++=Gilbert
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
musical ^jj+atrb+++=musical
prodigy ^nn+++??+=prodigy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
circle ^nn++++=circle
of ^in++++=of
his ^pp$+pp3+++=his
fame ^nn++++=fame
had ^vb+hv+aux++=had
constantly ^rb++splt++=constantly
been ^vprf+ben+aux+xvbnx+=been
extending ^vbg+++xvbgx+=extending.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
play ^vb++++=play
the ^ati++++=the
piano ^nn++++=piano
with ^in++++=with
his ^pp$+pp3+++=his
hands ^nns++++=hands
before ^cs+sub+++=before
his ^pp$+pp3+++=his
legs ^nns++++=legs
were ^vbd+bed+vrb++=were
long ^rb++++=long
enough ^qlp++++=enough
for ^in++++=for
him ^pp3o+pp3+++=him
to ^to++++=to
play ^vbi++++=play
it ^pp3+it+++=it
with ^in++++=with
his ^pp$+pp3+++=his
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+aux++=is
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
use ^vb++++=use
the ^ati++++=the
pedals ^nns++++=pedals.
. ^zz++++=EXTRAWORD
A ^at++++=A
spectacle ^nn++++=spectacle
formerly ^rb+tm+++=formerly
familiar ^jj++++=familiar
to ^in++++=to
the ^ati++++=the
delighted ^jj+atrb++xvbn+=delighted
friends ^nns++++=friends
of ^in++++=of
the ^ati++++=the
Swanns ^np+++??+=Swanns
was ^vbd+bedz+vrb++=was
Gilbert ^np++++=Gilbert,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
pinafore ^nn+++??+=pinafore
and ^cc++++=and
curls ^nns++++=curls,
, ^zz++++=EXTRAWORD
seated ^j+++xvbn+=seated
on ^in++++=on
a ^at++++=a
high ^jj+atrb+++=high
chair ^nn++++=chair
topped ^vbd+++xvbn+=topped
with ^in++++=with
a ^at++++=a
large ^jj+atrb+++=large
Bible ^nn++++=Bible
and ^cc++++=and
a ^at++++=a
bound ^jj+atrb++xvbn+=bound
volume ^nn++++=volume
of ^in++++=of
the ^ati++++=the
Graphic ^jj++++=Graphic,
, ^zz++++=EXTRAWORD
playing ^vbg+++xvbg+=playing
" ^zz++++="Home
home ^nr++++=EXTRAWORD
Sweet ^nn++++=Sweet
Home ^nr++++=Home"
" ^zz++++=EXTRAWORD
with ^in++++=with
Thalberg ^np++++=Thalberg's
's ^$++++=EXTRAWORD
variations ^nns+nom+++=variations,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
his ^pp$+pp3+++=his
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
standing ^vbg+++xvbg+=standing
by ^in++++=by
his ^pp$+pp3+++=his
side ^nn++++=side
on ^rp++++=on
her ^pp3o+pp3+++=her
right ^jj+atrb+++=right
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
the ^ati++++=the
loud ^jj+atrb+++=loud
pedal ^nn++++=pedal
on ^in++++=on
or ^cc++++=or
off ^in+pl+++=off
with ^in++++=with
her ^pp$+pp3+++=her
left ^vbd+++xvbn+=left
foot ^nn++++=foot
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
infant ^nn++++=infant's
's ^$++++=EXTRAWORD
whispered ^vpsv++agls+xvbnx+=whispered
orders ^nns++++=orders.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
play ^vb++++=play
from ^in++++=from
ear ^nn++++=ear--playing
-- ^--+clp+++=EXTRAWORD
playing ^vbg+++xvbg+=EXTRAWORD
from ^in++++=from
ear ^nn++++=ear
being ^xvbg+++xvbg+=being
deemed ^xvbn+++xvbn+=deemed
especially ^rb++++=especially
marvellous ^jj++++=marvellous--until
-- ^--+clp+++=EXTRAWORD
until ^cs+sub+++=EXTRAWORD
some ^dti++++=some
expert ^nn++++=expert
told ^vbd+vpub++xvbn+=told
Mrs ^npt++++=Mrs
Swann ^np++++=Swann
that ^tht+rel+subj++=that
playing ^vbg+++xvbg+=playing
solely ^rb++++=solely
from ^in++++=from
ear ^nn++++=ear
was ^vbd+bedz+vrb++=was
a ^at++++=a
practice ^nn++++=practice
to ^to++++=to
be ^vbi+vbi+aux++=be
avoided ^vpsv++agls+xvbnx+=avoided
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
wished ^vbd+vprv+tht0+xvbnx+=wished
her ^pp$+pp3+++=her
son ^nn++++=son
to ^to++++=to
fulfil ^vbi++++=fulfil
the ^ati++++=the
promise ^nn++++=promise
of ^in++++=of
his ^pp$+pp3+++=his
babyhood ^nn+nom+++=babyhood.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
lessons ^nns++++=lessons
at ^in++++=at
Knype ^np+++??+=Knype,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
teach ^vbi+vsua+tht0++=teach
his ^pp$+pp3+++=his
teacher ^nn++++=teacher.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
learn ^vb+vprv+++=learn
the ^ati++++=the
fiddle ^nn++++=fiddle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
learn ^vb+vprv+++=learn
the ^ati++++=the
fiddle ^nn++++=fiddle;
; ^zz++++=EXTRAWORD
also ^rb++++=also
the ^ati++++=the
viola ^nn+++??+=viola.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
pretend ^vb+vprv+++=pretend
to ^to+vcmp+++=to
play ^vbi++++=play
the ^ati++++=the
flute ^nn++++=flute,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
at ^rb++++=at
school ^nn++++=school
the ^ati++++=the
other ^ap++++=other
boys ^nns++++=boys
would ^md+prd+++=would
bring ^vb++++=bring
him ^pp3o+pp3+++=him
their ^pp$+pp3+++=their
penny ^nn++++=penny
or ^cc++++=or
even ^rb++++=even
sixpenny ^jjb+atrb+++=sixpenny
whistles ^nns++++=whistles
so ^ql++++=so
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
might ^md+pos+++=might
show ^vb++++=show
them ^pp3o+pp3+++=them
of ^in++++=of
what ^wdt+who+++=what
wonderful ^jj+atrb+++=wonderful
feats ^nns++++=feats
a ^at++++=a
common ^jj+atrb+++=common
tin ^nn++++=tin
whistle ^nn++++=whistle
is ^vbz+bez+vrb++=is
capable ^jj+pred+++=capable.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Swann ^np++++=Swann
was ^vbd+bedz+vrb++=was
secretary ^npt+nom+++=secretary
for ^in++++=for
the ^ati++++=the
Toft ^np++++=Toft
End ^np++++=End
Brickworks ^np+++??+=Brickworks
and ^cc++++=and
Colliery ^nn+nom+++=Colliery
Company ^nn++++=Company
( ^zz++++=(Limited).
limited ^jj+++xvbn+=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Swann ^np++++=Swann
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
the ^ati++++=the
whole ^nn++++=whole
of ^in++++=of
his ^pp$+pp3+++=his
career ^nn++++=career
in ^in++++=in
the ^ati++++=the
offices ^nns++++=offices
of ^in++++=of
the ^ati++++=the
prosperous ^jj+atrb+++=prosperous
Toft ^np++++=Toft
End ^nn++++=End
Company ^nn++++=Company,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
imagination ^nn+nom+++=imagination
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move
freely ^rb++++=freely
beyond ^in++++=beyond
the ^ati++++=the
company ^nn++++=company's
's ^$++++=EXTRAWORD
premises ^nns++++=premises.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
certainly ^rb++splt++=certainly
intended ^vprf+++xvbnx+=intended
that ^tht+vcmp+++=that
Gilbert ^np++++=Gilbert
should ^md+nec+++=should
follow ^vb+vprv+++=follow
in ^in++++=in
his ^pp$+pp3+++=his
steps ^nns++++=steps;
; ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
he ^pp3a+pp3+++=he
meant ^vbd+vprv++xvbnx+=meant
to ^to+vcmp+++=to
establish ^vbi+vprv+++=establish
a ^at++++=a
dynasty ^nn++++=dynasty
of ^in++++=of
Swanns ^np+++??+=Swanns,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
secretaryship ^nn+nom+++=secretaryship
of ^in++++=of
the ^ati++++=the
twenty ^cd++++=twenty
percent ^nnu++++=percent
paying ^vwbg+++xvbg+=paying
company ^nn++++=company
should ^md+nec+++=should
descend ^vb++++=descend
for ^rb++++=for
ever ^rb"++++=ever
from ^in++++=from
father ^nn++++=father
to ^in++++=to
son ^nn++++=son.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Gilbert ^np++++=Gilbert's
's ^$++++=EXTRAWORD
astounding ^jj+atrb+++=astounding
facility ^nn+nom+++=facility
in ^in++++=in
music ^nn++++=music
had ^vbd+hvd+aux++=had
shaken ^vprf+++xvbnx+=shaken
even ^rb++++=even
this ^dt+dem+++=this
resolve ^nn++++=resolve,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Gilbert ^np++++=Gilbert
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
allowed ^vpsv++agls+xvbnx+=allowed
at ^rb++++=at
the ^ati++++=the
age ^nn++++=age
of ^in++++=of
fifteen ^cd++++=fifteen
to ^to++++=to
enter ^vbi++++=enter,
, ^zz++++=EXTRAWORD
as ^in++++=as
assistant ^nn+nom+++=assistant,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shop ^nn++++=shop
of ^in++++=of
Mr ^npt++++=Mr
James ^np++++=James
Otkinson ^np+++??+=Otkinson,
, ^zz++++=EXTRAWORD
the ^ati++++=the
piano ^nn++++=piano
and ^cc++++=and
musical ^jj+atrb+++=musical
instrument ^nn+nom+++=instrument
dealer ^nn++++=dealer
and ^cc++++=and
musicseller ^jjr++++=musicseller,
, ^zz++++=EXTRAWORD
in ^in++++=in
Crown ^nn++++=Crown
Square ^nn++++=Square,
, ^zz++++=EXTRAWORD
Hanbridge ^np+++??+=Hanbridge.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
himself ^ppl+pp3+++=himself
in ^in++++=in
a ^at++++=a
musical ^jj+atrb+++=musical
atmosphere ^nn++++=atmosphere.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
at ^rb++splt++=at
once ^rb"+tm+++=once
established ^vbd+vprv++xvbn+=established
a ^at++++=a
reputation ^nn+nom+++=reputation
for ^in++++=for
showing ^nn++++=showing
off ^in+pl+++=off
the ^ati++++=the
merits ^nns++++=merits
of ^in++++=of
a ^at++++=a
piano ^nn++++=piano,
, ^zz++++=EXTRAWORD
a ^at++++=a
song ^nn++++=song,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
waltz ^nn++++=waltz,
, ^zz++++=EXTRAWORD
to ^in++++=to
customers ^nns+nom+++=customers
male ^jj++++=male
and ^cc+phrs+++=and
female ^jj++++=female.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
thirty ^cd++++=thirty
pianos ^nns++++=pianos,
, ^zz++++=EXTRAWORD
seven ^cd++++=seven
harmoniums ^nns+++??+=harmoniums,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
new ^jj++++=new
and ^cc++++=and
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
classical ^jj+atrb+++=classical
music ^nn++++=music
to ^in++++=to
experiment ^nn+nom+++=experiment
with ^in+strn+++=with.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
play ^vb++++=play
any ^dti++++=any
" ^zz++++="piece"
piece ^nn++++=EXTRAWORD
" ^zz++++=EXTRAWORD
at ^in++++=at
sight ^nn++++=sight
for ^in++++=for
the ^ati++++=the
benefit ^nn++++=benefit
of ^in++++=of
any ^dti++++=any
lady ^nn++++=lady
in ^in++++=in
search ^in"++++=search
of ^in"++++=of
a ^at++++=a
nice ^jj+atrb+++=nice
easy ^jj+atrb+++=easy
waltz ^nn++++=waltz
or ^cc++++=or
reverie ^nn++++=reverie.
. ^zz++++=EXTRAWORD
Unfortunately ^rb++++=Unfortunately
ladies ^nns++++=ladies
would ^md+prd+++=would
complain ^vb+vpub+++=complain
that ^tht+vcmp+++=that
the ^ati++++=the
pieces ^nns++++=pieces
proved ^vbd+vprv++xvbn+=proved
much ^ap++++=much
more ^rbr++++=more
difficult ^jj++++=difficult
at ^in++++=at
home ^nr++++=home
than ^cs+sub+++=than
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
seemed ^vprf+++xvbnx+=seemed
under ^in++++=under
the ^ati++++=the
fingers ^nns+nom+++=fingers
of ^in++++=of
Gilbert ^np++++=Gilbert
in ^in++++=in
the ^ati++++=the
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
give ^vbi++++=give
lessons ^nns++++=lessons
on ^in++++=on
the ^ati++++=the
piano ^nn++++=piano.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
here ^rn+pl+++=here
he ^pp3a+pp3+++=he
satisfied ^vbd+++xvbnx+=satisfied
his ^pp$+pp3+++=his
secret ^jj+atrb+++=secret
ambition ^nn+nom+++=ambition
to ^to++++=to
learn ^vbi+vprv+++=learn
the ^ati++++=the
violoncello ^nn+++??+=violoncello,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Otkinson ^np++++=Otkinson
having ^vwbg+hvg++xvbg+=having
in ^in++++=in
stock ^nn++++=stock
a ^at++++=a
violoncello ^nn+++??+=violoncello
that ^tht+rel+subj++=that
had ^vb+hv+aux++=had
never ^rb++splt++=never
found ^vprf+++xvbnx+=found
a ^at++++=a
proper ^jj+atrb+++=proper
customer ^nn+nom+++=customer.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
progress ^nns+nom+++=progress
with ^in++++=with
the ^ati++++=the
' ^zz++++='cello
cello ^nn+++??+=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
such ^abl++++=such
that ^dt+dem+++=that
the ^ati++++=the
theatre ^nn++++=theatre
people ^nns++++=people
offered ^vbd+++xvbn+=offered
him ^pp3o+pp3+++=him
an ^at++++=an
engagement ^nn+nom+++=engagement,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
his ^pp$+pp3+++=his
father ^nn++++=father
and ^cc++++=and
his ^pp$+pp3+++=his
own ^ap++++=own
sense ^nn++++=sense
of ^in++++=of
the ^ati++++=the
enormous ^jj+atrb+++=enormous
respectability ^nn+nom+++=respectability
of ^in++++=of
the ^ati++++=the
Swanns ^np+++??+=Swanns
compelled ^vwbn+++xvbn+=compelled
him ^pp3o+pp3+++=him
to ^to++++=to
refuse ^vbi++++=refuse.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
always ^rb++++=always
played ^vbd+++xvbn+=played
in ^in++++=in
the ^ati++++=the
band ^nn++++=band
of ^in++++=of
the ^ati++++=the
Five ^cd++++=Five
Towns ^nns++++=Towns
Amateur ^jjb+atrb+++=Amateur
Operatic ^jj+atrb+++=Operatic
Society ^nn++++=Society,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
beloved ^jj+pred+++=beloved
by ^in++++=by
its ^pp$+it+++=its
conductor ^nn++++=conductor
as ^ql++++=as
being ^jj+++xvbg+=being
utterly ^rb+amp+++=utterly
reliable ^jj++++=reliable.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
connection ^nn+nom+++=connection
with ^in++++=with
choirs ^nns++++=choirs
started ^vbd+++xvbn+=started
through ^in++++=through
his ^pp$+pp3+++=his
merits ^nns++++=merits
as ^ql++++=as
a ^at++++=a
rehearsal ^nn+nom+++=rehearsal
accompanist ^nn+nom+++=accompanist
who ^whp+rel+subj++=who
could ^md+pos+++=could
keep ^vb++++=keep
time ^nn++++=time
and ^cc++++=and
make ^vb++++=make
his ^pp$+pp3+++=his
bass ^nn++++=bass
chords ^nns++++=chords
heard ^vbd+vprv++xvbn+=heard
against ^in++++=against
a ^at++++=a
hundred ^cd++++=hundred
and ^cc++++=and
fifty ^cd++++=fifty
voices ^nns++++=voices.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
appointed ^vpsv++agls+xvbnx+=appointed
( ^zz++++=(nem.
nem ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
con ^np++++=con.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
rehearsal ^nn+nom+++=rehearsal
accompanist ^nn+nom+++=accompanist
to ^in++++=to
the ^ati++++=the
Festival ^nn+nom+++=Festival
Chorus ^nn++++=Chorus.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
entire ^jjb+atrb+++=entire
Festival ^nn+nom+++=Festival
music ^nn++++=music
backwards ^rb++++=backwards
and ^cc++++=and
upside ^nn++++=upside
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
his ^pp$+pp3+++=his
modestly ^jj++++=modestly-expressed
- ^zz++++=EXTRAWORD
expressed ^vbd+vpub++xvbn+=EXTRAWORD
desire ^nn++++=desire
to ^to+ncmp+++=to
add ^vbi+vpub+tht0++=add
his ^pp$+pp3+++=his
' ^zz++++='cello
cello ^nn+++??+=EXTRAWORD
as ^ql++++=as
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
local ^jj+atrb+++=local
reinforcements ^nns+nom+++=reinforcements
of ^in++++=of
the ^ati++++=the
London ^np++++=London
orchestra ^nn++++=orchestra
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
almost ^rb+hdg+splt++=almost
eagerly ^rb++++=eagerly
complied ^vprf+++xvbn+=complied
with ^in++++=with
by ^in++++=by
the ^ati++++=the
Advisory ^jj+atrb+++=Advisory
Committee ^nn+nom+++=Committee.
. ^zz++++=EXTRAWORD
Nor ^cc+cls+neg++=Nor
was ^vbd+bedz+vrb++=was
this ^dt+dem+++=this
all ^abn++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
invited ^vpsv++agls+xvbnx+=invited
to ^in++++=to
dinner ^nn++++=dinner
by ^in++++=by
Mrs ^npt++++=Mrs
Clayton ^np++++=Clayton
Vernon ^np+++??+=Vernon,
, ^zz++++=EXTRAWORD
the ^ati++++=the
social ^jj+atrb+++=social
leader ^nn++++=leader
of ^in++++=of
Bursley ^np+++??+=Bursley.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
affair ^nn++++=affair
of ^in++++=of
the ^ati++++=the
Festival ^nn+nom+++=Festival
Mrs ^npt++++=Mrs
Clayton ^np++++=Clayton
Vernon ^np+++??+=Vernon
loomed ^vbd+++xvbn+=loomed
larger ^jjr++++=larger
than ^in++++=than
even ^rb++++=even
she ^pp3a+pp3+++=she
really ^rb+emph+++=really
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
an ^at++++=an
accident ^nn++++=accident,
, ^zz++++=EXTRAWORD
to ^in++++=to
a ^at++++=a
sheer ^jjb+atrb+++=sheer
bit ^nn++++=bit
of ^in++++=of
luck ^nn++++=luck
on ^in++++=on
her ^pp$+pp3+++=her
part ^nn++++=part.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
happened ^vbd+++xvbnx+=happened
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
cousin ^nn++++=cousin
of ^in++++=of
Mr ^npt++++=Mr
Herbert ^np++++=Herbert
Millwain ^np+++??+=Millwain,
, ^zz++++=EXTRAWORD
the ^ati++++=the
leader ^nn++++=leader
of ^in++++=of
the ^ati++++=the
orchestra ^nn++++=orchestra
down ^in++++=down
from ^in++++=from
London ^np++++=London.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs
Clayton ^np++++=Clayton
Vernon ^np+++??+=Vernon
knew ^vbd+vprv++xvbn+=knew
no ^at++++=no
more ^rbr++++=more
about ^in++++=about
music ^nn++++=music
than ^cs+sub+++=than
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
about ^in++++=about
the ^ati++++=the
North ^nr+pl+++=North
Pole ^nn++++=Pole,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cared ^vprf+++xvbn+=cared
no ^at++++=no
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
Mr ^npt++++=Mr
Millwain ^np++++=Millwain's
's ^$++++=EXTRAWORD
cousin ^nn++++=cousin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mr ^npt++++=Mr
Millwain ^np++++=Millwain
had ^vb+hv+vrb++=had
naturally ^rb++++=naturally
to ^to++++=to
stay ^vbi++++=stay
at ^rb++++=at
her ^pp3o+pp3+++=her
house ^npl++++=house.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
in ^in++++=in
her ^pp$+pp3+++=her
carriage ^nn+nom+++=carriage
to ^to++++=to
fetch ^vbi++++=fetch
him ^pp3o+pp3+++=him
from ^in++++=from
the ^ati++++=the
band ^nn++++=band
rehearsals ^nns+nom+++=rehearsals;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
in ^rb++++=in
short ^rb"++++=short,
, ^zz++++=EXTRAWORD
anyone ^pn++++=anyone
might ^md+pos+++=might
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
from ^in++++=from
her ^pp$+pp3+++=her
self ^nn++++=self-satisfied
- ^zz++++=EXTRAWORD
satisfied ^jj+atrb++xvbn+=EXTRAWORD
demeanour ^nn++++=demeanour
( ^zz++++=(though
though ^cs+sub+++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
decent ^jj+atrb+++=decent
sort ^nn++++=sort
of ^in++++=of
woman ^nn++++=woman
at ^in++++=at
heart ^nn++++=heart)
