On ^in++++=On
was ^vbd+bedz+aux++=was
suffering ^vbg+++xvbgx+=suffering
deeply ^rb++++=deeply
from ^in++++=from
some ^dti++++=some
undiscoverable ^jj+atrb+++=undiscoverable
malady ^nn++++=malady.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
extraordinary ^jj+atrb+++=extraordinary
thing ^nn++++=thing
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
was ^vbd+bedz+aux++=was
to ^to++++=to
visit ^vbi++++=visit
one ^cd1++++=one
evening ^nn++++=evening
( ^zz++++=(not
not ^xnot++not++=EXTRAWORD
so ^ql+emph+++=so
clandestinely ^jj++++=clandestinely
as ^in++++=as
to ^in++++=to
escape ^nn++++=escape
my ^pp$+pp1+++=my
watch ^vb++++=watch)
) ^zz++++=EXTRAWORD
a ^at++++=a
spirit ^nn++++=spirit
medium ^nn++++=medium--extraordinary,
-- ^--+clp+++=EXTRAWORD
extraordinary ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
always ^rb++++=always
had ^vbd+hvd+aux++=had
scoffed ^vprf+++xvbnx+=scoffed
at ^in++++=at
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
spirit ^nn++++=spirit
communications ^nns+nom+++=communications.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
him ^pp3o+pp3+++=him
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
leaving ^vbg+++xvbgx+=leaving
the ^ati++++=the
medium ^jjb+atrb+++=medium's
's ^vbz+bez+vrb++0=EXTRAWORD
rooms ^nns++++=rooms.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+vrb++=was
purple ^jj+pred+++=purple,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
bulging ^vbg+++xvbgx+=bulging
and ^cc++++=and
terrified ^jj++++=terrified,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
tottered ^vbd+++xvbnx+=tottered
in ^in++++=in
his ^pp$+pp3+++=his
walk ^nn++++=walk.
. ^zz++++=EXTRAWORD
A ^at++++=A
policeman ^nn+nom+++=policeman,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv+tht0+xvbg+=seeing
his ^pp$+pp3+++=his
distress ^nns+nom+++=distress,
, ^zz++++=EXTRAWORD
advanced ^j+++xvbn+=advanced
to ^to++++=to
assist ^vbi++++=assist
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
whereupon ^cs+sub+++=whereupon
the ^ati++++=the
soldier ^nn++++=soldier
hoarsely ^rb++++=hoarsely
begged, ^nn+++??+=begged,-"Call
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
call ^vb++++=EXTRAWORD
a ^at++++=a
hack ^nn+++??+=hack."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Into ^in++++=Into
it ^pp3+it+++=it
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asked ^vbd+vsua++xvbn+=asked
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
driven ^vpsv++agls+xvbnx+=driven
to ^to+vcmp+++=to
his ^pp$+pp3+++=his
quarters ^nns+nom+++=quarters.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hastily ^rb++++=hastily
ascended ^vbd+++xvbn+=ascended
to ^in++++=to
the ^ati++++=the
medium ^jjb+atrb+++=medium's
's ^vbz+bez+vrb++0=EXTRAWORD
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv+tht0+xvbn+=found
her ^pp$+pp3+++=her
lying ^vbg+++xvbg+=lying
unconscious ^jj++++=unconscious
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Soon ^rb+cnj+++=Soon,
, ^zz++++=EXTRAWORD
with ^in++++=with
my ^pp$+pp1+++=my
aid ^nn++++=aid,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
recalled ^vbd+vprv+tht0+xvbnx+=recalled
her ^pp$+pp3+++=her
wits ^nns++++=wits,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
her ^pp$+pp3+++=her
conscious ^jj+atrb+++=conscious
state ^nn++++=state
was ^vbd+bedz+vrb++=was
even ^rb++++=even
more ^rbr++++=more
alarming ^jj+++xvbg+=alarming
than ^in++++=than
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
she ^pp3a+pp3+++=she
regarded ^vbd+++xvbnx+=regarded
me ^pp1o+pp1+++=me
with ^in++++=with
terror ^nn++++=terror,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cried, ^nn+++??+=cried,-"It
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
horrible ^jj+pred+++=horrible
for ^in++++=for
you ^pp2+pp2+++=you
to ^in++++=to
hound ^nn++++=hound
him ^pp3o+pp3+++=him
so ^ql++++=so!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
assured ^vbd+++xvbnx+=assured
her ^pp3o+pp3+++=her
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
hounding ^vbg+++xvbgx+=hounding
no ^at++++=no
one ^pn++++=one.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
the ^ati++++=the
spir ^nn+++??+=spir--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
mean ^vb+vprv+++=mean--I--oh,
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
exactly ^rb++++=exactly
where ^wrb+who+++=where
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+++=suppose
so ^rb+cnj+++=so,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
agreed ^vbd+vpub++xvbnx+=agreed,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man's
's ^$++++=EXTRAWORD
spirit ^nn++++=spirit.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
familiar ^jj+pred+++=familiar
with ^in++++=with
this ^dt+dem+++=this
whole ^jj+atrb+++=whole
case ^nn++++=case,
, ^zz++++=EXTRAWORD
madam ^npt++++=madam,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
can ^md+pos+++=can
be ^vb+be+vrb++=be
of ^in++++=of
any ^dti++++=any
service ^nn++++=service
in ^in++++=in
the ^ati++++=the
matter ^nn++++=matter
I ^pp1a+pp1+++=I
should ^md+nec+++=should
be ^vb+be+vrb++=be
glad ^jj+pred+++=glad
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
would ^md+prd+++=would
inform ^vb++++=inform
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
aware ^jj+pred+++=aware
that ^tht+jcmp+++=that
our ^pp$+pp1+++=our
friend ^nn++++=friend
is ^vbz+bez+aux++=is
persecuted ^vpsv++by+xvbnx+=persecuted
by ^in++++=by
a ^at++++=a
spirit ^nn++++=spirit,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
visits ^nns++++=visits
him ^pp3o+pp3+++=him
frequently ^rb+cnj+++=frequently,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
positive ^jj+pred+++=positive
that ^tht+jcmp+++=that
through ^rp++++=through
you ^pp2+pp2+++=you
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
informed ^vprf+++xvbnx+=informed
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
the ^ati++++=the
end ^nn++++=end
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
far ^rb+pl+++=far
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
our ^pp$+pp1+++=our
elderly ^jj+atrb+++=elderly
friend ^nn++++=friend's
's ^$++++=EXTRAWORD
death ^nn++++=death
will ^md+prd+++=will
assume ^vb+vprv+++=assume
some ^dti++++=some
terrible ^jj+atrb+++=terrible
form ^nn++++=form.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
there ^rn+pl+++=there
anything ^pn++++=anything
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
can ^md+pos+++=can
do ^vb+do+aux++=do
to ^to++++=to
avert ^vbi++++=avert
the ^ati++++=the
tragedy ^nn++++=tragedy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
stared ^vbd+++xvbn+=stared
at ^rb++++=at
me ^pp1o+pp1+++=me
in ^in++++=in
a ^at++++=a
horrified ^nn++++=horrified
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
these ^dt+dem+++=these
things ^nns++++=things?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
gasped ^vbd+++xvbnx+=gasped.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
immaterial ^jj+pred+++=immaterial.
. ^zz++++=EXTRAWORD
When ^wrb+who+whq++=When
will ^md+prd+++=will
the ^ati++++=the
tragedy ^nn++++=tragedy
occur ^vb++++=occur?
? ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
I ^pp1a+pp1+++=I
prevent ^vb++++=prevent
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
will ^md+prd+++=will
happen ^vb+++??+=happen
this ^dt+dem+++=this
very ^ap+amp+++=very
night ^nn++++=night!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
no ^at++++=no
earthly ^jj+atrb+++=earthly
power ^nn++++=power
can ^md+pos+++=can
prevent ^vb++++=prevent
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
came ^vbd+++xvbnx+=came
close ^in+cmpx+++=close
to ^in"++++=to
me ^pp1o+pp1+++=me
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
with ^in++++=with
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
acute ^jj+atrb+++=acute
terror ^nn++++=terror.
. ^zz++++=EXTRAWORD
" ^zz++++="Merciful
merciful ^jj+atrb+++=EXTRAWORD
God ^nn++++=God!
! ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
will ^md+prd+++=will
become ^vb++++=become
of ^in++++=of
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+aux++=is
to ^to++++=to
be ^vbi+vbi+aux++=be
murdered ^vpsv++agls+xvbnx+=murdered,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
understand ^vb+vprv+++=understand--murdered
-- ^--+clp+++=EXTRAWORD
murdered ^xvbn+++xvbn+=EXTRAWORD
in ^in++++=in
cold ^jj+atrb+++=cold
blood ^nn++++=blood
by ^in++++=by
a ^at++++=a
spirit ^nn++++=spirit--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
he ^pp3a+pp3+++=he
knows ^vbz+vprv+tht0++=knows
it ^pp3+it+++=it
and ^cc++++=and
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
spared ^vpsv++agls+xvbnx+=spared
long ^rb++++=long
enough ^qlp++++=enough
he ^pp3a+pp3+++=he
will ^md+prd+++=will
tell ^vb++++=tell
them ^pp3o+pp3+++=them
at ^in++++=at
the ^ati++++=the
garrison ^nn++++=garrison,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
will ^md+prd+++=will
all ^rb++splt++=all
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
something ^pn++++=something
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
terrible ^jj+pred+++=terrible,
, ^zz++++=EXTRAWORD
terrible ^jj++++=terrible,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
I ^pp1a+pp1+++=I
dare ^vb++++=dare
not ^xnot++not++=not
say ^vb+vpub+++=say
a ^at++++=a
word ^nn++++=word
in ^in++++=in
advance ^nn+nom+++=advance--nobody
-- ^--+clp+++=EXTRAWORD
nobody ^pn++++=EXTRAWORD
there ^ex+pex+++=there
would ^md+prd+++=would
believe ^vb+vprv+++=believe
in ^in++++=in
what ^wdt+who+++=what
the ^ati++++=the
spirits ^nns++++=spirits
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
will ^md+prd+++=will
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
a ^at++++=a
hand ^nn++++=hand
in ^in++++=in
the ^ati++++=the
murder ^nn++++=murder!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
agony ^nn++++=agony
was ^vbd+bedz+vrb++=was
pitiful ^jj+pred+++=pitiful.
. ^zz++++=EXTRAWORD
" ^zz++++="Be
be ^vb+be+aux++=EXTRAWORD
assured ^vpsv++agls+xvbnx+=assured
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
will ^md+prd+++=will
say ^vb+vpub+tht0++=say
nothing ^pn++++=nothing
about ^in++++=about
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said;
; ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
keep ^vb++++=keep
your ^pp$+pp2+++=your
tongue ^nn++++=tongue
from ^in++++=from
wagging ^jj++++=wagging
you ^pp2+pp2+++=you
need ^nn++++=need
fear ^vb++++=fear
nothing ^pn++++=nothing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
With ^in++++=With
this ^dt+pdem+++=this
and ^cc++++=and
a ^ap++++=a
few ^ap"++++=few
other ^ap++++=other
hurried ^jj+atrb++xvbn+=hurried
words ^nns++++=words
of ^in++++=of
comfort ^nn++++=comfort,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
soothed ^vbd+++xvbnx+=soothed
her ^pp3o+pp3+++=her
and ^cc++++=and
hastened ^vbd+++xvbn+=hastened
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
For ^in++++=For
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
interesting ^jj+atrb+++=interesting
work ^nn++++=work
on ^in++++=on
hand ^nn++++=hand:
: ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
often ^rb++++=often
that ^cs+sub+++=that
one ^cd1++++=one
may ^md+pos+++=may
be ^vb+be+vrb++=be
in ^in++++=in
at ^rb++++=at
such ^abl++++=such
a ^at++++=a
murder ^nn++++=murder
as ^ql++++=as
that ^dt+pdem+++=that!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ran ^vbd+++xvbnx+=ran
to ^in+ppvb+++=to
a ^at++++=a
livery ^nn++++=livery
stable ^nn++++=stable,
, ^zz++++=EXTRAWORD
secured ^j+++xvbn+=secured
a ^at++++=a
swift ^np++++=swift
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
mounted ^j+++xvbn+=mounted
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spurred ^vbd+++xvbn+=spurred
furiously ^rb++++=furiously
for ^in++++=for
the ^ati++++=the
reservation ^nn+nom+++=reservation.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hack ^nn+++??+=hack,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
generous ^jj+atrb+++=generous
start ^nn++++=start,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
far ^rb+pl+++=far
on ^in++++=on
its ^pp$+it+++=its
way ^nn++++=way,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
horse ^nn++++=horse
was ^vbd+bedz+vrb++=was
nimble ^jj+pred+++=nimble,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
legs ^nns++++=legs
felt ^vbd+vprv++xvbn+=felt
the ^ati++++=the
pricking ^jj+++xvbg+=pricking
of ^in++++=of
my ^pp$+pp1+++=my
eagerness ^nns+nom+++=eagerness.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
miles ^nns++++=miles
of ^in++++=of
this ^dt+dem+++=this
furious ^jj+atrb+++=furious
pursuit ^nn++++=pursuit
brought ^vbd+++xvbn+=brought
me ^pp1o+pp1+++=me
within ^in++++=within
sight ^nn++++=sight
of ^in++++=of
the ^ati++++=the
hack ^nn+++??+=hack
just ^rb+emph+++=just
as ^ql++++=as
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
crossing ^vbg+++xvbgx+=crossing
a ^at++++=a
dark ^jj+atrb+++=dark
ravine ^npl++++=ravine
near ^in+pl+++=near
the ^ati++++=the
reservation ^nn+nom+++=reservation.
. ^zz++++=EXTRAWORD
As ^ql++++=As
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
nearer ^rbr++++=nearer
I ^pp1a+pp1+++=I
imagined ^vbd+vprv++xvbnx+=imagined
that ^tht+vcmp+++=that
the ^ati++++=the
hack ^nn++++=hack
swayed ^vwbn+++xvbn+=swayed
somewhat ^rb+cnj+++=somewhat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
a ^at++++=a
fleeing ^jj+atrb++xvbg+=fleeing
shadow ^nn++++=shadow
escaped ^vbd+++xvbn+=escaped
from ^in++++=from
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
tree ^nn++++=tree-banked
- ^zz++++=EXTRAWORD
banked ^vbd+++xvbn+=EXTRAWORD
further ^jjb+atrb+++=further
wall ^nn++++=wall
of ^in++++=of
the ^ati++++=the
ravine ^nn++++=ravine.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
certainly ^rb++++=certainly
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
in ^in++++=in
error ^nn++++=error
with ^in++++=with
regard ^nn++++=regard
to ^in++++=to
the ^ati++++=the
swaying ^nvbg+++xvbg+=swaying,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
roused ^vprf+++xvbnx+=roused
the ^ati++++=the
dull ^jj+atrb+++=dull
notice ^nn++++=notice
of ^in++++=of
the ^ati++++=the
driver ^nn++++=driver.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
him ^pp3o+pp3+++=him
turn ^nn++++=turn,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
air ^nn++++=air
of ^in++++=of
alarm ^nn++++=alarm
in ^in++++=in
his ^pp$+pp3+++=his
action ^nn++++=action,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
pull ^vb++++=pull
up ^rb+phrv+++=up
with ^in+ppvb+++=with
a ^at++++=a
heavy ^jj+atrb+++=heavy
swing ^nn++++=swing
upon ^in++++=upon
the ^ati++++=the
reins ^nns++++=reins.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
moment ^nn++++=moment
I ^pp1a+pp1+++=I
dashed ^vbd+++xvbnx+=dashed
up ^rp++++=up
and ^cc++++=and
halted ^jj+++xvbn+=halted.
. ^zz++++=EXTRAWORD
" ^zz++++="Anything
anything ^pn++++=EXTRAWORD
the ^ati++++=the
matter ^nn++++=matter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
getting ^vbg+++xvbg+=getting
down ^rp++++=down.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
felt ^vbd+vprv++xvbnx+=felt
the ^ati++++=the
carriage ^nn+nom+++=carriage
sway ^nn++++=sway,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
the ^ati++++=the
door ^nn++++=door's
's ^vbz+bez+vrb++0=EXTRAWORD
wide ^jj+atrb+++=wide
open ^nn++++=open.
. ^zz++++=EXTRAWORD
Guess ^vb++++=Guess
my ^pp$+pp1+++=my
load ^nn++++=load
thought ^vbd+++xvbn+=thought
he ^pp3a+pp3+++0=he'd
'd ^vbd+hvd+aux++=EXTRAWORD
sobered ^vprf+++xvbnx+=sobered
up ^rp++++=up
enough ^qlp++++=enough
to ^to++++=to
get ^vbi++++=get
out ^rb+phrv+++=out
and ^cc++++=and
walk ^nn++++=walk,
, ^zz++++=EXTRAWORD
without ^in++++=without
troubling ^xvbg+++xvbg+=troubling
me ^pp1o+pp1+++=me
or ^cc++++=or
his ^pp$+pp3+++=his
pocket ^nn++++=pocket-book."
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Meanwhile ^rb++++=Meanwhile
I ^pp1a+pp1+++=I
too ^ql++++=too
had ^vbd+hvd+aux++=had
alighted ^vprf+++xvbnx+=alighted;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
struck ^vbd+++xvbn+=struck
a ^at++++=a
match ^nn++++=match,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
by ^in++++=by
its ^pp$+it+++=its
light ^nn++++=light
we ^pp1a+pp1+++=we
discovered ^vbd+vprv++xvbn+=discovered,
, ^zz++++=EXTRAWORD
through ^in++++=through
the ^ati++++=the
open ^jj+atrb+++=open
door ^nn++++=door,
, ^zz++++=EXTRAWORD
the ^ati++++=the
" ^zz++++="load"
load ^nn++++=EXTRAWORD
" ^zz++++=EXTRAWORD
huddled ^vwbn+++xvbn+=huddled
confusedly ^rb++++=confusedly
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
of ^in++++=of
the ^ati++++=the
hack ^nn+++??+=hack,
, ^zz++++=EXTRAWORD
face ^nn++++=face
upward ^jjb++++=upward,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
chin ^nn++++=chin
compressed ^vbd+++xvbn+=compressed
upon ^in++++=upon
his ^pp$+pp3+++=his
breast ^nn++++=breast
by ^in++++=by
his ^pp$+pp3+++=his
leaning ^jj+++xvbg+=leaning
against ^in++++=against
the ^ati++++=the
further ^jjb+atrb+++=further
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
altogether ^nn+nom+++=altogether
vulgar ^jj++++=vulgar,
, ^zz++++=EXTRAWORD
misshapen ^jj++++=misshapen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
miserably ^rb++++=miserably
unlike ^in++++=unlike
a ^at++++=a
soldier ^nn++++=soldier.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
neither ^dt++neg++=neither
moved ^jj+++xvbn+=moved
nor ^cc++neg++=nor
spoke ^vbd+++xvbn+=spoke
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
called ^vbd+++xvbn+=called.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
hastily ^rb++++=hastily
clambered ^vbd+++xvbn+=clambered
within ^in++++=within
and ^cc++++=and
lifted ^jj+++xvbn+=lifted
him ^pp3o+pp3+++=him
upon ^in++++=upon
the ^ati++++=the
seat ^nn++++=seat,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
head ^jjb++++=head
rolled ^jj+++xvbn+=rolled
about ^in++++=about
with ^in++++=with
an ^at++++=an
awful ^jj+atrb+++=awful
looseness ^nns+nom+++=looseness
and ^cc++++=and
freedom ^nn+nom+++=freedom,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
another ^dt++++=another
match ^nn++++=match
disclosed ^vbd+vpub++xvbn+=disclosed
a ^at++++=a
ghastly ^jj+atrb+++=ghastly
dead ^jj+atrb+++=dead
face ^nn++++=face
and ^cc++++=and
wide ^jj+atrb+++=wide
eyes ^nns++++=eyes
that ^tht+rel+subj++=that
stared ^vprf+++xvbn+=stared
horribly ^rb++++=horribly
at ^in++++=at
nothing ^pn++++=nothing.
