One ^cd1++++=One
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cs+sub+++=EXTRAWORD
that ^cs"++++=that
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
same ^ap++++=same
snow ^nn++++=snow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
snow ^nn++++=snow
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
only ^rb+down+++=only
shaken ^vwbn+++xvbn+=shaken
from ^in++++=from
white ^jj+atrb+++=white
wash ^nn++++=wash
buckets ^nns+++??+=buckets
down ^rp++++=down
the ^ati++++=the
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
shawling ^nn+nom+++=shawling
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
ground ^nn++++=ground
and ^cc++++=and
swam ^vbd+++xvbn+=swam
and ^cc+phrs+++=and
drifted ^vbd+++xvbn+=drifted
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
arms ^nns++++=arms
and ^cc++++=and
hands ^nns++++=hands
and ^cc++++=and
bodies ^nns++++=bodies
of ^in++++=of
the ^ati++++=the
trees ^nns++++=trees;
; ^zz++++=EXTRAWORD
snow ^nn++++=snow
grew ^vbd+++xvbn+=grew
overnight ^jjb++++=overnight
on ^in++++=on
the ^ati++++=the
roofs ^nns++++=roofs
of ^in++++=of
the ^ati++++=the
houses ^nns++++=houses
like ^in++++=like
a ^at++++=a
pure ^jj++++=pure
and ^cc++++=and
grandfather ^nn+nom+++=grandfather
moss ^np++++=moss,
, ^zz++++=EXTRAWORD
minutely ^rb++++=minutely
ivied ^vbd+++xvbn+=ivied
the ^ati++++=the
walls ^nns++++=walls
and ^cc++++=and
settled ^vpsv++agls+xvbn+=settled
on ^in+ppvb+++=on
the ^ati++++=the
postman ^nn++++=postman,
, ^zz++++=EXTRAWORD
opening ^nvbg+++xvbg+=opening
the ^ati++++=the
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
dumb ^jj+atrb+++=dumb,
, ^zz++++=EXTRAWORD
numb ^jj+atrb+++=numb
thunder ^nn++++=thunder-storm
- ^zz++++=EXTRAWORD
storm ^nn++++=EXTRAWORD
of ^in++++=of
white ^jj+atrb+++=white,
, ^zz++++=EXTRAWORD
torn ^j+++xvbn+=torn
Christmas ^np++++=Christmas
cards ^nns++++=cards."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Were
were ^vbd+bed+vrb++=EXTRAWORD
there ^rn+pl+++=there
postmen ^nns++++=postmen
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
too ^ql++++=too?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
sprinkling ^nn+nom+++=sprinkling
eyes ^nns++++=eyes
and ^cc++++=and
wind ^nn++++=wind-cherried
- ^zz++++=EXTRAWORD
cherried ^jj+atrb++xvbn+=EXTRAWORD
noses ^nns++++=noses,
, ^zz++++=EXTRAWORD
on ^in++++=on
spread ^vbd+++xvbn+=spread,
, ^zz++++=EXTRAWORD
frozen ^jj+atrb++xvbn+=frozen
feet ^nns++++=feet
they ^pp3a+pp3+++=they
crunched ^vbd+++xvbnx+=crunched
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
doors ^nns++++=doors
and ^cc++++=and
mittened ^jj+++xvbn+=mittened
on ^rp++++=on
them ^pp3o+pp3+++=them
manfully ^rb++++=manfully.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
all ^abn++++=all
that ^dt+dem+++=that
the ^ati++++=the
children ^nns++++=children
could ^md+pos+++=could
hear ^vb+vprv+++=hear
was ^vbd+bedz+vrb++=was
a ^at++++=a
ringing ^nn++++=ringing
of ^in++++=of
bells ^nns++++=bells."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
mean ^vb++++=mean
that ^tht+vcmp+++=that
the ^ati++++=the
postman ^nn++++=postman
went ^vbd+++xvbn+=went
rat ^nn++++=rat-a-tat-tat
- ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
- ^zz++++=EXTRAWORD
tat ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
tat ^nn+++??+=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
doors ^nns++++=doors
rang ^vbd+++xvbn+=rang?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
mean ^vb++++=mean
that ^tht+vcmp+++=that
the ^ati++++=the
bells ^nns++++=bells
the ^ati++++=the
children ^nns++++=children
could ^md+pos+++=could
hear ^vb+vprv+++=hear
were ^vbd+bed+vrb++=were
inside ^rp+pl+++=inside
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
only ^rb+down+++=only
hear ^vb+vprv+++=hear
thunder ^nn++++=thunder
sometimes ^rb+cnj+++=sometimes,
, ^zz++++=EXTRAWORD
never ^rb++++=never
bells ^nns++++=bells."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
were ^vbd+bed+vrb++=were
church ^npl++++=church
bells ^nns++++=bells,
, ^zz++++=EXTRAWORD
too ^rb++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Inside
inside ^rp+pl+++=EXTRAWORD
them ^pp3o+pp3+++=them?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
bat ^nn++++=bat-black,
- ^zz++++=EXTRAWORD
black ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
snow ^np++++=snow-white
- ^zz++++=EXTRAWORD
white ^jj+atrb+++=EXTRAWORD
belfries ^nns++++=belfries,
, ^zz++++=EXTRAWORD
tugged ^xvbn+++xvbn+=tugged
by ^in++++=by
bishops ^nns++++=bishops
and ^cc++++=and
storks ^nns++++=storks.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
they ^pp3a+pp3+++=they
rang ^vbd+++xvbnx+=rang
their ^pp$+pp3+++=their
tidings ^nns++++=tidings
over ^in++++=over
the ^ati++++=the
bandaged ^jj+atrb++xvbn+=bandaged
town ^nn++++=town,
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
frozen ^jj+atrb++xvbn+=frozen
foam ^nn++++=foam
of ^in++++=of
the ^ati++++=the
powder ^nn++++=powder
and ^cc++++=and
ice ^nn++++=ice-cream
- ^zz++++=EXTRAWORD
cream ^nn++++=EXTRAWORD
hills ^nns++++=hills,
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
crackling ^nn+nom+++=crackling
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
that ^tht+vcmp+++=that
all ^abn++++=all
the ^ati++++=the
churches ^nns++++=churches
boomed ^vbd+++xvbn+=boomed
for ^in++++=for
joy ^nn++++=joy
under ^in++++=under
my ^pp$+pp1+++=my
window ^nn++++=window;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
weathercocks ^nns+++??+=weathercocks
crew ^nn++++=crew
for ^in++++=for
Christmas ^np++++=Christmas,
, ^zz++++=EXTRAWORD
on ^in++++=on
our ^pp$+pp1+++=our
fence ^nn++++=fence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Get
get ^vb++++=EXTRAWORD
back ^rb+phrv+++=back
to ^in++++=to
the ^ati++++=the
postmen ^nns++++=postmen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
were ^vbd+bed+vrb++=were
just ^rb+emph+++=just
ordinary ^jj+atrb+++=ordinary
postmen ^nns++++=postmen,
, ^zz++++=EXTRAWORD
found ^j+++xvbn+=found
of ^in++++=of
walking ^xvbg+++xvbg+=walking
and ^cc++++=and
dogs ^nns++++=dogs
and ^cc++++=and
Christmas ^np++++=Christmas
and ^cc++++=and
the ^ati++++=the
snow ^nn++++=snow.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
knocked ^vbd+++xvbnx+=knocked
on ^in++++=on
the ^ati++++=the
doors ^nns++++=doors
with ^in++++=with
blue ^jj+atrb+++=blue
knuckles ^nns++++=knuckles.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=."
" ^zz++++=EXTRAWORD
" ^zz++++="Ours
ours ^pp$$++++=EXTRAWORD
has ^vbz+hvz+aux++=has
got ^vprf+++xvbnx+=got
a ^at++++=a
black ^jj++++=black
knocker ^jjr++++=knocker.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=."
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then
they ^pp3a+pp3+++=they
stood ^vbd+++xvbnx+=stood
on ^in++++=on
the ^ati++++=the
white ^jj+atrb+++=white
Welcome ^jj+atrb+++=Welcome
mat ^nn++++=mat
in ^in++++=in
the ^ati++++=the
little ^jj+atrb+++=little,
, ^zz++++=EXTRAWORD
drifted ^jj+atrb++xvbn+=drifted
porches ^nns++++=porches
and ^cc++++=and
huffed ^jj+++xvbn+=huffed
and ^cc+phrs+++=and
puffed ^jj+++xvbn+=puffed,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
ghosts ^nns++++=ghosts
with ^in++++=with
their ^pp$+pp3+++=their
breath ^nn++++=breath,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
jogged ^vpsv++agls+xvbn+=jogged
from ^in++++=from
foot ^nn++++=foot
to ^in++++=to
foot ^nn++++=foot
like ^in++++=like
small ^jj+atrb+++=small
boys ^nns++++=boys
wanting ^vb+++xvbg+=wanting
to ^to+vcmp+++=to
go ^vbi++++=go
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
presents ^vbz++++=presents?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
Presents ^vbz++++=Presents,
, ^zz++++=EXTRAWORD
after ^in++++=after
the ^ati++++=the
Christmas ^np++++=Christmas
box ^nn++++=box.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
cold ^jj+atrb+++=cold
postman ^nn++++=postman,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
rose ^nn+++xvbn+=rose
on ^in++++=on
his ^pp$+pp3+++=his
button ^nn++++=button-nose,
- ^zz++++=EXTRAWORD
nose ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
tingled ^j+++xvbn+=tingled
down ^in++++=down
the ^ati++++=the
tea ^nn++++=tea-tray-slithered
- ^zz++++=EXTRAWORD
tray ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
slithered ^vbd+++xvbn+=EXTRAWORD
run ^nn+++xvbn+=run
of ^in++++=of
the ^ati++++=the
chilly ^jj+atrb+++=chilly
glinting ^nn++++=glinting
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
in ^in++++=in
his ^pp$+pp3+++=his
ice ^nn++++=ice-bound
- ^zz++++=EXTRAWORD
bound ^xvbn+++xvbn+=EXTRAWORD
boots ^nns++++=boots
like ^in++++=like
a ^at++++=a
man ^nn++++=man
on ^in++++=on
fishmonger ^jjr+atrb+++=fishmonger's
's ^vbz+bez+vrb++0=EXTRAWORD
slabs ^nns++++=slabs.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
wagged ^vbd+++xvbnx+=wagged
his ^pp$+pp3+++=his
bag ^nn++++=bag
like ^in++++=like
a ^at++++=a
frozen ^jj+atrb++xvbn+=frozen
camel ^nn++++=camel's
's ^$++++=EXTRAWORD
hump ^nn+++??+=hump,
, ^zz++++=EXTRAWORD
dizzily ^jj++++=dizzily
turned ^jj+++xvbn+=turned
the ^ati++++=the
corner ^npl++++=corner
on ^in++++=on
one ^cd1++++=one
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
by ^in++++=by
God ^np++++=God,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Get
get ^vb++++=EXTRAWORD
back ^rb+phrv+++=back
to ^in++++=to
the ^ati++++=the
Presents ^nn++++=Presents."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
were ^vbd+bed+vrb++=were
the ^ati++++=the
Useful ^jj+atrb+++=Useful
Presents ^nns++++=Presents:
: ^zz++++=EXTRAWORD
engulfing ^vbg+++xvbg+=engulfing
mufflers ^nns+nom+++=mufflers
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
coach ^nn++++=coach
days ^nns++++=days,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mittens ^vbz+++??+=mittens
made ^vbd+++xvbn+=made
for ^in+ppvb+++=for
giant ^jjb+atrb+++=giant
sloths ^nns+++??+=sloths;
; ^zz++++=EXTRAWORD
zebra ^nn+++??+=zebra
scarfs ^nns+++??+=scarfs
of ^in++++=of
a ^at++++=a
substance ^nn+nom+++=substance
like ^in++++=like
silky ^jj+atrb+++=silky
gum ^np++++=gum
that ^tht+rel+subj++=that
could ^md+pos+++=could
be ^vb+be+vrb++=be
tug-o ^jj+++??+=tug-o'-warred
'-warred ^jj+++xvbn+0=EXTRAWORD
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
galoshes ^nns+++??+=galoshes;
; ^zz++++=EXTRAWORD
blinding ^jj+atrb+++=blinding
tam-o ^nn+++??+=tam-o'-shanters
'-shanters ^nns+nom+++0=EXTRAWORD
like ^in++++=like
patchwork ^nn++++=patchwork
tea ^nn++++=tea
cozies ^nns+++??+=cozies
and ^cc++++=and
bunny ^np++++=bunny-suited
- ^zz++++=EXTRAWORD
suited ^xvbn+++xvbn+=EXTRAWORD
busbies ^nns+++??+=busbies
and ^cc++++=and
balaclavas ^nns+++??+=balaclavas
for ^in++++=for
victims ^nns++++=victims
of ^in++++=of
head ^nn++++=head-shrinking
- ^zz++++=EXTRAWORD
shrinking ^vbg+++xvbg+=EXTRAWORD
tribes ^nns++++=tribes;
; ^zz++++=EXTRAWORD
from ^in++++=from
aunts ^nns++++=aunts
who ^whp+rel+subj++=who
always ^rb++++=always
wore ^vbd+++xvbn+=wore
wool ^nn++++=wool
next ^in+cmpx+++=next
to ^in"++++=to
the ^ati++++=the
skin ^nn++++=skin
there ^ex+pex+++=there
were ^vbd+bed+aux++=were
mustached ^vpsv++agls+xvbnx+=mustached
and ^cc++++=and
rasping ^jj+atrb+++=rasping
vests ^nns+++??+=vests
that ^tht+rel+subj++=that
made ^vwbn+++xvbn+=made
you ^pp2+pp2+++=you
wonder ^vb++++=wonder
why ^wrb+who+++=why
the ^ati++++=the
aunts ^nns++++=aunts
had ^vb+hv+vrb++=had
any ^dti++++=any
skin ^nn++++=skin
left ^vbd+++xvbn+=left
at ^rb++++=at
all ^abn++++=all;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
a ^rb++++=a
little ^rb"++++=little
crocheted ^jj+atrb+++=crocheted
nose ^nn++++=nose
bag ^nn++++=bag
from ^in++++=from
an ^at++++=an
aunt ^nn++++=aunt
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
alas ^uh++++=alas,
, ^zz++++=EXTRAWORD
no ^at++++=no
longer ^rbr++++=longer
whinnying ^nvbg+++xvbg+=whinnying
with ^in++++=with
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
pictureless ^jj+atrb+++=pictureless
books ^nns++++=books
in ^in++++=in
which ^whp+rel+pied++=which
small ^jj+atrb+++=small
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
warned ^vprf+++xvbn+=warned
with ^in++++=with
quotations ^nns+nom+++=quotations
not ^xnot++not++=not
to ^in+strn+++=to,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
skate ^vb++++=skate
on ^in++++=on
Farmer ^nn++++=Farmer
Giles ^np+++??+=Giles'
' ^zz++++=EXTRAWORD
pond ^nn++++=pond
and ^cc++++=and
did ^vbd+dod+vrb++=did
and ^cc++++=and
drowned ^jj+++xvbn+=drowned;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
books ^nns++++=books
that ^tht+rel+subj++=that
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
everything ^pn++++=everything
about ^in++++=about
the ^ati++++=the
wasp ^nn+++??+=wasp,
, ^zz++++=EXTRAWORD
except ^in++++=except
why ^wrb+who+++=why."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
Useless ^jj+atrb+++=Useless
Presents ^nns++++=Presents."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Bags
bags ^nns++++=EXTRAWORD
of ^in++++=of
moist ^jj++++=moist
and ^cc++++=and
many ^ap++++=many-colored
- ^zz++++=EXTRAWORD
colored ^jj+atrb++xvbn+=EXTRAWORD
jelly ^nn++++=jelly
babies ^nns++++=babies
and ^cc++++=and
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
flag ^nn++++=flag
and ^cc++++=and
a ^at++++=a
false ^jj+atrb+++=false
nose ^nn++++=nose
and ^cc++++=and
a ^at++++=a
tram-conductor ^nn++++=tram-conductor's
's ^$++++=EXTRAWORD
cap ^nn++++=cap
and ^cc++++=and
a ^at++++=a
machine ^nn++++=machine
that ^tht+rel+subj++=that
punched ^vbd+++xvbn+=punched
tickets ^nns++++=tickets
and ^cc++++=and
rang ^vbd+++xvbn+=rang
a ^at++++=a
bell ^nn++++=bell;
; ^zz++++=EXTRAWORD
never ^rb++++=never
a ^at++++=a
catapult ^jj+++xvbn+=catapult;
; ^zz++++=EXTRAWORD
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
by ^in++++=by
mistake ^nn++++=mistake
that ^tht+rel+obj++=that
no ^at++++=no
one ^cd1++++=one
could ^md+pos+++=could
explain ^vb+vpub+++=explain,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
hatchet ^nn++++=hatchet;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
celluloid ^nn++++=celluloid
duck ^vb++++=duck
that ^dt+dem+++=that
made ^vwbn+++xvbn+=made,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
you ^pp2+pp2+++=you
pressed ^vbd+++xvbn+=pressed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
a ^at++++=a
most ^ql+emph+++=most
unducklike ^jj+atrb+++=unducklike
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
a ^at++++=a
mewing ^jj+atrb++xvbg+=mewing
moo ^nn+++??+=moo
that ^tht+rel+obj++=that
an ^at++++=an
ambitious ^jj+atrb+++=ambitious
cat ^nn++++=cat
might ^md+pos+++=might
make ^vb++++=make
who ^whp+who+++=who
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
cow ^nn++++=cow;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
painting ^jj+atrb++xvbg+=painting
book ^nn++++=book
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
could ^md+pos+++=could
make ^vb++++=make
the ^ati++++=the
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
the ^ati++++=the
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
and ^cc++++=and
the ^ati++++=the
animals ^nns+nom+++=animals
any ^dti++++=any
colour ^nn++++=colour
I ^pp1a+pp1+++=I
pleased ^vbd+++xvbnx+=pleased,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
still ^rb++++=still
the ^ati++++=the
dazzling ^jj+atrb++xvbg+=dazzling
sky ^nn++++=sky-blue
- ^zz++++=EXTRAWORD
blue ^jj+atrb+++=EXTRAWORD
sheep ^nns++++=sheep
are ^vb+ber+aux++=are
grazing ^vbg+++xvbgx+=grazing
in ^in++++=in
the ^ati++++=the
red ^jj+atrb+++=red
field ^nn++++=field
under ^in++++=under
the ^ati++++=the
rainbow ^nn++++=rainbow-billed
- ^zz++++=EXTRAWORD
billed ^jj+++xvbn+=EXTRAWORD
and ^cc++++=and
pea ^nn++++=pea-green
- ^zz++++=EXTRAWORD
green ^nn++++=EXTRAWORD
birds ^nns++++=birds.
. ^zz++++=EXTRAWORD
Hardboileds ^np+++??+=Hardboileds,
, ^zz++++=EXTRAWORD
toffee ^nn++++=toffee,
, ^zz++++=EXTRAWORD
fudge ^nn+++??+=fudge
and ^cc++++=and
allsorts ^nns+++??+=allsorts,
, ^zz++++=EXTRAWORD
crunches ^nns+++??+=crunches,
, ^zz++++=EXTRAWORD
cracknels ^nns+++??+=cracknels,
, ^zz++++=EXTRAWORD
humbugs ^nns+++??+=humbugs,
, ^zz++++=EXTRAWORD
glaciers ^nns+nom+++=glaciers,
, ^zz++++=EXTRAWORD
marzipan ^jj++++=marzipan,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
butterwelsh ^nn+++??+=butterwelsh
for ^in++++=for
the ^ati++++=the
Welsh ^nn++++=Welsh.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
troops ^nns++++=troops
of ^in++++=of
bright ^jj+atrb+++=bright
tin ^nn++++=tin
soldiers ^nns+nom+++=soldiers
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
could ^md+pos+++=could
not ^xnot++not++=not
fight ^vb++++=fight,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
always ^rb++++=always
run ^nn+++xvbn+=run.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Snakes ^nns++++=Snakes-and-Families
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
families ^nns++++=EXTRAWORD
and ^cc++++=and
Happy ^jj+atrb+++=Happy
Ladders ^nns+nom+++=Ladders.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Easy ^jj+atrb+++=Easy
Hobbi ^np+++??+=Hobbi-Games
- ^zz++++=EXTRAWORD
games ^nns++++=EXTRAWORD
for ^in++++=for
Little ^jj+atrb+++=Little
Engineers ^nns+nom+++=Engineers,
, ^zz++++=EXTRAWORD
complete ^jj++++=complete
with ^in++++=with
instructions ^nns+nom+++=instructions.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
easy ^jj++++=easy
for ^in++++=for
Leonardo ^np+++??+=Leonardo!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
a ^at++++=a
whistle ^nn++++=whistle
to ^to++++=to
make ^vbi++++=make
the ^ati++++=the
dogs ^nns++++=dogs
bark ^nn++++=bark
to ^to++++=to
wake ^vbi++++=wake
up ^rp++++=up
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
next ^ap++++=next
door ^nn++++=door
to ^to++++=to
make ^vbi++++=make
him ^pp3o+pp3+++=him
beat ^vbd+++xvbn+=beat
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall
with ^in++++=with
his ^pp$+pp3+++=his
stick ^nn++++=stick
to ^to++++=to
shake ^vbi++++=shake
our ^pp$+pp1+++=our
picture ^nn++++=picture
off ^in+pl+++=off
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
a ^at++++=a
packet ^nn++++=packet
of ^in++++=of
cigarettes ^nns+nom+++=cigarettes:
: ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
put ^vbd+++xvbn+=put
one ^pn++++=one
in ^in++++=in
your ^pp$+pp2+++=your
mouth ^nn++++=mouth
and ^cc++++=and
you ^pp2+pp2+++=you
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
the ^ati++++=the
street ^nn++++=street
and ^cc++++=and
you ^pp2+pp2+++=you
waited ^vbd+++xvbn+=waited
for ^in++++=for
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
in ^rb++++=in
vain ^rb"++++=vain,
, ^zz++++=EXTRAWORD
for ^in++++=for
an ^at++++=an
old ^jj+atrb+++=old
lady ^npt++++=lady
to ^in++++=to
scold ^nn+++??+=scold
you ^pp2+pp2+++=you
for ^in++++=for
smoking ^xvbg+++xvbg+=smoking
a ^at++++=a
cigarette ^nn+nom+++=cigarette,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
with ^in++++=with
a ^at++++=a
smirk ^nn++++=smirk
you ^pp2+pp2+++=you
ate ^vbd+++xvbn+=ate
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
breakfast ^nn++++=breakfast
under ^in++++=under
the ^ati++++=the
balloons ^nns+++??+=balloons."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Were
were ^vbd+bed+vrb++=EXTRAWORD
there ^rn+pl+++=there
Uncles ^np+++??+=Uncles
like ^in++++=like
in ^in++++=in
our ^pp$+pp1+++=our
house ^nn++++=house?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
always ^rb++++=always
Uncles ^np+++??+=Uncles
at ^in++++=at
Christmas ^np++++=Christmas.
. ^zz++++=EXTRAWORD
The ^ati++++=The
same ^ap++++=same
Uncles ^np+++??+=Uncles.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
on ^in++++=on
Christmas ^np++++=Christmas
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
with ^in++++=with
dog ^nn++++=dog-disturbing
- ^zz++++=EXTRAWORD
disturbing ^vbg+++xvbg+=EXTRAWORD
whistle ^nn++++=whistle
and ^cc++++=and
sugar ^nn++++=sugar
fags ^nns+++??+=fags,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
scour ^vb++++=scour
the ^ati++++=the
swatched ^jj+atrb++xvbn+=swatched
town ^nn++++=town
