It ^pp3+it+++=It
peculiar ^jj++++=peculiar
to ^in++++=to
childhood ^nn+nom+++=childhood
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
perfectly ^rb+amp+++=perfectly
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt,
, ^zz++++=EXTRAWORD
imperfectly ^rb++++=imperfectly
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
probably ^rb++++=probably
invent ^vb++++=invent
half ^nn++++=half
of ^in++++=of
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
told ^vpsv++agls+xvbnx+=told
afterward ^rb++++=afterward.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
that ^dt+pdem+++=that
satisfies ^vbz++++=satisfies
Wanhope ^np++++=Wanhope's
's ^$++++=EXTRAWORD
standards ^nns++++=standards
" ^zz++++="
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
better ^jjr+pred+++=better
than ^in++++=than
most ^ql+emph+++=most
evidence ^nn+nom+++=evidence,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Wanhope ^np+++??+=Wanhope
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
much ^ap++++=much
better ^jjr++++=better,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rulledge ^np+++??+=Rulledge
declared ^vbd+vpub++xvbn+=declared.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
implied ^jj+++xvbn+=implied."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Minver ^np+++??+=Minver
waited ^vbd+++xvbn+=waited
until ^cs+sub+++=until
Rulledge ^np+++??+=Rulledge
had ^vbd+hvd+aux++=had
subsided ^vprf+++xvbn+=subsided,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
uncle ^nn++++=uncle
Felix ^np++++=Felix
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
mother ^nn++++=mother's
's ^vbz+bez+vrb++0=EXTRAWORD
eldest ^jjt+atrb+++=eldest
brother ^nn++++=brother.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
dry ^jj++++=dry-goods
- ^zz++++=EXTRAWORD
goods ^nns++++=EXTRAWORD
business ^nns+nom+++=business
in ^in++++=in
a ^at++++=a
small ^jj+atrb+++=small
town ^nn++++=town
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
in ^in++++=in
the ^ati++++=the
West ^np+pl+++=West,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
has ^vbz+hvz+vrb++=has
since ^in+strn+++=since,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe,
, ^zz++++=EXTRAWORD
been ^j+j+aux+xvbn+=been
pushed ^vpsv++agls+xvbnx+=pushed
eastward ^rb++++=eastward
by ^in++++=by
the ^ati++++=the
growth ^nn++++=growth
of ^in++++=of
the ^ati++++=the
country ^nn++++=country.
. ^zz++++=EXTRAWORD
The ^ati++++=The
town ^nn++++=town
stood ^vbd+++xvbn+=stood
upon ^in++++=upon
a ^at++++=a
canal ^nn++++=canal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+vrb++=had
a ^at++++=a
courthouse ^nn+++??+=courthouse
with ^in++++=with
four ^cd++++=four
white ^jj+atrb+++=white
pillars ^nns++++=pillars,
, ^zz++++=EXTRAWORD
a ^at++++=a
hotel ^npl++++=hotel
called ^vbd+++xvbn+=called
the ^ati++++=the
National ^jj++++=National,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
public ^jj+atrb+++=public
square ^nn++++=square
where ^wrb+who+++=where
the ^ati++++=the
cows ^nns++++=cows
enjoyed ^vbd+++xvbn+=enjoyed
rights ^nns++++=rights
which ^whp+rel+subj++=which
were ^vbd+bed+aux++=were
afterward ^rb++splt++=afterward
taken ^vpsv++agls+xvbnx+=taken
from ^in++++=from
them ^pp3o+pp3+++=them
by ^in++++=by
civilization ^nn+nom+++=civilization.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
uncle ^nn++++=uncle's
's ^$++++=EXTRAWORD
store ^vb++++=store
fronted ^vbd+++xvbn+=fronted
the ^ati++++=the
square ^nn++++=square.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
house ^nn++++=house
was ^vbd+bedz+vrb++=was
two ^cd++++=two
streets ^nns++++=streets
behind ^in+pl+++=behind
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
among ^in++++=among
maples ^nns+++??+=maples
and ^cc++++=and
locusts ^nns+++??+=locusts,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
neighborhood ^nn+nom+++=neighborhood
where ^wrb+who+++=where
everybody ^pn++++=everybody
knew ^vbd+vprv++xvbn+=knew
when ^wrb+who+whcl++=when
everybody ^pn++++=everybody
else ^rb+cnj+++=else
bought ^vbd+++xvbn+=bought
a ^at++++=a
new ^jj+atrb+++=new
parlor ^nn++++=parlor
carpet ^nn++++=carpet.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
melancholy ^jj+atrb+++=melancholy
man ^nn++++=man,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
an ^at++++=an
unhappy ^jj+atrb+++=unhappy
one ^pn++++=one.
. ^zz++++=EXTRAWORD
The ^ati++++=The
distinction ^nn+nom+++=distinction
is ^vbz+bez+vrb++=is
important ^jj+pred+++=important,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
Rulledge ^np+++??+=Rulledge
will ^md+prd+++=will
not ^xnot++not++=not
perceive ^vb+vprv+++=perceive
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
perceive ^vb+vprv+tht0++=perceive
it ^pp3+it+++=it
perfectly ^rb+cnj+++=perfectly,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rulledge ^np+++??+=Rulledge
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
conceal ^vb++++=conceal
the ^ati++++=the
effort ^nn++++=effort.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
uncle ^nn++++=uncle
had ^vb+hv+vrb++=had
what ^wdt+who+++=what
the ^ati++++=the
family ^nn++++=family
called ^vbd+++xvbn+=called
forebodings ^nns+++??+=forebodings.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
treated ^vbd+++xvbn+=treated
them ^pp3o+pp3+++=them
very ^ql+amp+++=very
seriously ^rb+cnj+++=seriously,
, ^zz++++=EXTRAWORD
least ^rbt++++=least
of ^in++++=of
all ^abn++++=all
my ^pp$+pp1+++=my
aunt ^nn++++=aunt,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
married ^vprf+++xvbnx+=married
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
cheerful ^jj+atrb+++=cheerful
courage ^nn+nom+++=courage
and ^cc++++=and
managed ^vbd+++xvbn+=managed
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
tenderness ^nns+nom+++=tenderness
which ^whp+rel+subj++=which
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
almost ^rb+hdg+++=almost
invisible ^jj++++=invisible
to ^in++++=to
him ^pp3o+pp3+++=him
because ^cs+cos+++=because
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
constant ^jj++++=constant.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
wake ^vb++++=wake
in ^in++++=in
an ^at++++=an
uncommon ^jj+atrb+++=uncommon
depression ^nn++++=depression
and ^cc++++=and
say ^vb+vpub+tht0++=say
the ^ati++++=the
day ^nn++++=day
had ^vb+hv+vrb++=had
a ^at++++=a
black ^nn++++=black
look ^vb++++=look;
; ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
children ^nns++++=children
was ^vbd+bedz+vrb++=was
late ^jj+pred+++=late
from ^in++++=from
school ^nn++++=school,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
be ^vb+be+vrb++=be
certain ^jj+pred+++=certain
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
accident ^nn++++=accident
at ^in++++=at
the ^ati++++=the
mill ^nn++++=mill-race.
- ^zz++++=EXTRAWORD
race ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Usually ^rb+down+++=Usually
the ^ati++++=the
child ^nn++++=child
appeared ^vbd+seem++xvbn+=appeared
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
explaining ^vbg+vpub++xvbgx+=explaining
why ^wrb+who+whcl++=why
recovery ^nn+nom+++=recovery
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
hoped ^vpsv++agls+xvbnx+=hoped
for ^in+strn+++=for.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
knew ^vbd+vprv++xvbnx+=knew
this ^dt+dem+++=this
foible ^nn++++=foible
in ^in++++=in
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
ashamed ^jj+pred+++=ashamed
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
That ^cs+sub+++=That
made ^vprf+++xvbn+=made
it ^pp3+it+++=it
worse ^jjr++++=worse.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
the ^ati++++=the
double ^jj+atrb+++=double
action ^nn++++=action
of ^in++++=of
mind ^nn++++=mind
which ^whp+rel+obj++=which
Wanhope ^np+++??+=Wanhope
will ^md+prd+++=will
appreciate ^nn+nom+++=appreciate:
: ^zz++++=EXTRAWORD
the ^ati++++=the
feeling ^jj+++xvbg+=feeling
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
the ^ati++++=the
intelligence ^nn+nom+++=intelligence
standing ^vwbg+++xvbg+=standing
apart ^rp++++=apart
and ^cc++++=and
condemning ^vbg+++xvbg+=condemning
the ^ati++++=the
feeling ^jj+++xvbg+=feeling
without ^in++++=without
being ^xvbg+++xvbg+=being
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
weaken ^vb++++=weaken
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
like ^in++++=like
a ^at++++=a
man ^nn++++=man
frightened ^vwbn+++xvbn+=frightened
by ^in++++=by
a ^at++++=a
shadow ^nn++++=shadow
who ^whp+rel+subj++=who
knows ^vbz+vprv+tht0++=knows
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
shadow ^nn++++=shadow,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
cannot ^md+pos+not++=cannot
persuade ^vb++++=persuade
his ^pp$+pp3+++=his
heart ^nn++++=heart
to ^to++++=to
behave ^vbi++++=behave
with ^in++++=with
the ^ati++++=the
enlightenment ^nn+nom+++=enlightenment
of ^in++++=of
his ^pp$+pp3+++=his
reason ^nn++++=reason.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
Aunt ^nn++++=Aunt
Lydia ^np+++??+=Lydia
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
opposite ^jj++++=opposite
or ^cc++++=or,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
merely ^rb+down+++=merely
his ^pp$+pp3+++=his
complement ^nn+nom+++=complement.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
bright ^jj+atrb+++=bright
brown ^jj+atrb+++=brown
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
she ^pp3a+pp3+++=she
wore ^vbd+++xvbnx+=wore
in ^in++++=in
long ^jj+atrb+++=long
curls ^nns++++=curls
on ^in++++=on
Sundays ^nrs++++=Sundays
and ^cc++++=and
in ^in++++=in
a ^at++++=a
net ^nn++++=net
on ^in++++=on
weekdays ^nns++++=weekdays;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
the ^ati++++=the
curls ^nns++++=curls
with ^in++++=with
absurd ^jj+atrb+++=absurd
distinctness ^nns+nom+++=distinctness,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
stooped ^vbd+++xvbnx+=stooped
to ^to++++=to
kiss ^vbi++++=kiss
me ^pp1o+pp1+++=me
they ^pp3a+pp3+++=they
touched ^vbd+++xvbnx+=touched
my ^pp$+pp1+++=my
face ^nn++++=face.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
played ^vbd+++xvbnx+=played
the ^ati++++=the
melodeon ^nn+++??+=melodeon,
, ^zz++++=EXTRAWORD
kept ^jj+atrb++xvbn+=kept
geraniums ^nns++++=geraniums
through ^in++++=through
the ^ati++++=the
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+vrb++=had
a ^at++++=a
laugh ^nn++++=laugh
which ^whp+rel+subj++=which
began ^vbd+++xvbn+=began
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
were ^vbd+bed+vrb++=were
afraid ^jj+pred+++=afraid
it ^pp3+it+++=it
might ^md+pos+++=might
hurt ^xvbn+++xvbn+=hurt
someone ^pn++++=someone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
escaped ^vprf+++xvbn+=escaped
her ^pp$+pp3+++=her
altogether ^nn+nom+++=altogether.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
Clara ^np++++=Clara,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
year ^nn++++=year
older ^jjr++++=older
than ^in++++=than
I ^pp1a+pp1+++=I;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
two ^cd++++=two
younger ^jjr+atrb+++=younger
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
do ^vb+do+aux++=do
not ^xnot++not++=not
enter ^vb++++=enter
the ^ati++++=the
matter ^nn++++=matter
except ^in++++=except
as ^ql++++=as
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
warm ^jj+atrb+++=warm,
, ^zz++++=EXTRAWORD
noisy ^jj+atrb+++=noisy
background ^nn++++=background
from ^in++++=from
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
never ^rb++splt++=never
been ^vprf+ben+vrb+xvbnx+=been
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
detach ^vb++++=detach
the ^ati++++=the
event ^nn++++=event.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
lived ^vbd+++xvbn+=lived
twenty ^cd++++=twenty
miles ^nns++++=miles
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
visited ^vwbn+++xvbn+=visited
them ^pp3o+pp3+++=them
twice ^rb++++=twice
a ^at++++=a
year ^nn++++=year.
. ^zz++++=EXTRAWORD
To ^in++++=To
me ^pp1o+pp1+++=me
their ^pp$+pp3+++=their
house ^npl++++=house
represented ^vbd+++xvbn+=represented
magnificence ^nn+nom+++=magnificence.
. ^zz++++=EXTRAWORD
The ^ati++++=The
parlor ^nn++++=parlor
had ^vb+hv+vrb++=had
black ^jj+atrb+++=black
hair ^nn++++=hair-cloth
- ^zz++++=EXTRAWORD
cloth ^nn++++=EXTRAWORD
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
each ^dt++++=each
with ^in++++=with
a ^at++++=a
white ^jj+atrb+++=white
crocheted ^jj+atrb+++=crocheted
thing ^nn++++=thing
pinned ^vbd+++xvbn+=pinned
to ^in++++=to
its ^pp$+it+++=its
back ^jjb++++=back;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
marble ^nn++++=marble-topped
- ^zz++++=EXTRAWORD
topped ^vbd+++xvbn+=EXTRAWORD
table ^nn++++=table
bearing ^vwbg+++xvbg+=bearing
a ^at++++=a
glass ^nn++++=glass
dome ^nn++++=dome
full ^jj++++=full
of ^in++++=of
wax ^nn++++=wax
flowers ^nns+nom+++=flowers;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
over ^in++++=over
the ^ati++++=the
mantel ^nn+++??+=mantel
hung ^vbd+++xvbn+=hung
portraits ^nns++++=portraits
of ^in++++=of
Uncle ^nn++++=Uncle
Felix ^np++++=Felix
and ^cc++++=and
Aunt ^nn++++=Aunt
Lydia ^np+++??+=Lydia,
, ^zz++++=EXTRAWORD
painted ^j+++xvbn+=painted
at ^rb++++=at
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
their ^pp$+pp3+++=their
marriage ^nn+nom+++=marriage,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
artist ^nn++++=artist
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
him ^pp3o+pp3+++=him
the ^ati++++=the
complexion ^nn++++=complexion
of ^in++++=of
a ^at++++=a
mulatto ^nn+++??+=mulatto
and ^cc++++=and
her ^pp3o+pp3+++=her
the ^ati++++=the
figure ^nn++++=figure
of ^in++++=of
an ^at++++=an
extinguished ^jj+atrb++xvbn+=extinguished
candle ^nn++++=candle.
. ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night
the ^ati++++=the
furniture ^nn++++=furniture
assumed ^vwbn+vprv++xvbn+=assumed
a ^at++++=a
moral ^jj++++=moral
and ^cc++++=and
almost ^rb+hdg+++=almost
hostile ^jj+atrb+++=hostile
character ^nn+nom+++=character.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
the ^ati++++=the
grown ^xvbn+++xvbn+=grown
people ^nns++++=people
talk ^nn++++=talk
of ^in++++=of
dreams ^nps++++=dreams
or ^cc++++=or
warnings ^nns++++=warnings
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
upstairs ^jjb++++=upstairs,
, ^zz++++=EXTRAWORD
every ^at++++=every
chair ^nn++++=chair
became ^vbd+++xvbn+=became
an ^at++++=an
attentive ^jj+atrb+++=attentive
person ^nn++++=person,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
wax ^nn++++=wax
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
under ^in++++=under
their ^pp$+pp3+++=their
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
preserved ^vpsv++agls+xvbnx+=preserved
from ^in++++=from
some ^dti++++=some
funeral ^nn++++=funeral
which ^whp+rel+subj++=which
had ^vb+hv+aux++=had
not ^xnot++not++=not
yet ^rb++++=yet
occurred ^vprf+++xvbn+=occurred.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
talk ^nn++++=talk
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
infrequent ^jj++++=infrequent,
, ^zz++++=EXTRAWORD
for ^in++++=for
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
before ^cs+sub+++=before
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
wholly ^rb++splt++=wholly
ceased ^vprf+++xvbnx+=ceased
to ^to++++=to
believe ^vbi+vprv+++=believe
in ^in++++=in
anything ^pn++++=anything.
. ^zz++++=EXTRAWORD
People ^nns++++=People
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
up ^rb+phrv+++=up
witches ^nns++++=witches,
, ^zz++++=EXTRAWORD
in ^in++++=in
respectable ^jj+atrb+++=respectable
circles ^nns++++=circles;
; ^zz++++=EXTRAWORD
ghosts ^nns++++=ghosts
were ^vbd+bed+vrb++=were
already ^rb++++=already
under ^in++++=under
suspicion ^nn++++=suspicion;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
dreams ^nps++++=dreams,
, ^zz++++=EXTRAWORD
warnings ^nns++++=warnings,
, ^zz++++=EXTRAWORD
second ^od++++=second
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
death ^nn++++=death-ticks,
- ^zz++++=EXTRAWORD
ticks ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
turning ^jj+++xvbg+=turning
of ^in++++=of
portraits ^nns++++=portraits
to ^in++++=to
the ^ati++++=the
wall ^nn++++=wall
still ^rb++++=still
retained ^vbd+++xvbn+=retained
a ^at++++=a
suburban ^jj++++=suburban
standing ^jj+++xvbg+=standing
between ^in++++=between
religion ^nn++++=religion
and ^cc++++=and
superstition ^nn+nom+++=superstition.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
uncle ^nn++++=uncle's
's ^$++++=EXTRAWORD
presentimentalism ^nn+nom+++=presentimentalism
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
may ^md+pos+++=may
coin ^vb++++=coin
a ^at++++=a
word ^nn++++=word
bad ^jj++++=bad
enough ^dt++++=enough
for ^in++++=for
the ^ati++++=the
thing ^nn++++=thing
was ^vbd+bedz+vrb++=was
a ^at++++=a
family ^nn++++=family
entertainment ^nn+nom+++=entertainment.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
teased ^vbd+++xvbnx+=teased
him ^pp3o+pp3+++=him
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
submitted ^vbd+vpub++xvbnx+=submitted
with ^in++++=with
a ^at++++=a
sad ^jj+atrb+++=sad
smile ^nn++++=smile
that ^tht+rel+subj++=that
made ^vbd+++xvbn+=made
me ^pp1o+pp1+++=me
secretly ^rb++++=secretly
take ^vb++++=take
his ^pp$+pp3+++=his
part ^nn++++=part.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
episode ^nn++++=episode
I ^pp1a+pp1+++=I
mean ^jj++++=mean
occurred ^jj+++xvbn+=occurred
in ^in++++=in
the ^ati++++=the
autumn ^nn++++=autumn
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
eleven ^cd++++=eleven.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
mother ^nn++++=mother
and ^cc++++=and
I ^pp1a+pp1+++=I
were ^vbd+bed+aux++=were
staying ^vbg+++xvbgx+=staying
at ^rb++++=at
his ^pp$+pp3+++=his
house ^npl++++=house
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
ill ^jj++++=ill,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
country ^nn++++=country
air ^nn++++=air
was ^vbd+bedz+aux++=was
thought ^vpsv++agls+xvbnx+=thought
beneficial ^jj++++=beneficial,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
town ^nn++++=town
had ^vb+hv+vrb++=had
a ^at++++=a
tannery ^nn+nom+++=tannery,
, ^zz++++=EXTRAWORD
two ^cd++++=two
flour ^nn++++=flour
mills ^nns++++=mills,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
canal ^nn++++=canal
whose ^whp+rel+obj++=whose
fragrance ^nn+nom+++=fragrance
disputed ^vbd+++xvbn+=disputed
the ^ati++++=the
medicinal ^jj+atrb+++=medicinal
quality ^nn+nom+++=quality
of ^in++++=of
the ^ati++++=the
atmosphere ^nn++++=atmosphere.
. ^zz++++=EXTRAWORD
Uncle ^nn++++=Uncle
Felix ^np++++=Felix
was ^vbd+bedz+aux++=was
preparing ^vbg+++xvbgx+=preparing
to ^to+vcmp+++=to
go ^vbi++++=go
to ^in++++=to
New ^jj+atrb+++=New
York ^np++++=York
to ^to++++=to
buy ^vbi++++=buy
goods ^nns++++=goods.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
a ^at++++=a
journey ^nn++++=journey
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
considerable ^jj+pred+++=considerable.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
went ^vpsv++by+xvbn+=went
by ^in++++=by
packet ^nn++++=packet
to ^in++++=to
the ^ati++++=the
lake ^nn++++=lake,
, ^zz++++=EXTRAWORD
by ^in++++=by
steamer ^nn++++=steamer
eastward ^rb+cnj+++=eastward,
, ^zz++++=EXTRAWORD
by ^in++++=by
rail ^nn++++=rail
where ^wrb+who+++=where
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
rail ^nn++++=rail,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
by ^in++++=by
whatever ^nn+nom+++=whatever
further ^jjb+atrb+++=further
machinery ^nn+nom+++=machinery
Providence ^np+nom++??+=Providence
and ^cc++++=and
the ^ati++++=the
transportation ^nn+nom+++=transportation
companies ^nns++++=companies
had ^vb+hv+aux++=had
imperfectly ^rb++splt++=imperfectly
arranged ^vprf+++xvbnx+=arranged.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
leaving ^vwbg+++xvbg+=leaving
for ^in++++=for
New ^jj+atrb+++=New
York ^np++++=York
was ^vbd+bedz+aux++=was
followed ^vpsv++by+xvbnx+=followed
by ^in++++=by
the ^ati++++=the
imagination ^nn+nom+++=imagination
of ^in++++=of
his ^pp$+pp3+++=his
family ^nn++++=family
over ^in++++=over
distances ^nns+nom+++=distances
which ^whp+rel+subj++=which
have ^vb+hv+vrb++=have
since ^cs+sub+++=since
been ^nn+ben+++=been
abolished ^vpsv++agls+xvbnx+=abolished.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
a ^at++++=a
week ^nn++++=week
before ^cs+sub+++=before
his ^pp$+pp3+++=his
