There ^ex+pex+++=There
" ^zz++++="In
in ^in++++=EXTRAWORD
Denver ^np+++??+=Denver?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
mountains ^nns++++=mountains."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
drew ^vbd+++xvbn+=drew
her ^pp$+pp3+++=her
chair ^nn++++=chair
nearer ^rbr++++=nearer.
. ^zz++++=EXTRAWORD
The ^ati++++=The
report ^nn++++=report
was ^vbd+bedz+vrb++=was
brief ^jj+pred+++=brief.
. ^zz++++=EXTRAWORD
Fair ^jj+atrb+++=Fair
weather ^nn++++=weather
was ^vbd+bedz+aux++=was
predicted ^vpsv++agls+xvbnx+=predicted
over ^in++++=over
most ^ql+emph+++=most
of ^in++++=of
the ^ati++++=the
state ^nn++++=state,
, ^zz++++=EXTRAWORD
with ^in++++=with
lower ^jjr+atrb+++=lower
temperatures ^nns++++=temperatures
after ^in++++=after
sunset ^nn++++=sunset
and ^cc++++=and
a ^at++++=a
possibility ^nn+nom+++=possibility
of ^in++++=of
snow ^nn++++=snow
at ^rb++++=at
higher ^jjr+atrb+++=higher
elevations ^nns+nom+++=elevations.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
read ^vbd+vprv+tht0+xvbnx+=read
it ^pp3+it+++=it
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
woman ^nn++++=woman
continued ^vbd+++xvbn+=continued
to ^to++++=to
wait ^vbi++++=wait,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
read ^vbd+vprv++xvbnx+=read
an ^at++++=an
item ^nn++++=item
about ^in++++=about
a ^at++++=a
new ^jj+atrb+++=new
road ^npl++++=road,
, ^zz++++=EXTRAWORD
another ^dt++++=another
about ^in++++=about
tourists ^nns+nom+++=tourists
returning ^vwbg+++xvbg+=returning
early ^jj++++=early
from ^in++++=from
a ^at++++=a
mountain ^nn++++=mountain
hotel ^npl++++=hotel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^rb++++=a
little ^rb"++++=little
description ^nn+nom+++=description
of ^in++++=of
the ^ati++++=the
evening ^nn++++=evening
light ^jj++++=light
after ^in++++=after
a ^at++++=a
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
words ^nns++++=words
" ^zz++++="purple
purple ^jj+atrb+++=EXTRAWORD
shadows ^nps++++=shadows
advancing ^vwbg+++xvbg+=advancing
across ^in+pl+++=across
the ^ati++++=the
eastern ^jj+atrb+++=eastern
slope ^nn++++=slope,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman
gave ^vbd+++xvbn+=gave
a ^at++++=a
low ^jj+atrb+++=low
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
how ^wrb+who+++=how
they ^pp3a+pp3+++=they
come ^vb++++=come."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
shadows ^nps++++=shadows?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Slow
slow ^jj++++=EXTRAWORD
at ^rb++++=at
first ^rb"++++=first.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
notice ^nn++++=notice
them ^pp3o+pp3+++0='em
unless ^cs+cnd+++=unless
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
watchin ^nn+++??+=watchin'.
'. ^nn+++??+=EXTRAWORD
Then ^rn+tm+++=Then
one ^cd1++++=one
peak ^nn++++=peak
goes ^vbz++++=goes
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
another ^dt++++=another.
. ^zz++++=EXTRAWORD
The ^ati++++=The
snow ^nn++++=snow
holds ^vbz+vprv+++=holds
the ^ati++++=the
light ^nn++++=light
longest ^jjt++++=longest.
. ^zz++++=EXTRAWORD
Seems ^vbz+seem+++=Seems
like ^in++++=like
it ^pp3+it+++=it
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
give ^vbi++++=give
it ^pp3+it+++=it
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
voice ^nn++++=voice
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
to ^in++++=to
a ^at++++=a
whisper ^nn++++=whisper.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
readers ^nns+nom+++=readers
glanced ^vbd+++xvbn+=glanced
toward ^in++++=toward
them ^pp3o+pp3+++=them
and ^cc++++=and
away ^rp+pl+++=away
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
makes ^vbz++++=makes
me ^pp1o+pp1+++=me
homesick ^jj++++=homesick
to ^to++++=to
hear ^vbi+vprv+++=hear
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ought ^md+nec+++=oughtn't
n't ^xnot++not++0=EXTRAWORD
to ^to++++=to
talk ^vbi++++=talk
so ^pn++++=so.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
folks ^nns++++=folks
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made
downhearted ^vbd+++xvbn+=downhearted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
homesick ^jj+pred+++=homesick
before ^in+strn+++=before."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
workin ^nn+++??+=workin'
' ^zz++++=EXTRAWORD
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
looking ^vbg+++xvbgx+=looking
for ^in++++=for
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
hard ^jj++++=hard."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
answer ^nn++++=answer
was ^vbd+bedz+vrb++=was
short ^jj+pred+++=short,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
six ^cd++++=six
refusals ^nns+nom+++=refusals
were ^vbd+bed+vrb++=were
still ^rb++++=still
too ^ql++++=too
near ^in+strn+++=near.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
the ^ati++++=the
older ^jjr+atrb+++=older
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
moved ^vbd+++xvbn+=moved
uncertainly ^rb++++=uncertainly
across ^in+pl+++=across
the ^ati++++=the
newspaper ^nn+nom+++=newspaper,
, ^zz++++=EXTRAWORD
the ^ati++++=the
girl ^nn++++=girl
was ^vbd+bedz+vrb++=was
ashamed ^jj+pred+++=ashamed
of ^in++++=of
the ^ati++++=the
bitterness ^nns+nom+++=bitterness
in ^in++++=in
her ^pp$+pp3+++=her
own ^ap++++=own
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
been ^vprf+ben+vrb+xvbn+=been
in ^in++++=in
Chicago ^np++++=Chicago
long ^jj++++=long?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Seven
seven ^cd++++=EXTRAWORD
years ^nns++++=years
come ^vb++++=come
November ^nr+nom+++=November.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
sister ^nn++++=sister's
's ^$++++=EXTRAWORD
girl ^nn++++=girl
brought ^vbd+++xvbn+=brought
me ^pp1o+pp1+++=me
after ^cs+sub+++=after
my ^pp$+pp1+++=my
husband ^nn++++=husband
died ^vbd+++xvbn+=died.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
meant ^vbd+vprv++xvbnx+=meant
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
all ^abn++++=all
meant ^vbd+vprv++xvbn+=meant
kind ^nn++++=kind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
would ^md+prd+++=would
rather ^rb++++=rather
be ^vb+be+vrb++=be
in ^in++++=in
Colorado ^np++++=Colorado."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+tht0++=say
that ^tht+vcmp+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
need ^vb++++=need
to ^to+vcmp+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
neither ^rb++neg++=neither
spoke ^vbd+++xvbn+=spoke.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
them ^pp3o+pp3+++=them
pages ^nns++++=pages
turned ^vbd+++xvbn+=turned,
, ^zz++++=EXTRAWORD
chairs ^nns++++=chairs
scraped ^vbd+++xvbn+=scraped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
great ^jj+atrb+++=great
room ^nn++++=room
preserved ^vwbn+++xvbn+=preserved
its ^pp$+it+++=its
ordered ^vbd+vsua++xvbn+=ordered
quiet ^nn++++=quiet
a ^at++++=a
quiet ^nn++++=quiet
made ^vbd+++xvbn+=made,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
of ^in++++=of
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
of ^in++++=of
many ^ap++++=many
people ^nns++++=people
keeping ^vwbg+++xvbg+=keeping
their ^pp$+pp3+++=their
troubles ^nns++++=troubles
to ^in++++=to
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
the ^ati++++=the
woman ^nn++++=woman
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I'd
i ^pp1a+pp1+++0=EXTRAWORD
'd ^md+prd+vrb++=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
see ^vbi+vprv+tht0++=see
it ^pp3+it+++=it
once ^rb+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
folded ^vbd+++xvbnx+=folded
her ^pp3o+pp3+++=her
hands ^nns++++=hands
on ^in++++=on
the ^ati++++=the
newspaper ^nn+nom+++=newspaper.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wo ^&fw++++=won't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Costs
costs ^nns++++=EXTRAWORD
money ^nn++++=money."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
relatives ^nns++++=relatives
" ^zz++++="
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
niece ^nn++++=niece's
's ^$++++=EXTRAWORD
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
laid ^vpsv++agls+xvbnx+=laid
off ^in+pl+++=off
twice ^rb++++=twice
this ^dt+dem+++=this
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
children ^nns++++=children,
, ^zz++++=EXTRAWORD
rent ^nn++++=rent
due ^jj++++=due,
, ^zz++++=EXTRAWORD
doctor ^nn++++=doctor
bills ^nns++++=bills
from ^in++++=from
when ^wrb+who+++=when
the ^ati++++=the
baby ^nn++++=baby
had ^vb+hv+vrb++=had
pneumonia ^nn++++=pneumonia.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
feed ^nn++++=feed
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+tht0++=say
they ^pp3a+pp3+++=they
do ^vb+do+vrb++=don't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sew ^nn+++??+=sew
when ^wrb+who+++=when
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
light ^jj++++=light
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
mind ^nn++++=mind
the ^ati++++=the
little ^jj+atrb+++=little
ones ^pn++++=ones.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
a ^at++++=a
train ^nn++++=train
ticket ^nn++++=ticket
clear ^vb++++=clear
out ^rp+pl+++=out
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
up ^rp++++=up
where ^wrb+who+++=where
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
go ^vbi++++=go
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
foolish ^jj++++=foolish
even ^rb++++=even
to ^to++++=to
think ^vbi+vprv+++=think
on ^in+strn+++=on."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
foolish ^jj++++=foolish."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ain't
ai ^vb+be+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
woman ^nn++++=woman
looked ^vbd+++xvbn+=looked
down ^rp++++=down.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
blind ^jj++++=blind,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
tremor ^nn++++=tremor
in ^in++++=in
the ^ati++++=the
statement ^nn+nom+++=statement.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
came ^vbd+++xvbn+=came
afterward ^rb+cnj+++=afterward,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
hand ^nn++++=hand
that ^tht+rel+subj++=that
reached ^vprf+++xvbn+=reached
up ^rp++++=up
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^to++++=to
arrange ^vbi++++=arrange
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
her ^pp$+pp3+++=her
bonnet ^nn++++=bonnet
and ^cc++++=and
failed ^vbd+++xvbn+=failed
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
leaned ^vbd+++xvbn+=leaned
nearer ^rbr++++=nearer.
. ^zz++++=EXTRAWORD
" ^zz++++="Blind?"
blind ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Doctor
doctor ^nn++++=EXTRAWORD
says ^vbz+vpub+++=says
so ^rb++++=so.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
age ^nn++++=age.
. ^zz++++=EXTRAWORD
Print ^nn++++=Print
slippin ^nn+++??+=slippin'
' ^zz++++=EXTRAWORD
around ^rp++++=around,
, ^zz++++=EXTRAWORD
faces ^nns++++=faces
gettin ^nn+++??+=gettin'
' ^zz++++=EXTRAWORD
cloudy ^jj++++=cloudy,
, ^zz++++=EXTRAWORD
lamps ^nns++++=lamps
wearin ^nn+++??+=wearin'
' ^zz++++=EXTRAWORD
halos ^nns+++??+=halos.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
age ^nn++++=age
not ^xnot++not++=not
just ^rb+emph+++=just
age ^vb++++=age.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
says ^vbz+vpub+tht0++=says
there ^ex+pex+++=there
may ^md+pos+++=may
be ^vb+be+vrb++=be
months ^nns++++=months.
. ^zz++++=EXTRAWORD
Might ^md+pos+++=Might
be ^vb+be+vrb++=be
less ^rbr++++=less.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh!"
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
hurt ^vbd+++xvbn+=hurt
much ^ap++++=much.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
filled ^vbd+++xvbn+=filled.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
laid ^vbd+++xvbnx+=laid
her ^pp$+pp3+++=her
hand ^nn++++=hand
over ^in++++=over
the ^ati++++=the
worn ^jj+atrb++xvbn+=worn
glove ^nn++++=glove
resting ^vwbg+++xvbg+=resting
on ^in++++=on
the ^ati++++=the
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+vrb++=EXTRAWORD
your ^pp$+pp2+++=your
family ^nn++++=family
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
know ^vb+vprv+++=know
about ^in++++=about
my ^pp$+pp1+++=my
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
about ^in++++=about
about ^in++++=about
this ^dt+dem+++=this
other ^ap++++=other."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
mountains ^nns++++=mountains?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
apologetically ^rb++++=apologetically.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+aux++=was
all ^abn++++=all
born ^vbd+++xvbn+=born
here ^rn+pl+++=here
except ^in++++=except
my ^pp$+pp1+++=my
niece ^nn++++=niece,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
little ^ap++++=little
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
left ^vbd+++xvbnx+=left.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
says ^vbz+vpub+++=says,
, ^zz++++=EXTRAWORD
' ^zz++++='Auntie,
auntie ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
look ^vb++++=look
at ^rb++++=at
pictures ^nns++++=pictures.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
means ^nns++++=means
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
calendar ^nn++++=calendar
at ^in++++=at
home ^nr++++=home
with ^in++++=with
Pike ^np++++=Pike's
's ^$++++=EXTRAWORD
Peak ^nn++++=Peak
on ^in++++=on
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
same ^ap++++=same.
. ^zz++++=EXTRAWORD
A ^at++++=A
picture ^nn++++=picture's
's ^$++++=EXTRAWORD
flat ^nn++++=flat.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
wait ^vb++++=wait
for ^in++++=for
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
change ^nn++++=change
while ^cs+sub+++=while
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
lookin ^nn+++??+=lookin'."
'." ^nn+++??+=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
girl ^nn++++=girl
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
same ^ap++++=same."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knowed ^vbd+++xvbnx+=knowed
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean ^jj++++=mean."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
passed ^vbd+++xvbn+=passed
between ^in++++=between
them ^pp3o+pp3+++=them
like ^in++++=like
a ^at++++=a
clasp ^nn++++=clasp
of ^in++++=of
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Slowly ^rb+cnj+++=Slowly,
, ^zz++++=EXTRAWORD
with ^in++++=with
many ^ap++++=many
pauses ^nns+++??+=pauses,
, ^zz++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman
told ^vbd+vpub++xvbn+=told
her ^pp$+pp3+++=her
story ^nn++++=story.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
west ^np+pl+++=west
as ^ql++++=as
a ^at++++=a
bride ^nn++++=bride
when ^wrb+who+++=when
the ^ati++++=the
settlements ^nns+nom+++=settlements
were ^vbd+bed+vrb++=were
smaller ^jjr+pred+++=smaller
and ^cc++++=and
journeys ^nns++++=journeys
longer ^rbr++++=longer.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
and ^cc++++=and
her ^pp$+pp3+++=her
husband ^nn++++=husband
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
first ^rb++++=first
in ^in++++=in
two ^cd++++=two
rooms ^nns++++=rooms
behind ^in+pl+++=behind
a ^at++++=a
store ^nn++++=store,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
in ^in++++=in
a ^at++++=a
frame ^nn++++=frame
house ^npl++++=house
with ^in++++=with
a ^at++++=a
pump ^nn++++=pump
that ^tht+rel+subj++=that
froze ^vbd+++xvbn+=froze
every ^at++++=every
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked,
, ^zz++++=EXTRAWORD
saved ^xvbn+++xvbn+=saved,
, ^zz++++=EXTRAWORD
lost ^j+++xvbn+=lost,
, ^zz++++=EXTRAWORD
begun ^j+++xvbn+=begun
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
children ^nns++++=children
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
born ^vpsv++agls+xvbnx+=born
to ^in++++=to
