It ^pp3+it+++=It
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
industrious ^jj++++=industrious,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
observed ^vbd+vprv++xvbnx+=observed.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
successful ^jj++++=successful,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Eustace ^np++++=Eustace.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
the ^ati++++=the
best ^jjt+atrb+++=best
things ^nns++++=things
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
An ^at++++=An
author ^nn++++=author
always ^rb++++=always
believes ^vbz+vprv+++=believes
this ^dt+dem+++=this
of ^in++++=of
his ^pp$+pp3+++=his
newest ^jjt+atrb+++=newest
production ^nn+nom+++=production
while ^cs+sub+++=while
it ^pp3+it+++=it
retains ^vbz++++=retains
the ^ati++++=the
red ^jj+atrb+++=red
heat ^nn++++=heat
of ^in++++=of
composition ^nn+nom+++=composition.
. ^zz++++=EXTRAWORD
Afterwards ^rb+cnj+++=Afterwards,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
cooled ^vprf+++xvbnx+=cooled
into ^in++++=into
print ^nn++++=print,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
occasionally ^rb++++=occasionally
less ^rbr++++=less
certain ^jj++++=certain;
; ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
public ^nn++++=public,
, ^zz++++=EXTRAWORD
with ^in++++=with
singular ^jj+atrb+++=singular
generosity ^nn+nom+++=generosity,
, ^zz++++=EXTRAWORD
often ^rb++++=often
relieves ^nns+++??+=relieves
him ^pp3o+pp3+++=him
of ^in++++=of
uncertainty ^nn++++=uncertainty
altogether ^nn+nom+++=altogether.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
service ^nn++++=service,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
" ^zz++++="do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
expect ^vb+vprv+++=expect
from ^in++++=from
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
same ^ap++++=same
as ^ql++++=as
before ^in++++=before.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
be ^vb+be+vrb++=be
my ^pp$+pp1+++=my
editor ^nn++++=editor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
Eustace ^np++++=Eustace,
, ^zz++++=EXTRAWORD
to ^to++++=to
edit ^vbi++++=edit
a ^at++++=a
young ^jj+atrb+++=young
writer ^nn++++=writer
is ^vbz+bez+aux++=is
to ^to++++=to
assume ^vbi+vprv+++=assume
responsibility ^nn+nom+++=responsibility
without ^in++++=without
authority ^nn+nom+++=authority,
, ^zz++++=EXTRAWORD
blame ^vb++++=blame
without ^in++++=without
profit ^nn++++=profit,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
labor ^nn++++=labor
without ^in++++=without
gratitude ^nn++++=gratitude."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
grateful ^jj+pred+++=grateful."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Until
until ^cs+sub+++=EXTRAWORD
I ^pp1a+pp1+++=I
alter ^vb++++=alter
an ^at++++=an
adjective ^nn++++=adjective."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
not ^xnot++not++=not
alter ^vb++++=alter
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
my ^pp$+pp1+++=my
duties ^nns++++=duties
will ^md+prd+++=will
be ^vb+be+vrb++=be
light ^jj+pred+++=light
indeed ^rb++++=indeed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
returned ^vbd+++xvbn+=returned
to ^in++++=to
the ^ati++++=the
cottage ^nn+nom+++=cottage,
, ^zz++++=EXTRAWORD
Eustace ^np++++=Eustace
discoursing ^vwbg+++xvbg+=discoursing
all ^abn++++=all
the ^ati++++=the
way ^nn++++=way
upon ^in++++=upon
his ^pp$+pp3+++=his
six ^cd++++=six
narratives ^nns++++=narratives,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
carrying ^vbg+++xvbg+=carrying
the ^ati++++=the
manuscripts ^nns++++=manuscripts
with ^in++++=with
that ^dt+dem+++=that
respectful ^jj+atrb+++=respectful
apprehension ^nn++++=apprehension
which ^whp+rel+subj++=which
ought ^md+nec+++=ought
always ^rb++++=always
to ^to++++=to
attend ^vbi++++=attend
the ^ati++++=the
transportation ^nn+nom+++=transportation
of ^in++++=of
another ^dt++++=another
man ^nn++++=man's
's ^$++++=EXTRAWORD
immortality ^nn+nom+++=immortality.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
dinner ^nn++++=dinner
he ^pp3a+pp3+++=he
established ^vbd+vprv+tht0+xvbnx+=established
himself ^ppl+pp3+++=himself
before ^in++++=before
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
drew ^vbd+++xvbnx+=drew
my ^pp$+pp1+++=my
chair ^nn++++=chair
to ^in++++=to
a ^at++++=a
shaded ^jj+atrb++xvbn+=shaded
lamp ^nn++++=lamp
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
read ^vbn+vprv++xvbn+=read.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
twilight ^nn++++=twilight
spread ^vbd+++xvbn+=spread
a ^at++++=a
bluish ^jj+atrb+++=bluish
obscurity ^nn+nom+++=obscurity
over ^in++++=over
the ^ati++++=the
snow ^nn++++=snow;
; ^zz++++=EXTRAWORD
within ^in+strn+++=within,
, ^zz++++=EXTRAWORD
the ^ati++++=the
burning ^jj+atrb++xvbg+=burning
logs ^nns++++=logs
fell ^vbd+++xvbn+=fell
together ^nn+nom+++=together
from ^in++++=from
time ^nn++++=time
to ^in++++=to
time ^nn++++=time,
, ^zz++++=EXTRAWORD
sending ^vbg+++xvbg+=sending
up ^rb+phrv+++=up
a ^at++++=a
transient ^jj+atrb+++=transient
palace ^nn++++=palace
of ^in++++=of
sparks ^nns++++=sparks.
. ^zz++++=EXTRAWORD
Eustace ^np++++=Eustace
watched ^vbd+++xvbn+=watched
my ^pp$+pp1+++=my
face ^nn++++=face
so ^ql++++=so
narrowly ^rb++++=narrowly
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
soon ^rb+tm+++=soon
perceived ^vbd+vprv+tht0+xvbn+=perceived
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
reading ^vbg+++xvbgx+=reading
under ^in++++=under
criticism ^nn+nom+++=criticism
quite ^abl++++=quite
as ^ql++++=as
severe ^jj++++=severe
as ^ql++++=as
any ^dti++++=any
I ^pp1a+pp1+++=I
could ^md+pos+++=could
bestow ^vb++++=bestow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tales ^nns++++=tales
were ^vbd+bed+aux++=were
founded ^vpsv++agls+xvbnx+=founded,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
former ^ap++++=former
ones ^cd1s++++=ones
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
ancient ^jj+atrb+++=ancient
legends ^nns++++=legends.
. ^zz++++=EXTRAWORD
In ^in++++=In
their ^pp$+pp3+++=their
old ^jj+atrb+++=old
shapes ^nns++++=shapes
these ^dt+dem+++=these
fables ^nns++++=fables
contain ^vb++++=contain
much ^ap++++=much
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
beautiful ^jj+pred+++=beautiful,
, ^zz++++=EXTRAWORD
much ^ap++++=much
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
terrible ^jj+pred+++=terrible,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
a ^rb++++=a
little ^rb"++++=little
which ^whp+who+++=which
an ^at++++=an
honest ^jj+atrb+++=honest
man ^nn++++=man
would ^md+prd+++=would
hesitate ^nn+nom+++=hesitate
to ^to+vcmp+++=to
repeat ^vbi++++=repeat
before ^in++++=before
the ^ati++++=the
youngest ^jjt+atrb+++=youngest
member ^nn++++=member
of ^in++++=of
his ^pp$+pp3+++=his
family ^nn++++=family.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
gods ^nns++++=gods
are ^vb+ber+vrb++=are
too ^ql++++=too
frequently ^rb++++=frequently
wicked ^jj++++=wicked
with ^in++++=with
the ^ati++++=the
additional ^jj+atrb+++=additional
disadvantage ^nn+nom+++=disadvantage
of ^in++++=of
being ^xvbg+++xvbg+=being
immortal ^jj++++=immortal;
; ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
heroes ^nns++++=heroes
shed ^vbd+++xvbn+=shed
blood ^nn++++=blood
as ^in++++=as
readily ^rb++++=readily
as ^in++++=as
modern ^jj+atrb+++=modern
children ^nns++++=children
spill ^nn++++=spill
ink ^nn++++=ink;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sorrow ^nn++++=sorrow,
, ^zz++++=EXTRAWORD
treachery ^nn+nom+++=treachery,
, ^zz++++=EXTRAWORD
vengeance ^nn+nom+++=vengeance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
unnatural ^jj+atrb+++=unnatural
crime ^nn++++=crime
hang ^vb++++=hang
about ^rb++++=about
them ^pp3o+pp3+++=them
like ^in++++=like
poisonous ^jj+atrb+++=poisonous
vines ^nns++++=vines
upon ^in++++=upon
the ^ati++++=the
fragments ^nns+nom+++=fragments
of ^in++++=of
a ^at++++=a
marble ^nn++++=marble
temple ^nn++++=temple.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
finished ^vprf+++xvbnx+=finished
the ^ati++++=the
first ^od++++=first
manuscript ^nn++++=manuscript,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
over ^in++++=over
my ^pp$+pp1+++=my
spectacles ^nns++++=spectacles.
. ^zz++++=EXTRAWORD
" ^zz++++="Eustace,"
eustace ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
" ^zz++++="have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
never ^rb++++=never
feared ^vbd+vprv++xvbn+=feared
that ^tht+vcmp+++=that
these ^dt+dem+++=these
antique ^jj+atrb+++=antique
stories ^nns++++=stories
are ^vb+ber+vrb++=are
scarcely ^rb+down+++=scarcely
fit ^jj+pred+++=fit
for ^in++++=for
children ^nns++++=children?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered
promptly ^rb++++=promptly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
confidence ^nn+nom+++=confidence
of ^in++++=of
his ^pp$+pp3+++=his
monosyllable ^jj++++=monosyllable
deserved ^jj+++xvbn+=deserved
a ^at++++=a
longer ^rbr++++=longer
argument ^nn+nom+++=argument.
. ^zz++++=EXTRAWORD
" ^zz++++="Consider,"
consider ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
continued ^vbd+++xvbnx+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="what
what ^wdt+who+++=EXTRAWORD
dark ^jj+atrb+++=dark
matters ^nns+nom+++=matters
you ^pp2+pp2+++=you
must ^md+nec+++=must
touch ^vb++++=touch.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
fathers ^nns+nom+++=fathers
who ^whp+rel+subj++=who
devour ^vb++++=devour
their ^pp$+pp3+++=their
offspring ^nn++++=offspring,
, ^zz++++=EXTRAWORD
sons ^nns++++=sons
who ^whp+rel+subj++=who
destroy ^vb++++=destroy
their ^pp$+pp3+++=their
fathers ^nns+nom+++=fathers,
, ^zz++++=EXTRAWORD
kings ^nns++++=kings
whose ^whp+rel+obj++=whose
crowns ^nns++++=crowns
are ^vb+ber+aux++=are
paid ^vpsv++agls+xvbnx+=paid
for ^in++++=for
in ^in++++=in
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ladies ^nns++++=ladies
who ^whp+rel+subj++=who
turn ^vb++++=turn
their ^pp$+pp3+++=their
rivals ^nns++++=rivals
into ^in++++=into
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
stones ^nns++++=stones,
, ^zz++++=EXTRAWORD
fountains ^nns++++=fountains,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
other ^ap++++=other
articles ^nns++++=articles
of ^in++++=of
landscape ^nn++++=landscape.
. ^zz++++=EXTRAWORD
A ^at++++=A
nursery ^nn+nom+++=nursery
governed ^vwbn+++xvbn+=governed
by ^in++++=by
such ^abl++++=such
principles ^nns++++=principles
would ^md+prd+++=would
soon ^rb+tm+splt++=soon
attract ^vb++++=attract
the ^ati++++=the
attention ^nn+nom+++=attention
of ^in++++=of
the ^ati++++=the
magistrates ^nns+nom+++=magistrates."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Those
those ^dt+dem+++=EXTRAWORD
horrors ^nns++++=horrors
do ^vb+do+aux++=do
not ^xnot++not++=not
belong ^vb++++=belong
to ^in++++=to
the ^ati++++=the
stories ^nns++++=stories,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Eustace ^np++++=Eustace.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
have ^vb+hv+aux++=have
fastened ^vprf+++xvbnx+=fastened
themselves ^ppls+pp3+++=themselves
upon ^in++++=upon
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="After
after ^in++++=EXTRAWORD
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
thousand ^cd++++=thousand
years ^nns++++=years
of ^in++++=of
possession ^nn++++=possession,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
might ^md+pos+++=might
plead ^vb+vsua+++=plead
a ^at++++=a
title ^nn++++=title."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
corruptions ^nns+nom+++=corruptions,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
insisted ^vbd+vpub++xvbnx+=insisted.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
legends ^nns++++=legends
were ^vbd+bed+vrb++=were
young ^jj+pred+++=young
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
came ^vbd+++xvbnx+=came
into ^in+ppvb+++=into
the ^ati++++=the
world ^nn++++=world
in ^in++++=in
the ^ati++++=the
childhood ^nn+nom+++=childhood
of ^in++++=of
mankind ^nn++++=mankind,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
a ^at++++=a
cloud ^nn++++=cloud
might ^md+pos+++=might
be ^vb+be+vrb++=be
a ^at++++=a
chariot ^nn++++=chariot,
, ^zz++++=EXTRAWORD
a ^at++++=a
star ^nn++++=star
a ^at++++=a
maiden ^jjb++++=maiden,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
fountain ^npl++++=fountain
had ^vb+hv+vrb++=had
a ^at++++=a
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
Cruel ^jj+atrb+++=Cruel
ages ^nns++++=ages
took ^vbd+++xvbn+=took
them ^pp3o+pp3+++=them
afterward ^rb++++=afterward
and ^cc++++=and
made ^vwbn+++xvbn+=made
them ^pp3o+pp3+++=them
cruel ^jj++++=cruel.
. ^zz++++=EXTRAWORD
Learned ^jj+atrb++xvbn+=Learned
men ^nns++++=men
buried ^vwbn+++xvbn+=buried
them ^pp3o+pp3+++=them
under ^in++++=under
explanations ^nns+nom+++=explanations.
. ^zz++++=EXTRAWORD
Poets ^nns++++=Poets
darkened ^vbd+++xvbn+=darkened
them ^pp3o+pp3+++=them
with ^in++++=with
their ^pp$+pp3+++=their
own ^ap++++=own
grief ^nn++++=grief.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
tell ^vb++++=tell
them ^pp3o+pp3+++=them
to ^in++++=to
children ^nns++++=children,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
false ^jj+atrb+++=false
parts ^nns++++=parts
fall ^vb++++=fall
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
doctrine ^nn++++=doctrine
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
me ^vbi++++=me
more ^rbr++++=more
pleasing ^jj+++xvbg+=pleasing
than ^in++++=than
demonstrable ^jj++++=demonstrable;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
the ^ati++++=the
firelight ^nn++++=firelight
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man's
's ^$++++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vpsv++agls+xvbn+=gave
to ^in++++=to
his ^pp$+pp3+++=his
conviction ^nn+nom+++=conviction
an ^at++++=an
authority ^nn+nom+++=authority
which ^whp+rel+obj++=which
colder ^jjr+atrb+++=colder
reason ^nn++++=reason
might ^md+pos+++=might
have ^vb+hv+aux++=have
lacked ^vprf+++xvbnx+=lacked.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
the ^ati++++=the
false ^jj+atrb+++=false
parts ^nns++++=parts
fall ^vb++++=fall
away ^rp+pl+++=away?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
the ^ati++++=the
storyteller ^nn++++=storyteller
must ^md+nec+++=must
rise ^vb++++=rise
to ^in++++=to
the ^ati++++=the
level ^nn++++=level
of ^in++++=of
childhood ^nn+nom+++=childhood."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Rise?"
rise ^vb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly.
certainly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
easier ^jjr+pred+++=easier
to ^to+jcmp+++=to
descend ^vbi++++=descend
into ^in++++=into
wisdom ^nn++++=wisdom
than ^in++++=than
to ^to++++=to
rise ^vbi++++=rise
into ^in++++=into
innocence ^nn+nom+++=innocence.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
Primrose ^np+++??+=Primrose
listening ^vwbg+++xvbg+=listening
with ^in++++=with
her ^pp$+pp3+++=her
hands ^nns++++=hands
clasped ^vbd+++xvbn+=clasped,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Clover ^nn++++=Clover
lying ^vwbg+++xvbg+=lying
in ^in++++=in
the ^ati++++=the
grass ^nn++++=grass
and ^cc++++=and
staring ^vbg+++xvbg+=staring
upward ^jjb++++=upward,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
little ^jj+atrb+++=little
Buttercup ^np+++??+=Buttercup
holding ^vwbg+++xvbg+=holding
his ^pp$+pp3+++=his
breath ^nn++++=breath
lest ^cs+sub+++=lest
he ^pp3a+pp3+++=he
interrupt ^vb++++=interrupt
the ^ati++++=the
wonder ^nn++++=wonder
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
the ^ati++++=the
story ^nn++++=story
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
have ^vbi+vbi+aux++=have
been ^vprf+ben+vrb+xvbn+=been
before ^cs+sub+++=before
the ^ati++++=the
world ^nn++++=world
spoiled ^vbd+++xvbn+=spoiled
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
alter ^vb++++=alter
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
discover ^nn+nom+++=discover
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+aux++=was
said ^vpsv++agls+xvbnx+=said
with ^in++++=with
so ^rb+emph+++=so
delightful ^jj++++=delightful
a ^at++++=a
mixture ^nn++++=mixture
of ^in++++=of
imagination ^nn+nom+++=imagination
and ^cc++++=and
vanity ^nn++++=vanity
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
not ^xnot++not++=not
the ^ati++++=the
heart ^nn++++=heart
to ^to++++=to
separate ^nn+nom+++=separate
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
resumed ^vbd+++xvbnx+=resumed
my ^pp$+pp1+++=my
reading ^nvbg+++xvbg+=reading.
. ^zz++++=EXTRAWORD
Eustace ^np++++=Eustace
had ^vb+hv+aux++=had
indeed ^qlp++++=indeed
taken ^vprf+++xvbn+=taken
considerable ^jj+atrb+++=considerable
liberties ^nns++++=liberties
with ^in++++=with
antiquity ^nn+nom+++=antiquity.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
opened ^vprf+++xvbnx+=opened
prison ^nn++++=prison
doors ^nns++++=doors
which ^whp+rel+obj++=which
tradition ^nn+nom+++=tradition
kept ^vbd+++xvbn+=kept
locked ^vbd+++xvbn+=locked,
, ^zz++++=EXTRAWORD
reconciled ^xvbn+++xvbn+=reconciled
enemies ^nns++++=enemies
whom ^whp+rel+obj++=whom
poets ^nns++++=poets
had ^vbd+hvd+aux++=had
devoted ^vprf+++xvbnx+=devoted
to ^in++++=to
eternal ^jj+atrb+++=eternal
hatred ^nn++++=hatred,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
converted ^vbd+++xvbn+=converted
more ^rbr++++=more
than ^in++++=than
one ^cd1++++=one
fatal ^jj+atrb+++=fatal
catastrophe ^nn++++=catastrophe
into ^in++++=into
a ^at++++=a
moral ^jj+atrb+++=moral
sunrise ^nn++++=sunrise.
. ^zz++++=EXTRAWORD
Monsters ^nns+nom+++=Monsters
retained ^vbd+++xvbn+=retained
enough ^qlp++++=enough
deformity ^nn+nom+++=deformity
to ^to++++=to
be ^vbi++vrb++=be
interesting ^jj+pred+++=interesting,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
enough ^qlp++++=enough
to ^to++++=to
disturb ^vbi++++=disturb
a ^at++++=a
well ^rb++++=well-regulated
- ^zz++++=EXTRAWORD
regulated ^vbd+++xvbn+=EXTRAWORD
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
ancient ^jj+atrb+++=ancient
divinities ^nns+nom+++=divinities
had ^vbd+hvd+aux++=had
undergone ^vprf+++xvbn+=undergone
a ^at++++=a
species ^nn++++=species
of ^in++++=of
baptism ^nn+nom+++=baptism,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
behaved ^jj+++xvbn+=behaved,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
whole ^nn++++=whole,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
propriety ^nn++++=propriety
which ^whp+rel+subj++=which
must ^md+nec+++=must
have ^vb+hv+aux++=have
surprised ^vprf+++xvbnx+=surprised
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
compelled ^vpsv++agls+xvbnx+=compelled
to ^to+vcmp+++=to
acknowledge ^vbi+vpub+++=acknowledge
that ^tht+vcmp+++=that
the ^ati++++=the
transformations ^nns+nom+++=transformations
were ^vbd+bed+aux++=were
attended ^vpsv++agls+xvbnx+=attended
with ^in++++=with
very ^ql+amp+++=very
desirable ^jj+atrb+++=desirable
success ^nns+nom+++=success.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
shapes ^nns++++=shapes
remained ^vbd+++xvbn+=remained
visible ^jj++++=visible,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
lines ^nns++++=lines
of ^in++++=of
our ^pp$+pp1+++=our
summer ^nn++++=summer
house ^npl++++=house
remained ^vbd+++xvbn+=remained
beneath ^rb++++=beneath
its ^pp$+it+++=its
snow ^nn++++=snow
and ^cc++++=and
vines ^nns++++=vines;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
over ^rp++++=over
them ^pp3o+pp3+++=them
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
a ^at++++=a
fresh ^jj+atrb+++=fresh
verdure ^nn+++??+=verdure,
, ^zz++++=EXTRAWORD
innocent ^jj++++=innocent
and ^cc+phrs+++=and
flexible ^jj++++=flexible,
, ^zz++++=EXTRAWORD
through ^in++++=through
which ^whp+rel+pied++=which
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
structure ^nn++++=structure
looked ^vbd+++xvbn+=looked
more ^rbr++++=more
picturesque ^jj++++=picturesque
than ^in++++=than
when ^wrb+who+++=when
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
whole ^jj+pred+++=whole.
. ^zz++++=EXTRAWORD
Eustace ^np++++=Eustace
had ^vb+hv+aux++=had
not ^xnot++not++=not
preserved ^vbd+++xvbn+=preserved
the ^ati++++=the
letter ^nn++++=letter
of ^in++++=of
the ^ati++++=the
myths ^nns++++=myths.
. ^zz++++=EXTRAWORD
