At ^rb++++=At
regarded ^vbd+++xvbnx+=regarded
none ^pn++++=none
of ^in++++=of
them ^pp3o+pp3+++=them
unless ^cs+cnd+++=unless
they ^pp3a+pp3+++=they
interfered ^vbd+++xvbnx+=interfered
with ^in++++=with
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fireman ^jj++++=fireman
had ^vb+hv+vrb++=had
another ^dt++++=another
landscape ^nn++++=landscape.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
world ^nn++++=world
was ^vbd+bedz+vrb++=was
coal ^nn++++=coal,
, ^zz++++=EXTRAWORD
water ^nn++++=water,
, ^zz++++=EXTRAWORD
pressure ^nn++++=pressure,
, ^zz++++=EXTRAWORD
heat ^nn++++=heat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
furnace ^nn++++=furnace
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
daylight ^nn++++=daylight
became ^vbd+++xvbn+=became
trivial ^jj++++=trivial.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
long ^jj+atrb+++=long
shovel ^nn++++=shovel
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
coal ^nn++++=coal
from ^in++++=from
the ^ati++++=the
tender ^nn++++=tender,
, ^zz++++=EXTRAWORD
turned ^j+++xvbn+=turned,
, ^zz++++=EXTRAWORD
bent ^j+++xvbn+=bent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cast ^nn+++xvbn+=cast
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
glare ^nn++++=glare.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
throw ^vb++++=throw
carelessly ^rb++++=carelessly.
. ^zz++++=EXTRAWORD
Each ^ppls++++=Each
black ^np++++=black
offering ^vwbg+++xvbg+=offering
had ^vb+hv+vrb++=had
its ^pp$+it+++=its
destination ^nn+nom+++=destination:
: ^zz++++=EXTRAWORD
near ^rb++++=near
corner ^npl++++=corner,
, ^zz++++=EXTRAWORD
far ^rb+pl+++=far
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
center ^jjr++++=center,
, ^zz++++=EXTRAWORD
edge ^nn++++=edge.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
the ^ati++++=the
shovel ^nn++++=shovel
entered ^vbd+++xvbn+=entered
the ^ati++++=the
heap ^nn++++=heap.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
it ^pp3+it+++=it
flashed ^vbd+++xvbn+=flashed
toward ^in++++=toward
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
clanged ^vbd+++xvbn+=clanged
shut ^vbd+++xvbn+=shut;
; ^zz++++=EXTRAWORD
darkness ^nns+nom+++=darkness
returned ^vbd+++xvbn+=returned;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
wiped ^vbd+++xvbnx+=wiped
his ^pp$+pp3+++=his
forehead ^nn++++=forehead
with ^in++++=with
an ^at++++=an
arm ^nn++++=arm
already ^rb++++=already
streaked ^vbd+++xvbn+=streaked
in ^in++++=in
black ^nn++++=black;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
scarcely ^rb+down+++=scarcely
a ^at++++=a
pause ^nn++++=pause,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
once ^rb+tm+++=once
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Shoveling ^np+nom++??+=Shoveling,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching,
, ^zz++++=EXTRAWORD
shoveling ^nn+nom+++=shoveling.
. ^zz++++=EXTRAWORD
The ^ati++++=The
feeding ^nvbg+++xvbg+=feeding,
, ^zz++++=EXTRAWORD
feeding ^vbg+++xvbg+=feeding,
, ^zz++++=EXTRAWORD
feeding ^vbg+++xvbg+=feeding.
. ^zz++++=EXTRAWORD
The ^ati++++=The
locomotive ^nn++++=locomotive
was ^vbd+bedz+vrb++=was
insatiable ^jj+pred+++=insatiable.
. ^zz++++=EXTRAWORD
A ^at++++=A
passenger ^nn+nom+++=passenger
in ^in++++=in
a ^at++++=a
warm ^jj+atrb+++=warm
compartment ^nn+nom+++=compartment
may ^md+pos+++=may
complain ^vb+vpub+++=complain
because ^cs+cos+++=because
tea ^nn++++=tea
has ^vbz+hvz+aux++=has
arrived ^vprf+++xvbnx+=arrived
without ^in++++=without
sufficient ^jj+atrb+++=sufficient
milk ^nn++++=milk.
. ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
forty ^cd++++=forty
feet ^nns++++=feet
ahead ^rb+pl+++=ahead
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
may ^md+pos+++=may
be ^vb+be+aux++=be
laboring ^vbg+++xvbgx+=laboring
in ^in++++=in
a ^at++++=a
temperature ^nn++++=temperature
fit ^nn++++=fit
for ^in++++=for
the ^ati++++=the
discipline ^nn++++=discipline
of ^in++++=of
medieval ^jj+atrb+++=medieval
saints ^nns++++=saints,
, ^zz++++=EXTRAWORD
lifting ^nvbg+++xvbg+=lifting
ton ^&fw++++=ton
after ^in++++=after
ton ^&fw++++=ton
while ^cs+sub+++=while
the ^ati++++=the
floor ^nn++++=floor
pitches ^nns+++??+=pitches
beneath ^rb++++=beneath
him ^pp3o+pp3+++=him
and ^cc++++=and
the ^ati++++=the
wind ^nn++++=wind
endeavors ^vb++++=endeavors
to ^to+vcmp+++=to
remove ^vbi++++=remove
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
arrangement ^nn+nom+++=arrangement
is ^vbz+bez+aux++=is
called ^vpsv++agls+xvbnx+=called
comfort ^nn++++=comfort.
. ^zz++++=EXTRAWORD
All ^abn++++=All
comfort ^nn++++=comfort,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
traced ^vbd+++xvbn+=traced
to ^in++++=to
its ^pp$+it+++=its
cellar ^nn++++=cellar,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
tired ^jj+atrb++xvbn+=tired
man ^nn++++=man
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
flew ^vbd+++xvbn+=flew
through ^in++++=through
a ^at++++=a
station ^nn+nom+++=station
whose ^whp+rel+obj++=whose
name ^nn++++=name
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
read ^vb+vprv++xvbn+=read.
. ^zz++++=EXTRAWORD
The ^ati++++=The
platform ^nn++++=platform
appeared ^vbd+seem++xvbn+=appeared
complete ^jj+atrb+++=complete
lamps ^nns++++=lamps,
, ^zz++++=EXTRAWORD
benches ^nns++++=benches,
, ^zz++++=EXTRAWORD
porter ^nn++++=porter,
, ^zz++++=EXTRAWORD
milk ^nn++++=milk
cans ^nn++++=cans,
, ^zz++++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman
in ^in++++=in
a ^at++++=a
blue ^jj+atrb+++=blue
cloak ^nn++++=cloak
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
same ^ap++++=same
instant ^nn+nom+++=instant
collapsed ^vbd+++xvbn+=collapsed
into ^in++++=into
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
raised ^vbd+++xvbn+=raised
her ^pp3o+pp3+++=her
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
only ^rb+down+++=only
a ^at++++=a
crimson ^nn+++??+=crimson
front ^jjb++++=front,
, ^zz++++=EXTRAWORD
a ^at++++=a
storm ^nn++++=storm
of ^in++++=of
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
windows ^nns++++=windows
filled ^vbd+++xvbn+=filled
with ^in++++=with
pale ^jj+atrb+++=pale
ovals ^nn++++=ovals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
vanishing ^jj+atrb++xvbg+=vanishing
red ^jj+atrb+++=red
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
To ^in++++=To
us ^pp1o+pp1+++=us
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
fragment ^nn+nom+++=fragment
of ^in++++=of
blue ^nn++++=blue;
; ^zz++++=EXTRAWORD
to ^in++++=to
her ^pp$+pp3+++=her
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
London ^np++++=London
going ^vwbg+++xvbg+=going
north ^nr+pl+++=north
at ^rb++++=at
sixty ^cd++++=sixty
miles ^nns++++=miles
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
A ^at++++=A
tunnel ^nn++++=tunnel
mouth ^nn++++=mouth
opened ^vbd+++xvbn+=opened
before ^in++++=before
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
The ^ati++++=The
driver ^nn++++=driver
did ^vbd+dod+aux++=did
not ^xnot++not++=not
stir ^vb++++=stir.
. ^zz++++=EXTRAWORD
The ^ati++++=The
engine ^nn++++=engine
plunged ^vwbn+++xvbn+=plunged
into ^in++++=into
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Day ^nn++++=Day
was ^vbd+bedz+aux++=was
extinguished ^vpsv++by+xvbnx+=extinguished
by ^in++++=by
one ^cd1++++=one
stroke ^nn++++=stroke.
. ^zz++++=EXTRAWORD
The ^ati++++=The
roar ^nn++++=roar,
, ^zz++++=EXTRAWORD
flung ^j+++xvbn+=flung
back ^jjb++++=back
from ^in++++=from
brick ^nn++++=brick
and ^cc++++=and
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
multiplied ^xvbn+++xvbn+=multiplied
until ^cs+sub+++=until
we ^pp1a+pp1+++=we
seemed ^vbd+seem++xvbn+=seemed
enclosed ^vbd+++xvbn+=enclosed
in ^in++++=in
a ^at++++=a
cannon ^nn++++=cannon
at ^rb++++=at
the ^ati++++=the
moment ^nn++++=moment
of ^in++++=of
discharge ^nn++++=discharge.
. ^zz++++=EXTRAWORD
Sparks ^np++++=Sparks
whirled ^vbd+++xvbn+=whirled
along ^in++++=along
the ^ati++++=the
darkness ^nns+nom+++=darkness;
; ^zz++++=EXTRAWORD
the ^ati++++=the
furnace ^nn++++=furnace
door ^nn++++=door
opened ^vbd+++xvbn+=opened
and ^cc+phrs+++=and
painted ^vbd+++xvbn+=painted
the ^ati++++=the
two ^cd++++=two
men ^nns++++=men,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gauges ^nns++++=gauges,
, ^zz++++=EXTRAWORD
the ^ati++++=the
roof ^nn++++=roof
and ^cc++++=and
the ^ati++++=the
plunging ^jj+atrb++xvbg+=plunging
shovel ^nn++++=shovel
in ^in++++=in
red ^nn++++=red.
. ^zz++++=EXTRAWORD
Steam ^nn++++=Steam
wrapped ^vbd+++xvbn+=wrapped
itself ^ppl++++=itself
around ^in++++=around
the ^ati++++=the
cab ^nn++++=cab.
. ^zz++++=EXTRAWORD
The ^ati++++=The
engine ^nn++++=engine
gasped ^vbd+++xvbn+=gasped
like ^in++++=like
a ^at++++=a
giant ^jjb+atrb+++=giant
swimmer ^nn++++=swimmer
caught ^vbd+++xvbn+=caught
beneath ^in+pl+++=beneath
a ^at++++=a
wave ^nn++++=wave,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
joint ^nn++++=joint
of ^in++++=of
the ^ati++++=the
train ^nn++++=train
contributed ^vbd+++xvbn+=contributed
its ^pp$+it+++=its
separate ^jj+atrb+++=separate
clangor ^nn++++=clangor
to ^in++++=to
the ^ati++++=the
universal ^jj+atrb+++=universal
assault ^nn++++=assault.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
farther ^rbr++++=farther
mouth ^nn++++=mouth
grew ^vbd+++xvbn+=grew
a ^at++++=a
small ^jj+atrb+++=small
gray ^np++++=gray
coin ^nn++++=coin,
, ^zz++++=EXTRAWORD
a ^at++++=a
plate ^nn++++=plate,
, ^zz++++=EXTRAWORD
a ^at++++=a
shield ^nn++++=shield
and ^cc++++=and
burst ^vbd+++xvbn+=burst
over ^rp++++=over
us ^pp1o+pp1+++=us
into ^in++++=into
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
The ^ati++++=The
English ^jj+atrb+++=English
countryside ^nn++++=countryside
resumed ^vbd+++xvbn+=resumed
as ^cs+sub+++=as
though ^cs+sub+++=though
nothing ^pn++++=nothing
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
impossible ^jj+pred+++=impossible
from ^in++++=from
an ^at++++=an
express ^jjb++++=express
to ^to++++=to
behold ^vbi++++=behold
a ^at++++=a
landscape ^nn++++=landscape
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
manner ^nn++++=manner.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pedestrian ^nn++++=pedestrian
receives ^vbz++++=receives
a ^at++++=a
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
considers ^nns+nom+++=considers
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
passes ^vbz++++=passes
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
retains ^vbz++++=retains
some ^dti++++=some
civil ^jj+atrb+++=civil
acquaintance ^nn+nom+++=acquaintance
with ^in++++=with
its ^pp$+it+++=its
shape ^nn++++=shape.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
assaulted ^vbd+++xvbn+=assaulted
whole ^jj+atrb+++=whole
counties ^nns++++=counties.
. ^zz++++=EXTRAWORD
Hedges ^nns++++=Hedges
became ^vbd+++xvbn+=became
green ^jj+atrb+++=green
cords ^nns++++=cords;
; ^zz++++=EXTRAWORD
plowed ^jj+atrb++xvbn+=plowed
fields ^nns++++=fields
widened ^vbd+++xvbn+=widened
and ^cc+phrs+++=and
snapped ^vbd+++xvbn+=snapped
shut ^vbd+++xvbn+=shut;
; ^zz++++=EXTRAWORD
sheep ^nns++++=sheep
were ^vbd+bed+vrb++=were
white ^jj+atrb+++=white
punctuation ^nn+nom+++=punctuation
scattered ^vbd+++xvbn+=scattered
over ^in++++=over
a ^at++++=a
sentence ^nn+nom+++=sentence
too ^rb++++=too
rapidly ^rb++++=rapidly
spoken ^jj+++xvbn+=spoken.
. ^zz++++=EXTRAWORD
A ^at++++=A
pond ^nn++++=pond
flashed ^vbd+++xvbn+=flashed
like ^in++++=like
a ^at++++=a
dropped ^jj+atrb++xvbn+=dropped
mirror ^nn++++=mirror.
. ^zz++++=EXTRAWORD
Farmhouses ^nns++++=Farmhouses
approached ^vbd+++xvbn+=approached
with ^in++++=with
an ^at++++=an
air ^nn++++=air
of ^in++++=of
permanence ^nn+nom+++=permanence
and ^cc++++=and
were ^vbd+bed+aux++=were
gone ^vpsv++agls+xvbnx+=gone
before ^cs+sub+++=before
permanence ^nn+nom+++=permanence
could ^md+pos+++=could
be ^vb+be+aux++=be
examined ^vpsv++agls+xvbnx+=examined.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
middle ^jjb+atrb+++=middle
distance ^nn+nom+++=distance,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
speed ^nn++++=speed
had ^vb+hv+vrb++=had
less ^rbr++++=less
power ^nn++++=power,
, ^zz++++=EXTRAWORD
woods ^npl++++=woods
moved ^vbd+++xvbn+=moved
with ^in++++=with
stately ^jj+atrb+++=stately
deliberation ^nn+nom+++=deliberation;
; ^zz++++=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
horizon ^nn++++=horizon,
, ^zz++++=EXTRAWORD
hills ^npl++++=hills
accompanied ^vbd+++xvbn+=accompanied
us ^pp1o+pp1+++=us
like ^in++++=like
remote ^jj+atrb+++=remote
ships ^nns++++=ships.
. ^zz++++=EXTRAWORD
The ^ati++++=The
railway ^nn++++=railway
itself ^ppl++++=itself
was ^vbd+bedz+vrb++=was
magnificent ^jj+pred+++=magnificent.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^nn++++=road-bed
- ^zz++++=EXTRAWORD
bed ^nn++++=EXTRAWORD
lay ^vbd+++xvbn+=lay
broad ^jj++++=broad,
, ^zz++++=EXTRAWORD
firm ^jj++++=firm,
, ^zz++++=EXTRAWORD
drained ^xvbn+++xvbn+=drained,
, ^zz++++=EXTRAWORD
fenced ^xvbn+++xvbn+=fenced,
, ^zz++++=EXTRAWORD
guarded ^j+++xvbn+=guarded,
, ^zz++++=EXTRAWORD
ballasted ^j+++xvbn+=ballasted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
apparently ^rb++++=apparently
prepared ^jj+++xvbn+=prepared
to ^to+jcmp+++=to
resist ^vbi++++=resist
not ^xnot++not++=not
merely ^rb+down+++=merely
weather ^vb++++=weather
but ^cc++++=but
invasion ^nn++++=invasion
by ^in++++=by
all ^abn++++=all
the ^ati++++=the
armies ^nns++++=armies
of ^in++++=of
Europe ^np++++=Europe.
. ^zz++++=EXTRAWORD
Bridges ^nns++++=Bridges
went ^vbd+++xvbn+=went
over ^in++++=over
what ^wdt+who+++=what
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
crossed ^vpsv++by+xvbnx+=crossed
by ^in++++=by
a ^at++++=a
plank ^nn++++=plank.
. ^zz++++=EXTRAWORD
Retaining ^vbg+++xvbg+=Retaining
walls ^nns++++=walls
upheld ^nn+++??+=upheld
banks ^nns++++=banks
which ^whp+rel+subj++=which
showed ^vbd+vprv++xvbn+=showed
no ^at++++=no
immediate ^jj+atrb+++=immediate
intention ^nn+nom+++=intention
of ^in++++=of
falling ^xvbg+++xvbg+=falling.
. ^zz++++=EXTRAWORD
Culverts ^np+++??+=Culverts,
, ^zz++++=EXTRAWORD
signal ^nn++++=signal
cabins ^nns++++=cabins,
, ^zz++++=EXTRAWORD
sidings ^nns+++??+=sidings,
, ^zz++++=EXTRAWORD
points ^nns++++=points,
, ^zz++++=EXTRAWORD
telegraph ^nn++++=telegraph
posts ^nns++++=posts,
, ^zz++++=EXTRAWORD
mile ^nn++++=mile
boards ^nns++++=boards,
, ^zz++++=EXTRAWORD
water ^nn++++=water
columns ^nns++++=columns,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
trim ^nn++++=trim
stations ^nns+nom+++=stations
followed ^vbd+vprv++xvbn+=followed
one ^cd1++++=one
another ^dt++++=another
with ^in++++=with
the ^ati++++=the
solemn ^jj+atrb+++=solemn
regularity ^nn+nom+++=regularity
of ^in++++=of
state ^nn++++=state
institutions ^nns+nom+++=institutions.
. ^zz++++=EXTRAWORD
An ^at++++=An
American ^jj+atrb+++=American
contemplates ^nns+nom+++=contemplates
such ^abl++++=such
work ^nn++++=work
with ^in++++=with
mingled ^jj+atrb++xvbn+=mingled
admiration ^nn+nom+++=admiration
and ^cc++++=and
alarm ^nn++++=alarm.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
admires ^vbz++++=admires
the ^ati++++=the
conscience ^nn+nom+++=conscience,
, ^zz++++=EXTRAWORD
the ^ati++++=the
masonry ^nn++++=masonry,
, ^zz++++=EXTRAWORD
the ^ati++++=the
refusal ^nn++++=refusal
to ^to+ncmp+++=to
leave ^vbi++++=leave
anything ^pn++++=anything
to ^in++++=to
chance ^nn++++=chance;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
cannot ^md+pos+not++=cannot
help ^vb++++=help
calculating ^jj+++xvbg+=calculating
how ^wrb+who+++=how
many ^ap++++=many
hundred ^cd++++=hundred
miles ^nns++++=miles
of ^in++++=of
useful ^jj+atrb+++=useful
track ^nn++++=track
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
laid ^vpsv++agls+xvbnx+=laid
elsewhere ^rb++++=elsewhere
with ^in++++=with
the ^ati++++=the
stone ^nn++++=stone
devoted ^vbd+++xvbn+=devoted
to ^to++++=to
protecting ^vbg+++xvbg+=protecting
one ^cd1++++=one
English ^jj+atrb+++=English
embankment ^nn+nom+++=embankment
from ^in++++=from
a ^at++++=a
stream ^nn++++=stream
three ^cd++++=three
feet ^nns++++=feet
wide ^jj++++=wide.
. ^zz++++=EXTRAWORD
Britain ^np++++=Britain
builds ^vbz++++=builds
as ^cs+sub+++=as
if ^cs+cnd+++=if
each ^dt++++=each
sleeper ^jjr++++=sleeper
were ^vbd+bed+aux++=were
to ^to++++=to
be ^vbi+vbi+aux++=be
inherited ^vpsv++by+xvbnx+=inherited
by ^in++++=by
a ^at++++=a
grandson ^nn++++=grandson.
. ^zz++++=EXTRAWORD
America ^np++++=America
builds ^vbz++++=builds
because ^cs+cos+++=because
the ^ati++++=the
town ^nn++++=town
at ^in++++=at
the ^ati++++=the
other ^ap++++=other
end ^nn++++=end
has ^vbz+hvz+aux++=has
already ^rb++splt++=already
been ^vprf+ben+aux+xvbnx+=been
founded ^vpsv++agls+xvbnx+=founded,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
elected ^vprf+++xvbnx+=elected
a ^at++++=a
mayor ^nn++++=mayor,
, ^zz++++=EXTRAWORD
issued ^j+++xvbn+=issued
a ^at++++=a
newspaper ^nn+nom+++=newspaper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threatens ^nn++++=threatens
to ^to+ncmp+++=to
lynch ^vb+++??+=lynch
the ^ati++++=the
railway ^nn++++=railway
board ^nn++++=board
unless ^cs+cnd+++=unless
rails ^nns++++=rails
arrive ^vb++++=arrive
by ^in++++=by
Thursday ^nr++++=Thursday.
. ^zz++++=EXTRAWORD
The ^ati++++=The
American ^jj+atrb+++=American
road ^npl++++=road
is ^vbz+bez+vrb++=is
often ^rb++++=often
a ^at++++=a
courageous ^jj+atrb+++=courageous
suggestion ^nn+nom+++=suggestion.
. ^zz++++=EXTRAWORD
The ^ati++++=The
British ^jj+atrb+++=British
road ^nn++++=road
is ^vbz+bez+vrb++=is
a ^at++++=a
constitutional ^jj+atrb+++=constitutional
amendment ^nn+nom+++=amendment
in ^in++++=in
iron ^nn++++=iron
and ^cc++++=and
granite ^nn++++=granite.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
the ^ati++++=the
British ^jj+atrb+++=British
result ^nn++++=result
inspires ^vbz++++=inspires
confidence ^nn+nom+++=confidence.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
comfort ^nn++++=comfort
in ^in++++=in
observing ^vb+vprv++xvbg+=observing
that ^tht+vcmp+++=that
the ^ati++++=the
bridge ^nn++++=bridge
beneath ^rb++++=beneath
you ^pp2+pp2+++=you
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
designed ^vpsv++by+xvbnx+=designed
by ^in++++=by
men ^nns++++=men
who ^whp+rel+obj++=who
distrusted ^jj+atrb++xvbn+=distrusted
bridges ^nns++++=bridges,
, ^zz++++=EXTRAWORD
inspected ^xvbn+++xvbn+=inspected
by ^in++++=by
men ^nns++++=men
who ^whp+rel+subj++=who
distrusted ^vbd+++xvbn+=distrusted
designers ^nns+nom+++=designers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
maintained ^vpsv++by+xvbn+=maintained
by ^in++++=by
men ^nns++++=men
who ^whp+rel+subj++=who
distrust ^vb++++=distrust
everybody ^pn++++=everybody.
. ^zz++++=EXTRAWORD
Safety ^nn++++=Safety
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
product ^nn++++=product
of ^in++++=of
one ^cd1++++=one
invention ^nn+nom+++=invention.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
habit ^nn++++=habit
distributed ^vwbn+++xvbn+=distributed
among ^in++++=among
thousands ^cds++++=thousands:
: ^zz++++=EXTRAWORD
the ^ati++++=the
platelayer ^nn++++=platelayer
tapping ^vwbg+++xvbg+=tapping
a ^at++++=a
wheel ^nn++++=wheel,
, ^zz++++=EXTRAWORD
the ^ati++++=the
signalman ^nn+nom+++=signalman
polishing ^vwbg+++xvbg+=polishing
his ^pp$+pp3+++=his
levers ^nns++++=levers,
, ^zz++++=EXTRAWORD
the ^ati++++=the
clerk ^nn++++=clerk
checking ^vwbg+++xvbg+=checking
a ^at++++=a
schedule ^nn++++=schedule,
, ^zz++++=EXTRAWORD
the ^ati++++=the
driver ^nn++++=driver
refusing ^vwbg+++xvbg+=refusing
a ^at++++=a
risk ^nn++++=risk,
, ^zz++++=EXTRAWORD
the ^ati++++=the
porter ^nn++++=porter
closing ^vwbg+++xvbg+=closing
a ^at++++=a
door ^nn++++=door,
, ^zz++++=EXTRAWORD
the ^ati++++=the
inspector ^nn++++=inspector
appearing ^vwbg+seem++xvbg+=appearing
when ^wrb+who+++=when
least ^rb++++=least
desired ^vwbn+vsua++xvbn+=desired.
. ^zz++++=EXTRAWORD
Night ^nn++++=Night
and ^cc++++=and
day ^nn++++=day,
, ^zz++++=EXTRAWORD
day ^nn++++=day
and ^cc++++=and
night ^nn++++=night,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
scattered ^jj+atrb++xvbn+=scattered
army ^nn++++=army
performs ^vbz++++=performs
its ^pp$+it+++=its
minute ^nn++++=minute
ceremonial ^jj++++=ceremonial,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
traveler ^jjr++++=traveler,
, ^zz++++=EXTRAWORD
ignorant ^jj++++=ignorant
of ^in++++=of
the ^ati++++=the
whole ^nn++++=whole,
, ^zz++++=EXTRAWORD
attributes ^vbz++++=attributes
his ^pp$+pp3+++=his
arrival ^nn++++=arrival
to ^in++++=to
the ^ati++++=the
engine ^nn++++=engine.
. ^zz++++=EXTRAWORD
At ^rb++++=At
a ^at++++=a
junction ^nn+nom+++=junction
we ^pp1a+pp1+++=we
slackened ^vbd+++xvbn+=slackened.
. ^zz++++=EXTRAWORD
Signals ^nns+nom+++=Signals
stood ^vbd+++xvbn+=stood
above ^jjb++++=above
the ^ati++++=the
converging ^jj+atrb++xvbg+=converging
tracks ^nns++++=tracks
like ^in++++=like
the ^ati++++=the
lances ^nns++++=lances
of ^in++++=of
a ^at++++=a
disciplined ^jj+atrb+++=disciplined
host ^nn++++=host.
. ^zz++++=EXTRAWORD
A ^at++++=A
signal ^nn++++=signal
box ^nn++++=box,
, ^zz++++=EXTRAWORD
elevated ^j+++xvbn+=elevated
upon ^in++++=upon
brick ^nn++++=brick,
, ^zz++++=EXTRAWORD
displayed ^j+++xvbn+=displayed
through ^in++++=through
its ^pp$+it+++=its
windows ^nns++++=windows
a ^at++++=a
row ^nn++++=row
of ^in++++=of
shining ^xvbg+++xvbg+=shining
levers ^nns++++=levers
red ^jj++++=red,
, ^zz++++=EXTRAWORD
blue ^jj++++=blue,
, ^zz++++=EXTRAWORD
black ^jj++++=black,
, ^zz++++=EXTRAWORD
white ^np++++=white
each ^ppls++++=each
connected ^vbd+++xvbn+=connected
to ^in++++=to
a ^at++++=a
distant ^jj+atrb+++=distant
obedience ^nn+nom+++=obedience.
