It ^pp3+it+++=It
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
" ^zz++++="forgive
forgive ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
neglected ^vprf+++xvbnx+=neglected
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
loved ^vbd+++xvbn+=loved
one ^cd1++++=one
another ^dt++++=another
when ^wrb+who+++=when
neither ^dt++neg++=neither
of ^in++++=of
us ^pp1o+pp1+++=us
had ^vb+hv+vrb++=had
many ^ap++++=many
to ^in++++=to
love ^nn++++=love
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
not ^xnot++not++=not
answered ^vprf+++xvbn+=answered
that ^tht+vcmp+++=that
obligation ^nn+nom+++=obligation
as ^ql++++=as
I ^pp1a+pp1+++=I
ought ^md+nec+++=ought."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
told ^vbd+vpub+tht0+xvbn+=told
her ^pp$+pp3+++=her
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
long ^rb++splt++=long
forgiven ^vprf+++xvbnx+=forgiven
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
desired ^vbd+vsua+tht0+xvbn+=desired
she ^pp3a+pp3+++=she
would ^md+prd+++=would
not ^xnot++not++=not
afflict ^vb++++=afflict
herself ^ppl+pp3+++=herself
upon ^in++++=upon
an ^at++++=an
old ^jj+atrb+++=old
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
speak ^vb++++=speak
of ^in++++=of
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal,
, ^zz++++=EXTRAWORD
clapping ^vbg+++xvbg+=clapping
her ^pp$+pp3+++=her
hand ^nn++++=hand
once ^rb+tm+++=once
upon ^in++++=upon
her ^pp$+pp3+++=her
knee ^nn++++=knee,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
friendships ^nns+nom+++=friendships
are ^vb+ber+vrb++=are
not ^xnot++not++=not
so ^ql+emph+++=so
light ^jj++++=light
a ^at++++=a
thing ^nn++++=thing
as ^in++++=as
the ^ati++++=the
world ^nn++++=world
accounts ^nns++++=accounts
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
forget ^vb+vprv+tht0++=forget
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
helped ^vbd+++xvbn+=helped
us ^pp1o+pp1+++=us
in ^in++++=in
adversity ^nn+nom+++=adversity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
afterward ^rb++++=afterward
wonder ^vb++++=wonder
that ^dt+dem+++=that
Heaven ^nn++++=Heaven
suffers ^nns+nom+++=suffers
us ^pp1o+pp1+++=us
to ^to++++=to
be ^vbi+vbi+aux++=be
forgotten ^vpsv++agls+xvbnx+=forgotten."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
observed ^vbd+vprv++xvbn+=observed
that ^tht+vcmp+++=that
her ^pp3o+pp3+++=her
friend ^nn++++=friend
spoke ^vbd+++xvbn+=spoke
with ^in++++=with
greater ^jjr+atrb+++=greater
solemnity ^nn+nom+++=solemnity
than ^in++++=than
formerly ^rb+cnj+++=formerly,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
supposed ^vb+++xvbn+=supposed
that ^tht+vcmp+++=that
sickness ^nns+nom+++=sickness,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
prospect ^nn++++=prospect
of ^in++++=of
a ^at++++=a
journey ^nn++++=journey,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
serious ^jj+atrb+++=serious
thoughts ^nns++++=thoughts
into ^in++++=into
her ^pp$+pp3+++=her
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
asked ^vbd+vsua++xvbnx+=asked
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
ill ^jj++++=ill.
. ^zz++++=EXTRAWORD
Upon ^in++++=Upon
this ^dt+dem+++=this
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal
drew ^vbd+++xvbn+=drew
her ^pp$+pp3+++=her
hand ^nn++++=hand
slowly ^rb++++=slowly
across ^rp+pl+++=across
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
indisposed ^vpsv++agls+xvbnx+=indisposed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
am ^vb+bem+vrb++=am
better ^jjr+pred+++=better
now ^rn+tm+++=now
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
would ^md+prd+++=would
not ^xnot++not++=not
explain ^vb+vpub+++=explain
further ^jjb++++=further,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
immediately ^rb+tm+++=immediately
began ^vbd+++xvbn+=began
to ^to++++=to
speak ^vbi++++=speak
of ^in++++=of
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave's
's ^$++++=EXTRAWORD
condition ^nn+nom+++=condition,
, ^zz++++=EXTRAWORD
concerning ^in++++=concerning
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
more ^rbr++++=more
than ^in++++=than
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
thought ^vbd+++xvbn+=thought
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
her ^pp$+pp3+++=her
knowledge ^nn++++=knowledge.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
named ^vbd+++xvbnx+=named
several ^ap++++=several
instances ^nns+nom+++=instances
of ^in++++=of
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
unkindness ^nns+nom+++=unkindness,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
did ^vbd+dod+vrb++=did
so ^rb++++=so
without ^in++++=without
railing ^nn+nom+++=railing
against ^in++++=against
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="These
these ^dt+pdem+++=EXTRAWORD
are ^vb+ber+vrb++=are
sharp ^jj+atrb+++=sharp
trials ^nns++++=trials,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
not ^xnot++not++=not
endless ^jj++++=endless.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
a ^at++++=a
time ^nn++++=time
when ^wrb+who+++=when
the ^ati++++=the
oppressed ^nn++++=oppressed
shall ^md+prd+++=shall
not ^xnot++not++=not
need ^vb++++=need
to ^to+vcmp+++=to
petition ^nn+nom+++=petition
for ^in++++=for
quiet ^jj++++=quiet,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
the ^ati++++=the
injured ^nn++++=injured
defend ^vb++++=defend
their ^pp$+pp3+++=their
innocence ^nn+nom+++=innocence.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
we ^pp1a+pp1+++=we
could ^md+pos+++=could
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
short ^jj++++=short
our ^pp$+pp1+++=our
sufferings ^nns++++=sufferings
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
lasting ^vbg+++xvbg+=lasting
the ^ati++++=the
advantage ^nn+nom+++=advantage
of ^in++++=of
bearing ^xvbg+++xvbg+=bearing
them ^pp3o+pp3+++=them
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
should ^md+nec+++=should
be ^vb+be+vrb++=be
ashamed ^jj+pred+++=ashamed
of ^in++++=of
our ^pp$+pp1+++=our
impatience ^nn+nom+++=impatience."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
such ^abl++++=such
reflections ^nns+nom+++=reflections
were ^vbd+bed+vrb++=were
easy ^jj+pred+++=easy
in ^in++++=in
a ^at++++=a
book ^nn++++=book,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
difficult ^jj++++=difficult
when ^wrb+who+++=when
a ^at++++=a
harsh ^jj+atrb+++=harsh
word ^nn++++=word,
, ^zz++++=EXTRAWORD
a ^at++++=a
blow ^nn++++=blow,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
want ^nn++++=want
of ^in++++=of
bread ^nn++++=bread
came ^vbd+++xvbn+=came
upon ^in+ppvb+++=upon
one ^cd1++++=one
unexpectedly ^rb++++=unexpectedly.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
difficult ^jj+pred+++=difficult,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc+cls+++=EXTRAWORD
therefore ^rb+cnj+++=therefore
valuable ^jj++++=valuable.
. ^zz++++=EXTRAWORD
God ^np++++=God
doth ^vbz+doz+vrb++=doth
not ^xnot++not++=not
crown ^nn++++=crown
us ^pp1o+pp1+++=us
for ^in++++=for
what ^wdt+who+++=what
costs ^nns++++=costs
us ^pp1o+pp1+++=us
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
do ^vb+do+aux++=do
not ^xnot++not++=not
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
submission ^nn++++=submission
requires ^vbz++++=requires
you ^pp2+pp2+++=you
to ^to++++=to
call ^vbi++++=call
evil ^jj++++=evil
good ^jj++++=good,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
to ^to++++=to
cease ^vbi++++=cease
from ^in++++=from
lawful ^jj+atrb+++=lawful
endeavours ^nns++++=endeavours
for ^in++++=for
your ^pp$+pp2+++=your
safety ^nn++++=safety.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
preserve ^nn++++=preserve
your ^pp$+pp2+++=your
soul ^nn++++=soul
from ^in++++=from
hatred ^nn++++=hatred;
; ^zz++++=EXTRAWORD
for ^in++++=for
hatred ^nn++++=hatred
gives ^vbz++++=gives
your ^pp$+pp2+++=your
persecutor ^nn++++=persecutor
a ^at++++=a
lodging ^nn++++=lodging
in ^in++++=in
your ^pp$+pp2+++=your
breast ^nn++++=breast,
, ^zz++++=EXTRAWORD
even ^rb++++=even
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
absent ^jj+pred+++=absent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
These ^dt+dem+++=These
words ^nns++++=words,
, ^zz++++=EXTRAWORD
as ^ql++++=as
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
declared ^vbd+vpub++xvbn+=declared
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
affected ^xvbn+++xvbn+=affected
her ^pp3o+pp3+++=her
more ^rbr++++=more
than ^in++++=than
any ^dti++++=any
sermon ^nn++++=sermon
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
lately ^rb+tm+splt++=lately
heard ^vprf+++xvbnx+=heard,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
from ^in+ppvb+++=from
one ^cd1++++=one
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
known ^vprf++tht0+xvbnx+=known
her ^pp$+pp3+++=her
before ^cs+sub+++=before
her ^pp$+pp3+++=her
misfortunes ^nns++++=misfortunes
and ^cc++++=and
could ^md+pos+++=could
speak ^vb++++=speak
to ^in++++=to
the ^ati++++=the
particular ^nn++++=particular
wound ^vbd+++xvbn+=wound.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
wept ^vbd+++xvbn+=wept.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal
did ^vbd+dod+aux++=did
not ^xnot++not++=not
weep ^vb++++=weep,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
passed ^vbd+++xvbn+=passed
her ^pp$+pp3+++=her
hand ^nn++++=hand
again ^rb+tm+++=again
before ^in++++=before
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
keeping ^jj+++xvbg+=keeping
her ^pp3o+pp3+++=her
head ^jjb++++=head
very ^ql+amp+++=very
straight ^jj++++=straight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="There,
there ^rn+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^rn+pl+++=there;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
not ^xnot++not++=not
sink ^nn++++=sink.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
deliverance ^nn+nom+++=deliverance
may ^md+pos+++=may
be ^vb+be+vrb++=be
nearer ^rbr++++=nearer
than ^cs+sub+++=than
you ^pp2+pp2+++=you
suppose ^vb+vprv+++=suppose,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
perhaps ^rb++++=perhaps
it ^pp3+it+++=it
will ^md+prd+++=will
not ^xnot++not++=not
come ^vb++++=come
in ^in++++=in
the ^ati++++=the
form ^nn++++=form
you ^pp2+pp2+++=you
expect ^vb+vprv+++=expect."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
then ^rn+tm+++=then
discoursed ^vbd+++xvbn+=discoursed
of ^in++++=of
the ^ati++++=the
books ^nns++++=books
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read
when ^wrb+who+whcl++=when
young ^jj++++=young.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal
asked ^vbd+vsua++xvbn+=asked
whether ^cs+who+++=whether
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
still ^rb++++=still
possessed ^vbd+++xvbn+=possessed
a ^at++++=a
small ^jj+atrb+++=small
volume ^nn++++=volume
concerning ^in++++=concerning
the ^ati++++=the
consolations ^nns+nom+++=consolations
of ^in++++=of
death ^nn++++=death,
, ^zz++++=EXTRAWORD
bound ^xvbn+++xvbn+=bound
in ^in++++=in
brown ^jj+atrb+++=brown
calf ^nn++++=calf,
, ^zz++++=EXTRAWORD
with ^in++++=with
several ^ap++++=several
passages ^nns+nom+++=passages
marked ^vbd+++xvbn+=marked
in ^in++++=in
the ^ati++++=the
margin ^nn++++=margin.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
fetched ^vbd+++xvbn+=fetched
it ^pp3+it+++=it
from ^in++++=from
a ^at++++=a
shelf ^nn++++=shelf
and ^cc++++=and
laid ^vbd+++xvbn+=laid
it ^pp3+it+++=it
upon ^in++++=upon
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal
turned ^vbd+++xvbn+=turned
over ^in++++=over
some ^dti++++=some
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
do ^vbi++++=do
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
afterward ^rb++++=afterward
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+vrb++=be
certain ^jj+pred+++=certain
that ^tht+jcmp+++=that
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
paper ^nn++++=paper
move ^nn++++=move.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
author ^nn++++=author,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal,
, ^zz++++=EXTRAWORD
" ^zz++++="speaks
speaks ^vbz++++=EXTRAWORD
well ^jj+pred+++=well
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
shows ^vbz+vprv+++=shows
that ^tht+vcmp+++=that
death ^nn++++=death
is ^vbz+bez+vrb++=is
terrible ^jj+pred+++=terrible
chiefly ^rb++++=chiefly
at ^in++++=at
a ^at++++=a
distance ^nn+nom+++=distance,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
dark ^jj+atrb+++=dark
gate ^nn++++=gate
seen ^vbd+vprv++xvbn+=seen
before ^cs+sub+++=before
the ^ati++++=the
traveller ^nn+nom+++=traveller
knows ^vbz+vprv+++=knows
what ^wdt+who+whcl++=what
country ^nn++++=country
lies ^nns++++=lies
beyond ^in++++=beyond
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
here ^rn+pl+++=here
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
too ^ql++++=too
curious ^jj++++=curious."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pointed ^vbd+++xvbnx+=pointed
to ^in++++=to
a ^at++++=a
place ^nn++++=place
treating ^vwbg+++xvbg+=treating
of ^in++++=of
the ^ati++++=the
manner ^nn++++=manner
in ^in++++=in
which ^whp+rel+pied++=which
departed ^xvbn+++xvbn+=departed
souls ^nns++++=souls
may ^md+pos+++=may
know ^vb+vprv+++=know
the ^ati++++=the
affairs ^nns++++=affairs
of ^in++++=of
the ^ati++++=the
living ^nvbg+++xvbg+=living.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
be ^vb+be+vrb++=be
content ^nn++++=content,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
continued ^vbd+++xvbnx+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^to++++=EXTRAWORD
know ^vbi+vprv+++=know
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
live ^vb++++=live
unto ^in++++=unto
God ^np++++=God
and ^cc++++=and
that ^dt+dem+++=that
virtue ^nn++++=virtue
is ^vbz+bez+aux++=is
not ^xnot++not++=not
lost ^vbd+++xvbn+=lost.
. ^zz++++=EXTRAWORD
Too ^ql++++=Too
much ^ap++++=much
disputing ^jj+++xvbg+=disputing
about ^in++++=about
the ^ati++++=the
employment ^nn+nom+++=employment
of ^in++++=of
spirits ^nns++++=spirits
commonly ^rb++++=commonly
proceeds ^nns++++=proceeds
from ^in++++=from
pride ^nn++++=pride,
, ^zz++++=EXTRAWORD
for ^in++++=for
we ^pp1a+pp1+++=we
would ^md+prd+++=would
measure ^vb++++=measure
another ^dt++++=another
state ^nn++++=state
by ^in++++=by
the ^ati++++=the
rules ^nns++++=rules
of ^in++++=of
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
be ^vb+be+aux++=be
assured ^vpsv++agls+xvbnx+=assured
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
future ^jjb+atrb+++=future
happiness ^nns+nom+++=happiness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
the ^ati++++=the
separation ^nn+nom+++=separation
which ^whp+rel+subj++=which
appears ^vbz+seem+++=appears
entire ^jjb++++=entire
to ^in++++=to
us ^pp1o+pp1+++=us
may ^md+pos+++=may
not ^xnot++not++=not
be ^vb+be+vrb++=be
so ^rb++++=so
in ^in++++=in
itself ^ppl++++=itself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling
through ^in++++=through
her ^pp$+pp3+++=her
tears ^nns++++=tears,
, ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
speak ^vb++++=speak,
, ^zz++++=EXTRAWORD
Madam ^npt++++=Madam,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
better ^jjr++++=better
informed ^jj+++xvbn+=informed
than ^in++++=than
the ^ati++++=the
author ^nn++++=author."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
these ^dt+dem+++=these
words ^nns++++=words
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal
looked ^vbd+++xvbn+=looked
fixedly ^jj++++=fixedly
upon ^in++++=upon
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
no ^at++++=no
anger ^nn++++=anger.
. ^zz++++=EXTRAWORD
" ^zz++++="Some
some ^dti++++=EXTRAWORD
truths ^nns++++=truths,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
" ^zz++++="are
are ^vb+ber+aux++=EXTRAWORD
known ^vpsv++agls+xvbnx+=known
at ^rb++++=at
once ^rb"+tm+++=once
when ^wrb+who+++=when
the ^ati++++=the
hindrance ^nn+nom+++=hindrance
is ^vbz+bez+aux++=is
taken ^vpsv++agls+xvbnx+=taken
away ^rb+phrv+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
thought ^vbd+++xvbn+=thought
the ^ati++++=the
expression ^nn++++=expression
uncommon ^jj++++=uncommon,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
could ^md+pos+++=could
ask ^vb++++=ask
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
meant ^vpsv++agls+xvbnx+=meant,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal
inquired ^vbd+++xvbn+=inquired
whether ^cs+who+++=whether
her ^pp$+pp3+++=her
daughter ^nn+nom+++=daughter
was ^vbd+bedz+vrb++=was
at ^rb++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone
into ^in++++=into
the ^ati++++=the
neighbourhood ^nn+nom+++=neighbourhood
but ^cc++++=but
might ^md+pos+++=might
soon ^rb+tm+++=soon
return ^nn++++=return.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
be ^vb+be+vrb++=be
glad ^jj+pred+++=glad
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
the ^ati++++=the
child ^nn++++=child,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
little ^ap++++=little
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
her ^pp$+pp3+++=her
last ^rb++++=last.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
comes ^vbz++++=comes
not ^xnot++not++=not
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
go ^vb++++=go,
, ^zz++++=EXTRAWORD
give ^vb++++=give
her ^pp$+pp3+++=her
my ^pp$+pp1+++=my
love ^nn++++=love,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
teach ^vb+vsua+tht0++=teach
her ^pp$+pp3+++=her
that ^cs+sub+++=that
no ^at++++=no
condition ^nn+nom+++=condition
is ^vbz+bez+vrb++=is
contemptible ^jj+pred+++=contemptible
where ^wrb+who+++=where
the ^ati++++=the
conscience ^nn+nom+++=conscience
is ^vbz+bez+vrb++=is
at ^in++++=at
peace ^nn++++=peace."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bargrave ^np++++=Bargrave
then ^rn+tm+++=then
proposed ^vbd+vsua++xvbn+=proposed
sending ^vbg+++xvbg+=sending
for ^in++++=for
her ^pp$+pp3+++=her
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Veal ^np++++=Veal
opposed ^vbd+++xvbn+=opposed
it ^pp3+it+++=it
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
the ^ati++++=the
child ^nn++++=child
should ^md+nec+++=should
not ^xnot++not++=not
