# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
A ^at++++=A
clean ^jj++++=clean,
, ^zz++++=EXTRAWORD
punctual ^jj++++=punctual,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
entirely ^rb+amp+++=entirely
unbearable ^jj++++=unbearable.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
rose ^vbd+++xvbnx+=rose
at ^rb++++=at
six ^cd++++=six
and ^cc++++=and
found ^vbd+vprv++xvbn+=found
fault ^npl++++=fault
with ^in++++=with
the ^ati++++=the
weather ^nn++++=weather.
. ^zz++++=EXTRAWORD
At ^rb++++=At
seven ^cd++++=seven
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
fault ^npl++++=fault
with ^in++++=with
the ^ati++++=the
breakfast ^nn++++=breakfast;
; ^zz++++=EXTRAWORD
at ^rb++++=at
eight ^cd++++=eight
with ^in++++=with
Jephson ^np+++??+=Jephson;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
nine ^cd++++=nine
until ^in++++=until
eleven ^cd++++=eleven
with ^in++++=with
the ^ati++++=the
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
complained ^vbd+vpub++xvbnx+=complained
while ^cs+sub+++=while
dusting ^jj+++xvbg+=dusting,
, ^zz++++=EXTRAWORD
argued ^vpbn+vpub++xvbn+=argued
while ^cs+sub+++=while
sewing ^nn++++=sewing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
delivered ^xvbn+++xvbn+=delivered
judgments ^nns+nom+++=judgments
upon ^in++++=upon
her ^pp$+pp3+++=her
neighbours ^nns++++=neighbours
during ^in++++=during
meals ^nns++++=meals.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
never ^rb++++=never
lost ^jj+++xvbn+=lost
her ^pp3o+pp3+++=her
temper ^nn++++=temper,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
never ^rb++++=never
out ^rp+pl+++=out
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
voice ^nn++++=voice
had ^vb+hv+vrb++=had
the ^ati++++=the
penetrating ^jj+atrb++xvbg+=penetrating
quality ^nn+nom+++=quality
of ^in++++=of
a ^at++++=a
knife-grinder ^jjr+atrb+++=knife-grinder's
's ^vbz+bez+vrb++0=EXTRAWORD
wheel ^nn++++=wheel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
could ^md+pos+++=could
make ^vb++++=make
the ^ati++++=the
words ^nns++++=words
' ^zz++++='Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dear ^jj++++=dear'
' ^zz++++=EXTRAWORD
sound ^jj++++=sound
like ^in++++=like
an ^at++++=an
accusation ^nn+nom+++=accusation
of ^in++++=of
felony ^nn+++??+=felony.
. ^zz++++=EXTRAWORD
" ^zz++++="Jephson
jephson ^nn+++??+=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
mild ^jj+atrb+++=mild
man ^nn++++=man.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
defended ^vbd+++xvbnx+=defended
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
apologised ^vbd+++xvbnx+=apologised.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
ten ^cd++++=ten
years ^nns++++=years
he ^pp3a+pp3+++=he
merely ^rb+down+++=merely
removed ^vbd+++xvbn+=removed
his ^pp$+pp3+++=his
boots ^nns++++=boots
and ^cc++++=and
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
talked ^vbd+++xvbnx+=talked
him ^pp3o+pp3+++=him
to ^to++++=to
sleep ^vbi++++=sleep
every ^at++++=every
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
customary ^jj+atrb+++=customary
subjects ^nns++++=subjects
were ^vbd+bed+vrb++=were
his ^pp$+pp3+++=his
want ^nn++++=want
of ^in++++=of
ambition ^nn+nom+++=ambition,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
manners ^nns+nom+++=manners,
, ^zz++++=EXTRAWORD
the ^ati++++=the
price ^nn++++=price
of ^in++++=of
coal ^nn++++=coal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
circumstance ^nn+nom+++=circumstance
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
in ^in++++=in
1879 ^cd+date+++=1879,
, ^zz++++=EXTRAWORD
brought ^jj+atrb++xvbn+=brought
home ^nr++++=home
haddock ^nns++++=haddock
when ^wrb+who+++=when
specifically ^rb++++=specifically
requested ^vbd+vsua++xvbn+=requested
to ^to+vcmp+++=to
procure ^vbi++++=procure
plaice ^nn++++=plaice.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
would ^md+prd+++=would
begin ^vb++++=begin
upon ^in++++=upon
the ^ati++++=the
haddock ^nns++++=haddock
at ^in++++=at
a ^at++++=a
quarter ^nn++++=quarter
to ^to++++=to
eleven ^cd++++=eleven,
, ^zz++++=EXTRAWORD
pass ^vb++++=pass
through ^in++++=through
his ^pp$+pp3+++=his
mother ^nn++++=mother
at ^rb++++=at
five ^cd++++=five
minutes ^nns++++=minutes
past ^jjb++++=past,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
reach ^nn++++=reach
coal ^nn++++=coal
as ^in++++=as
the ^ati++++=the
clock ^nn++++=clock
struck ^vbd+++xvbn+=struck
half ^abn++++=half-past.
- ^zz++++=EXTRAWORD
past ^jjb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
By ^in++++=By
that ^dt+dem+++=that
time ^nn++++=time
Jephson ^np+++??+=Jephson
was ^vbd+bedz+vrb++=was
asleep ^jj+pred+++=asleep.
. ^zz++++=EXTRAWORD
" ^zz++++="After
after ^in++++=EXTRAWORD
nineteen ^cd++++=nineteen
years ^nns++++=years
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Jephson ^np++++=Jephson
died ^vbd+++xvbn+=died."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bellamy ^np++++=Bellamy
looked ^vbd+++xvbn+=looked
almost ^rb+hdg+++=almost
relieved ^jj+++xvbn+=relieved.
. ^zz++++=EXTRAWORD
" ^zz++++="Her
her ^pp$+pp3+++=EXTRAWORD
death ^nn++++=death
was ^vbd+bedz+vrb++=was
sudden ^jj+pred+++=sudden,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
Withers ^nns+nom++??+=Withers,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
Jephson ^np+++??+=Jephson
was ^vbd+bedz+aux++=was
genuinely ^rb++splt++=genuinely
afflicted ^vpsv++agls+xvbnx+=afflicted.
. ^zz++++=EXTRAWORD
People ^nns++++=People
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
enjoy ^vb++++=enjoy
the ^ati++++=the
quiet ^jj++++=quiet
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
became ^vbd+++xvbnx+=became
used ^vbd+++xvbn+=used
to ^in++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
became ^vbd+++xvbn+=became
used ^vbd+++xvbn+=used
to ^in++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^nn++++=house
oppressed ^jj++++=oppressed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
kettle ^nn++++=kettle
boiled ^vbd+++xvbn+=boiled
without ^in++++=without
criticism ^nn+nom+++=criticism;
; ^zz++++=EXTRAWORD
the ^ati++++=the
clock ^nn++++=clock
ticked ^vbd+++xvbn+=ticked
without ^in++++=without
reproach ^nn++++=reproach;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
dropped ^vbd+++xvbnx+=dropped
ash ^nn++++=ash
upon ^in++++=upon
the ^ati++++=the
hearth ^nn++++=hearth
nobody ^pn++++=nobody
referred ^vbd+++xvbn+=referred
to ^in++++=to
his ^pp$+pp3+++=his
father ^nn++++=father.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
to ^in++++=to
bed ^nn++++=bed
at ^in++++=at
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
at ^rb++++=at
eleven ^cd++++=eleven,
, ^zz++++=EXTRAWORD
at ^in++++=at
midnight ^nn++++=midnight.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
hot ^jj+atrb+++=hot
milk ^nn++++=milk,
, ^zz++++=EXTRAWORD
cold ^jj+atrb+++=cold
baths ^nns++++=baths,
, ^zz++++=EXTRAWORD
patent ^jj+atrb+++=patent
medicines ^nns++++=medicines,
, ^zz++++=EXTRAWORD
theological ^jj+atrb+++=theological
works ^nns++++=works,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
volume ^nn++++=volume
of ^in++++=of
parliamentary ^jj+atrb+++=parliamentary
speeches ^nns++++=speeches.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
nerves ^nns++++=nerves
were ^vbd+bed+vrb++=were
unsettled ^jj+pred+++=unsettled
by ^in++++=by
bereavement ^nn+nom+++=bereavement.
. ^zz++++=EXTRAWORD
" ^zz++++="'It
' ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
bereavement ^nn+nom+++=bereavement,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Jephson ^np+++??+=Jephson.
. ^zz++++=EXTRAWORD
' ^zz++++='It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+aux++=is
silence ^nn+nom+++=silence.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
hired ^vbd+++xvbnx+=hired
a ^at++++=a
woman ^nn++++=woman
to ^to++++=to
read ^vbn+vprv++xvbn+=read
aloud ^rb++++=aloud
in ^in++++=in
the ^ati++++=the
passage ^nn+nom+++=passage,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
a ^at++++=a
pleasant ^jj+atrb+++=pleasant
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lodged ^vbd+++xvbnx+=lodged
for ^in++++=for
a ^at++++=a
week ^nn++++=week
beside ^in+pl+++=beside
a ^at++++=a
railway ^nn++++=railway
arch ^jjb++++=arch,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
the ^ati++++=the
trains ^nns++++=trains
merely ^rb+down+++=merely
woke ^vbd+++xvbn+=woke
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
he ^pp3a+pp3+++=he
needed ^vbd+++xvbnx+=needed
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
noise ^nn++++=noise.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
needed ^vbd+++xvbnx+=needed
personal ^jj+atrb+++=personal
abuse ^nn++++=abuse,
, ^zz++++=EXTRAWORD
administered ^j+++xvbn+=administered
in ^in++++=in
a ^at++++=a
familiar ^jj++++=familiar
key ^jjb++++=key
and ^cc+phrs+++=and
supported ^jj+++xvbn+=supported
by ^in++++=by
detailed ^jj+atrb+++=detailed
evidence ^nn+nom+++=evidence.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
eleven ^cd++++=eleven
months ^nns++++=months
he ^pp3a+pp3+++=he
married ^vbd+++xvbnx+=married
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
cure ^vbi++++=cure
insomnia ^nn+++??+=insomnia?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Bellamy ^np++++=Bellamy.
. ^zz++++=EXTRAWORD
" ^zz++++="Substantially.
substantially ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Jephson ^np++++=Jephson
was ^vbd+bedz+vrb++=was
a ^at++++=a
widow ^nn++++=widow
from ^in++++=from
Holloway ^np++++=Holloway.
. ^zz++++=EXTRAWORD
Before ^in++++=Before
proposing ^xvbg+++xvbg+=proposing,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
careful ^jj+atrb+++=careful
inquiries ^nns++++=inquiries.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
recommended ^vpsv++agls+xvbnx+=recommended
as ^ql++++=as
ill ^jj++++=ill-tempered,
- ^zz++++=EXTRAWORD
tempered ^vwbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
suspicious ^jj++++=suspicious,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hard ^jj++++=hard
to ^to+jcmp+++=to
please ^uh++++=please.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
references ^nns+nom+++=references
were ^vbd+bed+vrb++=were
excellent ^jj+pred+++=excellent.
. ^zz++++=EXTRAWORD
A ^at++++=A
former ^ap++++=former
lodger ^jjr++++=lodger
declared ^nn+++xvbn+=declared
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
reduced ^vprf+++xvbnx+=reduced
a ^at++++=a
retired ^jj+atrb++xvbn+=retired
sergeant ^nn+nom+++=sergeant-major
- ^zz++++=EXTRAWORD
major ^jj++++=EXTRAWORD
to ^in++++=to
tears ^nns++++=tears
over ^in++++=over
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
a ^at++++=a
towel ^nn++++=towel.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
marriage ^nn+nom+++=marriage
was ^vbd+bedz+vrb++=was
a ^at++++=a
success ^nns+nom+++=success
from ^in++++=from
the ^ati++++=the
first ^od++++=first
night ^nn++++=night.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
waited ^vbd+++xvbnx+=waited
until ^cs+sub+++=until
Jephson ^np+++??+=Jephson
had ^vbd+hvd+aux++=had
extinguished ^vprf+++xvbnx+=extinguished
the ^ati++++=the
candle ^nn++++=candle,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
observed ^vbn+vprv++xvbn+=observed
that ^tht+vcmp+++=that
a ^at++++=a
man ^nn++++=man
with ^in++++=with
common ^jj+atrb+++=common
consideration ^nn+nom+++=consideration
would ^md+prd+++=would
not ^xnot++not++=not
breathe ^vb++++=breathe
so ^rb++++=so
loudly ^rb++++=loudly.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
continued ^vbd+++xvbnx+=continued
by ^in++++=by
criticising ^xvbg+++xvbg+=criticising
his ^pp$+pp3+++=his
method ^nn++++=method
of ^in++++=of
hanging ^xvbg+++xvbg+=hanging
his ^pp$+pp3+++=his
trousers ^nns+nom+++=trousers,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
conduct ^vb++++=conduct
at ^rb++++=at
the ^ati++++=the
wedding ^nn++++=wedding
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
vulgar ^jj+atrb+++=vulgar
shape ^nn++++=shape
of ^in++++=of
his ^pp$+pp3+++=his
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
" ^zz++++="Jephson
jephson ^nn+++??+=EXTRAWORD
was ^vbd+bedz+vrb++=was
asleep ^jj+pred+++=asleep
in ^in++++=in
seven ^cd++++=seven
minutes ^nns++++=minutes.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
afterwards ^rb+tm+++=afterwards
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
happiness ^nns+nom+++=happiness
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
possession ^nn++++=possession
of ^in++++=of
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
pleasant ^jj+pred+++=pleasant,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
regular ^jj+atrb+++=regular
provision ^nn++++=provision
of ^in++++=of
what ^wdt+who+++=what
one ^cd1++++=one
has ^vbz+hvz+aux++=has
learned ^vprf+++xvbnx+=learned
to ^to+vcmp+++=to
expect ^vbi+vprv+++=expect."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bellamy ^np++++=Bellamy
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
admit ^vb+vpub+tht0++=admit
your ^pp$+pp2+++=your
Jephson ^np+++??+=Jephson,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="as
as ^in++++=EXTRAWORD
an ^at++++=an
amusing ^jj+atrb+++=amusing
invention ^nn+nom+++=invention.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
admit ^vb+vpub+++=admit
your ^pp$+pp2+++=your
premise ^nn++++=premise."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
prove ^vb+vprv+++=prove
the ^ati++++=the
premise ^nn++++=premise
from ^in++++=from
philosophy ^nn++++=philosophy,
, ^zz++++=EXTRAWORD
physiology ^nn++++=physiology,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
domestic ^jj+atrb+++=domestic
life ^nn++++=life
of ^in++++=of
any ^dti++++=any
married ^jj+atrb++xvbn+=married
friend ^nn++++=friend
you ^pp2+pp2+++=you
choose ^vb++++=choose
to ^to+vcmp+++=to
name ^vb++++=name."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
prove ^vb+vprv+++=prove
that ^tht+vcmp+++=that
habit ^nn++++=habit
can ^md+pos+++=can
override ^vb++++=override
natural ^jj+atrb+++=natural
conditions ^nns+nom+++=conditions."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
overrides ^vbz+++??+=overrides
almost ^rb+hdg+++=almost
everything ^pn++++=everything."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
time ^nn++++=time,
, ^zz++++=EXTRAWORD
for ^in++++=for
example ^nn++++=example."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
noon ^nn++++=noon
is ^vbz+bez+vrb++=is
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
cannot ^md+pos+not++=cannot
habituate ^nn+nom+++=habituate
himself ^ppl+pp3+++=himself
into ^in++++=into
treating ^xvbg+++xvbg+=treating
noon ^nn++++=noon
as ^in++++=as
midnight ^nn++++=midnight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
point ^nn++++=point
a ^at++++=a
fourth ^od++++=fourth
person ^nn++++=person,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
the ^ati++++=the
corner ^nn++++=corner
with ^in++++=with
an ^at++++=an
unlighted ^jj+atrb+++=unlighted
pipe ^nn++++=pipe
and ^cc++++=and
a ^at++++=a
newspaper ^nn+nom+++=newspaper
folded ^vbd+++xvbn+=folded
upon ^in++++=upon
his ^pp$+pp3+++=his
knee ^nn++++=knee,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
up ^rp++++=up.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
quiet ^jj++++=quiet,
, ^zz++++=EXTRAWORD
spare ^vb++++=spare
man ^nn++++=man
with ^in++++=with
grey ^jj+atrb+++=grey
whiskers ^nns+nom+++=whiskers,
, ^zz++++=EXTRAWORD
a ^at++++=a
brown ^nn++++=brown
travelling ^vwbg+++xvbg+=travelling
suit ^nn++++=suit,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
air ^nn++++=air
of ^in++++=of
one ^cd1++++=one
accustomed ^xvbn+++xvbn+=accustomed
to ^in++++=to
being ^nn+nn+aux++=being
overlooked ^vwbn+vprv++xvbn+=overlooked
by ^in++++=by
waiters ^nns+nom+++=waiters.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
him ^pp3o+pp3+++=him
at ^in++++=at
meals ^nns++++=meals,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
none ^rb++++=none
of ^in++++=of
us ^pp1o+pp1+++=us
knew ^vbd+vprv++xvbn+=knew
his ^pp$+pp3+++=his
name ^nn++++=name.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spoke ^vbd+++xvbnx+=spoke
apologetically ^rb+cnj+++=apologetically,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
asking ^jj+atrb++xvbg+=asking
permission ^nn++++=permission
to ^to+ncmp+++=to
close ^vbi++++=close
a ^at++++=a
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
once ^rb+tm+++=once
knew ^vbd+vprv++xvbn+=knew
a ^at++++=a
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="who
who ^whp+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
precisely ^rb++++=precisely
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bellamy ^np++++=Bellamy
turned ^vbd+++xvbn+=turned
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Precisely
precisely ^rb++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Regarded
regarded ^vbd+++xvbn+=EXTRAWORD
noon ^nn++++=noon
as ^in++++=as
midnight ^nn++++=midnight
or ^cc++++=or,
, ^zz++++=EXTRAWORD
more ^rbr++++=more
accurately ^rb+cnj+++=accurately,
, ^zz++++=EXTRAWORD
treated ^xvbn+++xvbn+=treated
one ^cd1++++=one
o'clock ^rb++++=o'clock
in ^in++++=in
London ^np++++=London
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
the ^ati++++=the
hour ^nn++++=hour
his ^pp$+pp3+++=his
body ^nn++++=body
expected ^vwbn+vprv++xvbn+=expected
elsewhere ^rb++++=elsewhere."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Withers ^nns+nom++??+=Withers
beamed ^vbd+++xvbn+=beamed.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+++=see
a ^at++++=a
gentleman ^nn+nom+++=gentleman
preparing ^vb+++xvbg+=preparing
to ^to+vcmp+++=to
support ^vbi++++=support
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Bellamy ^np++++=Bellamy.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
circumstances ^nns+nom+++=circumstances
were ^vbd+bed+vrb++=were
rather ^rb++++=rather
singular ^jj+pred+++=singular,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
stranger ^nn+nom+++=stranger.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
true ^jj+pred+++=true,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Bellamy ^np++++=Bellamy,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
believe ^vb+vprv+++=believe
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
generous ^jj+pred+++=generous."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
go ^vb++++=go
farther ^rbr++++=farther.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
bet ^vbd+vpub++xvbn+=bet
half ^abn++++=half
a ^at++++=a
sovereign ^nn++++=sovereign
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe
every ^at++++=every
