# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
disapproved ^vbd+++xvbnx+=disapproved
of ^in++++=of
Roman ^jj+atrb+++=Roman
Catholics ^nns++++=Catholics,
, ^zz++++=EXTRAWORD
Methodists ^nns+nom++??+=Methodists,
, ^zz++++=EXTRAWORD
decorative ^jj+atrb+++=decorative
waistcoats ^nns+++??+=waistcoats,
, ^zz++++=EXTRAWORD
French ^jj+atrb+++=French
sauces ^nns++++=sauces,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
staying ^vbg+++xvbg+=staying
at ^rb++++=at
home ^nr++++=home
on ^in++++=on
Sunday ^nr++++=Sunday
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
and ^cc++++=and
Amelia ^np+++??+=Amelia
had ^vb+hv+aux++=had
formerly ^rb+tm+splt++=formerly
attended ^vprf+++xvbnx+=attended
church ^npl++++=church
when ^wrb+who+++=when
the ^ati++++=the
weather ^nn++++=weather
was ^vbd+bedz+vrb++=was
agreeable ^jj+pred+++=agreeable.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
Janet ^np++++=Janet
they ^pp3a+pp3+++=they
attended ^vbd+++xvbnx+=attended
twice ^rb++++=twice
every ^at++++=every
Sunday ^nr++++=Sunday,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
the ^ati++++=the
weather ^nn++++=weather
was ^vbd+bedz+vrb++=was
agreeable ^jj+pred+++=agreeable
or ^cc++++=or
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
your ^pp$+pp2+++=your
cook ^nn++++=cook
makes ^vbz++++=makes
you ^pp2+pp2+++=you
go ^vb++++=go?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj++++=dear
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
certainly ^rb++++=certainly
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
go ^vb++++=go
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
did ^vbd+dod+aux++=did
not ^xnot++not++=not
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Janet
janet ^np++++=EXTRAWORD
would ^md+prd+++=would
give ^vb++++=give
notice ^nn++++=notice."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
Sunday ^nr++++=Sunday
afternoons ^nns++++=afternoons
they ^pp3a+pp3+++=they
conducted ^vbd+++xvbnx+=conducted
a ^at++++=a
class ^nn++++=class
for ^in++++=for
troublesome ^jj+atrb+++=troublesome
boys ^nns++++=boys;
; ^zz++++=EXTRAWORD
on ^in++++=on
Sunday ^nr++++=Sunday
evenings ^nns++++=evenings
they ^pp3a+pp3+++=they
entertained ^vbd+++xvbnx+=entertained
a ^at++++=a
curate ^nn++++=curate
whose ^whp+rel+obj++=whose
conversation ^nn+nom+++=conversation
consisted ^vbd+++xvbn+=consisted
chiefly ^rb++++=chiefly
of ^in++++=of
objections ^nns+nom+++=objections
to ^in++++=to
dancing ^nn++++=dancing.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
loved ^vbd+++xvbn+=loved
dancing ^vbg+++xvbg+=dancing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
curate ^nn++++=curate
had ^vb+hv+vrb++=had
flat ^nn++++=flat
feet ^nns++++=feet
and ^cc++++=and
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
also ^rb++++=also
gave ^vbd+++xvbn+=gave
up ^rb+phrv+++=up
cards ^nns++++=cards,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
Janet ^np++++=Janet
found ^vbd+vprv++xvbn+=found
a ^at++++=a
pack ^nn++++=pack
in ^in++++=in
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
and ^cc++++=and
placed ^vbd+++xvbn+=placed
it ^pp3+it+++=it
upon ^in++++=upon
the ^ati++++=the
kitchen ^nn++++=kitchen
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
misunderstanding ^nn++++=misunderstanding.
. ^zz++++=EXTRAWORD
Janet ^np++++=Janet
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
Providence ^np+nom++??+=Providence.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Theodore ^np++++=Theodore's
's ^$++++=EXTRAWORD
uncle ^npt++++=uncle
died ^vbd+++xvbn+=died,
, ^zz++++=EXTRAWORD
leaving ^jj+++xvbg+=leaving
him ^pp3o+pp3+++=him
a ^at++++=a
small ^jj+atrb+++=small
estate ^nn++++=estate
in ^in++++=in
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
congratulated ^vbd+++xvbnx+=congratulated
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
live ^vb++++=live
as ^ql++++=as
you ^pp2+pp2+++=you
please ^uh++++=please
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
doubtful ^jj++++=doubtful.
. ^zz++++=EXTRAWORD
A ^at++++=A
country ^nn++++=country
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
appeared ^vbd+seem++xvbn+=appeared,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
live ^vb++++=live
as ^ql++++=as
he ^pp3a+pp3+++=he
pleased ^vbd+++xvbnx+=pleased.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
must ^md+nec+++=must
hunt ^vb++++=hunt.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
disliked ^vbd+++xvbn+=disliked
horses ^nns++++=horses
at ^in++++=at
a ^at++++=a
distance ^nn+nom+++=distance
and ^cc++++=and
feared ^jj+++xvbn+=feared
them ^pp3o+pp3+++=them
at ^rb++++=at
close ^jj+atrb+++=close
quarters ^nns+nom+++=quarters,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
county ^nn++++=county
expected ^vwbn+++xvbn+=expected
him ^pp3o+pp3+++=him
at ^in++++=at
the ^ati++++=the
opening ^xvbg+++xvbg+=opening
meet ^vb++++=meet.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
purchased ^vbd+++xvbnx+=purchased
a ^at++++=a
scarlet ^jj+atrb+++=scarlet
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
breeches ^nns++++=breeches,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
animal ^nn++++=animal
called ^vbd+++xvbn+=called
Brutus ^np+++??+=Brutus,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
previous ^jj+atrb+++=previous
owner ^nn++++=owner
assured ^vwbn+++xvbn+=assured
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
a ^at++++=a
child ^nn++++=child
could ^md+pos+++=could
ride ^vb++++=ride
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
true ^jj++++=true
if ^cs+cnd+++=if
the ^ati++++=the
child ^nn++++=child
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
exceptionally ^rb++++=exceptionally
wicked ^jj++++=wicked
and ^cc++++=and
Brutus ^np+++??+=Brutus
aware ^jj++++=aware
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
Theodore ^np++++=Theodore
after ^cs+sub+++=after
his ^pp$+pp3+++=his
first ^rb++++=first
day ^nn++++=day's
's ^vbz+bez+aux++0=EXTRAWORD
hunting ^vbg+++xvbgx+=hunting.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
lying ^vbg+++xvbgx+=lying
face ^nn++++=face
downward ^jjb++++=downward
upon ^in++++=upon
a ^at++++=a
sofa ^nn++++=sofa
while ^cs+sub+++=while
a ^at++++=a
servant ^nn+nom+++=servant
applied ^vwbn+++xvbn+=applied
lotion ^nn++++=lotion
to ^in++++=to
portions ^nns+nom+++=portions
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
sport ^nn++++=sport?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Excellent,"
excellent ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
murmured ^vbd+++xvbnx+=murmured.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
the ^ati++++=the
fox ^nn++++=fox?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
hounds ^nns++++=hounds?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
a ^at++++=a
short ^jj+atrb+++=short
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happened ^vbd+++xvbn+=happened?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Brutus
brutus ^nns+++??+=EXTRAWORD
went ^vbd+++xvbn+=went
through ^in++++=through
a ^at++++=a
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
over ^in++++=over
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not
give ^vb++++=give
it ^pp3+it+++=it
up ^rp++++=up?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
raised ^vbd+++xvbnx+=raised
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
chap ^nn++++=chap,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
living ^vbg+++xvbgx+=living
in ^in++++=in
the ^ati++++=the
county ^nn++++=county
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Shooting ^xvbg+++xvbg+=Shooting
followed ^vwbn+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
could ^md+pos+++=could
not ^xnot++not++=not
hit ^vb+++xvbn+=hit
birds ^nns++++=birds,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
birds ^nns++++=birds
were ^vbd+bed+aux++=were
occasionally ^rb++splt++=occasionally
hit ^vpsv++by+xvbnx+=hit
by ^in++++=by
other ^ap++++=other
people ^nns++++=people
near ^rb++++=near
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
enthusiastic ^jj+atrb+++=enthusiastic
neighbour ^nn++++=neighbour
put ^vbd+++xvbn+=put
two ^cd++++=two
pellets ^nns+nom+++=pellets
into ^in++++=into
Theodore ^np++++=Theodore's
's ^$++++=EXTRAWORD
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
shot ^nn+++xvbn+=shot
him ^pp3o+pp3+++=him
gently ^rb++++=gently
in ^in++++=in
the ^ati++++=the
leg ^nn++++=leg.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bore ^vbd+++xvbnx+=bore
no ^at++++=no
resentment ^nn+nom+++=resentment;
; ^zz++++=EXTRAWORD
the ^ati++++=the
man ^nn++++=man
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
an ^at++++=an
old ^jj+atrb+++=old
family ^nn++++=family.
. ^zz++++=EXTRAWORD
Fishing ^nvbg+++xvbg+=Fishing,
, ^zz++++=EXTRAWORD
agricultural ^jj+atrb+++=agricultural
dinners ^nns+nom+++=dinners,
, ^zz++++=EXTRAWORD
magisterial ^jj+atrb+++=magisterial
duties ^nns++++=duties,
, ^zz++++=EXTRAWORD
tenants ^nns+nom+++=tenants'
' ^zz++++=EXTRAWORD
luncheons ^nns+++??+=luncheons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
judging ^jj+++xvbg+=judging
of ^in++++=of
pigs ^nns++++=pigs
occupied ^vbd+++xvbn+=occupied
the ^ati++++=the
remaining ^jj+atrb++xvbg+=remaining
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
imagined ^vprf+++xvbnx+=imagined
that ^tht+vcmp+++=that
landed ^vprf+++xvbn+=landed
property ^nn++++=property
meant ^vbd+vprv++xvbn+=meant
sitting ^vbg+++xvbg+=sitting
beneath ^in+pl+++=beneath
cedar ^nn++++=cedar
trees ^nns++++=trees
with ^in++++=with
a ^at++++=a
book ^nn++++=book.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
discovered ^vbd+vprv++xvbnx+=discovered
that ^tht+vcmp+++=that
it ^pp3+it+++=it
meant ^vbd+vprv++xvbn+=meant
rising ^nvbg+++xvbg+=rising
in ^in++++=in
darkness ^nns+nom+++=darkness
to ^to++++=to
pursue ^vbi++++=pursue
animals ^nns+nom+++=animals
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
catch ^vbi++++=catch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
making ^jj+atrb++xvbg+=making
speeches ^nns++++=speeches
to ^in++++=to
farmers ^nns+nom+++=farmers
who ^whp+rel+subj++=who
could ^md+pos+++=could
not ^xnot++not++=not
hear ^vb+vprv+++=hear
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
A ^at++++=A
second ^od++++=second
inheritance ^nn+nom+++=inheritance
brought ^vbd+++xvbn+=brought
greater ^jjr+atrb+++=greater
trials ^nns++++=trials.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
fortune ^nn++++=fortune
became ^vbd+++xvbn+=became
large ^jj++++=large
enough ^dt++++=enough
for ^in++++=for
public ^nn++++=public
notice ^vb+vprv+++=notice,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
public ^jj++++=public
notice ^vb+vprv+++=notice
decided ^vprf+++xvbn+=decided
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
should ^md+nec+++=should
enter ^vb++++=enter
Parliament ^nn+nom+++=Parliament.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
nothing ^pn++++=nothing
about ^in++++=about
politics ^nn++++=politics,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
protested ^vbd+vpub++xvbnx+=protested.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
objection ^nn+nom+++=objection,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
his ^pp$+pp3+++=his
friends ^nns++++=friends.
. ^zz++++=EXTRAWORD
" ^zz++++="Nor
nor ^cc++neg++=EXTRAWORD
do ^vb+do+aux++=do
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
regarded ^vbd+++xvbnx+=regarded
this ^dt+dem+++=this
as ^in++++=as
modesty ^nn++++=modesty.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
selected ^vpsv++agls+xvbnx+=selected
for ^in++++=for
a ^at++++=a
safe ^jj+atrb+++=safe
constituency ^nn++++=constituency,
, ^zz++++=EXTRAWORD
kissed ^j+++xvbn+=kissed
several ^ap++++=several
damp ^jj+atrb+++=damp
infants ^nns+nom+++=infants,
, ^zz++++=EXTRAWORD
expressed ^jj+atrb++xvbn+=expressed
confidence ^nn+nom+++=confidence
in ^in++++=in
British ^jj+atrb+++=British
industry ^nn++++=industry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
entered ^vbd+++xvbn+=entered
the ^ati++++=the
House ^nn++++=House
with ^in++++=with
a ^at++++=a
majority ^nn+nom+++=majority
of ^in++++=of
four ^cd++++=four
hundred ^cd++++=hundred.
. ^zz++++=EXTRAWORD
For ^in++++=For
six ^cd++++=six
years ^nns++++=years
he ^pp3a+pp3+++=he
voted ^vbd+++xvbnx+=voted
late ^jj++++=late
at ^rb++++=at
night ^nn++++=night
upon ^in++++=upon
questions ^nns+nom+++=questions
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
heard ^vbd+vprv++xvbn+=heard
discussed ^vbd+++xvbn+=discussed.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
his ^pp$+pp3+++=his
party ^nn++++=party
went ^vbd+++xvbn+=went
into ^in++++=into
one ^cd1++++=one
lobby ^nn++++=lobby,
, ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
went ^vbd+++xvbn+=went
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
other ^ap++++=other
lobby ^nn++++=lobby
might ^md+pos+++=might
lead ^vb++++=lead
nearer ^rbr++++=nearer
home ^nr++++=home.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
of ^in++++=of
the ^ati++++=the
Bill ^nn++++=Bill?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
Bill ^nn++++=Bill?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
one ^cd1++++=one
you ^pp2+pp2+++=you
supported ^vbd+++xvbn+=supported
yesterday ^nr+tm+++=yesterday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
reflected ^vbd+vprv++xvbnx+=reflected.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
essential ^jj++++=essential
to ^to+jcmp+++=to
the ^ati++++=the
welfare ^nn++++=welfare
of ^in++++=of
the ^ati++++=the
Empire ^nn++++=Empire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
does ^vbz+doz+aux++=does
it ^pp3+it+++=it
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
not ^xnot++not++=not
had ^vb+hv+vrb++=had
time ^nn++++=time
to ^to++++=to
examine ^vbi++++=examine
the ^ati++++=the
details ^nns++++=details."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
spent ^j+++xvbn+=spent
five ^cd++++=five
hours ^nns++++=hours
dining ^vwbg+++xvbg+=dining
with ^in++++=with
men ^nns++++=men
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had.
. ^zz++++=EXTRAWORD
Wealth ^nn++++=Wealth
next ^ap++++=next
required ^jj+++xvbn+=required
a ^at++++=a
yacht ^nn++++=yacht.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
suffered ^vbd+++xvbn+=suffered
from ^in++++=from
seasickness ^nns+nom+++=seasickness
while ^cs+sub+++=while
looking ^vbg+++xvbg+=looking
at ^rb++++=at
marine ^jj+atrb+++=marine
paintings ^nns++++=paintings,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
people ^nns++++=people
assured ^vwbn+++xvbn+=assured
him ^pp3o+pp3+++=him
that ^dt+dem+++=that
no ^at++++=no
man ^nn++++=man
with ^in++++=with
his ^pp$+pp3+++=his
income ^nn++++=income
could ^md+pos+++=could
respectably ^rb++splt++=respectably
remain ^vb++++=remain
on ^in++++=on
land ^nn++++=land.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bought ^vbd+++xvbnx+=bought
the ^ati++++=the
*ariadne* ^nn+++??+=*Ariadne*,
, ^zz++++=EXTRAWORD
a ^at++++=a
graceful ^jj+atrb+++=graceful
vessel ^nn++++=vessel
containing ^vwbg+++xvbg+=containing
brass ^nn++++=brass,
, ^zz++++=EXTRAWORD
mahogany ^nn++++=mahogany,
, ^zz++++=EXTRAWORD
nine ^cd++++=nine
sailors ^nns++++=sailors,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
place ^nn++++=place
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
could ^md+pos+++=could
be ^vb+be+vrb++=be
comfortable ^jj+pred+++=comfortable.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
cruises ^vbz++++=cruises
were ^vbd+bed+vrb++=were
much ^ap++++=much
admired ^jj+++xvbn+=admired.
. ^zz++++=EXTRAWORD
Visitors ^nns++++=Visitors
came ^vbd+++xvbn+=came
aboard ^in+strn+++=aboard,
, ^zz++++=EXTRAWORD
ate ^j+++xvbn+=ate
his ^pp$+pp3+++=his
food ^nn++++=food,
, ^zz++++=EXTRAWORD
praised ^j+++xvbn+=praised
the ^ati++++=the
sea ^nn++++=sea
air ^nn++++=air,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
departed ^vpsv++agls+xvbn+=departed
before ^cs+sub+++=before
the ^ati++++=the
vessel ^nn++++=vessel
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
remained ^vbd+++xvbn+=remained,
, ^zz++++=EXTRAWORD
wrapped ^j+++xvbn+=wrapped
in ^in++++=in
rugs ^nns++++=rugs,
, ^zz++++=EXTRAWORD
regarding ^in++++=regarding
the ^ati++++=the
horizon ^nn++++=horizon
with ^in++++=with
hatred ^nn++++=hatred.
. ^zz++++=EXTRAWORD
The ^ati++++=The
yacht ^nn++++=yacht
also ^rb++++=also
furnished ^vbd+++xvbn+=furnished
his ^pp$+pp3+++=his
one ^cd1++++=one
public ^jj+atrb+++=public
scandal ^nn++++=scandal.
. ^zz++++=EXTRAWORD
During ^in++++=During
a ^at++++=a
Mediterranean ^np+nom+++=Mediterranean
cruise ^vb++++=cruise
a ^at++++=a
thick ^jj++++=thick-lipped
- ^zz++++=EXTRAWORD
lipped ^jj+atrb++xvbn+=EXTRAWORD
undergraduate ^nn+nom+++=undergraduate,
, ^zz++++=EXTRAWORD
the ^ati++++=the
son ^nn++++=son
of ^in++++=of
a ^at++++=a
person ^nn++++=person
of ^in++++=of
importance ^nn+nom+++=importance,
, ^zz++++=EXTRAWORD
brought ^j+++xvbn+=brought
aboard ^in+pl+++=aboard
a ^at++++=a
dancer ^nn++++=dancer
from ^in++++=from
a ^at++++=a
caf ^nn+++??+=caf
and ^cc++++=and
introduced ^xvbn+++xvbn+=introduced
her ^pp$+pp3+++=her
as ^in++++=as
a ^at++++=a
Serbian ^np+++??+=Serbian
princess ^nns+nom+++=princess.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore,
, ^zz++++=EXTRAWORD
confined ^xvbn+++xvbn+=confined
below ^rb++++=below
by ^in++++=by
weather ^nn++++=weather,
, ^zz++++=EXTRAWORD
knew ^j+++xvbn+=knew
nothing ^pn++++=nothing
of ^in++++=of
the ^ati++++=the
matter ^nn++++=matter
until ^cs+sub+++=until
the ^ati++++=the
young ^jj+atrb+++=young
woman ^nn++++=woman
quarrelled ^vbd+++xvbn+=quarrelled
with ^in++++=with
the ^ati++++=the
undergraduate ^nn+nom+++=undergraduate
and ^cc++++=and
threw ^vbd+++xvbn+=threw
his ^pp$+pp3+++=his
clothes ^nns++++=clothes
through ^in++++=through
a ^at++++=a
porthole ^nn++++=porthole.
. ^zz++++=EXTRAWORD
A ^at++++=A
correspondent ^nn++++=correspondent
sent ^vbd+++xvbn+=sent
the ^ati++++=the
facts ^nns++++=facts
to ^in++++=to
a ^at++++=a
newspaper ^nn+nom+++=newspaper,
, ^zz++++=EXTRAWORD
improving ^vbg+++xvbg+=improving
them ^pp3o+pp3+++=them
sufficiently ^rb++++=sufficiently
for ^in++++=for
publication ^nn+nom+++=publication.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore's
's ^$++++=EXTRAWORD
name ^nn++++=name
appeared ^vbd+seem++xvbn+=appeared
beside ^in+pl+++=beside
the ^ati++++=the
phrases ^nns++++=phrases
" ^zz++++="midnight
midnight ^nn++++=EXTRAWORD
revel ^nn++++=revel,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="foreign
foreign ^jj+atrb+++=EXTRAWORD
adventuress ^nns+nom+++=adventuress,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
" ^zz++++="orgy
orgy ^nn++++=EXTRAWORD
upon ^in++++=upon
the ^ati++++=the
high ^jj+atrb+++=high
seas ^nns++++=seas."
