# ^zz++++=##
# ^zz++++=EXTRAWORD
A ^at++++=A
broken ^nn++++=broken
pot ^vb++++=pot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
considered ^vwbn+vprv++xvbn+=considered
the ^ati++++=the
garden ^nn++++=garden
more ^rbr++++=more
carefully ^rb++++=carefully.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
any ^dti++++=any
help ^nn++++=help
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wragg ^np++++=Wragg.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
somebody ^pn++++=somebody
to ^to++++=to
stand ^vbi++++=stand
outside ^jjb++++=outside
and ^cc++++=and
keep ^vb++++=keep
fools ^nns++++=fools
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
leaned ^vbd+++xvbn+=leaned
on ^in++++=on
the ^ati++++=the
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
niece ^nn++++=niece
settling ^vwbg+++xvbg+=settling
down ^rp++++=down
all ^abn++++=all
right ^jj++++=right?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
till ^cs+sub+++=till
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="London
london ^np++++=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+vrb++=be
very ^ql+amp+++=very
different ^jj++++=different
from ^in++++=from
Bellwick ^np+++??+=Bellwick."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
more ^rbr++++=more
room ^nn++++=room
there ^rn+pl+++=there
for ^in++++=for
you ^pp2+pp2+++=you
to ^to++++=to
keep ^vbi++++=keep
away ^rb+phrv+++=away
from ^in"++++=from
' ^zz++++='er."
er ^&fw++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
straightened ^vbd+++xvbn+=straightened
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
only ^rb+down+splt++=only
being ^vbg+beg++xvbg+=being
neighborly ^jj++++=neighborly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
go ^vb++++=go
and ^cc++++=and
be ^vb+be+vrb++=be
neighborly ^jj+pred+++=neighborly
to ^in++++=to
somebody ^pn++++=somebody
else ^rb+cnj+++=else."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
slammed ^vbd+++xvbnx+=slammed
the ^ati++++=the
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
The ^ati++++=The
latch ^nn++++=latch
caught ^vbd+++xvbn+=caught
George ^np++++=George's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Miss ^npt++++=Miss
Miller ^np++++=Miller,
, ^zz++++=EXTRAWORD
appearing ^vbg+seem++xvbg+=appearing
at ^in++++=at
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
laughed ^j+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
George ^np++++=George
walked ^vbd+++xvbn+=walked
down ^rp++++=down
the ^ati++++=the
road ^nn++++=road
with ^in++++=with
a ^at++++=a
face ^nn++++=face
of ^in++++=of
great ^jj+atrb+++=great
composure ^nn++++=composure
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
night ^nn++++=night
at ^in++++=at
the ^ati++++=the
King ^np++++=King's
's ^$++++=EXTRAWORD
Arms ^nns++++=Arms
he ^pp3a+pp3+++=he
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
matter ^nn++++=matter
before ^in++++=before
Harris ^np++++=Harris
and ^cc++++=and
Brown ^jj++++=Brown.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
court ^vbi++++=court
Miss ^npt++++=Miss
Miller ^np++++=Miller.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said
merely ^rb+down+++=merely
that ^cs+sub+++=that
a ^at++++=a
friendly ^jj+atrb+++=friendly
call ^nn++++=call
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
ordinary ^jj+atrb+++=ordinary
duties ^nns++++=duties
of ^in++++=of
civilized ^jj+atrb+++=civilized
life ^nn++++=life,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wragg ^np++++=Wragg,
, ^zz++++=EXTRAWORD
by ^in++++=by
preventing ^xvbg+++xvbg+=preventing
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
placing ^vbg+++xvbgx+=placing
himself ^ppl+pp3+++=himself
outside ^jjb+atrb+++=outside
society ^nn++++=society.
. ^zz++++=EXTRAWORD
" ^zz++++="Knock
knock ^vb++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Brown ^jj++++=Brown.
. ^zz++++=EXTRAWORD
" ^zz++++="He'd
he ^pp3a+pp3+++0=EXTRAWORD
'd ^vbd+hvd+aux++=EXTRAWORD
shut ^vprf+++xvbnx+=shut
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Put
put ^vbd+++xvbn+=EXTRAWORD
your ^pp$+pp2+++=your
foot ^nn++++=foot
in ^in+strn+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He'd
he ^pp3a+pp3+++0=EXTRAWORD
'd ^md+prd+aux++=EXTRAWORD
break ^vb++++=break
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harris ^np++++=Harris,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
listening ^vbg+++xvbgx+=listening
with ^in++++=with
his ^pp$+pp3+++=his
head ^jjb++++=head
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
yard ^nn++++=yard,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
his ^pp$+pp3+++=his
bicycle ^nn++++=bicycle
leaned ^vbd+++xvbn+=leaned
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
" ^zz++++="Suppose
suppose ^vb+vprv+tht0++=EXTRAWORD
you ^pp2+pp2+++=you
was ^vbd+bedz+aux++=was
took ^vpsv++agls+xvbnx+=took
ill ^jj++++=ill
outside ^jjb++++=outside
his ^pp$+pp3+++=his
' ^zz++++='ouse?"
ouse ^np++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Wragg
wragg ^nn+++??+=EXTRAWORD
would ^md+prd+++=would
send ^vb++++=send
for ^in++++=for
the ^ati++++=the
undertaker ^nn+nom+++=undertaker."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Suppose
suppose ^vb+vprv+tht0++=EXTRAWORD
you ^pp2+pp2+++=you
was ^vbd+bedz+aux++=was
hurt ^vpsv++agls+xvbnx+=hurt?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He'd
he ^pp3a+pp3+++0=EXTRAWORD
'd ^md+prd+aux++=EXTRAWORD
finish ^vb++++=finish
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
with ^in++++=with
Miss ^npt++++=Miss
Miller ^np++++=Miller
there ^rn+pl+++=there,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Harris ^np++++=Harris.
. ^zz++++=EXTRAWORD
" ^zz++++="Women
women ^nns++++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
injured ^vbd+++xvbn+=injured
people ^nns++++=people
lie ^vb++++=lie
in ^in++++=in
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
against ^in++++=against
their ^pp$+pp3+++=their
nature ^nn++++=nature."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
looked ^vbd+++xvbn+=looked
doubtful ^jj++++=doubtful.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
sort ^nn++++=sort
of ^in++++=of
injury ^nn++++=injury?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Bicycle
bicycle ^nn++++=EXTRAWORD
accident ^nn++++=accident,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Harris ^np++++=Harris.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
lend ^vb++++=lend
you ^pp2+pp2+++=you
mine ^nn++++=mine.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
ride ^vb++++=ride
down ^rp++++=down
the ^ati++++=the
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
fall ^nn++++=fall
off ^in+pl+++=off
at ^rb++++=at
Wragg ^np++++=Wragg's
's ^$++++=EXTRAWORD
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
me ^pp1o+pp1+++=me
and ^cc++++=and
Sam ^np++++=Sam
carry ^vb++++=carry
you ^pp2+pp2+++=you
in ^in+strn+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
ride ^vb++++=ride."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
much ^ap++++=much
the ^ati++++=the
better ^nn++++=better.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It'll
'll ^md+prd+++0=EXTRAWORD
look ^vb++++=look
natural ^jj++++=natural."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Brown ^jj++++=Brown
put ^vbd+++xvbn+=put
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
mug ^nn++++=mug.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
doctor ^nn++++=doctor
coming ^vwbg+++xvbg+=coming
to ^to++++=to
see ^vbi+vprv+++=see
old ^jj+atrb+++=old
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pike ^np++++=Pike
at ^rb++++=at
seven ^cd++++=seven
to ^to++++=to-morrow.
- ^zz++++=EXTRAWORD
morrow ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
fetch ^vb++++=fetch
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
says ^vbz+vpub+tht0++=says
George ^np++++=George
must ^md+nec+++=mustn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
moved ^vpsv++agls+xvbnx+=moved.
. ^zz++++=EXTRAWORD
George ^np++++=George
stays ^vbz++++=stays
in ^in++++=in
the ^ati++++=the
' ^zz++++='ouse,
ouse ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Miller ^np++++=Miller
nurses ^nns++++=nurses
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
old ^jj+atrb+++=old
Wragg ^np+++??+=Wragg
boils ^vbz++++=boils."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
brightened ^vbd+++xvbn+=brightened.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^rb++++=long
do ^vb+do+aux++=do
I ^pp1a+pp1+++=I
stay ^vb++++=stay?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That,"
that ^dt+pdem+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Harris ^np++++=Harris,
, ^zz++++=EXTRAWORD
" ^zz++++="depends
depends ^vbz++++=EXTRAWORD
on ^in++++=on
how ^wrb+who+++=how
badly ^rb++++=badly
you ^pp2+pp2+++=you
fall ^vb++++=fall."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
arranged ^vbd+vsua++xvbnx+=arranged
the ^ati++++=the
details ^nns++++=details
with ^in++++=with
great ^jj+atrb+++=great
care ^nn++++=care.
. ^zz++++=EXTRAWORD
George ^np++++=George
was ^vbd+bedz+vrb++=was
to ^in++++=to
coast ^nn++++=coast
down ^in++++=down
the ^ati++++=the
hill ^nn++++=hill
shortly ^rb+tm+++=shortly
before ^in++++=before
seven ^cd++++=seven,
, ^zz++++=EXTRAWORD
apply ^vb++++=apply
the ^ati++++=the
brake ^nn++++=brake
opposite ^in++++=opposite
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wragg ^np++++=Wragg's
's ^$++++=EXTRAWORD
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lie ^nn++++=lie
still ^rb++++=still.
. ^zz++++=EXTRAWORD
Harris ^np++++=Harris
and ^cc++++=and
Brown ^np++++=Brown
were ^vbd+bed+aux++=were
to ^to++++=to
be ^vbi++vrb++=be
close ^jj+pred+++=close
behind ^in+strn+++=behind.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
spent ^vbd+++xvbnx+=spent
half ^abn++++=half
an ^at++++=an
hour ^nn++++=hour
deciding ^vwbg+++xvbg+=deciding
which ^whp+who+++=which
leg ^nn++++=leg
should ^md+nec+++=should
be ^vb+be+aux++=be
injured ^vpsv++agls+xvbnx+=injured,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
another ^dt++++=another
quarter ^nn++++=quarter
deciding ^vb+++xvbg+=deciding
that ^tht+vcmp+++=that
the ^ati++++=the
head ^nn++++=head
offered ^vbd+++xvbn+=offered
greater ^jjr+atrb+++=greater
freedom ^nn+nom+++=freedom.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
forget ^vb+vprv+++=forget
and ^cc++++=and
walk ^nn++++=walk
on ^rp++++=on
your ^pp$+pp2+++=your
head ^nn++++=head,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Brown ^jj++++=Brown
explained ^jj+++xvbn+=explained.
. ^zz++++=EXTRAWORD
The ^ati++++=The
following ^jj+atrb++xvbg+=following
evening ^nn++++=evening
was ^vbd+bedz+vrb++=was
clear ^jj+pred+++=clear
and ^cc++++=and
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six
fifty ^cd++++=fifty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wragg ^np++++=Wragg
sat ^vbd+++xvbn+=sat
in ^in++++=in
his ^pp$+pp3+++=his
parlor ^nn++++=parlor
reading ^vwbg+++xvbg+=reading
the ^ati++++=the
newspaper ^nn+nom+++=newspaper,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
Miss ^npt++++=Miss
Miller ^np++++=Miller
sewed ^vwbn+++xvbn+=sewed
by ^in++++=by
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^nn++++=road
outside ^jjb++++=outside
was ^vbd+bedz+vrb++=was
unusually ^rb++++=unusually
well ^rb++++=well
attended ^vbd+++xvbn+=attended.
. ^zz++++=EXTRAWORD
Harris ^np++++=Harris
examined ^vwbn+++xvbn+=examined
a ^at++++=a
wall ^nn++++=wall
fifty ^cd++++=fifty
yards ^nns++++=yards
uphill ^jjb++++=uphill;
; ^zz++++=EXTRAWORD
Brown ^jj++++=Brown
waited ^jj+++xvbn+=waited
below ^rb++++=below,
, ^zz++++=EXTRAWORD
studying ^jj+++xvbg+=studying
the ^ati++++=the
harbor ^nn++++=harbor;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
five ^cd++++=five
boys ^nns++++=boys
lingered ^vbd+++xvbn+=lingered
opposite ^jj++++=opposite
with ^in++++=with
the ^ati++++=the
air ^nn++++=air
of ^in++++=of
persons ^nns++++=persons
expecting ^vwbg+vprv++xvbg+=expecting
history ^nn++++=history.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six
fifty ^cd++++=fifty-eight
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
George ^np++++=George
appeared ^vbd+seem++xvbn+=appeared
at ^rb++++=at
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
road ^npl++++=road
on ^in++++=on
Harris ^np++++=Harris's
's ^$++++=EXTRAWORD
bicycle ^nn++++=bicycle.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
intended ^vprf+++xvbnx+=intended
to ^to+vcmp+++=to
coast ^vb++++=coast
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^npl++++=road
intended ^vwbn+vsua++xvbn+=intended
otherwise ^rb+cnj+++=otherwise.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
down ^rb+phrv+++=down
with ^in+ppvb+++=with
his ^pp$+pp3+++=his
knees ^nns++++=knees
wide ^jj++++=wide
apart ^in+strn+++=apart,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
elbows ^nns++++=elbows
trembling ^vwbg+++xvbg+=trembling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
fixed ^vbd+++xvbn+=fixed
upon ^in++++=upon
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wragg ^np++++=Wragg's
's ^$++++=EXTRAWORD
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
Harris ^np++++=Harris
shouted ^vbd+vpub++xvbn+=shouted
to ^in++++=to
him ^pp3o+pp3+++=him
to ^to++++=to
use ^vbi++++=use
the ^ati++++=the
brake ^nn++++=brake.
. ^zz++++=EXTRAWORD
George ^np++++=George
replied ^vbd+vpub++xvbn+=replied
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
using ^vbg+++xvbgx+=using
everything ^pn++++=everything
he ^pp3a+pp3+++=he
could ^md+pos+++=could
find ^vb+vprv+++=find.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bicycle ^nn++++=bicycle
gathered ^vbd+++xvbn+=gathered
speed ^nn++++=speed.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wragg ^np++++=Wragg,
, ^zz++++=EXTRAWORD
attracted ^xvbn+++xvbn+=attracted
by ^in++++=by
the ^ati++++=the
shouting ^nvbg+++xvbg+=shouting,
, ^zz++++=EXTRAWORD
reached ^j+++xvbn+=reached
the ^ati++++=the
gate ^nn++++=gate
just ^rb+emph+++=just
as ^ql++++=as
George ^np++++=George
reached ^vbd+++xvbn+=reached
it ^pp3+it+++=it
from ^in++++=from
the ^ati++++=the
opposite ^jj+atrb+++=opposite
direction ^nn+nom+++=direction.
. ^zz++++=EXTRAWORD
George ^np++++=George
turned ^vbd+++xvbn+=turned
the ^ati++++=the
handle ^nn++++=handle
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bicycle ^nn++++=bicycle
struck ^vbd+++xvbn+=struck
the ^ati++++=the
curb ^nn++++=curb,
, ^zz++++=EXTRAWORD
rose ^j+++xvbn+=rose
with ^in++++=with
unexpected ^jj+atrb+++=unexpected
intelligence ^nn+nom+++=intelligence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
deposited ^jj+++xvbn+=deposited
him ^pp3o+pp3+++=him
among ^in++++=among
the ^ati++++=the
geraniums ^nns++++=geraniums.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
short ^nn++++=short
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
" ^zz++++="Beautiful,"
beautiful ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Brown ^jj++++=Brown,
, ^zz++++=EXTRAWORD
hurrying ^vbg+++xvbg+=hurrying
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Couldn't
could ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
it ^pp3+it+++=it
better ^jjr++++=better."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
shoulder ^nn+nom+++=shoulder
had ^vbd+hvd+aux++=had
encountered ^vprf+++xvbnx+=encountered
the ^ati++++=the
broken ^nn++++=broken
pot ^vb++++=pot,
, ^zz++++=EXTRAWORD
opened ^jj+atrb++xvbn+=opened
one ^cd1++++=one
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
" ^zz++++="Get
get ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
inside ^jjb++++=inside,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
Harris ^np++++=Harris
knelt ^vbd+++xvbn+=knelt
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
speak ^vb++++=speak,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
loudly ^rb++++=loudly.
. ^zz++++=EXTRAWORD
" ^zz++++="Save
save ^vb++++=EXTRAWORD
your ^pp$+pp2+++=your
strength ^nn++++=strength."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wragg ^np++++=Wragg
pushed ^vwbn+++xvbn+=pushed
through ^in++++=through
the ^ati++++=the
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
" ^zz++++="Save
save ^vb++++=EXTRAWORD
his ^pp$+pp3+++=his
strength ^nn++++=strength
for ^in++++=for
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
badly ^rb++++=badly
hurt ^vpsv++agls+xvbnx+=hurt,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Brown ^jj++++=Brown.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
ruined ^vpsv++agls+xvbnx+=ruined
my ^pp$+pp1+++=my
garden ^nn++++=garden."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Miller ^np++++=Miller
came ^vbd+++xvbn+=came
running ^nvbg+++xvbg+=running
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
gave ^vbd+++xvbnx+=gave
one ^cd1++++=one
glance ^nn++++=glance
at ^in++++=at
George ^np++++=George's
's ^$++++=EXTRAWORD
pale ^nn++++=pale
and ^cc++++=and
solemn ^jj+atrb+++=solemn
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
another ^dt++++=another
at ^rb++++=at
the ^ati++++=the
twisted ^jj+atrb++xvbn+=twisted
bicycle ^nn++++=bicycle.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
must ^md+nec+++=must
take ^vb++++=take
him ^pp3o+pp3+++=him
in ^in+strn+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wragg ^np++++=Wragg.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+aux++=be
dying ^vbg+++xvbgx+=dying."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
he ^pp3a+pp3+++=he
can ^md+pos+++=can
die ^vb++++=die
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
