It ^pp3+it+++=It
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
sick ^jj+atrb+++=sick
child ^nn++++=child."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
always ^rb++++=always
sick ^jj+atrb+++=sick
children ^nns++++=children.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
always ^rb++++=always
foolish ^jj+atrb+++=foolish
young ^jj+atrb+++=young
ladies ^nns++++=ladies."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Craig ^np++++=Craig,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
a ^at++++=a
governess ^nns+nom+++=governess,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
claim ^vb++++=claim
the ^ati++++=the
latter ^ap++++=latter
description ^nn+nom+++=description,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
thanked ^vbd+++xvbnx+=thanked
her ^pp$+pp3+++=her
and ^cc++++=and
went ^vbd+++xvbn+=went.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
drove ^vbd+++xvbn+=drove
the ^ati++++=the
rain ^nn++++=rain
directly ^rb++++=directly
into ^in++++=into
her ^pp$+pp3+++=her
face ^nn++++=face
and ^cc++++=and
extinguished ^vbd+++xvbn+=extinguished
the ^ati++++=the
lantern ^nn++++=lantern
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
glebe ^nn+++??+=glebe
land ^nn++++=land.
. ^zz++++=EXTRAWORD
Matches ^vbz++++=Matches
were ^vbd+bed+vrb++=were
useless ^jj+pred+++=useless.
. ^zz++++=EXTRAWORD
The ^ati++++=The
darkness ^nns+nom+++=darkness
was ^vbd+bedz+vrb++=was
complete ^jj+pred+++=complete
except ^in++++=except
where ^wrb+who+++=where
the ^ati++++=the
clouds ^nns++++=clouds
occasionally ^rb++++=occasionally
thinned ^jj+++xvbn+=thinned
over ^in++++=over
a ^at++++=a
watery ^jj+atrb+++=watery
moon ^np++++=moon.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
began ^vbd+++xvbnx+=began
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
the ^ati++++=the
cook ^nn++++=cook's
's ^$++++=EXTRAWORD
ghost ^nn++++=ghost.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wondered ^vbd+vprv++xvbnx+=wondered
what ^wdt+who+whcl++=what
the ^ati++++=the
bark ^nn++++=bark
of ^in++++=of
a ^at++++=a
ghost ^nn++++=ghost
might ^md+pos+++=might
be ^vb+be+vrb++=be
like ^in+strn+++=like,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whether ^cs+who+++=whether
Caesar ^np++++=Caesar,
, ^zz++++=EXTRAWORD
confronted ^j+++xvbn+=confronted
with ^in++++=with
one ^pn++++=one,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
bark ^vb++++=bark
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
reflection ^nn+nom+++=reflection
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
ridiculous ^jj++++=ridiculous
that ^tht+jcmp+++=that
she ^pp3a+pp3+++=she
almost ^rb+hdg+++=almost
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
laugh ^nn++++=laugh
did ^vbd+dod+aux++=did
not ^xnot++not++=not
come ^vb++++=come.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
footstep ^nn++++=footstep
behind ^in+pl+++=behind
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
ceased ^vbd+++xvbn+=ceased
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
ceased ^vbd+++xvbnx+=ceased.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
walked ^vbd+++xvbnx+=walked
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
So ^ql++++=So
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
quite ^abl++++=quite
near ^rb++++=near,
, ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
poor ^jj+atrb+++=poor
night ^nn++++=night
for ^in++++=for
walking ^xvbg+++xvbg+=walking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Craig ^np++++=Craig
turned ^vbd+++xvbn+=turned
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
The ^ati++++=The
speaker ^nn++++=speaker
was ^vbd+bedz+vrb++=was
tall ^jj+pred+++=tall
and ^cc+phrs+++=and
thin ^jj++++=thin,
, ^zz++++=EXTRAWORD
wearing ^vbg+++xvbg+=wearing
a ^at++++=a
broad ^jj++++=broad-brimmed
- ^zz++++=EXTRAWORD
brimmed ^jj+atrb++xvbn+=EXTRAWORD
hat ^nn++++=hat
and ^cc++++=and
a ^at++++=a
long ^rb++++=long
dark ^jj+atrb+++=dark
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pale ^jj+atrb+++=pale
band ^nn++++=band
at ^in++++=at
his ^pp$+pp3+++=his
throat ^nn++++=throat
showed ^vbd+vprv++xvbn+=showed
him ^pp3o+pp3+++=him
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
clergyman ^nn+nom+++=clergyman.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
fear ^vb++++=fear
I ^pp1a+pp1+++=I
startled ^vbd+++xvbnx+=startled
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^rb++++=EXTRAWORD
little ^rb"++++=little."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
going ^vbg+++xvbgx+=going
toward ^in++++=toward
Bancroft ^np++++=Bancroft
Hall ^nn++++=Hall?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
am ^vb+bem+vrb++=am
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
for ^in++++=for
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
May ^md+pos+++=May
I ^pp1a+pp1+++=I
accompany ^vb++++=accompany
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
was ^vbd+bedz+aux++=was
cultivated ^vpsv++agls+xvbnx+=cultivated
and ^cc++++=and
gentle ^jj++++=gentle.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Craig ^np++++=Craig
felt ^vbd+vprv++xvbn+=felt
an ^at++++=an
immense ^jj+atrb+++=immense
relief ^nn++++=relief.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
walked ^vbd+++xvbnx+=walked
side ^nn++++=side
by ^in++++=by
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Curiously ^rb+cnj+++=Curiously,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
could ^md+pos+++=could
hear ^vb+vprv+++=hear
only ^rb+down+++=only
her ^pp3o+pp3+++=her
own ^ap++++=own
footsteps ^nns++++=footsteps,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
road ^nn++++=road
was ^vbd+bedz+vrb++=was
soft ^jj+pred+++=soft
with ^in++++=with
rain ^nn++++=rain
and ^cc++++=and
his ^pp$+pp3+++=his
tread ^nn++++=tread
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
lighter ^jjr++++=lighter.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
afraid ^jj+pred+++=afraid
of ^in++++=of
the ^ati++++=the
moor ^npl++++=moor,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
ordinarily ^rb++++=ordinarily."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Night
night ^nn++++=EXTRAWORD
gives ^vbz++++=gives
common ^jj+atrb+++=common
things ^nns++++=things
an ^at++++=an
uncommon ^jj+atrb+++=uncommon
authority ^nn+nom+++=authority.
. ^zz++++=EXTRAWORD
A ^at++++=A
pool ^nn++++=pool
becomes ^vbz++++=becomes
a ^at++++=a
pit ^nn++++=pit,
, ^zz++++=EXTRAWORD
a ^at++++=a
bush ^nn++++=bush
a ^at++++=a
conspirator ^nn++++=conspirator.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
things ^nns++++=things
we ^pp1a+pp1+++=we
imagine ^vb+vprv+++=imagine
are ^vb+ber+vrb++=are
often ^rb++++=often
kinder ^jjr+pred+++=kinder
than ^in++++=than
the ^ati++++=the
things ^nns++++=things
we ^pp1a+pp1+++=we
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
the ^ati++++=the
stone ^nn++++=stone
trough ^nn++++=trough.
. ^zz++++=EXTRAWORD
The ^ati++++=The
grouse ^nns++++=grouse
called ^vbd+++xvbn+=called
once ^rb+tm+++=once
from ^in++++=from
the ^ati++++=the
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
go ^vb++++=go
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
go ^vb++++=go
back ^jjb++++=back!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
clergyman ^nn+nom+++=clergyman
paused ^vbd+++xvbn+=paused.
. ^zz++++=EXTRAWORD
" ^zz++++="Eleven
eleven ^cd++++=EXTRAWORD
years ^nns++++=years
ago ^rb++++=ago
tonight ^nr+tm+++=tonight,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
passed ^vbd+++xvbnx+=passed
this ^dt+dem+++=this
place ^nn++++=place
at ^in++++=at
almost ^rb+hdg+++=almost
this ^dt+dem+++=this
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
walk ^nn++++=walk
was ^vbd+bedz+vrb++=was
the ^ati++++=the
turning ^jj+atrb++xvbg+=turning
point ^nn++++=point
of ^in++++=of
my ^pp$+pp1+++=my
life ^nn++++=life."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Craig ^np++++=Craig
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Were
were ^vbd+bed+aux++=EXTRAWORD
you ^pp2+pp2+++=you
lost ^vbd+++xvbn+=lost?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
a ^at++++=a
manner ^nn++++=manner
of ^in++++=of
speaking ^xvbg+++xvbg+=speaking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rested ^vbd+++xvbnx+=rested
one ^cd1++++=one
hand ^nn++++=hand
on ^in++++=on
the ^ati++++=the
trough ^nn++++=trough.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
visiting ^vbg+++xvbgx+=visiting
a ^at++++=a
dying ^jj+atrb++xvbg+=dying
labourer ^nn+nom+++=labourer
beyond ^in++++=beyond
Brackenrigg ^np+++??+=Brackenrigg.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj+atrb+++=good
man ^nn++++=man,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
easy ^jj+atrb+++=easy
language ^nn+nom+++=language
we ^pp1a+pp1+++=we
use ^nn++++=use
when ^wrb+who+++=when
goodness ^nns+nom+++=goodness
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
made ^vpsv++agls+xvbnx+=made
inevitable ^jj++++=inevitable
by ^in++++=by
poverty ^nn++++=poverty.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wife ^nn++++=wife
had ^vb+hv+vrb++=had
seven ^cd++++=seven
children ^nns++++=children.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
food ^nn++++=food
in ^in++++=in
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
me ^pp1o+pp1+++=me
whether ^cs+who+++=whether
God ^np++++=God
would ^md+prd+++=would
forgive ^vb++++=forgive
him ^pp3o+pp3+++=him
for ^in++++=for
having ^nn+nn+aux++=having
doubted ^vbd+vprv++xvbn+=doubted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
clergyman ^nn+nom+++=clergyman
resumed ^vbd+++xvbn+=resumed
walking ^vbg+++xvbg+=walking.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vbd+hvd+aux++=had
preached ^vprf+++xvbnx+=preached
upon ^in++++=upon
Job ^nn++++=Job
the ^ati++++=the
Sunday ^nr++++=Sunday
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
As ^ql++++=As
I ^pp1a+pp1+++=I
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
moor ^npl++++=moor
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
myself ^ppl+pp1+++=myself
considering ^vbg+++xvbg+=considering
that ^tht+vcmp+++=that
unfortunate ^jj+atrb+++=unfortunate
man ^nn++++=man
not ^xnot++not++=not
as ^in++++=as
an ^at++++=an
emblem ^nn++++=emblem
of ^in++++=of
patience ^nn+nom+++=patience,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^in++++=as
a ^at++++=a
piece ^nn++++=piece
upon ^in++++=upon
a ^at++++=a
chessboard ^nn+++??+=chessboard.
. ^zz++++=EXTRAWORD
God ^np++++=God
and ^cc++++=and
Satan ^np++++=Satan
contend ^vb+vpub+++=contend;
; ^zz++++=EXTRAWORD
the ^ati++++=the
children ^nns++++=children
die ^vb++++=die,
, ^zz++++=EXTRAWORD
the ^ati++++=the
herds ^nns++++=herds
are ^vb+ber+aux++=are
destroyed ^vpsv++agls+xvbnx+=destroyed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
body ^nn++++=body
is ^vbz+bez+aux++=is
tormented ^vpsv++agls+xvbnx+=tormented;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
commentators ^nns++++=commentators
admire ^vb++++=admire
the ^ati++++=the
game ^nn++++=game."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
hissed ^vbd+++xvbn+=hissed
upon ^in++++=upon
the ^ati++++=the
heather ^nn++++=heather.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
young ^jj+pred+++=young
enough ^dt++++=enough
to ^in++++=to
demand ^nn++++=demand
justice ^nn++++=justice
from ^in++++=from
the ^ati++++=the
universe ^nn++++=universe.
. ^zz++++=EXTRAWORD
The ^ati++++=The
darkness ^nns+nom+++=darkness
seemed ^vbd+seem++xvbn+=seemed
infinite ^jj++++=infinite,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
human ^jj+atrb+++=human
habitation ^nn+nom+++=habitation
no ^at++++=no
more ^rbr++++=more
than ^in++++=than
a ^at++++=a
lamp ^nn++++=lamp
set ^vbd+++xvbn+=set
afloat ^jj++++=afloat
upon ^in++++=upon
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
whether ^cs+who+++=whether
evil ^nn++++=evil
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
the ^ati++++=the
ocean ^nn++++=ocean
and ^cc++++=and
goodness ^nns+nom+++=goodness
merely ^rb+down+++=merely
those ^dt+dem+++=those
few ^ap++++=few
twinkling ^jj+atrb++xvbg+=twinkling
lights ^nns++++=lights."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Craig ^np++++=Craig
wished ^vbd+vprv+tht0+xvbn+=wished
he ^pp3a+pp3+++=he
would ^md+prd+++=would
choose ^vb++++=choose
a ^at++++=a
more ^rbr++++=more
cheerful ^jj+atrb+++=cheerful
subject ^nn++++=subject.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
his ^pp$+pp3+++=his
measured ^jj+atrb++xvbn+=measured
voice ^nn++++=voice
kept ^vbd+++xvbn+=kept
the ^ati++++=the
darkness ^nns+nom+++=darkness
at ^in++++=at
a ^at++++=a
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
this ^dt+dem+++=this
very ^ap+amp+++=very
spot ^nn++++=spot,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="a
a ^at++++=EXTRAWORD
man ^nn++++=man
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
from ^in++++=from
behind ^in+pl+++=behind
the ^ati++++=the
trough ^nn++++=trough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Craig ^np++++=Craig
looked ^vbd+++xvbn+=looked
back ^jjb++++=back
involuntarily ^rb++++=involuntarily.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
wore ^vbd+++xvbnx+=wore
a ^at++++=a
torn ^jj+atrb++xvbn+=torn
soldier ^nn++++=soldier's
's ^$++++=EXTRAWORD
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
boots ^nns++++=boots
were ^vbd+bed+aux++=were
tied ^vpsv++agls+xvbnx+=tied
with ^in++++=with
string ^nn++++=string.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
hand ^nn++++=hand
he ^pp3a+pp3+++=he
carried ^vbd+++xvbnx+=carried
an ^at++++=an
ash ^nn++++=ash
stake ^nn++++=stake,
, ^zz++++=EXTRAWORD
sharpened ^j+++xvbn+=sharpened
at ^rb++++=at
one ^cd1++++=one
end ^nn++++=end."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
clergyman ^nn+nom+++=clergyman's
's ^$++++=EXTRAWORD
tone ^nn++++=tone
remained ^vbd+++xvbn+=remained
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Give
give ^vb++++=EXTRAWORD
us ^pp1o+pp1+++=us
a ^at++++=a
copper ^nn++++=copper,
, ^zz++++=EXTRAWORD
guv ^nn+++??+=guv'ner.'
'ner.' ^nn+++??+=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
gave ^vbd+++xvbnx+=gave
him ^pp3o+pp3+++=him
sixpence ^nn+nom+++=sixpence.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
it ^pp3+it+++=it
and ^cc++++=and
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="'You've
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+vrb++0=EXTRAWORD
more ^ql++++=more
than ^cs+sub+++=than
that ^dt+pdem+++=that.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
very ^ql+amp+++=very
little ^ap++++=little.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
replied ^vbd+vpub++xvbnx+=replied
that ^tht+vcmp+++=that
gentlemen ^nns++++=gentlemen
always ^rb++++=always
said ^vbd+vpub++xvbn+=said
so ^ql++++=so.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
beside ^in+pl+++=beside
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
walking ^vbg+++xvbgx+=walking
beside ^in+pl+++=beside
you ^pp2+pp2+++=you
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Craig ^np++++=Craig
became ^vbd+++xvbn+=became
aware ^jj++++=aware
that ^tht+jcmp+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
approaching ^vbg+++xvbgx+=approaching
the ^ati++++=the
abandoned ^nn++++=abandoned
shooting ^vwbg+++xvbg+=shooting
butts ^nns++++=butts.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
earthen ^jj+atrb+++=earthen
banks ^nns++++=banks
rose ^vbd+++xvbn+=rose
like ^in++++=like
graves ^np++++=graves
against ^in++++=against
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
attempted ^vbd+++xvbnx+=attempted
conversation ^nn+nom+++=conversation.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
served ^vprf+++xvbnx+=served
in ^in++++=in
the ^ati++++=the
army ^nn++++=army.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
served ^vprf+++xvbnx+=served
everybody ^pn++++=everybody
and ^cc++++=and
been ^vprf+ben+aux+xvbn+=been
paid ^vpsv++by+xvbnx+=paid
by ^in++++=by
nobody ^pn++++=nobody.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
demanded ^vbd+vsua+tht0+xvbnx+=demanded
my ^pp$+pp1+++=my
purse ^nn++++=purse.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
refused ^vbd+++xvbnx+=refused
not ^xnot++not++=not
courageously ^rb+cnj+++=courageously,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
from ^in++++=from
an ^at++++=an
instinctive ^jj+atrb+++=instinctive
absurdity ^nn+nom+++=absurdity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
purse ^nn++++=purse
contained ^vbd+++xvbn+=contained
fourteen ^cd++++=fourteen
shillings ^nns+nom+++=shillings
and ^cc++++=and
a ^at++++=a
railway ^nn++++=railway
ticket ^nn++++=ticket.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi++vrb++=be
ashamed ^jj++++=ashamed.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^cs+sub+++=EXTRAWORD
amused ^jj+++xvbn+=amused
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drew ^vbd+++xvbnx+=drew
a ^at++++=a
clasp ^nn++++=clasp
knife ^nn++++=knife,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
open ^vb++++=open
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
the ^ati++++=the
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
clergyman ^nn+nom+++=clergyman
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
hidden ^jj+atrb++xvbn+=hidden
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
eight ^cd++++=eight
minutes ^nns++++=minutes
to ^to++++=to
nine ^cd++++=nine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Craig ^np++++=Craig's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
went ^vbd+++xvbn+=went
to ^in++++=to
the ^ati++++=the
little ^ap++++=little
watch ^vb++++=watch
pinned ^vbd+++xvbn+=pinned
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her
collar ^nn++++=collar,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
not ^xnot++not++=not
take ^vb++++=take
it ^pp3+it+++=it
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
the ^ati++++=the
farther ^rbr++++=farther
butt ^nn++++=butt.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
