Once ^rb+tm+++=Once
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gives ^vbz++++=gives
milk ^nn++++=milk
that ^tht+rel+obj++=that
tastes ^nns++++=tastes
as ^ql++++=as
lilies ^nns++++=lilies
smell ^nn++++=smell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
King ^npt++++=King
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
eyebrows ^nns++++=eyebrows.
. ^zz++++=EXTRAWORD
The ^ati++++=The
noblemen ^nns++++=noblemen
raised ^vbd+++xvbn+=raised
theirs ^pp$$++++=theirs.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
horses ^nns++++=horses
looked ^vbd+++xvbn+=looked
interested ^jj++++=interested,
, ^zz++++=EXTRAWORD
except ^in++++=except
the ^ati++++=the
King ^np++++=King's
's ^$++++=EXTRAWORD
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
many ^ap++++=many
royal ^jj+atrb+++=royal
conversations ^nns+nom+++=conversations
and ^cc++++=and
knew ^vbd+vprv++xvbn+=knew
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
gold ^nn++++=gold-horned
- ^zz++++=EXTRAWORD
horned ^jj+atrb++xvbn+=EXTRAWORD
cow ^nn++++=cow!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
King ^nn++++=King.
. ^zz++++=EXTRAWORD
" ^zz++++="Such
such ^abl++++=EXTRAWORD
an ^at++++=an
animal ^nn++++=animal
would ^md+prd+++=would
be ^vb+be+vrb++=be
an ^at++++=an
ornament ^nn+nom+++=ornament
to ^in++++=to
the ^ati++++=the
kingdom ^nn+nom+++=kingdom.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
shall ^md+prd+++=shall
find ^vb+vprv+tht0++=find
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
Majesty ^nn++++=Majesty!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
one ^cd1++++=one
condition ^nn+nom+++=condition,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
the ^ati++++=the
King ^nn++++=King,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
seldom ^rb++++=seldom
gave ^vbd+++xvbn+=gave
anything ^pn++++=anything
without ^in++++=without
attaching ^xvbg+++xvbg+=attaching
a ^at++++=a
ribbon ^nn++++=ribbon
to ^in++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
shall ^md+prd+++=shall
become ^vb++++=become
our ^pp$+pp1+++=our
adopted ^vwbn+++xvbn+=adopted
princess ^nns+nom+++=princess,
, ^zz++++=EXTRAWORD
attend ^vb++++=attend
the ^ati++++=the
Royal ^jj+atrb+++=Royal
Seminary ^np+nom++??+=Seminary
for ^in++++=for
Accomplished ^vbd+++xvbn+=Accomplished
Young ^jj+atrb+++=Young
Ladies ^nns++++=Ladies,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
prepare ^vb++++=prepare
to ^to+vcmp+++=to
marry ^vbi++++=marry
the ^ati++++=the
Prince ^nn++++=Prince
of ^in++++=of
Egypt ^np++++=Egypt."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Drusilla ^np+++??+=Drusilla
clasped ^vbd+++xvbn+=clasped
her ^pp$+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
my ^pp$+pp1+++=my
father ^nn++++=father
" ^zz++++="
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
may ^md+pos+++=may
remain ^vb++++=remain
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
Snowflower ^np+nom++??+=Snowflower?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
armies ^nns++++=armies,
, ^zz++++=EXTRAWORD
detectives ^nns++++=detectives,
, ^zz++++=EXTRAWORD
huntsmen ^j+++xvbn+=huntsmen,
, ^zz++++=EXTRAWORD
astronomers ^nns+nom+++=astronomers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Minister ^nn+nom+++=Minister
of ^in++++=of
Agriculture ^nn++++=Agriculture
shall ^md+prd+++=shall
search ^vb++++=search
for ^in++++=for
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Drusilla ^np+++??+=Drusilla
did ^vbd+dod+aux++=did
not ^xnot++not++=not
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
princess ^nns+nom+++=princess,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
knew ^vbd+vprv+tht0+xvbnx+=knew
nothing ^pn++++=nothing
of ^in++++=of
the ^ati++++=the
Prince ^nn++++=Prince
of ^in++++=of
Egypt ^np++++=Egypt
except ^cs+sub+++=except
that ^cs"++++=that
his ^pp$+pp3+++=his
portrait ^nn++++=portrait
showed ^vbd+vprv+tht0+xvbn+=showed
him ^pp3o+pp3+++=him
wearing ^vbg+++xvbg+=wearing
a ^at++++=a
very ^ql+amp+++=very
tall ^jj+atrb+++=tall
crown ^nn++++=crown
and ^cc++++=and
looking ^jj+++xvbg+=looking
uncomfortable ^jj++++=uncomfortable.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
she ^pp3a+pp3+++=she
longed ^vbd+++xvbnx+=longed
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
Snowflower ^np+nom++??+=Snowflower,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
disrespectful ^jj++++=disrespectful
to ^to++++=to
refuse ^vbi++++=refuse
a ^at++++=a
king ^nn++++=king
under ^in++++=under
an ^at++++=an
embroidered ^jj+atrb++xvbn+=embroidered
umbrella ^nn++++=umbrella.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
go ^vb++++=go,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
Majesty ^nn++++=Majesty,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
timidly ^jj++++=timidly,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
my ^pp$+pp1+++=my
father ^nn++++=father
consents ^vbz++++=consents."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
King ^npt++++=King
considered ^vwbn+vprv++xvbn+=considered
that ^tht+vcmp+++=that
sufficient ^jj++++=sufficient
and ^cc+phrs+++=and
ordered ^jj+++xvbn+=ordered
three ^cd++++=three
trumpeters ^nns+nom+++=trumpeters
to ^to++++=to
announce ^vbi+vpub+++=announce
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Drusilla ^np++++=Drusilla's
's ^$++++=EXTRAWORD
father ^nn++++=father
was ^vbd+bedz+aux++=was
astonished ^vpsv++agls+xvbnx+=astonished
when ^wrb+who+++=when
the ^ati++++=the
royal ^jj+atrb+++=royal
procession ^nn++++=procession
reached ^vbd+++xvbn+=reached
the ^ati++++=the
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
also ^rb++++=also
sorrowful ^jj+pred+++=sorrowful,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
believed ^vbd+vprv++xvbnx+=believed
kings ^nns++++=kings
always ^rb++++=always
knew ^vbd+vprv++xvbn+=knew
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
best ^jjt+pred+++=best,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
being ^jj+++xvbg+=being
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met
many ^ap++++=many
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
go ^vb++++=go,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dear ^nn++++=dear,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Perhaps
perhaps ^rb++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
learn ^vb+vprv+++=learn
where ^wrb+who+whcl++=where
princesses ^nns+nom++??+=princesses
put ^vprf+++xvbn+=put
patches ^nns++++=patches
in ^in++++=in
their ^pp$+pp3+++=their
stockings ^nns++++=stockings."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Princesses
princesses ^nns+nom++??+=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
wear ^vb++++=wear
patched ^jj+atrb+++=patched
stockings ^nns++++=stockings,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
King ^nn++++=King.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+vrb++=be
very ^ql+amp+++=very
expensive ^jj++++=expensive,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
Drusilla ^np+++??+=Drusilla
packed ^vbd+++xvbn+=packed
her ^pp3o+pp3+++=her
white ^jj+atrb+++=white
gown ^nn++++=gown,
, ^zz++++=EXTRAWORD
blue ^jj+atrb+++=blue
petticoat ^nn++++=petticoat,
, ^zz++++=EXTRAWORD
two ^cd++++=two
aprons ^nns++++=aprons,
, ^zz++++=EXTRAWORD
a ^at++++=a
pincushion ^nn+++??+=pincushion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Snowflower ^np+nom+++=Snowflower's
's ^$++++=EXTRAWORD
brush ^nn++++=brush.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
kissed ^vbd+++xvbnx+=kissed
her ^pp$+pp3+++=her
father ^nn++++=father
many ^ap++++=many
times ^nns++++=times
and ^cc++++=and
rode ^vbd+++xvbn+=rode
away ^rp+pl+++=away
upon ^in++++=upon
a ^at++++=a
cream ^nn++++=cream-colored
- ^zz++++=EXTRAWORD
colored ^jj+atrb++xvbn+=EXTRAWORD
palfrey ^nn+++??+=palfrey.
. ^zz++++=EXTRAWORD
The ^ati++++=The
King ^npt++++=King
sent ^vbd+++xvbn+=sent
five ^cd++++=five
hundred ^cd++++=hundred
riders ^nns++++=riders
to ^to++++=to
search ^vbi++++=search
the ^ati++++=the
countryside ^nn++++=countryside.
. ^zz++++=EXTRAWORD
Notices ^nns++++=Notices
were ^vbd+bed+aux++=were
nailed ^vpsv++agls+xvbnx+=nailed
to ^in++++=to
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
bridges ^nns++++=bridges,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
absent ^jj++++=absent-minded
- ^zz++++=EXTRAWORD
minded ^jj+++xvbn+=EXTRAWORD
bishop ^npt++++=bishop.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
read ^vbd+vprv++xvbnx+=read:
: ^zz++++=EXTRAWORD
Lost ^j+++xvbn+=LOST:
: ^zz++++=EXTRAWORD
One ^cd1++++=ONE
White ^jj+atrb+++=WHITE
Cow ^nn++++=COW
With ^in++++=WITH
Golden ^jj+atrb+++=GOLDEN
Horns ^nns++++=HORNS.
. ^zz++++=EXTRAWORD
Answers ^nns+nom+++=ANSWERS
To ^in++++=TO
Snowflower ^np+nom++??+=SNOWFLOWER.
. ^zz++++=EXTRAWORD
Reward ^nn++++=REWARD:
: ^zz++++=EXTRAWORD
Suitable ^jj++++=SUITABLE.
. ^zz++++=EXTRAWORD
Meanwhile ^rb++++=Meanwhile
Drusilla ^np+++??+=Drusilla
arrived ^vbd+++xvbn+=arrived
at ^rb++++=at
the ^ati++++=the
Royal ^jj+atrb+++=Royal
Seminary ^np+nom++??+=Seminary.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
magnificent ^jj++++=magnificent
building ^jj+++xvbg+=building
of ^in++++=of
blue ^jj+atrb+++=blue
marble ^nn++++=marble
with ^in++++=with
sixty ^cd++++=sixty
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
forty ^cd++++=forty
chimneys ^nns++++=chimneys,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
gilded ^jj+atrb++xvbn+=gilded
bell ^nn++++=bell
that ^tht+rel+subj++=that
rang ^vbd+++xvbn+=rang
whenever ^nn+nom+++=whenever
anybody ^pn++++=anybody
made ^vbd+++xvbn+=made
a ^at++++=a
grammatical ^jj+atrb+++=grammatical
error ^nn++++=error.
. ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night
the ^ati++++=the
whole ^jj++++=whole
building ^xvbg+++xvbg+=building
went ^vbd+++xvbn+=went
to ^to++++=to
sleep ^vbi++++=sleep:
: ^zz++++=EXTRAWORD
the ^ati++++=the
shutters ^nns+nom+++=shutters
closed ^vbd+++xvbn+=closed
like ^in++++=like
eyelids ^nns++++=eyelids,
, ^zz++++=EXTRAWORD
the ^ati++++=the
staircases ^nns++++=staircases
curled ^vbd+++xvbn+=curled
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
chimneys ^nns++++=chimneys
snored ^vbd+++xvbn+=snored.
. ^zz++++=EXTRAWORD
At ^rb++++=At
seven ^cd++++=seven
each ^dt++++=each
morning ^nn++++=morning
it ^pp3+it+++=it
awoke ^vbd+++xvbn+=awoke,
, ^zz++++=EXTRAWORD
shook ^j+++xvbn+=shook
the ^ati++++=the
dew ^nn++++=dew
from ^in++++=from
its ^pp$+it+++=its
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rang ^vbd+++xvbn+=rang
all ^abn++++=all
its ^pp$+it+++=its
bells ^nns++++=bells
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
thought ^vpsv++agls+xvbnx+=thought
excellent ^jj+atrb+++=excellent
discipline ^nn++++=discipline.
. ^zz++++=EXTRAWORD
The ^ati++++=The
headmistress ^nns+nom+++=headmistress
was ^vbd+bedz+vrb++=was
Lady ^npt++++=Lady
Euphemia ^np+++??+=Euphemia
Prink ^np+++??+=Prink,
, ^zz++++=EXTRAWORD
a ^at++++=a
tall ^jj+atrb+++=tall
woman ^nn++++=woman
in ^in++++=in
lavender ^nn+nom+++=lavender
satin ^nn++++=satin.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
principal ^jjb+atrb+++=principal
accomplishments ^nns+nom+++=accomplishments
were ^vbd+bed+aux++=were
entering ^vbg+++xvbgx+=entering
rooms ^nns++++=rooms
and ^cc++++=and
leaving ^jj+++xvbg+=leaving
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
enter ^vb++++=enter
with ^in++++=with
majesty ^nn++++=majesty,
, ^zz++++=EXTRAWORD
hesitation ^nn+nom+++=hesitation,
, ^zz++++=EXTRAWORD
sorrow ^nn++++=sorrow,
, ^zz++++=EXTRAWORD
suspicion ^nn++++=suspicion,
, ^zz++++=EXTRAWORD
gracious ^jj+atrb+++=gracious
surprise ^nn++++=surprise,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
an ^at++++=an
umbrella ^nn++++=umbrella;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
could ^md+pos+++=could
leave ^vb++++=leave
so ^ql++++=so
impressively ^rb++++=impressively
that ^dt+pdem+++=that
people ^vbz++++=people
sometimes ^rb++++=sometimes
applauded ^vbd+++xvbn+=applauded
before ^cs+sub+++=before
remembering ^xvbg+++xvbg+=remembering
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
to ^to+vcmp+++=to
dismiss ^vbi++++=dismiss
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
thirty ^cd++++=thirty-seven
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
students ^nns++++=students.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
daughters ^nns+nom+++=daughters
of ^in++++=of
dukes ^npts++++=dukes,
, ^zz++++=EXTRAWORD
marquises ^vbz++++=marquises,
, ^zz++++=EXTRAWORD
ambassadors ^npt++++=ambassadors,
, ^zz++++=EXTRAWORD
extremely ^rb+amp+++=extremely
successful ^jj+atrb+++=successful
soap ^nn++++=soap-makers,
- ^zz++++=EXTRAWORD
makers ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
pirate ^nn++++=pirate
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
retired ^vprf+++xvbnx+=retired
and ^cc+phrs+++=and
become ^vb++++=become
respectable ^jj++++=respectable.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
wore ^vbd+++xvbnx+=wore
pink ^jj+atrb+++=pink
or ^cc+phrs+++=or
green ^jj+atrb+++=green
gowns ^nns++++=gowns,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver
slippers ^nns+nom+++=slippers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
little ^jj+atrb+++=little
lace ^nn++++=lace
caps ^nns++++=caps
that ^tht+rel+subj++=that
served ^vprf+++xvbn+=served
no ^at++++=no
purpose ^nn++++=purpose
whatever ^nn+nom+++=whatever.
. ^zz++++=EXTRAWORD
Drusilla ^np+++??+=Drusilla
was ^vbd+bedz+aux++=was
taught ^vpsv++agls+xvbnx+=taught
dancing ^vbg+++xvbg+=dancing,
, ^zz++++=EXTRAWORD
deportment ^nn+nom+++=deportment,
, ^zz++++=EXTRAWORD
water ^nn++++=water-color
- ^zz++++=EXTRAWORD
color ^nn++++=EXTRAWORD
painting ^vwbg+++xvbg+=painting,
, ^zz++++=EXTRAWORD
royal ^jj+atrb+++=royal
genealogy ^nn+++??+=genealogy,
, ^zz++++=EXTRAWORD
six ^cd++++=six
kinds ^nns++++=kinds
of ^in++++=of
tatting ^nn++++=tatting,
, ^zz++++=EXTRAWORD
Kensington ^np++++=Kensington
stitch ^nn++++=stitch,
, ^zz++++=EXTRAWORD
piano ^nn++++=piano
variations ^nns+nom+++=variations,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
proper ^jj+atrb+++=proper
manner ^nn++++=manner
of ^in++++=of
receiving ^xvbg+++xvbg+=receiving
an ^at++++=an
ostrich ^nn++++=ostrich
feather ^nn++++=feather
from ^in++++=from
a ^at++++=a
foreign ^jj+atrb+++=foreign
ambassador ^nn++++=ambassador.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
learned ^vbd+vprv++xvbnx+=learned
to ^to+vcmp+++=to
cross ^vbi++++=cross
a ^at++++=a
ballroom ^nn++++=ballroom
without ^in++++=without
appearing ^vb+seem++xvbg+=appearing
to ^to+vcmp+++=to
move ^vbi++++=move
her ^pp$+pp3+++=her
feet ^nns++++=feet
and ^cc++++=and
to ^to++++=to
sit ^vbi++++=sit
upon ^in++++=upon
a ^at++++=a
gilt ^jj+atrb+++=gilt
chair ^nn++++=chair
without ^in++++=without
leaning ^nn++++=leaning
against ^in++++=against
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
even ^rb++++=even
when ^wrb+who+++=when
the ^ati++++=the
chair ^nn++++=chair
was ^vbd+bedz+vrb++=was
exceedingly ^rb++++=exceedingly
uncomfortable ^jj+pred+++=uncomfortable.
. ^zz++++=EXTRAWORD
At ^in++++=At
breakfast ^nn++++=breakfast
the ^ati++++=the
students ^nns++++=students
received ^vbd+++xvbn+=received
a ^at++++=a
spoonful ^nn+nom+++=spoonful
of ^in++++=of
oatmeal ^nn++++=oatmeal
and ^cc++++=and
half ^nn++++=half
a ^at++++=a
violet ^nn++++=violet,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
Lady ^npt++++=Lady
Euphemia ^np+++??+=Euphemia
considered ^vwbn+vprv++xvbn+=considered
ordinary ^jj+atrb+++=ordinary
food ^nn++++=food
injurious ^jj++++=injurious
to ^in++++=to
the ^ati++++=the
complexion ^nn++++=complexion.
. ^zz++++=EXTRAWORD
Drusilla ^np+++??+=Drusilla,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
accustomed ^vpsv++agls+xvbnx+=accustomed
to ^in++++=to
porridge ^nn++++=porridge,
, ^zz++++=EXTRAWORD
brown ^jj+atrb+++=brown
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
honey ^nn++++=honey,
, ^zz++++=EXTRAWORD
apples ^nns++++=apples,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
six ^cd++++=six
cups ^nns++++=cups
of ^in++++=of
Snowflower ^np+nom+++=Snowflower's
's ^$++++=EXTRAWORD
milk ^nn++++=milk,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
often ^rb++++=often
hungry ^jj+pred+++=hungry
enough ^qlp++++=enough
to ^to++++=to
eat ^vbi++++=eat
the ^ati++++=the
ostrich ^nn++++=ostrich
feather ^nn++++=feather.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
worked ^vbd+++xvbnx+=worked
faithfully ^rb++++=faithfully.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
embroidery ^nn+nom+++=embroidery
was ^vbd+bedz+vrb++=was
so ^ql++++=so
exquisite ^nn++++=exquisite
that ^tht+rel+obj++=that
the ^ati++++=the
roses ^nns++++=roses
upon ^in++++=upon
it ^pp3+it+++=it
attracted ^vbd+++xvbn+=attracted
bees ^nns++++=bees.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
played ^vbd+++xvbnx+=played
seventeen ^cd++++=seventeen
variations ^nns+nom+++=variations
of ^in++++=of
" ^zz++++="The
the ^ati++++=EXTRAWORD
Moonlight ^nn++++=Moonlight
Minuet ^np+++??+=Minuet"
" ^zz++++=EXTRAWORD
without ^in++++=without
once ^rb+tm+++=once
losing ^jj+++xvbg+=losing
her ^pp3o+pp3+++=her
place ^nn++++=place,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
several ^ap++++=several
listeners ^nns+nom+++=listeners
lost ^vbd+++xvbn+=lost
theirs ^pp$$++++=theirs.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
painted ^vbd+++xvbnx+=painted
a ^at++++=a
dish ^nn++++=dish
of ^in++++=of
peaches ^nns++++=peaches
so ^rb++++=so
naturally ^rb++++=naturally
that ^cs+sub+++=that
the ^ati++++=the
drawing ^jj+atrb++xvbg+=drawing
mistress ^nns+nom+++=mistress
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
peel ^vbi++++=peel
one ^pn++++=one.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
learned ^vbd+vprv++xvbnx+=learned
the ^ati++++=the
names ^nns++++=names
of ^in++++=of
three ^cd++++=three
hundred ^cd++++=hundred
and ^cc++++=and
nineteen ^cd++++=nineteen
royal ^jj+atrb+++=royal
cousins ^nns++++=cousins
and ^cc++++=and
could ^md+pos+++=could
remember ^nn+nom+++=remember
which ^whp+who+++=which
must ^md+nec+++=must
be ^vb+be+aux++=be
addressed ^vpsv++agls+xvbnx+=addressed
as ^ql++++=as
Serene ^jj++++=Serene,
, ^zz++++=EXTRAWORD
Illustrious ^np+++??+=Illustrious,
, ^zz++++=EXTRAWORD
Translucent ^jj++++=Translucent,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
merely ^rb+down+++=merely
High ^jj++++=High.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
every ^at++++=every
night ^nn++++=night
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried
a ^rb++++=a
little ^rb"++++=little
behind ^rp+pl+++=behind
her ^pp3o+pp3+++=her
porti ^nn+++??+=porti
re ^in+strn+++=re.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
missed ^vbd+++xvbnx+=missed
her ^pp$+pp3+++=her
dear ^uh++++=dear
old ^jj+atrb+++=old
father ^nn++++=father,
, ^zz++++=EXTRAWORD
the ^ati++++=the
green ^nn++++=green
cottage ^nn+nom+++=cottage
door ^nn++++=door,
, ^zz++++=EXTRAWORD
the ^ati++++=the
meadow ^nn++++=meadow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Snowflower ^np+nom+++=Snowflower's
's ^$++++=EXTRAWORD
gentle ^jj+atrb+++=gentle
brown ^jj+atrb+++=brown
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
other ^ap++++=other
young ^jj+atrb+++=young
ladies ^nns++++=ladies
whispered ^vbd+vpub++xvbn+=whispered
about ^in++++=about
balls ^nns++++=balls,
, ^zz++++=EXTRAWORD
jewels ^nns++++=jewels,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eligible ^jj+atrb+++=eligible
princes ^nns++++=princes,
, ^zz++++=EXTRAWORD
Drusilla ^np+++??+=Drusilla
wondered ^vbd+vprv++xvbn+=wondered
whether ^cs+who+++=whether
her ^pp3o+pp3+++=her
father ^npt++++=father
had ^vbd+hvd+aux++=had
remembered ^vprf+++xvbnx+=remembered
to ^to+vcmp+++=to
warm ^vbi++++=warm
his ^pp$+pp3+++=his
slippers ^nns+nom+++=slippers
and ^cc+cls+++=and
whether ^cs+who+++=whether
rain ^nn++++=rain
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming
through ^in++++=through
the ^ati++++=the
thatch ^nn++++=thatch.
. ^zz++++=EXTRAWORD
The ^ati++++=The
King ^np++++=King's
's ^$++++=EXTRAWORD
search ^vb++++=search
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
Soldiers ^nns+nom+++=Soldiers
explored ^vbd+++xvbn+=explored
forests ^nns++++=forests.
. ^zz++++=EXTRAWORD
Sailors ^nns++++=Sailors
dragged ^vbd+++xvbn+=dragged
