At ^rb++++=At
treasure ^nn++++=treasure.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Gale ^np++++=Gale's
's ^$++++=EXTRAWORD
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
trained ^xvbn+++xvbn+=trained
by ^in++++=by
years ^nns++++=years
of ^in++++=of
calculating ^xvbg+++xvbg+=calculating
costs ^nns++++=costs
in ^in++++=in
sixteenths ^nns++++=sixteenths
of ^in++++=of
a ^at++++=a
penny ^nn++++=penny,
, ^zz++++=EXTRAWORD
worked ^j+++xvbn+=worked
rapidly ^rb++++=rapidly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
admit ^vb+vpub+++=admit,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
move ^vb++++=move?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
clerk ^nn++++=clerk's
's ^vbz+bez+aux++0=EXTRAWORD
looking ^vbg+++xvbgx+=looking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
bet ^nn+++xvbn+=bet
stands ^vbz++++=stands?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly."
certainly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Half-a-crown
half ^abn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
- ^zz++++=EXTRAWORD
crown ^nn++++=EXTRAWORD
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
make ^vb++++=make
him ^pp3o+pp3+++=him
go ^vb++++=go
ten ^cd++++=ten
yards ^nns++++=yards,
, ^zz++++=EXTRAWORD
without ^in++++=without
touching ^xvbg+++xvbg+=touching
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=speaking
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
employing ^vbg+++xvbg+=employing
a ^at++++=a
third ^nn++++=third
person ^nn++++=person?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Precisely."
precisely ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Gale ^np++++=Gale
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
smile ^nn++++=smile
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
caused ^vprf+++xvbnx+=caused
uneasiness ^nns+nom+++=uneasiness
among ^in++++=among
suppliers ^nns+nom+++=suppliers
of ^in++++=of
sheet ^nn++++=sheet
brass ^nn++++=brass.
. ^zz++++=EXTRAWORD
From ^in++++=From
his ^pp$+pp3+++=his
waistcoat ^nn++++=waistcoat
pocket ^nn++++=pocket
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
a ^at++++=a
half ^abn++++=half-sovereign.
- ^zz++++=EXTRAWORD
sovereign ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
displayed ^vbd+++xvbnx+=displayed
it ^pp3+it+++=it
upon ^in++++=upon
his ^pp$+pp3+++=his
palm ^nn++++=palm,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
care ^nn++++=care
that ^tht+rel+obj++=that
the ^ati++++=the
shabby ^jj+atrb+++=shabby
man ^nn++++=man
should ^md+nec+++=should
see ^vb+vprv+++=see
both ^abx++++=both
the ^ati++++=the
coin ^nn++++=coin
and ^cc++++=and
the ^ati++++=the
absence ^nn+nom+++=absence
of ^in++++=of
any ^dti++++=any
complicated ^jj+atrb++xvbn+=complicated
weapon ^nn++++=weapon.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
pointed ^vbd+++xvbnx+=pointed
to ^in++++=to
the ^ati++++=the
far ^rb+pl+++=far
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
platform ^nn++++=platform.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shabby ^jj+atrb+++=shabby
man ^nn++++=man's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
sharpened ^vbd+++xvbn+=sharpened.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Gale ^np++++=Gale
pointed ^vbd+++xvbn+=pointed
again ^rb+tm+++=again:
: ^zz++++=EXTRAWORD
first ^rb++++=first
to ^in++++=to
the ^ati++++=the
coin ^nn++++=coin,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
to ^in++++=to
the ^ati++++=the
distant ^jj+atrb+++=distant
luggage ^nn+nom+++=luggage
office ^nn++++=office.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
a ^at++++=a
small ^jj+atrb+++=small
walking ^jj+atrb++xvbg+=walking
movement ^nn+nom+++=movement
with ^in++++=with
two ^cd++++=two
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
No ^at++++=No
word ^nn++++=word
was ^vbd+bedz+aux++=was
spoken ^vpsv++agls+xvbnx+=spoken.
. ^zz++++=EXTRAWORD
The ^ati++++=The
proposal ^nn+nom+++=proposal,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though
dumb ^jj++++=dumb,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
the ^ati++++=the
lucidity ^nn+nom+++=lucidity
of ^in++++=of
a ^at++++=a
legal ^jj+atrb+++=legal
document ^nn+nom+++=document.
. ^zz++++=EXTRAWORD
For ^in++++=For
five ^cd++++=five
seconds ^nns++++=seconds
the ^ati++++=the
shabby ^jj+atrb+++=shabby
man ^nn++++=man
considered ^vwbn+vprv++xvbn+=considered
the ^ati++++=the
interference ^nn+nom+++=interference
of ^in++++=of
fate ^nn++++=fate
in ^in++++=in
his ^pp$+pp3+++=his
professional ^jj+atrb+++=professional
affairs ^nns++++=affairs.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
his ^pp$+pp3+++=his
boot ^nn++++=boot,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in++++=to
Mr ^npt++++=Mr
Gale ^np++++=Gale's
's ^$++++=EXTRAWORD
calculation ^nn+nom+++=calculation,
, ^zz++++=EXTRAWORD
lay ^j+++xvbn+=lay
ten ^cd++++=ten
shillings ^nns+nom+++=shillings
obtainable ^jj++++=obtainable
after ^in++++=after
an ^at++++=an
uncertain ^jj+atrb+++=uncertain
delay ^nn++++=delay
and ^cc++++=and
at ^in++++=at
some ^dti++++=some
risk ^nn++++=risk.
. ^zz++++=EXTRAWORD
In ^in++++=In
Mr ^npt++++=Mr
Gale ^np++++=Gale's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
lay ^vbd+++xvbn+=lay
ten ^cd++++=ten
shillings ^nns+nom+++=shillings
obtainable ^jj++++=obtainable
immediately ^rb+tm+++=immediately
and ^cc++++=and
without ^in++++=without
labour ^nn++++=labour.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
the ^ati++++=the
only ^ap+down+++=only
decision ^nn++++=decision
compatible ^jj++++=compatible
with ^in++++=with
sound ^nn++++=sound
business ^nns+nom+++=business
principles ^nns++++=principles.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
the ^ati++++=the
half ^abn++++=half-sovereign.
- ^zz++++=EXTRAWORD
sovereign ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="One,
one ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
two ^cd++++=two,
, ^zz++++=EXTRAWORD
three ^cd++++=three,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
counted ^vbd+++xvbn+=counted
Mr ^npt++++=Mr
Gale ^np++++=Gale.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
tenth ^od++++=tenth
yard ^npl++++=yard
the ^ati++++=the
shabby ^jj+atrb+++=shabby
man ^nn++++=man
did ^vbd+dod+aux++=did
not ^xnot++not++=not
stop ^vb++++=stop.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
through ^in++++=through
the ^ati++++=the
barrier ^nn++++=barrier,
, ^zz++++=EXTRAWORD
descended ^j+++xvbn+=descended
the ^ati++++=the
station ^nn+nom+++=station
approach ^nn++++=approach
and ^cc++++=and
passed ^vbd+++xvbn+=passed
eternally ^rb++++=eternally
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
lives ^nns++++=lives
of ^in++++=of
the ^ati++++=the
other ^ap++++=other
two ^cd++++=two
excellent ^jj+atrb+++=excellent
individuals ^nns+nom+++=individuals.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Gale ^np++++=Gale
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Half-a-crown."
half ^abn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
- ^zz++++=EXTRAWORD
crown ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Sandbach ^np++++=Sandbach
paid ^vbd+++xvbn+=paid.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
expression ^nn++++=expression
was ^vbd+bedz+vrb++=was
grave ^jj+pred+++=grave,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
perceived ^vbd+vprv++xvbnx+=perceived
that ^tht+vcmp+++=that
brilliance ^nn+nom+++=brilliance
had ^vbd+hvd+aux++=had
occurred ^vprf+++xvbnx+=occurred
in ^in++++=in
another ^dt++++=another
person ^nn++++=person.
. ^zz++++=EXTRAWORD
Gale ^nn++++=Gale
sprang ^vbd+++xvbn+=sprang
to ^in++++=to
the ^ati++++=the
deserted ^jj+atrb++xvbn+=deserted
spot ^nn++++=spot.
. ^zz++++=EXTRAWORD
Sandbach ^np+++??+=Sandbach
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
less ^rbr++++=less
quickly ^rb++++=quickly
but ^cc++++=but
with ^in++++=with
equal ^jj+atrb+++=equal
spiritual ^jj+atrb+++=spiritual
concentration ^nn+nom+++=concentration.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
stared ^vbd+++xvbnx+=stared
at ^rb++++=at
the ^ati++++=the
flags ^nns++++=flags.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
half ^abn++++=half-sovereign.
- ^zz++++=EXTRAWORD
sovereign ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Gale ^np++++=Gale
bent ^vbd+++xvbn+=bent
down ^rp++++=down.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rubbed ^vbd+++xvbnx+=rubbed
the ^ati++++=the
platform ^nn++++=platform
with ^in++++=with
his ^pp$+pp3+++=his
glove ^nn++++=glove.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
examined ^vbd+++xvbnx+=examined
a ^at++++=a
crack ^jjb++++=crack,
, ^zz++++=EXTRAWORD
a ^at++++=a
cigarette ^nn+nom+++=cigarette
end ^nn++++=end,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
spot ^nn++++=spot
of ^in++++=of
ancient ^jj+atrb+++=ancient
grease ^nn++++=grease.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
resembling ^jj+atrb++xvbg+=resembling
gold ^nn++++=gold
revealed ^vbd+vprv+tht0+xvbn+=revealed
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
should ^md+nec+++=should
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
under ^in++++=under
his ^pp$+pp3+++=his
foot ^nn++++=foot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Evidently."
evidently ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Gale ^np++++=Gale
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
done ^vprf+++xvbnx+=done
me ^pp1o+pp1+++=me
down ^rp++++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Sandbach ^np++++=Sandbach's
's ^$++++=EXTRAWORD
eyebrows ^nns++++=eyebrows
ascended ^vbd+++xvbn+=ascended.
. ^zz++++=EXTRAWORD
" ^zz++++="I?"
i ^pp1a+pp1+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbn+=knew
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
invented ^vbd+++xvbn+=invented
the ^ati++++=the
tale ^nn++++=tale
so ^ql++++=so
that ^cs+sub+++=that
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
give ^vb++++=give
that ^cs+sub+++=that
loafer ^jjr++++=loafer
ten ^cd++++=ten
shillings ^nns+nom+++=shillings."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^uh++++=dear
Gale ^nn++++=Gale,
, ^zz++++=EXTRAWORD
why ^wrb+who+whq++=why
should ^md+nec+++=should
I ^pp1a+pp1+++=I
desire ^nn++++=desire
to ^to+ncmp+++=to
enrich ^vbi++++=enrich
a ^at++++=a
loafer ^nn++++=loafer
at ^in++++=at
your ^pp$+pp2+++=your
expense ^nn++++=expense?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
that ^dt+dem+++=that
sort ^nn++++=sort."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
severe ^jj+pred+++=severe,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
friendship ^nn+nom+++=friendship
has ^vbz+hvz+aux++=has
privileges ^nns++++=privileges
denied ^vbd+vpub++xvbn+=denied
to ^in++++=to
ordinary ^jj+atrb+++=ordinary
malice ^nn++++=malice.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Sandbach ^np++++=Sandbach
tapped ^vwbn+++xvbn+=tapped
the ^ati++++=the
folded ^jj+atrb++xvbn+=folded
newspaper ^nn+nom+++=newspaper
against ^in++++=against
his ^pp$+pp3+++=his
palm ^nn++++=palm.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
us ^pp1o+pp1+++=us
keep ^vb++++=keep
to ^in+ppvb+++=to
figures ^nns++++=figures.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
offered ^vbd+++xvbn+=offered
a ^at++++=a
wager ^nn++++=wager
of ^in++++=of
half ^abn++++=half-a-crown.
- ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
- ^zz++++=EXTRAWORD
crown ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
won ^vbd+++xvbn+=won
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
method ^nn++++=method
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
cost ^vbi++++=cost
ten ^cd++++=ten
shillings ^nns+nom+++=shillings.
. ^zz++++=EXTRAWORD
Net ^jjb+atrb+++=Net
loss ^nn++++=loss,
, ^zz++++=EXTRAWORD
seven ^cd++++=seven-and-six.
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
affair ^nn++++=affair."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
my ^pp$+pp1+++=my
affair ^nn++++=affair
if ^cs+cnd+++=if
the ^ati++++=the
conditions ^nns+nom+++=conditions
were ^vbd+bed+vrb++=were
fraudulent ^jj+pred+++=fraudulent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
conditions ^nns+nom+++=conditions
were ^vbd+bed+vrb++=were
yours ^pp$$++++=yours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
information ^nn+nom+++=information
was ^vbd+bedz+vrb++=was
yours ^pp$$++++=yours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
idiocy ^nn++++=idiocy
was ^vbd+bedz+vrb++=was
yours ^pp$$++++=yours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
the ^ati++++=the
friendship ^nn+nom+++=friendship
of ^in++++=of
twenty ^cd++++=twenty
years ^nns++++=years
hung ^vwbn+++xvbn+=hung
by ^in++++=by
a ^at++++=a
thread ^nn++++=thread.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Gale ^np++++=Gale
accused ^vbd+++xvbn+=accused
Mr ^npt++++=Mr
Sandbach ^np++++=Sandbach
of ^in++++=of
conspiracy ^nn+nom+++=conspiracy,
, ^zz++++=EXTRAWORD
misrepresentation ^nn+nom+++=misrepresentation
and ^cc++++=and
conduct ^nn++++=conduct
unbecoming ^jj++++=unbecoming
a ^at++++=a
gentleman ^nn+nom+++=gentleman
engaged ^vwbn+++xvbn+=engaged
in ^in++++=in
brass ^nn++++=brass.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Sandbach ^np++++=Sandbach
replied ^vbd+vpub++xvbn+=replied
that ^tht+vcmp+++=that
Gale ^np++++=Gale's
's ^$++++=EXTRAWORD
vanity ^nn++++=vanity
had ^vb+hv+aux++=had
merely ^rb+down+splt++=merely
received ^vprf+++xvbnx+=received
an ^at++++=an
expensive ^jj+atrb+++=expensive
but ^cc+phrs+++=but
inadequate ^jj+atrb+++=inadequate
education ^nn+nom+++=education.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
voices ^nns++++=voices
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bookstall ^nn+++??+=bookstall
clerk ^nn++++=clerk
looked ^vbd+++xvbn+=looked
across ^in+pl+++=across
with ^in++++=with
the ^ati++++=the
cool ^jj+atrb+++=cool
interest ^nn++++=interest
of ^in++++=of
one ^cd1++++=one
to ^to++++=to
whom ^whp+wpor+++=whom
other ^ap++++=other
people ^nns++++=people's
's ^$++++=EXTRAWORD
quarrels ^nns++++=quarrels
furnish ^vb++++=furnish
refreshment ^nn+nom+++=refreshment
without ^in++++=without
charge ^nn++++=charge.
. ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
instant ^nn+nom+++=instant
the ^ati++++=the
shabby ^jj+atrb+++=shabby
man ^nn++++=man
reappeared ^vbd+seem++xvbn+=reappeared
at ^in++++=at
the ^ati++++=the
barrier ^nn++++=barrier.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
reappear ^nn+++??+=reappear
willingly ^rb++++=willingly.
. ^zz++++=EXTRAWORD
A ^at++++=A
vigilant ^nn+nom+++=vigilant
inspector ^nn++++=inspector
had ^vbd+hvd+aux++=had
discovered ^vprf+++xvbnx+=discovered
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
platform ^nn++++=platform
ticket ^nn++++=ticket,
, ^zz++++=EXTRAWORD
besides ^rb++++=besides
being ^vbg+beg++xvbg+=being
yesterday ^nr+tm+++=yesterday's,
's, ^nn+++??+=EXTRAWORD
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
another ^dt++++=another
station ^nn+nom+++=station.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
escorted ^vpsv++agls+xvbnx+=escorted
upward ^jjb++++=upward,
, ^zz++++=EXTRAWORD
admonished ^j+++xvbn+=admonished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turned ^vpsv++agls+xvbn+=turned
towards ^in++++=towards
the ^ati++++=the
booking ^nn++++=booking
office ^nn++++=office.
. ^zz++++=EXTRAWORD
Seeing ^vbg+vprv++xvbg+=Seeing
Mr ^npt++++=Mr
Gale ^np++++=Gale,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
attempted ^vbd+++xvbnx+=attempted
a ^at++++=a
change ^nn++++=change
of ^in++++=of
direction ^nn+nom+++=direction;
; ^zz++++=EXTRAWORD
the ^ati++++=the
inspector ^npt++++=inspector
corrected ^vwbn+++xvbn+=corrected
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
shabby ^jj+atrb+++=shabby
man ^nn++++=man
hurried ^vbd+++xvbn+=hurried
past ^jjb++++=past,
, ^zz++++=EXTRAWORD
something ^pn++++=something
glittered ^vbd+++xvbn+=glittered
near ^rb++++=near
his ^pp$+pp3+++=his
right ^jj+atrb+++=right
boot ^nn++++=boot.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
tiny ^jj+atrb+++=tiny
metallic ^jj+atrb+++=metallic
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
gold ^nn++++=gold
coin ^nn++++=coin
rolled ^vbd+++xvbn+=rolled
across ^in+pl+++=across
the ^ati++++=the
flags ^nns++++=flags.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Sandbach ^np++++=Sandbach
and ^cc++++=and
Mr ^npt++++=Mr
Gale ^np++++=Gale
made ^vbd+++xvbn+=made
a ^at++++=a
superb ^jj+atrb+++=superb
and ^cc+phrs+++=and
undignified ^jj+atrb+++=undignified
rush ^nn++++=rush.
. ^zz++++=EXTRAWORD
Sandbach ^np+++??+=Sandbach
secured ^vbd+++xvbn+=secured
it ^pp3+it+++=it
by ^in++++=by
the ^ati++++=the
advantage ^nn+nom+++=advantage
of ^in++++=of
weight ^nn++++=weight.
. ^zz++++=EXTRAWORD
Gale ^nn++++=Gale
secured ^vbd+++xvbn+=secured
Sandbach ^np++++=Sandbach's
's ^$++++=EXTRAWORD
wrist ^nn++++=wrist
by ^in++++=by
the ^ati++++=the
advantage ^nn+nom+++=advantage
of ^in++++=of
desperation ^nn+nom+++=desperation.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shabby ^jj+atrb+++=shabby
man ^nn++++=man,
, ^zz++++=EXTRAWORD
observing ^vbg+vprv++xvbg+=observing
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
earlier ^jjr+atrb+++=earlier
contract ^nn++++=contract
contained ^vbd+++xvbn+=contained
no ^at++++=no
clause ^nn++++=clause
requiring ^vwbg+++xvbg+=requiring
him ^pp3o+pp3+++=him
to ^to++++=to
remain ^vbi++++=remain
for ^in++++=for
an ^at++++=an
audit ^nn+++??+=audit,
, ^zz++++=EXTRAWORD
vanished ^j+++xvbn+=vanished
down ^rp++++=down
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
destiny ^nn++++=destiny
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
return ^nn++++=return
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="There!"
there ^rn+pl+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Sandbach ^np+++??+=Sandbach.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
mine ^nn++++=mine,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Gale ^nn++++=Gale.
. ^zz++++=EXTRAWORD
" ^zz++++="Yours?"
yours ^pp$$++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
paid ^vbd+++xvbnx+=paid
him ^pp3o+pp3+++=him
ten ^cd++++=ten
shillings ^nns+nom+++=shillings
to ^to++++=to
leave ^vbi++++=leave
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
paid ^vbd+++xvbn+=paid
him ^pp3o+pp3+++=him
to ^to++++=to
walk ^vbi++++=walk
ten ^cd++++=ten
yards ^nns++++=yards."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
coin ^nn++++=coin
was ^vbd+bedz+aux++=was
the ^ati++++=the
understood ^vbd+vprv++xvbn+=understood
consideration ^nn+nom+++=consideration."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
