# ^zz++++=#
A ^at++++=A
respect ^nn++++=respect
passion ^nn++++=passion
when ^wrb+who+++=when
accompanied ^vpsv++by+xvbn+=accompanied
by ^in++++=by
cash ^nn++++=cash,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
meeting ^nvbg+++xvbg+=meeting
Tina ^np++++=Tina
whenever ^nn+nom+++=whenever
she ^pp3a+pp3+++=she
could ^md+pos+++=could
escape ^vb++++=escape
from ^in++++=from
the ^ati++++=the
hotel ^nn++++=hotel.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
fortnight ^nn++++=fortnight
the ^ati++++=the
romance ^nn+nom+++=romance
flourished ^vbd+++xvbn+=flourished.
. ^zz++++=EXTRAWORD
Pietro ^np++++=Pietro
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
flight ^nn++++=flight,
, ^zz++++=EXTRAWORD
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
vengeance ^nn+nom+++=vengeance
and ^cc++++=and
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
compared ^vbd+++xvbnx+=compared
Tina ^np++++=Tina's
's ^$++++=EXTRAWORD
hair ^nn++++=hair
to ^in++++=to
the ^ati++++=the
mane ^nn++++=mane
of ^in++++=of
a ^at++++=a
black ^jj+atrb+++=black
Arab ^jj+atrb+++=Arab
stallion ^nn++++=stallion,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
to ^in++++=to
those ^dt+dem+++=those
of ^in++++=of
a ^at++++=a
frightened ^jj+atrb++xvbn+=frightened
filly ^nn++++=filly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
light ^jj++++=light
step ^vb++++=step
to ^in++++=to
that ^dt+dem+++=that
of ^in++++=of
a ^at++++=a
chestnut ^nn++++=chestnut
mare ^nn++++=mare
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
thrown ^vprf+++xvbnx+=thrown
a ^at++++=a
Russian ^jj+atrb+++=Russian
prince ^nn++++=prince
into ^in++++=into
a ^at++++=a
ditch ^nn++++=ditch
near ^in+pl+++=near
Menaggio ^np+++??+=Menaggio.
. ^zz++++=EXTRAWORD
With ^in++++=With
deep ^jj+atrb+++=deep
regret ^nn++++=regret
it ^pp3+it+++=it
must ^md+nec+++=must
be ^vb+be+aux++=be
here ^rn+pl+splt++=here
admitted ^vpsv++agls+xvbnx+=admitted
that ^tht+vcmp+++=that
Tina ^np++++=Tina
began ^vbd+++xvbn+=began
to ^to++++=to
find ^vbi+vprv+++=find
this ^dt+dem+++=this
monotonous ^jj++++=monotonous.
. ^zz++++=EXTRAWORD
A ^at++++=A
lover ^nn++++=lover
may ^md+pos+++=may
possess ^nns+nom+++=possess
the ^ati++++=the
profile ^nn++++=profile
of ^in++++=of
a ^at++++=a
Roman ^jj+atrb+++=Roman
emperor ^npt++++=emperor
and ^cc++++=and
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
a ^at++++=a
volcano ^nn++++=volcano;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
if ^cs+cnd+++=if,
, ^zz++++=EXTRAWORD
after ^in++++=after
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
can ^md+pos+++=can
discuss ^vb++++=discuss
nothing ^pn++++=nothing
except ^in++++=except
fetlocks ^nns+++??+=fetlocks,
, ^zz++++=EXTRAWORD
harness ^nns+nom+++=harness
and ^cc++++=and
the ^ati++++=the
proper ^jj+atrb+++=proper
treatment ^nn+nom+++=treatment
of ^in++++=of
spavin ^nn+++??+=spavin,
, ^zz++++=EXTRAWORD
a ^at++++=a
thoughtful ^jj+atrb+++=thoughtful
woman ^nn++++=woman
will ^md+prd+++=will
eventually ^rb+tm+splt++=eventually
remember ^nn+nom+++=remember
that ^tht+vcmp+++=that
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
other ^ap++++=other
men ^nns++++=men
in ^in++++=in
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
Tina ^np++++=Tina
did ^vbd+dod+aux++=did
not ^xnot++not++=not
cease ^vb++++=cease
to ^to++++=to
like ^vbi++++=like
Pietro ^np++++=Pietro.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
merely ^rb+down+++=merely
ceased ^vbd+++xvbn+=ceased
to ^to++++=to
await ^vbi++++=await
his ^pp$+pp3+++=his
arrival ^nn++++=arrival
with ^in++++=with
breathless ^jj+atrb+++=breathless
impatience ^nn+nom+++=impatience,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
two ^cd++++=two
occasions ^nns++++=occasions
forgot ^vbd+vprv++xvbn+=forgot
to ^to+vcmp+++=to
come ^vbi++++=come
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Walter ^np++++=Walter
Standish ^np+++??+=Standish
reached ^vbd+++xvbn+=reached
the ^ati++++=the
Hotel ^nn++++=Hotel
Paradiso ^np+++??+=Paradiso.
. ^zz++++=EXTRAWORD
Standish ^np+++??+=Standish
was ^vbd+bedz+vrb++=was
an ^at++++=an
English ^jj+atrb+++=English
artist ^nn++++=artist
of ^in++++=of
thirty ^cd++++=thirty-one,
- ^zz++++=EXTRAWORD
one ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
moderately ^rb++++=moderately
celebrated ^jj+++xvbn+=celebrated,
, ^zz++++=EXTRAWORD
moderately ^rb++++=moderately
wealthy ^jj++++=wealthy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
immoderately ^jj++++=immoderately
certain ^jj++++=certain
that ^tht+jcmp+++=that
his ^pp$+pp3+++=his
watercolours ^nns+++??+=watercolours
had ^vbd+hvd+aux++=had
revealed ^vprf+++xvbnx+=revealed
Italy ^np++++=Italy
to ^in++++=to
the ^ati++++=the
Italians ^nn++++=Italians.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
painted ^vprf+++xvbnx+=painted
Venice ^np++++=Venice
in ^in++++=in
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
Florence ^np+nom+++=Florence
at ^in++++=at
sunrise ^nn++++=sunrise,
, ^zz++++=EXTRAWORD
Rome ^np++++=Rome
after ^cs+sub+++=after
lunch ^vb++++=lunch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^ap++++=a
great ^ap"++++=great
many ^ap"++++=many
peasants ^nns+nom+++=peasants
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
compelled ^vpsv++agls+xvbnx+=compelled
to ^to+vcmp+++=to
remain ^vbi++++=remain
picturesque ^jj++++=picturesque
for ^in++++=for
sixpence ^nn+nom+++=sixpence
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
work ^nn++++=work
was ^vbd+bedz+aux++=was
admired ^vpsv++by+xvbnx+=admired
by ^in++++=by
ladies ^nns++++=ladies
with ^in++++=with
drawing ^xvbg+++xvbg+=drawing-rooms
- ^zz++++=EXTRAWORD
rooms ^nns++++=EXTRAWORD
and ^cc++++=and
purchased ^vpsv++by+xvbn+=purchased
by ^in++++=by
gentlemen ^nns++++=gentlemen
with ^in++++=with
daughters ^nns+nom+++=daughters.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
arrived ^vbd+++xvbnx+=arrived
with ^in++++=with
two ^cd++++=two
trunks ^nns++++=trunks,
, ^zz++++=EXTRAWORD
three ^cd++++=three
easels ^nns+++??+=easels,
, ^zz++++=EXTRAWORD
a ^at++++=a
portfolio ^nn++++=portfolio,
, ^zz++++=EXTRAWORD
a ^at++++=a
folding ^jj+atrb+++=folding
stool ^nn++++=stool,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
conviction ^nn+nom+++=conviction
that ^tht+ncmp+++=that
the ^ati++++=the
room ^nn++++=room
reserved ^vbd+++xvbn+=reserved
for ^in++++=for
him ^pp3o+pp3+++=him
must ^md+nec+++=must
be ^vb+be+vrb++=be
unsuitable ^jj+pred+++=unsuitable.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
southern ^jj+atrb+++=southern
balcony ^nn++++=balcony
has ^vbz+hvz+vrb++=has
the ^ati++++=the
finer ^jjr+atrb+++=finer
prospect ^nn++++=prospect,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Lenz ^np+++??+=Lenz.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
given ^vbd+++xvbn+=given
me ^pp1o+pp1+++=me
the ^ati++++=the
northern ^jj++++=northern?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
northern ^jj+atrb+++=northern
room ^nn++++=room
is ^vbz+bez+vrb++=is
quieter ^jjr+pred+++=quieter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
prefer ^vb+vprv+++=prefer
the ^ati++++=the
view ^nn++++=view."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
southern ^jj+atrb+++=southern
room ^nn++++=room
costs ^nns++++=costs
five ^cd++++=five
francs ^nns++++=francs
more ^rbr++++=more."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
prefer ^vb+vprv+++=prefer
quiet ^jj++++=quiet,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Standish ^np+++??+=Standish.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
mutual ^jj+atrb+++=mutual
respect ^nn++++=respect
was ^vbd+bedz+aux++=was
established ^vpsv++agls+xvbnx+=established.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
morning ^nn++++=morning
after ^cs+sub+++=after
his ^pp$+pp3+++=his
arrival ^nn++++=arrival
he ^pp3a+pp3+++=he
carried ^vbd+++xvbnx+=carried
his ^pp$+pp3+++=his
paint ^nn++++=paint-box
- ^zz++++=EXTRAWORD
box ^nn++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
terrace ^nn++++=terrace
and ^cc++++=and
beheld ^nn+++??+=beheld
Tina ^np++++=Tina
leaning ^vwbg+++xvbg+=leaning
over ^in++++=over
the ^ati++++=the
marble ^nn++++=marble
balustrade ^nn++++=balustrade,
, ^zz++++=EXTRAWORD
feeding ^vbg+++xvbg+=feeding
crumbs ^nns++++=crumbs
to ^in++++=to
a ^at++++=a
bird ^nn++++=bird
which ^whp+rel+subj++=which
had ^vb+hv+vrb++=had
no ^at++++=no
intention ^nn+nom+++=intention
of ^in++++=of
paying ^xvbg+++xvbg+=paying
for ^in++++=for
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lake ^nn++++=lake
behind ^in+pl+++=behind
her ^pp$+pp3+++=her
was ^vbd+bedz+vrb++=was
a ^at++++=a
sheet ^nn++++=sheet
of ^in++++=of
blue ^jj+atrb+++=blue
silk ^nn++++=silk;
; ^zz++++=EXTRAWORD
the ^ati++++=the
mountains ^npl++++=mountains
dissolved ^vwbn+++xvbn+=dissolved
into ^in++++=into
pearl ^nn++++=pearl-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
distance ^nn+nom+++=distance;
; ^zz++++=EXTRAWORD
a ^at++++=a
rose ^nn+++xvbn+=rose
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
against ^in++++=against
her ^pp$+pp3+++=her
black ^jj+atrb+++=black
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
Standish ^np+++??+=Standish
forgot ^vbd+vprv++xvbn+=forgot
the ^ati++++=the
landscape ^nn++++=landscape,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
the ^ati++++=the
highest ^jjt+atrb+++=highest
compliment ^nn+nom+++=compliment
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
paid ^vprf+++xvbnx+=paid
a ^at++++=a
human ^nn++++=human
being ^vwbg+beg++xvbg+=being.
. ^zz++++=EXTRAWORD
" ^zz++++="Please
please ^uh++++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
move ^vb++++=move,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Tina ^np++++=Tina
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Non
non ^&fw++++=EXTRAWORD
muovete ^nn+++??+=muovete
no ^at++++=no,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
plural ^nn++++=plural
or ^cc++++=or
imperative ^nn++++=imperative
or ^cc++++=or
possibly ^rb++++=possibly
insulting ^jj++++=insulting.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
paint ^vbi++++=paint
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
speak ^vb++++=speak
English ^nn++++=English."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Standish ^np+++??+=Standish
placed ^vwbn+++xvbn+=placed
his ^pp$+pp3+++=his
hand ^nn++++=hand
on ^in++++=on
his ^pp$+pp3+++=his
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
pointed ^j+++xvbn+=pointed
to ^in++++=to
Tina ^np++++=Tina,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
to ^in++++=to
the ^ati++++=the
sketchbook ^nn+++??+=sketchbook,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
often ^rb++splt++=often
found ^vprf+++xvbnx+=found
this ^dt+dem+++=this
method ^nn++++=method
successful ^jj++++=successful
in ^in++++=in
foreign ^jj+atrb+++=foreign
countries ^nns++++=countries,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
when ^wrb+who+++=when
the ^ati++++=the
foreigner ^nn+nom+++=foreigner
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
be ^vbi++vrb++=be
young ^jj+pred+++=young
and ^cc+phrs+++=and
pretty ^jj++++=pretty.
. ^zz++++=EXTRAWORD
Tina ^np++++=Tina
understood ^vwbn+vprv++xvbn+=understood
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
also ^rb++++=also
understood ^vprf+++xvbn+=understood
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
coat ^nn++++=coat
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
made ^vpsv++agls+xvbnx+=made
in ^in++++=in
London ^np++++=London,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
boots ^nns++++=boots
were ^vbd+bed+vrb++=were
expensive ^jj+pred+++=expensive,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
her ^pp3o+pp3+++=her
father ^nn++++=father
had ^vbd+hvd+aux++=had
bowed ^vprf+++xvbnx+=bowed
to ^in++++=to
him ^pp3o+pp3+++=him
twice ^rb++++=twice
before ^in++++=before
breakfast ^nn++++=breakfast.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
make ^vb++++=make
picture ^nn++++=picture?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Picture ^nn++++=Picture.
. ^zz++++=EXTRAWORD
Bella ^&fw++++=Bella
beautiful ^jj++++=beautiful."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Beautiful
beautiful ^jj++++=EXTRAWORD
is ^vbz+bez+vrb++=is
bella ^&fw++++=bella?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Standish ^np+++??+=Standish.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
laughed ^vbd+++xvbnx+=laughed
and ^cc+phrs+++=and
resumed ^vbd+++xvbn+=resumed
her ^pp3o+pp3+++=her
place ^nn++++=place
at ^in++++=at
the ^ati++++=the
balustrade ^nn++++=balustrade.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
sketch ^vb++++=sketch
took ^vbd+++xvbn+=took
forty ^cd++++=forty
minutes ^nns++++=minutes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
occupied ^vbd+++xvbn+=occupied
the ^ati++++=the
whole ^jj+atrb+++=whole
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
week ^nn++++=week
Standish ^np+++??+=Standish
had ^vbd+hvd+aux++=had
painted ^vprf+++xvbnx+=painted
Tina ^np++++=Tina
feeding ^vwbg+++xvbg+=feeding
birds ^nns++++=birds,
, ^zz++++=EXTRAWORD
Tina ^np++++=Tina
carrying ^vwbg+++xvbg+=carrying
roses ^nns++++=roses,
, ^zz++++=EXTRAWORD
Tina ^np++++=Tina
beneath ^in+pl+++=beneath
an ^at++++=an
archway ^nn++++=archway,
, ^zz++++=EXTRAWORD
Tina ^np++++=Tina
beside ^in+pl+++=beside
the ^ati++++=the
fountain ^nn++++=fountain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Tina ^np++++=Tina
looking ^vwbg+++xvbg+=looking
across ^in+pl+++=across
the ^ati++++=the
lake ^nn++++=lake
with ^in++++=with
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
yearning ^xvbg+++xvbg+=yearning
which ^whp+who+++=which
was ^vbd+bedz+aux++=was
directed ^vpsv++agls+xvbnx+=directed
in ^in++++=in
fact ^nn++++=fact
toward ^in++++=toward
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
luncheon ^nn++++=luncheon
being ^vwbg+beg++xvbg+=being
late ^jj++++=late.
. ^zz++++=EXTRAWORD
In ^in++++=In
return ^nn++++=return,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
taught ^vbd+vsua++xvbnx+=taught
her ^pp$+pp3+++=her
English ^jj++++=English.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
taught ^vbd+vsua++xvbnx+=taught
him ^pp3o+pp3+++=him
Italian ^jj++++=Italian.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
progress ^nns+nom+++=progress
was ^vbd+bedz+vrb++=was
artistic ^jj+pred+++=artistic
rather ^rb++++=rather
than ^in++++=than
grammatical ^jj++++=grammatical,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
hers ^pp$$++++=hers
was ^vbd+bedz+vrb++=was
alarmingly ^rb++++=alarmingly
rapid ^jj+pred+++=rapid.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
love ^nn++++=love
the ^ati++++=the
lake ^nn++++=lake,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
one ^cd1++++=one
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
love ^nn++++=love
the ^ati++++=the
lake ^nn++++=lake,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
repeated ^vbd+++xvbnx+=repeated.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
love ^nn++++=love
the ^ati++++=the
mountains ^nns++++=mountains."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
love ^nn++++=love
the ^ati++++=the
mountains ^nns++++=mountains."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
love ^nn++++=love
Italy ^np++++=Italy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
love ^nn++++=love
England ^np++++=England,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
watching ^jj+++xvbg+=watching
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
lesson ^nn++++=lesson
as ^cs+sub+++=as
arranged ^vbd+vsua++xvbn+=arranged,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Standish ^np+++??+=Standish
found ^vbd+vprv++xvbn+=found
no ^at++++=no
fault ^nn++++=fault
with ^in++++=with
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Lenz ^np+++??+=Lenz
observed ^vbd+vprv++xvbn+=observed
the ^ati++++=the
courtship ^nn+nom+++=courtship
with ^in++++=with
the ^ati++++=the
vigilant ^jj+atrb+++=vigilant
benevolence ^nn+nom+++=benevolence
of ^in++++=of
a ^at++++=a
banker ^nn++++=banker
examining ^vwbg+++xvbg+=examining
a ^at++++=a
security ^nn+nom+++=security.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
learned ^vbd+vprv++xvbnx+=learned
that ^tht+vcmp+++=that
Standish ^np+++??+=Standish
had ^vbd+hvd+aux++=had
inherited ^vprf+++xvbnx+=inherited
a ^at++++=a
comfortable ^jj+atrb+++=comfortable
income ^nn++++=income
from ^in++++=from
an ^at++++=an
uncle ^nn++++=uncle
in ^in++++=in
Yorkshire ^np++++=Yorkshire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
that ^dt+dem+++=that
hour ^nn++++=hour
referred ^vbd+++xvbn+=referred
to ^in++++=to
him ^pp3o+pp3+++=him
as ^in++++=as
" ^zz++++="the
the ^ati++++=EXTRAWORD
distinguished ^jj+atrb++xvbn+=distinguished
English ^jj+atrb+++=English
master ^nn++++=master."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
cost ^nn++++=cost
of ^in++++=of
Standish ^np++++=Standish's
's ^$++++=EXTRAWORD
room ^nn++++=room
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
increased ^jj+++xvbn+=increased,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
Lenz ^np+++??+=Lenz
felt ^vbd+vprv++xvbn+=felt
that ^tht+vcmp+++=that
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
moments ^nns+nom+++=moments
when ^wrb+who+++=when
avarice ^nn++++=avarice
should ^md+nec+++=should
give ^vb++++=give
place ^nn++++=place
to ^in++++=to
diplomacy ^nn+nom+++=diplomacy;
; ^zz++++=EXTRAWORD
the ^ati++++=the
price ^nn++++=price
of ^in++++=of
his ^pp$+pp3+++=his
wine ^nn++++=wine,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
advanced ^j+++xvbn+=advanced
almost ^rb+hdg+++=almost
imperceptibly ^rb++++=imperceptibly.
. ^zz++++=EXTRAWORD
Tina ^np++++=Tina's
's ^$++++=EXTRAWORD
lessons ^nns++++=lessons
with ^in++++=with
Pietro ^np++++=Pietro
now ^rn+tm+++=now
became ^vbd+++xvbn+=became
extremely ^rb+amp+++=extremely
inconvenient ^jj++++=inconvenient.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
avoided ^vbd+++xvbnx+=avoided
the ^ati++++=the
lemon ^nn++++=lemon
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
sent ^jj+atrb++xvbn+=sent
excuses ^nns++++=excuses
through ^in++++=through
a ^at++++=a
kitchen ^nn++++=kitchen-maid,
- ^zz++++=EXTRAWORD
maid ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^cs+tm+++=once
pleaded ^vprf+++xvbn+=pleaded
a ^at++++=a
headache ^nn++++=headache
while ^cs+sub+++=while
sitting ^vbg+++xvbg+=sitting
for ^in++++=for
Standish ^np+++??+=Standish
in ^in++++=in
a ^at++++=a
white ^jj+atrb+++=white
dress ^nn++++=dress
on ^in++++=on
the ^ati++++=the
upper ^jjb+atrb+++=upper
terrace ^nn++++=terrace.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
Pietro ^np++++=Pietro
stopped ^vbd+++xvbn+=stopped
her ^pp$+pp3+++=her
on ^in++++=on
the ^ati++++=the
path ^nn++++=path
behind ^in+pl+++=behind
the ^ati++++=the
chapel ^nn++++=chapel.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
come ^vb++++=come."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
duties ^nns++++=duties."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
sit ^vb++++=sit
for ^in++++=for
the ^ati++++=the
Englishman ^nn+nom+++=Englishman."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
pays ^vbz++++=pays
my ^pp$+pp1+++=my
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
looks ^nns++++=looks
at ^rb++++=at
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
an ^at++++=an
artist ^nn++++=artist.
. ^zz++++=EXTRAWORD
Artists ^nns+nom+++=Artists
look ^nn++++=look.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
their ^pp$+pp3+++=their
business ^nns+nom+++=business."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
loves ^vbz++++=loves
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
