In ^in++++=In
her ^pp$+pp3+++=her
speak ^vb++++=speak,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Feron ^np+++??+=Feron,
, ^zz++++=EXTRAWORD
attempting ^vbg+++xvbg+=attempting
a ^at++++=a
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
" ^zz++++="Young
young ^jj+atrb+++=EXTRAWORD
girls ^nns++++=girls
scratch ^nn++++=scratch
before ^in++++=before
they ^pp3a+pp3+++=they
purr ^nn++++=purr."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
never ^rb++++=never
purr ^nn++++=purr
for ^in++++=for
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
my ^pp$+pp1+++=my
father ^nn++++=father
forces ^nns++++=forces
me ^pp1o+pp1+++=me
to ^in++++=to
the ^ati++++=the
church ^nn++++=church,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
go ^vb++++=go;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
priest ^nn++++=priest
asks ^vbz++++=asks,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
answer ^vb++++=answer;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
place ^nn++++=place
a ^at++++=a
ring ^nn++++=ring
upon ^in++++=upon
my ^pp$+pp1+++=my
finger ^nn++++=finger,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
not ^xnot++not++=not
prevent ^vb++++=prevent
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
hear ^vb+vprv+++=hear
me ^pp1o+pp1+++=me
plainly ^rb++++=plainly:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
despise ^vb++++=despise
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
shall ^md+prd+++=shall
never ^rb++splt++=never
possess ^nns+nom+++=possess
me ^pp1o+pp1+++=me
willingly ^rb+cnj+++=willingly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
never ^rb++++=never
be ^vb+be+vrb++=be
faithful ^jj+pred+++=faithful
to ^in++++=to
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
Master ^nn++++=Master
Anselme ^np+++??+=Anselme
became ^vbd+++xvbn+=became
purple ^nn++++=purple.
. ^zz++++=EXTRAWORD
Feron ^np+++??+=Feron
became ^vbd+++xvbn+=became
pink ^nn++++=pink,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
pink ^jj++++=pink
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
ham ^nn++++=ham
being ^vwbg+beg++xvbg+=being
alternately ^rb++++=alternately
dipped ^vpsv++agls+xvbn+=dipped
in ^in++++=in
milk ^nn++++=milk
and ^cc++++=and
wine ^nn++++=wine.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dove ^nn++++=dove,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
" ^zz++++="these
these ^dt+dem+++=EXTRAWORD
fierce ^jj+atrb+++=fierce
words ^nns++++=words
are ^vb+ber+vrb++=are
but ^cc++++=but
the ^ati++++=the
little ^jj+atrb+++=little
fortifications ^nns+nom+++=fortifications
of ^in++++=of
modesty ^nn++++=modesty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
cannon ^nn++++=cannon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Marriage
marriage ^nn+nom+++=EXTRAWORD
will ^md+prd+++=will
disarm ^vb++++=disarm
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Try
try ^vb++++=EXTRAWORD
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
marriage ^nn+nom+++=marriage
may ^md+pos+++=may
bury ^vb++++=bury
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
the ^ati++++=the
father ^npt++++=father
seized ^vbd+++xvbn+=seized
her ^pp$+pp3+++=her
wrist ^nn++++=wrist
and ^cc++++=and
declared ^vprf+++xvbn+=declared
that ^tht+vcmp+++=that
daughters ^nns+nom+++=daughters
were ^vbd+bed+aux++=were
not ^xnot++not++=not
born ^vbd+++xvbn+=born
to ^in++++=to
lecture ^nn++++=lecture
their ^pp$+pp3+++=their
parents ^nns++++=parents,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
obedience ^nn+nom+++=obedience
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^od++++=first
jewel ^nn++++=jewel
of ^in++++=of
womanhood ^nn+nom+++=womanhood,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
Feron ^np+++??+=Feron
was ^vbd+bedz+vrb++=was
an ^at++++=an
honourable ^jj+atrb+++=honourable
advocate ^nn+nom+++=advocate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
the ^ati++++=the
wedding ^nn++++=wedding
would ^md+prd+++=would
take ^vb++++=take
place ^nn++++=place
within ^in++++=within
the ^ati++++=the
month ^nn++++=month.
. ^zz++++=EXTRAWORD
Isabelle ^np+++??+=Isabelle
merely ^rb+down+++=merely
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
smiles ^nns++++=smiles
which ^whp+rel+subj++=which
invite ^vb++++=invite
a ^at++++=a
kiss ^vb++++=kiss,
, ^zz++++=EXTRAWORD
smiles ^nns++++=smiles
which ^whp+rel+subj++=which
forgive ^vb++++=forgive
an ^at++++=an
injury ^nn++++=injury,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
smiles ^nns++++=smiles
which ^whp+rel+subj++=which
announce ^vb+vpub+++=announce
that ^tht+vcmp+++=that
the ^ati++++=the
executioner ^nn+nom+++=executioner
has ^vbz+hvz+aux++=has
measured ^vprf+++xvbnx+=measured
your ^pp$+pp2+++=your
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
Hers ^pp$$++++=Hers
was ^vbd+bedz+vrb++=was
of ^in++++=of
the ^ati++++=the
third ^nn++++=third
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
Before ^in++++=Before
the ^ati++++=the
wedding ^nn++++=wedding,
, ^zz++++=EXTRAWORD
Master ^nn++++=Master
Anselme ^np+++??+=Anselme
carried ^vbd+++xvbn+=carried
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter
to ^in++++=to
court ^nn++++=court,
, ^zz++++=EXTRAWORD
desiring ^vb+++xvbg+=desiring
to ^to+vcmp+++=to
display ^vb++++=display
his ^pp$+pp3+++=his
triumph ^nn++++=triumph
among ^in++++=among
persons ^nns++++=persons
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
laughed ^vprf+++xvbnx+=laughed
at ^in+ppvb+++=at
the ^ati++++=the
notion ^nn++++=notion
of ^in++++=of
a ^at++++=a
goldsmith ^nn+++??+=goldsmith's
's ^$++++=EXTRAWORD
girl ^nn++++=girl
becoming ^vwbg+++xvbg+=becoming
mistress ^nns+nom+++=mistress
of ^in++++=of
Vauvert ^np+++??+=Vauvert.
. ^zz++++=EXTRAWORD
Isabelle ^np+++??+=Isabelle
wore ^vbd+++xvbn+=wore
blue ^jj+atrb+++=blue
velvet ^nn++++=velvet
sewn ^vprf+++xvbn+=sewn
with ^in++++=with
seed ^nn++++=seed
pearls ^nns++++=pearls,
, ^zz++++=EXTRAWORD
the ^ati++++=the
which ^wdt+who+whq++=which
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
belonged ^vprf+++xvbnx+=belonged
to ^in++++=to
a ^at++++=a
duchess ^nns+nom+++=duchess
who ^whp+rel+subj++=who
pawned ^xvbn+++xvbn+=pawned
it ^pp3+it+++=it
to ^to++++=to
pay ^vbi++++=pay
a ^at++++=a
gaming ^jj+atrb++xvbg+=gaming
debt ^nn++++=debt;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
since ^in++++=since
garments ^nns+nom+++=garments,
, ^zz++++=EXTRAWORD
like ^in++++=like
reputations ^nns+nom+++=reputations,
, ^zz++++=EXTRAWORD
often ^rb++++=often
rise ^vb++++=rise
when ^wrb+who+++=when
their ^pp$+pp3+++=their
first ^od++++=first
owners ^nns++++=owners
fall ^nn++++=fall,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gown ^nn++++=gown
appeared ^vbd+seem++xvbn+=appeared
nobler ^jjr++++=nobler
upon ^in++++=upon
Isabelle ^np+++??+=Isabelle
than ^in++++=than
it ^pp3+it+++=it
ever ^rb++++=ever
had ^vb+hv+vrb++=had
upon ^in++++=upon
the ^ati++++=the
duchess ^nns+nom+++=duchess.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
saw ^vbd+vprv++xvbn+=saw
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
A ^at++++=A
king ^nn++++=king's
's ^$++++=EXTRAWORD
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
falcon ^np++++=falcon
for ^in++++=for
beauty ^nn++++=beauty
and ^cc++++=and
a ^at++++=a
mole ^nn++++=mole
for ^in++++=for
expense ^nn++++=expense.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
Majesty ^nn++++=Majesty,
, ^zz++++=EXTRAWORD
standing ^vbg+++xvbg+=standing
among ^in++++=among
ambassadors ^nns++++=ambassadors,
, ^zz++++=EXTRAWORD
captains ^nns++++=captains,
, ^zz++++=EXTRAWORD
bishops ^npt++++=bishops,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gentlemen ^nns++++=gentlemen
whose ^whp+rel+obj++=whose
grandfathers ^nns+nom+++=grandfathers
had ^vb+hv+aux++=had
all ^abn++++=all
done ^vwbn+++xvbn+=done
something ^pn++++=something
violent ^jj++++=violent
enough ^qlp++++=enough
to ^to++++=to
earn ^vbi++++=earn
nobility ^nn+nom+++=nobility,
, ^zz++++=EXTRAWORD
asked ^j+++xvbn+=asked
who ^whp+who+++=who
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
daughter ^nn+nom+++=daughter
of ^in++++=of
Anselme ^np+++??+=Anselme
Corbeil ^np+++??+=Corbeil,
, ^zz++++=EXTRAWORD
sire ^nn++++=sire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
goldsmith ^nn+++??+=goldsmith?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
same ^ap++++=same."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
scarecrow ^nn+++??+=scarecrow
beside ^in+pl+++=beside
her ^pp$+pp3+++=her?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Feron
feron ^nn+++??+=EXTRAWORD
de ^&fw++++=de
Villiers ^nns+nom+++=Villiers,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
is ^vbz+bez+aux++=is
to ^to++++=to
marry ^vbi++++=marry
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
king ^npt++++=king
examined ^vwbn+++xvbn+=examined
Feron ^np+++??+=Feron
and ^cc++++=and
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
justice ^nn++++=justice
is ^vbz+bez+vrb++=is
blind ^jj+pred+++=blind
indeed ^rb++++=indeed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sent ^vbd+++xvbnx+=sent
for ^in++++=for
Isabelle ^np+++??+=Isabelle
that ^tht+rel+++=that
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
Whether ^cs+who+++=Whether
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
willingly ^rb++++=willingly
I ^pp1a+pp1+++=I
need ^nn++++=need
not ^xnot++not++=not
inquire ^vb++++=inquire
too ^rb++++=too
strictly ^rb++++=strictly;
; ^zz++++=EXTRAWORD
certainly ^rb++++=certainly
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
not ^xnot++not++=not
go ^vb++++=go
weeping ^nn++++=weeping,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
her ^pp3o+pp3+++=her
heart ^nn++++=heart
beat ^vbd+++xvbn+=beat
faster ^rbr++++=faster
upon ^in++++=upon
entering ^xvbg+++xvbg+=entering
the ^ati++++=the
royal ^jj+atrb+++=royal
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
palaces ^nns++++=palaces
capable ^jj++++=capable
of ^in++++=of
alarming ^xvbg+++xvbg+=alarming
even ^rb++++=even
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
expect ^vb+vprv+++=expect
good ^jj+atrb+++=good
fortune ^nn++++=fortune.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
Majesty ^nn++++=Majesty
spoke ^vbd+++xvbn+=spoke
courteously ^rb+cnj+++=courteously,
, ^zz++++=EXTRAWORD
for ^in++++=for
kings ^nns++++=kings
begin ^vb++++=begin
with ^in++++=with
poetry ^nn++++=poetry
where ^wrb+who+++=where
lesser ^jjr+atrb+++=lesser
men ^nns++++=men
begin ^vb++++=begin
with ^in++++=with
bargaining ^nn++++=bargaining.
. ^zz++++=EXTRAWORD
" ^zz++++="Madame,"
madame ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
yet ^rb++++=yet
entitled ^vwbn+++xvbn+=entitled
to ^in++++=to
the ^ati++++=the
name ^nn++++=name,
, ^zz++++=EXTRAWORD
" ^zz++++="Paris
paris ^np++++=EXTRAWORD
tells ^vbz++++=tells
me ^pp1o+pp1+++=me
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
to ^to++++=to
be ^vbi+vbi+aux++=be
imprisoned ^vpsv++agls+xvbnx+=imprisoned."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
to ^to++++=to
be ^vbi+vbi+aux++=be
married ^vpsv++agls+xvbnx+=married,
, ^zz++++=EXTRAWORD
sire ^nn++++=sire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="'Tis
it ^pp3+it+++0=EXTRAWORD
is ^vbz+bez+vrb++=EXTRAWORD
often ^rb++++=often
the ^ati++++=the
same ^ap++++=same
sentence ^nn+nom+++=sentence
with ^in++++=with
different ^jj+atrb+++=different
seals ^nns++++=seals."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
an ^at++++=an
advocate ^nn+nom+++=advocate."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
your ^pp$+pp2+++=your
prison ^nn++++=prison
comes ^vbz++++=comes
with ^in++++=with
its ^pp$+it+++=its
own ^ap++++=own
gaoler ^jjr++++=gaoler,
, ^zz++++=EXTRAWORD
accuser ^jjr++++=accuser,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
judge ^nn++++=judge."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
believes ^vbz+vprv+tht0++=believes
himself ^ppl+pp3+++=himself
also ^rb++++=also
executioner ^nn+nom+++=executioner."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
will ^md+prd+++=will
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ask
ask ^vb++++=EXTRAWORD
a ^at++++=a
favour ^nn++++=favour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
about ^in++++=about
the ^ati++++=the
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
table ^nn++++=table
lay ^vbd+++xvbn+=lay
a ^at++++=a
small ^jj+atrb+++=small
dagger ^nn++++=dagger
in ^in++++=in
a ^at++++=a
sheath ^nn++++=sheath
of ^in++++=of
crimson ^nn+++??+=crimson
leather ^nn++++=leather,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
pommel ^jj+++??+=pommel
set ^vwbn+++xvbn+=set
with ^in++++=with
a ^at++++=a
ruby ^np++++=ruby,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
blade ^nn++++=blade
slender ^jj++++=slender,
, ^zz++++=EXTRAWORD
keen ^jj++++=keen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fit ^nn++++=fit
for ^in++++=for
a ^at++++=a
lady ^nn++++=lady's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="That,"
that ^dt+pdem+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^npt++++=king
raised ^vbd+++xvbn+=raised
an ^at++++=an
eyebrow ^nn++++=eyebrow.
. ^zz++++=EXTRAWORD
" ^zz++++="Most
most ^ql+emph+++=EXTRAWORD
women ^nns++++=women
ask ^vb++++=ask
jewels ^nns++++=jewels."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
jewel ^nn++++=jewel."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
something ^pn++++=something
more ^rbr++++=more
persuasive ^jj++++=persuasive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
gift ^nn++++=gift
suits ^vbz++++=suits
my ^pp$+pp1+++=my
need ^nn++++=need."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gave ^vbd+++xvbnx+=gave
it ^pp3+it+++=it
to ^in++++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
retained ^vprf+++xvbn+=retained
her ^pp$+pp3+++=her
hand ^nn++++=hand
an ^at++++=an
instant ^nn+nom+++=instant
after ^in++++=after
placing ^xvbg+++xvbg+=placing
the ^ati++++=the
dagger ^nn++++=dagger
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
require ^vb+vsua+++=require
refuge ^nn++++=refuge
after ^in++++=after
employing ^xvbg+++xvbg+=employing
my ^pp$+pp1+++=my
gift ^nn++++=gift,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="remember
remember ^nn+nom+++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
Louvre ^np++++=Louvre
has ^vbz+hvz+vrb++=has
many ^ap++++=many
chambers ^nns+nom+++=chambers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
each ^dt++++=each
chamber ^nn++++=chamber
many ^ap++++=many
keys ^nns++++=keys?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
king ^nn++++=king
carries ^vbz++++=carries
the ^ati++++=the
master ^nn++++=master
key ^jjb++++=key."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
remember ^nn+nom+++=remember,
, ^zz++++=EXTRAWORD
sire ^nn++++=sire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Of ^in++++=Of
what ^wdt+who+++=what
else ^rb+cnj+++=else
passed ^vwbn+++xvbn+=passed
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
report ^vb++++=report,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv+tht0+xvbg+=seeing
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
beneath ^in+pl+++=beneath
the ^ati++++=the
tapestry ^nn++++=tapestry,
, ^zz++++=EXTRAWORD
behind ^in+pl+++=behind
the ^ati++++=the
arras ^nns+++??+=arras,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
in ^in++++=in
the ^ati++++=the
confidence ^nn+nom+++=confidence
of ^in++++=of
the ^ati++++=the
royal ^jj+atrb+++=royal
laundress ^nns+nom+++=laundress.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
enough ^qlp++++=enough
that ^dt+dem+++=that
Isabelle ^np+++??+=Isabelle
departed ^vbd+++xvbn+=departed
with ^in++++=with
the ^ati++++=the
dagger ^nn++++=dagger
hidden ^vbd+++xvbn+=hidden
in ^in++++=in
her ^pp$+pp3+++=her
sleeve ^nn++++=sleeve
and ^cc++++=and
a ^at++++=a
promise ^nn++++=promise
hidden ^vbd+++xvbn+=hidden
in ^in++++=in
her ^pp$+pp3+++=her
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wedding ^nn++++=wedding
was ^vbd+bedz+aux++=was
celebrated ^vpsv++agls+xvbnx+=celebrated
with ^in++++=with
great ^jj+atrb+++=great
magnificence ^nn+nom+++=magnificence.
. ^zz++++=EXTRAWORD
Feron ^np+++??+=Feron
wore ^vbd+++xvbn+=wore
cloth ^nn++++=cloth
of ^in++++=of
gold ^nn++++=gold,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
cloth ^nn++++=cloth
of ^in++++=of
sack ^nn++++=sack
would ^md+prd+++=would
have ^vb+hv+aux++=have
improved ^vprf+++xvbnx+=improved
him ^pp3o+pp3+++=him
as ^ql++++=as
much ^ap++++=much.
. ^zz++++=EXTRAWORD
Master ^nn++++=Master
Anselme ^np+++??+=Anselme
gave ^vbd+++xvbn+=gave
a ^at++++=a
banquet ^nn++++=banquet
of ^in++++=of
twelve ^cd++++=twelve
courses ^nns++++=courses,
, ^zz++++=EXTRAWORD
at ^in++++=at
which ^whp+rel+pied++=which
lawyers ^nns+nom+++=lawyers,
, ^zz++++=EXTRAWORD
aldermen ^nns++++=aldermen,
, ^zz++++=EXTRAWORD
merchants ^nns+nom+++=merchants,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
minor ^jj+atrb+++=minor
nobles ^nns++++=nobles
devoured ^vwbn+++xvbn+=devoured
capons ^nns+++??+=capons,
, ^zz++++=EXTRAWORD
pike ^np++++=pike,
, ^zz++++=EXTRAWORD
venison ^nn++++=venison,
, ^zz++++=EXTRAWORD
sweetmeats ^nns+++??+=sweetmeats,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
another ^dt++++=another's
's ^vbz+bez+vrb++0=EXTRAWORD
characters ^nns+nom+++=characters.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bride ^nn++++=bride
sat ^vbd+++xvbn+=sat
pale ^nn++++=pale
and ^cc++++=and
splendid ^jj++++=splendid
beneath ^in+pl+++=beneath
a ^at++++=a
wreath ^nn++++=wreath
of ^in++++=of
orange ^np++++=orange
blossoms ^nns+++??+=blossoms.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bridegroom ^nn++++=bridegroom
drank ^vbd+++xvbn+=drank
heavily ^rb+cnj+++=heavily,
, ^zz++++=EXTRAWORD
boasting ^vbg+++xvbg+=boasting
that ^tht+vcmp+++=that
before ^cs+sub+++=before
dawn ^nn++++=dawn
he ^pp3a+pp3+++=he
would ^md+prd+++=would
tame ^jj++++=tame
the ^ati++++=the
proudest ^jjt+atrb+++=proudest
mare ^nn++++=mare
in ^in++++=in
Paris ^np++++=Paris.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
wise ^jj+atrb+++=wise
horseman ^nn+nom+++=horseman
first ^rb++++=first
learns ^vbz+vprv+++=learns
whether ^cs+who+++=whether
the ^ati++++=the
mare ^nn++++=mare
has ^vbz+hvz+vrb++=has
teeth ^nns++++=teeth,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
one ^cd1++++=one
guest ^nn++++=guest.
. ^zz++++=EXTRAWORD
Feron ^np+++??+=Feron
replied ^vbd+vpub++xvbn+=replied
that ^tht+vcmp+++=that
law ^nn++++=law
and ^cc++++=and
matrimony ^nn++++=matrimony
both ^abx++++=both
gave ^vbd+++xvbn+=gave
a ^at++++=a
husband ^nn++++=husband
remedies ^nns++++=remedies.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
the ^ati++++=the
company ^nn++++=company
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
for ^in++++=for
men ^nns++++=men
always ^rb++++=always
laugh ^nn++++=laugh
at ^rb++++=at
a ^at++++=a
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
confidence ^nn+nom+++=confidence
before ^in++++=before
marriage ^nn+nom+++=marriage
and ^cc++++=and
at ^in++++=at
his ^pp$+pp3+++=his
