All ^abn++++=All
presided ^vbd+++xvbn+=presided
over ^in++++=over
a ^at++++=a
kettle ^nn++++=kettle
like ^in++++=like
a ^at++++=a
priest ^nn++++=priest
guarding ^vwbg+++xvbg+=guarding
a ^at++++=a
poor ^jj+atrb+++=poor
altar ^nn++++=altar.
. ^zz++++=EXTRAWORD
" ^zz++++="Soup?"
soup ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
youth ^nn++++=youth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
beer ^nn++++=beer,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Bowl's
bowl ^nn++++=EXTRAWORD
's ^$++++=EXTRAWORD
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
took ^vbd+++xvbn+=took
a ^at++++=a
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
The ^ati++++=The
server ^nn++++=server
ladled ^vbd+++xvbn+=ladled
into ^in++++=into
it ^pp3+it+++=it
a ^at++++=a
brown ^jj+atrb+++=brown
fluid ^nn++++=fluid
in ^in++++=in
which ^whp+rel+pied++=which
floated ^vbd+++xvbn+=floated
a ^at++++=a
pale ^nn++++=pale
cube ^nn+++??+=cube
of ^in++++=of
potato ^nn++++=potato
and ^cc++++=and
an ^at++++=an
object ^nn++++=object
that ^tht+rel+subj++=that
might ^md+pos+++=might
once ^rb+tm+++=once
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
acquainted ^vpsv++agls+xvbnx+=acquainted
with ^in++++=with
meat ^nn++++=meat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
added ^vbd+vpub++xvbnx+=added
two ^cd++++=two
slices ^nns++++=slices
of ^in++++=of
bread ^nn++++=bread.
. ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
sat ^vbd+++xvbn+=sat
at ^in++++=at
a ^rb++++=a
little ^rb"++++=little
table ^nn++++=table.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ate ^vbd+++xvbnx+=ate
slowly ^rb++++=slowly
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
fearing ^vbg+vprv++xvbg+=fearing
that ^tht+vcmp+++=that
haste ^nn++++=haste
would ^md+prd+++=would
betray ^vb++++=betray
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
hunger ^nn++++=hunger
seized ^vbd+++xvbn+=seized
the ^ati++++=the
spoon ^nn++++=spoon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
soup ^nn++++=soup
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
returned ^vbd+++xvbnx+=returned
with ^in++++=with
his ^pp$+pp3+++=his
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
narrowed ^vbd+++xvbn+=narrowed.
. ^zz++++=EXTRAWORD
" ^zz++++="Anudder?"
anudder ^dt++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
youth ^nn++++=youth
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ladle ^nn++++=ladle
descended ^vbd+++xvbn+=descended.
. ^zz++++=EXTRAWORD
" ^zz++++="Last
last ^rb++++=EXTRAWORD
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
bowl ^nn++++=bowl
contained ^vbd+++xvbn+=contained
no ^at++++=no
potato ^nn++++=potato,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
hot ^jj+pred+++=hot.
. ^zz++++=EXTRAWORD
Heat ^nn++++=Heat
spread ^vbd+++xvbn+=spread
through ^in++++=through
the ^ati++++=the
youth ^nn++++=youth's
's ^$++++=EXTRAWORD
breast ^nn++++=breast
and ^cc++++=and
stomach ^nn++++=stomach,
, ^zz++++=EXTRAWORD
producing ^vbg+++xvbg+=producing
for ^in++++=for
a ^ap++++=a
few ^ap"++++=few
moments ^nns+nom+++=moments
the ^ati++++=the
magnificent ^jj+atrb+++=magnificent
deception ^nn+nom+++=deception
of ^in++++=of
abundance ^nn+nom+++=abundance.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drank ^vbd+++xvbnx+=drank
the ^ati++++=the
beer ^nn++++=beer
afterward ^rb++++=afterward
and ^cc++++=and
felt ^vbd+vprv++xvbn+=felt
almost ^rb+hdg+++=almost
restored ^vbd+++xvbn+=restored
to ^in++++=to
citizenship ^nn+nom+++=citizenship.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
him ^pp3o+pp3+++=him
stood ^vbd+++xvbn+=stood
a ^at++++=a
man ^nn++++=man
whose ^whp+rel+obj++=whose
appearance ^nn+nom+++=appearance
suggested ^vbd+vpub+tht0+xvbn+=suggested
murder ^nn++++=murder
committed ^vbd+++xvbn+=committed
in ^in++++=in
an ^at++++=an
alley ^nn++++=alley
under ^in++++=under
bad ^jj+atrb+++=bad
weather ^nn++++=weather.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
short ^jj+pred+++=short,
, ^zz++++=EXTRAWORD
powerful ^jj++++=powerful
in ^in++++=in
the ^ati++++=the
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
covered ^vpsv++by+xvbn+=covered
by ^in++++=by
a ^at++++=a
coat ^nn++++=coat
too ^rb++++=too
large ^jj++++=large
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
lapel ^nn++++=lapel
was ^vbd+bedz+aux++=was
folded ^vpsv++agls+xvbnx+=folded
inward ^jjb++++=inward;
; ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
rose ^vbd+++xvbn+=rose
near ^rb++++=near
his ^pp$+pp3+++=his
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
A ^at++++=A
battered ^jj+atrb++xvbn+=battered
hat ^nn++++=hat
cast ^vbd+++xvbn+=cast
a ^at++++=a
purple ^jj+atrb+++=purple
shadow ^nn++++=shadow
over ^in++++=over
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
beard ^nn++++=beard
grew ^vbd+++xvbn+=grew
in ^in++++=in
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
separate ^nn+nom+++=separate
thickets ^nns+++??+=thickets.
. ^zz++++=EXTRAWORD
Across ^in+pl+++=Across
his ^pp$+pp3+++=his
cheek ^nn++++=cheek
ran ^vbd+++xvbn+=ran
a ^at++++=a
scar ^nn++++=scar,
, ^zz++++=EXTRAWORD
pale ^nn++++=pale
and ^cc++++=and
crooked ^jj++++=crooked
as ^ql++++=as
a ^at++++=a
worm ^nn++++=worm.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
held ^vbd+vprv++xvbn+=held
an ^at++++=an
empty ^jj+atrb+++=empty
glass ^nn++++=glass
and ^cc++++=and
stared ^vprf+++xvbn+=stared
at ^rb++++=at
the ^ati++++=the
youth ^nn++++=youth.
. ^zz++++=EXTRAWORD
" ^zz++++="Cold
cold ^jj+atrb+++=EXTRAWORD
night ^nn++++=night,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
stare ^nn++++=stare
demanded ^vbd+vsua++xvbn+=demanded
some ^dti++++=some
payment ^nn+nom+++=payment.
. ^zz++++=EXTRAWORD
" ^zz++++="Cold?"
cold ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Hully
hully ^jj+atrb+++=EXTRAWORD
gee ^np++++=gee!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
worse ^jjr+atrb+++=worse'n
'n ^nn+++??+=EXTRAWORD
cold ^jj++++=cold.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
murder ^nn++++=murder.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
freezin ^nn+++??+=freezin'
' ^zz++++=EXTRAWORD
th ^zz++++=th'
' ^zz++++=EXTRAWORD
liver ^nn++++=liver
inside ^rp+pl+++=inside
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
swayed ^vbd+++xvbnx+=swayed,
, ^zz++++=EXTRAWORD
steadied ^j+++xvbn+=steadied
himself ^ppl+pp3+++=himself
against ^in++++=against
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
examined ^vbd+++xvbn+=examined
the ^ati++++=the
youth ^nn++++=youth
with ^in++++=with
solemn ^jj+atrb+++=solemn
cunning ^nn++++=cunning.
. ^zz++++=EXTRAWORD
" ^zz++++="Yeh
yeh ^uh++++=EXTRAWORD
on ^rp++++=on
th ^zz++++=th'
' ^zz++++=EXTRAWORD
road ^npl++++=road?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
lookin ^nn+++??+=lookin'
' ^zz++++=EXTRAWORD
for ^in++++=for
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sure.
sure ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Same ^ap++++=Same
t ^zz++++=t'ing.
'ing. ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a
mechanic ^nn++++=mechanic."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
struck ^vbd+++xvbnx+=struck
his ^pp$+pp3+++=his
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
mechanic ^nn++++=mechanic,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Ai ^vb+be+++=Ain't
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
man ^nn++++=man
can ^md+pos+++=can
say ^vb+vpub+tht0++=say
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
Trouble ^nn++++=Trouble
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
here ^rn+pl+++=here
bosses ^nns++++=bosses
" ^zz++++="
He ^pp3a+pp3+++=He
paused ^vbd+++xvbnx+=paused,
, ^zz++++=EXTRAWORD
overcome ^xvbn+++xvbn+=overcome
by ^in++++=by
the ^ati++++=the
enormity ^nn+nom+++=enormity
of ^in++++=of
bosses ^nns++++=bosses.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
a ^at++++=a
man ^nn++++=man
what ^wdt+who+++=what
knows ^vbz+vprv+++=knows
his ^pp$+pp3+++=his
business ^nns+nom+++=business."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sinister ^jj+atrb+++=sinister
man ^nn++++=man
lowered ^vbd+++xvbn+=lowered
his ^pp$+pp3+++=his
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
yeh ^uh++++=yeh
sleepin ^nn+++??+=sleepin'?"
'?" ^nn+++??+=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
yet ^rb++++=yet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Got
got ^vbd+++xvbn+=EXTRAWORD
money ^nn++++=money?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^rb++++=EXTRAWORD
little ^rb"++++=little."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
looked ^jj+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
bartender ^jjr++++=bartender,
, ^zz++++=EXTRAWORD
toward ^in++++=toward
the ^ati++++=the
free ^jj++++=free-lunch
- ^zz++++=EXTRAWORD
lunch ^vb++++=EXTRAWORD
priest ^nn++++=priest,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
again ^rb+tm+++=again
at ^in++++=at
the ^ati++++=the
youth ^nn++++=youth.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
a ^at++++=a
place ^nn++++=place.
. ^zz++++=EXTRAWORD
Six ^cd++++=Six
cents ^nns++++=cents.
. ^zz++++=EXTRAWORD
Best ^jjt+atrb+++=Best
place ^nn++++=place
downtown ^rn++++=downtown.
. ^zz++++=EXTRAWORD
Spring ^vb++++=Spring
mattresses ^nns+nom+++=mattresses,
, ^zz++++=EXTRAWORD
towels ^nns++++=towels,
, ^zz++++=EXTRAWORD
hot ^jj+atrb+++=hot
and ^cc+phrs+++0=an'
cold ^jj+atrb+++=cold
water ^nn++++=water,
, ^zz++++=EXTRAWORD
servants ^nns+nom+++=servants
answer ^nn++++=answer
bells ^nns++++=bells.
. ^zz++++=EXTRAWORD
Six ^cd++++=Six
cents ^nns++++=cents."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
smiled ^vbd+++xvbn+=smiled
faintly ^rb++++=faintly.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
kiddin ^nn+++??+=kiddin'
' ^zz++++=EXTRAWORD
yeh ^uh++++=yeh,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
wounded ^j+++xvbn+=wounded.
. ^zz++++=EXTRAWORD
" ^zz++++="Maybe
maybe ^rb+hdg+++=EXTRAWORD
they ^pp3a+pp3+++=they
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
bells ^nns++++=bells.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
warm ^jj++++=warm.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
counts ^nns++++=counts.
. ^zz++++=EXTRAWORD
Warm ^jj++++=Warm
as ^ql++++=as
July ^nr++++=July.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
four ^cd++++=four
cents ^nns++++=cents.
. ^zz++++=EXTRAWORD
Lend ^vb++++=Lend
me ^pp1o+pp1+++=me
two ^cd++++=two
and ^cc++++0=an'
we ^pp1a+pp1+++=we
both ^abx++++=both
goes ^vbz++++=goes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
hand ^nn++++=hand
in ^in++++=in
his ^pp$+pp3+++=his
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
four ^cd++++=four
cents ^nns++++=cents
seemed ^vbd+seem++xvbn+=seemed
suddenly ^rb++++=suddenly
to ^to++++=to
rattle ^vbi++++=rattle
with ^in++++=with
the ^ati++++=the
loudness ^nns+nom+++=loudness
of ^in++++=of
chains ^nns++++=chains.
. ^zz++++=EXTRAWORD
To ^to++++=To
give ^vbi++++=give
away ^rb+phrv+++=away
two ^cd++++=two
was ^vbd+bedz+vrb++=was
absurd ^jj+pred+++=absurd.
. ^zz++++=EXTRAWORD
To ^to++++=To
retain ^vbi++++=retain
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
also ^rb++++=also
absurd ^jj+pred+++=absurd.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
cents ^nns++++=cents
could ^md+pos+++=could
not ^xnot++not++=not
protect ^vb++++=protect
a ^at++++=a
man ^nn++++=man
from ^in++++=from
the ^ati++++=the
city ^nn++++=city;
; ^zz++++=EXTRAWORD
yet ^rb+cnj+++=yet,
, ^zz++++=EXTRAWORD
in ^cs+sub+++=in
that ^cs"++++=that
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
the ^ati++++=the
coins ^nns++++=coins
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
contain ^vbi++++=contain
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
light ^jj++++=light,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
life ^nn++++=life.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
with ^in++++=with
the ^ati++++=the
moist ^jj+atrb+++=moist
dignity ^nn+nom+++=dignity
of ^in++++=of
a ^at++++=a
betrayed ^jj+atrb++xvbn+=betrayed
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
pay ^vb++++=pay
yeh ^uh++++=yeh
in ^in++++=in
th ^zz++++=th'
' ^zz++++=EXTRAWORD
mornin ^nn+++??+=mornin',"
'," ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="B'
b ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Gawd ^np+++??+=Gawd,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
one ^cd1++++=one
t ^zz++++=t'
' ^zz++++=EXTRAWORD
beat ^nn+++xvbn+=beat
a ^at++++=a
gent ^nn++++=gent.
. ^zz++++=EXTRAWORD
Ask ^vb++++=Ask
anybody ^pn++++=anybody."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
showed ^vbd+vprv++xvbn+=showed
the ^ati++++=the
four ^cd++++=four
pennies ^nns++++=pennies.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin's
's ^$++++=EXTRAWORD
face ^nn++++=face
brightened ^vbd+++xvbn+=brightened
with ^in++++=with
a ^at++++=a
childlike ^jj+atrb+++=childlike
triumph ^nn++++=triumph.
. ^zz++++=EXTRAWORD
" ^zz++++="There!
there ^rn+pl+++=EXTRAWORD
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knowed ^vbd+++xvbnx+=knowed
yeh ^uh++++=yeh
was ^vbd+bedz+vrb++=was
square ^nn++++=square.
. ^zz++++=EXTRAWORD
Seen ^j+++xvbn+=Seen
it ^pp3+it+++=it
soon ^rb+tm+++=soon's
's ^vbz+bez+aux++0=EXTRAWORD
yeh ^uh++++=yeh
come ^vb++++=come
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
A ^at++++=A
gent ^nn++++=gent
knows ^vbz+vprv+++=knows
a ^at++++=a
gent ^nn++++=gent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
left ^vbd+++xvbnx+=left
the ^ati++++=the
saloon ^nn++++=saloon.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
doors ^nns++++=doors
closed ^vbd+++xvbn+=closed
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
cutting ^nvbg+++xvbg+=cutting
off ^in+pl+++=off
the ^ati++++=the
golden ^jj+atrb+++=golden
heat ^nn++++=heat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
had ^vbd+hvd+aux++=had
thinned ^vprf+++xvbnx+=thinned
to ^in++++=to
a ^at++++=a
mist ^nn++++=mist,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
wind ^nn++++=wind
ranged ^vbd+++xvbn+=ranged
through ^in++++=through
the ^ati++++=the
streets ^nns++++=streets
like ^in++++=like
a ^at++++=a
policeman ^nn+nom+++=policeman
clearing ^vwbg+++xvbg+=clearing
loiterers ^nns+nom+++=loiterers
from ^in++++=from
a ^at++++=a
park ^nn++++=park.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin
walked ^vbd+++xvbn+=walked
rapidly ^rb+cnj+++=rapidly,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
not ^xnot++not++=not
always ^rb++++=always
in ^in++++=in
a ^at++++=a
straight ^jj+atrb+++=straight
line ^nn++++=line.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
speeches ^nns++++=speeches.
. ^zz++++=EXTRAWORD
At ^rb++++=At
intervals ^nns+nom+++=intervals
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
and ^cc+phrs+++=and
tapped ^vbd+++xvbn+=tapped
the ^ati++++=the
youth ^nn++++=youth
upon ^in++++=upon
the ^ati++++=the
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
money ^nn++++=money
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
Plenty ^nn++++=Plenty.
. ^zz++++=EXTRAWORD
Worked ^j+++xvbn+=Worked
in ^in++++=in
Chicago ^np++++=Chicago.
. ^zz++++=EXTRAWORD
Worked ^j+++xvbn+=Worked
in ^in++++=in
Buffalo ^np+++??+=Buffalo.
. ^zz++++=EXTRAWORD
Worked ^j+++xvbn+=Worked
in ^in++++=in
where ^wrb+who+++=where
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
place ^nn++++=place?
? ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
worked ^vbd+++xvbnx+=worked
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Boss ^nn++++=Boss
says ^vbz+vpub+++=says
t ^zz++++=t'
' ^zz++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
' ^zz++++='Bill,
bill ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yeh ^uh++++=yeh're
're ^vb+ber+vrb++0=EXTRAWORD
th ^zz++++=th'
' ^zz++++=EXTRAWORD
best ^jjt+atrb+++=best
man ^nn++++=man
ever ^rb++++=ever
handled ^vbd+++xvbn+=handled
a ^at++++=a
tool ^nn++++=tool.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
too ^ql++++=too
good ^jj++++=good-hearted.
- ^zz++++=EXTRAWORD
hearted ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
me ^pp1o+pp1+++=me
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
Give ^vb++++=Give
away ^rb+phrv+++=away
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
Shirt ^nn++++=Shirt
off ^rp+pl+++=off
me ^pp1o+pp1+++=me
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
no ^at++++=no
visible ^jj+atrb+++=visible
shirt ^nn++++=shirt.
. ^zz++++=EXTRAWORD
At ^rb++++=At
a ^at++++=a
corner ^nn++++=corner
they ^pp3a+pp3+++=they
passed ^vbd+++xvbnx+=passed
beneath ^in+pl+++=beneath
an ^at++++=an
elevated ^jj+++xvbn+=elevated
station ^npl+nom+++=station.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
stairways ^rb++++=stairways
spread ^xvbn+++xvbn+=spread
over ^in++++=over
the ^ati++++=the
pavement ^nn+nom+++=pavement
like ^in++++=like
the ^ati++++=the
jointed ^jj+atrb++xvbn+=jointed
legs ^nns++++=legs
of ^in++++=of
a ^at++++=a
monstrous ^jj+atrb+++=monstrous
crab ^nn++++=crab.
. ^zz++++=EXTRAWORD
Above ^jjb++++=Above,
, ^zz++++=EXTRAWORD
a ^at++++=a
train ^nn++++=train
burst ^vbd+++xvbn+=burst
from ^in++++=from
the ^ati++++=the
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
window ^nn++++=window
after ^in++++=after
window ^nn++++=window
blazing ^jj++++=blazing.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
breath ^nn++++=breath
the ^ati++++=the
wet ^jj+atrb+++=wet
street ^nn++++=street
was ^vbd+bedz+vrb++=was
striped ^jj+pred+++=striped
with ^in++++=with
light ^nn++++=light,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
the ^ati++++=the
black ^jj+atrb+++=black
structure ^nn++++=structure
trembled ^vbd+++xvbn+=trembled
in ^in++++=in
thunder ^nn++++=thunder.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
fist ^nn++++=fist
at ^in++++=at
it ^pp3+it+++=it
cheerfully ^rb++++=cheerfully.
. ^zz++++=EXTRAWORD
" ^zz++++="Ride
ride ^vb++++=EXTRAWORD
in ^in++++=in
them ^pp3o+pp3+++=them
cars ^nns++++=cars
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
want ^vb++++=want,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
