# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
At ^rb++++=At
lonely ^jj+atrb+++=lonely
heart ^nn++++=heart
within ^in++++=within
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
strong ^jj+pred+++=strong,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
denied ^vprf+++xvbnx+=denied
him ^pp3o+pp3+++=him
tenderness ^nns+nom+++=tenderness;
; ^zz++++=EXTRAWORD
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
would ^md+prd+++=would
not ^xnot++not++=not
beg ^vb++++=beg,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
supposed ^vprf+++xvbnx+=supposed
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
desire ^nn++++=desire.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+vrb++=are
all ^abn++++=all
unjust ^jj++++=unjust
in ^in++++=in
this ^dt+dem+++=this
way ^nn++++=way,
, ^zz++++=EXTRAWORD
giving ^vbg+++xvbg+=giving
freely ^rb++++=freely
to ^in++++=to
clamorous ^jj+atrb+++=clamorous
grief ^nn++++=grief
and ^cc++++=and
passing ^nvbg+++xvbg+=passing
by ^in++++=by
the ^ati++++=the
silent ^jj+atrb+++=silent
sufferer ^nn+nom+++=sufferer,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
may ^md+pos+++=may
need ^vb++++=need
us ^pp1o+pp1+++=us
most ^ap+emph+++=most.
. ^zz++++=EXTRAWORD
Pride ^nn++++=Pride
is ^vbz+bez+vrb++=is
sometimes ^rb++++=sometimes
only ^rb+down+++=only
pain ^nn++++=pain
standing ^vwbg+++xvbg+=standing
upright ^jj++++=upright.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
no ^at++++=no
cup ^nn++++=cup
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
basin ^nn++++=basin
of ^in++++=of
warm ^jj+atrb+++=warm
water ^nn++++=water,
, ^zz++++=EXTRAWORD
a ^at++++=a
clean ^jj+atrb+++=clean
towel ^nn++++=towel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
small ^jj+atrb+++=small
brush ^nn++++=brush
I ^pp1a+pp1+++=I
kept ^vbd+++xvbnx+=kept
for ^in++++=for
such ^abl++++=such
offices ^nns++++=offices.
. ^zz++++=EXTRAWORD
" ^zz++++="John,"
john ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
with ^in++++=with
more ^rbr++++=more
humility ^nn+nom+++=humility
than ^cs+sub+++=than
he ^pp3a+pp3+++=he
could ^md+pos+++=could
have ^vb+hv+aux++=have
guessed ^vprf+++xvbnx+=guessed,
, ^zz++++=EXTRAWORD
" ^zz++++="your
your ^pp$+pp2+++=EXTRAWORD
hair ^nn++++=hair
is ^vbz+bez+vrb++=is
untidy ^jj+pred+++=untidy.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
me ^pp1o+pp1+++=me
set ^vbd+++xvbn+=set
it ^pp3+it+++=it
right ^jj++++=right?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
faint ^jj+atrb+++=faint
color ^nn++++=color
came ^vbd+++xvbn+=came
into ^in+ppvb+++=into
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
time ^nn++++=time,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am."
'am." ^nn+++??+=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
bathed ^vbd+++xvbnx+=bathed
his ^pp$+pp3+++=his
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
brushed ^j+++xvbn+=brushed
back ^jjb++++=back
the ^ati++++=the
thick ^jj+atrb+++=thick
brown ^jj+atrb+++=brown
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
straightened ^j+++xvbn+=straightened
the ^ati++++=the
coarse ^jj+atrb+++=coarse
hospital ^nn+nom+++=hospital
shirt ^nn++++=shirt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
arranged ^vbd+vsua++xvbn+=arranged
the ^ati++++=the
blanket ^nn++++=blanket
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
wounded ^jj+atrb++xvbn+=wounded
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
were ^vbd+bed+vrb++=were
trifles ^nns++++=trifles;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
human ^jj+atrb+++=human
love ^nn++++=love,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
it ^pp3+it+++=it
can ^md+pos+++=can
do ^vb+do+vrb++=do
no ^at++++=no
great ^jj+atrb+++=great
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
puts ^vbz++++=puts
its ^pp$+it+++=its
whole ^jj+atrb+++=whole
soul ^nn++++=soul
into ^in++++=into
trifles ^nns++++=trifles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
makes ^vbz++++=makes
life ^nn++++=life
beautiful ^jj++++=beautiful
and ^cc++++=and
outlives ^nns++++=outlives
death ^nn++++=death.
. ^zz++++=EXTRAWORD
John ^np++++=John
lay ^vbd+++xvbn+=lay
perfectly ^rb+amp+++=perfectly
still ^rb++++=still.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
he ^pp3a+pp3+++=he
shut ^vbd+++xvbnx+=shut
his ^pp$+pp3+++=his
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
the ^ati++++=the
movement ^nn+nom+++=movement
of ^in++++=of
the ^ati++++=the
brush ^nn++++=brush
had ^vbd+hvd+aux++=had
hurt ^vprf+++xvbnx+=hurt
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am.
'am. ^nn+++??+=EXTRAWORD
It ^pp3+it+++=It
feels ^vbz+vprv+++=feels
like ^in++++=like
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
From ^in++++=From
that ^dt+dem+++=that
hour ^nn++++=hour
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
special ^jj+atrb+++=special
charge ^nn++++=charge,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
agreement ^nn+nom+++=agreement
passed ^vbd+++xvbn+=passed
between ^in++++=between
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
brought ^vbd+++xvbnx+=brought
him ^pp3o+pp3+++=him
flowers ^nns+nom+++=flowers
when ^wrb+who+++=when
any ^dti++++=any
could ^md+pos+++=could
be ^vb+be+aux++=be
found ^vpsv++agls+xvbnx+=found,
, ^zz++++=EXTRAWORD
a ^ap++++=a
few ^ap"++++=few
snowdrops ^nns+++??+=snowdrops
from ^in++++=from
the ^ati++++=the
chaplain ^nn++++=chaplain's
's ^$++++=EXTRAWORD
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
a ^at++++=a
sprig ^nn+++??+=sprig
of ^in++++=of
cedar ^nn++++=cedar,
, ^zz++++=EXTRAWORD
once ^rb+tm+++=once
a ^at++++=a
brave ^jj++++=brave
little ^ap++++=little
cluster ^nn+nom+++=cluster
of ^in++++=of
violets ^nns+nom+++=violets
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
traveled ^vprf+++xvbnx+=traveled
in ^in++++=in
a ^at++++=a
parcel ^nn++++=parcel
from ^in++++=from
the ^ati++++=the
North ^np+pl+++=North.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
liked ^vbd+++xvbnx+=liked
them ^pp3o+pp3+++=them
with ^in++++=with
a ^at++++=a
shy ^jj+atrb+++=shy
fondness ^nns+nom+++=fondness,
, ^zz++++=EXTRAWORD
touching ^jj+++xvbg+=touching
them ^pp3o+pp3+++=them
to ^in++++=to
his ^pp$+pp3+++=his
lips ^nns++++=lips
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
set ^vbd+++xvbnx+=set
them ^pp3o+pp3+++=them
in ^in++++=in
a ^at++++=a
bottle ^nn++++=bottle
beside ^in+pl+++=beside
the ^ati++++=the
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
read ^vbd+vprv++xvbnx+=read
to ^in++++=to
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
evenings ^nns++++=evenings,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
long ^jj+atrb+++=long
sermons ^nns++++=sermons,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
preferred ^vbd+++xvbnx+=preferred
the ^ati++++=the
histories ^nns++++=histories
of ^in++++=of
David ^np++++=David
and ^cc++++=and
Jonathan ^np+nom+++=Jonathan,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Psalms ^np+++??+=Psalms
which ^whp+rel+subj++=which
speak ^vb++++=speak
of ^in++++=of
mountains ^nns++++=mountains,
, ^zz++++=EXTRAWORD
storms ^nns++++=storms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
shadow ^nn++++=shadow
of ^in++++=of
wings ^nns++++=wings.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
he ^pp3a+pp3+++=he
talked ^vbd+++xvbnx+=talked
of ^in++++=of
Virginia ^np++++=Virginia:
: ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
forge ^nn++++=forge
beside ^in+pl+++=beside
a ^at++++=a
sycamore ^nn+++??+=sycamore
tree ^nn++++=tree;
; ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
sparks ^np++++=sparks
flying ^vwbg+++xvbg+=flying
upward ^jjb++++=upward
on ^in++++=on
summer ^nn++++=summer
nights ^nns++++=nights;
; ^zz++++=EXTRAWORD
of ^in++++=of
his ^pp$+pp3+++=his
mother ^nn++++=mother
sitting ^vwbg+++xvbg+=sitting
near ^in+pl+++=near
the ^ati++++=the
door ^nn++++=door
with ^in++++=with
her ^pp$+pp3+++=her
sewing ^nn++++=sewing;
; ^zz++++=EXTRAWORD
of ^in++++=of
Ben ^np++++=Ben,
, ^zz++++=EXTRAWORD
the ^ati++++=the
next ^ap++++=next
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
steady ^jj++++=steady
but ^cc++++=but
too ^rb++++=too
ready ^jj++++=ready
to ^to+jcmp+++=to
doubt ^vb++++=doubt
himself ^ppl+pp3+++=himself;
; ^zz++++=EXTRAWORD
of ^in++++=of
Ruth ^np+++??+=Ruth
and ^cc++++=and
little ^ap++++=little
May ^md+pos+++=May;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
Thomas ^np++++=Thomas,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
could ^md+pos+++=could
mimic ^vb++++=mimic
every ^at++++=every
bird ^nn++++=bird
in ^in++++=in
the ^ati++++=the
woods ^nns++++=woods.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
praised ^vbd+++xvbn+=praised
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
learned ^vbd+vprv+tht0+xvbnx+=learned
his ^pp$+pp3+++=his
virtues ^nns++++=virtues
as ^ql++++=as
one ^cd1++++=one
discovers ^nns+nom+++=discovers
a ^at++++=a
spring ^nn++++=spring
beneath ^in+pl+++=beneath
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
by ^in++++=by
following ^xvbg+++xvbg+=following
the ^ati++++=the
signs ^nns++++=signs
of ^in++++=of
refreshment ^nn+nom+++=refreshment
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
spread ^vprf+++xvbnx+=spread
around ^rp++++=around.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
comrades ^nns++++=comrades
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
strongest ^jjt+atrb+++=strongest
man ^nn++++=man
in ^in++++=in
his ^pp$+pp3+++=his
company ^nn++++=company,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
never ^rb++++=never
used ^vbd+++xvbn+=used
his ^pp$+pp3+++=his
strength ^nn++++=strength
to ^to++++=to
shame ^vbi++++=shame
a ^at++++=a
weaker ^jjr+atrb+++=weaker
one ^pn++++=one;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
shared ^vprf+++xvbnx+=shared
his ^pp$+pp3+++=his
blanket ^nn++++=blanket
with ^in++++=with
a ^at++++=a
feverish ^jj+atrb+++=feverish
boy ^nn++++=boy
through ^in++++=through
a ^at++++=a
night ^nn++++=night
of ^in++++=of
freezing ^nn++++=freezing
rain ^nn++++=rain;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
back ^jjb++++=back
under ^in++++=under
fire ^nn++++=fire
for ^in++++=for
Billy ^np++++=Billy
Crane ^nn++++=Crane,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
received ^vbd+++xvbn+=received
his ^pp$+pp3+++=his
mortal ^jj++++=mortal
wound ^xvbn+++xvbn+=wound
while ^cs+sub+++=while
bringing ^vbg+++xvbg+=bringing
water ^nn++++=water
to ^in++++=to
men ^nns++++=men
who ^whp+rel+subj++=who
could ^md+pos+++=could
not ^xnot++not++=not
reach ^vb++++=reach
the ^ati++++=the
stream ^nn++++=stream.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
repeated ^vbd+++xvbnx+=repeated
some ^dti++++=some
part ^nn++++=part
of ^in++++=of
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
frowned ^vbd+++xvbnx+=frowned
slightly ^rb+down+++=slightly.
. ^zz++++=EXTRAWORD
" ^zz++++="They'd
they ^pp3a+pp3+++=EXTRAWORD
'd ^md+prd+aux++0=EXTRAWORD
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
the ^ati++++=the
same ^ap++++=same,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am."
'am." ^nn+++??+=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
all ^rb++++=all."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
most ^ap+emph+++=most,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
argument ^nn+nom+++=argument
could ^md+pos+++=could
move ^vb++++=move
him ^pp3o+pp3+++=him
from ^in++++=from
that ^dt+dem+++=that
generous ^jj+atrb+++=generous
falsehood ^nn+nom+++=falsehood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
surgeon ^nn++++=surgeon,
, ^zz++++=EXTRAWORD
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Hale ^np++++=Hale,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
watched ^vprf+++xvbnx+=watched
him ^pp3o+pp3+++=him
with ^in++++=with
increasing ^xvbg+++xvbg+=increasing
gravity ^nn+nom+++=gravity.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
after ^in++++=after
dressing ^xvbg+++xvbg+=dressing
the ^ati++++=the
wound ^nn+++xvbn+=wound,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
beckoned ^vbd+++xvbnx+=beckoned
me ^pp1o+pp1+++=me
into ^in++++=into
the ^ati++++=the
passage ^nn+nom+++=passage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
there ^ex+pex+++=there
burned ^vbd+++xvbn+=burned
dimly ^rb+cnj+++=dimly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
through ^in++++=through
an ^at++++=an
open ^jj+atrb+++=open
door ^nn++++=door
came ^vbd+++xvbn+=came
the ^ati++++=the
sharp ^jj+atrb+++=sharp
cry ^nn++++=cry
of ^in++++=of
a ^at++++=a
man ^nn++++=man
under ^in++++=under
examination ^nn+nom+++=examination.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
cannot ^md+pos+not++=cannot
last ^rb+cnj+++=last,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
doctor ^nn++++=doctor
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
lung ^nn++++=lung
is ^vbz+bez+aux++=is
badly ^rb++splt++=badly
torn ^vpsv++agls+xvbnx+=torn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
inflammation ^nn+nom+++=inflammation
has ^vbz+hvz+aux++=has
begun ^vprf+++xvbnx+=begun.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
days ^nns++++=days,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
less ^rbr++++=less."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
known ^vprf++tht0+xvbnx+=known
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
hope ^nn++++=hope,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
obstinate ^jj++++=obstinate
little ^ap++++=little
rebel ^nn++++=rebel,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
its ^pp$+it+++=its
flag ^nn++++=flag
flying ^vwbg+++xvbg+=flying
in ^in++++=in
some ^dti++++=some
hidden ^jj+++xvbn+=hidden
corner ^npl++++=corner
of ^in++++=of
my ^pp$+pp1+++=my
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
At ^in++++=At
his ^pp$+pp3+++=his
words ^nns++++=words
it ^pp3+it+++=it
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+aux++=EXTRAWORD
he ^pp3a+pp3+++=he
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
suspects ^vbz+vprv+++=suspects.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
asked ^vbd+vsua++xvbnx+=asked
me ^pp1o+pp1+++=me
this ^dt+dem+++=this
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
him ^pp3o+pp3+++=him
off ^rp+pl+++=off.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
trusts ^nns++++=trusts
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
best ^jjt++++=best."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
must ^md+nec+++=must
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
question ^nn+nom+++=question
was ^vbd+bedz+vrb++=was
childish ^jj+pred+++=childish,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
angry ^jj++++=angry;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
death ^nn++++=death
enough ^dt++++=enough
to ^to++++=to
hate ^vbi++++=hate
its ^pp$+it+++=its
errands ^nns+++??+=errands,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
not ^xnot++not++=not
enough ^qlp++++=enough
to ^to++++=to
refuse ^vbi++++=refuse
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Because,"
because ^cs+cos+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Hale ^np++++=Hale
gently ^rb+cnj+++=gently,
, ^zz++++=EXTRAWORD
" ^zz++++="he
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
family ^nn++++=family,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
possibly ^rb++++=possibly
things ^nns++++=things
to ^to++++=to
say ^vbi+vpub+++=say.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
tell ^vb++++=tell
him ^pp3o+pp3+++=him
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
speaks ^vbz++++=speaks
more ^rbr++++=more
freely ^rb++++=freely
to ^in++++=to
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
back ^jjb++++=back
to ^in++++=to
his ^pp$+pp3+++=his
work ^nn++++=work,
, ^zz++++=EXTRAWORD
leaving ^jj+++xvbg+=leaving
me ^pp1o+pp1+++=me
in ^in++++=in
the ^ati++++=the
passage ^nn+nom+++=passage
with ^in++++=with
the ^ati++++=the
sentence ^nn+nom+++=sentence
laid ^vbd+++xvbn+=laid
upon ^in++++=upon
me ^pp1o+pp1+++=me
like ^in++++=like
a ^at++++=a
command ^nn++++=command.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
night ^nn++++=night
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
speak ^vb++++=speak.
. ^zz++++=EXTRAWORD
John ^np++++=John
noticed ^vbd+vprv++xvbn+=noticed
my ^pp$+pp1+++=my
constraint ^jj+++xvbn+=constraint,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
spared ^vbd+++xvbn+=spared
me ^pp1o+pp1+++=me
by ^in++++=by
pretending ^xvbg+++xvbg+=pretending
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
weaker ^jjr+pred+++=weaker.
. ^zz++++=EXTRAWORD
Four ^cd++++=Four
small ^jj+atrb+++=small
marks ^nns++++=marks,
, ^zz++++=EXTRAWORD
made ^xvbn+++xvbn+=made
by ^in++++=by
the ^ati++++=the
surgeon ^nn++++=surgeon's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers
while ^cs+sub+++=while
examining ^vbg+++xvbg+=examining
his ^pp$+pp3+++=his
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
white ^jj++++=white
against ^in++++=against
the ^ati++++=the
bruised ^jj+atrb++xvbn+=bruised
skin ^nn++++=skin;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
breath ^nn++++=breath
came ^vbd+++xvbn+=came
with ^in++++=with
a ^at++++=a
soft ^jj+atrb+++=soft
inward ^jjb+atrb+++=inward
catch ^nn++++=catch;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
time ^nn++++=time
to ^in++++=to
time ^nn++++=time
a ^at++++=a
red ^jj+atrb+++=red
stain ^nn++++=stain
touched ^vbd+++xvbn+=touched
the ^ati++++=the
handkerchief ^nn++++=handkerchief
at ^in++++=at
his ^pp$+pp3+++=his
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
clear ^jj+pred+++=clear.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
ward ^nn++++=ward
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
put ^vpsv++agls+xvbnx+=put
in ^rb+phrv+++=in
order ^nn++++=order,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Ma'am,
ma ^npt++++=EXTRAWORD
'am, ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
sit ^vb++++=sit
down ^rb+phrv+++=down
a ^at++++=a
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
too ^rb++++=too
busy ^jj++++=busy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him
and ^cc++++=and
took ^vbd+++xvbn+=took
up ^rb+phrv+++=up
the ^ati++++=the
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
foolishly ^rb++++=foolishly
rearranging ^jj+++xvbg+=rearranging
them ^pp3o+pp3+++=them
to ^to++++=to
avoid ^vbi++++=avoid
his ^pp$+pp3+++=his
look ^nn++++=look.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
doctor ^nn++++=doctor
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
much ^rb++++=much
yesterday ^nr+tm+++=yesterday."
. ^zz++++=EXTRAWORD
