# ^zz++++=##
# ^zz++++=EXTRAWORD
A ^at++++=A
. ^zz++++=EXTRAWORD
Edwin ^np++++=Edwin
offered ^vbd+++xvbn+=offered
himself ^ppl+pp3+++=himself
and ^cc++++=and
was ^vbd+bedz+aux++=was
accepted ^vpsv++agls+xvbnx+=accepted.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
then ^rn+tm+++=then
informed ^vbd+vpub+tht0+xvbn+=informed
his ^pp$+pp3+++=his
benefactor ^nn++++=benefactor
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
intended ^vbd+vsua++xvbnx+=intended
to ^to+vcmp+++=to
depart ^vbi++++=depart
within ^in++++=within
a ^at++++=a
fortnight ^nn++++=fortnight.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Darlington ^np++++=Darlington
laid ^vbd+++xvbn+=laid
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
spectacles ^nns++++=spectacles
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him
with ^in++++=with
unfeigned ^jj+atrb++xvbn+=unfeigned
astonishment ^nn+nom+++=astonishment.
. ^zz++++=EXTRAWORD
" ^zz++++="Leave
leave ^vb++++=EXTRAWORD
my ^pp$+pp1+++=my
counting ^nvbg+++xvbg+=counting-room?
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Leave ^vb++++=Leave
this ^dt+dem+++=this
house ^nn++++=house?
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
Edwin ^np++++=Edwin,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
dissatisfaction ^nn+nom+++=dissatisfaction
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
concealed ^vbd+++xvbn+=concealed
from ^in++++=from
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="None,
none ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
received ^vprf+++xvbnx+=received
only ^rb+down+++=only
kindness ^nns+nom+++=kindness."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
your ^pp$+pp2+++=your
salary ^nn++++=salary
insufficient ^jj++++=insufficient?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
more ^rbr++++=more
liberal ^jj+pred+++=liberal
than ^in++++=than
my ^pp$+pp1+++=my
services ^nns++++=services
deserve ^vb++++=deserve."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
quarreled ^vbd+++xvbn+=quarreled
with ^in++++=with
anyone ^pn++++=anyone?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
no ^at++++=no
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
conjure ^nn+++??+=conjure
up ^rp++++=up
the ^ati++++=the
necessity ^nn+nom+++=necessity
of ^in++++=of
crossing ^xvbg+++xvbg+=crossing
half ^abn++++=half
the ^ati++++=the
world ^nn++++=world?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Edwin ^np++++=Edwin's
's ^$++++=EXTRAWORD
cheek ^nn++++=cheek
flushed ^vbd+++xvbn+=flushed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
answer ^nn++++=answer
was ^vbd+bedz+vrb++=was
steady ^jj+pred+++=steady.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
believe ^vb+vprv+tht0++=believe
the ^ati++++=the
change ^nn++++=change
will ^md+prd+++=will
be ^vb+be+vrb++=be
advantageous ^jj+pred+++=advantageous."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
your ^pp$+pp2+++=your
fortune ^nn++++=fortune,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
will ^md+prd+++=will
it ^pp3+it+++=it
be ^vb+be+vrb++=be
advantageous ^jj+pred+++=advantageous
to ^in++++=to
your ^pp$+pp2+++=your
happiness ^nns+nom+++=happiness?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
of ^in++++=of
less ^rbr++++=less
consequence ^nn+nom+++=consequence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Darlington ^np++++=Darlington
regarded ^vwbn+++xvbn+=regarded
him ^pp3o+pp3+++=him
keenly ^rb++++=keenly.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
all ^abn++++=all
persuasion ^nn++++=persuasion
failed ^vbd+++xvbn+=failed.
. ^zz++++=EXTRAWORD
Edwin ^np++++=Edwin
was ^vbd+bedz+vrb++=was
respectful ^jj+pred+++=respectful,
, ^zz++++=EXTRAWORD
grateful ^jj++++=grateful,
, ^zz++++=EXTRAWORD
immovable ^jj++++=immovable.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
assign ^vb++++=assign
no ^at++++=no
cause ^nn++++=cause
beyond ^in++++=beyond
a ^at++++=a
desire ^nn++++=desire
for ^in++++=for
wider ^jjr+atrb+++=wider
experience ^nn+nom+++=experience
and ^cc++++=and
independence ^nn+nom+++=independence.
. ^zz++++=EXTRAWORD
The ^ati++++=The
merchant ^nn+nom+++=merchant,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
never ^rb++splt++=never
used ^vprf+++xvbnx+=used
benefits ^nns++++=benefits
as ^ql++++=as
chains ^nns++++=chains,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
forbid ^vb+vsua+++=forbid
him ^pp3o+pp3+++=him
to ^to++++=to
go ^vbi++++=go;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
wounded ^vpsv++by+xvbnx+=wounded
by ^in++++=by
the ^ati++++=the
reserve ^nn++++=reserve
and ^cc++++=and
disturbed ^vpsv++by+xvbn+=disturbed
by ^in++++=by
the ^ati++++=the
determination ^nn+nom+++=determination.
. ^zz++++=EXTRAWORD
Kate ^np++++=Kate
received ^vbd+++xvbn+=received
the ^ati++++=the
news ^nn++++=news
with ^in++++=with
far ^rb+pl+++=far
less ^rbr++++=less
composure ^nn++++=composure.
. ^zz++++=EXTRAWORD
" ^zz++++="Valparaiso!"
valparaiso ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
when ^wrb+who+++=when
did ^vbd+dod+aux++=did
Edwin ^np++++=Edwin
become ^vb++++=become
weary ^jj++++=weary
of ^in++++=of
us ^pp1o+pp1+++=us?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
weary ^jj+pred+++=weary
of ^in++++=of
nothing ^pn++++=nothing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
her ^pp3o+pp3+++=her
father ^npt++++=father.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
his ^pp$+pp3+++=his
conduct ^nn++++=conduct
is ^vbz+bez+vrb++=is
without ^in++++=without
reason ^nn++++=reason."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
reason ^nn++++=reason,
, ^zz++++=EXTRAWORD
depend ^vb++++=depend
upon ^in++++=upon
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
young ^jj+atrb+++=young
gentleman ^nn+nom+++=gentleman
chooses ^vbz++++=chooses
to ^to++++=to
keep ^vbi++++=keep
it ^pp3+it+++=it
locked ^vbd+++xvbn+=locked
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
breast ^nn++++=breast."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Kate ^np++++=Kate
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
following ^jj+atrb++xvbg+=following
days ^nns++++=days
she ^pp3a+pp3+++=she
watched ^vbd+++xvbnx+=watched
Edwin ^np++++=Edwin
with ^in++++=with
an ^at++++=an
attention ^nn+nom+++=attention
sharpened ^vwbn+++xvbn+=sharpened
by ^in++++=by
pain ^nn++++=pain.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
avoided ^vbd+++xvbnx+=avoided
being ^vbg+beg++xvbg+=being
alone ^rb++++=alone
with ^in++++=with
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
she ^pp3a+pp3+++=she
sometimes ^rb++++=sometimes
found ^vbd+vprv+tht0+xvbn+=found
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
fixed ^vbd+++xvbn+=fixed
upon ^in++++=upon
her ^pp$+pp3+++=her
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
believed ^vbd+vprv+tht0+xvbnx+=believed
himself ^ppl+pp3+++=himself
unobserved ^jj++++=unobserved.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
joined ^vbd+++xvbnx+=joined
the ^ati++++=the
family ^nn++++=family
in ^in++++=in
the ^ati++++=the
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
accustomed ^vbd+++xvbn+=accustomed
cheerfulness ^nns+nom+++=cheerfulness
had ^vbd+hvd+aux++=had
vanished ^vprf+++xvbnx+=vanished.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
she ^pp3a+pp3+++=she
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
his ^pp$+pp3+++=his
voyage ^nn++++=voyage,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
grew ^vbd+++xvbnx+=grew
embarrassed ^jj+++xvbn+=embarrassed;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
his ^pp$+pp3+++=his
return ^nn++++=return,
, ^zz++++=EXTRAWORD
a ^at++++=a
shadow ^nn++++=shadow
crossed ^vbd+++xvbn+=crossed
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
signs ^nns++++=signs,
, ^zz++++=EXTRAWORD
insignificant ^jj++++=insignificant
to ^in++++=to
vanity ^nn++++=vanity
and ^cc++++=and
invisible ^jj++++=invisible
to ^in++++=to
stupidity ^nn+nom+++=stupidity,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
clear ^vb++++=clear
enough ^qlp++++=enough
to ^in++++=to
affection ^nn+nom+++=affection.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
afternoon ^nn++++=afternoon
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
library ^npl+nom+++=library
arranging ^vwbg+vsua++xvbg+=arranging
certain ^jj+atrb+++=certain
papers ^nns++++=papers
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
leave ^vbi++++=leave
in ^in++++=in
order ^nn++++=order.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
beat ^vbd+++xvbn+=beat
softly ^rb++++=softly
against ^in++++=against
the ^ati++++=the
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
gray ^np++++=gray
light ^nn++++=light
gave ^vbd+++xvbn+=gave
to ^in++++=to
his ^pp$+pp3+++=his
serious ^jj+atrb+++=serious
countenance ^nn+nom+++=countenance
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
deeper ^jjr+atrb+++=deeper
sadness ^nns+nom+++=sadness.
. ^zz++++=EXTRAWORD
" ^zz++++="Edwin,"
edwin ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
to ^to++++=to
ask ^vbi++++=ask
you ^pp2+pp2+++=you
a ^at++++=a
question ^nn+nom+++=question."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rose ^vbd+++xvbnx+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hope ^nn++++=hope
I ^pp1a+pp1+++=I
can ^md+pos+++=can
answer ^vb++++=answer
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hope ^nn++++=hope
so ^ql++++=so
too ^ql++++=too.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
going ^vbg+++xvbg+=going
away ^rp+pl+++=away?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
the ^ati++++=the
reasons ^nns++++=reasons
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
your ^pp$+pp2+++=your
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Those
those ^dt+dem+++=EXTRAWORD
reasons ^nns++++=reasons
satisfy ^vb++++=satisfy
neither ^dt++neg++=neither
him ^pp3o+pp3+++=him
nor ^cc++neg++=nor
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Edwin ^np++++=Edwin
turned ^vbd+++xvbn+=turned
toward ^in++++=toward
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
the ^ati++++=the
only ^rb+down+++=only
ones ^cd1s++++=ones
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
at ^in++++=at
liberty ^nn++++=liberty
to ^to++++=to
give ^vbi++++=give."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
others ^aps++++=others."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
no ^at++++=no
reply ^nn++++=reply.
. ^zz++++=EXTRAWORD
Kate ^np++++=Kate
approached ^vbd+++xvbn+=approached
him ^pp3o+pp3+++=him
with ^in++++=with
less ^rbr++++=less
playfulness ^nns+nom+++=playfulness
than ^in++++=than
was ^vbd+bedz+vrb++=was
usual ^jj+pred+++=usual
in ^in++++=in
her ^pp$+pp3+++=her
manner ^nn++++=manner.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
offended ^vbd+++xvbnx+=offended
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You!"
you ^pp2+pp2+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
word ^nn++++=word
escaped ^vbd+++xvbn+=escaped
with ^in++++=with
such ^abl++++=such
warmth ^nn++++=warmth
that ^tht+rel+++=that
denial ^nn++++=denial
became ^vbd+++xvbn+=became
unnecessary ^jj++++=unnecessary.
. ^zz++++=EXTRAWORD
" ^zz++++="Never."
never ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
unhappy ^jj++++=unhappy
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
be ^vbi++vrb++=be
happy ^jj+pred+++=happy
away ^rp+pl+++=away?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hand ^nn++++=hand
trembled ^vbd+++xvbn+=trembled
among ^in++++=among
the ^ati++++=the
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
do ^vbi++++=do
my ^pp$+pp1+++=my
duty ^nn++++=duty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Kate ^np++++=Kate's
's ^$++++=EXTRAWORD
perceptive ^jj+atrb+++=perceptive
eyes ^nns++++=eyes
rested ^vbd+++xvbn+=rested
upon ^in++++=upon
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
A ^at++++=A
sudden ^jj++++=sudden
light ^jj++++=light
entered ^jj+++xvbn+=entered
her ^pp$+pp3+++=her
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
confusion ^nn++++=confusion,
, ^zz++++=EXTRAWORD
tenderness ^nns+nom+++=tenderness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
strange ^jj+atrb+++=strange
joy ^nn++++=joy
which ^whp+rel+obj++=which
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
never ^rb++splt++=never
felt ^vprf+++xvbnx+=felt
when ^wrb+who+whcl++=when
surrounded ^vpsv++by+xvbn+=surrounded
by ^in++++=by
more ^rbr++++=more
splendid ^jj+atrb+++=splendid
admirers ^nns+nom+++=admirers.
. ^zz++++=EXTRAWORD
Edwin ^np++++=Edwin
could ^md+pos+++=could
endure ^vb++++=endure
her ^pp$+pp3+++=her
gaze ^nn++++=gaze
no ^at++++=no
longer ^rbr++++=longer.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
up ^rb+phrv+++=up
a ^at++++=a
packet ^nn++++=packet,
, ^zz++++=EXTRAWORD
laid ^j+++xvbn+=laid
it ^pp3+it+++=it
down ^in++++=down
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
appeared ^vbd+seem++xvbn+=appeared
deeply ^rb++++=deeply
interested ^jj++++=interested
in ^in++++=in
a ^at++++=a
ribbon ^nn++++=ribbon
which ^whp+rel+subj++=which
required ^vbd+++xvbn+=required
no ^at++++=no
attention ^nn+nom+++=attention
whatever ^nn+nom+++=whatever.
. ^zz++++=EXTRAWORD
" ^zz++++="Edwin,"
edwin ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
because ^cs+cos+++=because
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
someone ^pn++++=someone
here ^rn+pl+++=here
whom ^whp+wpor+++=whom
you ^pp2+pp2+++=you
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
forget ^vbi+vprv+++=forget?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
became ^vbd+++xvbn+=became
crimson ^nn+++??+=crimson.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
silences ^nns+nom+++=silences
more ^rbr++++=more
explicit ^jj++++=explicit
than ^in++++=than
declarations ^nns+nom+++=declarations.
. ^zz++++=EXTRAWORD
Kate ^np++++=Kate
had ^vbd+hvd+aux++=had
received ^vprf+++xvbnx+=received
her ^pp$+pp3+++=her
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
compel ^vb++++=compel
him ^pp3o+pp3+++=him
to ^in++++=to
dishonor ^nn++++=dishonor
his ^pp$+pp3+++=his
resolution ^nn+nom+++=resolution
by ^in++++=by
a ^at++++=a
confession ^nn++++=confession
he ^pp3a+pp3+++=he
believed ^vbd+vprv++xvbnx+=believed
forbidden ^vbd+++xvbn+=forbidden.
. ^zz++++=EXTRAWORD
With ^in++++=With
feminine ^jj+atrb+++=feminine
delicacy ^nn+nom+++=delicacy
and ^cc++++=and,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
may ^md+pos+++=may
add ^vb+vpub+++=add,
, ^zz++++=EXTRAWORD
with ^in++++=with
feminine ^jj+atrb+++=feminine
decision ^nn++++=decision
she ^pp3a+pp3+++=she
merely ^rb+down+++=merely
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
sorry ^jj++++=sorry
that ^tht+jcmp+++=that
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
so ^ql++++=so
little ^ap++++=little
confidence ^nn+nom+++=confidence
in ^in++++=in
your ^pp$+pp2+++=your
friends ^nns++++=friends,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
left ^vbd+++xvbn+=left
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Edwin ^np++++=Edwin
remained ^vbd+++xvbn+=remained
motionless ^jj++++=motionless.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
feared ^vbd+vprv++xvbnx+=feared
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
secret ^nn++++=secret
was ^vbd+bedz+aux++=was
discovered ^vpsv++agls+xvbnx+=discovered;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
scarcely ^rb+down+++=scarcely
dared ^vbd+++xvbn+=dared
hope ^vb++++=hope
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
unwelcome ^jj++++=unwelcome.
. ^zz++++=EXTRAWORD
Kate ^np++++=Kate
went ^vbd+++xvbn+=went
directly ^rb++++=directly
to ^in++++=to
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^vbz+bez+vrb++0=EXTRAWORD
private ^jj+atrb+++=private
apartment ^nn+nom+++=apartment.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Darlington ^np++++=Darlington
was ^vbd+bedz+aux++=was
examining ^vbg+++xvbgx+=examining
a ^at++++=a
ledger ^np++++=ledger,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
one ^cd1++++=one
glance ^nn++++=glance
at ^rb++++=at
her ^pp3o+pp3+++=her
countenance ^nn+nom+++=countenance
caused ^vbd+++xvbn+=caused
him ^pp3o+pp3+++=him
to ^to++++=to
close ^vbi++++=close
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
child ^nn++++=child?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Father,
father ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
why ^wrb+who+whcl++=why
Edwin ^np++++=Edwin
is ^vbz+bez+aux++=is
going ^vbg+++xvbgx+=going."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Indeed!
indeed ^rb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
succeeded ^vprf+++xvbnx+=succeeded
where ^wrb+who+++=where
I ^pp1a+pp1+++=I
failed ^vbd+++xvbnx+=failed.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
this ^dt+dem+++=this
tremendous ^jj+atrb+++=tremendous
mystery ^nn+nom+++=mystery?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
in ^in++++=in
love ^nn++++=love."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
merchant ^nn+nom+++=merchant
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
brows ^nns++++=brows.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
common ^jj+atrb+++=common
misfortune ^nn++++=misfortune
at ^in++++=at
his ^pp$+pp3+++=his
age ^nn++++=age.
. ^zz++++=EXTRAWORD
With ^in++++=With
whom ^whp+rel+pied++=whom?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Darlington ^np++++=Darlington
rose ^vbd+++xvbn+=rose
and ^cc+phrs+++=and
walked ^vbd+++xvbn+=walked
twice ^rb++++=twice
across ^in+pl+++=across
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="Has
has ^vbz+hvz+aux++=EXTRAWORD
he ^pp3a+pp3+++=he
told ^vbd+vpub+tht0+xvbnx+=told
you ^pp2+pp2+++=you
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
