In ^in++++=In
Texas ^np++++=Texas
sheriff ^npt++++=sheriff
accompanied ^vwbn+++xvbn+=accompanied
by ^in++++=by
enough ^dt++++=enough
six ^cd++++=six-shooters
- ^zz++++=EXTRAWORD
shooters ^nns+nom+++=EXTRAWORD
to ^to++++=to
furnish ^vbi++++=furnish
a ^at++++=a
militia ^nn+++??+=militia
company ^nn++++=company.
. ^zz++++=EXTRAWORD
Ninde ^np++++=Ninde's
's ^$++++=EXTRAWORD
men ^nns++++=men
surrounded ^vbd+++xvbn+=surrounded
the ^ati++++=the
camp ^nn++++=camp,
, ^zz++++=EXTRAWORD
woke ^jj+atrb++xvbn+=woke
young ^jj+atrb+++=young
Gray ^np++++=Gray
and ^cc++++=and
the ^ati++++=the
others ^aps++++=others,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ordered ^jj+++xvbn+=ordered
them ^pp3o+pp3+++=them
to ^to++++=to
stand ^vbi++++=stand
away ^in+pl+++=away
from ^in"++++=from
their ^pp$+pp3+++=their
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Gray ^np++++=Gray
asked ^vbd+vsua++xvbn+=asked
whether ^cs+who+++=whether
Ninde ^np+++??+=Ninde
had ^vb+hv+vrb++=had
process ^nns+nom+++=process
good ^jj++++=good
in ^in++++=in
the ^ati++++=the
Territory ^nn++++=Territory.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
all ^abn++++=all
the ^ati++++=the
process ^nns+nom+++=process
I ^pp1a+pp1+++=I
need ^nn++++=need,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ninde ^np+++??+=Ninde,
, ^zz++++=EXTRAWORD
touching ^jj+++xvbg+=touching
his ^pp$+pp3+++=his
pistol ^nn++++=pistol.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
enough ^qlp++++=enough
to ^to++++=to
take ^vbi++++=take
the ^ati++++=the
horses ^nns++++=horses,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
the ^ati++++=the
taking ^jj+++xvbg+=taking
lawful ^jj++++=lawful."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Several ^ap++++=Several
of ^in++++=of
the ^ati++++=the
posse ^nn++++=posse
rattled ^vwbn+++xvbn+=rattled
their ^pp$+pp3+++=their
revolvers ^nns+nom+++=revolvers
and ^cc++++=and
made ^xvbn+++xvbn+=made
remarks ^nns++++=remarks
about ^in++++=about
gore ^np++++=gore.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
demonstrations ^nns+nom+++=demonstrations
were ^vbd+bed+vrb++=were
unnecessary ^jj+pred+++=unnecessary,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
the ^ati++++=the
herders ^nns+nom+++=herders
were ^vbd+bed+aux++=were
plainly ^rb++splt++=plainly
outnumbered ^vpsv++agls+xvbnx+=outnumbered.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Gray ^np++++=Gray
advised ^vwbn+vpub++xvbn+=advised
his ^pp$+pp3+++=his
companions ^nns++++=companions
not ^xnot++not++=not
to ^to++++=to
resist ^vbi++++=resist.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
also ^rb++++=also
advised ^vbd+vpub++xvbn+=advised
Ninde ^np+++??+=Ninde
that ^tht+rel+++=that
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
the ^ati++++=the
herd ^nn++++=herd
he ^pp3a+pp3+++=he
would ^md+prd+++=would
be ^vb+be+aux++=be
pursued ^vpsv++agls+xvbnx+=pursued,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
the ^ati++++=the
elder ^jjr++++=elder
Gray ^np++++=Gray
would ^md+prd+++=would
not ^xnot++not++=not
surrender ^nn+nom+++=surrender
his ^pp$+pp3+++=his
property ^nn++++=property
merely ^rb+down+++=merely
because ^cs+cos+++=because
a ^at++++=a
number ^nn++++=number
of ^in++++=of
armed ^xvbn+++xvbn+=armed
men ^nns++++=men
had ^vbd+hvd+aux++=had
stolen ^vprf+++xvbnx+=stolen
it ^pp3+it+++=it
under ^in++++=under
color ^nn++++=color
of ^in++++=of
office ^nn++++=office.
. ^zz++++=EXTRAWORD
Ninde ^np+++??+=Ninde
took ^vbd+++xvbn+=took
Gray ^np++++=Gray's
's ^$++++=EXTRAWORD
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
Unfortunately ^rb++++=Unfortunately
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
the ^ati++++=the
herd ^nn++++=herd
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
running ^vbg+++xvbgx+=running
with ^in++++=with
about ^in++++=about
sixty ^cd++++=sixty
head ^jjb++++=head
belonging ^jj+++xvbg+=belonging
to ^in++++=to
local ^jj+atrb+++=local
settlers ^nns+nom+++=settlers.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
from ^in++++=from
haste ^nn++++=haste,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
men ^nns++++=men
drove ^vbd+++xvbn+=drove
off ^in+pl+++=off
the ^ati++++=the
entire ^jjb+atrb+++=entire
bunch ^nn++++=bunch.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
the ^ati++++=the
sheriff ^nn++++=sheriff,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
entered ^vprf+++xvbnx+=entered
the ^ati++++=the
Territory ^nn++++=Territory
to ^to++++=to
execute ^vbi++++=execute
a ^at++++=a
Texas ^np++++=Texas
judgment ^nn+nom+++=judgment
upon ^in++++=upon
one ^cd1++++=one
man ^nn++++=man's
's ^$++++=EXTRAWORD
property ^nn++++=property,
, ^zz++++=EXTRAWORD
departed ^j+++xvbn+=departed
with ^in++++=with
the ^ati++++=the
property ^nn++++=property
of ^in++++=of
half ^nn++++=half
a ^at++++=a
dozen ^cd++++=dozen
men ^nns++++=men
against ^in++++=against
whom ^whp+rel+pied++=whom
no ^at++++=no
judgment ^nn+nom+++=judgment
existed ^vbd+++xvbn+=existed
anywhere ^rb++++=anywhere.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+aux++=was
doing ^vbg+++xvbgx+=doing
the ^ati++++=the
Sherlock ^np++++=Sherlock
act ^nn++++=act
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
of ^in++++=of
narrowing ^xvbg+++xvbg+=narrowing
the ^ati++++=the
number ^nn++++=number
of ^in++++=of
interested ^jj+atrb+++=interested
parties ^nns++++=parties,
, ^zz++++=EXTRAWORD
Ninde ^np+++??+=Ninde
had ^vbd+hvd+aux++=had
increased ^vprf+++xvbnx+=increased
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
As ^ql++++=As
soon ^rb+tm+++=soon
as ^in++++=as
the ^ati++++=the
raiders ^nns+nom+++=raiders
were ^vbd+bed+vrb++=were
clear ^jj+pred+++=clear,
, ^zz++++=EXTRAWORD
young ^jj+atrb+++=young
Gray ^np++++=Gray
sent ^vbd+++xvbn+=sent
word ^nn++++=word
to ^in++++=to
his ^pp$+pp3+++=his
father ^nn++++=father
and ^cc++++=and
to ^in++++=to
the ^ati++++=the
owners ^nns++++=owners
of ^in++++=of
the ^ati++++=the
missing ^jj+++xvbg+=missing
sixty ^cd++++=sixty
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
Horses ^nns++++=Horses
were ^vbd+bed+aux++=were
saddled ^vpsv++agls+xvbnx+=saddled
all ^abn++++=all
over ^in++++=over
that ^dt+dem+++=that
settlement ^nn+nom+++=settlement.
. ^zz++++=EXTRAWORD
Gray ^np++++=Gray's
's ^$++++=EXTRAWORD
brother ^nn++++=brother
came ^vbd+++xvbn+=came
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
as ^ql++++=as
did ^vbd+dod+vrb++=did
nephews ^nns++++=nephews,
, ^zz++++=EXTRAWORD
neighbors ^nns++++=neighbors,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
men ^nns++++=men
whose ^whp+rel+obj++=whose
brands ^nns++++=brands
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
swept ^vpsv++agls+xvbnx+=swept
away ^rp+pl+++=away
with ^in++++=with
the ^ati++++=the
herd ^nn++++=herd.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
wished ^vb+++xvbn+=wished
to ^to+vcmp+++=to
start ^vbi++++=start
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Gray ^np++++=Gray
insisted ^vbd+vpub++xvbn+=insisted
upon ^in++++=upon
knowing ^xvbg+++xvbg+=knowing
how ^wrb+who+whcl++=how
many ^ap++++=many
men ^nns++++=men
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
arms ^nns++++=arms
they ^pp3a+pp3+++=they
carried ^vbd+++xvbnx+=carried,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
where ^wrb+who+++=where
Ninde ^np+++??+=Ninde
was ^vbd+bedz+vrb++=was
likely ^jj+pred+++=likely
to ^to+jcmp+++=to
stop ^vbi++++=stop.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
angry ^jj+pred+++=angry,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
anger ^nn++++=anger
had ^vb+hv+aux++=had
not ^xnot++not++=not
yet ^rb++++=yet
deprived ^vwbn+++xvbn+=deprived
him ^pp3o+pp3+++=him
of ^in++++=of
judgment ^nn+nom+++=judgment.
. ^zz++++=EXTRAWORD
By ^in++++=By
daylight ^nn++++=daylight
the ^ati++++=the
rescue ^nn++++=rescue
party ^nn++++=party
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
trail ^nn++++=trail.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+aux++=did
not ^xnot++not++=not
let ^vb+++xvbn+=let
much ^ap++++=much
grass ^nn++++=grass
grow ^vb++++=grow
under ^in++++=under
their ^pp$+pp3+++=their
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
big ^jj+atrb+++=big
herd ^nn++++=herd
left ^vbd+++xvbn+=left
a ^at++++=a
sign ^nn++++=sign
that ^tht+ncmp+++=that
a ^at++++=a
blind ^jj+atrb+++=blind
man ^nn++++=man
might ^md+pos+++=might
have ^vb+hv+aux++=have
followed ^vprf+++xvbnx+=followed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Ninde ^np++++=Ninde's
's ^$++++=EXTRAWORD
company ^nn++++=company,
, ^zz++++=EXTRAWORD
burdened ^xvbn+++xvbn+=burdened
by ^in++++=by
loose ^jj+atrb+++=loose
stock ^nn++++=stock
and ^cc++++=and
confident ^jj++++=confident
that ^tht+jcmp+++=that
its ^pp$+it+++=its
show ^nn++++=show
of ^in++++=of
weapons ^nns++++=weapons
had ^vbd+hvd+aux++=had
settled ^vprf+++xvbnx+=settled
the ^ati++++=the
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
no ^at++++=no
remarkable ^jj+atrb+++=remarkable
speed ^nn++++=speed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pursuers ^nns+nom+++=pursuers
learned ^vbd+vprv++xvbn+=learned
from ^in++++=from
a ^at++++=a
traveler ^jjr++++=traveler
that ^cs+sub+++=that
the ^ati++++=the
sheriff ^npt++++=sheriff
intended ^vwbn+vsua++xvbn+=intended
to ^to+vcmp+++=to
hold ^vbi+vprv+++=hold
the ^ati++++=the
horses ^nns++++=horses
at ^in++++=at
a ^at++++=a
corral ^nn++++=corral
some ^dti++++=some
miles ^nns++++=miles
ahead ^rb+cnj+++=ahead,
, ^zz++++=EXTRAWORD
sort ^nn++++=sort
out ^rp+pl+++=out
Gray ^np++++=Gray's
's ^$++++=EXTRAWORD
brand ^nn++++=brand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turn ^vb++++=turn
the ^ati++++=the
remaining ^jj+atrb++xvbg+=remaining
animals ^nns+nom+++=animals
loose ^jj++++=loose.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
plan ^nn++++=plan,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
carried ^vprf+++xvbn+=carried
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
have ^vb+hv+aux++=have
corrected ^vprf+++xvbnx+=corrected
one ^cd1++++=one
blunder ^nn++++=blunder
while ^cs+sub+++=while
leaving ^vbg+++xvbg+=leaving
the ^ati++++=the
principal ^jjb+atrb+++=principal
one ^cd1++++=one
untouched ^jj++++=untouched.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
also ^rb++++=also
gave ^vbd+++xvbn+=gave
Gray ^np++++=Gray
precisely ^rb++++=precisely
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
needed ^vbd+++xvbnx+=needed
a ^at++++=a
fixed ^jj+atrb++xvbn+=fixed
place ^nn++++=place
at ^in++++=at
which ^whp+rel+pied++=which
to ^to++++=to
find ^vbi+vprv+++=find
the ^ati++++=the
sheriff ^nn++++=sheriff.
. ^zz++++=EXTRAWORD
The ^ati++++=The
corral ^nn++++=corral
stood ^vbd+++xvbn+=stood
near ^in+pl+++=near
a ^at++++=a
small ^jj+atrb+++=small
trading ^jj+atrb++xvbg+=trading
point ^nn++++=point,
, ^zz++++=EXTRAWORD
with ^in++++=with
open ^jj+atrb+++=open
ground ^nn++++=ground
on ^in++++=on
three ^cd++++=three
sides ^nns++++=sides
and ^cc++++=and
a ^at++++=a
line ^nn++++=line
of ^in++++=of
scrub ^nn++++=scrub
timber ^nn++++=timber
on ^in++++=on
the ^ati++++=the
fourth ^od++++=fourth.
. ^zz++++=EXTRAWORD
Ninde ^np++++=Ninde's
's ^$++++=EXTRAWORD
men ^nns++++=men
had ^vbd+hvd+aux++=had
crowded ^vprf+++xvbnx+=crowded
the ^ati++++=the
herd ^nn++++=herd
inside ^jjb++++=inside
and ^cc++++=and
were ^vbd+bed+aux++=were
separating ^vbg+++xvbgx+=separating
the ^ati++++=the
animals ^nns+nom+++=animals
by ^in++++=by
brand ^nn++++=brand.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+aux++=had
not ^xnot++not++=not
completed ^vbd+++xvbn+=completed
the ^ati++++=the
work ^nn++++=work
when ^wrb+who+++=when
a ^at++++=a
lookout ^nn++++=lookout
saw ^vbd+vprv++xvbn+=saw
riders ^nns++++=riders
coming ^vwbg+++xvbg+=coming.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hired ^jj+atrb++xvbn+=hired
gunmen ^nns++++=gunmen
became ^vbd+++xvbn+=became
active ^jj++++=active.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
fastened ^vbd+++xvbnx+=fastened
cartridge ^nn++++=cartridge
belts ^nns++++=belts,
, ^zz++++=EXTRAWORD
examined ^xvbn+++xvbn+=examined
cylinders ^nns+nom+++=cylinders,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
took ^vbd+++xvbn+=took
positions ^nns+nom+++=positions
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
could ^md+pos+++=could
be ^vb+be+aux++=be
plainly ^rb++splt++=plainly
seen ^vpsv++agls+xvbnx+=seen.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
talked ^jj+++xvbn+=talked
loudly ^rb++++=loudly
about ^in++++=about
what ^wdt+who+++=what
would ^md+prd+++=would
happen ^vb+++??+=happen
if ^cs+cnd+++=if
Gray ^np++++=Gray
attempted ^vbd+++xvbn+=attempted
to ^to+vcmp+++=to
interfere ^vbi++++=interfere.
. ^zz++++=EXTRAWORD
Ninde ^np+++??+=Ninde
walked ^vbd+++xvbn+=walked
into ^in+ppvb+++=into
the ^ati++++=the
open ^jj++++=open
and ^cc+phrs+++=and
ordered ^jj+++xvbn+=ordered
his ^pp$+pp3+++=his
men ^nns++++=men
to ^to++++=to
stand ^vbi++++=stand
firm ^nn++++=firm.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
noticed ^vpsv++agls+xvbnx+=noticed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
placed ^vbd+++xvbnx+=placed
himself ^ppl+pp3+++=himself
where ^wrb+who+++=where
the ^ati++++=the
corral ^jj+atrb+++=corral
fence ^nn++++=fence
offered ^vbd+++xvbn+=offered
some ^dti++++=some
protection ^nn+nom+++=protection,
, ^zz++++=EXTRAWORD
a ^at++++=a
practical ^jj+atrb+++=practical
arrangement ^nn+nom+++=arrangement
not ^xnot++not++=not
entirely ^rb+amp+++=entirely
consistent ^jj++++=consistent
with ^in++++=with
the ^ati++++=the
newspaper ^nn+nom+++=newspaper
picture ^nn++++=picture
of ^in++++=of
a ^at++++=a
human ^jj+atrb+++=human
bloodhound ^nn++++=bloodhound.
. ^zz++++=EXTRAWORD
Gray ^np++++=Gray's
's ^$++++=EXTRAWORD
party ^nn++++=party
halted ^vwbn+++xvbn+=halted
within ^in++++=within
easy ^jj+atrb+++=easy
speaking ^jj+atrb++xvbg+=speaking
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
fewer ^ap++++=fewer
than ^in++++=than
Ninde ^np+++??+=Ninde
expected ^vwbn+++xvbn+=expected,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
confusion ^nn++++=confusion
among ^in++++=among
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
local ^jj+atrb+++=local
owners ^nns++++=owners
demanded ^vbd+vsua++xvbn+=demanded
their ^pp$+pp3+++=their
sixty ^cd++++=sixty
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
Ninde ^np+++??+=Ninde
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
return ^vb++++=return
those ^dt+dem+++=those
after ^in++++=after
the ^ati++++=the
sorting ^nvbg+++xvbg+=sorting.
. ^zz++++=EXTRAWORD
Gray ^np++++=Gray
demanded ^vbd+vsua++xvbn+=demanded
all ^abn++++=all
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hold ^nn++++=hold
them ^pp3o+pp3+++=them
under ^in++++=under
execution ^nn+nom+++=execution,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
sheriff ^nn++++=sheriff.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
hold ^nn++++=hold
them ^pp3o+pp3+++=them
in ^in++++=in
the ^ati++++=the
Indian ^jj+atrb+++=Indian
Territory ^nn++++=Territory,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gray ^np++++=Gray
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
took ^vbd+++xvbnx+=took
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
them ^pp3o+pp3+++=them
back ^jjb++++=back
to ^in++++=to
Texas ^np++++=Texas."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Gray ^np++++=Gray,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
wo ^&fw++++=won't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
followed ^vbd+vprv++xvbn+=followed
some ^dti++++=some
argument ^nn+nom+++=argument
concerning ^in++++=concerning
jurisdiction ^nn+nom+++=jurisdiction,
, ^zz++++=EXTRAWORD
debt ^nn++++=debt,
, ^zz++++=EXTRAWORD
bondsmen ^j+++xvbn+=bondsmen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
resistance ^nn+nom+++=resistance
to ^in++++=to
an ^at++++=an
officer ^nn++++=officer.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
learned ^jj+++xvbn+=learned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
neither ^dt++neg++=neither
side ^nn++++=side
changed ^vbd+++xvbn+=changed
its ^pp$+it+++=its
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
behind ^in+pl+++=behind
Ninde ^np+++??+=Ninde
fingered ^vbd+++xvbn+=fingered
their ^pp$+pp3+++=their
revolvers ^nns+nom+++=revolvers.
. ^zz++++=EXTRAWORD
Gray ^np++++=Gray's
's ^$++++=EXTRAWORD
relatives ^nns++++=relatives
spread ^vbd+++xvbn+=spread
out ^rp+pl+++=out
slightly ^rb+cnj+++=slightly,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
in ^in++++=in
parade ^nn++++=parade
formation ^nn+nom+++=formation,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
the ^ati++++=the
natural ^jj+atrb+++=natural
way ^nn++++=way
of ^in++++=of
men ^nns++++=men
who ^whp+rel+subj++=who
do ^vb+do+aux++=do
not ^xnot++not++=not
wish ^vb+vprv+++=wish
one ^cd1++++=one
bullet ^nn++++=bullet
to ^in++++=to
account ^nn++++=account
for ^in++++=for
two ^cd++++=two
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Gray ^np++++=Gray
then ^rn+tm+++=then
dismounted ^vbd+++xvbn+=dismounted
and ^cc+phrs+++=and
took ^vbd+++xvbn+=took
a ^at++++=a
double ^jj++++=double-barreled
- ^zz++++=EXTRAWORD
barreled ^jj+atrb++xvbn+=EXTRAWORD
shotgun ^nn++++=shotgun
from ^in++++=from
across ^in+pl+++=across
his ^pp$+pp3+++=his
saddle ^nn++++=saddle.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
loaded ^vpsv++agls+xvbnx+=loaded
with ^in++++=with
buckshot ^nn+++??+=buckshot.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
broke ^vbd+++xvbnx+=broke
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
shells ^nps++++=shells,
, ^zz++++=EXTRAWORD
closed ^j+++xvbn+=closed
it ^pp3+it+++=it
carefully ^rb+cnj+++=carefully,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
started ^vpsv++agls+xvbn+=started
toward ^in++++=toward
Ninde ^np+++??+=Ninde.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
carry ^vb++++=carry
the ^ati++++=the
gun ^nn++++=gun
leveled ^vbd+++xvbn+=leveled.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rested ^vbd+++xvbn+=rested
in ^in++++=in
his ^pp$+pp3+++=his
hands ^nns++++=hands
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
expected ^vbd+vprv++xvbnx+=expected
to ^to+vcmp+++=to
flush ^rb++++=flush
a ^at++++=a
partridge ^nn+++??+=partridge
from ^in++++=from
the ^ati++++=the
weeds ^nns++++=weeds.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
quiet ^jj+atrb+++=quiet
manner ^nn++++=manner
was ^vbd+bedz+vrb++=was
more ^rbr++++=more
convincing ^jj+pred+++=convincing
than ^in++++=than
the ^ati++++=the
pistol ^nn++++=pistol-rattling
- ^zz++++=EXTRAWORD
rattling ^jj++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
sheriff ^nn++++=sheriff's
's ^$++++=EXTRAWORD
heelers ^nns+nom+++=heelers.
. ^zz++++=EXTRAWORD
Gray ^np++++=Gray's
's ^$++++=EXTRAWORD
face ^nn++++=face
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
knew ^vbd+vprv+tht0+xvbn+=knew
him ^pp3o+pp3+++=him
understood ^vbd+vprv++xvbn+=understood
that ^tht+vcmp+++=that
the ^ati++++=the
pallor ^nn++++=pallor
did ^vbd+dod+aux++=did
not ^xnot++not++=not
indicate ^nn+nom+++=indicate
a ^at++++=a
change ^nn++++=change
of ^in++++=of
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
Ninde ^np+++??+=Ninde
called ^vbd+++xvbn+=called
to ^in++++=to
him ^pp3o+pp3+++=him
to ^to++++=to
stop ^vbi++++=stop.
. ^zz++++=EXTRAWORD
Gray ^np++++=Gray
continued ^vbd+++xvbn+=continued
until ^cs+sub+++=until
no ^at++++=no
man ^nn++++=man
present ^nn++++=present
could ^md+pos+++=could
doubt ^vb++++=doubt
what ^wdt+who+++=what
a ^at++++=a
charge ^nn++++=charge
of ^in++++=of
buckshot ^nn+++??+=buckshot
would ^md+prd+++=would
do ^vb+do+vrb++=do
at ^rb++++=at
that ^dt+dem+++=that
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
halted ^vbd+++xvbnx+=halted.
. ^zz++++=EXTRAWORD
" ^zz++++="Ninde,"
ninde ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
judgment ^nn+nom+++=judgment
was ^vbd+bedz+aux++=was
paid ^vpsv++agls+xvbnx+=paid.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+tht0++=know
these ^dt+dem+++=these
horses ^nns++++=horses
were ^vbd+bed+aux++=were
taken ^vpsv++agls+xvbnx+=taken
where ^wrb+who+++=where
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
no ^at++++=no
authority ^nn+nom+++=authority,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
