From ^in++++=From
, ^zz++++=EXTRAWORD
rubbed ^j+++xvbn+=rubbed
the ^ati++++=the
sleeve ^nn++++=sleeve
against ^in++++=against
his ^pp$+pp3+++=his
trousers ^nns+nom+++=trousers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
grinned ^vbd+++xvbn+=grinned
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
perceived ^vbd+vprv+tht0+xvbnx+=perceived
our ^pp$+pp1+++=our
concern ^nn++++=concern.
. ^zz++++=EXTRAWORD
" ^zz++++="Dust
dust ^nn++++=EXTRAWORD
tickles ^nns+++??+=tickles,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
coal ^nn++++=coal
came ^vbd+++xvbn+=came
faster ^rbr++++=faster,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
hands ^nns++++=hands
flew ^vbd+++xvbn+=flew
into ^in++++=into
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
passed ^vbd+++xvbn+=passed
through ^in++++=through
chambers ^nns+nom+++=chambers
where ^wrb+who+++=where
the ^ati++++=the
breaker ^nn++++=breaker
cleaned ^vwbn+++xvbn+=cleaned,
, ^zz++++=EXTRAWORD
graded ^j+++xvbn+=graded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sorted ^vbd+++xvbn+=sorted
its ^pp$+it+++=its
food ^nn++++=food.
. ^zz++++=EXTRAWORD
Great ^jj+atrb+++=Great
teeth ^nns++++=teeth
reduced ^vwbn+++xvbn+=reduced
boulders ^nns+nom+++=boulders;
; ^zz++++=EXTRAWORD
screens ^vbz++++=screens
divided ^vbd+++xvbn+=divided
the ^ati++++=the
pieces ^nns++++=pieces
according ^in+cmpx+++=according
to ^in++++=to
size ^nn++++=size;
; ^zz++++=EXTRAWORD
jets ^nns++++=jets
of ^in++++=of
air ^nn++++=air
drove ^vbd+++xvbn+=drove
lighter ^jjr++++=lighter
refuse ^vb++++=refuse
aside ^rp++++=aside.
. ^zz++++=EXTRAWORD
Everywhere ^rb++++=Everywhere
the ^ati++++=the
building ^xvbg+++xvbg+=building
shook ^vbd+++xvbn+=shook
with ^in++++=with
voracious ^jj+atrb+++=voracious
efficiency ^nn++++=efficiency.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
possessed ^vbd+++xvbn+=possessed
nostrils ^nns++++=nostrils
that ^tht+rel+subj++=that
exhaled ^vprf+++xvbn+=exhaled
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
jaws ^nns++++=jaws
that ^tht+rel+subj++=that
cracked ^vbd+++xvbn+=cracked
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
bowels ^nns+++??+=bowels
that ^tht+rel+++=that
separated ^jj+atrb++xvbn+=separated
profit ^nn++++=profit
from ^in++++=from
waste ^nn++++=waste,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
hundred ^cd++++=hundred
mouths ^nns++++=mouths
through ^in++++=through
which ^whp+rel+pied++=which
the ^ati++++=the
finished ^jj+atrb++xvbn+=finished
coal ^nn++++=coal
poured ^vbd+++xvbn+=poured
into ^in++++=into
waiting ^xvbg+++xvbg+=waiting
cars ^nns++++=cars.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
attended ^vbd+++xvbn+=attended
it ^pp3+it+++=it
with ^in++++=with
oil ^nn++++=oil
cans ^nn++++=cans
and ^cc++++=and
bars ^nns++++=bars,
, ^zz++++=EXTRAWORD
scrambling ^nn+nom+++=scrambling
along ^in++++=along
narrow ^jj+atrb+++=narrow
platforms ^nns++++=platforms
while ^cs+sub+++=while
belts ^nns++++=belts
whipped ^vbd+++xvbn+=whipped
past ^jjb++++=past
their ^pp$+pp3+++=their
sleeves ^nns++++=sleeves.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
misstep ^nn+++??+=misstep
would ^md+prd+++=would
offer ^vb++++=offer
an ^at++++=an
arm ^nn++++=arm,
, ^zz++++=EXTRAWORD
a ^at++++=a
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
an ^at++++=an
entire ^jjb+atrb+++=entire
body ^nn++++=body
to ^in++++=to
the ^ati++++=the
revolving ^jj+atrb++xvbg+=revolving
appetite ^nn++++=appetite.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
relative ^jj++++=relative
quiet ^jj++++=quiet
stunned ^jj+++xvbn+=stunned
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
roar ^nn++++=roar
followed ^vbd+vprv++xvbn+=followed
in ^in++++=in
our ^pp$+pp1+++=our
ears ^nns++++=ears
like ^in++++=like
imprisoned ^vbd+++xvbn+=imprisoned
thunder ^nn++++=thunder.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shaft ^nn++++=shaft
house ^npl++++=house
stood ^vbd+++xvbn+=stood
beyond ^in++++=beyond
the ^ati++++=the
breaker ^nn++++=breaker.
. ^zz++++=EXTRAWORD
Before ^in++++=Before
entering ^xvbg+++xvbg+=entering
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
exchanged ^vbd+++xvbn+=exchanged
our ^pp$+pp1+++=our
coats ^nns++++=coats
for ^in++++=for
old ^jj+atrb+++=old
canvas ^nn++++=canvas
jackets ^nns++++=jackets
and ^cc++++=and
put ^vpsv++agls+xvbn+=put
on ^rb+phrv+++=on
hard ^jj+atrb+++=hard
caps ^nns++++=caps
carrying ^vwbg+++xvbg+=carrying
tin ^nn++++=tin
lamps ^nns++++=lamps.
. ^zz++++=EXTRAWORD
Harlan ^np+++??+=Harlan
inspected ^vwbn+++xvbn+=inspected
each ^ppls++++=each
flame ^np++++=flame.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
gas ^nn++++=gas,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
this ^dt+dem+++=this
mine ^pp$$++++=mine
used ^vbd+++xvbn+=used
a ^at++++=a
fan ^nn++++=fan-wheel
- ^zz++++=EXTRAWORD
wheel ^vb++++=EXTRAWORD
to ^in++++=to
force ^nn++++=force
air ^nn++++=air
through ^in++++=through
its ^pp$+it+++=its
workings ^nns++++=workings.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fan ^nn++++=fan,
, ^zz++++=EXTRAWORD
forty ^cd++++=forty
feet ^nns++++=feet
in ^in++++=in
diameter ^nn+nom+++=diameter,
, ^zz++++=EXTRAWORD
revolved ^jj+atrb++xvbn+=revolved
night ^nn++++=night
and ^cc++++=and
day ^nn++++=day.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
it ^pp3+it+++=it
stopped ^vbd+++xvbn+=stopped
for ^in++++=for
long ^jj++++=long,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mine ^pp$$++++=mine
would ^md+prd+++=would
begin ^vb++++=begin
to ^to++++=to
fill ^vbi++++=fill
with ^in++++=with
invisible ^jj+atrb+++=invisible
death ^nn++++=death.
. ^zz++++=EXTRAWORD
" ^zz++++="Fire
fire ^nn++++=EXTRAWORD
boss ^nn++++=boss
goes ^vbz++++=goes
in ^in++++=in
first ^rb+cnj+++=first,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Tests
tests ^nns++++=EXTRAWORD
the ^ati++++=the
places ^nns++++=places
before ^in++++=before
the ^ati++++=the
shift ^nn++++=shift.
. ^zz++++=EXTRAWORD
Mostly ^rb++++=Mostly
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
right ^jj++++=right
enough ^qlp++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mostly?"
mostly ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
us ^pp1o+pp1+++=us
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
shrugged ^vbd+++xvbnx+=shrugged.
. ^zz++++=EXTRAWORD
" ^zz++++="Ain't
ai ^vb+be+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
anything ^pn++++=anything
always ^rb++++=always."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
shaft ^nn++++=shaft's
's ^$++++=EXTRAWORD
mouth ^nn++++=mouth
waited ^vbd+++xvbn+=waited
the ^ati++++=the
cage ^nn++++=cage,
, ^zz++++=EXTRAWORD
an ^at++++=an
iron ^nn++++=iron
platform ^nn++++=platform
enclosed ^vwbn+++xvbn+=enclosed
by ^in++++=by
bars ^nns++++=bars.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
scarcely ^rb+down+++=scarcely
larger ^jjr+pred+++=larger
than ^in++++=than
a ^at++++=a
closet ^nn++++=closet
and ^cc++++=and
smelled ^vpsv++agls+xvbn+=smelled
of ^in++++=of
wet ^jj+atrb+++=wet
rope ^nn++++=rope,
, ^zz++++=EXTRAWORD
grease ^nn++++=grease,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
old ^jj+atrb+++=old
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
Eight ^cd++++=Eight
of ^in++++=of
us ^pp1o+pp1+++=us
crowded ^vbd+++xvbn+=crowded
upon ^in++++=upon
it ^pp3+it+++=it
with ^in++++=with
Harlan ^np+++??+=Harlan.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
the ^ati++++=the
bars ^nns++++=bars
yawned ^vbd+++xvbn+=yawned
an ^at++++=an
opening ^jj+++xvbg+=opening
whose ^whp+who+++=whose
depth ^nn++++=depth
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
measured ^vpsv++by+xvbnx+=measured
by ^in++++=by
sight ^nn++++=sight.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
water ^nn++++=water
dripped ^vbd+++xvbn+=dripped
with ^in++++=with
slow ^jj+atrb+++=slow,
, ^zz++++=EXTRAWORD
hollow ^jj+atrb+++=hollow
regularity ^nn+nom+++=regularity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
signal ^nn++++=signal
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
Machinery ^nn+nom+++=Machinery
answered ^vbd+vpub++xvbn+=answered
overhead ^jjb++++=overhead.
. ^zz++++=EXTRAWORD
The ^ati++++=The
floor ^nn++++=floor
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
plunge ^nn++++=plunge,
, ^zz++++=EXTRAWORD
a ^at++++=a
fall ^nn++++=fall.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
stomachs ^nns++++=stomachs
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
remain ^vbi++++=remain
above ^jjb++++=above
while ^cs+sub+++=while
our ^pp$+pp1+++=our
bodies ^nns++++=bodies
were ^vbd+bed+aux++=were
flung ^vpsv++agls+xvbnx+=flung
downward ^jjb++++=downward
into ^in++++=into
a ^at++++=a
sable ^jj+atrb+++=sable
gulf ^nn++++=gulf.
. ^zz++++=EXTRAWORD
Timber ^nn++++=Timber
braces ^nns++++=braces
shot ^vbd+++xvbn+=shot
past ^jjb++++=past.
. ^zz++++=EXTRAWORD
Levels ^nns++++=Levels
opened ^vbd+++xvbn+=opened
and ^cc+phrs+++=and
disappeared ^vbd+seem++xvbn+=disappeared
like ^in++++=like
black ^jj+atrb+++=black
mouths ^nns++++=mouths.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
struck ^vbd+++xvbn+=struck
our ^pp$+pp1+++=our
faces ^nns++++=faces.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
flames ^nns++++=flames
flattened ^vwbn+++xvbn+=flattened
and ^cc+phrs+++=and
struggled ^vwbn+++xvbn+=struggled
against ^in++++=against
the ^ati++++=the
rushing ^jj+atrb++xvbg+=rushing
air ^nn++++=air,
, ^zz++++=EXTRAWORD
frail ^jj+atrb+++=frail
birds ^nns++++=birds
tethered ^vbd+++xvbn+=tethered
to ^in++++=to
our ^pp$+pp1+++=our
caps ^nns++++=caps.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
hand ^nn++++=hand
rebelled ^vbd+++xvbn+=rebelled
and ^cc+phrs+++=and
clutched ^vbd+++xvbn+=clutched
the ^ati++++=the
bar ^nn++++=bar;
; ^zz++++=EXTRAWORD
another ^dt++++=another
found ^vbd+vprv++xvbn+=found
a ^at++++=a
stranger ^jjr+atrb+++=stranger's
's ^vbz+bez+vrb++0=EXTRAWORD
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
dignity ^nn+nom+++=dignity
in ^in++++=in
us ^pp1o+pp1+++=us
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
The ^ati++++=The
instincts ^nns++++=instincts
of ^in++++=of
the ^ati++++=the
body ^nn++++=body
had ^vbd+hvd+aux++=had
overthrown ^vprf+++xvbnx+=overthrown
manners ^nns+nom+++=manners.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
descended ^vbd+++xvbn+=descended
eleven ^cd++++=eleven
hundred ^cd++++=hundred
and ^cc++++=and
forty ^cd++++=forty
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cage ^nn++++=cage
slowed ^vwbn+++xvbn+=slowed
so ^ql++++=so
abruptly ^rb++++=abruptly
that ^cs+sub+++=that
our ^pp$+pp1+++=our
knees ^nns++++=knees
bent ^vbd+++xvbn+=bent.
. ^zz++++=EXTRAWORD
A ^at++++=A
wall ^nn++++=wall
of ^in++++=of
wet ^jj+atrb+++=wet
rock ^npl++++=rock
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
it ^pp3+it+++=it
stretched ^vbd+++xvbn+=stretched
the ^ati++++=the
gangway ^nn++++=gangway,
, ^zz++++=EXTRAWORD
low ^jj++++=low-roofed
- ^zz++++=EXTRAWORD
roofed ^xvbn+++xvbn+=EXTRAWORD
and ^cc++++=and
glistening ^jj++++=glistening,
, ^zz++++=EXTRAWORD
with ^in++++=with
narrow ^jj+atrb+++=narrow
rails ^nns++++=rails
disappearing ^vwbg+seem++xvbg+=disappearing
beneath ^in+pl+++=beneath
a ^at++++=a
row ^nn++++=row
of ^in++++=of
orange ^nn++++=orange
lamps ^nns++++=lamps.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
stood ^vbd+++xvbn+=stood
waiting ^vbg+++xvbg+=waiting
to ^to+vcmp+++=to
ascend ^vb+++??+=ascend.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
faces ^nns++++=faces
were ^vbd+bed+vrb++=were
spectres ^nns+++??+=spectres'
' ^zz++++=EXTRAWORD
faces ^nns++++=faces
eyes ^nns++++=eyes
shining ^vwbg+++xvbg+=shining
from ^in++++=from
black ^jj+atrb+++=black
hollows ^nns++++=hollows,
, ^zz++++=EXTRAWORD
teeth ^nn++++=teeth
exposed ^vbd+++xvbn+=exposed
in ^in++++=in
luminous ^jj+atrb+++=luminous
smiles ^nns++++=smiles.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
carried ^vbd+++xvbn+=carried
a ^at++++=a
lunch ^nn++++=lunch
pail ^nn++++=pail
battered ^vbd+++xvbn+=battered
into ^in++++=into
shapelessness ^nns+nom+++=shapelessness.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
had ^vb+hv+vrb++=had
a ^at++++=a
bandage ^nn+nom+++=bandage
around ^in++++=around
his ^pp$+pp3+++=his
wrist ^nn++++=wrist.
. ^zz++++=EXTRAWORD
" ^zz++++="Fresh
fresh ^jj+atrb+++=EXTRAWORD
tourists ^nns+nom+++=tourists?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called.
. ^zz++++=EXTRAWORD
" ^zz++++="Fresh
fresh ^jj++++=EXTRAWORD
enough ^dt++++=enough,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harlan ^np+++??+=Harlan
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="Send
send ^vb++++=EXTRAWORD
them ^pp3o+pp3+++0='em
down ^in++++=down
number ^nn++++=number
nine ^cd++++=nine.
. ^zz++++=EXTRAWORD
Roof ^np++++=Roof's
's ^$++++=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
wantin ^nn+++??+=wantin'
' ^zz++++=EXTRAWORD
company ^nn++++=company."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
laughed ^vbd+++xvbn+=laughed
and ^cc+phrs+++=and
entered ^vbd+++xvbn+=entered
the ^ati++++=the
cage ^nn++++=cage.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
joke ^nn++++=joke
remained ^vbd+++xvbn+=remained
with ^in++++=with
us ^pp1o+pp1+++=us
after ^cs+sub+++=after
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen,
, ^zz++++=EXTRAWORD
a ^at++++=a
small ^jj+atrb+++=small
act ^nn++++=act
of ^in++++=of
defiance ^nn+nom+++=defiance
cast ^vbd+++xvbn+=cast
into ^in++++=into
the ^ati++++=the
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
followed ^vbd+vprv++xvbn+=followed
the ^ati++++=the
gangway ^nn++++=gangway.
. ^zz++++=EXTRAWORD
The ^ati++++=The
air ^nn++++=air
was ^vbd+bedz+aux++=was
cool ^vb++++=cool
and ^cc++++=and
damp ^nn++++=damp,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
walls ^nns++++=walls
sweated ^vbd+++xvbn+=sweated
against ^in++++=against
our ^pp$+pp1+++=our
sleeves ^nns++++=sleeves.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
ran ^vbd+++xvbn+=ran
in ^in++++=in
ditches ^nns++++=ditches
beside ^in+pl+++=beside
the ^ati++++=the
track ^nn++++=track.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
and ^cc++++=and
there ^rn+pl+++=there
timber ^nn++++=timber
sets ^vbz++++=sets
supported ^vbd+++xvbn+=supported
the ^ati++++=the
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
elsewhere ^rb++++=elsewhere
bare ^jj+atrb+++=bare
strata ^nns++++=strata
hung ^vbd+++xvbn+=hung
above ^rb++++=above
us ^pp1o+pp1+++=us
in ^in++++=in
ponderous ^jj+atrb+++=ponderous
shelves ^nns++++=shelves.
. ^zz++++=EXTRAWORD
Harlan ^np+++??+=Harlan
tapped ^vwbn+++xvbn+=tapped
one ^pn++++=one
with ^in++++=with
his ^pp$+pp3+++=his
stick ^nn++++=stick.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj++++=EXTRAWORD
top ^jjb++++=top,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
A ^at++++=A
hundred ^cd++++=hundred
yards ^nns++++=yards
farther ^rbr++++=farther
on ^in++++=on
he ^pp3a+pp3+++=he
pointed ^vbd+++xvbnx+=pointed
to ^to++++=to
broken ^vbi++++=broken
stone ^nn++++=stone
packed ^vbd+++xvbn+=packed
with ^in++++=with
props ^nns++++=props.
. ^zz++++=EXTRAWORD
" ^zz++++="Bad
bad ^jj++++=EXTRAWORD
top ^jjb++++=top."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
To ^in++++=To
our ^pp$+pp1+++=our
untrained ^jj+atrb+++=untrained
sight ^nn++++=sight
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
little ^ap++++=little
difference ^nn+nom+++=difference.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
the ^ati++++=the
most ^ql+emph+++=most
alarming ^jj+atrb++xvbg+=alarming
fact ^nn++++=fact.
. ^zz++++=EXTRAWORD
Death ^nn++++=Death
underground ^jjb++++=underground
possessed ^jj+++xvbn+=possessed
no ^at++++=no
need ^nn++++=need
of ^in++++=of
theatrical ^jj+atrb+++=theatrical
announcement ^nn+nom+++=announcement.
. ^zz++++=EXTRAWORD
A ^at++++=A
seam ^nn++++=seam
could ^md+pos+++=could
loosen ^vb++++=loosen
without ^in++++=without
noise ^nn++++=noise.
. ^zz++++=EXTRAWORD
A ^at++++=A
hairline ^nn+++??+=hairline
fracture ^nn++++=fracture
might ^md+pos+++=might
be ^vb+be+vrb++=be
the ^ati++++=the
signature ^nn++++=signature
of ^in++++=of
a ^at++++=a
thousand ^cd++++=thousand
tons ^nns++++=tons
preparing ^vb+++xvbg+=preparing
to ^to+vcmp+++=to
descend ^vbi++++=descend.
. ^zz++++=EXTRAWORD
The ^ati++++=The
miner ^nn++++=miner
learned ^vbd+vprv++xvbn+=learned
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read
these ^dt+dem+++=these
inscriptions ^nns+nom+++=inscriptions
through ^in++++=through
touch ^nn++++=touch,
, ^zz++++=EXTRAWORD
sound ^jj++++=sound,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
long ^jj+atrb+++=long
familiarity ^nn+nom+++=familiarity;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
nature ^nn++++=nature
sometimes ^rb++++=sometimes
wrote ^vbd+vprv++xvbn+=wrote
in ^in++++=in
a ^at++++=a
hand ^nn++++=hand
no ^at++++=no
man ^nn++++=man
could ^md+pos+++=could
decipher ^jjr++++=decipher.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mine ^nn++++=mine
was ^vbd+bedz+vrb++=was
a ^at++++=a
city ^npl++++=city
deprived ^vbd+++xvbn+=deprived
of ^in++++=of
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
gangways ^rb++++=gangways
were ^vbd+bed+vrb++=were
streets ^nns++++=streets,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
crosscuts ^nns+++??+=crosscuts
alleys ^nns++++=alleys,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
chambers ^nns+nom+++=chambers
houses ^nns++++=houses
occupied ^vwbn+++xvbn+=occupied
by ^in++++=by
toil ^nn++++=toil.
. ^zz++++=EXTRAWORD
Signals ^nns+nom+++=Signals
traveled ^vbd+++xvbn+=traveled
along ^in++++=along
wires ^nns++++=wires.
. ^zz++++=EXTRAWORD
Doors ^nns++++=Doors
regulated ^vwbn+++xvbn+=regulated
the ^ati++++=the
current ^nn++++=current
of ^in++++=of
air ^nn++++=air.
. ^zz++++=EXTRAWORD
Pumps ^nns++++=Pumps
labored ^vbd+++xvbn+=labored
in ^in++++=in
deep ^jj+atrb+++=deep
stations ^nns+nom+++=stations.
. ^zz++++=EXTRAWORD
Rails ^nns++++=Rails
divided ^vwbn+++xvbn+=divided
and ^cc+phrs+++=and
rejoined ^vwbn+++xvbn+=rejoined.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
no ^at++++=no
map ^nn++++=map
in ^in++++=in
the ^ati++++=the
mind ^nn++++=mind
could ^md+pos+++=could
retain ^vb++++=retain
the ^ati++++=the
labyrinth ^nn+++??+=labyrinth.
. ^zz++++=EXTRAWORD
Turn ^vb++++=Turn
followed ^vbd+vprv++xvbn+=followed
turn ^nn++++=turn
until ^cs+sub+++=until
direction ^nn+nom+++=direction
became ^vbd+++xvbn+=became
superstition ^nn+nom+++=superstition.
. ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
Harlan ^np++++=Harlan's
's ^$++++=EXTRAWORD
lamp ^nn++++=lamp
disappeared ^vbd+seem++xvbn+=disappeared,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
should ^md+nec+++=should
have ^vb+hv+aux++=have
stood ^vprf+++xvbnx+=stood
helpless ^jj++++=helpless
among ^in++++=among
passages ^nns+nom+++=passages
stretching ^vwbg+++xvbg+=stretching
for ^in++++=for
more ^rbr++++=more
than ^in++++=than
twenty ^cd++++=twenty
miles ^nns++++=miles.
. ^zz++++=EXTRAWORD
At ^rb++++=At
a ^at++++=a
ventilation ^nn+nom+++=ventilation
door ^nn++++=door
a ^at++++=a
boy ^nn++++=boy
waited ^vbd+++xvbn+=waited
upon ^in++++=upon
a ^at++++=a
bench ^nn++++=bench.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
more ^rbr++++=more
than ^in++++=than
thirteen ^cd++++=thirteen.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
a ^at++++=a
mule ^nn++++=mule
team ^nn++++=team
approached ^vbd+++xvbn+=approached,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
allowed ^xvbn+++xvbn+=allowed
it ^pp3+it+++=it
to ^to++++=to
pass ^vbi++++=pass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shut ^vb+++xvbn+=shut
it ^pp3+it+++=it
again ^rb+tm+++=again
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
air ^nn++++=air
continued ^vbd+++xvbn+=continued
along ^in++++=along
its ^pp$+it+++=its
appointed ^vbd+++xvbn+=appointed
course ^nn++++=course.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
make ^vb++++=make?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Seventy
seventy ^cd++++=EXTRAWORD
cents ^nns++++=cents."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^rb++++=long
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ten
ten ^cd++++=EXTRAWORD
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they're
're ^vb+ber+vrb++0=EXTRAWORD
runnin ^nn+++??+=runnin'
' ^zz++++=EXTRAWORD
regular ^jj++++=regular."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
