There ^ex+pex+++=There
She ^pp3a+pp3+++=She
danced ^vbd+++xvbnx+=danced
down ^rp++++=down
the ^ati++++=the
hill ^nn++++=hill
and ^cc++++=and
up ^rp++++=up
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
danced ^vbd+++xvbnx+=danced
around ^rp++++=around
the ^ati++++=the
churchyard ^nn++++=churchyard
wall ^nn++++=wall;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
danced ^vbd+++xvbnx+=danced
until ^cs+sub+++=until
the ^ati++++=the
coachman ^nn+nom+++=coachman
ran ^vbd+++xvbn+=ran
after ^in++++=after
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
caught ^j+++xvbn+=caught
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lifted ^jj+++xvbn+=lifted
her ^pp3o+pp3+++=her
bodily ^jj++++=bodily
into ^in++++=into
the ^ati++++=the
carriage ^nn+nom+++=carriage.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
there ^rn+pl+++=there
her ^pp$+pp3+++=her
feet ^nns++++=feet
continued ^vbd+++xvbn+=continued
beating ^nvbg+++xvbg+=beating
against ^in++++=against
one ^cd1++++=one
another ^dt++++=another.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shoes ^nns++++=shoes
were ^vbd+bed+aux++=were
pulled ^vpsv++agls+xvbnx+=pulled
off ^in+pl+++=off
and ^cc++++=and
locked ^vbd+++xvbn+=locked
away ^rp+pl+++=away
in ^in++++=in
a ^at++++=a
cupboard ^nn++++=cupboard.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
long ^rb++++=long
afterward ^rb++++=afterward
the ^ati++++=the
old ^jj+atrb+++=old
lady ^nn++++=lady
became ^vbd+++xvbn+=became
ill ^jj++++=ill.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lay ^vbd+++xvbnx+=lay
in ^in++++=in
a ^at++++=a
great ^jj+atrb+++=great
bed ^nn++++=bed
under ^in++++=under
heavy ^jj+atrb+++=heavy
curtains ^nns++++=curtains,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
breathing ^nvbg+++xvbg+=breathing
was ^vbd+bedz+vrb++=was
weak ^jj+pred+++=weak.
. ^zz++++=EXTRAWORD
Karen ^np+++??+=Karen
was ^vbd+bedz+aux++=was
to ^to++++=to
sit ^vbi++++=sit
beside ^in+pl+++=beside
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
bring ^vb++++=bring
her ^pp$+pp3+++=her
medicine ^nn++++=medicine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
read ^vb+vprv++xvbn+=read
aloud ^rb++++=aloud
from ^in++++=from
the ^ati++++=the
book ^nn++++=book
of ^in++++=of
psalms ^nns++++=psalms.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
ball ^nn++++=ball
in ^in++++=in
the ^ati++++=the
town ^nn++++=town.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
young ^jj+pred+++=young,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Karen ^np+++??+=Karen
thought ^vbd+++xvbn+=thought.
. ^zz++++=EXTRAWORD
" ^zz++++="Must
must ^md+nec+++=EXTRAWORD
I ^pp1a+pp1+++=I
sit ^vb++++=sit
here ^rn+pl+++=here
while ^cs+sub+++=while
others ^aps++++=others
dance ^nn++++=dance?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
cupboard ^nn++++=cupboard.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
stood ^vprf+++xvbn+=stood
the ^ati++++=the
red ^jj+atrb+++=red
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
brighter ^jjr++++=brighter
than ^in++++=than
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
wear ^vb++++=wear
them ^pp3o+pp3+++=them
only ^rb+down+++=only
this ^dt+pdem+++=this
once ^rb+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
put ^vbd+++xvbnx+=put
them ^pp3o+pp3+++=them
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
first ^rb"++++=first
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
quiet ^nn++++=quiet.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
ball ^nn++++=ball
all ^abn++++=all
eyes ^nns++++=eyes
turned ^vbd+++xvbn+=turned
toward ^in++++=toward
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
music ^nn++++=music
played ^vbd+++xvbn+=played,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Karen ^np+++??+=Karen
danced ^vbd+++xvbn+=danced.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
forgot ^vbd+vprv++xvbnx+=forgot
the ^ati++++=the
sick ^jj+atrb+++=sick
woman ^nn++++=woman;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
forgot ^vbd+vprv++xvbnx+=forgot
the ^ati++++=the
medicine ^nn++++=medicine
and ^cc++++=and
the ^ati++++=the
psalms ^nns++++=psalms.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
thought ^vbd+++xvbnx+=thought
only ^rb+down+++=only
of ^in++++=of
how ^wrb+who+++=how
light ^nn++++=light
she ^pp3a+pp3+++=she
seemed ^vbd+seem++xvbnx+=seemed
and ^cc+cls+++=and
how ^wrb+who+++=how
prettily ^rb++++=prettily
the ^ati++++=the
red ^jj+atrb+++=red
shoes ^nns++++=shoes
flashed ^vbd+++xvbn+=flashed.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
shoes ^nns++++=shoes
began ^vbd+++xvbn+=began
to ^to++++=to
dance ^vbi++++=dance
of ^in++++=of
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
carried ^vbd+++xvbnx+=carried
her ^pp$+pp3+++=her
through ^in++++=through
the ^ati++++=the
ballroom ^nn++++=ballroom,
, ^zz++++=EXTRAWORD
down ^rp++++=down
the ^ati++++=the
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
into ^in++++=into
the ^ati++++=the
street ^nn++++=street.
. ^zz++++=EXTRAWORD
Karen ^np+++??+=Karen
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
musicians ^nns++++=musicians
believed ^vbd+vprv+tht0+xvbn+=believed
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
merry ^jj+pred+++=merry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
guests ^nns++++=guests
clapped ^vbd+++xvbn+=clapped
their ^pp$+pp3+++=their
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
danced ^vbd+++xvbnx+=danced
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
town ^nn++++=town
and ^cc++++=and
into ^in++++=into
the ^ati++++=the
dark ^jj+atrb+++=dark
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
fell ^vbd+++xvbn+=fell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
branches ^nns++++=branches
struck ^vbd+++xvbn+=struck
her ^pp$+pp3+++=her
face ^nn++++=face;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
danced ^vbd+++xvbnx+=danced.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
turn ^vbi++++=turn
homeward ^rb+cnj+++=homeward,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
the ^ati++++=the
shoes ^nns++++=shoes
bore ^vbd+++xvbn+=bore
her ^pp3o+pp3+++=her
deeper ^jjr++++=deeper
among ^in++++=among
the ^ati++++=the
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
sit ^vbi++++=sit
down ^rb+cnj+++=down,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
her ^pp3o+pp3+++=her
feet ^nns++++=feet
sprang ^vbd+++xvbn+=sprang
higher ^jjr++++=higher.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
soldier ^nn++++=soldier
appeared ^vbd+seem++xvbn+=appeared
beside ^in+pl+++=beside
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
" ^zz++++="Look,
look ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
beautiful ^jj+atrb+++=beautiful
dancing ^jj+atrb++xvbg+=dancing
shoes ^nns++++=shoes!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Take
take ^vb++++=EXTRAWORD
them ^pp3o+pp3+++=them
off ^in+strn+++=off!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Karen ^np+++??+=Karen.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
take ^vb++++=take
them ^pp3o+pp3+++=them
off ^in+strn+++=off!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
he ^pp3a+pp3+++=he
vanished ^vbd+++xvbnx+=vanished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
danced ^vbd+++xvbnx+=danced
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
At ^in++++=At
midnight ^nn++++=midnight
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
to ^in++++=to
a ^at++++=a
churchyard ^nn++++=churchyard.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moon ^nn++++=moon
shone ^vbd+++xvbn+=shone
upon ^in++++=upon
the ^ati++++=the
stones ^nns++++=stones,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dead ^jj++++=dead
lay ^jjb+++xvbn+=lay
quietly ^rb++++=quietly
beneath ^in+pl+++=beneath
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
dead ^jj++++=dead
had ^vb+hv+vrb++=had
something ^pn++++=something
better ^jjr++++=better
to ^to+jcmp+++=to
do ^vbi++++=do
than ^in++++=than
dance ^nn++++=dance.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
church ^nn++++=church
door ^nn++++=door
stood ^vbd+++xvbn+=stood
an ^at++++=an
angel ^nn++++=angel
in ^in++++=in
white ^jj+atrb+++=white
garments ^nns+nom+++=garments.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wings ^nns++++=wings
reached ^vbd+++xvbn+=reached
from ^in++++=from
the ^ati++++=the
earth ^nn++++=earth
toward ^in++++=toward
heaven ^nn++++=heaven,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand
was ^vbd+bedz+vrb++=was
a ^at++++=a
broad ^jj+atrb+++=broad
sword ^nn++++=sword
that ^tht+rel+subj++=that
shone ^vbd+++xvbn+=shone
like ^in++++=like
lightning ^nn++++=lightning.
. ^zz++++=EXTRAWORD
Karen ^np+++??+=Karen
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
kneel ^vbi++++=kneel,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
shoes ^nns++++=shoes
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
leap ^vb++++=leap.
. ^zz++++=EXTRAWORD
" ^zz++++="Dance
dance ^nn++++=EXTRAWORD
shalt ^md++++=shalt
thou ^pp2+pp2+++=thou,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
angel ^nn++++=angel,
, ^zz++++=EXTRAWORD
" ^zz++++="dance
dance ^nn++++=EXTRAWORD
in ^in++++=in
thy ^pp$+pp2+++=thy
red ^jj+atrb+++=red
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
thou ^pp2+pp2+++=thou
proud ^jj+atrb+++=proud
and ^cc+phrs+++=and
vain ^jj+atrb+++=vain
child ^nn++++=child!
! ^zz++++=EXTRAWORD
Thou ^pp2+pp2+++=Thou
shalt ^md++++=shalt
dance ^vb++++=dance
through ^in++++=through
darkness ^nns+nom+++=darkness
and ^cc++++=and
daylight ^nn++++=daylight,
, ^zz++++=EXTRAWORD
through ^in++++=through
joy ^nn++++=joy
and ^cc++++=and
sorrow ^nn++++=sorrow.
. ^zz++++=EXTRAWORD
At ^rb++++=At
doors ^nns++++=doors
where ^wrb+who+++=where
thou ^pp2+pp2+++=thou
wouldst ^nn+++??+=wouldst
enter ^vb++++=enter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shoes ^nns++++=shoes
shall ^md+prd+++=shall
go ^vb++++=go
before ^in++++=before
thee ^pp2+pp2+++=thee.
. ^zz++++=EXTRAWORD
Thou ^pp2+pp2+++=Thou
shalt ^md++++=shalt
dance ^vb++++=dance
until ^cs+sub+++=until
thy ^pp$+pp2+++=thy
heart ^nn++++=heart
learns ^vbz+vprv+++=learns
what ^wdt+who+whcl++=what
thy ^pp$+pp2+++=thy
eyes ^nns++++=eyes
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
see ^vbi+vprv+++=see."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mercy!"
mercy ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Karen ^np+++??+=Karen.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
angel ^nn++++=angel
pointed ^vbd+++xvbn+=pointed
with ^in++++=with
the ^ati++++=the
sword ^nn++++=sword,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
shoes ^nns++++=shoes
carried ^vbd+++xvbn+=carried
her ^pp$+pp3+++=her
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
danced ^vbd+++xvbnx+=danced
over ^in++++=over
fields ^nns++++=fields
and ^cc++++=and
meadows ^nns++++=meadows,
, ^zz++++=EXTRAWORD
in ^in++++=in
rain ^nn++++=rain
and ^cc++++=and
sunshine ^nn++++=sunshine,
, ^zz++++=EXTRAWORD
by ^in++++=by
night ^nn++++=night
and ^cc++++=and
day ^nn++++=day.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
danced ^vbd+++xvbnx+=danced
across ^in+pl+++=across
a ^at++++=a
bridge ^npl++++=bridge
while ^cs+sub+++=while
the ^ati++++=the
river ^npl++++=river
roared ^vbd+++xvbn+=roared
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
danced ^vbd+++xvbnx+=danced
past ^jjb+atrb+++=past
cottages ^nns+nom+++=cottages
where ^wrb+who+++=where
children ^nns++++=children
hid ^vbd+++xvbn+=hid
from ^in++++=from
her ^pp$+pp3+++=her
pale ^nn++++=pale
face ^nn++++=face.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
danced ^vbd+++xvbnx+=danced
over ^in++++=over
sharp ^jj+atrb+++=sharp
stones ^nns++++=stones,
, ^zz++++=EXTRAWORD
through ^in++++=through
thorns ^nns++++=thorns,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
across ^in+pl+++=across
the ^ati++++=the
lonely ^jj+atrb+++=lonely
heath ^nn++++=heath.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
to ^in++++=to
the ^ati++++=the
house ^nn++++=house
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
lady ^nn++++=lady.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shutters ^nns+nom+++=shutters
were ^vbd+bed+aux++=were
closed ^vpsv++agls+xvbnx+=closed.
. ^zz++++=EXTRAWORD
A ^at++++=A
coffin ^nn++++=coffin
was ^vbd+bedz+aux++=was
being ^vbg+beg+aux+xvbg+=being
carried ^vbd+++xvbn+=carried
through ^in++++=through
the ^ati++++=the
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mourners ^nns+nom+++=mourners
walked ^vbd+++xvbn+=walked
behind ^in+pl+++=behind
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
old ^jj+atrb+++=old
lady ^nn++++=lady
is ^vbz+bez+vrb++=is
dead ^jj+pred+++=dead,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
someone ^pn++++=someone
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
girl ^nn++++=girl
she ^pp3a+pp3+++=she
sheltered ^vbd+++xvbnx+=sheltered
deserted ^xvbn+++xvbn+=deserted
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Karen ^np+++??+=Karen
stretched ^vwbn+++xvbn+=stretched
out ^rp+pl+++=out
her ^pp$+pp3+++=her
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="Forgive
forgive ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
coffin ^nn++++=coffin
went ^vbd+++xvbn+=went
one ^cd1++++=one
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
red ^jj+atrb+++=red
shoes ^nns++++=shoes
took ^vbd+++xvbn+=took
her ^pp$+pp3+++=her
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
Karen ^np++++=Karen's
's ^$++++=EXTRAWORD
pride ^nn++++=pride
was ^vbd+bedz+aux++=was
broken ^vpsv++agls+xvbnx+=broken,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
punishment ^nn+nom+++=punishment
did ^vbd+dod+aux++=did
not ^xnot++not++=not
cease ^vb++++=cease.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
danced ^vbd+++xvbnx+=danced
until ^cs+sub+++=until
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
to ^in++++=to
a ^at++++=a
small ^jj+atrb+++=small
house ^nn++++=house
beside ^in+pl+++=beside
the ^ati++++=the
forest ^nn++++=forest.
. ^zz++++=EXTRAWORD
Over ^in++++=Over
the ^ati++++=the
door ^nn++++=door
hung ^vbd+++xvbn+=hung
a ^at++++=a
bright ^jj+atrb+++=bright
axe ^nn++++=axe,
, ^zz++++=EXTRAWORD
for ^in++++=for
there ^ex+pex+++=there
lived ^vprf+++xvbn+=lived
the ^ati++++=the
executioner ^nn+nom+++=executioner.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
beat ^vbd+++xvbnx+=beat
upon ^in++++=upon
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
out ^rp+pl+++=out!
! ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
out ^rp+pl+++=out!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
enter ^vb++++=enter,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
must ^md+nec+++=must
dance ^vb++++=dance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
executioner ^nn+nom+++=executioner
opened ^vbd+++xvbn+=opened
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
grave ^jj+atrb+++=grave
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
gray ^np++++=gray
hair ^nn++++=hair
and ^cc++++=and
powerful ^jj+atrb+++=powerful
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
thee ^pp2+pp2+++=thee,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Thou
thou ^pp2+pp2+++=EXTRAWORD
art ^nn++++=art
the ^ati++++=the
girl ^nn++++=girl
with ^in++++=with
the ^ati++++=the
dancing ^jj+atrb++xvbg+=dancing
shoes ^nns++++=shoes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+vrb++=EXTRAWORD
not ^xnot++not++=not
strike ^nn++++=strike
off ^in+pl+++=off
my ^pp$+pp1+++=my
head ^nn++++=head,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Karen ^np+++??+=Karen
pleaded ^vbd+vpub++xvbn+=pleaded,
, ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
repent ^vb++++=repent.
. ^zz++++=EXTRAWORD
Cut ^j+++xvbn+=Cut
off ^in+pl+++=off
my ^pp$+pp1+++=my
feet ^nns++++=feet
instead ^rb+cnj+++=instead,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
red ^jj+atrb+++=red
shoes ^nns++++=shoes
upon ^in++++=upon
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dost
dost ^nn+++??+=EXTRAWORD
thou ^pp2+pp2+++=thou
understand ^vb+vprv+++=understand
what ^wdt+who+whcl++=what
thou ^pp2+pp2+++=thou
askest ^jjt++++=askest?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
understand ^vb+vprv+++=understand
only ^rb+down+++=only
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
stop ^vb++++=stop."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
raised ^vbd+++xvbnx+=raised
the ^ati++++=the
axe ^nn++++=axe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
one ^cd1++++=one
blow ^vb++++=blow
severed ^vbd+++xvbn+=severed
the ^ati++++=the
feet ^nns++++=feet
in ^in++++=in
the ^ati++++=the
red ^jj+atrb+++=red
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
Away ^rp+pl+++=Away
they ^pp3a+pp3+++=they
danced ^vbd+++xvbnx+=danced
across ^in+pl+++=across
the ^ati++++=the
heath ^nn++++=heath,
, ^zz++++=EXTRAWORD
the ^ati++++=the
little ^jj+atrb+++=little
feet ^nns++++=feet
still ^rb+atrb+++=still
moving ^jj+++xvbg+=moving,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bright ^jj+atrb+++=bright
shoes ^nns++++=shoes
still ^rb+atrb+++=still
flashing ^jj+++xvbg+=flashing,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
disappeared ^vbd+seem++xvbnx+=disappeared
into ^in++++=into
the ^ati++++=the
gloomy ^jj+atrb+++=gloomy
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
executioner ^nn+nom+++=executioner
bound ^vwbn+++xvbn+=bound
Karen ^np++++=Karen's
's ^$++++=EXTRAWORD
wounds ^nns++++=wounds
and ^cc++++=and
made ^vbd+++xvbn+=made
wooden ^jj+atrb+++=wooden
feet ^nns++++=feet
for ^in++++=for
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gave ^vbd+++xvbnx+=gave
her ^pp$+pp3+++=her
crutches ^nns++++=crutches
and ^cc++++=and
taught ^vprf+++xvbn+=taught
her ^pp$+pp3+++=her
to ^to++++=to
walk ^vbi++++=walk.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
to ^in++++=to
her ^pp$+pp3+++=her
of ^in++++=of
sin ^nn++++=sin
and ^cc++++=and
mercy ^nn++++=mercy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Karen ^np+++??+=Karen
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
believed ^vbd+vprv++xvbnx+=believed
that ^tht+vcmp+++=that
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
suffered ^vprf+++xvbnx+=suffered
greatly ^rb+cnj+++=greatly,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
must ^md+nec+++=must
now ^rn+tm+++=now
be ^vb+be+vrb++=be
good ^jj+pred+++=good.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
paid ^vprf+++xvbnx+=paid
dearly ^rb+cnj+++=dearly,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
" ^zz++++="Surely
surely ^rb++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
worthier ^jjr+pred+++=worthier
than ^in++++=than
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
never ^rb++splt++=never
been ^vprf+ben+aux+xvbnx+=been
punished ^vpsv++agls+xvbnx+=punished."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
go ^vbi++++=go
to ^in++++=to
church ^nn++++=church,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
all ^abn++++=all
might ^md+pos+++=might
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
humbly ^rb++++=humbly
she ^pp3a+pp3+++=she
walked ^vbd+++xvbnx+=walked
upon ^in++++=upon
wooden ^jj+atrb+++=wooden
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
churchyard ^nn++++=churchyard
gate ^nn++++=gate,
