In ^in++++=In
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
nose ^nn++++=nose
resting ^vwbg+++xvbg+=resting
on ^in++++=on
the ^ati++++=the
white ^jj+atrb+++=white
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
child ^nn++++=child
stirred ^vbd+++xvbn+=stirred
on ^in++++=on
the ^ati++++=the
mattress ^nns+nom+++=mattress,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dog ^nn++++=dog's
's ^$++++=EXTRAWORD
tail ^nn++++=tail
tapped ^vwbn+++xvbn+=tapped
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
morning ^nn++++=morning
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
into ^in++++=into
the ^ati++++=the
streets ^nns++++=streets
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
expeditions ^nns+nom+++=expeditions
were ^vbd+bed+vrb++=were
magnificent ^jj+pred+++=magnificent.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
visited ^vbd+++xvbnx+=visited
the ^ati++++=the
slaughterhouse ^nn+++??+=slaughterhouse
fence ^nn++++=fence,
, ^zz++++=EXTRAWORD
the ^ati++++=the
railway ^nn++++=railway
arches ^nns++++=arches,
, ^zz++++=EXTRAWORD
a ^at++++=a
yard ^nn++++=yard
where ^wrb+who+++=where
men ^nns++++=men
repaired ^vbd+++xvbn+=repaired
wagons ^nns++++=wagons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
vacant ^jj+atrb+++=vacant
lot ^nn++++=lot
decorated ^vbd+++xvbn+=decorated
with ^in++++=with
tin ^nn++++=tin
cans ^nn++++=cans.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
commanded ^vbd+vpub++xvbn+=commanded
armies ^nns++++=armies,
, ^zz++++=EXTRAWORD
drove ^jj+atrb++xvbn+=drove
imaginary ^jj+atrb+++=imaginary
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
arrested ^xvbn+++xvbn+=arrested
criminals ^nns+nom+++=criminals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
discovered ^vbd+vprv++xvbn+=discovered
treasure ^nn++++=treasure.
. ^zz++++=EXTRAWORD
Rags ^nns++++=Rags
served ^vbd+++xvbn+=served
successively ^rb++++=successively
as ^in++++=as
cavalry ^nn++++=cavalry,
, ^zz++++=EXTRAWORD
prisoner ^nn+nom+++=prisoner,
, ^zz++++=EXTRAWORD
dragon ^nn++++=dragon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
treasure ^nn++++=treasure.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
accepted ^vbd+++xvbnx+=accepted
all ^abn++++=all
offices ^nns++++=offices
with ^in++++=with
enthusiasm ^nn++++=enthusiasm.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
the ^ati++++=the
child ^nn++++=child
fastened ^vbd+++xvbn+=fastened
the ^ati++++=the
rope ^nn++++=rope
to ^in++++=to
a ^at++++=a
broken ^jj+++xvbn+=broken
cart ^np++++=cart
and ^cc++++=and
ordered ^jj+++xvbn+=ordered
him ^pp3o+pp3+++=him
to ^to++++=to
pull ^vbi++++=pull.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Rags ^nns++++=Rags
failed ^vbd+++xvbn+=failed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
child ^nn++++=child
beat ^vbd+++xvbn+=beat
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
stick ^nn++++=stick.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog
would ^md+prd+++=would
crouch ^vb++++=crouch,
, ^zz++++=EXTRAWORD
bewildered ^xvbn+++xvbn+=bewildered
by ^in++++=by
the ^ati++++=the
sudden ^jj+atrb+++=sudden
darkness ^nns+nom+++=darkness
in ^in++++=in
his ^pp$+pp3+++=his
heaven ^nn++++=heaven,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
roll ^nn++++=roll
upon ^in++++=upon
his ^pp$+pp3+++=his
back ^nn++++=back.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
paws ^vbz+++??+=paws
made ^vprf+++xvbn+=made
their ^pp$+pp3+++=their
small ^jj+atrb+++=small
appeal ^nn++++=appeal.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
might ^md+pos+++=might
continue ^vb++++=continue
until ^cs+sub+++=until
some ^dti++++=some
other ^ap++++=other
amusement ^nn+nom+++=amusement
occurred ^vbd+++xvbn+=occurred
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
A ^at++++=A
minute ^nn++++=minute
later ^rbr+tm+++=later
they ^pp3a+pp3+++=they
would ^md+prd+++=would
be ^vb+be+aux++=be
running ^vbg+++xvbgx+=running
side ^nn++++=side
by ^in++++=by
side ^nn++++=side,
, ^zz++++=EXTRAWORD
Rags ^nns++++=Rags
capering ^vwbg+++xvbg+=capering
so ^ql+emph+++=so
joyously ^jj++++=joyously
that ^dt+dem+++=that
one ^cd1++++=one
could ^md+pos+++=could
suppose ^vb+vprv+++=suppose
the ^ati++++=the
beating ^jj+++xvbg+=beating
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
misunderstanding ^nn++++=misunderstanding
for ^in++++=for
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
forgiven ^vprf+++xvbnx+=forgiven
the ^ati++++=the
universe ^nn++++=universe.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
rooms ^nns++++=rooms
above ^in+pl+++=above
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
fortune ^nn++++=fortune
depended ^vbd+++xvbn+=depended
upon ^in++++=upon
the ^ati++++=the
child ^nn++++=child's
's ^$++++=EXTRAWORD
presence ^nn+nom+++=presence.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
his ^pp$+pp3+++=his
patron ^nn++++=patron
was ^vbd+bedz+vrb++=was
away ^rp+pl+++=away
at ^rb++++=at
school ^nn++++=school,
, ^zz++++=EXTRAWORD
the ^ati++++=the
family ^nn++++=family
treated ^vwbn+++xvbn+=treated
him ^pp3o+pp3+++=him
as ^in++++=as
a ^at++++=a
public ^jj+atrb+++=public
convenience ^nn+nom+++=convenience.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
kicked ^vpsv++agls+xvbnx+=kicked
from ^in++++=from
the ^ati++++=the
stove ^nn++++=stove,
, ^zz++++=EXTRAWORD
chased ^j+++xvbn+=chased
from ^in++++=from
the ^ati++++=the
mattress ^nns+nom+++=mattress,
, ^zz++++=EXTRAWORD
blamed ^xvbn+++xvbn+=blamed
for ^in++++=for
spilled ^vbd+++xvbn+=spilled
water ^nn++++=water,
, ^zz++++=EXTRAWORD
missing ^jj+atrb++xvbg+=missing
food ^nn++++=food,
, ^zz++++=EXTRAWORD
fleas ^nns++++=fleas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
noises ^nns++++=noises
made ^vwbn+++xvbn+=made
by ^in++++=by
other ^ap++++=other
dogs ^nns++++=dogs
in ^in++++=in
the ^ati++++=the
alley ^nn++++=alley.
. ^zz++++=EXTRAWORD
The ^ati++++=The
older ^jjr+atrb+++=older
children ^nns++++=children
devised ^vbd+++xvbn+=devised
recreations ^nns+nom+++=recreations
involving ^vwbg+++xvbg+=involving
string ^nn++++=string,
, ^zz++++=EXTRAWORD
a ^at++++=a
washboard ^nn+++??+=washboard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
cracked ^jj+atrb++xvbn+=cracked
saucepan ^nn+nom+++=saucepan.
. ^zz++++=EXTRAWORD
Rags ^nns++++=Rags
learned ^vbd+vprv++xvbn+=learned
to ^to+vcmp+++=to
recognise ^vbi+vprv+++=recognise
preparations ^nns+nom+++=preparations
for ^in++++=for
these ^dt+dem+++=these
ceremonies ^nns++++=ceremonies
and ^cc++++=and
slid ^vpsv++agls+xvbn+=slid
beneath ^in+pl+++=beneath
the ^ati++++=the
table ^nn++++=table
like ^in++++=like
an ^at++++=an
assassin ^nn++++=assassin.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
evasions ^nns++++=evasions
caused ^vbd+++xvbn+=caused
merriment ^nn+nom+++=merriment.
. ^zz++++=EXTRAWORD
Chairs ^nns++++=Chairs
were ^vbd+bed+aux++=were
moved ^vpsv++agls+xvbnx+=moved.
. ^zz++++=EXTRAWORD
Brooms ^nns++++=Brooms
explored ^vbd+++xvbn+=explored
the ^ati++++=the
shadows ^nps++++=shadows.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
captured ^vbd+++xvbn+=captured,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
submitted ^vbd+vpub++xvbnx+=submitted
with ^in++++=with
infinite ^jj+atrb+++=infinite
lowliness ^nns+nom+++=lowliness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mother ^npt++++=mother
disliked ^vbd+++xvbn+=disliked
him ^pp3o+pp3+++=him
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
ate ^vbd+++xvbnx+=ate.
. ^zz++++=EXTRAWORD
The ^ati++++=The
father ^npt++++=father
disliked ^vbd+++xvbn+=disliked
him ^pp3o+pp3+++=him
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
moved ^vbd+++xvbnx+=moved.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brothers ^nns+nom+++=brothers
disliked ^vbd+++xvbn+=disliked
him ^pp3o+pp3+++=him
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
could ^md+pos+++=could
be ^vb+be+aux++=be
frightened ^vpsv++agls+xvbnx+=frightened.
. ^zz++++=EXTRAWORD
All ^abn++++=All
agreed ^vb+++xvbn+=agreed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
should ^md+nec+++=should
be ^vb+be+aux++=be
turned ^vpsv++agls+xvbnx+=turned
out ^rb+cnj+++=out,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
one ^cd1++++=one
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
perform ^vbi++++=perform
an ^at++++=an
act ^nn++++=act
which ^whp+rel+subj++=which
might ^md+pos+++=might
bring ^vb++++=bring
the ^ati++++=the
child ^nn++++=child
screaming ^vwbg+++xvbg+=screaming
into ^in++++=into
the ^ati++++=the
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
child ^nn++++=child's
's ^$++++=EXTRAWORD
anger ^nn++++=anger
was ^vbd+bedz+aux++=was
celebrated ^vpsv++agls+xvbnx+=celebrated.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
rush ^vb++++=rush
into ^in++++=into
a ^at++++=a
persecution ^nn+nom+++=persecution
like ^in++++=like
a ^at++++=a
knight ^nn++++=knight
entering ^vwbg+++xvbg+=entering
battle ^nn++++=battle,
, ^zz++++=EXTRAWORD
with ^in++++=with
no ^at++++=no
concern ^nn++++=concern
for ^in++++=for
size ^nn++++=size,
, ^zz++++=EXTRAWORD
justice ^nn++++=justice,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
household ^nn++++=household
weapons ^nns++++=weapons.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
a ^at++++=a
brother ^nn++++=brother
dragging ^vwbg+++xvbg+=dragging
Rags ^nns++++=Rags
by ^in++++=by
the ^ati++++=the
rope ^nn++++=rope.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
attacked ^vbd+++xvbn+=attacked
with ^in++++=with
a ^at++++=a
bottle ^nn++++=bottle
and ^cc++++=and
was ^vbd+bedz+aux++=was
knocked ^vpsv++agls+xvbnx+=knocked
beneath ^in+pl+++=beneath
the ^ati++++=the
stove ^nn++++=stove.
. ^zz++++=EXTRAWORD
From ^in++++=From
there ^rn+pl+++=there
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued
the ^ati++++=the
war ^nn++++=war
with ^in++++=with
curses ^nns++++=curses
of ^in++++=of
remarkable ^jj+atrb+++=remarkable
maturity ^nn+nom+++=maturity.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
time ^nn++++=time
the ^ati++++=the
mother ^npt++++=mother
struck ^vbd+++xvbn+=struck
the ^ati++++=the
dog ^nn++++=dog
with ^in++++=with
a ^at++++=a
broom ^nn++++=broom.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
bit ^nn++++=bit
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
beat ^vbd+++xvbnx+=beat
both ^abx++++=both
child ^nn++++=child
and ^cc++++=and
dog ^nn++++=dog,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
afterward ^rb++++=afterward
they ^pp3a+pp3+++=they
lay ^vbd+++xvbnx+=lay
behind ^in+ppvb+++=behind
the ^ati++++=the
mattress ^nns+nom+++=mattress
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Rags ^nns++++=Rags
licked ^vwbn+++xvbn+=licked
the ^ati++++=the
child ^nn++++=child's
's ^vbz+bez+vrb++0=EXTRAWORD
wet ^jj+atrb+++=wet
face ^nn++++=face
with ^in++++=with
delicate ^jj+atrb+++=delicate
care ^nn++++=care.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
believe ^vbi+vprv+++=believe
that ^tht+vcmp+++=that
sorrow ^nn++++=sorrow
was ^vbd+bedz+vrb++=was
a ^at++++=a
wound ^nn+++xvbn+=wound
which ^whp+rel+subj++=which
could ^md+pos+++=could
be ^vb+be+aux++=be
cleansed ^vpsv++agls+xvbnx+=cleansed.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
on ^in++++=on
the ^ati++++=the
following ^jj+atrb++xvbg+=following
day ^nn++++=day
the ^ati++++=the
child ^nn++++=child
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
because ^cs+cos+++=because
a ^at++++=a
marble ^nn++++=marble
had ^vbd+hvd+aux++=had
rolled ^vprf+++xvbnx+=rolled
into ^in++++=into
a ^at++++=a
gutter ^nn++++=gutter.
. ^zz++++=EXTRAWORD
Rags ^nns++++=Rags
did ^vbd+dod+aux++=did
not ^xnot++not++=not
revise ^vb++++=revise
his ^pp$+pp3+++=his
faith ^nn++++=faith.
. ^zz++++=EXTRAWORD
A ^at++++=A
god ^np++++=god
may ^md+pos+++=may
send ^vb++++=send
thunder ^nn++++=thunder
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
sunlight ^nn++++=sunlight;
; ^zz++++=EXTRAWORD
the ^ati++++=the
duty ^nn++++=duty
of ^in++++=of
a ^at++++=a
subject ^nn++++=subject
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
to ^to++++=to
inquire ^vbi++++=inquire.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
was ^vbd+bedz+vrb++=was
the ^ati++++=the
one ^cd1++++=one
creature ^nn++++=creature
who ^whp+rel+subj++=who
sometimes ^rb++++=sometimes
brought ^vbd+++xvbn+=brought
food ^nn++++=food,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
offered ^vbd+++xvbn+=offered
shelter ^nn++++=shelter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
always ^rb++++=always
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
dog ^nn++++=dog's
's ^$++++=EXTRAWORD
religion ^nn++++=religion,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
amounted ^jj+++xvbn+=amounted
to ^in++++=to
perfection ^nn+nom+++=perfection.
. ^zz++++=EXTRAWORD
The ^ati++++=The
father ^npt++++=father
returned ^vbd+++xvbn+=returned
most ^ql+emph+++=most
evenings ^nns++++=evenings
in ^in++++=in
a ^at++++=a
state ^vb++++=state
that ^tht+vcmp+++=that
altered ^jj+++xvbn+=altered
the ^ati++++=the
government ^nn+nom+++=government
of ^in++++=of
the ^ati++++=the
rooms ^nns++++=rooms.
. ^zz++++=EXTRAWORD
Sober ^jj++++=Sober,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent
and ^cc+phrs+++=and
heavy ^jj++++=heavy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
family ^nn++++=family
moved ^vbd+++xvbn+=moved
around ^rp++++=around
him ^pp3o+pp3+++=him
as ^ql++++=as
people ^nns++++=people
pass ^vb++++=pass
a ^at++++=a
dangerous ^jj+atrb+++=dangerous
machine ^nn++++=machine.
. ^zz++++=EXTRAWORD
Drunk ^j+++xvbn+=Drunk,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
became ^vbd+++xvbnx+=became
cheerful ^jj++++=cheerful.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
cheerfulness ^nns+nom+++=cheerfulness
was ^vbd+bedz+aux++=was
attended ^vpsv++by+xvbnx+=attended
by ^in++++=by
smashed ^jj+atrb++xvbn+=smashed
plates ^nns++++=plates,
, ^zz++++=EXTRAWORD
overturned ^jj+atrb++xvbn+=overturned
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
songs ^nns++++=songs,
, ^zz++++=EXTRAWORD
accusations ^nns+nom+++=accusations,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
abrupt ^jj+atrb+++=abrupt
experiments ^nns+nom+++=experiments
with ^in++++=with
his ^pp$+pp3+++=his
fists ^nns++++=fists.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
his ^pp$+pp3+++=his
boots ^nns++++=boots
on ^in++++=on
the ^ati++++=the
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
Rags ^nns++++=Rags
usually ^rb+down+++=usually
vanished ^vbd+++xvbn+=vanished
beneath ^in+pl+++=beneath
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
grew ^j+++xvbn+=grew
watchful ^jj++++=watchful.
. ^zz++++=EXTRAWORD
Mother ^npt++++=Mother
lifted ^vbd+++xvbn+=lifted
breakable ^jj+atrb+++=breakable
things ^nns++++=things
out ^rp+pl+++=out
of ^in++++=of
reach ^nn++++=reach,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
fewer ^ap++++=fewer
each ^dt++++=each
month ^nn++++=month.
. ^zz++++=EXTRAWORD
The ^ati++++=The
older ^jjr+atrb+++=older
children ^nns++++=children
found ^vbd+vprv++xvbn+=found
errands ^nns+++??+=errands
in ^in++++=in
the ^ati++++=the
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
On ^in++++=On
some ^dti++++=some
nights ^nns++++=nights
the ^ati++++=the
father ^npt++++=father
ignored ^vwbn+++xvbn+=ignored
the ^ati++++=the
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
On ^in++++=On
others ^aps++++=others
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called,
, ^zz++++=EXTRAWORD
" ^zz++++="Here,
here ^rn+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
rat ^nn++++=rat,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
a ^at++++=a
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Rags ^nns++++=Rags,
, ^zz++++=EXTRAWORD
after ^in++++=after
painful ^jj+atrb+++=painful
consideration ^nn+nom+++=consideration,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
approached ^vbd+++xvbn+=approached.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
desired ^vbd+vsua++xvbnx+=desired
the ^ati++++=the
approval ^nn+nom+++=approval
of ^in++++=of
every ^at++++=every
authority ^nn+nom+++=authority.
. ^zz++++=EXTRAWORD
The ^ati++++=The
father ^nn++++=father
would ^md+prd+++=would
then ^rn+tm+splt++=then
seize ^vb++++=seize
his ^pp$+pp3+++=his
ears ^nns++++=ears
or ^cc++++=or
blow ^nn++++=blow
smoke ^nn++++=smoke
into ^in++++=into
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
as ^ql++++=as
the ^ati++++=the
animal ^nn++++=animal
coughed ^vbd+++xvbn+=coughed.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
Rags ^nns++++=Rags
fled ^vbd+++xvbn+=fled,
, ^zz++++=EXTRAWORD
a ^at++++=a
shoe ^nn++++=shoe
followed ^vbd+vprv++xvbn+=followed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
objected ^vbd+vpub++xvbn+=objected,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
courage ^nn+nom+++=courage
had ^vb+hv+aux++=had
boundaries ^nns++++=boundaries
described ^vwbn+++xvbn+=described
by ^in++++=by
the ^ati++++=the
father ^nn++++=father's
's ^$++++=EXTRAWORD
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
attack ^vb++++=attack
his ^pp$+pp3+++=his
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
brothers ^nns+nom+++=brothers,
, ^zz++++=EXTRAWORD
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
furniture ^nn++++=furniture,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
policemen ^nns++++=policemen
at ^in++++=at
a ^at++++=a
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
his ^pp$+pp3+++=his
father ^nn++++=father
he ^pp3a+pp3+++=he
became ^vbd+++xvbnx+=became
very ^ql+amp+++=very
small ^jj++++=small.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
hot ^jj+atrb+++=hot
afternoon ^nn++++=afternoon
the ^ati++++=the
child ^nn++++=child
and ^cc++++=and
Rags ^nns++++=Rags
went ^vbd+++xvbn+=went
to ^in++++=to
the ^ati++++=the
river ^nn++++=river.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
returned ^vbd+++xvbnx+=returned
after ^in++++=after
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
dusty ^jj++++=dusty,
, ^zz++++=EXTRAWORD
hungry ^jj++++=hungry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
peaceful ^jj++++=peaceful.
. ^zz++++=EXTRAWORD
Rags ^nns++++=Rags
had ^vbd+hvd+aux++=had
acquired ^vprf+++xvbnx+=acquired
a ^at++++=a
fish ^nns++++=fish
head ^jjb++++=head
and ^cc+phrs+++=and
carried ^jj+++xvbn+=carried
it ^pp3+it+++=it
as ^in++++=as
a ^at++++=a
banner ^nn++++=banner
of ^in++++=of
prosperity ^nn+nom+++=prosperity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
a ^at++++=a
brass ^nn++++=brass
button ^nn++++=button.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
considered ^jj+++xvbn+=considered
the ^ati++++=the
day ^nn++++=day
successful ^jj++++=successful.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
lower ^jjr++++=lower
hall ^npl++++=hall
they ^pp3a+pp3+++=they
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
crash ^nn++++=crash
from ^in++++=from
above ^nn++++=above.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Rags ^nns++++=Rags
stopped ^vbd+++xvbn+=stopped
because ^cs+cos+++=because
the ^ati++++=the
child ^nn++++=child
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
crash ^nn++++=crash
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
a ^at++++=a
man ^nn++++=man's
's ^vbz+bez+aux++0=EXTRAWORD
roaring ^vbg+++xvbgx+=roaring
song ^nn++++=song
and ^cc++++=and
the ^ati++++=the
mother ^nn++++=mother's
's ^vbz+bez+vrb++0=EXTRAWORD
thin ^jj+atrb+++=thin
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
placed ^vwbn+++xvbn+=placed
a ^at++++=a
hand ^nn++++=hand
upon ^in++++=upon
the ^ati++++=the
dog ^nn++++=dog's
's ^$++++=EXTRAWORD
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="Stay,"
stay ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
climbed ^vbd+++xvbnx+=climbed.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
fifth ^od++++=fifth
landing ^nvbg+++xvbg+=landing
the ^ati++++=the
door ^nn++++=door
stood ^vbd+++xvbn+=stood
open ^jj++++=open.
. ^zz++++=EXTRAWORD
A ^at++++=A
chair ^nn++++=chair
lay ^vbd+++xvbn+=lay
in ^in++++=in
the ^ati++++=the
passage ^nn+nom+++=passage.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
father ^nn++++=father
was ^vbd+bedz+aux++=was
conducting ^vbg+++xvbgx+=conducting
a ^at++++=a
festival ^nn+nom+++=festival.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stove ^nn++++=stove
door ^nn++++=door
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
torn ^vpsv++agls+xvbnx+=torn
off ^rb+phrv+++=off.
. ^zz++++=EXTRAWORD
Broken ^jj+atrb++xvbn+=Broken
crockery ^nn+nom+++=crockery
covered ^vbd+++xvbn+=covered
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mattress ^nns+nom+++=mattress
leaned ^vbd+++xvbn+=leaned
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
mother ^nn++++=mother
crouched ^vbd+++xvbn+=crouched
behind ^in+pl+++=behind
it ^pp3+it+++=it
with ^in++++=with
blood ^nn++++=blood
on ^rp++++=on
her ^pp3o+pp3+++=her
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
brother ^npt++++=brother
watched ^vbd+++xvbn+=watched
from ^in++++=from
the ^ati++++=the
doorway ^nn++++=doorway
