I ^pp1a+pp1+++=I
" ^zz++++="Especially
especially ^rb++++=EXTRAWORD
his ^pp$+pp3+++=his
creditors ^nns++++=creditors.
. ^zz++++=EXTRAWORD
Credit ^nn++++=Credit
depends ^vbz++++=depends
upon ^in++++=upon
confidence ^nn+nom+++=confidence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
considered ^vwbn+vprv++xvbn+=considered
this ^dt+dem+++=this
maxim ^nn++++=maxim.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
financed ^vprf+++xvbnx+=financed
their ^pp$+pp3+++=their
curtains ^nns++++=curtains,
, ^zz++++=EXTRAWORD
a ^at++++=a
motor ^nn++++=motor
excursion ^nn++++=excursion
to ^in++++=to
Brighton ^np++++=Brighton,
, ^zz++++=EXTRAWORD
three ^cd++++=three
months ^nns++++=months
of ^in++++=of
a ^at++++=a
French ^jj+atrb+++=French
cook ^nn++++=cook,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
carved ^jj+++xvbn+=carved
stone ^np++++=stone
fireplace ^nn++++=fireplace
in ^in++++=in
George ^np++++=George's
's ^$++++=EXTRAWORD
studio ^np++++=studio.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
authority ^nn+nom+++=authority
was ^vbd+bedz+vrb++=was
therefore ^rb+cnj+++=therefore
not ^xnot++not++=not
negligible ^jj++++=negligible.
. ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
instant ^nn+nom+++=instant
the ^ati++++=the
maid ^np++++=maid
entered ^vbd+++xvbn+=entered
with ^in++++=with
two ^cd++++=two
more ^ql++++=more
letters ^nns+nom+++=letters
upon ^in++++=upon
a ^at++++=a
tray ^nn++++=tray.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
bore ^nn+++xvbn+=bore
the ^ati++++=the
crest ^nn++++=crest
of ^in++++=of
a ^at++++=a
West ^np+pl+++=West
End ^nn++++=End
dealer ^nn++++=dealer.
. ^zz++++=EXTRAWORD
George ^np++++=George
seized ^vbd+++xvbn+=seized
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dealer ^nn++++=dealer
regretted ^vbd+vprv+tht0+xvbn+=regretted
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
owing ^in++++=owing
to ^to++++=to
prevailing ^vbi+nom++xvbg+=prevailing
uncertainty ^nn++++=uncertainty
in ^in++++=in
the ^ati++++=the
market ^nn++++=market,
, ^zz++++=EXTRAWORD
Sir ^npt++++=Sir
John ^np++++=John
Farleigh ^np+++??+=Farleigh
had ^vbd+hvd+aux++=had
decided ^vprf+++xvbnx+=decided
not ^xnot++not++=not
to ^to++++=to
proceed ^vbi++++=proceed
with ^in++++=with
the ^ati++++=the
proposed ^jj+atrb++xvbn+=proposed
memorial ^nn++++=memorial
group ^nn++++=group
for ^in++++=for
his ^pp$+pp3+++=his
country ^nn++++=country
estate ^nn++++=estate.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
hoped ^vbd+vprv++xvbnx+=hoped,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
to ^to++++=to
retain ^vbi++++=retain
the ^ati++++=the
sketches ^nns++++=sketches
for ^in++++=for
future ^jjb+atrb+++=future
consideration ^nn+nom+++=consideration.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
letter ^nn++++=letter
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
a ^at++++=a
firm ^nn++++=firm
of ^in++++=of
builders ^nns+nom+++=builders
demanding ^vwbg+vsua++xvbg+=demanding
payment ^nn+nom+++=payment
of ^in++++=of
forty ^cd++++=forty-seven
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
pounds ^nns++++=pounds,
, ^zz++++=EXTRAWORD
eighteen ^cd++++=eighteen
shillings ^nns+nom+++=shillings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sixpence ^nn+nom+++=sixpence.
. ^zz++++=EXTRAWORD
Georgie ^np++++=Georgie
dropped ^vbd+++xvbn+=dropped
his ^pp$+pp3+++=his
spoon ^nn++++=spoon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
spoon ^nn++++=spoon
fell ^vbd+++xvbn+=fell
into ^in+ppvb+++=into
the ^ati++++=the
milk ^nn++++=milk-jug,
- ^zz++++=EXTRAWORD
jug ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
an ^at++++=an
event ^nn++++=event
which ^whp+rel+obj++=which
no ^at++++=no
competent ^jj+atrb+++=competent
historian ^nn++++=historian
could ^md+pos+++=could
connect ^vb++++=connect
with ^in++++=with
the ^ati++++=the
financial ^jj+atrb+++=financial
crisis ^nn++++=crisis,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
expressed ^vbd+vpub++xvbn+=expressed
the ^ati++++=the
general ^jj+atrb+++=general
situation ^nn+nom+++=situation
perfectly ^rb+amp+++=perfectly.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
quietly ^rb++++=quietly:
: ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
much ^rb++++=much
have ^vb+hv+vrb++=have
we ^pp1a+pp1+++=we?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Immediately?"
immediately ^rb+tm+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Altogether."
altogether ^nn+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
rose ^vbd+++xvbn+=rose
and ^cc+phrs+++=and
walked ^vbd+++xvbn+=walked
to ^in++++=to
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
park ^npl++++=park
displayed ^vbd+++xvbn+=displayed
that ^dt+dem+++=that
air ^nn++++=air
of ^in++++=of
untroubled ^jj+atrb++xvbn+=untroubled
solvency ^nn+++??+=solvency
peculiar ^jj++++=peculiar
to ^in++++=to
public ^jj+atrb+++=public
property ^nn++++=property.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
assets ^nns++++=assets,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
assets ^nns++++=assets?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Brussels ^np++++=Brussels
medal ^nn++++=medal."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot
eat ^vb++++=eat
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
solid ^jj+atrb+++=solid
gold ^nn++++=gold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
gilt ^jj+atrb+++=gilt
bronze ^nn++++=bronze.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
A ^at++++=A
less ^rbr++++=less
gifted ^jj+atrb+++=gifted
man ^nn++++=man
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
embarrassed ^vpsv++agls+xvbnx+=embarrassed.
. ^zz++++=EXTRAWORD
George ^np++++=George,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
a ^at++++=a
profession ^nn++++=profession
out ^rp+pl+++=out
of ^in++++=of
giving ^xvbg+++xvbg+=giving
shape ^nn++++=shape
to ^in++++=to
awkward ^jj+atrb+++=awkward
material ^nn++++=material,
, ^zz++++=EXTRAWORD
merely ^rb+down+++=merely
altered ^vbd+++xvbn+=altered
the ^ati++++=the
shape ^nn++++=shape.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
temporary ^jj+pred+++=temporary,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
artistic ^jj+atrb+++=artistic
careers ^nns+nom+++=careers
have ^vb+hv+vrb++=have
a ^at++++=a
period ^nn++++=period
of ^in++++=of
compression ^nn++++=compression.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
precedes ^vbz++++=precedes
the ^ati++++=the
great ^jj+atrb+++=great
expansion ^nn++++=expansion."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
fed ^vbd+++xvbn+=fed
Georgie ^np++++=Georgie
the ^ati++++=the
last ^rb++++=last
spoonful ^jj++++=spoonful
of ^in++++=of
porridge ^nn++++=porridge.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
rent ^nn++++=rent
is ^vbz+bez+vrb++=is
due ^jj+pred+++=due
on ^in++++=on
Friday ^nr++++=Friday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Exactly.
exactly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
A ^at++++=A
crisis ^nn++++=crisis
is ^vbz+bez+vrb++=is
often ^rb++++=often
the ^ati++++=the
necessary ^jj+atrb+++=necessary
condition ^nn+nom+++=condition
of ^in++++=of
a ^at++++=a
decisive ^jj+atrb+++=decisive
idea ^nn++++=idea."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
one ^pn++++=one?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
George ^np++++=George.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
half ^abn++++=half-past
- ^zz++++=EXTRAWORD
past ^jjb++++=EXTRAWORD
nine ^cd++++=nine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ii ^np+++??+=II
The ^ati++++=The
circumstances ^nns+nom+++=circumstances
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
a ^at++++=a
rising ^jj+atrb++xvbg+=rising
young ^jj+atrb+++=young
sculptor ^nn++++=sculptor,
, ^zz++++=EXTRAWORD
an ^at++++=an
heiress ^nns+nom+++=heiress's
's ^$++++=EXTRAWORD
niece ^nn++++=niece,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
infant ^nn++++=infant
with ^in++++=with
porridge ^nn++++=porridge
on ^in++++=on
his ^pp$+pp3+++=his
left ^jj+atrb++xvbn+=left
ear ^nn++++=ear
to ^in++++=to
this ^dt+dem+++=this
distressing ^jj+atrb+++=distressing
conjunction ^nn+nom+++=conjunction
must ^md+nec+++=must
now ^rn+tm+++=now
be ^vb+be+aux++=be
explained ^vpsv++agls+xvbnx+=explained.
. ^zz++++=EXTRAWORD
Money ^nn++++=Money
troubles ^nns++++=troubles
are ^vb+ber+vrb++=are
never ^rb++++=never
simple ^jj+pred+++=simple.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
simple ^jj+pred+++=simple,
, ^zz++++=EXTRAWORD
people ^nns++++=people
would ^md+prd+++=would
avoid ^vb++++=avoid
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
half ^nn++++=half
the ^ati++++=the
most ^ql+emph+++=most
respectable ^jj+atrb+++=respectable
households ^nns++++=households
in ^in++++=in
England ^np++++=England
would ^md+prd+++=would
lose ^vb++++=lose
their ^pp$+pp3+++=their
chief ^jjb+atrb+++=chief
intellectual ^jj+atrb+++=intellectual
occupation ^nn+nom+++=occupation.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary's
's ^$++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
an ^at++++=an
amiable ^jj+atrb+++=amiable
solicitor ^nn++++=solicitor,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
seventeen ^cd++++=seventeen,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
less ^rbr++++=less
than ^in++++=than
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
expected ^vpsv++agls+xvbnx+=expected
and ^cc++++=and
more ^rbr++++=more
confusion ^nn++++=confusion
than ^in++++=than
was ^vbd+bedz+vrb++=was
decent ^jj+pred+++=decent.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
survived ^vbd+++xvbn+=survived
him ^pp3o+pp3+++=him
by ^in++++=by
three ^cd++++=three
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
Peel ^nn++++=Peel,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mother ^nn++++=mother's
's ^vbz+bez+vrb++0=EXTRAWORD
elder ^jjr+atrb+++=elder
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
assumed ^vbd+vprv++xvbn+=assumed
the ^ati++++=the
responsibilities ^nns+nom+++=responsibilities
of ^in++++=of
family ^nn++++=family
guardian ^nn++++=guardian
with ^in++++=with
a ^at++++=a
solemnity ^nn+nom+++=solemnity
which ^whp+rel+subj++=which
suggested ^vprf+++xvbn+=suggested
that ^tht+vcmp+++=that
Providence ^np+nom++??+=Providence
had ^vbd+hvd+aux++=had
appointed ^vprf+++xvbnx+=appointed
him ^pp3o+pp3+++=him
by ^in++++=by
registered ^jj+atrb++xvbn+=registered
post ^nn++++=post.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
lived ^vbd+++xvbn+=lived
at ^rb++++=at
Bursley ^np+++??+=Bursley,
, ^zz++++=EXTRAWORD
a ^at++++=a
manufacturing ^jj+atrb++xvbg+=manufacturing
town ^nn++++=town
in ^in++++=in
the ^ati++++=the
Midlands ^nns++++=Midlands.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
owned ^vbd+++xvbnx+=owned
several ^ap++++=several
rows ^nns++++=rows
of ^in++++=of
cottages ^nns+nom+++=cottages,
, ^zz++++=EXTRAWORD
shares ^vbz++++=shares
in ^in++++=in
two ^cd++++=two
pottery ^nn+nom+++=pottery
concerns ^nns++++=concerns,
, ^zz++++=EXTRAWORD
a ^at++++=a
large ^jj+atrb+++=large
square ^nn++++=square
house ^npl++++=house
named ^vbd+++xvbn+=named
Elm ^nn++++=Elm
Lodge ^nn++++=Lodge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
opinions ^nns++++=opinions
upon ^in++++=upon
nearly ^rb+down+++=nearly
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
widower ^nn++++=widower,
, ^zz++++=EXTRAWORD
a ^at++++=a
deacon ^np++++=deacon,
, ^zz++++=EXTRAWORD
a ^at++++=a
temperance ^nn+nom+++=temperance
advocate ^nn+nom+++=advocate,
, ^zz++++=EXTRAWORD
a ^at++++=a
trustee ^nn++++=trustee
of ^in++++=of
the ^ati++++=the
Municipal ^jj+atrb+++=Municipal
Institute ^nn++++=Institute,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
our ^pp$+pp1+++=our
story ^nn++++=story,
, ^zz++++=EXTRAWORD
a ^at++++=a
candidate ^nn+nom+++=candidate
for ^in++++=for
the ^ati++++=the
Town ^nn++++=Town
Council ^nn++++=Council.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
sixty ^cd++++=sixty-two.
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
collars ^nns++++=collars
were ^vbd+bed+vrb++=were
high ^jj+pred+++=high,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
boots ^nns++++=boots
were ^vbd+bed+vrb++=were
polished ^jj+pred+++=polished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
charity ^nn+nom+++=charity
was ^vbd+bedz+vrb++=was
exact ^jj+pred+++=exact.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
meant ^vprf+++xvbnx+=meant
Mary ^np++++=Mary
to ^to++++=to
marry ^vbi++++=marry
a ^at++++=a
dependable ^jj+atrb+++=dependable
man ^nn++++=man
preferably ^rb++++=preferably
a ^at++++=a
solicitor ^nn++++=solicitor,
, ^zz++++=EXTRAWORD
a ^at++++=a
manufacturer ^nn+nom+++=manufacturer,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
person ^nn++++=person
connected ^vbd+++xvbn+=connected
with ^in++++=with
insurance ^nn+nom+++=insurance.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
she ^pp3a+pp3+++=she
married ^vbd+++xvbnx+=married
George ^np++++=George.
. ^zz++++=EXTRAWORD
George ^np++++=George's
's ^$++++=EXTRAWORD
father ^nn++++=father
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
schoolmaster ^nn+nom+++=schoolmaster
with ^in++++=with
romantic ^jj+atrb+++=romantic
tastes ^nns++++=tastes
and ^cc++++=and
no ^at++++=no
capital ^nn++++=capital.
. ^zz++++=EXTRAWORD
George ^np++++=George,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
modelled ^xvbn+++xvbn+=modelled
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
a ^at++++=a
school ^nn++++=school
porter ^nn++++=porter
at ^rb++++=at
the ^ati++++=the
age ^nn++++=age
of ^in++++=of
sixteen ^cd++++=sixteen,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
sent ^vpsv++agls+xvbnx+=sent
to ^in++++=to
London ^np++++=London,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
won ^vbd+++xvbnx+=won
prizes ^nns++++=prizes,
, ^zz++++=EXTRAWORD
borrowed ^jj+atrb++xvbn+=borrowed
money ^nn++++=money,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
acquired ^xvbn+++xvbn+=acquired
friends ^nns++++=friends.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
talent ^nn++++=talent.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
admit ^vb+vpub+++=admit
this ^dt+dem+++=this
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
for ^in++++=for
otherwise ^rb+cnj+++=otherwise
the ^ati++++=the
whole ^jj+atrb+++=whole
comedy ^nn++++=comedy
becomes ^vbz++++=becomes
too ^rb++++=too
easy ^jj++++=easy.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
portrait ^nn++++=portrait
busts ^nns++++=busts
possessed ^vbd+++xvbn+=possessed
force ^nn++++=force;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
figures ^nns++++=figures
had ^vb+hv+vrb++=had
movement ^nn+nom+++=movement;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
mass ^nn++++=mass,
, ^zz++++=EXTRAWORD
rhythm ^nn++++=rhythm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
obedience ^nn+nom+++=obedience
of ^in++++=of
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
with ^in++++=with
knowledge ^nn++++=knowledge.
. ^zz++++=EXTRAWORD
Unfortunately ^rb++++=Unfortunately
stone ^nn++++=stone
did ^vbd+dod+aux++=did
not ^xnot++not++=not
always ^rb++++=always
obey ^vb++++=obey,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
clients ^nns++++=clients
obeyed ^vbd+++xvbn+=obeyed
even ^rb++++=even
less ^rbr++++=less.
. ^zz++++=EXTRAWORD
George ^np++++=George
met ^vbd+++xvbn+=met
Mary ^np++++=Mary
at ^in++++=at
an ^at++++=an
exhibition ^nn+nom+++=exhibition.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
admired ^vbd+++xvbnx+=admired
a ^at++++=a
small ^jj+atrb+++=small
bronze ^nn++++=bronze
of ^in++++=of
his ^pp$+pp3+++=his
called ^xvbn+++xvbn+=called
*youth ^nn+++??+=*Youth
Defying ^np+++??+=Defying
Circumstance* ^np+++??+=Circumstance*.
. ^zz++++=EXTRAWORD
George ^np++++=George
admired ^vbd+++xvbn+=admired
her ^pp$+pp3+++=her
profile ^nn++++=profile,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
composure ^nn++++=composure,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^in++++=after
discreet ^jj+atrb+++=discreet
inquiry ^nn++++=inquiry
the ^ati++++=the
existence ^nn+nom+++=existence
of ^in++++=of
Samuel ^np++++=Samuel
Peel ^nn++++=Peel.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
marriage ^nn+nom+++=marriage
was ^vbd+bedz+aux++=was
opposed ^vpsv++by+xvbnx+=opposed
by ^in++++=by
Samuel ^np++++=Samuel
during ^in++++=during
four ^cd++++=four
exhausting ^jj+atrb++xvbg+=exhausting
interviews ^nns++++=interviews
and ^cc++++=and
accepted ^vpsv++agls+xvbn+=accepted
during ^in++++=during
the ^ati++++=the
fifth ^nn++++=fifth.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
eventually ^rb+tm+++=eventually
offered ^xvbn+++xvbn+=offered
Mary ^np++++=Mary
five ^cd++++=five
hundred ^cd++++=hundred
pounds ^nns++++=pounds
a ^at++++=a
year ^nn++++=year,
, ^zz++++=EXTRAWORD
declaring ^vbg+vpub++xvbg+=declaring
that ^tht+vcmp+++=that
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
an ^at++++=an
allowance ^nn+nom+++=allowance
to ^to+vcmp+++=to
George ^vb++++=George,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
provision ^nn++++=provision
for ^in++++=for
his ^pp$+pp3+++=his
niece ^nn++++=niece.
. ^zz++++=EXTRAWORD
George ^np++++=George
agreed ^vbd+vpub++xvbn+=agreed
emphatically ^rb++++=emphatically.
. ^zz++++=EXTRAWORD
A ^at++++=A
provision ^nn++++=provision
for ^in++++=for
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
wife ^nn++++=wife
is ^vbz+bez+vrb++=is
wholly ^rb++++=wholly
different ^jj+pred+++=different
from ^in++++=from
an ^at++++=an
allowance ^nn+nom+++=allowance
to ^to+vcmp+++=to
oneself ^ppl++++=oneself,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
when ^wrb+who+++=when
paid ^jj+++xvbn+=paid
into ^in++++=into
a ^at++++=a
joint ^jjb+atrb+++=joint
account ^nn++++=account.
. ^zz++++=EXTRAWORD
Five ^cd++++=Five
hundred ^cd++++=hundred
pounds ^nns++++=pounds
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
a ^at++++=a
handsome ^jj+atrb+++=handsome
sum ^nn++++=sum.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
remained ^vbd+++xvbn+=remained
a ^at++++=a
handsome ^jj+atrb+++=handsome
sum ^nn++++=sum
throughout ^in++++=throughout
the ^ati++++=the
marriage ^nn+nom+++=marriage.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
handsome ^jj+atrb+++=handsome
sums ^nns++++=sums,
, ^zz++++=EXTRAWORD
like ^in++++=like
handsome ^jj+atrb+++=handsome
men ^nns++++=men,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
become ^vprf+++xvbn+=become
unreliable ^jj++++=unreliable
if ^cs+cnd+++=if
asked ^vprf+++xvbn+=asked
to ^to+vcmp+++=to
do ^vbi++++=do
too ^ql++++=too
much ^ap++++=much.
. ^zz++++=EXTRAWORD
George ^np++++=George
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
with ^in++++=with
the ^ati++++=the
reasonable ^jj+atrb+++=reasonable
theory ^nn++++=theory
that ^tht+ncmp+++=that
an ^at++++=an
artist ^nn++++=artist
must ^md+nec+++=must
work ^vb++++=work.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
next ^ap++++=next
adopted ^jj+++xvbn+=adopted
the ^ati++++=the
more ^rbr++++=more
advanced ^jj+atrb++xvbn+=advanced
theory ^nn++++=theory
that ^tht+ncmp+++=that
an ^at++++=an
artist ^nn++++=artist
must ^md+nec+++=must
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
to ^to+vcmp+++=to
work ^vb++++=work.
. ^zz++++=EXTRAWORD
Finally ^rb++++=Finally
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
mature ^jj+atrb+++=mature
conviction ^nn+nom+++=conviction
that ^tht+ncmp+++=that
an ^at++++=an
artist ^nn++++=artist's
's ^vbz+bez+vrb++0=EXTRAWORD
visible ^jj+atrb+++=visible
circumstances ^nns+nom+++=circumstances
were ^vbd+bed+vrb++=were
part ^nn++++=part
of ^in++++=of
his ^pp$+pp3+++=his
work ^nn++++=work.
. ^zz++++=EXTRAWORD
A ^at++++=A
sculptor ^nn++++=sculptor
in ^in++++=in
lodgings ^nns++++=lodgings
might ^md+pos+++=might
produce ^vb++++=produce
masterpieces ^nns++++=masterpieces,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
millionaire ^nn++++=millionaire
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
