Once ^rb+tm+++=Once
cut ^xvbn+++xvbn+=cut
furrows ^nns+++??+=furrows
so ^ql+emph+++=so
deep ^jj++++=deep
that ^dt+pdem+++=that
springs ^vbz++++=springs
bubbled ^vbd+++xvbn+=bubbled
in ^in++++=in
the ^ati++++=the
bottoms ^nns++++=bottoms.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
struck ^vbd+++xvbnx+=struck
a ^at++++=a
boulder ^nn++++=boulder,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
turn ^vb++++=turn
aside ^rp++++=aside.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drove ^vbd+++xvbnx+=drove
straight ^jj++++=straight
through ^in++++=through
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
stone ^nn++++=stone
flew ^vbd+++xvbn+=flew
in ^in++++=in
two ^cd++++=two
like ^in++++=like
a ^at++++=a
rotten ^jj+atrb+++=rotten
cheese ^nn++++=cheese.
. ^zz++++=EXTRAWORD
At ^in++++=At
noon ^nn++++=noon
the ^ati++++=the
maid ^np++++=maid
brought ^vbd+++xvbn+=brought
him ^pp3o+pp3+++=him
a ^at++++=a
bowl ^nn++++=bowl
of ^in++++=of
porridge ^nn++++=porridge
and ^cc++++=and
a ^at++++=a
jug ^nn++++=jug
of ^in++++=of
milk ^nn++++=milk.
. ^zz++++=EXTRAWORD
Grumblegizzard ^np+++??+=Grumblegizzard
peeped ^vbd+++xvbn+=peeped
into ^in++++=into
the ^ati++++=the
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
this ^dt+dem+++=this
for ^in++++=for
tasting ^xvbg+++xvbg+=tasting?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
dinner ^nn++++=dinner,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
maid ^nn++++=maid.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
where ^wrb+who+++=where's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
dinner ^nn++++=dinner
after ^in++++=after
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
farmer ^nn++++=farmer
had ^vb+hv+vrb++=had
twelve ^cd++++=twelve
bowls ^nns++++=bowls
filled ^vbd+++xvbn+=filled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
twelve ^cd++++=twelve
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Grumblegizzard ^np+++??+=Grumblegizzard
ate ^vbd+++xvbn+=ate
the ^ati++++=the
bowls ^nns++++=bowls
along ^in++++=along
with ^in"++++=with
the ^ati++++=the
porridge ^nn++++=porridge
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
haste ^nn++++=haste.
. ^zz++++=EXTRAWORD
Next ^ap++++=Next
day ^nn++++=day
the ^ati++++=the
goodman ^nn++++=goodman
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
to ^in++++=to
clear ^jj++++=clear
the ^ati++++=the
wood ^nn++++=wood
beyond ^in++++=beyond
the ^ati++++=the
grange ^nn++++=grange.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
have ^vb+hv+aux++=have
taken ^vprf+++xvbnx+=taken
twenty ^cd++++=twenty
men ^nns++++=men
all ^rb++++=all
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
Grumblegizzard ^np+++??+=Grumblegizzard
tore ^vbd+++xvbn+=tore
up ^rb+phrv+++=up
the ^ati++++=the
fir ^nn++++=fir
trees ^nns++++=trees
by ^in++++=by
their ^pp$+pp3+++=their
roots ^nns++++=roots,
, ^zz++++=EXTRAWORD
three ^cd++++=three
in ^in++++=in
each ^dt++++=each
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laid ^vwbn+++xvbn+=laid
them ^pp3o+pp3+++=them
down ^rp++++=down
like ^in++++=like
windfalls ^nns+++??+=windfalls.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
bound ^vbd+++xvbnx+=bound
the ^ati++++=the
whole ^jj+atrb+++=whole
wood ^nn++++=wood
together ^nn+nom+++=together
with ^in++++=with
a ^at++++=a
twisted ^jj+++xvbn+=twisted
oak ^np++++=oak
and ^cc++++=and
dragged ^vbd+++xvbn+=dragged
it ^pp3+it+++=it
home ^nr++++=home.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
too ^ql++++=too
near ^in+pl+++=near
the ^ati++++=the
barn ^nn++++=barn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
roots ^nns++++=roots
swept ^vwbn+++xvbn+=swept
barn ^npl++++=barn,
, ^zz++++=EXTRAWORD
byre ^nn++++=byre,
, ^zz++++=EXTRAWORD
pigsty ^nn++++=pigsty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
henhouse ^nn+++??+=henhouse
into ^in++++=into
one ^cd1++++=one
heap ^nn++++=heap.
. ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
ruined ^vprf+++xvbnx+=ruined
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
farmer ^nn++++=farmer.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
cleared ^vprf+++xvbnx+=cleared
the ^ati++++=the
wood ^nn++++=wood,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
shall ^md+prd+++=shall
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
farmer ^nn++++=farmer
thought ^vbd+++xvbn+=thought
awhile ^rb++++=awhile.
. ^zz++++=EXTRAWORD
" ^zz++++="Yonder
yonder ^jjb++++=EXTRAWORD
lies ^vbz++++=lies
a ^at++++=a
stone ^nn++++=stone
that ^tht+rel+++=that
twelve ^cd++++=twelve
horses ^nns++++=horses
cannot ^md+pos+not++=cannot
stir ^vb++++=stir.
. ^zz++++=EXTRAWORD
Carry ^vb++++=Carry
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
boundary ^nn+nom+++=boundary."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Grumblegizzard ^np+++??+=Grumblegizzard
lifted ^vbd+++xvbn+=lifted
the ^ati++++=the
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
beneath ^in+pl+++=beneath
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
another ^dt++++=another,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beneath ^in+pl+++=beneath
that ^dt+dem+++=that
a ^at++++=a
third ^nn++++=third.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gathered ^vbd+++xvbnx+=gathered
all ^abn++++=all
three ^cd++++=three
into ^in++++=into
his ^pp$+pp3+++=his
scrip ^nn++++=scrip,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
rattled ^vbd+++xvbnx+=rattled
like ^in++++=like
hazelnuts ^nns+++??+=hazelnuts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
strode ^vpsv++agls+xvbn+=strode
to ^in++++=to
the ^ati++++=the
boundary ^nn+nom+++=boundary.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
set ^vbd+++xvbnx+=set
them ^pp3o+pp3+++=them
down ^rp++++=down,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
set ^vbd+++xvbnx+=set
them ^pp3o+pp3+++=them
atop ^rb++++=atop
the ^ati++++=the
farmer ^nn++++=farmer's
's ^vbz+bez+vrb++0=EXTRAWORD
new ^jj+atrb+++=new
mill ^nn++++=mill,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mill ^nn++++=mill,
, ^zz++++=EXTRAWORD
wheel ^vb++++=wheel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
millstones ^nns+++??+=millstones
sank ^vbd+++xvbn+=sank
into ^in++++=into
the ^ati++++=the
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
the ^ati++++=the
goodman ^nn++++=goodman
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
another ^dt++++=another
week ^nn++++=week
of ^in++++=of
such ^abl++++=such
service ^nn++++=service
would ^md+prd+++=would
leave ^vb++++=leave
him ^pp3o+pp3+++=him
neither ^dt++neg++=neither
roof ^nn++++=roof
nor ^cc++neg++=nor
field ^nn++++=field.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
too ^ql++++=too
fine ^jj++++=fine
a ^at++++=a
worker ^nn++++=worker
for ^in++++=for
the ^ati++++=the
likes ^nns++++=likes
of ^in++++=of
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
king ^npt++++=king
needs ^nns++++=needs
strong ^jj+atrb+++=strong
men ^nns++++=men."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+vrb++=EXTRAWORD
the ^ati++++=the
king ^nn++++=king
give ^vb++++=give
herrings ^nns++++=herrings
and ^cc++++=and
brose ^np++++=brose,
, ^zz++++=EXTRAWORD
porridge ^nn++++=porridge
and ^cc++++=and
milk ^nn++++=milk?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
whole ^jj+atrb+++=whole
storehouses ^nns+++??+=storehouses."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
to ^in++++=to
the ^ati++++=the
king ^nn++++=king."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
Grumblegizzard ^np+++??+=Grumblegizzard
went ^vbd+++xvbn+=went
to ^in++++=to
the ^ati++++=the
palace ^nn++++=palace.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
gate ^nn++++=gate
stood ^vbd+++xvbn+=stood
twelve ^cd++++=twelve
guards ^nns++++=guards
with ^in++++=with
silver ^nn++++=silver
pikes ^npls++++=pikes.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
business ^nns+nom+++=business?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
they ^pp3a+pp3+++=they.
. ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
eat ^vbi++++=eat
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
dinner ^nn++++=dinner
and ^cc++++=and
do ^vb+do+vrb++=do
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
laughed ^vbd+++xvbnx+=laughed
and ^cc+phrs+++=and
crossed ^vbd+++xvbn+=crossed
their ^pp$+pp3+++=their
pikes ^npls++++=pikes,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Grumblegizzard ^np+++??+=Grumblegizzard
gathered ^vbd+++xvbn+=gathered
guards ^nns++++=guards
and ^cc++++=and
pikes ^npls++++=pikes
into ^in++++=into
one ^cd1++++=one
bundle ^nn++++=bundle
and ^cc++++=and
set ^nn+++xvbn+=set
them ^pp3o+pp3+++=them
on ^in++++=on
the ^ati++++=the
gatehouse ^nn+++??+=gatehouse
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
sat ^vbd+++xvbn+=sat
at ^in++++=at
table ^nn++++=table
with ^in++++=with
his ^pp$+pp3+++=his
court ^nn++++=court,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
peacocks ^nns++++=peacocks,
, ^zz++++=EXTRAWORD
pies ^nns++++=pies,
, ^zz++++=EXTRAWORD
puddings ^nns++++=puddings,
, ^zz++++=EXTRAWORD
salmon ^nn++++=salmon,
, ^zz++++=EXTRAWORD
sweetmeats ^nns+++??+=sweetmeats,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seven ^cd++++=seven
sorts ^nns++++=sorts
of ^in++++=of
wine ^nn++++=wine
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
will ^md+prd+++=will
do ^vb+do+vrb++=do
for ^in++++=for
a ^at++++=a
beginning ^nvbg+++xvbg+=beginning,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
anyone ^pn++++=anyone
could ^md+pos+++=could
stop ^vb++++=stop
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
swept ^vbd+++xvbnx+=swept
the ^ati++++=the
feast ^nn++++=feast
into ^in++++=into
his ^pp$+pp3+++=his
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver
dishes ^nns++++=dishes
and ^cc++++=and
all ^rb++++=all.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
went ^vbd+++xvbn+=went
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
manner ^nn++++=manner
of ^in++++=of
monster ^nn+nom+++=monster
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
hungry ^jj+atrb+++=hungry
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
shall ^md+prd+++=shall
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
then ^rn+tm+++=then
a ^at++++=a
messenger ^np+nom+++=messenger
rushed ^vbd+++xvbn+=rushed
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
A ^at++++=A
mighty ^jj+atrb+++=mighty
army ^nn++++=army
had ^vbd+hvd+aux++=had
crossed ^vprf+++xvbnx+=crossed
the ^ati++++=the
eastern ^jj+atrb+++=eastern
border ^nn++++=border.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
ten ^cd++++=ten
thousand ^cd++++=thousand
footmen ^jj+++xvbn+=footmen,
, ^zz++++=EXTRAWORD
five ^cd++++=five
thousand ^cd++++=thousand
horsemen ^nns++++=horsemen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
three ^cd++++=three
hundred ^cd++++=hundred
cannon ^nn++++=cannon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
general ^jj++++=general
had ^vbd+hvd+aux++=had
sworn ^vprf+++xvbn+=sworn
to ^to++++=to
eat ^vbi++++=eat
supper ^nn++++=supper
in ^in++++=in
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^npt++++=king
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Grumblegizzard ^np+++??+=Grumblegizzard
and ^cc++++=and
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
the ^ati++++=the
army ^nn++++=army
kills ^vbz++++=kills
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
rid ^vpsv++agls+xvbnx+=rid
of ^in++++=of
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
kills ^vbz++++=kills
the ^ati++++=the
army ^nn++++=army,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
rid ^vpsv++agls+xvbnx+=rid
of ^in++++=of
the ^ati++++=the
army ^nn++++=army."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
and ^cc++++=and
drive ^nn++++=drive
away ^rp+pl+++=away
my ^pp$+pp1+++=my
enemies ^nns++++=enemies,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
king ^nn++++=king.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
return ^vb++++=return,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
shall ^md+prd+++=shall
have ^vb+hv+vrb++=have
a ^at++++=a
sack ^nn++++=sack
of ^in++++=of
gold ^nn++++=gold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
my ^pp$+pp1+++=my
board ^nn++++=board?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Herrings
herrings ^nns++++=EXTRAWORD
and ^cc++++=and
brose ^np++++=brose,
, ^zz++++=EXTRAWORD
porridge ^nn++++=porridge
and ^cc++++=and
milk ^nn++++=milk,
, ^zz++++=EXTRAWORD
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
you ^pp2+pp2+++=you
can ^md+pos+++=can
hold ^vb+vprv+++=hold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
fair ^jj+atrb+++=fair
speech ^nn++++=speech,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
eastward ^rb++++=eastward
and ^cc++++=and
found ^vbd+vprv++xvbn+=found
the ^ati++++=the
army ^nn++++=army
filling ^vwbg+++xvbg+=filling
a ^at++++=a
whole ^jj+atrb+++=whole
valley ^nn++++=valley.
. ^zz++++=EXTRAWORD
The ^ati++++=The
musketeers ^nns+nom+++=musketeers
fired ^vbd+++xvbn+=fired
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
bullets ^nns+nom+++=bullets
pattered ^vbd+++xvbn+=pattered
on ^in++++=on
his ^pp$+pp3+++=his
hide ^nn++++=hide.
. ^zz++++=EXTRAWORD
" ^zz++++="Bilberries,"
bilberries ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
sour ^jj+atrb+++=sour
ones ^pn++++=ones."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
cannon ^nn++++=cannon
roared ^vbd+++xvbn+=roared,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
ball ^nn++++=ball
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
knee ^nn++++=knee.
. ^zz++++=EXTRAWORD
" ^zz++++="Big
big ^jj+atrb+++=EXTRAWORD
peashooters ^nns+nom+++=peashooters,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="Children
children ^nns++++=EXTRAWORD
should ^md+nec+++=should
take ^vb++++=take
care ^nn++++=care
with ^in++++=with
such ^abl++++=such
toys ^nns++++=toys."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pulled ^vbd+++xvbnx+=pulled
up ^rp++++=up
a ^at++++=a
fir ^nn++++=fir
tree ^nn++++=tree
and ^cc++++=and
used ^vbd+++xvbn+=used
it ^pp3+it+++=it
for ^in++++=for
a ^at++++=a
broom ^nn++++=broom.
. ^zz++++=EXTRAWORD
With ^in++++=With
one ^cd1++++=one
sweep ^nn++++=sweep
he ^pp3a+pp3+++=he
brushed ^vbd+++xvbnx+=brushed
away ^rp+pl+++=away
three ^cd++++=three
regiments ^nns+nom+++=regiments,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
the ^ati++++=the
next ^ap++++=next
he ^pp3a+pp3+++=he
scattered ^vbd+++xvbnx+=scattered
the ^ati++++=the
horsemen ^nns++++=horsemen
like ^in++++=like
chaff ^nn+++??+=chaff
on ^in++++=on
a ^at++++=a
threshing ^nn++++=threshing-floor.
- ^zz++++=EXTRAWORD
floor ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
general ^nn++++=general
galloped ^vbd+++xvbn+=galloped
at ^in++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
waving ^vbg+++xvbg+=waving
a ^at++++=a
sword ^nn++++=sword.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
pretty ^jj+atrb+++=pretty
bodkin ^np++++=bodkin,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Grumblegizzard ^np+++??+=Grumblegizzard.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pinched ^vbd+++xvbnx+=pinched
sword ^nn++++=sword,
, ^zz++++=EXTRAWORD
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
general ^jj++++=general
between ^in++++=between
finger ^nn++++=finger
and ^cc++++=and
thumb ^nn++++=thumb
and ^cc++++=and
thrust ^nn+++xvbn+=thrust
them ^pp3o+pp3+++=them
into ^in++++=into
the ^ati++++=the
mouth ^nn++++=mouth
of ^in++++=of
the ^ati++++=the
largest ^jjt+atrb+++=largest
cannon ^nn++++=cannon.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
fired ^vbd+++xvbnx+=fired
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
flew ^vbd+++xvbnx+=flew
so ^rb++++=so
far ^rb+pl+++=far
that ^dt+dem+++=that
no ^at++++=no
man ^nn++++=man
knows ^vbz+vprv+++=knows
where ^wrb+who+whcl++=where
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
down ^rp++++=down.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
army ^nn++++=army
ran ^vbd+++xvbn+=ran.
. ^zz++++=EXTRAWORD
Grumblegizzard ^np+++??+=Grumblegizzard
caught ^vbd+++xvbn+=caught
them ^pp3o+pp3+++=them
in ^in++++=in
his ^pp$+pp3+++=his
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
shook ^j+++xvbn+=shook
them ^pp3o+pp3+++=them
till ^cs+sub+++=till
they ^pp3a+pp3+++=they
promised ^vbd+vpub++xvbnx+=promised
never ^rb++++=never
to ^to++++=to
return ^vbi++++=return,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
emptied ^vbd+++xvbn+=emptied
them ^pp3o+pp3+++=them
over ^in++++=over
the ^ati++++=the
border ^nn++++=border.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
shall ^md+prd+++=shall
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
did ^vbd+dod+aux++=did
not ^xnot++not++=not
like ^vb++++=like
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
gold ^nn++++=gold
is ^vbz+bez+aux++=is
not ^xnot++not++=not
yet ^rb++++=yet
weighed ^vbd+++xvbn+=weighed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
another ^dt++++=another
service ^nn++++=service.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
black ^nn++++=black
fell ^vbd+++xvbn+=fell
lies ^vbz++++=lies
a ^at++++=a
manor ^nn++++=manor
belonging ^vwbg+++xvbg+=belonging
to ^in++++=to
Old ^jj+atrb+++=Old
Nick ^np++++=Nick's
's ^$++++=EXTRAWORD
mother ^nn++++=mother.
