At ^rb++++=At
the ^ati++++=the
second ^od++++=second
faculty ^nn++++=faculty
meeting ^vwbg+++xvbg+=meeting.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
knew ^vbd+vprv++xvbn+=knew
only ^rb+down+++=only
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
reported ^vprf+++xvbnx+=reported
them ^pp3o+pp3+++=them
at ^in++++=at
the ^ati++++=the
first ^rb++++=first.
. ^zz++++=EXTRAWORD
For ^in++++=For
three ^cd++++=three
days ^nns++++=days
his ^pp$+pp3+++=his
name ^nn++++=name
was ^vbd+bedz+aux++=was
uttered ^vpsv++agls+xvbnx+=uttered
with ^in++++=with
a ^at++++=a
bitterness ^nns+nom+++=bitterness
usually ^rb+down+++=usually
reserved ^vbd+++xvbn+=reserved
for ^in++++=for
traitors ^nns++++=traitors
and ^cc++++=and
unsuccessful ^jj+atrb+++=unsuccessful
umpires ^nns+++??+=umpires.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
had ^vbd+hvd+aux++=had
completed ^vprf+++xvbnx+=completed
the ^ati++++=the
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
fitted ^vbd+++xvbn+=fitted
to ^to++++=to
teach ^vbi+vsua+++=teach
boys ^nns++++=boys.
. ^zz++++=EXTRAWORD
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Willard ^np++++=Willard
had ^vb+hv+aux++=had
not ^xnot++not++=not
said ^vbd+vpub++xvbn+=said
so ^ql++++=so,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
head ^jjb+atrb+++=head
master ^nn++++=master's
's ^vbz+bez+vrb++0=EXTRAWORD
grave ^jj+atrb+++=grave
kindness ^nns+nom+++=kindness
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
worse ^jjr++++=worse
than ^in++++=than
censure ^nn++++=censure.
. ^zz++++=EXTRAWORD
Curly ^jj++++=Curly
would ^md+prd+++=would
resign ^vb++++=resign
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
dismissed ^vpsv++agls+xvbnx+=dismissed.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
other ^ap++++=other
schools ^nns++++=schools,
, ^zz++++=EXTRAWORD
other ^ap++++=other
occupations ^nns+nom+++=occupations,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
a ^at++++=a
fellowship ^nn+nom+++=fellowship
in ^in++++=in
Germany ^np++++=Germany.
. ^zz++++=EXTRAWORD
Anything ^pn++++=Anything
was ^vbd+bedz+vrb++=was
preferable ^vb+pred+++=preferable
to ^to+vcmp+++=to
remaining ^vbi++++=remaining
where ^wrb+who+++=where
two ^cd++++=two
hundred ^cd++++=hundred
boys ^nns++++=boys
disliked ^vbd+++xvbn+=disliked
him ^pp3o+pp3+++=him
and ^cc++++=and
fifteen ^cd++++=fifteen
colleagues ^nns++++=colleagues
regarded ^vwbn+++xvbn+=regarded
him ^pp3o+pp3+++=him
as ^in++++=as
an ^at++++=an
educational ^jj+atrb+++=educational
accident ^nn++++=accident.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
cheer ^nn++++=cheer
rolled ^vbd+++xvbn+=rolled
in ^in++++=in
from ^in++++=from
the ^ati++++=the
field ^nn++++=field.
. ^zz++++=EXTRAWORD
Curly ^jj++++=Curly
drew ^vbd+++xvbn+=drew
the ^ati++++=the
letter ^nn++++=letter
toward ^in++++=toward
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
instant ^nn+nom+++=instant
somebody ^pn++++=somebody
came ^vbd+++xvbn+=came
running ^jj+++xvbg+=running
along ^in++++=along
the ^ati++++=the
corridor ^nn++++=corridor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
steps ^nns++++=steps
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
knock ^nn++++=knock,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
James ^np++++=James
Turner ^np++++=Turner
entered ^vbd+++xvbn+=entered
without ^in++++=without
waiting ^xvbg+++xvbg+=waiting
for ^in++++=for
permission ^nn++++=permission.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
white ^jj+atrb+++=white
baseball ^nn++++=baseball
trousers ^nns+nom+++=trousers,
, ^zz++++=EXTRAWORD
striped ^jj+atrb+++=striped
blue ^nn++++=blue
stockings ^nns++++=stockings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
jersey ^np++++=jersey
with ^in++++=with
a ^at++++=a
large ^jj++++=large
W ^zz++++=W
on ^rp++++=on
the ^ati++++=the
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+vrb++=was
crimson ^nn+++??+=crimson
beneath ^rb++++=beneath
its ^pp$+it+++=its
tan ^nn++++=tan,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perspiration ^nn+nom+++=perspiration
had ^vbd+hvd+aux++=had
pasted ^vprf+++xvbnx+=pasted
his ^pp$+pp3+++=his
hair ^nn++++=hair
to ^in++++=to
his ^pp$+pp3+++=his
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sight ^nn++++=sight
of ^in++++=of
him ^pp3o+pp3+++=him
brought ^vbd+++xvbn+=brought
back ^rb+phrv+++=back
unpleasantly ^rb++++=unpleasantly
the ^ati++++=the
affair ^nn++++=affair
of ^in++++=of
the ^ati++++=the
stolen ^jj+atrb++xvbn+=stolen
furniture ^nn++++=furniture.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
Turner ^np++++=Turner?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
Curly ^jj++++=Curly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
hesitated ^vbd+++xvbn+=hesitated.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
like ^in++++=like
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Kirk ^np++++=Kirk,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fact ^nn++++=fact
was ^vbd+bedz+vrb++=was
evident ^jj+pred+++=evident
even ^rb++++=even
through ^in++++=through
his ^pp$+pp3+++=his
excitement ^nn+nom+++=excitement.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
Barlow ^np++++=Barlow,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+aux++0=EXTRAWORD
done ^vpsv++agls+xvbnx+=done."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Done?"
done ^vprf+++xvbn+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
pitcher ^nn++++=pitcher,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
arm ^nn++++=arm's
's ^$++++=EXTRAWORD
gone ^vbd+++xvbn+=gone
back ^rb+phrv+++=back
on ^in+ppvb+++=on
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Matthew ^np++++=Matthew's
's ^$++++=EXTRAWORD
has ^vbz+hvz+aux++=has
knocked ^vprf+++xvbnx+=knocked
him ^pp3o+pp3+++=him
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
box ^nn++++=box.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They've
've ^vb+hv+aux++0=EXTRAWORD
made ^vprf+++xvbnx+=made
four ^cd++++=four
runs ^nns++++=runs
this ^dt+dem+++=this
inning ^nvbg+++xvbg+=inning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
only ^rb+down+++=only
one ^cd1++++=one
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
sorry ^uh++++=sorry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Curly ^jj++++=Curly.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
can ^md+pos+++=can
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Turner ^np++++=Turner
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Harris ^np++++=Harris
says ^vbz+vpub+tht0++=says
you ^pp2+pp2+++=you
pitched ^vbd+++xvbn+=pitched
for ^in++++=for
Ellsworth ^np+++??+=Ellsworth
College ^nn++++=College."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Curly ^np++++=Curly's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers
closed ^vbd+++xvbn+=closed
over ^in++++=over
the ^ati++++=the
resignation ^nn+nom+++=resignation.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Harris ^np++++=Harris
taught ^vwbn+vsua++xvbn+=taught
mathematics ^nn++++=mathematics
at ^rb++++=at
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Matthew ^np++++=Matthew's
's ^$++++=EXTRAWORD
and ^cc++++=and
coached ^vbd+++xvbn+=coached
its ^pp$+it+++=its
nine ^cd++++=nine.
. ^zz++++=EXTRAWORD
Eight ^cd++++=Eight
years ^nns++++=years
earlier ^jjr++++=earlier
an ^at++++=an
age ^nn++++=age,
, ^zz++++=EXTRAWORD
from ^in++++=from
Turner ^np++++=Turner's
's ^$++++=EXTRAWORD
point ^nn++++=point
of ^in++++=of
view ^nn++++=view
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
substitute ^nn++++=substitute
catcher ^jjr++++=catcher
at ^in++++=at
Ellsworth ^np+++??+=Ellsworth
while ^cs+sub+++=while
Curly ^jj+atrb+++=Curly
Kirk ^np+++??+=Kirk,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
a ^at++++=a
slim ^jj+atrb+++=slim
sophomore ^nn+++??+=sophomore,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
pitched ^vprf+++xvbnx+=pitched
the ^ati++++=the
college ^npl++++=college
through ^in++++=through
a ^at++++=a
remarkable ^jj+atrb+++=remarkable
season ^nn++++=season.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
some ^dti++++=some
time ^nn++++=time
ago ^rb+cnj+++=ago,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Curly ^jj++++=Curly.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
says ^vbz+vpub+tht0++=says
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
the ^ati++++=the
best ^jjt+atrb+++=best
college ^nn++++=college
pitcher ^nn++++=pitcher
he ^pp3a+pp3+++=he
ever ^rb++++=ever
caught ^vbd+++xvbn+=caught,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
generous ^jj+pred+++=generous."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
anybody ^pn++++=anybody
else ^rb+cnj+++=else."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Turner ^np++++=Turner
swallowed ^vbd+++xvbn+=swallowed.
. ^zz++++=EXTRAWORD
Asking ^vbg+vsua++xvbg+=Asking
favors ^nns++++=favors
of ^in++++=of
a ^at++++=a
tyrant ^nn++++=tyrant
is ^vbz+bez+vrb++=is
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
severer ^jjr+atrb+++=severer
trials ^nns++++=trials
of ^in++++=of
youth ^nn++++=youth.
. ^zz++++=EXTRAWORD
" ^zz++++="Mason
mason ^np++++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
bad ^jj+atrb+++=bad
thumb ^nn++++=thumb,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Little ^jj++++=Little
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
hold ^nn++++=hold
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
seventh ^od++++=seventh
inning ^jj+++xvbg+=inning,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
The ^ati++++=The
score ^nn++++=score
is ^vbz+bez+vrb++=is
six ^cd++++=six
to ^to++++=to
five ^cd++++=five
against ^in++++=against
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Curly ^jj++++=Curly
glanced ^jj+++xvbn+=glanced
toward ^in++++=toward
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
elms ^nns++++=elms
he ^pp3a+pp3+++=he
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
field ^nn++++=field,
, ^zz++++=EXTRAWORD
crowded ^jj+atrb++xvbn+=crowded
carriages ^nns+nom+++=carriages
along ^in++++=along
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
bright ^jj+atrb+++=bright
parasols ^nns++++=parasols,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
blue ^jj++++=blue-and-white
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
white ^jj+atrb+++=EXTRAWORD
banners ^nns+nom+++=banners
stirring ^vwbg+++xvbg+=stirring
in ^in++++=in
the ^ati++++=the
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
A ^at++++=A
fresh ^jj+atrb+++=fresh
roar ^nn++++=roar
sounded ^vbd+++xvbn+=sounded,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+dem+++=this
time ^nn++++=time
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Matthew ^np++++=Matthew's
's ^$++++=EXTRAWORD
partisans ^nns+nom+++=partisans.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
should ^md+nec+++=should
he ^pp3a+pp3+++=he
help ^nn++++=help
them ^pp3o+pp3+++=them?
? ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
jeered ^vprf+++xvbnx+=jeered
at ^rb++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
avoided ^xvbn+++xvbn+=avoided
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
interpreted ^vbd+++xvbn+=interpreted
his ^pp$+pp3+++=his
every ^at++++=every
act ^nn++++=act
as ^ql++++=as
malice ^nn++++=malice.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
resignation ^nn+nom+++=resignation
was ^vbd+bedz+aux++=was
written ^vpsv++agls+xvbnx+=written.
. ^zz++++=EXTRAWORD
In ^in++++=In
two ^cd++++=two
weeks ^nns++++=weeks
he ^pp3a+pp3+++=he
would ^md+prd+++=would
leave ^vb++++=leave
Willard ^np++++=Willard's
's ^$++++=EXTRAWORD
forever ^rb++++=forever.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
Turner ^np++++=Turner
stood ^vbd+++xvbn+=stood
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
anxious ^jj++++=anxious,
, ^zz++++=EXTRAWORD
exhausted ^j+++xvbn+=exhausted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
proud ^jj++++=proud
enough ^qlp++++=enough
to ^to++++=to
suffer ^vbi++++=suffer
humiliation ^nn+nom+++=humiliation
for ^in+cmpx+++=for
the ^in"++++=the
sake ^in"++++=sake
of ^in"++++=of
the ^ati++++=the
school ^nn++++=school.
. ^zz++++=EXTRAWORD
Curly ^jj+atrb+++=Curly
rose ^nn+++xvbn+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
no ^at++++=no
uniform ^nn++++=uniform."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
Johnson ^np++++=Johnson's,
's, ^nn+++??+=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
home ^nr++++=home
ill ^jj++++=ill.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=will
fit ^vb++++=fit
closely ^rb++++=closely
enough ^dt++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
not ^xnot++not++=not
thrown ^vbd+++xvbn+=thrown
a ^at++++=a
ball ^nn++++=ball
in ^in++++=in
three ^cd++++=three
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Harris ^np++++=Harris
says ^vbz+vpub+tht0++=says
you ^pp2+pp2+++=you
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
forgotten ^vprf+++xvbnx+=forgotten."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Harris ^np++++=Harris,
, ^zz++++=EXTRAWORD
Curly ^jj++++=Curly
reflected ^jj+++xvbn+=reflected,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
taking ^vbg+++xvbgx+=taking
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal
upon ^in++++=upon
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb+cnj+++=well,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Turner ^np++++=Turner's
's ^$++++=EXTRAWORD
face ^vb++++=face
altered ^vbd+++xvbn+=altered,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
quite ^abl++++=quite
become ^vprf+++xvbn+=become
friendly ^jj++++=friendly.
. ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Curly ^jj++++=Curly
placed ^jj+++xvbn+=placed
the ^ati++++=the
resignation ^nn+nom+++=resignation
in ^in++++=in
the ^ati++++=the
inner ^jjb+atrb+++=inner
pocket ^nn++++=pocket
of ^in++++=of
his ^pp$+pp3+++=his
coat ^nn++++=coat
and ^cc++++=and
followed ^vbd+vprv++xvbn+=followed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Five ^cd++++=Five
minutes ^nns++++=minutes
later ^rbr+tm+++=later
a ^at++++=a
strange ^jj+atrb+++=strange
figure ^nn++++=figure
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
gymnasium ^nn++++=gymnasium.
. ^zz++++=EXTRAWORD
Johnson ^np++++=Johnson
was ^vbd+bedz+vrb++=was
broad ^jj+pred+++=broad
and ^cc+phrs+++=and
short ^jj++++=short;
; ^zz++++=EXTRAWORD
Curly ^jj++++=Curly
was ^vbd+bedz+vrb++=was
narrow ^jj+pred+++=narrow
and ^cc++++=and
of ^in++++=of
medium ^jjb+atrb+++=medium
height ^nn++++=height.
. ^zz++++=EXTRAWORD
The ^ati++++=The
borrowed ^jj+atrb++xvbn+=borrowed
trousers ^nns+nom+++=trousers
ended ^vbd+++xvbn+=ended
well ^jj+pred+++=well
above ^rb++++=above
his ^pp$+pp3+++=his
ankles ^nns++++=ankles,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
jersey ^np++++=jersey
hung ^vbd+++xvbn+=hung
in ^in++++=in
folds ^nns++++=folds
around ^rp++++=around
his ^pp$+pp3+++=his
body ^nn++++=body.
. ^zz++++=EXTRAWORD
A ^at++++=A
blue ^jj+atrb+++=blue
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
too ^ql++++=too
small ^jj++++=small
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
perched ^j+++xvbn+=perched
insecurely ^jj++++=insecurely
upon ^in++++=upon
his ^pp$+pp3+++=his
curls ^nns++++=curls.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boys ^nns++++=boys
near ^in+pl+++=near
the ^ati++++=the
players ^nns+nom+++=players'
' ^zz++++=EXTRAWORD
bench ^nn++++=bench
stared ^vbd+++xvbn+=stared.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
laughed ^vbd+++xvbn+=laughed
and ^cc++++=and
was ^vbd+bedz+aux++=was
instantly ^rb+tm+splt++=instantly
silenced ^vpsv++by+xvbnx+=silenced
by ^in++++=by
Turner ^np++++=Turner.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Kirk ^np++++=Kirk,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
captain ^nn++++=captain.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
in ^in++++=in
the ^ati++++=the
box ^nn++++=box."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
announcement ^nn+nom+++=announcement
traveled ^vbd+++xvbn+=traveled
through ^in++++=through
the ^ati++++=the
crowd ^nn++++=crowd
in ^in++++=in
ripples ^nns++++=ripples.
. ^zz++++=EXTRAWORD
" ^zz++++="Curly?"
curly ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Curly
curly ^jj+atrb+++=EXTRAWORD
Kirk ^np+++??+=Kirk?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
he ^pp3a+pp3+++=he
pitch ^nn++++=pitch?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
he ^pp3a+pp3+++=he
pitch ^nn++++=pitch!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Matthew ^np++++=Matthew's
's ^$++++=EXTRAWORD
graduate ^nn+nom+++=graduate
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
Harris ^np++++=Harris's
's ^$++++=EXTRAWORD
story ^nn++++=story.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
wait ^vb++++=wait."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
field ^nn++++=field
the ^ati++++=the
situation ^nn+nom+++=situation
was ^vbd+bedz+vrb++=was
sufficiently ^rb++++=sufficiently
gloomy ^jj+pred+++=gloomy.
. ^zz++++=EXTRAWORD
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Matthew ^np++++=Matthew's
's ^$++++=EXTRAWORD
'd ^md+prd+vrb++=had
a ^at++++=a
runner ^nn++++=runner
on ^rp++++=on
second ^od++++=second
and ^cc++++=and
another ^dt++++=another
on ^in++++=on
third ^rb+cnj+++=third,
, ^zz++++=EXTRAWORD
with ^in++++=with
one ^cd1++++=one
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Barlow ^np++++=Barlow
stood ^vbd+++xvbn+=stood
near ^in+pl+++=near
the ^ati++++=the
box ^nn++++=box,
, ^zz++++=EXTRAWORD
rubbing ^vbg+++xvbg+=rubbing
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder
and ^cc++++=and
looking ^jj+++xvbg+=looking
sick ^jj++++=sick.
. ^zz++++=EXTRAWORD
The ^ati++++=The
score ^nn++++=score-board
- ^zz++++=EXTRAWORD
board ^nn++++=EXTRAWORD
showed ^vbd+vprv++xvbn+=showed:
: ^zz++++=EXTRAWORD
St ^npt++++=ST.
. ^zz++++=EXTRAWORD
Matthew ^np++++=MATTHEW'S
's ^$++++=EXTRAWORD
6 ^zz++++=6
Willard ^np++++=WILLARD'S
's ^$++++=EXTRAWORD
5 ^zz++++=5
Curly ^jj++++=Curly
removed ^jj+++xvbn+=removed
his ^pp$+pp3+++=his
coat ^nn++++=coat
and ^cc++++=and
waistcoat ^nn++++=waistcoat
and ^cc++++=and
gave ^vbd+++xvbn+=gave
them ^pp3o+pp3+++=them
to ^in++++=to
a ^at++++=a
small ^jj+atrb+++=small
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
accepted ^jj+++xvbn+=accepted
them ^pp3o+pp3+++=them
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
sacred ^jj+atrb+++=sacred
vestments ^nns+nom+++=vestments.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
glove ^nn++++=glove?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
