By ^in++++=By
along ^in++++=along
the ^ati++++=the
wallpaper ^nn+nom+++=wallpaper.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
wallpaper ^nn+nom+++=wallpaper.
. ^zz++++=EXTRAWORD
Yellow ^jj+atrb+++=Yellow
roses ^nns++++=roses.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv+tht0+xvbnx+=knew
the ^ati++++=the
woman ^nn++++=woman's
's ^vbz+bez+vrb++0=EXTRAWORD
careful ^jj+atrb+++=careful
walk ^nn++++=walk
and ^cc++++=and
the ^ati++++=the
man ^nn++++=man's
's ^$++++=EXTRAWORD
bent ^vpsv++agls+xvbnx+=bent
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
little ^jj+atrb+++=little
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
not ^xnot++not++=not
seen ^vbd+vprv++xvbn+=seen
her ^pp$+pp3+++=her
for ^in++++=for
sixty ^cd++++=sixty
years ^nns++++=years.
. ^zz++++=EXTRAWORD
The ^ati++++=The
beam ^nn++++=beam
turned ^vbd+++xvbn+=turned
away ^rb+phrv+++=away.
. ^zz++++=EXTRAWORD
Darkness ^nns+nom+++=Darkness
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
it ^pp3+it+++=it
returned ^vbd+++xvbn+=returned,
, ^zz++++=EXTRAWORD
the ^ati++++=the
windows ^nns++++=windows
were ^vbd+bed+vrb++=were
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
descended ^vbd+++xvbn+=descended
to ^in++++=to
the ^ati++++=the
cottage ^nn+nom+++=cottage
and ^cc++++=and
locked ^vbd+++xvbn+=locked
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
began ^vbd+++xvbn+=began
just ^rb+emph+++=just
after ^in++++=after
midnight ^nn++++=midnight.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rang ^vbd+++xvbn+=rang
three ^cd++++=three
times ^nns++++=times,
, ^zz++++=EXTRAWORD
paused ^j+++xvbn+=paused,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rang ^vbd+++xvbn+=rang
three ^cd++++=three
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
sat ^vbd+++xvbn+=sat
beside ^in+pl+++=beside
the ^ati++++=the
cold ^jj+atrb+++=cold
stove ^nn++++=stove
with ^in++++=with
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^vbz+bez+vrb++0=EXTRAWORD
old ^jj+atrb+++=old
pocketknife ^nn+++??+=pocketknife
in ^in++++=in
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
no ^at++++=no
idea ^nn++++=idea
what ^wdt+who+++=what
good ^jj++++=good
the ^ati++++=the
knife ^nn++++=knife
might ^md+pos+++=might
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
some ^dti++++=some
objects ^vbz+vpub+++=objects
carried ^vbd+++xvbn+=carried
courage ^nn+nom+++=courage
simply ^rb++++=simply
because ^cs+cos+++=because
the ^ati++++=the
dead ^jj++++=dead
had ^vbd+hvd+aux++=had
touched ^vprf+++xvbnx+=touched
them ^pp3o+pp3+++=them
often ^rb++++=often.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
someone ^pn++++=someone
knocked ^vbd+++xvbn+=knocked
at ^rb++++=at
the ^ati++++=the
cottage ^nn+nom+++=cottage
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara?"
mara ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
recognized ^vbd+vprv++xvbnx+=recognized
Jonas ^np++++=Jonas's
's ^$++++=EXTRAWORD
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
door ^nn++++=door
a ^at++++=a
crack ^nn++++=crack.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
outside ^jjb++++=outside
holding ^jj+++xvbg+=holding
a ^at++++=a
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him
were ^vbd+bed+vrb++=were
Tomas ^np+++??+=Tomas
Beck ^nn++++=Beck,
, ^zz++++=EXTRAWORD
the ^ati++++=the
village ^nn+nom+++=village
priest ^nn++++=priest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Nell ^np++++=Nell
Ardin ^np+++??+=Ardin,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
beside ^in+pl+++=beside
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
family ^nn++++=family
before ^in++++=before
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
them ^pp3o+pp3+++=them,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
no ^at++++=no
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Half ^abn++++=Half
the ^ati++++=the
village ^nn+nom+++=village
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
windows ^nns++++=windows
light ^nn++++=light
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nell ^np++++=Nell
was ^vbd+bedz+vrb++=was
eighty ^cd++++=eighty-nine,
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
small ^jj++++=small
and ^cc++++=and
straight ^rb++++=straight-backed,
- ^zz++++=EXTRAWORD
backed ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
white ^jj+atrb+++=white
hair ^nn++++=hair
cut ^vbd+++xvbn+=cut
close ^in+cmpx+++=close
to ^in"++++=to
her ^pp$+pp3+++=her
skull ^nn++++=skull.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pushed ^vbd+++xvbnx+=pushed
past ^jjb++++=past
Jonas ^np+++??+=Jonas
into ^in++++=into
the ^ati++++=the
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
old ^jj+atrb+++=old
place ^nn++++=place,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
saw ^vbd+vprv+tht0+xvbnx+=saw
your ^pp$+pp2+++=your
mother ^nn++++=mother
in ^in++++=in
the ^ati++++=the
upstairs ^jjb+atrb+++=upstairs
window ^nn++++=window."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
shut ^vbd+++xvbn+=shut
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=should
all ^abn++++=all
leave ^vb++++=leave."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nell ^np++++=Nell
ignored ^vwbn+++xvbn+=ignored
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
she ^pp3a+pp3+++=she
ring ^nn++++=ring
the ^ati++++=the
bell ^nn++++=bell?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
old ^jj+atrb+++=old
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
remember ^nn+nom+++=remember
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everyone
everyone ^pn++++=EXTRAWORD
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
mother ^nn++++=mother
rang ^vbd+++xvbn+=rang
that ^cs+sub+++=that
thing ^nn++++=thing
until ^cs+sub+++=until
the ^ati++++=the
whole ^jj+atrb+++=whole
road ^npl++++=road
knew ^vbd+vprv++xvbn+=knew
when ^wrb+who+whcl++=when
supper ^nn++++=supper
was ^vbd+bedz+vrb++=was
ready ^jj+pred+++=ready."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Father ^nn++++=Father
Tomas ^np+++??+=Tomas
removed ^vwbn+++xvbn+=removed
his ^pp$+pp3+++=his
wet ^jj+atrb+++=wet
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
stories ^nns++++=stories
about ^in++++=about
the ^ati++++=the
sea ^nn++++=sea
returning ^vwbg+++xvbg+=returning
what ^wdt+who+++=what
it ^pp3+it+++=it
takes ^vbz++++=takes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
stories ^nns++++=stories
about ^in++++=about
everything ^pn++++=everything,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
like ^in++++=like
these ^dt+pdem+++=these.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
grandfather ^nn+nom+++=grandfather
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
a ^at++++=a
black ^jj+atrb+++=black
winter ^nn++++=winter
when ^wrb+who+++=when
the ^ati++++=the
water ^nn++++=water
returned ^vbd+++xvbn+=returned
a ^at++++=a
fishing ^jj+atrb++xvbg+=fishing
boat ^nn++++=boat
lost ^vbd+++xvbn+=lost
fifty ^cd++++=fifty
years ^nns++++=years
earlier ^jjr++++=earlier.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boat ^nn++++=boat
came ^vbd+++xvbn+=came
back ^jjb++++=back
with ^in++++=with
its ^pp$+it+++=its
lanterns ^nns++++=lanterns
burning ^vwbg+++xvbg+=burning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happened ^vbd+++xvbn+=happened?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
families ^nns++++=families
rowed ^vbd+++xvbn+=rowed
out ^rp+pl+++=out
to ^in++++=to
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And?"
and ^cc++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
found ^vbd+vprv++xvbnx+=found
no ^at++++=no
one ^pn++++=one
aboard ^in+strn+++=aboard.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
each ^dt++++=each
family ^nn++++=family
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
the ^ati++++=the
person ^nn++++=person
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost,
, ^zz++++=EXTRAWORD
calling ^vbg+nom++xvbg+=calling
from ^in++++=from
below ^rb++++=below
deck ^nn++++=deck."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nell ^np++++=Nell's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
narrowed ^vbd+++xvbn+=narrowed.
. ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
left ^vprf+++xvbnx+=left
out ^rp+pl+++=out
the ^ati++++=the
ending ^nvbg+++xvbg+=ending."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Father ^nn++++=Father
Tomas ^np+++??+=Tomas
said ^vbd+vpub++xvbn+=said
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
ending ^nvbg+++xvbg+=ending?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
boat ^nn++++=boat
sank ^vbd+++xvbn+=sank
again ^rb+cnj+++=again,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nell ^np++++=Nell
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
everyone ^pn++++=everyone
who ^whp+who+++=who
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
aboard ^in+strn+++=aboard."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
across ^in+pl+++=across
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
house ^npl++++=house
appeared ^vbd+seem++xvbn+=appeared
at ^rb++++=at
low ^jj+atrb+++=low
tide ^nn++++=tide.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tide ^nn++++=tide
will ^md+prd+++=will
be ^vb+be+vrb++=be
lowest ^jjt+pred+++=lowest
again ^rb+tm+++=again
before ^in++++=before
dawn ^nn++++=dawn.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
stared ^vbd+++xvbn+=stared
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear
none ^rb++++=none
of ^in++++=of
that ^dt+dem+++=that
story ^nn++++=story?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv+tht0+xvbnx+=heard
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And?"
and ^cc++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
story ^nn++++=story
says ^vbz+vpub+tht0++=says
the ^ati++++=the
boat ^nn++++=boat
sank ^vbd+++xvbn+=sank
with ^in++++=with
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
went ^vbd+++xvbn+=went
aboard ^in+strn+++=aboard.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
why ^wrb+who+whcl++=why
they ^pp3a+pp3+++=they
stayed ^vbd+++xvbnx+=stayed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mara,"
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Father ^nn++++=Father
Tomas ^np+++??+=Tomas
said ^vbd+vpub++xvbn+=said
gently ^rb+cnj+++=gently,
, ^zz++++=EXTRAWORD
" ^zz++++="some
some ^dti++++=EXTRAWORD
doors ^nns++++=doors
are ^vb+ber+aux++=are
mercifully ^rb++splt++=mercifully
closed ^vpsv++agls+xvbnx+=closed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
door ^nn++++=door
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
closed ^vpsv++agls+xvbnx+=closed
for ^in++++=for
forty ^cd++++=forty-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
through ^in++++=through
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lighthouse ^nn++++=lighthouse
beam ^nn++++=beam
passed ^vbd+++xvbn+=passed
over ^rb+phrv+++=over
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
a ^at++++=a
heartbeat ^nn+++??+=heartbeat,
, ^zz++++=EXTRAWORD
the ^ati++++=the
blue ^jj+atrb+++=blue
door ^nn++++=door
shone ^vbd+++xvbn+=shone
like ^in++++=like
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
summer ^nn++++=summer
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
know ^vb+vprv+++=know
what ^wdt+who+++=what's
's ^vbz+bez+vrb++0=EXTRAWORD
inside ^jjb++++=inside."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
launched ^vbd+++xvbnx+=launched
the ^ati++++=the
keeper ^nn++++=keeper's
's ^$++++=EXTRAWORD
rowboat ^nn+++??+=rowboat
at ^rb++++=at
three ^cd++++=three
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
intended ^vprf+++xvbnx+=intended
to ^to+vcmp+++=to
go ^vbi++++=go
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Jonas ^np+++??+=Jonas
stepped ^vbd+++xvbn+=stepped
into ^in++++=into
the ^ati++++=the
bow ^nn++++=bow
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
could ^md+pos+++=could
stop ^vb++++=stop
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Nell ^np++++=Nell
insisted ^vbd+vpub++xvbn+=insisted
on ^in++++=on
coming ^xvbg+++xvbg+=coming
too ^ql++++=too.
. ^zz++++=EXTRAWORD
Father ^nn++++=Father
Tomas ^np+++??+=Tomas
remained ^vbd+++xvbn+=remained
on ^in++++=on
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
promising ^jj++++=promising
to ^to++++=to
keep ^vbi++++=keep
the ^ati++++=the
lighthouse ^nn++++=lighthouse
burning ^vwbg+++xvbg+=burning.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
still ^rb+atrb+++=still
turn ^nn++++=turn
back ^jjb++++=back,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
told ^vbd+vpub++xvbn+=told
Nell ^np++++=Nell
as ^ql++++=as
they ^pp3a+pp3+++=they
cleared ^vbd+++xvbnx+=cleared
the ^ati++++=the
landing ^nvbg+++xvbg+=landing.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
can ^md+pos+++=can
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nell ^np++++=Nell
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
was ^vbd+bedz+vrb++=was
strangely ^rb++++=strangely
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
dip ^nn++++=dip
of ^in++++=of
the ^ati++++=the
oars ^nns+++??+=oars
stirred ^vbd+++xvbn+=stirred
green ^nn++++=green
sparks ^np++++=sparks
of ^in++++=of
phosphorescence ^nn+nom+++=phosphorescence.
. ^zz++++=EXTRAWORD
Above ^in+pl+++=Above
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lighthouse ^nn++++=lighthouse
beam ^nn++++=beam
circled ^vbd+++xvbn+=circled
with ^in++++=with
steady ^jj+atrb+++=steady
patience ^nn+nom+++=patience.
. ^zz++++=EXTRAWORD
As ^ql++++=As
they ^pp3a+pp3+++=they
approached ^vbd+++xvbnx+=approached
the ^ati++++=the
reef ^nn++++=reef,
, ^zz++++=EXTRAWORD
the ^ati++++=the
scale ^nn++++=scale
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
became ^vbd+++xvbn+=became
difficult ^jj++++=difficult
to ^to+jcmp+++=to
understand ^vbi+vprv+++=understand.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
island ^nn++++=island
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
seemed ^vprf+++xvbnx+=seemed
small ^jj++++=small,
, ^zz++++=EXTRAWORD
diminished ^xvbn+++xvbn+=diminished
by ^in++++=by
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Up ^rp++++=Up
close ^rb+cnj+++=close,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
towered ^vbd+++xvbn+=towered
over ^in++++=over
the ^ati++++=the
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
Curtains ^nns++++=Curtains
billowed ^vbd+++xvbn+=billowed
from ^in++++=from
broken ^xvbn+++xvbn+=broken
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
Weed ^nn++++=Weed
streamed ^vbd+++xvbn+=streamed
from ^in++++=from
the ^ati++++=the
eaves ^nns++++=eaves.
. ^zz++++=EXTRAWORD
The ^ati++++=The
front ^jjb+atrb+++=front
steps ^nns++++=steps
descended ^vbd+++xvbn+=descended
into ^in++++=into
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
tied ^vbd+++xvbn+=tied
the ^ati++++=the
boat ^nn++++=boat
to ^in++++=to
the ^ati++++=the
porch ^nn++++=porch
railing ^nn+nom+++=railing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wood ^npl++++=wood
felt ^vbd+vprv++xvbn+=felt
dry ^jj++++=dry.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
noticed ^vbd+vprv++xvbn+=noticed
it ^pp3+it+++=it
too ^rb++++=too.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
touched ^vbd+++xvbnx+=touched
the ^ati++++=the
porch ^nn++++=porch
with ^in++++=with
two ^cd++++=two
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
sniffed ^vbd+++xvbn+=sniffed
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
salt ^jj++++=salt,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
climbed ^vbd+++xvbn+=climbed
the ^ati++++=the
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
The ^ati++++=The
blue ^jj+atrb+++=blue
door ^nn++++=door
stood ^vbd+++xvbn+=stood
slightly ^rb+down+++=slightly
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Warm ^jj+atrb+++=Warm
lamplight ^nn++++=lamplight
shone ^vbd+++xvbn+=shone
through ^in++++=through
the ^ati++++=the
gap ^nn++++=gap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
air ^nn++++=air
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
lavender ^nn+nom+++=lavender
soap ^nn++++=soap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
tobacco ^nn++++=tobacco
her ^pp3o+pp3+++=her
father ^npt++++=father
had ^vbd+hvd+aux++=had
smoked ^vprf+++xvbnx+=smoked
in ^in++++=in
secret ^nn++++=secret.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pushed ^vbd+++xvbnx+=pushed
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hallway ^nn++++=hallway
beyond ^in++++=beyond
was ^vbd+bedz+vrb++=was
untouched ^jj+pred+++=untouched
by ^in++++=by
time ^nn++++=time.
. ^zz++++=EXTRAWORD
A ^at++++=A
row ^nn++++=row
of ^in++++=of
coats ^nns++++=coats
hung ^vbd+++xvbn+=hung
from ^in++++=from
wooden ^jj+atrb+++=wooden
pegs ^nns++++=pegs.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father's
's ^$++++=EXTRAWORD
boots ^nns++++=boots
waited ^vbd+++xvbn+=waited
on ^in+ppvb+++=on
the ^ati++++=the
mat ^nn++++=mat.
. ^zz++++=EXTRAWORD
A ^at++++=A
schoolbag ^nn+++??+=schoolbag
lay ^vbd+++xvbn+=lay
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
buckle ^nn++++=buckle
broken ^vbd+++xvbn+=broken.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
small ^jj+atrb+++=small
table ^nn++++=table
sat ^vbd+++xvbn+=sat
a ^at++++=a
bowl ^nn++++=bowl
containing ^vwbg+++xvbg+=containing
three ^cd++++=three
gray ^np++++=gray
stones ^nns++++=stones
and ^cc++++=and
the ^ati++++=the
shell ^nn++++=shell
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
on ^in++++=on
her ^pp3o+pp3+++=her
sixth ^od++++=sixth
birthday ^nn++++=birthday.
. ^zz++++=EXTRAWORD
Nell ^np++++=Nell
made ^vbd+++xvbn+=made
a ^at++++=a
sound ^nn++++=sound
behind ^in+pl+++=behind
her ^pp$+pp3+++=her,
