Every ^at++++=Every
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
taller ^jjr+pred+++=taller
than ^in++++=than
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
built ^j+++xvbn+=built
of ^in++++=of
walnut ^nn++++=walnut
darkened ^vwbn+++xvbn+=darkened
by ^in++++=by
age ^nn++++=age.
. ^zz++++=EXTRAWORD
The ^ati++++=The
numbers ^nns+nom+++=numbers
on ^in++++=on
its ^pp$+it+++=its
face ^nn++++=face
ran ^vbd+++xvbn+=ran
from ^in++++=from
one ^cd1++++=one
to ^to++++=to
thirteen ^cd++++=thirteen.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
no ^at++++=no
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
seven ^cd++++=seven
years ^nns++++=years
constructing ^vwbg+++xvbg+=constructing
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
Mara ^np+++??+=Mara
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf++tht0+xvbnx+=seen
it ^pp3+it+++=it
operate ^nn+nom+++=operate.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
inserted ^vbd+++xvbnx+=inserted
the ^ati++++=the
black ^jj++++=black
key ^jjb++++=key
into ^in++++=into
the ^ati++++=the
winding ^jj+atrb++xvbg+=winding
hole ^nn++++=hole.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mechanism ^nn+nom+++=mechanism
shuddered ^vbd+++xvbn+=shuddered
awake ^jj++++=awake.
. ^zz++++=EXTRAWORD
A ^at++++=A
seam ^nn++++=seam
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
the ^ati++++=the
clock ^nn++++=clock's
's ^$++++=EXTRAWORD
case ^nn++++=case.
. ^zz++++=EXTRAWORD
Cold ^jj++++=Cold
blue ^jj++++=blue
light ^jj++++=light
spilled ^jj+++xvbn+=spilled
onto ^in++++=onto
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
front ^jjb+atrb+++=front
panel ^nn++++=panel
opened ^vbd+++xvbn+=opened
inward ^jjb++++=inward,
, ^zz++++=EXTRAWORD
revealing ^vbg+nom++xvbg+=revealing
not ^xnot++not++=not
gears ^nns++++=gears
or ^cc++++=or
weights ^nns++++=weights
but ^cc++++=but
a ^at++++=a
stone ^nn++++=stone
staircase ^nn++++=staircase
descending ^vwbg+++xvbg+=descending
into ^in++++=into
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
fetched ^vbd+++xvbn+=fetched
her ^pp$+pp3+++=her
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
a ^at++++=a
lamp ^nn++++=lamp,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
heaviest ^jjt+atrb+++=heaviest
wrench ^nn++++=wrench
she ^pp3a+pp3+++=she
owned ^vbd+++xvbnx+=owned.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
stepped ^vbd+++xvbnx+=stepped
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stairway ^nn++++=stairway
twisted ^vbd+++xvbn+=twisted
far ^rb+pl+++=far
below ^in+pl+++=below
the ^ati++++=the
dimensions ^nns++++=dimensions
of ^in++++=of
the ^ati++++=the
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
As ^ql++++=As
Mara ^np+++??+=Mara
descended ^vbd+++xvbn+=descended,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
voices ^nns++++=voices
whispering ^vwbg+++xvbg+=whispering
behind ^in+pl+++=behind
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
A ^at++++=A
child ^nn++++=child
counted ^vbd+++xvbn+=counted
to ^to++++=to
ten ^cd++++=ten.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
open ^jj++++=open
that ^dt+dem+++=that
letter ^nn++++=letter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
laughed ^vbd+++xvbn+=laughed
so ^rb++++=so
fiercely ^rb++++=fiercely
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
cough ^vbi++++=cough.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
whispered ^vbd+++xvbn+=whispered
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
name ^nn++++=name.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stone ^nn++++=stone
steps ^nns++++=steps
ended ^vbd+++xvbn+=ended
at ^rb++++=at
a ^at++++=a
railway ^nn++++=railway
platform ^nn++++=platform
beneath ^in+pl+++=beneath
a ^at++++=a
violet ^jj+atrb+++=violet
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
no ^at++++=no
tracks ^nn++++=tracks.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
two ^cd++++=two
shining ^jj+atrb++xvbg+=shining
lines ^nns++++=lines
of ^in++++=of
water ^nn++++=water
stretched ^vwbn+++xvbn+=stretched
into ^in++++=into
the ^ati++++=the
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Clocks ^nns++++=Clocks
hung ^vbd+++xvbn+=hung
overhead ^jjb++++=overhead
like ^in++++=like
station ^nn+nom+++=station
signs ^nns++++=signs,
, ^zz++++=EXTRAWORD
each ^dt++++=each
showing ^jj+++xvbg+=showing
5:59 ^cd++++=5:59.
. ^zz++++=EXTRAWORD
Dozens ^cds++++=Dozens
of ^in++++=of
people ^nns++++=people
waited ^vbd+++xvbn+=waited
on ^in+ppvb+++=on
benches ^nns++++=benches.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
wore ^vbd+++xvbn+=wore
clothes ^nns++++=clothes
from ^in++++=from
the ^ati++++=the
previous ^jj+atrb+++=previous
century ^nn++++=century.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
appeared ^jj+++xvbn+=appeared
no ^at++++=no
older ^nn++++=older
than ^in++++=than
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
their ^pp$+pp3+++=their
outlines ^nns++++=outlines
flickered ^vbd+++xvbn+=flickered
like ^in++++=like
candle ^nn++++=candle
flames ^nns++++=flames.
. ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
boy ^nn++++=boy
approached ^vbd+++xvbn+=approached
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
living ^nvbg+++xvbg+=living?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+++=think
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
very ^ql+amp+++=very
solid ^jj++++=solid."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
mother ^nn++++=mother
says ^vbz+vpub+++=says
the ^ati++++=the
living ^jj+++xvbg+=living
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Between ^in+strn+++=Between."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pointed ^vbd+++xvbnx+=pointed
across ^in+pl+++=across
the ^ati++++=the
platform ^nn++++=platform.
. ^zz++++=EXTRAWORD
A ^at++++=A
train ^nn++++=train
was ^vbd+bedz+aux++=was
approaching ^vbg+++xvbgx+=approaching
on ^in++++=on
the ^ati++++=the
rivers ^nns++++=rivers
of ^in++++=of
light ^nn++++=light.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
no ^at++++=no
engine ^nn++++=engine.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
carriages ^nns+nom+++=carriages
drifted ^vbd+++xvbn+=drifted
forward ^rb++++=forward
like ^in++++=like
a ^at++++=a
chain ^nn++++=chain
of ^in++++=of
dark ^jj+atrb+++=dark
rooms ^nns++++=rooms.
. ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+vrb++=EXTRAWORD
that ^dt+dem+++=that
train ^nn++++=train
go ^vb++++=go
to ^in++++=to
the ^ati++++=the
Keeper ^nn++++=Keeper?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
him ^pp3o+pp3+++=him
to ^in++++=to
notice ^nn++++=notice
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
worse ^jjr++++=worse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
stopped ^vbd+++xvbn+=stopped
without ^in++++=without
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
doors ^nns++++=doors
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
every ^at++++=every
seat ^nn++++=seat
was ^vbd+bedz+aux++=was
occupied ^vpsv++by+xvbnx+=occupied
by ^in++++=by
a ^at++++=a
sleeping ^jj+atrb++xvbg+=sleeping
passenger ^nn+nom+++=passenger.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
recognized ^vwbn+vprv++xvbn+=recognized
none ^pn++++=none
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
each ^dt++++=each
face ^nn++++=face
stirred ^vbd+++xvbn+=stirred
a ^at++++=a
faint ^jj+atrb+++=faint
memory ^nn++++=memory:
: ^zz++++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman
she ^pp3a+pp3+++=she
might ^md+pos+++=might
have ^vb+hv+aux++=have
passed ^vprf+++xvbnx+=passed
in ^in++++=in
the ^ati++++=the
market ^nn++++=market,
, ^zz++++=EXTRAWORD
a ^at++++=a
sailor ^nn++++=sailor
glimpsed ^vbd+++xvbn+=glimpsed
from ^in++++=from
a ^at++++=a
bridge ^nn++++=bridge,
, ^zz++++=EXTRAWORD
a ^at++++=a
baby ^nn++++=baby
whose ^whp+rel+obj++=whose
crying ^nvbg+++xvbg+=crying
had ^vb+hv+aux++=had
once ^cs+tm+++=once
woken ^vprf+++xvbn+=woken
her ^pp$+pp3+++=her
at ^in++++=at
night ^nn++++=night.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sat ^vbd+++xvbnx+=sat
beside ^in+pl+++=beside
an ^at++++=an
old ^jj+atrb+++=old
woman ^nn++++=woman
holding ^vwbg+++xvbg+=holding
a ^at++++=a
bowl ^nn++++=bowl
of ^in++++=of
soup ^nn++++=soup.
. ^zz++++=EXTRAWORD
" ^zz++++="Careful,"
careful ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman
muttered ^vbd+++xvbn+=muttered
without ^in++++=without
opening ^xvbg+++xvbg+=opening
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
hot ^jj++++=hot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
soup ^nn++++=soup
was ^vbd+bedz+aux++=was
frozen ^vpsv++agls+xvbnx+=frozen
solid ^jj++++=solid.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doors ^nns++++=doors
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
scattered ^xvbn+++xvbn+=scattered
scenes ^nns++++=scenes
suspended ^vwbn+++xvbn+=suspended
in ^in++++=in
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
A ^at++++=A
wedding ^nn++++=wedding
feast ^nn++++=feast
waited ^vbd+++xvbn+=waited
beneath ^in+pl+++=beneath
falling ^xvbg+++xvbg+=falling
confetti ^nn++++=confetti.
. ^zz++++=EXTRAWORD
A ^at++++=A
cart ^nn++++=cart
hung ^vbd+++xvbn+=hung
in ^in++++=in
mid ^jjb++++=mid-crash,
- ^zz++++=EXTRAWORD
crash ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
one ^cd1++++=one
wheel ^nn++++=wheel
splintering ^jj++++=splintering
against ^in++++=against
a ^at++++=a
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
lovers ^nns++++=lovers
leaned ^vbd+++xvbn+=leaned
toward ^in++++=toward
their ^pp$+pp3+++=their
first ^od++++=first
kiss ^vb++++=kiss
but ^cc++++=but
never ^rb++++=never
touched ^vbd+++xvbn+=touched.
. ^zz++++=EXTRAWORD
In ^in++++=In
one ^cd1++++=one
bright ^jj+atrb+++=bright
square ^nn++++=square
of ^in++++=of
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
herself ^ppl+pp3+++=herself
at ^in++++=at
fifteen ^cd++++=fifteen,
, ^zz++++=EXTRAWORD
arguing ^vbg+vpub++xvbg+=arguing
with ^in++++=with
her ^pp3o+pp3+++=her
father ^npt++++=father
in ^in++++=in
the ^ati++++=the
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
care ^nn++++=care
more ^rbr++++=more
about ^in++++=about
dead ^jj+atrb+++=dead
clocks ^nns++++=clocks
than ^in++++=than
living ^xvbg+++xvbg+=living
people ^nns++++=people!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
younger ^jjr+atrb+++=younger
self ^nn++++=self
shouted ^vbd+vpub++xvbn+=shouted.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
stood ^vbd+++xvbn+=stood
with ^in++++=with
his ^pp$+pp3+++=his
back ^jjb++++=back
to ^in++++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
shoulders ^nns+nom+++=shoulders
bent ^vbd+++xvbn+=bent.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
never ^rb++++=never
explain ^vb+vpub+++=explain
anything ^pn++++=anything!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
day ^nn++++=day
I ^pp1a+pp1+++=I
will ^md+prd+++=will."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
always ^rb++++=always
say ^vb+vpub+tht0++=say
that ^tht+vcmp+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fifteen ^cd++++=Fifteen-year-old
- ^zz++++=EXTRAWORD
year ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
old ^jj+atrb+++=EXTRAWORD
Mara ^np+++??+=Mara
slammed ^vbd+++xvbn+=slammed
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scene ^nn++++=scene
repeated ^vbd+++xvbn+=repeated.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
care ^nn++++=care
more ^rbr++++=more
about ^in++++=about
dead ^jj+atrb+++=dead
clocks ^nns++++=clocks
" ^zz++++="
Mara ^np+++??+=Mara
turned ^vbd+++xvbn+=turned
from ^in++++=from
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
woman ^nn++++=woman
beside ^in+pl+++=beside
her ^pp$+pp3+++=her
opened ^vbd+++xvbn+=opened
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Regret
regret ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
most ^ql+emph+++=most
reliable ^jj+atrb+++=reliable
clock ^nn++++=clock,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Always
always ^rb++++=EXTRAWORD
running ^jj+++xvbg+=running,
, ^zz++++=EXTRAWORD
never ^rb++++=never
accurate ^jj++++=accurate."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
lost ^vbd+++xvbn+=lost?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Aren't
are ^vb+ber+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
passed ^vbd+++xvbn+=passed
into ^in++++=into
a ^at++++=a
forest ^nn++++=forest
of ^in++++=of
pendulums ^nns+++??+=pendulums.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
swung ^vbd+++xvbnx+=swung
from ^in++++=from
invisible ^jj+atrb+++=invisible
branches ^nns++++=branches,
, ^zz++++=EXTRAWORD
vast ^jj+atrb+++=vast
blades ^nns++++=blades
cutting ^vwbg+++xvbg+=cutting
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
With ^in++++=With
each ^dt++++=each
swing ^vb++++=swing,
, ^zz++++=EXTRAWORD
the ^ati++++=the
passengers ^nns+nom+++=passengers
aged ^jj++++=aged
and ^cc++++=and
grew ^vbd+++xvbn+=grew
young ^jj++++=young
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
from ^in++++=from
the ^ati++++=the
platform ^nn++++=platform
appeared ^vbd+seem++xvbn+=appeared
briefly ^rb++++=briefly
across ^in+pl+++=across
the ^ati++++=the
aisle ^nn++++=aisle,
, ^zz++++=EXTRAWORD
first ^rb++++=first
as ^ql++++=as
an ^at++++=an
infant ^nn++++=infant,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
as ^in++++=as
a ^at++++=a
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
as ^in++++=as
an ^at++++=an
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
as ^in++++=as
a ^at++++=a
boy ^nn++++=boy
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
eye ^nn++++=eye-watch.
- ^zz++++=EXTRAWORD
watch ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
lid ^nn++++=lid
sprang ^vbd+++xvbn+=sprang
open ^jj++++=open.
. ^zz++++=EXTRAWORD
The ^ati++++=The
eye ^nn++++=eye
stared ^vbd+++xvbn+=stared
toward ^in++++=toward
the ^ati++++=the
front ^nn++++=front
of ^in++++=of
the ^ati++++=the
train ^nn++++=train.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
passengers ^nns+nom+++=passengers
for ^in++++=for
the ^ati++++=the
Archive ^np+++??+=Archive,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
announced ^vbd+vpub++xvbn+=announced
a ^at++++=a
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="prepare
prepare ^vb++++=EXTRAWORD
to ^to+vcmp+++=to
remember ^nn+nom+++=remember."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stepped ^vbd+++xvbn+=stepped
onto ^in++++=onto
a ^at++++=a
plain ^nn++++=plain
of ^in++++=of
white ^jj+atrb+++=white
sand ^nn++++=sand
beneath ^in+pl+++=beneath
a ^at++++=a
black ^jj+atrb+++=black
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
Ahead ^rb+pl+++=Ahead
stood ^vbd+++xvbn+=stood
a ^at++++=a
building ^jj+++xvbg+=building
without ^in++++=without
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
Millions ^cds++++=Millions
of ^in++++=of
shelves ^nns++++=shelves
rose ^vbd+++xvbn+=rose
from ^in++++=from
the ^ati++++=the
sand ^nn++++=sand,
, ^zz++++=EXTRAWORD
packed ^j+++xvbn+=packed
with ^in++++=with
glass ^nn++++=glass
jars ^nns++++=jars.
. ^zz++++=EXTRAWORD
Blue ^jj++++=Blue
light ^jj++++=light
swirled ^jj+++xvbn+=swirled
inside ^jjb++++=inside
each ^dt++++=each
one ^pn++++=one.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
approached ^vbd+++xvbnx+=approached
the ^ati++++=the
nearest ^jjt+atrb+++=nearest
shelf ^nn++++=shelf.
. ^zz++++=EXTRAWORD
A ^at++++=A
label ^nn++++=label
on ^in++++=on
one ^cd1++++=one
jar ^nn++++=jar
read ^vbd+vprv++xvbn+=read:
: ^zz++++=EXTRAWORD
Bellwether ^np+nom++??+=BELLWETHER
17 ^cd++++=17
October ^nr++++=OCTOBER
5:59 ^cd++++=5:59
6:00 ^cd++++=6:00
A ^at++++=A
Promise ^nn++++=PROMISE
Not ^xnot++not++=NOT
Made ^vbd+++xvbn+=MADE
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
mother ^npt++++=mother
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
foot ^nn++++=foot
of ^in++++=of
a ^at++++=a
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
breath ^nn++++=breath
caught ^vbd+++xvbn+=caught.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
when ^wrb+who+++=when
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
four ^cd++++=four.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv++xvbn+=remembered
only ^rb+down+++=only
fragments ^nns+nom+++=fragments:
: ^zz++++=EXTRAWORD
red ^jj+atrb+++=red
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
flour ^nn++++=flour
on ^rp++++=on
her ^pp3o+pp3+++=her
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
a ^at++++=a
song ^nn++++=song
about ^in++++=about
starlings ^nns+nom+++=starlings.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
in ^in++++=in
the ^ati++++=the
jar ^nn++++=jar
the ^ati++++=the
woman ^nn++++=woman
was ^vbd+bedz+vrb++=was
alive ^jj+pred+++=alive
and ^cc+phrs+++=and
clear ^jj++++=clear,
, ^zz++++=EXTRAWORD
wearing ^vbg+++xvbg+=wearing
a ^at++++=a
green ^jj+atrb+++=green
nightdress ^nns+nom+++=nightdress.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
father ^nn++++=father
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
face ^vb++++=face
buried ^vbd+++xvbn+=buried
in ^in++++=in
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
tell ^vb++++=tell
her ^pp$+pp3+++=her
what ^wdt+who+++=what
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
mother ^npt++++=mother
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ca ^np++++=can't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
deserves ^vbz++++=deserves
the ^ati++++=the
truth ^nn++++=truth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
deserves ^vbz++++=deserves
a ^at++++=a
childhood ^nn+nom+++=childhood."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
come ^vb++++=come
for ^in+ppvb+++=for
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
